"('date', '')","('open', 'BFK')","('high', 'BFK')","('low', 'BFK')","('close', 'BFK')","('volume', 'BFK')"
2025-01-27 00:00:00+00:00,9.647296708788948,9.781686323252137,9.599300025568985,9.752888679504395,182800
2025-01-28 00:00:00+00:00,9.724093273471038,9.743291401900555,9.618501278456694,9.714493751525879,84500
2025-01-29 00:00:00+00:00,9.752890923845712,9.76249044579087,9.666497057260887,9.714493751525879,95900
2025-01-30 00:00:00+00:00,9.772089295072165,9.791287422180176,9.70489356154229,9.791287422180176,56200
2025-01-31 00:00:00+00:00,9.772091020590757,9.868083504002266,9.762491497611336,9.839285850524902,74000
2025-02-03 00:00:00+00:00,9.868081761533688,9.887280804102435,9.772089295072165,9.791287422180176,41800
2025-02-04 00:00:00+00:00,9.772089289535215,9.906478925597346,9.772089289535215,9.848883628845215,66500
2025-02-05 00:00:00+00:00,9.858483604196355,9.954476075024807,9.858483604196355,9.877681732177734,53800
2025-02-06 00:00:00+00:00,9.877681732177734,9.954476075024807,9.877681732177734,9.877681732177734,73700
2025-02-07 00:00:00+00:00,9.887282876290621,9.91608053071845,9.81048852084246,9.858485221862793,33100
2025-02-10 00:00:00+00:00,9.877683026981686,9.916080203438469,9.81048819704754,9.839285850524902,80300
2025-02-11 00:00:00+00:00,9.839283778465177,9.84888329942303,9.800886610094473,9.829684257507324,15900
2025-02-12 00:00:00+00:00,9.743290610390437,9.752890131555764,9.647298145119338,9.724092483520508,83900
2025-02-13 00:00:00+00:00,9.762488199240504,9.820083486735989,9.733690555492764,9.752888679504395,63600
2025-02-14 00:00:00+00:00,9.810771119298291,9.849358185923341,9.791477125991648,9.83971118927002,59600
2025-02-18 00:00:00+00:00,9.839711431642757,9.839711431642757,9.772184293382644,9.820418357849121,80000
2025-02-19 00:00:00+00:00,9.878298386856901,9.887945383638117,9.820418246146097,9.868651390075684,54000
2025-02-20 00:00:00+00:00,9.859005425424652,9.916885566793816,9.79147736717628,9.820418357849121,79700
2025-02-21 00:00:00+00:00,9.820418696324417,9.859005765229908,9.810771699100972,9.83006477355957,53900
2025-02-24 00:00:00+00:00,9.820418647090307,9.8300647242771,9.752890586853027,9.752890586853027,80300
2025-02-25 00:00:00+00:00,9.79147770465408,9.859005765229908,9.79147770465408,9.83006477355957,54500
2025-02-26 00:00:00+00:00,9.83006477355957,9.859005765229908,9.810771699100972,9.83006477355957,44100
2025-02-27 00:00:00+00:00,9.859005182576663,9.868651259241748,9.820418115951613,9.83971118927002,50800
2025-02-28 00:00:00+00:00,9.849357977915647,9.859004974365234,9.801123915655927,9.859004974365234,73400
2025-03-03 00:00:00+00:00,9.868650677160915,9.887944669329544,9.820417536715707,9.849357604980469,91900
2025-03-04 00:00:00+00:00,9.849358376416728,9.878298446948175,9.743244171142578,9.743244171142578,86300
2025-03-05 00:00:00+00:00,9.791478157043457,9.830065227731762,9.762538084024312,9.791478157043457,69100
2025-03-06 00:00:00+00:00,9.791477655565064,9.820418647090307,9.743244509666233,9.752890586853027,55200
2025-03-07 00:00:00+00:00,9.752889233323469,9.801123292516547,9.666069030761719,9.666069030761719,82500
2025-03-10 00:00:00+00:00,9.675716562762231,9.820418762118505,9.675716562762231,9.704657554626465,76000
2025-03-11 00:00:00+00:00,9.685363267338653,9.743244329329537,9.637129202344296,9.64677619934082,61300
2025-03-12 00:00:00+00:00,9.646776069145881,9.675716139756608,9.617835998535156,9.617835998535156,107800
2025-03-13 00:00:00+00:00,9.59854088612286,9.617834877606862,9.550306827401007,9.58889389038086,72700
2025-03-14 00:00:00+00:00,9.627677173934664,9.647067784518104,9.588895028128492,9.637372016906738,107600
2025-03-17 00:00:00+00:00,9.637372761201275,9.724632827164081,9.608286380760129,9.627677917480469,51700
2025-03-18 00:00:00+00:00,9.627677650821006,9.695546178183704,9.608286114637757,9.656764030456543,119900
2025-03-19 00:00:00+00:00,9.68584969366679,9.695545461041258,9.559807491716542,9.666459083557129,105600
2025-03-20 00:00:00+00:00,9.666460008413276,9.753720073853696,9.627677859844129,9.705242156982422,81000
2025-03-21 00:00:00+00:00,9.73432779470893,9.840978463978866,9.685849881535583,9.753719329833984,90200
2025-03-24 00:00:00+00:00,9.831284464635113,9.976717291994824,9.802197159451678,9.908848762512207,205300
2025-03-25 00:00:00+00:00,9.899152118573255,9.899152118573255,9.792501449584961,9.792501449584961,44500
2025-03-26 00:00:00+00:00,9.773110204576223,9.831283886885064,9.685850143432617,9.685850143432617,121900
2025-03-27 00:00:00+00:00,9.656764297921617,9.676154910002593,9.579200000318982,9.627677917480469,85400
2025-03-28 00:00:00+00:00,9.637372255829904,9.705241706152746,9.60828587691401,9.64706802368164,112500
2025-03-31 00:00:00+00:00,9.666461266815322,9.753721343615458,9.598591804504395,9.598591804504395,83300
2025-04-01 00:00:00+00:00,9.695545911257309,9.744023825741458,9.64706799677316,9.685850143432617,63600
2025-04-02 00:00:00+00:00,9.69554593830101,9.69554593830101,9.579199497998115,9.64706802368164,90500
2025-04-03 00:00:00+00:00,9.69554593830101,9.724632317216903,9.588895265849851,9.64706802368164,124000
2025-04-04 00:00:00+00:00,9.608287574068738,9.676156111740188,9.569505420450842,9.598591804504395,126300
2025-04-07 00:00:00+00:00,9.385289192199707,9.559808398293779,9.346507043663319,9.385289192199707,127200
2025-04-08 00:00:00+00:00,9.317419789965545,9.462853541255443,8.929598302471208,8.987771987915039,474300
2025-04-09 00:00:00+00:00,8.86172917187105,9.19137695154825,8.852033404181904,9.162290573120117,352700
2025-04-10 00:00:00+00:00,9.065336557163201,9.104118707075198,8.561167683667858,8.919902801513672,468400
2025-04-11 00:00:00+00:00,8.958683422867104,9.104117153702274,8.929597046555763,9.09442138671875,203900
2025-04-14 00:00:00+00:00,9.123508637707058,9.259246614571996,9.113812869793994,9.210768699645996,176000
2025-04-15 00:00:00+00:00,9.162034679556207,9.376465547410298,9.162034679556207,9.327731132507324,152400
2025-04-16 00:00:00+00:00,9.317984327498166,9.356971670729054,9.201021368273917,9.26924991607666,178000
2025-04-17 00:00:00+00:00,9.230263336566503,9.33747830693962,9.210769198572304,9.30823802947998,118600
2025-04-21 00:00:00+00:00,9.249755637307587,9.269249773388735,9.054818924153938,9.093806266784668,191300
2025-04-22 00:00:00+00:00,9.162034034729004,9.230262582603878,9.093806416385716,9.162034034729004,183500
2025-04-23 00:00:00+00:00,9.230262215904867,9.347224241074526,9.171780738554263,9.240008354187012,164300
2025-04-24 00:00:00+00:00,9.259504129339831,9.32773175705324,9.240009990260734,9.298491477966309,136700
2025-04-25 00:00:00+00:00,9.288744603039596,9.551909908930808,9.288744603039596,9.45444107055664,308900
2025-04-28 00:00:00+00:00,9.473933144771145,9.512920485715409,9.327729919081513,9.386211395263672,75300
2025-04-29 00:00:00+00:00,9.33747845036871,9.434947282773564,9.33747845036871,9.376465797424316,115900
2025-04-30 00:00:00+00:00,9.308237294876523,9.503174011775865,9.259502883268791,9.464186668395996,109600
2025-05-01 00:00:00+00:00,9.444691735079612,9.542160550071507,9.444691735079612,9.532413482666016,105100
2025-05-02 00:00:00+00:00,9.551909446716309,9.590896794273041,9.454440613058635,9.551909446716309,90500
2025-05-05 00:00:00+00:00,9.512920816868409,9.561655227128107,9.415451996349013,9.52266788482666,84400
2025-05-06 00:00:00+00:00,9.522667344792033,9.581147890161965,9.49342614257556,9.532413482666016,48100
2025-05-07 00:00:00+00:00,9.522667447148931,9.551907720148193,9.50317331212841,9.512920379638672,52000
2025-05-08 00:00:00+00:00,9.551908159169855,9.551908159169855,9.503173748910157,9.52266788482666,68400
2025-05-09 00:00:00+00:00,9.55190805570668,9.571401261880476,9.522667781680207,9.542160987854004,19600
2025-05-12 00:00:00+00:00,9.571402405859537,9.581149474877188,9.483680643764016,9.503174781799316,60900
2025-05-13 00:00:00+00:00,9.503173645974856,9.561655123559355,9.454439236243035,9.542160987854004,80700
2025-05-14 00:00:00+00:00,9.561654866540188,9.561654866540188,9.454438982105852,9.493426322937012,74100
2025-05-15 00:00:00+00:00,9.493426878081292,9.56200748352161,9.493426878081292,9.542412757873535,41300
2025-05-16 00:00:00+00:00,9.552210674892336,9.552210674892336,9.493427428865603,9.522819519042969,45400
2025-05-19 00:00:00+00:00,9.454238492391326,9.532615527416054,9.434644700799122,9.50322437286377,57000
2025-05-20 00:00:00+00:00,9.50322301547811,9.522817738599473,9.454237142002526,9.48362922668457,52100
2025-05-21 00:00:00+00:00,9.46403542145078,9.473832783961678,9.209309602134933,9.2778902053833,101300
2025-05-22 00:00:00+00:00,9.248498802139357,9.48363084815855,9.248498802139357,9.356267929077148,111300
2025-05-23 00:00:00+00:00,9.356267508488708,9.356267508488708,9.307281628839753,9.33667278289795,76800
2025-05-27 00:00:00+00:00,9.415049021486416,9.454237535030448,9.336671994398351,9.434643745422363,94600
2025-05-28 00:00:00+00:00,9.464035987106302,9.464035987106302,9.307281914874574,9.395456314086914,206300
2025-05-29 00:00:00+00:00,9.454238200512725,9.454238200512725,9.346470014262819,9.375861167907715,68100
2025-05-30 00:00:00+00:00,9.385658950990438,9.42484746904837,9.356267796028982,9.395456314086914,69900
2025-06-02 00:00:00+00:00,9.405253810928146,9.444442329543348,9.346470565841352,9.356267929077148,62800
2025-06-03 00:00:00+00:00,9.375861299751525,9.473833059049436,9.317078991635132,9.33667278289795,143800
2025-06-04 00:00:00+00:00,9.366065292312944,9.385659084456554,9.336673202605557,9.356267929077148,82300
2025-06-05 00:00:00+00:00,9.346470278231788,9.375861432706769,9.297484397888184,9.297484397888184,68500
2025-06-06 00:00:00+00:00,9.307281760822494,9.346470278231788,9.287687034953871,9.297484397888184,72000
2025-06-09 00:00:00+00:00,9.297484266044373,9.366064871284088,9.248498386395418,9.33667278289795,85700
2025-06-10 00:00:00+00:00,9.346469586891258,9.37586073919223,9.258295195660452,9.287686347961426,98800
2025-06-11 00:00:00+00:00,9.317079676605738,9.366065559856025,9.268093793355453,9.346470832824707,78100
2025-06-12 00:00:00+00:00,9.375860901780639,9.405252988919191,9.326875958538857,9.385658264160156,57000
2025-06-13 00:00:00+00:00,9.346264667966016,9.375810965581637,9.306870543708532,9.35611343383789,85600
2025-06-16 00:00:00+00:00,9.356112907436849,9.405355794795664,9.356112907436849,9.385658264160156,75200
2025-06-17 00:00:00+00:00,9.39550702947791,9.39550702947791,9.346264142119093,9.385658264160156,50600
2025-06-18 00:00:00+00:00,9.375810623168945,9.415204745987722,9.346264326632381,9.375810623168945,99600
2025-06-20 00:00:00+00:00,9.32656824629782,9.365962371276932,9.30687071419325,9.346264839172363,180500
2025-06-23 00:00:00+00:00,9.356112310140094,9.395506429666225,9.34626354545109,9.365961074829102,36400
2025-06-24 00:00:00+00:00,9.356112310140094,9.395506429666225,9.34626354545109,9.365961074829102,47100
2025-06-25 00:00:00+00:00,9.365961586513723,9.39550694296498,9.33641529083252,9.33641529083252,59400
2025-06-26 00:00:00+00:00,9.34626354545109,9.395506429666225,9.316718190613964,9.365961074829102,171700
2025-06-27 00:00:00+00:00,9.375810537723504,9.375810537723504,9.326567649841309,9.326567649841309,116900
2025-06-30 00:00:00+00:00,9.346265002048542,9.444750785827637,9.346265002048542,9.444750785827637,147400
2025-07-01 00:00:00+00:00,9.434901408408178,9.44475017399409,9.385658519708597,9.425052642822266,80700
2025-07-02 00:00:00+00:00,9.434901915797639,9.523538932377601,9.434901915797639,9.503841400146484,105100
2025-07-03 00:00:00+00:00,9.474295274842781,9.513689396889177,9.454598683434561,9.493992805480957,51800
2025-07-07 00:00:00+00:00,9.503840973941568,9.503840973941568,9.405356134892687,9.474295616149902,172600
2025-07-08 00:00:00+00:00,9.454598768302782,9.454598768302782,9.415204645902769,9.434901237487793,54400
2025-07-09 00:00:00+00:00,9.434901408408178,9.454598939580002,9.405356050880423,9.425052642822266,91300
2025-07-10 00:00:00+00:00,9.454598768302782,9.454598768302782,9.385658349680286,9.434901237487793,80500
2025-07-11 00:00:00+00:00,9.41520395904424,9.41520395904424,9.356112310140094,9.365961074829102,94300
2025-07-14 00:00:00+00:00,9.365962453314381,9.405356578638552,9.365962453314381,9.3955078125,83900
2025-07-15 00:00:00+00:00,9.425209007271308,9.425209007271308,9.355905361155916,9.375706672668457,81800
2025-07-16 00:00:00+00:00,9.365806752826721,9.365806752826721,9.326205070868454,9.3460054397583,144500
2025-07-17 00:00:00+00:00,9.346004913894303,9.435108929331507,9.336105202095688,9.405407905578613,189400
2025-07-18 00:00:00+00:00,9.395507249601474,9.405407905578613,9.346004913894303,9.405407905578613,67100
2025-07-21 00:00:00+00:00,9.415307818601129,9.435108184814453,9.395506508209358,9.435108184814453,77600
2025-07-22 00:00:00+00:00,9.395506508209358,9.445008840010338,9.395506508209358,9.435108184814453,141600
2025-07-23 00:00:00+00:00,9.435109528635685,9.464811498453725,9.41530915960224,9.4450101852417,79800
2025-07-24 00:00:00+00:00,9.425209254451081,9.504412614221382,9.415308598435162,9.454910278320312,128000
2025-07-25 00:00:00+00:00,9.454910278320312,9.464810934336231,9.415308598435162,9.454910278320312,77900
2025-07-28 00:00:00+00:00,9.425209816208254,9.454910841847713,9.405408502996227,9.4450101852417,62900
2025-07-29 00:00:00+00:00,9.454909495206223,9.454909495206223,9.415307818601129,9.435108184814453,80700
2025-07-30 00:00:00+00:00,9.435108757027985,9.435108757027985,9.375706710606995,9.425209045410156,119500
2025-07-31 00:00:00+00:00,9.454910097003937,9.544014111081413,9.435108785351828,9.474710464477539,123500
2025-08-01 00:00:00+00:00,9.454910097003937,9.504412431955702,9.415308417878226,9.474710464477539,99400
2025-08-04 00:00:00+00:00,9.494512021991854,9.553914070129395,9.474710709826986,9.553914070129395,74900
2025-08-05 00:00:00+00:00,9.544014005890492,9.603416051835097,9.514312038739694,9.593515396118164,84000
2025-08-06 00:00:00+00:00,9.58361530303955,9.613316324829404,9.553913337071238,9.58361530303955,152000
2025-08-07 00:00:00+00:00,9.583615684579728,9.613316707552029,9.544014005890492,9.593515396118164,92600
2025-08-08 00:00:00+00:00,9.563814554056723,9.60341623349507,9.544014186426805,9.573715209960938,207400
2025-08-11 00:00:00+00:00,9.613317170963814,9.702421188354492,9.593515858575422,9.702421188354492,178300
2025-08-12 00:00:00+00:00,9.692519970192784,9.72222099287478,9.66281894751079,9.712321281433105,218100
2025-08-13 00:00:00+00:00,9.712321100896554,9.751922778462578,9.702420445460431,9.732121467590332,93400
2025-08-14 00:00:00+00:00,9.732121507128772,9.811324862582596,9.712321140354554,9.781623840332031,109700
2025-08-15 00:00:00+00:00,9.7617233203181,9.821427516122741,9.7418212890625,9.7418212890625,105300
2025-08-18 00:00:00+00:00,9.731870259775524,9.751772291003192,9.682116130687435,9.69206714630127,100500
2025-08-19 00:00:00+00:00,9.682115342074802,9.71196838648476,9.602509121610254,9.612460136413574,179000
2025-08-20 00:00:00+00:00,9.572657207969133,9.60250930396499,9.562706192976842,9.582608222961426,148500
2025-08-21 00:00:00+00:00,9.522903248098748,9.56270635978119,9.493051151582177,9.503002166748047,134200
2025-08-22 00:00:00+00:00,9.512952835323391,9.612460136413574,9.512952835323391,9.612460136413574,106100
2025-08-25 00:00:00+00:00,9.612460712505571,9.632362743304975,9.602509697105871,9.622411727905273,50600
2025-08-26 00:00:00+00:00,9.632362544178154,9.652263625585087,9.592559432383245,9.602509498596191,65600
2025-08-27 00:00:00+00:00,9.612460513790179,9.632362544178154,9.562706386801283,9.602509498596191,122400
2025-08-28 00:00:00+00:00,9.592559800590585,9.602509867185463,9.53285465611594,9.542805671691895,110200
2025-08-29 00:00:00+00:00,9.542805128598049,9.632362365722656,9.522903098578794,9.632362365722656,299000
2025-09-02 00:00:00+00:00,9.582608798862791,9.652264010032974,9.552756701072866,9.592559814453125,202900
2025-09-03 00:00:00+00:00,9.59255963068723,9.652263825123317,9.59255963068723,9.622411727905273,162600
2025-09-04 00:00:00+00:00,9.622411727905273,9.652263825123317,9.602509697105871,9.622411727905273,161100
2025-09-05 00:00:00+00:00,9.662214314084009,9.761722564697266,9.652263299226481,9.761722564697266,147200
2025-09-08 00:00:00+00:00,9.791575080304204,9.91098441677364,9.791575080304204,9.901033401489258,122800
2025-09-09 00:00:00+00:00,9.901032824702241,9.920934854111609,9.871180729569186,9.891081809997559,72700
2025-09-10 00:00:00+00:00,9.901033041513353,9.97068919699046,9.861229930804011,9.960738182067871,108600
2025-09-11 00:00:00+00:00,9.940836544103545,10.020442768660407,9.940836544103545,10.000541687011719,59000
2025-09-12 00:00:00+00:00,9.960738228073085,10.129901686614344,9.960738228073085,10.109999656677246,118200
2025-09-15 00:00:00+00:00,10.119999885559082,10.170000076293945,10.100000381469727,10.109999656677246,46400
2025-09-16 00:00:00+00:00,10.100000381469727,10.170000076293945,10.039999961853027,10.050000190734863,134100
2025-09-17 00:00:00+00:00,10.0600004196167,10.130000114440918,10.029999732971191,10.100000381469727,152600
2025-09-18 00:00:00+00:00,10.069999694824219,10.09000015258789,10.039999961853027,10.069999694824219,192500
2025-09-19 00:00:00+00:00,10.119999885559082,10.180000305175781,10.100000381469727,10.170000076293945,232600
2025-09-22 00:00:00+00:00,10.149999618530273,10.149999618530273,10.079999923706055,10.09000015258789,63800
2025-09-23 00:00:00+00:00,10.079999923706055,10.100000381469727,9.960000038146973,9.979999542236328,155300
2025-09-24 00:00:00+00:00,9.960000038146973,10.029999732971191,9.899999618530273,9.960000038146973,114300
2025-09-25 00:00:00+00:00,9.960000038146973,9.970000267028809,9.899999618530273,9.930000305175781,150900
2025-09-26 00:00:00+00:00,9.920000076293945,9.979999542236328,9.890000343322754,9.949999809265137,82300
