"('date', '')","('open', 'BBBY')","('high', 'BBBY')","('low', 'BBBY')","('close', 'BBBY')","('volume', 'BBBY')"
2025-01-27 00:00:00+00:00,7.619999885559082,7.900000095367432,6.800000190734863,7.110000133514404,4407900
2025-01-28 00:00:00+00:00,7.199999809265137,7.710000038146973,7.119999885559082,7.590000152587891,2713500
2025-01-29 00:00:00+00:00,7.610000133514404,7.820000171661377,7.269999980926514,7.28000020980835,2185700
2025-01-30 00:00:00+00:00,7.389999866485596,8.539999961853027,7.320000171661377,8.319999694824219,3261400
2025-01-31 00:00:00+00:00,8.520000457763672,8.520000457763672,8.010000228881836,8.289999961853027,3765000
2025-02-03 00:00:00+00:00,8.270000457763672,8.75,7.260000228881836,7.260000228881836,6455900
2025-02-04 00:00:00+00:00,7.309999942779541,9.779999732971191,7.269999980926514,9.680000305175781,9688300
2025-02-05 00:00:00+00:00,9.380000114440918,9.430000305175781,8.710000038146973,9.220000267028809,5651300
2025-02-06 00:00:00+00:00,9.670000076293945,10.079999923706055,8.789999961853027,8.9399995803833,4082200
2025-02-07 00:00:00+00:00,8.869999885559082,9.399999618530273,8.569999694824219,8.770000457763672,3107000
2025-02-10 00:00:00+00:00,8.920000076293945,9.130000114440918,8.4399995803833,8.680000305175781,2345600
2025-02-11 00:00:00+00:00,8.5,9.899999618530273,8.5,9.260000228881836,4063100
2025-02-12 00:00:00+00:00,9.079999923706055,9.34000015258789,8.399999618530273,8.479999542236328,2912700
2025-02-13 00:00:00+00:00,8.5600004196167,8.619999885559082,8.0600004196167,8.229999542236328,2575500
2025-02-14 00:00:00+00:00,8.470000267028809,8.989999771118164,8.40999984741211,8.850000381469727,2650900
2025-02-18 00:00:00+00:00,9.100000381469727,9.289999961853027,8.720000267028809,8.920000076293945,2721300
2025-02-19 00:00:00+00:00,8.960000038146973,8.960000038146973,8.5,8.59000015258789,1936700
2025-02-20 00:00:00+00:00,8.800000190734863,9.119999885559082,8.479999542236328,8.59000015258789,2348500
2025-02-21 00:00:00+00:00,8.8100004196167,8.84000015258789,7.630000114440918,7.639999866485596,3133200
2025-02-24 00:00:00+00:00,7.739999771118164,7.75,6.820000171661377,6.920000076293945,4563200
2025-02-25 00:00:00+00:00,7.110000133514404,7.679999828338623,6.210000038146973,7.429999828338623,6056000
2025-02-26 00:00:00+00:00,7.46999979019165,7.53000020980835,6.639999866485596,6.75,4141700
2025-02-27 00:00:00+00:00,6.690000057220459,6.800000190734863,6.289999961853027,6.380000114440918,3512800
2025-02-28 00:00:00+00:00,6.25,6.409999847412109,6.059999942779541,6.389999866485596,4028900
2025-03-03 00:00:00+00:00,6.519999980926514,6.579999923706055,5.889999866485596,6.0,2836500
2025-03-04 00:00:00+00:00,5.860000133514404,6.110000133514404,5.730000019073486,5.900000095367432,2734600
2025-03-05 00:00:00+00:00,5.800000190734863,5.829999923706055,5.550000190734863,5.679999828338623,2489900
2025-03-06 00:00:00+00:00,5.570000171661377,5.690000057220459,5.389999866485596,5.539999961853027,1968600
2025-03-07 00:00:00+00:00,5.550000190734863,6.429999828338623,5.550000190734863,6.139999866485596,3350300
2025-03-10 00:00:00+00:00,5.949999809265137,6.050000190734863,5.25,5.400000095367432,2955400
2025-03-11 00:00:00+00:00,5.409999847412109,5.519999980926514,5.070000171661377,5.360000133514404,2997600
2025-03-12 00:00:00+00:00,5.369999885559082,5.519999980926514,5.300000190734863,5.320000171661377,2182800
2025-03-13 00:00:00+00:00,5.269999980926514,5.309999942779541,4.920000076293945,5.039999961853027,2888800
2025-03-14 00:00:00+00:00,5.300000190734863,5.690000057220459,5.300000190734863,5.619999885559082,3350200
2025-03-17 00:00:00+00:00,5.510000228881836,5.78000020980835,5.239999771118164,5.659999847412109,2996800
2025-03-18 00:00:00+00:00,5.510000228881836,5.510000228881836,5.019999980926514,5.079999923706055,3509800
2025-03-19 00:00:00+00:00,5.03000020980835,5.190000057220459,4.949999809265137,5.079999923706055,2587400
2025-03-20 00:00:00+00:00,4.989999771118164,5.170000076293945,4.920000076293945,5.019999980926514,2620900
2025-03-21 00:00:00+00:00,4.920000076293945,5.289999961853027,4.860000133514404,5.139999866485596,3091900
2025-03-24 00:00:00+00:00,5.25,5.5,5.070000171661377,5.150000095367432,4150700
2025-03-25 00:00:00+00:00,5.150000095367432,5.199999809265137,4.78000020980835,4.829999923706055,3705200
2025-03-26 00:00:00+00:00,4.829999923706055,5.5,4.659999847412109,5.360000133514404,5244500
2025-03-27 00:00:00+00:00,5.25,5.820000171661377,5.210000038146973,5.590000152587891,4171900
2025-03-28 00:00:00+00:00,5.53000020980835,5.619999885559082,5.170000076293945,5.309999942779541,4675300
2025-03-31 00:00:00+00:00,5.150000095367432,5.909999847412109,5.150000095367432,5.800000190734863,5043300
2025-04-01 00:00:00+00:00,5.679999828338623,5.710000038146973,4.920000076293945,5.03000020980835,3970300
2025-04-02 00:00:00+00:00,4.880000114440918,5.079999923706055,4.829999923706055,5.03000020980835,2612800
2025-04-03 00:00:00+00:00,4.610000133514404,4.690000057220459,4.070000171661377,4.119999885559082,4753700
2025-04-04 00:00:00+00:00,3.869999885559082,4.110000133514404,3.619999885559082,3.940000057220459,3512300
2025-04-07 00:00:00+00:00,3.7200000286102295,4.230000019073486,3.630000114440918,3.7899999618530273,3556300
2025-04-08 00:00:00+00:00,4.0,4.0,3.5399999618530273,3.680000066757202,4140900
2025-04-09 00:00:00+00:00,3.630000114440918,4.480000019073486,3.630000114440918,4.449999809265137,3581200
2025-04-10 00:00:00+00:00,4.300000190734863,4.480000019073486,4.130000114440918,4.25,2390400
2025-04-11 00:00:00+00:00,4.269999980926514,4.289999961853027,3.809999942779541,3.890000104904175,2467700
2025-04-14 00:00:00+00:00,3.990000009536743,4.059999942779541,3.7799999713897705,3.8299999237060547,1587700
2025-04-15 00:00:00+00:00,3.799999952316284,3.9200000762939453,3.700000047683716,3.75,2033300
2025-04-16 00:00:00+00:00,3.700000047683716,3.7899999618530273,3.5999999046325684,3.690000057220459,2248900
2025-04-17 00:00:00+00:00,3.680000066757202,4.150000095367432,3.630000114440918,4.090000152587891,3691100
2025-04-21 00:00:00+00:00,4.079999923706055,4.079999923706055,3.7100000381469727,3.9000000953674316,1625800
2025-04-22 00:00:00+00:00,3.950000047683716,4.199999809265137,3.880000114440918,4.0,2075800
2025-04-23 00:00:00+00:00,4.269999980926514,4.420000076293945,4.079999923706055,4.099999904632568,1480000
2025-04-24 00:00:00+00:00,4.179999828338623,4.329999923706055,4.110000133514404,4.210000038146973,1679500
2025-04-25 00:00:00+00:00,4.139999866485596,4.210000038146973,4.050000190734863,4.099999904632568,1306500
2025-04-28 00:00:00+00:00,4.059999942779541,4.230000019073486,4.059999942779541,4.179999828338623,4109500
2025-04-29 00:00:00+00:00,4.599999904632568,4.650000095367432,3.7899999618530273,4.150000095367432,6929000
2025-04-30 00:00:00+00:00,3.9000000953674316,4.070000171661377,3.7799999713897705,4.070000171661377,3229400
2025-05-01 00:00:00+00:00,4.079999923706055,4.079999923706055,3.75,3.819999933242798,3495200
2025-05-02 00:00:00+00:00,3.890000104904175,4.059999942779541,3.759999990463257,4.0,3010000
2025-05-05 00:00:00+00:00,3.9600000381469727,3.9700000286102295,3.809999942779541,3.8399999141693115,2365200
2025-05-06 00:00:00+00:00,3.799999952316284,3.869999885559082,3.740000009536743,3.75,1801900
2025-05-07 00:00:00+00:00,3.799999952316284,3.890000104904175,3.740000009536743,3.819999933242798,1013300
2025-05-08 00:00:00+00:00,3.9000000953674316,4.409999847412109,3.880000114440918,4.389999866485596,2861400
2025-05-09 00:00:00+00:00,4.420000076293945,4.699999809265137,4.389999866485596,4.559999942779541,2138700
2025-05-12 00:00:00+00:00,4.829999923706055,5.039999961853027,4.619999885559082,5.010000228881836,3115100
2025-05-13 00:00:00+00:00,5.099999904632568,5.230000019073486,5.0,5.159999847412109,2434000
2025-05-14 00:00:00+00:00,5.170000076293945,5.639999866485596,5.130000114440918,5.590000152587891,3934700
2025-05-15 00:00:00+00:00,5.570000171661377,6.199999809265137,5.46999979019165,6.139999866485596,4301400
2025-05-16 00:00:00+00:00,6.199999809265137,6.739999771118164,6.099999904632568,6.71999979019165,4261200
2025-05-19 00:00:00+00:00,6.369999885559082,6.71999979019165,6.369999885559082,6.710000038146973,2447500
2025-05-20 00:00:00+00:00,6.710000038146973,6.989999771118164,6.400000095367432,6.639999866485596,2623500
2025-05-21 00:00:00+00:00,6.460000038146973,6.539999961853027,6.019999980926514,6.150000095367432,2614200
2025-05-22 00:00:00+00:00,6.110000133514404,6.21999979019165,5.889999866485596,5.900000095367432,2879600
2025-05-23 00:00:00+00:00,5.650000095367432,5.78000020980835,5.5,5.650000095367432,1850600
2025-05-27 00:00:00+00:00,5.800000190734863,6.610000133514404,5.639999866485596,6.599999904632568,3418000
2025-05-28 00:00:00+00:00,6.639999866485596,6.71999979019165,6.28000020980835,6.650000095367432,2925300
2025-05-29 00:00:00+00:00,6.800000190734863,7.099999904632568,6.559999942779541,6.610000133514404,3134700
2025-05-30 00:00:00+00:00,6.5,6.619999885559082,6.289999961853027,6.409999847412109,2364400
2025-06-02 00:00:00+00:00,6.309999942779541,6.380000114440918,6.019999980926514,6.130000114440918,2219800
2025-06-03 00:00:00+00:00,6.159999847412109,6.619999885559082,5.980000019073486,6.320000171661377,2670200
2025-06-04 00:00:00+00:00,6.28000020980835,6.599999904632568,6.099999904632568,6.409999847412109,2811500
2025-06-05 00:00:00+00:00,6.389999866485596,7.340000152587891,6.389999866485596,6.679999828338623,5711400
2025-06-06 00:00:00+00:00,6.769999980926514,6.78000020980835,6.269999980926514,6.460000038146973,2792500
2025-06-09 00:00:00+00:00,6.550000190734863,6.980000019073486,6.429999828338623,6.630000114440918,2990300
2025-06-10 00:00:00+00:00,6.730000019073486,6.800000190734863,6.559999942779541,6.699999809265137,1500600
2025-06-11 00:00:00+00:00,6.820000171661377,7.159999847412109,6.690000057220459,6.940000057220459,2713900
2025-06-12 00:00:00+00:00,6.739999771118164,6.96999979019165,6.599999904632568,6.820000171661377,1972600
2025-06-13 00:00:00+00:00,6.630000114440918,6.849999904632568,6.449999809265137,6.5,1223900
2025-06-16 00:00:00+00:00,6.639999866485596,6.760000228881836,6.260000228881836,6.440000057220459,2271500
2025-06-17 00:00:00+00:00,6.289999961853027,6.489999771118164,6.190000057220459,6.210000038146973,1359500
2025-06-18 00:00:00+00:00,6.210000038146973,6.519999980926514,6.139999866485596,6.159999847412109,1593100
2025-06-20 00:00:00+00:00,6.25,6.309999942779541,5.820000171661377,6.019999980926514,2934000
2025-06-23 00:00:00+00:00,5.920000076293945,6.110000133514404,5.630000114440918,6.039999961853027,1993000
2025-06-24 00:00:00+00:00,6.170000076293945,6.349999904632568,5.920000076293945,6.289999961853027,2038300
2025-06-25 00:00:00+00:00,6.349999904632568,6.429999828338623,6.150000095367432,6.320000171661377,1243700
2025-06-26 00:00:00+00:00,6.369999885559082,7.369999885559082,6.300000190734863,7.260000228881836,4523500
2025-06-27 00:00:00+00:00,7.300000190734863,7.349999904632568,6.599999904632568,6.670000076293945,4111800
2025-06-30 00:00:00+00:00,6.699999809265137,6.920000076293945,6.480000019073486,6.880000114440918,2570200
2025-07-01 00:00:00+00:00,6.78000020980835,7.670000076293945,6.610000133514404,7.170000076293945,4467500
2025-07-02 00:00:00+00:00,7.150000095367432,7.650000095367432,7.010000228881836,7.630000114440918,2623300
2025-07-03 00:00:00+00:00,7.699999809265137,7.860000133514404,7.510000228881836,7.53000020980835,1956400
2025-07-07 00:00:00+00:00,7.5,7.860000133514404,7.429999828338623,7.449999809265137,2591200
2025-07-08 00:00:00+00:00,7.440000057220459,8.34000015258789,7.340000152587891,8.220000267028809,4633300
2025-07-09 00:00:00+00:00,8.25,8.329999923706055,7.760000228881836,7.940000057220459,2409500
2025-07-10 00:00:00+00:00,7.96999979019165,8.1899995803833,7.840000152587891,8.069999694824219,1737900
2025-07-11 00:00:00+00:00,7.949999809265137,8.020000457763672,7.679999828338623,7.78000020980835,1635000
2025-07-14 00:00:00+00:00,7.550000190734863,7.670000076293945,7.190000057220459,7.570000171661377,2451700
2025-07-15 00:00:00+00:00,7.639999866485596,7.730000019073486,6.989999771118164,7.010000228881836,2308000
2025-07-16 00:00:00+00:00,7.210000038146973,7.510000228881836,7.050000190734863,7.340000152587891,2598700
2025-07-17 00:00:00+00:00,7.510000228881836,8.1899995803833,7.449999809265137,8.15999984741211,3097800
2025-07-18 00:00:00+00:00,8.239999771118164,9.130000114440918,8.149999618530273,8.850000381469727,4935900
2025-07-21 00:00:00+00:00,9.199999809265137,10.899999618530273,9.15999984741211,10.84000015258789,9464100
2025-07-22 00:00:00+00:00,11.020000457763672,11.34000015258789,10.109999656677246,10.630000114440918,5801400
2025-07-23 00:00:00+00:00,10.899999618530273,11.670000076293945,10.779999732971191,11.329999923706055,6368500
2025-07-24 00:00:00+00:00,11.199999809265137,11.430000305175781,10.520000457763672,10.789999961853027,2860800
2025-07-25 00:00:00+00:00,10.949999809265137,10.970000267028809,9.9399995803833,10.09000015258789,2936800
2025-07-28 00:00:00+00:00,10.289999961853027,10.399999618530273,9.90999984741211,10.300000190734863,3748300
2025-07-29 00:00:00+00:00,10.859999656677246,11.109999656677246,9.449999809265137,9.65999984741211,5984900
2025-07-30 00:00:00+00:00,9.850000381469727,10.039999961853027,9.119999885559082,9.130000114440918,3745600
2025-07-31 00:00:00+00:00,9.170000076293945,9.449999809265137,8.789999961853027,8.949999809265137,4508400
2025-08-01 00:00:00+00:00,8.680000305175781,8.739999771118164,7.880000114440918,8.15999984741211,3841900
2025-08-04 00:00:00+00:00,8.40999984741211,8.489999771118164,7.909999847412109,7.96999979019165,2752400
2025-08-05 00:00:00+00:00,8.0,8.75,7.880000114440918,8.65999984741211,3133400
2025-08-06 00:00:00+00:00,8.59000015258789,8.779999732971191,8.199999809265137,8.420000076293945,1740600
2025-08-07 00:00:00+00:00,8.470000267028809,8.6899995803833,8.239999771118164,8.25,1690400
2025-08-08 00:00:00+00:00,8.279999732971191,8.380000114440918,7.809999942779541,7.929999828338623,2044900
2025-08-11 00:00:00+00:00,7.929999828338623,8.5600004196167,7.920000076293945,8.510000228881836,2335600
2025-08-12 00:00:00+00:00,8.760000228881836,9.430000305175781,8.5600004196167,9.029999732971191,3846800
2025-08-13 00:00:00+00:00,9.170000076293945,9.34000015258789,9.020000457763672,9.15999984741211,3128800
2025-08-14 00:00:00+00:00,8.850000381469727,9.149999618530273,8.729999542236328,9.050000190734863,2023200
2025-08-15 00:00:00+00:00,9.039999961853027,9.149999618530273,8.65999984741211,8.850000381469727,2152100
2025-08-18 00:00:00+00:00,9.079999923706055,9.59000015258789,8.930000305175781,9.130000114440918,2317600
2025-08-19 00:00:00+00:00,9.260000228881836,9.59000015258789,9.149999618530273,9.3100004196167,3019600
2025-08-20 00:00:00+00:00,9.199999809265137,9.319999694824219,8.779999732971191,8.899999618530273,1576400
2025-08-21 00:00:00+00:00,8.850000381469727,9.760000228881836,8.649999618530273,9.649999618530273,3439300
2025-08-22 00:00:00+00:00,9.770000457763672,10.029999732971191,9.550000190734863,9.699999809265137,3048500
2025-08-25 00:00:00+00:00,9.630000114440918,9.760000228881836,9.109999656677246,9.460000038146973,2706300
2025-08-26 00:00:00+00:00,9.449999809265137,9.890000343322754,9.3100004196167,9.510000228881836,2811100
2025-08-27 00:00:00+00:00,9.520000457763672,9.569999694824219,8.989999771118164,9.119999885559082,2063700
2025-08-28 00:00:00+00:00,9.239999771118164,9.529999732971191,8.960000038146973,9.4399995803833,2067900
2025-08-29 00:00:00+00:00,9.579999923706055,9.779999732971191,8.859999656677246,9.010000228881836,1880100
2025-09-02 00:00:00+00:00,8.739999771118164,8.930000305175781,8.020000457763672,8.140000343322754,2941400
2025-09-03 00:00:00+00:00,8.170000076293945,8.710000038146973,8.069999694824219,8.550000190734863,2346700
2025-09-04 00:00:00+00:00,8.600000381469727,8.770000457763672,8.3100004196167,8.760000228881836,1069900
2025-09-05 00:00:00+00:00,8.899999618530273,9.989999771118164,8.850000381469727,9.880000114440918,3087900
2025-09-08 00:00:00+00:00,10.180000305175781,10.800000190734863,10.119999885559082,10.359999656677246,3395500
2025-09-09 00:00:00+00:00,10.479999542236328,11.479999542236328,10.3100004196167,11.109999656677246,5074200
2025-09-10 00:00:00+00:00,10.970000267028809,11.100000381469727,10.279999732971191,10.319999694824219,2479400
2025-09-11 00:00:00+00:00,10.199999809265137,10.680000305175781,10.180000305175781,10.569999694824219,2282300
2025-09-12 00:00:00+00:00,10.510000228881836,10.600000381469727,9.979999542236328,10.390000343322754,2277400
2025-09-15 00:00:00+00:00,10.680000305175781,10.75,10.229999542236328,10.260000228881836,2287600
2025-09-16 00:00:00+00:00,10.300000190734863,10.390000343322754,9.520000457763672,9.8100004196167,1882700
2025-09-17 00:00:00+00:00,9.800000190734863,10.25,9.6899995803833,9.8100004196167,1750600
2025-09-18 00:00:00+00:00,10.0,10.180000305175781,9.670000076293945,9.760000228881836,2007000
2025-09-19 00:00:00+00:00,9.739999771118164,9.890000343322754,9.329999923706055,9.520000457763672,2380100
2025-09-22 00:00:00+00:00,9.800000190734863,10.0600004196167,9.359999656677246,9.380000114440918,2564900
2025-09-23 00:00:00+00:00,9.289999961853027,9.699999809265137,8.970000267028809,9.0,1939800
2025-09-24 00:00:00+00:00,9.0,9.300000190734863,9.0,9.180000305175781,1307700
2025-09-25 00:00:00+00:00,8.949999809265137,9.3100004196167,8.899999618530273,9.100000381469727,2749700
2025-09-26 00:00:00+00:00,8.989999771118164,9.40999984741211,8.930000305175781,9.399999618530273,1479000
