"('date', '')","('open', 'BLDR')","('high', 'BLDR')","('low', 'BLDR')","('close', 'BLDR')","('volume', 'BLDR')"
2025-01-30 00:00:00+00:00,170.3800048828125,173.83999633789062,169.0500030517578,172.7100067138672,1229400
2025-01-31 00:00:00+00:00,170.55999755859375,172.22000122070312,167.1999969482422,167.27999877929688,1469900
2025-02-03 00:00:00+00:00,162.89999389648438,164.42999267578125,159.82000732421875,162.91000366210938,1683900
2025-02-04 00:00:00+00:00,163.58999633789062,165.5800018310547,161.07000732421875,163.42999267578125,1364500
2025-02-05 00:00:00+00:00,165.6999969482422,165.6999969482422,161.52999877929688,162.08999633789062,1302500
2025-02-06 00:00:00+00:00,163.5500030517578,164.4199981689453,159.16000366210938,159.8699951171875,1401400
2025-02-07 00:00:00+00:00,159.1699981689453,159.1699981689453,152.60000610351562,153.92999267578125,1788100
2025-02-10 00:00:00+00:00,155.9499969482422,157.33999633789062,154.1300048828125,155.72000122070312,1093800
2025-02-11 00:00:00+00:00,155.1999969482422,159.0,154.75999450683594,156.16000366210938,711000
2025-02-12 00:00:00+00:00,148.82000732421875,151.72999572753906,147.10000610351562,150.75999450683594,1573700
2025-02-13 00:00:00+00:00,151.72000122070312,153.4199981689453,150.30999755859375,152.5,1392600
2025-02-14 00:00:00+00:00,154.14999389648438,157.9600067138672,152.91000366210938,153.89999389648438,1468600
2025-02-18 00:00:00+00:00,153.7899932861328,153.91000366210938,147.4499969482422,147.9499969482422,1800000
2025-02-19 00:00:00+00:00,145.0,146.19000244140625,143.67999267578125,144.7899932861328,2630100
2025-02-20 00:00:00+00:00,145.14999389648438,149.0,141.42999267578125,144.38999938964844,2758400
2025-02-21 00:00:00+00:00,144.55999755859375,146.0,133.66000366210938,137.35000610351562,3484900
2025-02-24 00:00:00+00:00,136.22999572753906,138.97999572753906,134.72999572753906,138.5800018310547,2430600
2025-02-25 00:00:00+00:00,139.41000366210938,143.32000732421875,138.1300048828125,140.77999877929688,2918600
2025-02-26 00:00:00+00:00,141.3800048828125,143.3300018310547,139.72999572753906,142.0800018310547,1890700
2025-02-27 00:00:00+00:00,141.24000549316406,141.99000549316406,139.10000610351562,139.14999389648438,1457800
2025-02-28 00:00:00+00:00,139.0500030517578,140.33999633789062,136.35000610351562,138.99000549316406,1555400
2025-03-03 00:00:00+00:00,138.86000061035156,140.38999938964844,133.8000030517578,134.9199981689453,1283300
2025-03-04 00:00:00+00:00,131.55999755859375,134.19000244140625,127.44999694824219,130.38999938964844,2961500
2025-03-05 00:00:00+00:00,131.1199951171875,135.41000366210938,130.38999938964844,133.6999969482422,1760200
2025-03-06 00:00:00+00:00,131.67999267578125,134.77999877929688,131.67999267578125,134.27000427246094,2083800
2025-03-07 00:00:00+00:00,134.0,135.6999969482422,131.1999969482422,134.50999450683594,1048800
2025-03-10 00:00:00+00:00,133.39999389648438,139.17999267578125,132.85000610351562,135.5800018310547,1865100
2025-03-11 00:00:00+00:00,135.47999572753906,136.7899932861328,128.8000030517578,130.0,1649400
2025-03-12 00:00:00+00:00,131.0,131.58999633789062,128.4499969482422,129.4600067138672,1670400
2025-03-13 00:00:00+00:00,129.27999877929688,129.49000549316406,122.48999786376953,122.80000305175781,1730900
2025-03-14 00:00:00+00:00,125.81999969482422,126.36000061035156,123.33000183105469,126.19000244140625,1919900
2025-03-17 00:00:00+00:00,126.12999725341797,129.6199951171875,126.0,128.14999389648438,1018000
2025-03-18 00:00:00+00:00,127.51000213623047,129.08999633789062,126.2300033569336,127.72000122070312,1306900
2025-03-19 00:00:00+00:00,127.66999816894531,129.97000122070312,126.06999969482422,128.2899932861328,1623900
2025-03-20 00:00:00+00:00,127.5,132.33999633789062,126.97000122070312,128.75999450683594,1488400
2025-03-21 00:00:00+00:00,126.87999725341797,127.0,124.33000183105469,126.45999908447266,4153200
2025-03-24 00:00:00+00:00,128.27000427246094,131.89999389648438,127.7300033569336,131.72999572753906,1371800
2025-03-25 00:00:00+00:00,130.4499969482422,132.35000610351562,129.24000549316406,130.85000610351562,992200
2025-03-26 00:00:00+00:00,130.02000427246094,131.49000549316406,127.86000061035156,128.99000549316406,851100
2025-03-27 00:00:00+00:00,128.5800018310547,129.41000366210938,126.8499984741211,128.02999877929688,789500
2025-03-28 00:00:00+00:00,128.02999877929688,128.49000549316406,123.9800033569336,124.51000213623047,1129500
2025-03-31 00:00:00+00:00,121.08000183105469,125.95999908447266,119.6500015258789,124.94000244140625,1979500
2025-04-01 00:00:00+00:00,125.08999633789062,127.25,123.8499984741211,125.61000061035156,1500300
2025-04-02 00:00:00+00:00,124.01000213623047,131.32000732421875,123.6500015258789,131.1199951171875,1411900
2025-04-03 00:00:00+00:00,125.86000061035156,125.86000061035156,119.58000183105469,119.81999969482422,1535300
2025-04-04 00:00:00+00:00,116.13999938964844,125.81999969482422,114.69999694824219,123.95999908447266,2899100
2025-04-07 00:00:00+00:00,119.8499984741211,126.54000091552734,117.79000091552734,118.91000366210938,2436800
2025-04-08 00:00:00+00:00,121.75,122.79000091552734,112.12999725341797,113.83000183105469,2504700
2025-04-09 00:00:00+00:00,112.36000061035156,125.08999633789062,110.83999633789062,124.7300033569336,2687500
2025-04-10 00:00:00+00:00,122.08999633789062,122.08999633789062,115.7699966430664,119.94000244140625,1732900
2025-04-11 00:00:00+00:00,118.80000305175781,121.3499984741211,114.91000366210938,120.9000015258789,1494700
2025-04-14 00:00:00+00:00,123.27999877929688,124.0,117.80000305175781,119.5,1716000
2025-04-15 00:00:00+00:00,118.88999938964844,121.06999969482422,118.18000030517578,118.22000122070312,1511700
2025-04-16 00:00:00+00:00,117.30000305175781,119.0999984741211,112.2699966430664,113.05999755859375,2370900
2025-04-17 00:00:00+00:00,113.45999908447266,118.62000274658203,113.22000122070312,116.94000244140625,2158100
2025-04-21 00:00:00+00:00,114.62999725341797,115.37999725341797,112.80000305175781,114.08000183105469,1422300
2025-04-22 00:00:00+00:00,116.19999694824219,117.45999908447266,113.01000213623047,116.0999984741211,1340700
2025-04-23 00:00:00+00:00,120.23999786376953,123.19999694824219,117.18000030517578,117.26000213623047,1154500
2025-04-24 00:00:00+00:00,118.45999908447266,121.25,116.80999755859375,120.91000366210938,900400
2025-04-25 00:00:00+00:00,119.61000061035156,121.5999984741211,119.61000061035156,121.3499984741211,819400
2025-04-28 00:00:00+00:00,121.4000015258789,123.37999725341797,120.06999969482422,121.5,895700
2025-04-29 00:00:00+00:00,119.04000091552734,121.19999694824219,118.3499984741211,120.23999786376953,969100
2025-04-30 00:00:00+00:00,117.69000244140625,119.68000030517578,117.0199966430664,119.62999725341797,1975900
2025-05-01 00:00:00+00:00,116.05000305175781,118.69999694824219,111.41999816894531,111.93000030517578,3461200
2025-05-02 00:00:00+00:00,113.31999969482422,115.91999816894531,112.77999877929688,114.12999725341797,2027600
2025-05-05 00:00:00+00:00,112.83000183105469,114.72000122070312,111.52999877929688,111.86000061035156,1937800
2025-05-06 00:00:00+00:00,109.7699966430664,111.20999908447266,106.66000366210938,107.1500015258789,2451100
2025-05-07 00:00:00+00:00,108.48999786376953,108.48999786376953,103.80999755859375,105.98999786376953,2764900
2025-05-08 00:00:00+00:00,107.27999877929688,111.7699966430664,106.51000213623047,111.06999969482422,2557000
2025-05-09 00:00:00+00:00,111.91000366210938,112.31999969482422,110.55000305175781,110.72000122070312,1629700
2025-05-12 00:00:00+00:00,117.12000274658203,120.55999755859375,114.54000091552734,117.98999786376953,2746300
2025-05-13 00:00:00+00:00,120.52999877929688,126.69999694824219,120.52999877929688,123.80999755859375,4275800
2025-05-14 00:00:00+00:00,122.0,123.73999786376953,118.91000366210938,119.51000213623047,1921000
2025-05-15 00:00:00+00:00,119.01000213623047,119.2300033569336,116.54000091552734,117.95999908447266,2308000
2025-05-16 00:00:00+00:00,118.69000244140625,121.05000305175781,118.0,120.63999938964844,1603700
2025-05-19 00:00:00+00:00,116.88999938964844,119.20999908447266,116.51000213623047,117.5999984741211,1761300
2025-05-20 00:00:00+00:00,116.62999725341797,117.5,114.20999908447266,114.62000274658203,1372000
2025-05-21 00:00:00+00:00,113.19999694824219,113.83000183105469,108.3499984741211,108.37999725341797,3103600
2025-05-22 00:00:00+00:00,108.33999633789062,110.08999633789062,107.52999877929688,109.83999633789062,2798800
2025-05-23 00:00:00+00:00,106.55999755859375,108.76000213623047,106.55999755859375,108.33000183105469,1382500
2025-05-27 00:00:00+00:00,110.7699966430664,111.79000091552734,108.94000244140625,111.5,1644600
2025-05-28 00:00:00+00:00,111.26000213623047,111.44000244140625,107.29000091552734,107.45999908447266,1953800
2025-05-29 00:00:00+00:00,109.06999969482422,109.44000244140625,106.94000244140625,108.93000030517578,1885800
2025-05-30 00:00:00+00:00,107.98999786376953,108.6500015258789,106.66000366210938,107.68000030517578,2395200
2025-06-02 00:00:00+00:00,106.98999786376953,107.51000213623047,102.5999984741211,105.62999725341797,2245600
2025-06-03 00:00:00+00:00,107.33999633789062,110.55000305175781,105.9800033569336,110.19999694824219,2459400
2025-06-04 00:00:00+00:00,110.94000244140625,113.61000061035156,110.70999908447266,112.7300033569336,2101300
2025-06-05 00:00:00+00:00,112.7300033569336,114.23999786376953,110.91999816894531,113.36000061035156,2246000
2025-06-06 00:00:00+00:00,114.27999877929688,114.63999938964844,111.38999938964844,111.62999725341797,1252500
2025-06-09 00:00:00+00:00,113.02999877929688,113.69000244140625,111.23999786376953,112.95999908447266,1375900
2025-06-10 00:00:00+00:00,114.48999786376953,118.12000274658203,112.97000122070312,117.33000183105469,1988000
2025-06-11 00:00:00+00:00,119.0,119.3499984741211,113.80999755859375,114.36000061035156,2092800
2025-06-12 00:00:00+00:00,113.54000091552734,115.56999969482422,112.20999908447266,115.05000305175781,1402200
2025-06-13 00:00:00+00:00,113.62999725341797,114.44999694824219,110.4800033569336,111.29000091552734,1414700
2025-06-16 00:00:00+00:00,112.55999755859375,112.70999908447266,109.69000244140625,111.70999908447266,1989200
2025-06-17 00:00:00+00:00,110.36000061035156,113.05000305175781,107.37999725341797,107.9800033569336,1926600
2025-06-18 00:00:00+00:00,107.63999938964844,110.5,106.02999877929688,106.8499984741211,3100700
2025-06-20 00:00:00+00:00,109.62999725341797,115.19999694824219,109.05999755859375,114.81999969482422,7850500
2025-06-23 00:00:00+00:00,114.06999969482422,119.33999633789062,113.3499984741211,119.12999725341797,2525300
2025-06-24 00:00:00+00:00,119.76000213623047,120.75,117.75,118.83999633789062,2373100
2025-06-25 00:00:00+00:00,118.25,118.80999755859375,115.52999877929688,115.95999908447266,1619800
2025-06-26 00:00:00+00:00,116.33999633789062,116.48999786376953,114.80000305175781,115.9800033569336,1402500
2025-06-27 00:00:00+00:00,116.83000183105469,119.41000366210938,116.70999908447266,117.01000213623047,2177400
2025-06-30 00:00:00+00:00,118.44999694824219,118.81999969482422,115.91999816894531,116.69000244140625,1630600
2025-07-01 00:00:00+00:00,115.86000061035156,128.89999389648438,115.56999969482422,126.91000366210938,5270700
2025-07-02 00:00:00+00:00,127.20999908447266,129.08999633789062,125.5999984741211,127.88999938964844,3344000
2025-07-03 00:00:00+00:00,126.80000305175781,128.44000244140625,125.62999725341797,127.22000122070312,1732200
2025-07-07 00:00:00+00:00,126.7300033569336,127.55999755859375,123.80999755859375,124.86000061035156,2276600
2025-07-08 00:00:00+00:00,125.19999694824219,128.8300018310547,124.5,127.23999786376953,2288300
2025-07-09 00:00:00+00:00,128.2100067138672,133.42999267578125,127.83000183105469,133.0,2698000
2025-07-10 00:00:00+00:00,132.75999450683594,137.2100067138672,132.0399932861328,135.1199951171875,2793300
2025-07-11 00:00:00+00:00,133.10000610351562,134.0,131.82000732421875,133.27999877929688,1602400
2025-07-14 00:00:00+00:00,132.60000610351562,133.35000610351562,127.80000305175781,131.02999877929688,2309100
2025-07-15 00:00:00+00:00,132.24000549316406,133.32000732421875,125.83999633789062,125.87999725341797,1604700
2025-07-16 00:00:00+00:00,126.44999694824219,127.33000183105469,122.81999969482422,126.0,1666600
2025-07-17 00:00:00+00:00,126.48999786376953,127.87999725341797,125.33999633789062,126.8499984741211,1317800
2025-07-18 00:00:00+00:00,126.01000213623047,126.4800033569336,121.55000305175781,123.1500015258789,1810200
2025-07-21 00:00:00+00:00,125.56999969482422,125.69999694824219,121.83000183105469,121.9000015258789,1244800
2025-07-22 00:00:00+00:00,124.52999877929688,131.2899932861328,124.0,130.8300018310547,2161700
2025-07-23 00:00:00+00:00,132.4499969482422,135.22999572753906,132.0800018310547,134.72000122070312,1888400
2025-07-24 00:00:00+00:00,134.47999572753906,134.97000122070312,131.77000427246094,132.7899932861328,1585200
2025-07-25 00:00:00+00:00,134.58999633789062,136.67999267578125,133.3000030517578,136.4600067138672,1455500
2025-07-28 00:00:00+00:00,136.0,138.4499969482422,134.2100067138672,135.6300048828125,1832100
2025-07-29 00:00:00+00:00,136.10000610351562,136.91000366210938,132.32000732421875,133.4199981689453,1239900
2025-07-30 00:00:00+00:00,133.10000610351562,133.72000122070312,125.12999725341797,126.11000061035156,3207200
2025-07-31 00:00:00+00:00,121.94000244140625,127.80999755859375,118.16999816894531,127.12999725341797,4595700
2025-08-01 00:00:00+00:00,126.69999694824219,132.27000427246094,123.73999786376953,130.17999267578125,3999700
2025-08-04 00:00:00+00:00,129.0,130.94000244140625,127.36000061035156,128.17999267578125,2662600
2025-08-05 00:00:00+00:00,128.5,133.9199981689453,128.17999267578125,132.9499969482422,2772200
2025-08-06 00:00:00+00:00,132.77999877929688,134.4600067138672,130.4199981689453,130.74000549316406,2384300
2025-08-07 00:00:00+00:00,133.02999877929688,134.55999755859375,131.24000549316406,131.25999450683594,1585400
2025-08-08 00:00:00+00:00,130.7899932861328,133.89999389648438,130.63999938964844,132.1999969482422,1356700
2025-08-11 00:00:00+00:00,132.42999267578125,134.10000610351562,126.36000061035156,128.75999450683594,1812000
2025-08-12 00:00:00+00:00,130.32000732421875,137.75,128.5800018310547,137.4499969482422,2356500
2025-08-13 00:00:00+00:00,138.47000122070312,144.75,137.9499969482422,144.39999389648438,3524000
2025-08-14 00:00:00+00:00,140.0,141.1999969482422,136.49000549316406,138.14999389648438,2304800
2025-08-15 00:00:00+00:00,140.6300048828125,140.6300048828125,136.5500030517578,136.8800048828125,1351000
2025-08-18 00:00:00+00:00,137.1300048828125,138.7100067138672,135.7899932861328,136.52000427246094,1106800
2025-08-19 00:00:00+00:00,138.0500030517578,142.1999969482422,137.8800048828125,138.14999389648438,1629800
2025-08-20 00:00:00+00:00,137.25,138.5500030517578,132.60000610351562,132.75,2075900
2025-08-21 00:00:00+00:00,131.74000549316406,133.38999938964844,130.35000610351562,133.22000122070312,1628000
2025-08-22 00:00:00+00:00,133.39999389648438,145.1699981689453,131.4499969482422,144.4499969482422,4185100
2025-08-25 00:00:00+00:00,142.17999267578125,142.85000610351562,140.25,141.91000366210938,1886600
2025-08-26 00:00:00+00:00,141.1300048828125,143.19000244140625,140.2899932861328,142.6699981689453,2501600
2025-08-27 00:00:00+00:00,142.0,143.7899932861328,140.3000030517578,141.75999450683594,1696700
2025-08-28 00:00:00+00:00,143.0800018310547,144.0,138.88999938964844,140.13999938964844,1790200
2025-08-29 00:00:00+00:00,140.1199951171875,140.74000549316406,137.64999389648438,138.67999267578125,1345900
2025-09-02 00:00:00+00:00,136.0,138.25,135.5,137.36000061035156,1581800
2025-09-03 00:00:00+00:00,136.91000366210938,137.5500030517578,134.52999877929688,136.3300018310547,1385800
2025-09-04 00:00:00+00:00,137.25,144.00999450683594,136.8300018310547,143.27000427246094,1744500
2025-09-05 00:00:00+00:00,147.5,151.02999877929688,145.8000030517578,149.2100067138672,2472300
2025-09-08 00:00:00+00:00,149.35000610351562,149.35000610351562,145.7100067138672,147.88999938964844,1330100
2025-09-09 00:00:00+00:00,146.25,146.25,138.4600067138672,140.4499969482422,2108600
2025-09-10 00:00:00+00:00,141.9199981689453,143.16000366210938,139.35000610351562,140.25,1571600
2025-09-11 00:00:00+00:00,141.72000122070312,148.91000366210938,141.02999877929688,146.55999755859375,2061200
2025-09-12 00:00:00+00:00,144.69000244140625,145.67999267578125,142.3300018310547,142.72999572753906,1239700
2025-09-15 00:00:00+00:00,142.00999450683594,142.5,138.52000427246094,140.1699981689453,1592600
2025-09-16 00:00:00+00:00,142.0800018310547,142.25999450683594,136.4199981689453,136.99000549316406,1609400
2025-09-17 00:00:00+00:00,137.47000122070312,141.32000732421875,129.16000366210938,129.27999877929688,2731000
2025-09-18 00:00:00+00:00,131.0,131.6199951171875,127.87999725341797,128.92999267578125,2299800
2025-09-19 00:00:00+00:00,127.45999908447266,127.58000183105469,123.69999694824219,124.1500015258789,4296100
2025-09-22 00:00:00+00:00,123.5,123.5,120.20999908447266,121.80999755859375,2811400
2025-09-23 00:00:00+00:00,122.73999786376953,123.08999633789062,120.30999755859375,121.20999908447266,1864200
2025-09-24 00:00:00+00:00,120.0,122.12999725341797,118.9000015258789,119.25,1515600
2025-09-25 00:00:00+00:00,117.19000244140625,119.30999755859375,116.77999877929688,116.91000366210938,1932900
2025-09-26 00:00:00+00:00,117.30000305175781,118.83999633789062,116.30000305175781,118.19999694824219,1387700
