"('date', '')","('open', 'BAM')","('high', 'BAM')","('low', 'BAM')","('close', 'BAM')","('volume', 'BAM')"
2025-01-22 00:00:00+00:00,55.72658197055722,55.91715837165537,55.44511287688947,55.83408737182617,1586200
2025-01-23 00:00:00+00:00,55.4529312291505,57.03618266911646,55.4529312291505,57.01663589477539,979100
2025-01-24 00:00:00+00:00,57.114366538465035,58.74648679265912,57.075276717606606,58.59988784790039,1934000
2025-01-27 00:00:00+00:00,57.270737948646776,58.096571476587,56.84072008680088,57.993953704833984,1742400
2025-01-28 00:00:00+00:00,58.042815660410604,59.865512237984106,57.50333887100294,59.704254150390625,1700100
2025-01-29 00:00:00+00:00,59.743349705223686,60.114727235099366,59.31332812385982,59.96813201904297,1268200
2025-01-30 00:00:00+00:00,60.828169751130794,61.1897757477484,59.0299075627407,59.41106033325195,1012300
2025-01-31 00:00:00+00:00,59.61629381290935,60.163592278577376,58.252937138168654,58.472835540771484,1750100
2025-02-03 00:00:00+00:00,56.36183212934795,57.37824202836689,55.61907334355165,56.87003707885742,1205500
2025-02-04 00:00:00+00:00,57.37824535612992,57.485750757398876,55.82431211998378,55.83408737182617,1422000
2025-02-05 00:00:00+00:00,56.23477889206681,56.47910795879129,54.954493240290866,56.40092086791992,1373000
2025-02-06 00:00:00+00:00,56.957992203718895,57.260961595841195,56.10772807507345,56.576839447021484,1418100
2025-02-07 00:00:00+00:00,56.76253548892167,57.31960551106541,56.35694830825873,56.59638977050781,2027900
2025-02-10 00:00:00+00:00,57.19255035219469,57.19255035219469,55.89271788302021,56.26409912109375,1406800
2025-02-11 00:00:00+00:00,55.84385646058721,55.84385646058721,54.04559420111663,54.387657165527344,1965400
2025-02-12 00:00:00+00:00,54.416973165664785,54.416973165664785,53.24419283237187,53.86967468261719,2489400
2025-02-13 00:00:00+00:00,54.084684218375614,56.3520577372647,54.084684218375614,56.26409912109375,3590200
2025-02-14 00:00:00+00:00,57.055726171716714,58.52170060973907,56.92867400986835,58.472835540771484,1928700
2025-02-18 00:00:00+00:00,58.5607912605217,59.440377427105744,58.50215466819332,59.3621940612793,1411100
2025-02-19 00:00:00+00:00,59.09832072800346,59.635843973510404,58.14055115480639,59.31332778930664,1596900
2025-02-20 00:00:00+00:00,59.508791473579116,60.07563674151313,58.03304543741065,58.93217468261719,1378800
2025-02-21 00:00:00+00:00,59.371966820665726,59.371966820665726,56.87003568328477,57.241416931152344,2416100
2025-02-24 00:00:00+00:00,57.31960538167934,57.71052968452679,55.83408408326058,56.74298858642578,1157600
2025-02-25 00:00:00+00:00,56.62570481998401,56.72832258363316,54.31924149422851,55.60929870605469,1529800
2025-02-26 00:00:00+00:00,55.71680257523602,56.68434738653717,55.277013207355985,56.12727737426758,991100
2025-02-27 00:00:00+00:00,56.32273904306309,56.46933425020103,54.837217829437336,54.9349479675293,1237000
2025-02-28 00:00:00+00:00,54.89358220505816,55.73082733154297,54.32622682489734,55.73082733154297,2201800
2025-03-03 00:00:00+00:00,56.10512342942028,56.78477007204553,54.00709392225482,54.62763595581055,1491100
2025-03-04 00:00:00+00:00,53.66234193889458,53.96769068769867,51.318060877858215,51.712059020996094,2511700
2025-03-05 00:00:00+00:00,51.96815711107053,53.24372323476425,51.806620797200324,53.15999984741211,1184500
2025-03-06 00:00:00+00:00,51.31805851032583,51.46580874654734,49.17077661992216,49.545074462890625,3901200
2025-03-07 00:00:00+00:00,49.11168310631955,49.11168310631955,46.60980347282348,47.88044357299805,5126100
2025-03-10 00:00:00+00:00,46.71815278468027,47.09245065194408,45.280065922883566,46.186256408691406,2944800
2025-03-11 00:00:00+00:00,46.137010695065335,46.95455184008708,45.6395888418469,46.00896072387695,2699800
2025-03-12 00:00:00+00:00,47.26975058901855,47.51599849970694,45.87106050243715,46.79695129394531,1740400
2025-03-13 00:00:00+00:00,46.65905337959951,46.7181542312432,44.7284706485786,44.93531799316406,3674500
2025-03-14 00:00:00+00:00,45.98925876756609,46.274907247739506,45.39826528077865,46.22565841674805,1836100
2025-03-17 00:00:00+00:00,46.22565724376256,47.47167104770896,46.22565724376256,47.220497131347656,1375900
2025-03-18 00:00:00+00:00,47.13184606162351,47.88044177392416,46.81172680094407,47.75239181518555,1449800
2025-03-19 00:00:00+00:00,47.70314141714498,49.3776278159214,47.225419910698285,48.94422912597656,1523600
2025-03-20 00:00:00+00:00,47.96909452935039,49.18063381863707,47.870593109015104,48.609336853027344,1753900
2025-03-21 00:00:00+00:00,47.77209613191382,48.82603692123879,47.43719881285621,48.78663635253906,1636400
2025-03-24 00:00:00+00:00,49.673128844105726,50.82556726254102,49.62880226631094,50.66796875,1592600
2025-03-25 00:00:00+00:00,50.825568469471975,51.258967207335196,50.16956365911284,50.963470458984375,1098900
2025-03-26 00:00:00+00:00,50.9831651257896,51.387011543873115,49.51552970096322,49.86027526855469,1137700
2025-03-27 00:00:00+00:00,49.39733475261657,50.15577504730559,48.944235719593706,49.6534309387207,983700
2025-03-28 00:00:00+00:00,49.22002971508137,49.712525497677916,47.54554330276418,47.772090911865234,2826400
2025-03-31 00:00:00+00:00,46.73785158257722,47.890289936482645,45.792260560278706,47.722843170166016,2560000
2025-04-01 00:00:00+00:00,47.693291167950846,48.988557518555105,47.12199799742137,48.757083892822266,1791500
2025-04-02 00:00:00+00:00,47.85089715676795,50.06712841540704,47.693294882339714,50.047428131103516,1370300
2025-04-03 00:00:00+00:00,47.279597117398886,48.32368957308823,46.1419330141438,46.35370635986328,3345300
2025-04-04 00:00:00+00:00,44.37387016753745,45.230811794688286,41.670069317896605,43.56617736816406,2754100
2025-04-07 00:00:00+00:00,41.3893479449247,46.097606643100896,41.29084652935826,42.88653564453125,4505700
2025-04-08 00:00:00+00:00,45.19141621579908,45.63466319273859,41.62574387459211,42.256141662597656,4711900
2025-04-09 00:00:00+00:00,41.507547827899124,47.92969388291375,41.15295023016135,46.314308166503906,7011700
2025-04-10 00:00:00+00:00,46.550699048966415,46.550699048966415,44.2162701250815,45.38841247558594,3056600
2025-04-11 00:00:00+00:00,45.388417228689775,46.84521621797181,44.64967348804661,46.59995651245117,1751900
2025-04-14 00:00:00+00:00,47.594796569347935,48.01341727211651,46.99887706770996,47.60464859008789,1690400
2025-04-15 00:00:00+00:00,47.683444944872754,48.82603509224895,47.59479554734163,47.99864196777344,1390600
2025-04-16 00:00:00+00:00,47.62434250861928,47.929691258271376,46.49160441948042,47.26974868774414,1453200
2025-04-17 00:00:00+00:00,47.74254272499684,48.31383588321797,47.34854459298976,47.860740661621094,1224200
2025-04-21 00:00:00+00:00,47.584944110435174,47.66374148218226,46.11336721552576,46.57040023803711,1489700
2025-04-22 00:00:00+00:00,47.476595475347125,48.796484358631844,47.20572128462938,48.727535247802734,1413800
2025-04-23 00:00:00+00:00,50.30352215420244,51.25896523598863,49.72237694323633,49.830726623535156,1729200
2025-04-24 00:00:00+00:00,50.126224149449264,51.702213033922604,49.85535370188388,51.64311218261719,1432800
2025-04-25 00:00:00+00:00,51.57416255544003,52.44095624541114,51.436264327876536,52.15530776977539,1753900
2025-04-28 00:00:00+00:00,52.342453456809565,53.33729708522744,51.879506198588686,52.46065139770508,1651100
2025-04-29 00:00:00+00:00,52.24395672728031,53.1698475027292,51.790861481259256,53.01224899291992,1668400
2025-04-30 00:00:00+00:00,52.49020529816622,52.677352356732285,51.44611280905966,52.529605865478516,2443900
2025-05-01 00:00:00+00:00,52.55915405942121,53.50474512389945,52.28335760497628,52.440956115722656,2002600
2025-05-02 00:00:00+00:00,53.17970060844855,54.37153959804459,53.17970060844855,53.938140869140625,2440700
2025-05-05 00:00:00+00:00,53.55399664098907,53.91844626829981,52.95807712490971,53.120601654052734,3165200
2025-05-06 00:00:00+00:00,52.07650589747037,54.33213760906384,51.60371037076234,54.21393966674805,3405400
2025-05-07 00:00:00+00:00,54.164688794451656,55.50427419088041,54.164688794451656,54.972381591796875,2414500
2025-05-08 00:00:00+00:00,55.326976983637145,56.60746908383145,54.76060981329522,56.01647186279297,2397400
2025-05-09 00:00:00+00:00,56.26272283811035,56.52867103848471,55.38608085767911,55.49443054199219,1628200
2025-05-12 00:00:00+00:00,57.67126049678985,57.72543533826769,55.92782482114063,56.60747146606445,2292400
2025-05-13 00:00:00+00:00,57.03101510964729,57.80915561753451,56.39569507712522,57.44470977783203,1542500
2025-05-14 00:00:00+00:00,57.602306811715536,58.242552837961114,57.44470831013204,58.035701751708984,1613800
2025-05-15 00:00:00+00:00,57.966755117091346,58.72519911254638,57.51365987537374,58.65625,1794400
2025-05-16 00:00:00+00:00,59.09949878406525,59.28664584420128,58.6956523593386,58.7843017578125,4782600
2025-05-19 00:00:00+00:00,57.858410552364084,58.646403112405075,57.78945768075589,58.35090637207031,1260200
2025-05-20 00:00:00+00:00,58.114505058916386,58.63654941045313,57.68111010268256,57.93720626831055,1480800
2025-05-21 00:00:00+00:00,57.444709579024426,57.61216010421832,56.262718912316956,56.44001770019531,1885900
2025-05-22 00:00:00+00:00,56.22332570968219,56.696121255196154,55.89827665857854,56.380924224853516,1768900
2025-05-23 00:00:00+00:00,55.583078270213576,56.282421429359445,55.583078270213576,55.71112823486328,1923600
2025-05-27 00:00:00+00:00,56.361223901633224,56.74537004725621,55.96722573525606,56.69612121582031,2143700
2025-05-28 00:00:00+00:00,56.63701499017924,56.63701499017924,55.34667468728813,55.36637496948242,1917600
2025-05-29 00:00:00+00:00,55.996771031118854,56.144521274292266,54.854180923904735,54.92313003540039,1839100
2025-05-30 00:00:00+00:00,54.9112210186961,55.83451610162883,54.3850396978374,55.69552230834961,5940300
2025-06-02 00:00:00+00:00,55.38776019561278,55.75509146959673,54.58359885691896,55.68559646606445,2931100
2025-06-03 00:00:00+00:00,55.68559839559148,56.51954225406884,55.52675212670025,56.03307342529297,1501000
2025-06-04 00:00:00+00:00,56.24156034618473,56.365659107948424,55.84444279366343,56.18199157714844,1625400
2025-06-05 00:00:00+00:00,56.36069409706365,56.519540360633435,55.79182352498836,56.18199157714844,1762800
2025-06-06 00:00:00+00:00,56.65853274796546,57.22442282240429,56.584072730340594,57.11521530151367,1996200
2025-06-09 00:00:00+00:00,57.254204294435475,57.3237030869225,54.19641269995017,54.65309524536133,6100600
2025-06-10 00:00:00+00:00,54.653095322708346,55.46718291774775,54.36518527911804,55.34804916381836,2763500
2025-06-11 00:00:00+00:00,55.50689427864379,56.162135592437515,55.10481550048669,55.377830505371094,1556500
2025-06-12 00:00:00+00:00,55.258698315104496,55.779914646635994,55.09985204627865,55.73523712158203,1304000
2025-06-13 00:00:00+00:00,54.83179578731927,55.030354561204796,54.09713324729456,54.206336975097656,1239000
2025-06-16 00:00:00+00:00,54.77222976257955,55.482074858421285,54.380080993184464,54.43468475341797,1440300
2025-06-17 00:00:00+00:00,54.1070598039801,54.50913857777744,53.283042212965626,53.600738525390625,1597100
2025-06-18 00:00:00+00:00,53.88864673761441,54.7722293423316,53.75462173719292,54.24605178833008,1353100
2025-06-20 00:00:00+00:00,54.88143643839602,54.95589645458608,53.93828885730111,53.9581413269043,1526500
2025-06-23 00:00:00+00:00,53.610663975589894,54.15173274786098,52.38953263949802,53.62059020996094,1793500
2025-06-24 00:00:00+00:00,54.404896661597945,55.44732550799112,54.19641164975805,55.2785530090332,1675200
2025-06-25 00:00:00+00:00,55.45725537083256,55.45725537083256,53.96807022677022,53.9879264831543,2341500
2025-06-26 00:00:00+00:00,54.17655380451303,54.95589385779674,54.08720254674575,54.72258758544922,2781300
2025-06-27 00:00:00+00:00,54.83179509907517,55.765016401271694,54.325473829856335,54.72258758544922,23014800
2025-06-30 00:00:00+00:00,54.75237540835301,55.040281658446794,54.255980359454774,54.88143539428711,1782900
2025-07-01 00:00:00+00:00,54.524031835082155,54.950931891713196,53.81915175541464,54.543888092041016,1430200
2025-07-02 00:00:00+00:00,54.31554689161964,55.139564514160156,53.858864342526566,55.139564514160156,2151100
2025-07-03 00:00:00+00:00,55.46718078353426,56.44011460877515,55.45725454908614,56.40040588378906,1432600
2025-07-07 00:00:00+00:00,56.20184690092872,56.64860319330367,54.782156786933655,55.10977554321289,1578500
2025-07-08 00:00:00+00:00,55.149490330876084,55.2289153582172,54.31554647976305,54.851654052734375,1866900
2025-07-09 00:00:00+00:00,55.18920214165775,56.023145982149686,55.044254877080625,55.46718215942383,2316700
2025-07-10 00:00:00+00:00,55.56646352826279,56.668461153530565,55.21898471832415,56.16213607788086,1469800
2025-07-11 00:00:00+00:00,55.59624405933282,55.79480283126915,55.100841267805386,55.71537780761719,1402300
2025-07-14 00:00:00+00:00,55.82458546523639,56.668459301339574,55.492001699023255,56.608890533447266,1678800
2025-07-15 00:00:00+00:00,57.03579322836236,57.125144490770616,55.87422681705501,56.34083938598633,1780400
2025-07-16 00:00:00+00:00,56.87694462966593,58.98165854024086,56.598960831790805,58.89230728149414,1919300
2025-07-17 00:00:00+00:00,58.60439865632998,61.37428395679242,58.395913643312895,61.04666519165039,3327400
2025-07-18 00:00:00+00:00,61.53313127709482,61.60262628262543,60.29710863622172,60.32192611694336,1549700
2025-07-21 00:00:00+00:00,60.550269962098,60.76471223017244,59.69646986878302,59.75603485107422,3232700
2025-07-22 00:00:00+00:00,59.775889304415855,60.40631312073458,59.04122677223191,60.30207061767578,1020300
2025-07-23 00:00:00+00:00,60.71904124314064,62.049380104059416,60.64954624039958,61.97988510131836,1749300
2025-07-24 00:00:00+00:00,62.426643008115754,63.071954305551536,61.97988670238716,62.734405517578125,1828100
2025-07-25 00:00:00+00:00,62.73440436374079,62.95281939523397,62.1635530922914,62.56563186645508,1263900
2025-07-28 00:00:00+00:00,62.57555998213528,62.68476750116488,62.208228698557875,62.41671371459961,988600
2025-07-29 00:00:00+00:00,62.635127992143126,62.76419176644681,61.49341785439746,62.3372917175293,1477500
2025-07-30 00:00:00+00:00,62.21815485496512,62.679802411157844,61.19558224569268,61.72175979614258,1581500
2025-07-31 00:00:00+00:00,61.682051017052764,62.65498487705122,60.96724092105645,61.225364685058594,2181700
2025-08-01 00:00:00+00:00,59.83545908202818,59.984375322971246,58.743387712477535,59.37877655029297,2106100
2025-08-04 00:00:00+00:00,60.093582289598174,61.026807387966926,59.58726101550796,60.8878173828125,1314100
2025-08-05 00:00:00+00:00,61.42392078738694,61.50334581112032,59.87517069652185,61.0963020324707,2111900
2025-08-06 00:00:00+00:00,61.364356380101505,63.63784279140352,60.93745634153006,62.476280212402344,3080800
2025-08-07 00:00:00+00:00,62.486206535613746,63.08188285844472,60.02408758128244,60.480770111083984,2348600
2025-08-08 00:00:00+00:00,60.93745876948735,61.56787883080638,60.74882622243923,60.818321228027344,2030900
2025-08-11 00:00:00+00:00,60.81832049829954,61.423923071610076,60.57012297069317,60.93745803833008,1588800
2025-08-12 00:00:00+00:00,61.3445027168288,62.590451596602406,61.06651890660885,62.208229064941406,1625800
2025-08-13 00:00:00+00:00,62.913107185025765,62.913107185025765,61.65226331140979,62.05930709838867,2164500
2025-08-14 00:00:00+00:00,61.70190581099673,62.069237085088766,61.20551076436664,61.662193298339844,1541000
2025-08-15 00:00:00+00:00,61.801183208399564,61.801183208399564,60.907670610991026,60.96723937988281,920400
2025-08-18 00:00:00+00:00,60.838174818279704,60.92752607686138,60.44106105906726,60.788536071777344,932000
2025-08-19 00:00:00+00:00,60.63962042185424,60.63962042185424,59.51280155060764,59.57733154296875,1025800
2025-08-20 00:00:00+00:00,59.45819925013526,59.56740676849516,58.2072853743621,58.94194793701172,1408000
2025-08-21 00:00:00+00:00,58.58454132080078,58.91216386710254,58.103041310232285,58.58454132080078,1079600
2025-08-22 00:00:00+00:00,58.77317600179085,60.66047099393937,58.64411222546839,60.61976623535156,1015000
2025-08-25 00:00:00+00:00,60.56019579743488,61.21543710867348,59.64683072785111,59.666683197021484,1454600
2025-08-26 00:00:00+00:00,59.41848494985226,60.10351253089365,59.15043496018536,59.78582000732422,2176200
2025-08-27 00:00:00+00:00,59.408559859743946,60.11343992329176,59.353956101154246,59.954593658447266,3312700
2025-08-28 00:00:00+00:00,60.27228776061258,60.848107852692785,60.11840650267801,60.3120002746582,1358600
2025-08-29 00:00:00+00:00,60.43000030517578,60.61000061035156,59.459999084472656,60.15999984741211,1746500
2025-09-02 00:00:00+00:00,59.439998626708984,59.53900146484375,58.470001220703125,59.130001068115234,3147700
2025-09-03 00:00:00+00:00,59.040000915527344,59.2400016784668,57.97999954223633,58.5099983215332,1296800
2025-09-04 00:00:00+00:00,57.689998626708984,59.130001068115234,57.52000045776367,59.0099983215332,2509300
2025-09-05 00:00:00+00:00,59.5,59.880001068115234,57.891998291015625,58.27000045776367,3914800
2025-09-08 00:00:00+00:00,58.2400016784668,58.474998474121094,56.099998474121094,56.90999984741211,3840800
2025-09-09 00:00:00+00:00,56.75,57.130001068115234,56.130001068115234,56.130001068115234,1549200
2025-09-10 00:00:00+00:00,56.310001373291016,57.20500183105469,55.290000915527344,55.68000030517578,3040900
2025-09-11 00:00:00+00:00,55.5099983215332,57.220001220703125,55.459999084472656,56.72999954223633,2245600
2025-09-12 00:00:00+00:00,56.720001220703125,56.86000061035156,56.36000061035156,56.56999969482422,1694800
2025-09-15 00:00:00+00:00,56.79999923706055,57.90999984741211,56.70199966430664,57.84000015258789,2186000
2025-09-16 00:00:00+00:00,57.709999084472656,58.7400016784668,57.52000045776367,58.52000045776367,3301900
2025-09-17 00:00:00+00:00,58.72999954223633,59.7400016784668,58.13999938964844,58.68000030517578,2198200
2025-09-18 00:00:00+00:00,59.040000915527344,60.505001068115234,58.900001525878906,59.869998931884766,1724000
2025-09-19 00:00:00+00:00,60.470001220703125,60.68000030517578,58.97999954223633,60.02000045776367,2086200
2025-09-22 00:00:00+00:00,59.5,61.61000061035156,59.09000015258789,61.459999084472656,1819400
2025-09-23 00:00:00+00:00,61.65999984741211,62.56999969482422,60.935001373291016,61.220001220703125,1357900
2025-09-24 00:00:00+00:00,61.150001525878906,61.53499984741211,59.09000015258789,59.11000061035156,1719600
2025-09-25 00:00:00+00:00,58.619998931884766,58.720001220703125,57.56999969482422,58.0099983215332,1978600
2025-09-26 00:00:00+00:00,58.220001220703125,58.98500061035156,57.97999954223633,58.09000015258789,1727500
