"('date', '')","('open', 'AMTD')","('high', 'AMTD')","('low', 'AMTD')","('close', 'AMTD')","('volume', 'AMTD')"
2024-05-21 00:00:00+00:00,1.7999999523162842,1.7999999523162842,1.7000000476837158,1.7200000286102295,24600
2024-05-22 00:00:00+00:00,1.7400000095367432,1.75,1.7200000286102295,1.7389999628067017,6300
2024-05-23 00:00:00+00:00,1.7100000381469727,1.7230000495910645,1.690000057220459,1.690000057220459,39700
2024-05-24 00:00:00+00:00,1.7000000476837158,1.7289999723434448,1.690000057220459,1.7289999723434448,17600
2024-05-28 00:00:00+00:00,1.7400000095367432,1.7400000095367432,1.7200000286102295,1.725000023841858,7200
2024-05-29 00:00:00+00:00,1.690000057220459,1.7300000190734863,1.690000057220459,1.7000000476837158,14600
2024-05-30 00:00:00+00:00,1.7100000381469727,1.7100000381469727,1.7000000476837158,1.7100000381469727,3500
2024-05-31 00:00:00+00:00,1.7000000476837158,1.7300000190734863,1.690000057220459,1.718999981880188,12300
2024-06-03 00:00:00+00:00,1.7100000381469727,1.7289999723434448,1.6950000524520874,1.715000033378601,7600
2024-06-04 00:00:00+00:00,1.7000000476837158,1.7400000095367432,1.690000057220459,1.7200000286102295,8300
2024-06-05 00:00:00+00:00,1.7000000476837158,1.7200000286102295,1.6799999475479126,1.6799999475479126,47400
2024-06-06 00:00:00+00:00,1.6799999475479126,1.7200000286102295,1.6799999475479126,1.7200000286102295,25400
2024-06-07 00:00:00+00:00,1.690000057220459,1.718999981880188,1.6399999856948853,1.6640000343322754,31400
2024-06-10 00:00:00+00:00,1.7000000476837158,1.7300000190734863,1.6399999856948853,1.7000000476837158,28900
2024-06-11 00:00:00+00:00,1.7200000286102295,1.7599999904632568,1.659999966621399,1.7300000190734863,14700
2024-06-12 00:00:00+00:00,1.7100000381469727,1.7400000095367432,1.6829999685287476,1.7200000286102295,14600
2024-06-13 00:00:00+00:00,1.7000000476837158,1.7100000381469727,1.6699999570846558,1.690000057220459,9500
2024-06-14 00:00:00+00:00,1.6799999475479126,1.7100000381469727,1.6749999523162842,1.690000057220459,9800
2024-06-17 00:00:00+00:00,1.7200000286102295,1.7200000286102295,1.690999984741211,1.7000000476837158,18300
2024-06-18 00:00:00+00:00,1.7200000286102295,1.7200000286102295,1.659999966621399,1.659999966621399,9200
2024-06-20 00:00:00+00:00,1.649999976158142,1.6699999570846558,1.649999976158142,1.659999966621399,10700
2024-06-21 00:00:00+00:00,1.6399999856948853,1.7000000476837158,1.6399999856948853,1.7000000476837158,5500
2024-06-24 00:00:00+00:00,1.6399999856948853,1.7300000190734863,1.6399999856948853,1.6399999856948853,36100
2024-06-25 00:00:00+00:00,1.6699999570846558,1.6699999570846558,1.6399999856948853,1.6399999856948853,9500
2024-06-26 00:00:00+00:00,1.6299999952316284,1.6399999856948853,1.6299999952316284,1.6399999856948853,4100
2024-06-27 00:00:00+00:00,1.649999976158142,1.690000057220459,1.6299999952316284,1.6799999475479126,11000
2024-06-28 00:00:00+00:00,1.659999966621399,1.6779999732971191,1.649999976158142,1.6699999570846558,6000
2024-07-01 00:00:00+00:00,1.6799999475479126,1.7000000476837158,1.6399999856948853,1.6399999856948853,8000
2024-07-02 00:00:00+00:00,1.649999976158142,1.659999966621399,1.600000023841858,1.6349999904632568,57000
2024-07-03 00:00:00+00:00,1.6200000047683716,1.6699999570846558,1.565000057220459,1.649999976158142,46300
2024-07-05 00:00:00+00:00,1.6399999856948853,1.649999976158142,1.6200000047683716,1.649999976158142,12000
2024-07-08 00:00:00+00:00,1.6200000047683716,1.6399999856948853,1.6130000352859497,1.6299999952316284,8800
2024-07-09 00:00:00+00:00,1.6299999952316284,1.6299999952316284,1.600000023841858,1.6200000047683716,7900
2024-07-10 00:00:00+00:00,1.6299999952316284,1.649999976158142,1.6009999513626099,1.6399999856948853,25800
2024-07-11 00:00:00+00:00,1.6299999952316284,1.6399999856948853,1.6100000143051147,1.6200000047683716,9300
2024-07-12 00:00:00+00:00,1.6200000047683716,1.6380000114440918,1.6100000143051147,1.6200000047683716,14400
2024-07-15 00:00:00+00:00,1.6200000047683716,1.6200000047683716,1.5,1.5700000524520874,73400
2024-07-16 00:00:00+00:00,1.6100000143051147,1.6200000047683716,1.559999942779541,1.590000033378601,13100
2024-07-17 00:00:00+00:00,1.590000033378601,1.6200000047683716,1.559999942779541,1.590000033378601,18500
2024-07-18 00:00:00+00:00,1.5700000524520874,1.5950000286102295,1.5700000524520874,1.5700000524520874,6700
2024-07-19 00:00:00+00:00,1.5499999523162842,1.5700000524520874,1.5299999713897705,1.5399999618530273,11700
2024-07-22 00:00:00+00:00,1.5499999523162842,1.5499999523162842,1.5099999904632568,1.5199999809265137,9900
2024-07-23 00:00:00+00:00,1.5199999809265137,1.5850000381469727,1.5199999809265137,1.5800000429153442,14500
2024-07-24 00:00:00+00:00,1.6299999952316284,1.6399999856948853,1.5499999523162842,1.5800000429153442,8700
2024-07-25 00:00:00+00:00,1.600000023841858,1.6100000143051147,1.5299999713897705,1.559999942779541,9400
2024-07-26 00:00:00+00:00,1.590000033378601,1.590000033378601,1.5399999618530273,1.5499999523162842,8500
2024-07-29 00:00:00+00:00,1.5700000524520874,1.600000023841858,1.5420000553131104,1.559999942779541,10900
2024-07-30 00:00:00+00:00,1.559999942779541,1.559999942779541,1.5369999408721924,1.5499999523162842,5700
2024-07-31 00:00:00+00:00,1.600000023841858,1.600000023841858,1.5399999618530273,1.5399999618530273,12200
2024-08-01 00:00:00+00:00,1.5299999713897705,1.5499999523162842,1.4900000095367432,1.5,45200
2024-08-02 00:00:00+00:00,1.4700000286102295,1.5,1.440000057220459,1.4600000381469727,26500
2024-08-05 00:00:00+00:00,1.4700000286102295,1.4700000286102295,1.409999966621399,1.4299999475479126,37400
2024-08-06 00:00:00+00:00,1.4500000476837158,1.5399999618530273,1.3899999856948853,1.4299999475479126,43500
2024-08-07 00:00:00+00:00,1.4700000286102295,1.4700000286102295,1.3799999952316284,1.3949999809265137,18400
2024-08-08 00:00:00+00:00,1.3799999952316284,1.4199999570846558,1.3799999952316284,1.3899999856948853,19000
2024-08-09 00:00:00+00:00,1.3899999856948853,1.4199999570846558,1.3700000047683716,1.3700000047683716,12300
2024-08-12 00:00:00+00:00,1.3700000047683716,1.399999976158142,1.3650000095367432,1.3799999952316284,8000
2024-08-13 00:00:00+00:00,1.399999976158142,1.399999976158142,1.25,1.2890000343322754,93900
2024-08-14 00:00:00+00:00,1.2999999523162842,1.2999999523162842,1.2200000286102295,1.2200000286102295,27200
2024-08-15 00:00:00+00:00,1.25,1.2599999904632568,1.2000000476837158,1.2380000352859497,52100
2024-08-16 00:00:00+00:00,1.2200000286102295,1.2699999809265137,1.159999966621399,1.2000000476837158,47200
2024-08-19 00:00:00+00:00,1.2200000286102295,1.2200000286102295,1.2000000476837158,1.2200000286102295,32100
2024-08-20 00:00:00+00:00,1.25,1.25,1.2000000476837158,1.2100000381469727,37700
2024-08-21 00:00:00+00:00,1.2100000381469727,1.2300000190734863,1.2000000476837158,1.2100000381469727,16500
2024-08-22 00:00:00+00:00,1.2300000190734863,1.2359999418258667,1.2000000476837158,1.2100000381469727,34300
2024-08-23 00:00:00+00:00,1.2000000476837158,1.2200000286102295,1.190000057220459,1.2100000381469727,24700
2024-08-26 00:00:00+00:00,1.2300000190734863,1.3600000143051147,1.2200000286102295,1.340000033378601,70800
2024-08-27 00:00:00+00:00,1.3200000524520874,1.3799999952316284,1.2300000190734863,1.2300000190734863,74000
2024-08-28 00:00:00+00:00,1.25,1.2599999904632568,1.2400000095367432,1.2599999904632568,10100
2024-08-29 00:00:00+00:00,1.3200000524520874,1.3600000143051147,1.2699999809265137,1.3600000143051147,39000
2024-08-30 00:00:00+00:00,1.3700000047683716,1.3700000047683716,1.2599999904632568,1.2899999618530273,19300
2024-09-03 00:00:00+00:00,1.2799999713897705,1.340000033378601,1.25,1.25,27600
2024-09-04 00:00:00+00:00,1.2300000190734863,1.2799999713897705,1.2300000190734863,1.2400000095367432,4300
2024-09-05 00:00:00+00:00,1.25,1.3200000524520874,1.2400000095367432,1.2400000095367432,12200
2024-09-06 00:00:00+00:00,1.2400000095367432,1.2400000095367432,1.2300000190734863,1.2300000190734863,9600
2024-09-09 00:00:00+00:00,1.2400000095367432,1.25,1.2000000476837158,1.2000000476837158,15000
2024-09-10 00:00:00+00:00,1.2100000381469727,1.2400000095367432,1.190000057220459,1.2400000095367432,23500
2024-09-11 00:00:00+00:00,1.2200000286102295,1.2200000286102295,1.2100000381469727,1.2200000286102295,16700
2024-09-12 00:00:00+00:00,1.2400000095367432,1.2400000095367432,1.2100000381469727,1.2300000190734863,17500
2024-09-13 00:00:00+00:00,1.2200000286102295,1.3200000524520874,1.2200000286102295,1.309999942779541,17900
2024-09-16 00:00:00+00:00,1.309999942779541,1.350000023841858,1.2799999713897705,1.340000033378601,71200
2024-09-17 00:00:00+00:00,1.3600000143051147,1.3899999856948853,1.309999942779541,1.3799999952316284,22000
2024-09-18 00:00:00+00:00,1.3899999856948853,1.3899999856948853,1.3300000429153442,1.340000033378601,5900
2024-09-19 00:00:00+00:00,1.3799999952316284,1.399999976158142,1.3600000143051147,1.3700000047683716,14000
2024-09-20 00:00:00+00:00,1.350000023841858,1.3700000047683716,1.309999942779541,1.309999942779541,9700
2024-09-23 00:00:00+00:00,1.3300000429153442,1.3799999952316284,1.2999999523162842,1.2999999523162842,6900
2024-09-24 00:00:00+00:00,1.3700000047683716,1.440000057220459,1.350000023841858,1.3899999856948853,166900
2024-09-25 00:00:00+00:00,1.409999966621399,1.409999966621399,1.309999942779541,1.309999942779541,32700
2024-09-26 00:00:00+00:00,1.350000023841858,1.4500000476837158,1.3200000524520874,1.3200000524520874,23100
2024-09-27 00:00:00+00:00,1.3200000524520874,1.4700000286102295,1.3200000524520874,1.399999976158142,118600
2024-09-30 00:00:00+00:00,1.4500000476837158,1.4839999675750732,1.409999966621399,1.409999966621399,34500
2024-10-01 00:00:00+00:00,1.4500000476837158,1.4800000190734863,1.350000023841858,1.350000023841858,21200
2024-10-02 00:00:00+00:00,1.4199999570846558,1.600000023841858,1.4199999570846558,1.5499999523162842,598300
2024-10-03 00:00:00+00:00,1.649999976158142,1.7899999618530273,1.559999942779541,1.6200000047683716,831300
2024-10-04 00:00:00+00:00,1.6299999952316284,1.649999976158142,1.5099999904632568,1.5299999713897705,156500
2024-10-07 00:00:00+00:00,1.5199999809265137,1.659999966621399,1.5099999904632568,1.6299999952316284,188900
2024-10-08 00:00:00+00:00,1.600000023841858,1.6699999570846558,1.5499999523162842,1.5700000524520874,114200
2024-10-09 00:00:00+00:00,1.5399999618530273,1.5399999618530273,1.4299999475479126,1.4800000190734863,55300
2024-10-10 00:00:00+00:00,1.5,1.5169999599456787,1.409999966621399,1.4700000286102295,98300
2024-10-11 00:00:00+00:00,1.4600000381469727,1.4900000095367432,1.4299999475479126,1.4700000286102295,22200
2024-10-14 00:00:00+00:00,1.440000057220459,1.5099999904632568,1.3799999952316284,1.4199999570846558,34900
2024-10-15 00:00:00+00:00,1.409999966621399,1.4199999570846558,1.3799999952316284,1.3899999856948853,35200
2024-10-16 00:00:00+00:00,1.4199999570846558,1.4199999570846558,1.350000023841858,1.409999966621399,71600
2024-10-17 00:00:00+00:00,1.3899999856948853,1.409999966621399,1.3609999418258667,1.3799999952316284,8800
2024-10-18 00:00:00+00:00,1.409999966621399,1.4299999475479126,1.3799999952316284,1.409999966621399,9700
2024-10-21 00:00:00+00:00,1.3799999952316284,1.409999966621399,1.3799999952316284,1.3899999856948853,7800
2024-10-22 00:00:00+00:00,1.3600000143051147,1.3799999952316284,1.340000033378601,1.350000023841858,16000
2024-10-23 00:00:00+00:00,1.3200000524520874,1.3899999856948853,1.3200000524520874,1.3300000429153442,22600
2024-10-24 00:00:00+00:00,1.309999942779541,1.3799999952316284,1.2999999523162842,1.3799999952316284,20200
2024-10-25 00:00:00+00:00,1.3600000143051147,1.3799999952316284,1.3270000219345093,1.3550000190734863,7600
2024-10-28 00:00:00+00:00,1.3300000429153442,1.3899999856948853,1.3300000429153442,1.3300000429153442,31300
2024-10-29 00:00:00+00:00,1.3450000286102295,1.3700000047683716,1.3289999961853027,1.3680000305175781,23600
2024-10-30 00:00:00+00:00,1.340000033378601,1.378000020980835,1.2999999523162842,1.350000023841858,31900
2024-10-31 00:00:00+00:00,1.3200000524520874,1.3200000524520874,1.2799999713897705,1.2899999618530273,36900
2024-11-01 00:00:00+00:00,1.2699999809265137,1.2999999523162842,1.2599999904632568,1.2799999713897705,15300
2024-11-04 00:00:00+00:00,1.2599999904632568,1.2599999904632568,1.2100000381469727,1.2100000381469727,36500
2024-11-05 00:00:00+00:00,1.2100000381469727,1.2300000190734863,1.2100000381469727,1.2100000381469727,19300
2024-11-06 00:00:00+00:00,1.2300000190734863,1.2799999713897705,1.2200000286102295,1.2699999809265137,25700
2024-11-07 00:00:00+00:00,1.2899999618530273,1.3300000429153442,1.2699999809265137,1.2799999713897705,25600
2024-11-08 00:00:00+00:00,1.2599999904632568,1.309999942779541,1.2100000381469727,1.2300000190734863,27200
2024-11-11 00:00:00+00:00,1.25,1.25,1.2000000476837158,1.2100000381469727,13100
2024-11-12 00:00:00+00:00,1.2100000381469727,1.2200000286102295,1.190000057220459,1.190000057220459,17000
2024-11-13 00:00:00+00:00,1.190000057220459,1.2100000381469727,1.1799999475479126,1.1799999475479126,39600
2024-11-14 00:00:00+00:00,1.1799999475479126,1.1820000410079956,1.1299999952316284,1.1299999952316284,29100
2024-11-15 00:00:00+00:00,1.1399999856948853,1.149999976158142,1.1299999952316284,1.1299999952316284,16700
2024-11-18 00:00:00+00:00,1.1299999952316284,1.1399999856948853,1.100000023841858,1.1200000047683716,15100
2024-11-19 00:00:00+00:00,1.1100000143051147,1.2200000286102295,1.100000023841858,1.1799999475479126,65700
2024-11-20 00:00:00+00:00,1.1799999475479126,1.1799999475479126,1.149999976158142,1.1690000295639038,5600
2024-11-21 00:00:00+00:00,1.149999976158142,1.2000000476837158,1.1399999856948853,1.190000057220459,18800
2024-11-22 00:00:00+00:00,1.1699999570846558,1.2699999809265137,1.1699999570846558,1.2599999904632568,31100
2024-11-25 00:00:00+00:00,1.25,1.2799999713897705,1.2300000190734863,1.2699999809265137,24600
2024-11-26 00:00:00+00:00,1.25,1.2799999713897705,1.2280000448226929,1.2400000095367432,8600
2024-11-27 00:00:00+00:00,1.2200000286102295,1.2699999809265137,1.2200000286102295,1.2200000286102295,7100
2024-11-29 00:00:00+00:00,1.25,1.25,1.2239999771118164,1.2300000190734863,3900
2024-12-02 00:00:00+00:00,1.2200000286102295,1.2699999809265137,1.1799999475479126,1.1799999475479126,21900
2024-12-03 00:00:00+00:00,1.225000023841858,1.2300000190734863,1.190000057220459,1.2200000286102295,10000
2024-12-04 00:00:00+00:00,1.2400000095367432,1.25,1.190000057220459,1.25,19800
2024-12-05 00:00:00+00:00,1.2300000190734863,1.2450000047683716,1.1699999570846558,1.1799999475479126,35300
2024-12-06 00:00:00+00:00,1.2100000381469727,1.2100000381469727,1.159999966621399,1.1799999475479126,18900
2024-12-09 00:00:00+00:00,1.1799999475479126,1.2680000066757202,1.1799999475479126,1.2200000286102295,37600
2024-12-10 00:00:00+00:00,1.2400000095367432,1.2599999904632568,1.1799999475479126,1.2100000381469727,14000
2024-12-11 00:00:00+00:00,1.2000000476837158,1.215000033378601,1.159999966621399,1.2000000476837158,18700
2024-12-12 00:00:00+00:00,1.1799999475479126,1.190000057220459,1.149999976158142,1.149999976158142,17400
2024-12-13 00:00:00+00:00,1.1799999475479126,1.2000000476837158,1.121000051498413,1.2000000476837158,44400
2024-12-16 00:00:00+00:00,1.1799999475479126,1.2200000286102295,1.1380000114440918,1.1549999713897705,25400
2024-12-17 00:00:00+00:00,1.1399999856948853,1.190000057220459,1.1230000257492065,1.1690000295639038,17700
2024-12-18 00:00:00+00:00,1.149999976158142,1.1690000295639038,1.1100000143051147,1.1299999952316284,33300
2024-12-19 00:00:00+00:00,1.1200000047683716,1.159999966621399,1.090000033378601,1.090000033378601,43500
2024-12-20 00:00:00+00:00,1.059999942779541,1.1399999856948853,1.059999942779541,1.1200000047683716,28700
2024-12-23 00:00:00+00:00,1.1200000047683716,1.149999976158142,1.090000033378601,1.1200000047683716,36600
2024-12-24 00:00:00+00:00,1.1139999628067017,1.1399999856948853,1.1109999418258667,1.1299999952316284,11400
2024-12-26 00:00:00+00:00,1.159999966621399,1.159999966621399,1.1100000143051147,1.1299999952316284,21300
2024-12-27 00:00:00+00:00,1.1299999952316284,1.159999966621399,1.1200000047683716,1.1410000324249268,28200
2024-12-30 00:00:00+00:00,1.159999966621399,1.159999966621399,1.1100000143051147,1.1100000143051147,62700
2024-12-31 00:00:00+00:00,1.1299999952316284,1.2100000381469727,1.1200000047683716,1.2000000476837158,233700
2025-01-02 00:00:00+00:00,1.2300000190734863,1.2699999809265137,1.1699999570846558,1.2100000381469727,45400
2025-01-03 00:00:00+00:00,1.2200000286102295,1.2200000286102295,1.1699999570846558,1.190000057220459,37300
2025-01-06 00:00:00+00:00,1.2200000286102295,1.2300000190734863,1.1799999475479126,1.190000057220459,17000
2025-01-07 00:00:00+00:00,1.1699999570846558,1.2000000476837158,1.1399999856948853,1.1399999856948853,14000
