"('date', '')","('open', 'AP')","('high', 'AP')","('low', 'AP')","('close', 'AP')","('volume', 'AP')"
2025-01-14 00:00:00+00:00,2.1600000858306885,2.240000009536743,2.1500000953674316,2.1500000953674316,9500
2025-01-15 00:00:00+00:00,2.119999885559082,2.4100000858306885,2.119999885559082,2.3399999141693115,43600
2025-01-16 00:00:00+00:00,2.3399999141693115,2.490000009536743,2.2899999618530273,2.4600000381469727,49200
2025-01-17 00:00:00+00:00,2.4800000190734863,2.609999895095825,2.4000000953674316,2.609999895095825,39300
2025-01-21 00:00:00+00:00,2.609999895095825,2.7899999618530273,2.5199999809265137,2.619999885559082,52200
2025-01-22 00:00:00+00:00,2.619999885559082,2.7899999618530273,2.5199999809265137,2.680000066757202,94400
2025-01-23 00:00:00+00:00,2.7100000381469727,2.75,2.569999933242798,2.6700000762939453,32900
2025-01-24 00:00:00+00:00,2.5999999046325684,2.7799999713897705,2.5999999046325684,2.680000066757202,35300
2025-01-27 00:00:00+00:00,2.680000066757202,2.700000047683716,2.4100000858306885,2.450000047683716,34500
2025-01-28 00:00:00+00:00,2.4100000858306885,2.630000114440918,2.390000104904175,2.5199999809265137,11500
2025-01-29 00:00:00+00:00,2.5299999713897705,2.5899999141693115,2.4000000953674316,2.4100000858306885,9100
2025-01-30 00:00:00+00:00,2.450000047683716,2.569999933242798,2.4000000953674316,2.450000047683716,9100
2025-01-31 00:00:00+00:00,2.5299999713897705,2.680000066757202,2.4600000381469727,2.5,66600
2025-02-03 00:00:00+00:00,2.430000066757202,2.509999990463257,2.4000000953674316,2.4200000762939453,10000
2025-02-04 00:00:00+00:00,2.4000000953674316,2.4000000953674316,2.319999933242798,2.369999885559082,16300
2025-02-05 00:00:00+00:00,2.369999885559082,2.7300000190734863,2.299999952316284,2.3499999046325684,108800
2025-02-06 00:00:00+00:00,2.3499999046325684,2.3499999046325684,2.1600000858306885,2.190000057220459,59500
2025-02-07 00:00:00+00:00,2.1600000858306885,2.1700000762939453,2.009999990463257,2.0199999809265137,39000
2025-02-10 00:00:00+00:00,2.200000047683716,2.3299999237060547,2.059999942779541,2.200000047683716,75000
2025-02-11 00:00:00+00:00,2.2899999618530273,2.309999942779541,2.1500000953674316,2.180000066757202,22800
2025-02-12 00:00:00+00:00,2.180000066757202,2.2100000381469727,2.0999999046325684,2.0999999046325684,19300
2025-02-13 00:00:00+00:00,2.0899999141693115,2.1700000762939453,2.0899999141693115,2.1700000762939453,14600
2025-02-14 00:00:00+00:00,2.2100000381469727,2.319999933242798,2.1600000858306885,2.1700000762939453,23500
2025-02-18 00:00:00+00:00,2.200000047683716,2.2899999618530273,2.1700000762939453,2.1700000762939453,9600
2025-02-19 00:00:00+00:00,2.109999895095825,2.200000047683716,2.069999933242798,2.0799999237060547,14000
2025-02-20 00:00:00+00:00,2.0799999237060547,2.130000114440918,1.9900000095367432,2.0,34400
2025-02-21 00:00:00+00:00,1.9700000286102295,2.0299999713897705,1.9600000381469727,2.0,31100
2025-02-24 00:00:00+00:00,2.049999952316284,2.049999952316284,1.9600000381469727,1.9900000095367432,27400
2025-02-25 00:00:00+00:00,2.0199999809265137,2.0199999809265137,1.9600000381469727,1.9600000381469727,9900
2025-02-26 00:00:00+00:00,2.0199999809265137,2.059999942779541,1.9600000381469727,2.0399999618530273,10800
2025-02-27 00:00:00+00:00,2.0799999237060547,2.0899999141693115,1.9500000476837158,2.0399999618530273,38600
2025-02-28 00:00:00+00:00,2.049999952316284,2.0799999237060547,2.0299999713897705,2.0799999237060547,5800
2025-03-03 00:00:00+00:00,2.0999999046325684,2.0999999046325684,2.0399999618530273,2.0899999141693115,45200
2025-03-04 00:00:00+00:00,2.0899999141693115,2.0999999046325684,1.9500000476837158,1.9800000190734863,39800
2025-03-05 00:00:00+00:00,1.9700000286102295,1.9700000286102295,1.9299999475479126,1.9600000381469727,31800
2025-03-06 00:00:00+00:00,1.9600000381469727,1.9800000190734863,1.940000057220459,1.9700000286102295,59200
2025-03-07 00:00:00+00:00,1.9500000476837158,1.9700000286102295,1.909999966621399,1.9299999475479126,8000
2025-03-10 00:00:00+00:00,1.899999976158142,1.940000057220459,1.899999976158142,1.909999966621399,16000
2025-03-11 00:00:00+00:00,1.909999966621399,1.9700000286102295,1.8300000429153442,1.840000033378601,30800
2025-03-12 00:00:00+00:00,1.899999976158142,1.899999976158142,1.7799999713897705,1.7899999618530273,35800
2025-03-13 00:00:00+00:00,1.850000023841858,2.190000057220459,1.7799999713897705,2.1700000762939453,80600
2025-03-14 00:00:00+00:00,2.1600000858306885,2.1700000762939453,2.059999942779541,2.130000114440918,32200
2025-03-17 00:00:00+00:00,2.130000114440918,2.4000000953674316,2.130000114440918,2.2799999713897705,47100
2025-03-18 00:00:00+00:00,2.2300000190734863,2.25,2.1700000762939453,2.2300000190734863,12300
2025-03-19 00:00:00+00:00,2.2200000286102295,2.309999942779541,2.1700000762939453,2.1700000762939453,34000
2025-03-20 00:00:00+00:00,2.2100000381469727,2.2300000190734863,2.140000104904175,2.1600000858306885,12800
2025-03-21 00:00:00+00:00,2.109999895095825,2.240000009536743,2.0999999046325684,2.1700000762939453,11400
2025-03-24 00:00:00+00:00,2.2200000286102295,2.2699999809265137,2.140000104904175,2.140000104904175,30600
2025-03-25 00:00:00+00:00,2.1700000762939453,2.1700000762939453,2.0799999237060547,2.0799999237060547,9700
2025-03-26 00:00:00+00:00,2.069999933242798,2.1600000858306885,2.069999933242798,2.0799999237060547,9100
2025-03-27 00:00:00+00:00,2.069999933242798,2.140000104904175,2.069999933242798,2.140000104904175,2800
2025-03-28 00:00:00+00:00,2.0999999046325684,2.309999942779541,2.0899999141693115,2.1700000762939453,26600
2025-03-31 00:00:00+00:00,2.180000066757202,2.25,2.109999895095825,2.1700000762939453,39900
2025-04-01 00:00:00+00:00,2.130000114440918,2.3399999141693115,2.130000114440918,2.130000114440918,37500
2025-04-02 00:00:00+00:00,2.109999895095825,2.180000066757202,2.109999895095825,2.109999895095825,14800
2025-04-03 00:00:00+00:00,2.069999933242798,2.180000066757202,1.9900000095367432,2.1700000762939453,24800
2025-04-04 00:00:00+00:00,2.0999999046325684,2.140000104904175,1.8899999856948853,1.909999966621399,43100
2025-04-07 00:00:00+00:00,1.850000023841858,1.940000057220459,1.7999999523162842,1.8200000524520874,27000
2025-04-08 00:00:00+00:00,1.9700000286102295,1.9700000286102295,1.7999999523162842,1.8200000524520874,23100
2025-04-09 00:00:00+00:00,1.9199999570846558,1.9900000095367432,1.8300000429153442,1.9600000381469727,13500
2025-04-10 00:00:00+00:00,1.9900000095367432,1.9900000095367432,1.899999976158142,1.940000057220459,90900
2025-04-11 00:00:00+00:00,1.9700000286102295,2.0799999237060547,1.9299999475479126,2.0799999237060547,24300
2025-04-14 00:00:00+00:00,2.140000104904175,2.1700000762939453,2.009999990463257,2.0199999809265137,36900
2025-04-15 00:00:00+00:00,2.0,2.130000114440918,2.0,2.0799999237060547,84200
2025-04-16 00:00:00+00:00,2.0299999713897705,2.1500000953674316,1.9500000476837158,1.9500000476837158,22500
2025-04-17 00:00:00+00:00,1.9900000095367432,2.009999990463257,1.9500000476837158,1.9700000286102295,13700
2025-04-21 00:00:00+00:00,1.9500000476837158,1.9500000476837158,1.7799999713897705,1.7799999713897705,41000
2025-04-22 00:00:00+00:00,1.909999966621399,2.0,1.840000033378601,1.8799999952316284,20500
2025-04-23 00:00:00+00:00,1.9299999475479126,1.9800000190734863,1.7799999713897705,1.9500000476837158,76500
2025-04-24 00:00:00+00:00,1.9600000381469727,2.0399999618530273,1.8700000047683716,2.0399999618530273,30900
2025-04-25 00:00:00+00:00,1.9800000190734863,2.0,1.9299999475479126,1.9800000190734863,41400
2025-04-28 00:00:00+00:00,2.0199999809265137,2.0199999809265137,1.8700000047683716,1.8700000047683716,84700
2025-04-29 00:00:00+00:00,1.8799999952316284,2.0,1.8799999952316284,2.0,15900
2025-04-30 00:00:00+00:00,2.009999990463257,2.0999999046325684,1.9600000381469727,2.069999933242798,18300
2025-05-01 00:00:00+00:00,2.059999942779541,2.069999933242798,1.9800000190734863,2.009999990463257,11300
2025-05-02 00:00:00+00:00,2.0,2.1600000858306885,2.0,2.1500000953674316,36600
2025-05-05 00:00:00+00:00,2.190000057220459,2.259999990463257,2.140000104904175,2.2300000190734863,26000
2025-05-06 00:00:00+00:00,2.259999990463257,2.2699999809265137,2.1600000858306885,2.2200000286102295,13900
2025-05-07 00:00:00+00:00,2.2799999713897705,2.2899999618530273,2.240000009536743,2.2899999618530273,24600
2025-05-08 00:00:00+00:00,2.2699999809265137,2.4800000190734863,2.2699999809265137,2.4800000190734863,47300
2025-05-09 00:00:00+00:00,2.450000047683716,2.75,2.450000047683716,2.690000057220459,70900
2025-05-12 00:00:00+00:00,2.759999990463257,3.119999885559082,2.6500000953674316,2.859999895095825,160400
2025-05-13 00:00:00+00:00,2.75,2.9000000953674316,2.3299999237060547,2.359999895095825,132700
2025-05-14 00:00:00+00:00,2.2100000381469727,2.3499999046325684,2.200000047683716,2.25,48400
2025-05-15 00:00:00+00:00,2.2100000381469727,2.299999952316284,2.190000057220459,2.259999990463257,19100
2025-05-16 00:00:00+00:00,2.2799999713897705,2.8299999237060547,2.25,2.740000009536743,75000
2025-05-19 00:00:00+00:00,2.9600000381469727,3.140000104904175,2.819999933242798,3.140000104904175,177400
2025-05-20 00:00:00+00:00,3.0999999046325684,3.430000066757202,2.940000057220459,2.9700000286102295,183500
2025-05-21 00:00:00+00:00,2.9600000381469727,3.059999942779541,2.700000047683716,2.7200000286102295,73400
2025-05-22 00:00:00+00:00,2.7799999713897705,3.049999952316284,2.7200000286102295,3.0,35100
2025-05-23 00:00:00+00:00,3.0,3.0899999141693115,2.930000066757202,2.9700000286102295,31600
2025-05-27 00:00:00+00:00,3.059999942779541,3.109999895095825,2.8499999046325684,3.0199999809265137,80200
2025-05-28 00:00:00+00:00,3.0,3.0799999237060547,2.9100000858306885,3.0,43600
2025-05-29 00:00:00+00:00,3.059999942779541,3.130000114440918,2.990000009536743,3.009999990463257,36200
2025-05-30 00:00:00+00:00,3.0399999618530273,3.0799999237060547,2.940000057220459,3.009999990463257,57700
2025-06-02 00:00:00+00:00,3.069999933242798,3.5899999141693115,3.0399999618530273,3.4700000286102295,263300
2025-06-03 00:00:00+00:00,3.9200000762939453,3.990000009536743,3.430000066757202,3.509999990463257,288600
2025-06-04 00:00:00+00:00,3.549999952316284,3.7899999618530273,3.4200000762939453,3.5999999046325684,184600
2025-06-05 00:00:00+00:00,3.559999942779541,3.6500000953674316,3.4700000286102295,3.569999933242798,44500
2025-06-06 00:00:00+00:00,3.549999952316284,3.7200000286102295,3.549999952316284,3.700000047683716,66400
2025-06-09 00:00:00+00:00,3.75,3.75,3.2200000286102295,3.4200000762939453,177100
2025-06-10 00:00:00+00:00,3.430000066757202,3.4600000381469727,3.2200000286102295,3.259999990463257,78000
2025-06-11 00:00:00+00:00,3.200000047683716,3.309999942779541,3.059999942779541,3.109999895095825,85400
2025-06-12 00:00:00+00:00,3.180000066757202,3.2300000190734863,3.130000114440918,3.200000047683716,81300
2025-06-13 00:00:00+00:00,3.2100000381469727,3.240000009536743,3.059999942779541,3.059999942779541,34000
2025-06-16 00:00:00+00:00,3.059999942779541,3.2799999713897705,3.059999942779541,3.2200000286102295,67500
2025-06-17 00:00:00+00:00,3.2200000286102295,3.25,3.059999942779541,3.059999942779541,52700
2025-06-18 00:00:00+00:00,3.049999952316284,3.130000114440918,3.0199999809265137,3.0199999809265137,50400
2025-06-20 00:00:00+00:00,3.0399999618530273,3.0999999046325684,2.930000066757202,2.990000009536743,84000
2025-06-23 00:00:00+00:00,2.990000009536743,3.0199999809265137,2.859999895095825,2.869999885559082,79500
2025-06-24 00:00:00+00:00,2.890000104904175,3.109999895095825,2.8399999141693115,3.059999942779541,71100
2025-06-25 00:00:00+00:00,3.009999990463257,3.1700000762939453,2.859999895095825,2.869999885559082,75600
2025-06-26 00:00:00+00:00,2.869999885559082,2.9600000381469727,2.8499999046325684,2.950000047683716,37800
2025-06-27 00:00:00+00:00,2.950000047683716,3.009999990463257,2.890000104904175,2.9600000381469727,34900
2025-06-30 00:00:00+00:00,3.0199999809265137,3.0799999237060547,2.930000066757202,2.9600000381469727,58500
2025-07-01 00:00:00+00:00,2.990000009536743,2.990000009536743,2.809999942779541,2.8499999046325684,85400
2025-07-02 00:00:00+00:00,2.799999952316284,2.940000057220459,2.799999952316284,2.9000000953674316,51100
2025-07-03 00:00:00+00:00,2.890000104904175,3.0,2.890000104904175,2.9000000953674316,24700
2025-07-07 00:00:00+00:00,2.950000047683716,2.9800000190734863,2.869999885559082,2.9000000953674316,45500
2025-07-08 00:00:00+00:00,2.890000104904175,2.950000047683716,2.890000104904175,2.9200000762939453,43200
2025-07-09 00:00:00+00:00,2.940000057220459,3.049999952316284,2.890000104904175,3.0299999713897705,36500
2025-07-10 00:00:00+00:00,3.0,3.0999999046325684,3.0,3.0399999618530273,21100
2025-07-11 00:00:00+00:00,3.059999942779541,3.1700000762939453,2.9800000190734863,3.119999885559082,37900
2025-07-14 00:00:00+00:00,3.119999885559082,3.4200000762939453,3.119999885559082,3.390000104904175,129200
2025-07-15 00:00:00+00:00,3.4600000381469727,3.490000009536743,3.190000057220459,3.200000047683716,56400
2025-07-16 00:00:00+00:00,3.2200000286102295,3.390000104904175,3.2200000286102295,3.259999990463257,30400
2025-07-17 00:00:00+00:00,3.2699999809265137,3.440000057220459,3.2300000190734863,3.2300000190734863,49200
2025-07-18 00:00:00+00:00,3.2200000286102295,3.319999933242798,3.2200000286102295,3.25,25800
2025-07-21 00:00:00+00:00,3.309999942779541,3.5399999618530273,3.2799999713897705,3.3499999046325684,119100
2025-07-22 00:00:00+00:00,3.430000066757202,3.880000114440918,3.369999885559082,3.759999990463257,130800
2025-07-23 00:00:00+00:00,3.9200000762939453,3.990000009536743,3.5,3.549999952316284,138700
2025-07-24 00:00:00+00:00,3.4700000286102295,3.569999933242798,3.380000114440918,3.4100000858306885,56800
2025-07-25 00:00:00+00:00,3.450000047683716,3.5999999046325684,3.25,3.559999942779541,47700
2025-07-28 00:00:00+00:00,3.5999999046325684,3.950000047683716,3.5399999618530273,3.6500000953674316,173700
2025-07-29 00:00:00+00:00,3.690000057220459,3.690000057220459,3.4600000381469727,3.5999999046325684,35300
2025-07-30 00:00:00+00:00,3.609999895095825,3.609999895095825,3.4000000953674316,3.430000066757202,46000
2025-07-31 00:00:00+00:00,3.4000000953674316,3.4000000953674316,3.140000104904175,3.2300000190734863,109300
2025-08-01 00:00:00+00:00,3.0799999237060547,3.1500000953674316,2.990000009536743,3.0999999046325684,107200
2025-08-04 00:00:00+00:00,3.190000057220459,3.4000000953674316,3.069999933242798,3.3499999046325684,68400
2025-08-05 00:00:00+00:00,3.450000047683716,3.450000047683716,3.240000009536743,3.4100000858306885,21200
2025-08-06 00:00:00+00:00,3.450000047683716,3.5299999713897705,3.390000104904175,3.4800000190734863,37300
2025-08-07 00:00:00+00:00,3.5899999141693115,3.5899999141693115,3.390000104904175,3.440000057220459,29900
2025-08-08 00:00:00+00:00,3.4700000286102295,3.4700000286102295,3.2899999618530273,3.4200000762939453,13700
2025-08-11 00:00:00+00:00,3.3499999046325684,3.440000057220459,3.200000047683716,3.4100000858306885,62600
2025-08-12 00:00:00+00:00,3.359999895095825,3.5899999141693115,3.3299999237060547,3.4000000953674316,48500
2025-08-13 00:00:00+00:00,3.450000047683716,3.450000047683716,3.1600000858306885,3.2100000381469727,74500
2025-08-14 00:00:00+00:00,3.200000047683716,3.25,3.009999990463257,3.049999952316284,64400
2025-08-15 00:00:00+00:00,3.119999885559082,3.119999885559082,2.9100000858306885,2.940000057220459,78900
2025-08-18 00:00:00+00:00,2.859999895095825,2.930000066757202,2.75,2.890000104904175,86700
2025-08-19 00:00:00+00:00,2.819999933242798,2.890000104904175,2.7799999713897705,2.8299999237060547,55200
2025-08-20 00:00:00+00:00,2.7899999618530273,2.890000104904175,2.740000009536743,2.869999885559082,33700
2025-08-21 00:00:00+00:00,2.7699999809265137,2.880000114440918,2.740000009536743,2.799999952316284,30300
2025-08-22 00:00:00+00:00,2.799999952316284,3.069999933242798,2.799999952316284,2.990000009536743,48600
2025-08-25 00:00:00+00:00,2.990000009536743,3.009999990463257,2.9100000858306885,2.950000047683716,49600
2025-08-26 00:00:00+00:00,3.009999990463257,3.0199999809265137,2.869999885559082,2.9200000762939453,20600
2025-08-27 00:00:00+00:00,2.9000000953674316,2.950000047683716,2.75,2.759999990463257,74100
2025-08-28 00:00:00+00:00,2.7799999713897705,2.819999933242798,2.75,2.819999933242798,27800
2025-08-29 00:00:00+00:00,2.7699999809265137,2.7899999618530273,2.700000047683716,2.7200000286102295,18200
2025-09-02 00:00:00+00:00,2.700000047683716,2.799999952316284,2.630000114440918,2.759999990463257,39600
2025-09-03 00:00:00+00:00,2.7799999713897705,2.9000000953674316,2.7699999809265137,2.880000114440918,45300
2025-09-04 00:00:00+00:00,2.8299999237060547,2.859999895095825,2.7799999713897705,2.799999952316284,36500
2025-09-05 00:00:00+00:00,2.7699999809265137,2.8299999237060547,2.740000009536743,2.75,26300
2025-09-08 00:00:00+00:00,2.7799999713897705,2.809999942779541,2.690000057220459,2.700000047683716,52900
2025-09-09 00:00:00+00:00,2.6500000953674316,2.740000009536743,2.6500000953674316,2.700000047683716,39900
2025-09-10 00:00:00+00:00,2.6500000953674316,2.740000009536743,2.6500000953674316,2.690000057220459,25900
2025-09-11 00:00:00+00:00,2.700000047683716,2.7799999713897705,2.6600000858306885,2.680000066757202,37100
2025-09-12 00:00:00+00:00,2.7100000381469727,2.7799999713897705,2.630000114440918,2.640000104904175,76100
2025-09-15 00:00:00+00:00,2.640000104904175,2.6500000953674316,2.5199999809265137,2.5299999713897705,71900
2025-09-16 00:00:00+00:00,2.5199999809265137,2.630000114440918,2.5199999809265137,2.5999999046325684,77200
2025-09-17 00:00:00+00:00,2.5999999046325684,2.6600000858306885,2.5,2.5,39300
2025-09-18 00:00:00+00:00,2.5,2.569999933242798,2.5,2.559999942779541,45200
2025-09-19 00:00:00+00:00,2.609999895095825,2.619999885559082,2.430000066757202,2.4600000381469727,129900
2025-09-22 00:00:00+00:00,2.440000057220459,2.450000047683716,2.3299999237060547,2.390000104904175,87500
2025-09-23 00:00:00+00:00,2.3499999046325684,2.490000009536743,2.319999933242798,2.3299999237060547,50200
2025-09-24 00:00:00+00:00,2.3299999237060547,2.380000114440918,2.1600000858306885,2.1600000858306885,94700
2025-09-25 00:00:00+00:00,2.1600000858306885,2.5799999237060547,2.1600000858306885,2.5,199000
2025-09-26 00:00:00+00:00,2.490000009536743,2.5,2.3499999046325684,2.4200000762939453,50800
