"('date', '')","('open', 'ALG')","('high', 'ALG')","('low', 'ALG')","('close', 'ALG')","('volume', 'ALG')"
2025-01-27 00:00:00+00:00,185.21867028230307,190.24289439078822,183.58380213792606,188.7276611328125,116500
2025-01-28 00:00:00+00:00,187.97002789877217,191.56873347910877,187.8504082243052,189.8939971923828,61500
2025-01-29 00:00:00+00:00,189.67468757622862,190.4721875788297,187.1725311279297,187.1725311279297,72700
2025-01-30 00:00:00+00:00,189.25600491563318,191.31952040636577,186.79373181508808,187.98001098632812,71200
2025-01-31 00:00:00+00:00,188.52827490215222,188.52827490215222,184.25170418272472,184.9794158935547,62000
2025-02-03 00:00:00+00:00,181.99877536829172,183.44423551114636,178.0212539554836,179.97511291503906,81700
2025-02-04 00:00:00+00:00,179.2175169335629,181.95891294487524,179.2175169335629,181.231201171875,63400
2025-02-05 00:00:00+00:00,180.94207968068105,182.06854896465052,180.1645213888755,181.56015014648438,75400
2025-02-06 00:00:00+00:00,183.04549155011642,183.04549155011642,180.1944392057281,182.71652221679688,136500
2025-02-07 00:00:00+00:00,182.32773822343228,184.81991624841658,181.0218393721081,184.43113708496094,85300
2025-02-10 00:00:00+00:00,185.18875890068105,186.1756516100057,181.56014850145007,185.28843688964844,96600
2025-02-11 00:00:00+00:00,184.16199397755273,187.01304626464844,183.0654295551899,187.01304626464844,78000
2025-02-12 00:00:00+00:00,184.65044982962812,185.90651728834905,183.49409078729832,184.2317657470703,73500
2025-02-13 00:00:00+00:00,183.70342554566858,187.24232138691792,183.19502670403713,184.63052368164062,86000
2025-02-14 00:00:00+00:00,186.21554088146036,186.67409310955904,183.64361139218786,183.9825439453125,52200
2025-02-18 00:00:00+00:00,184.55077571867864,187.6510458531134,184.55077571867864,186.4547882080078,85500
2025-02-19 00:00:00+00:00,184.69032565426372,188.99680119260663,184.69032565426372,188.279052734375,84500
2025-02-20 00:00:00+00:00,187.66099934613294,188.64790728879075,185.49779071418843,187.71084594726562,127100
2025-02-21 00:00:00+00:00,190.10333112851293,190.10333112851293,185.16882182596578,188.3089599609375,151900
2025-02-24 00:00:00+00:00,188.8971253768051,188.8971253768051,185.1488800048828,185.1488800048828,89800
2025-02-25 00:00:00+00:00,186.27535068576242,187.7407525481223,185.43798253899882,185.9563446044922,82800
2025-02-26 00:00:00+00:00,185.82676049548954,187.50149677821852,183.94267457189588,184.36135864257812,69000
2025-02-27 00:00:00+00:00,183.06543164484304,186.77379382873963,183.05546840854333,183.68348693847656,87800
2025-02-28 00:00:00+00:00,179.75581390203251,180.2442710327255,170.03632014450636,174.43251037597656,321600
2025-03-03 00:00:00+00:00,174.45245593940245,177.40320131558101,173.16649881419553,175.46926879882812,172200
2025-03-04 00:00:00+00:00,173.6649326910932,175.44932538711288,171.8605831015941,174.26304626464844,151900
2025-03-05 00:00:00+00:00,175.34963632328675,177.87171921835008,174.36274357976896,177.67234802246094,119200
2025-03-06 00:00:00+00:00,176.66551712702477,182.77634251441756,175.50914287228937,182.45733642578125,130700
2025-03-07 00:00:00+00:00,181.0916304738175,183.13521952828893,180.93212742708707,183.0853729248047,117400
2025-03-10 00:00:00+00:00,181.04177695191927,188.08964833708353,181.04177695191927,185.9563446044922,155100
2025-03-11 00:00:00+00:00,186.45478346408234,186.45478346408234,182.62680168807276,185.2086944580078,114700
2025-03-12 00:00:00+00:00,185.3183486308927,186.17565846502134,181.15143434688068,182.21807861328125,113600
2025-03-13 00:00:00+00:00,182.3476773964995,185.10901486926244,181.51030924228354,182.0286865234375,79100
2025-03-14 00:00:00+00:00,182.68662067130447,186.90339703089316,182.68662067130447,185.32833862304688,95000
2025-03-17 00:00:00+00:00,185.16882046613415,192.29644327179807,185.16882046613415,187.50149536132812,151500
2025-03-18 00:00:00+00:00,185.92643329150246,190.65160803324437,185.92643329150246,188.4385528564453,156100
2025-03-19 00:00:00+00:00,187.81053609702357,191.38931541979468,185.76696221770933,187.6709747314453,117000
2025-03-20 00:00:00+00:00,185.7968612152496,190.9805884713989,185.7968612152496,187.7906036376953,201100
2025-03-21 00:00:00+00:00,185.58750639427058,185.58750639427058,179.82559217091548,182.9856719970703,813300
2025-03-24 00:00:00+00:00,183.8130870214718,188.17938791275586,183.8130870214718,187.46163940429688,152600
2025-03-25 00:00:00+00:00,186.8435484179354,188.58807289378595,185.34824172434924,186.60430908203125,116800
2025-03-26 00:00:00+00:00,185.9364134009384,188.99679995862633,184.56072632980195,186.68406677246094,63900
2025-03-27 00:00:00+00:00,186.38500451977086,187.56130520315787,184.54078676444047,185.52769470214844,75300
2025-03-28 00:00:00+00:00,184.3214798418707,185.54764237678506,179.3371238135773,180.27418518066406,47700
2025-03-31 00:00:00+00:00,178.0312207496079,179.6959937982866,176.87484652779193,177.6524200439453,65400
2025-04-01 00:00:00+00:00,176.37640604099053,180.22432930529206,175.80819739274517,179.1676483154297,71900
2025-04-02 00:00:00+00:00,177.5327869557494,181.44052020357265,177.5327869557494,181.0318145751953,48300
2025-04-03 00:00:00+00:00,176.61566374368823,177.2137925313943,170.26559924465658,170.5247802734375,80900
2025-04-04 00:00:00+00:00,166.43762501496653,167.37467118128248,162.74918934474013,165.2912139892578,138500
2025-04-07 00:00:00+00:00,161.54298817955714,167.05568494360222,159.21031311856785,161.00466918945312,133600
2025-04-08 00:00:00+00:00,165.21146164959274,165.21146164959274,156.57856851699896,157.97418212890625,124500
2025-04-09 00:00:00+00:00,157.85456711400374,173.26618798335952,157.85456711400374,172.0599822998047,226800
2025-04-10 00:00:00+00:00,169.20891511612157,171.1627740593157,165.39089677187437,168.51109313964844,103300
2025-04-11 00:00:00+00:00,167.74352172328642,171.3222856942934,164.64325167101237,170.59457397460938,101500
2025-04-14 00:00:00+00:00,171.27243456772933,171.7010970837868,167.9428884856235,168.76031494140625,120700
2025-04-15 00:00:00+00:00,167.17530212682647,169.9964495313315,167.17530212682647,169.26873779296875,95000
2025-04-16 00:00:00+00:00,168.69950563622277,170.2573899817442,165.7035988177101,166.64231872558594,79000
2025-04-17 00:00:00+00:00,166.80210038156795,169.0789882941198,166.29280171938154,167.2315216064453,80700
2025-04-21 00:00:00+00:00,165.9532620745388,165.9532620745388,159.71178937216922,160.8602294921875,96600
2025-04-22 00:00:00+00:00,163.32685263041205,166.0331465268001,162.2183665238775,165.53382873535156,163800
2025-04-23 00:00:00+00:00,169.58830862955577,172.03496285567834,167.68091093456584,168.23016357421875,104400
2025-04-24 00:00:00+00:00,167.72084623697134,170.34726274526466,164.78485513026484,170.32728576660156,65300
2025-04-25 00:00:00+00:00,169.66818679437017,169.66818679437017,167.21155168720796,168.32003784179688,51100
2025-04-28 00:00:00+00:00,168.0204399881418,169.6881596144454,166.6323371112801,168.4398651123047,56800
2025-04-29 00:00:00+00:00,167.13165099682593,169.18883785008595,165.26420734152148,168.36996459960938,141400
2025-04-30 00:00:00+00:00,167.6409518146753,167.6409518146753,164.54519062480958,166.75216674804688,104800
2025-05-01 00:00:00+00:00,165.64368420359645,170.26737196658132,165.64368420359645,169.0889892578125,73000
2025-05-02 00:00:00+00:00,170.81662298736407,175.16067871881768,170.81662298736407,173.72265625,59400
2025-05-05 00:00:00+00:00,172.20472977456913,175.49023427919332,171.65547713270996,173.7925567626953,55900
2025-05-06 00:00:00+00:00,172.85383331916,174.0621891066636,170.7167537326581,172.30458068847656,142700
2025-05-07 00:00:00+00:00,173.53290979762127,173.8225074124403,170.7267462430505,171.85519409179688,53300
2025-05-08 00:00:00+00:00,173.78256652613226,180.47342181171072,173.7625895480585,178.28640747070312,118700
2025-05-09 00:00:00+00:00,184.12844223141286,191.23872303684095,179.57466619926362,191.1488494873047,166600
2025-05-12 00:00:00+00:00,198.88826979924457,202.60319545114382,196.69127452632895,199.48744201660156,166300
2025-05-13 00:00:00+00:00,201.534640784945,203.9113983040306,201.22506619809997,202.36351013183594,127500
2025-05-14 00:00:00+00:00,201.4547579671881,203.56187972038094,199.79703443027347,200.2264404296875,90500
2025-05-15 00:00:00+00:00,199.97678021656725,202.81290168212632,199.97678021656725,201.74436950683594,63900
2025-05-16 00:00:00+00:00,202.043957426344,204.39074189152723,201.6145362041211,202.9127655029297,96100
2025-05-19 00:00:00+00:00,200.88553921969915,204.08117006453048,200.6159033433942,203.46202087402344,90700
2025-05-20 00:00:00+00:00,202.85285199165358,203.75161792621978,201.8542164030379,203.18240356445312,103100
2025-05-21 00:00:00+00:00,201.09524066311147,202.52329745769612,198.3689698126839,199.0480499267578,68700
2025-05-22 00:00:00+00:00,197.04078794369704,199.11795182179014,196.74119421588142,198.44886779785156,50000
2025-05-23 00:00:00+00:00,195.11342841100813,197.7098718283174,195.11342841100813,196.75119018554688,60600
2025-05-27 00:00:00+00:00,198.84831655347722,201.71441109821683,197.82971920893465,201.46475219726562,55500
2025-05-28 00:00:00+00:00,201.60456334053757,203.40209526169247,198.92821196184676,200.12657165527344,85900
2025-05-29 00:00:00+00:00,201.59455476828526,201.754340114322,198.92819966292052,201.524658203125,61200
2025-05-30 00:00:00+00:00,200.7956705842373,200.7956705842373,197.7398327999775,197.76979064941406,61700
2025-06-02 00:00:00+00:00,196.6213670727649,198.8083815237621,195.1433906183352,198.13929748535156,62900
2025-06-03 00:00:00+00:00,198.93820072462924,206.1982704245668,198.62861089473535,203.1923828125,221700
2025-06-04 00:00:00+00:00,203.2223454030845,204.88008416274826,202.43342998067368,204.2010040283203,109200
2025-06-05 00:00:00+00:00,205.08979240811055,205.7389147039081,202.48335283032998,205.02987670898438,72800
2025-06-06 00:00:00+00:00,207.5164760134779,208.39526495969503,206.30812026022113,206.87734985351562,50700
2025-06-09 00:00:00+00:00,208.00580631140187,210.59228414465602,207.7461665362128,208.9944610595703,246100
2025-06-10 00:00:00+00:00,208.76477309692908,213.40842249434775,208.69486129141703,213.2786102294922,123900
2025-06-11 00:00:00+00:00,213.70801717477582,213.83784467818188,210.72209126222543,212.14015197753906,258500
2025-06-12 00:00:00+00:00,210.25273155517687,212.95904072347383,209.26409206801108,212.79925537109375,151300
2025-06-13 00:00:00+00:00,212.11018930506955,213.08886313654062,210.02304461761284,212.1701202392578,131100
2025-06-16 00:00:00+00:00,214.34714781475896,218.2318397479649,213.60815197391838,216.2645263671875,206000
2025-06-17 00:00:00+00:00,214.70664731917842,216.90364252322263,214.70664731917842,216.70391845703125,153900
2025-06-18 00:00:00+00:00,216.26452770097885,219.69983667617242,214.686681590839,214.74659729003906,137700
2025-06-20 00:00:00+00:00,215.7052881937971,216.59407326248422,212.84918978689745,214.21731567382812,296900
2025-06-23 00:00:00+00:00,214.19735264400452,215.98490364088494,209.3240061009575,211.9604034423828,162500
2025-06-24 00:00:00+00:00,213.1287996965773,217.8822994834209,212.21005680859759,216.71389770507812,141700
2025-06-25 00:00:00+00:00,217.04345769256085,217.87232706929166,215.25590667289146,216.2845001220703,99800
2025-06-26 00:00:00+00:00,217.16329868993108,219.2005085567772,216.37436805297858,219.15057373046875,109700
2025-06-27 00:00:00+00:00,219.32033788361431,219.55003503487555,215.12607155869654,216.8037872314453,323600
2025-06-30 00:00:00+00:00,217.68258312728076,219.36029885367572,215.36575646641242,218.08204650878906,166400
2025-07-01 00:00:00+00:00,218.05208442702164,223.58451882127702,215.97492059741094,222.1664581298828,159700
2025-07-02 00:00:00+00:00,221.2077635207034,225.232263719641,220.71844183508648,225.17234802246094,100000
2025-07-03 00:00:00+00:00,224.62309959260725,226.69028261170615,224.62309959260725,225.9013671875,42400
2025-07-07 00:00:00+00:00,224.79287791865082,226.22091950139355,222.4560590518457,224.88275146484375,178500
2025-07-08 00:00:00+00:00,224.45333607395983,227.51915473623708,223.70435936026647,223.71435546875,96500
2025-07-09 00:00:00+00:00,225.1224194999897,225.4719480606215,221.9267885778127,225.32215881347656,85900
2025-07-10 00:00:00+00:00,224.69300376466023,229.84596697477582,223.9240501073675,226.42063903808594,82700
2025-07-11 00:00:00+00:00,224.19369142884773,227.11968641255768,223.10518228570464,225.63172912597656,119100
2025-07-14 00:00:00+00:00,224.9626473116524,224.9626473116524,220.82829651083523,224.01394653320312,107200
2025-07-15 00:00:00+00:00,223.56454814501757,225.1923290582632,219.2903889721733,219.5800018310547,123600
2025-07-16 00:00:00+00:00,219.5800018310547,220.39999389648438,215.6699981689453,216.97000122070312,103600
2025-07-17 00:00:00+00:00,216.0,218.83999633789062,216.0,217.97000122070312,81400
2025-07-18 00:00:00+00:00,218.8699951171875,218.8699951171875,215.9600067138672,217.14999389648438,57500
2025-07-21 00:00:00+00:00,218.3300018310547,218.72999572753906,215.52999877929688,216.0399932861328,52800
2025-07-22 00:00:00+00:00,213.4499969482422,218.3699951171875,212.9600067138672,216.4499969482422,87900
2025-07-23 00:00:00+00:00,218.08999633789062,219.47999572753906,215.80999755859375,218.99000549316406,73000
2025-07-24 00:00:00+00:00,217.8300018310547,218.25999450683594,215.8300018310547,217.27999877929688,52000
2025-07-25 00:00:00+00:00,218.2100067138672,219.55999755859375,217.2899932861328,219.55999755859375,45600
2025-07-28 00:00:00+00:00,219.8300018310547,219.8300018310547,217.27000427246094,217.42999267578125,79800
2025-07-29 00:00:00+00:00,219.3000030517578,219.3000030517578,215.0800018310547,216.83999633789062,69000
2025-07-30 00:00:00+00:00,217.77000427246094,220.67999267578125,215.2100067138672,216.27999877929688,108000
2025-07-31 00:00:00+00:00,214.97000122070312,223.55999755859375,212.89999389648438,222.5800018310547,94700
2025-08-01 00:00:00+00:00,220.89999389648438,220.89999389648438,215.14999389648438,215.6199951171875,63500
2025-08-04 00:00:00+00:00,222.7899932861328,226.6300048828125,221.75999450683594,226.6300048828125,102900
2025-08-05 00:00:00+00:00,225.38999938964844,227.16000366210938,223.6199951171875,226.1199951171875,93300
2025-08-06 00:00:00+00:00,225.30999755859375,226.49000549316406,222.86000061035156,224.77000427246094,73100
2025-08-07 00:00:00+00:00,215.07000732421875,222.44000244140625,211.13999938964844,222.0,157200
2025-08-08 00:00:00+00:00,222.92999267578125,226.1300048828125,220.72000122070312,222.5800018310547,96500
2025-08-11 00:00:00+00:00,224.11000061035156,224.11000061035156,219.6300048828125,221.64999389648438,124900
2025-08-12 00:00:00+00:00,223.52999877929688,227.3800048828125,223.52999877929688,227.00999450683594,95600
2025-08-13 00:00:00+00:00,228.32000732421875,233.2899932861328,228.32000732421875,232.4199981689453,99200
2025-08-14 00:00:00+00:00,230.6999969482422,230.6999969482422,225.0399932861328,226.4199981689453,75600
2025-08-15 00:00:00+00:00,226.5399932861328,226.5399932861328,221.11000061035156,222.27999877929688,71400
2025-08-18 00:00:00+00:00,220.61000061035156,225.02999877929688,220.58999633789062,225.00999450683594,55200
2025-08-19 00:00:00+00:00,226.00999450683594,227.07000732421875,220.02000427246094,220.17999267578125,53000
2025-08-20 00:00:00+00:00,219.38999938964844,222.10000610351562,214.3800048828125,214.41000366210938,66200
2025-08-21 00:00:00+00:00,214.57000732421875,216.4600067138672,210.49000549316406,212.69000244140625,81800
2025-08-22 00:00:00+00:00,214.50999450683594,224.6699981689453,214.36000061035156,221.52000427246094,85000
2025-08-25 00:00:00+00:00,220.86000061035156,221.5,217.50999450683594,218.85000610351562,78500
2025-08-26 00:00:00+00:00,219.2899932861328,221.67999267578125,217.30999755859375,217.97000122070312,59200
2025-08-27 00:00:00+00:00,215.66000366210938,218.47999572753906,214.75999450683594,217.5399932861328,70000
2025-08-28 00:00:00+00:00,219.1300048828125,219.1300048828125,213.10000610351562,215.00999450683594,47300
2025-08-29 00:00:00+00:00,214.75,214.75,209.38999938964844,211.4600067138672,97700
2025-09-02 00:00:00+00:00,208.7100067138672,212.05999755859375,207.57000732421875,208.77000427246094,57400
2025-09-03 00:00:00+00:00,208.16000366210938,209.2100067138672,206.32000732421875,207.85000610351562,74300
2025-09-04 00:00:00+00:00,207.82000732421875,210.74000549316406,207.82000732421875,210.5500030517578,72500
2025-09-05 00:00:00+00:00,209.35000610351562,212.83999633789062,207.7899932861328,209.22000122070312,52800
2025-09-08 00:00:00+00:00,211.14999389648438,212.1199951171875,209.52000427246094,211.77000427246094,65100
2025-09-09 00:00:00+00:00,210.58999633789062,210.58999633789062,205.77999877929688,207.9600067138672,69100
2025-09-10 00:00:00+00:00,207.05999755859375,208.13999938964844,205.27999877929688,206.10000610351562,52900
2025-09-11 00:00:00+00:00,206.6699981689453,212.1300048828125,204.49000549316406,211.25999450683594,138900
2025-09-12 00:00:00+00:00,208.5399932861328,209.4600067138672,203.8800048828125,205.63999938964844,77300
2025-09-15 00:00:00+00:00,207.22000122070312,207.7100067138672,203.80999755859375,204.4199981689453,84900
2025-09-16 00:00:00+00:00,203.7899932861328,207.0,202.10000610351562,205.3000030517578,81300
2025-09-17 00:00:00+00:00,207.11000061035156,207.7100067138672,201.3000030517578,201.74000549316406,55700
2025-09-18 00:00:00+00:00,202.1699981689453,206.24000549316406,202.1699981689453,204.10000610351562,89100
2025-09-19 00:00:00+00:00,204.02000427246094,204.02000427246094,198.00999450683594,198.4600067138672,262000
2025-09-22 00:00:00+00:00,198.5,200.5399932861328,195.6699981689453,197.75,98200
2025-09-23 00:00:00+00:00,198.86000061035156,201.42999267578125,195.89999389648438,196.8000030517578,92900
2025-09-24 00:00:00+00:00,194.94000244140625,198.05999755859375,193.36000061035156,194.11000061035156,103800
2025-09-25 00:00:00+00:00,193.24000549316406,194.39999389648438,190.5500030517578,192.3000030517578,97200
2025-09-26 00:00:00+00:00,192.25,194.41000366210938,191.64999389648438,192.6199951171875,68300
