"('date', '')","('open', 'ALDX')","('high', 'ALDX')","('low', 'ALDX')","('close', 'ALDX')","('volume', 'ALDX')"
2025-01-23 00:00:00+00:00,4.989999771118164,5.090000152587891,4.889999866485596,5.03000020980835,256200
2025-01-24 00:00:00+00:00,4.989999771118164,5.150000095367432,4.940000057220459,5.119999885559082,392000
2025-01-27 00:00:00+00:00,5.090000152587891,5.210000038146973,4.980000019073486,5.03000020980835,359600
2025-01-28 00:00:00+00:00,5.039999961853027,5.300000190734863,4.949999809265137,5.230000019073486,271100
2025-01-29 00:00:00+00:00,5.170000076293945,5.300000190734863,5.039999961853027,5.179999828338623,286200
2025-01-30 00:00:00+00:00,5.260000228881836,5.53000020980835,5.25,5.400000095367432,285600
2025-01-31 00:00:00+00:00,5.389999866485596,5.585000038146973,5.215000152587891,5.239999771118164,325400
2025-02-03 00:00:00+00:00,5.059999942779541,5.297999858856201,5.0279998779296875,5.170000076293945,212200
2025-02-04 00:00:00+00:00,5.150000095367432,5.380000114440918,5.150000095367432,5.349999904632568,191000
2025-02-05 00:00:00+00:00,5.380000114440918,5.71999979019165,5.300000190734863,5.710000038146973,367800
2025-02-06 00:00:00+00:00,5.730000019073486,6.150000095367432,5.710000038146973,6.0,606100
2025-02-07 00:00:00+00:00,6.0,6.070000171661377,5.789999961853027,5.929999828338623,408700
2025-02-10 00:00:00+00:00,5.96999979019165,6.190000057220459,5.9039998054504395,5.989999771118164,401100
2025-02-11 00:00:00+00:00,5.949999809265137,5.989999771118164,5.730000019073486,5.934999942779541,340400
2025-02-12 00:00:00+00:00,5.809999942779541,6.074999809265137,5.809999942779541,6.025000095367432,246700
2025-02-13 00:00:00+00:00,6.059999942779541,6.480000019073486,5.910999774932861,6.46999979019165,439100
2025-02-14 00:00:00+00:00,6.5,6.610000133514404,6.440000057220459,6.489999771118164,345200
2025-02-18 00:00:00+00:00,6.550000190734863,6.920000076293945,6.51800012588501,6.610000133514404,570800
2025-02-19 00:00:00+00:00,6.590000152587891,6.835000038146973,6.489999771118164,6.78000020980835,362500
2025-02-20 00:00:00+00:00,6.78000020980835,6.820000171661377,6.585000038146973,6.71999979019165,267000
2025-02-21 00:00:00+00:00,6.829999923706055,6.829999923706055,6.610000133514404,6.690000057220459,370500
2025-02-24 00:00:00+00:00,6.730000019073486,6.730000019073486,6.480000019073486,6.5,462900
2025-02-25 00:00:00+00:00,6.510000228881836,6.590000152587891,6.300000190734863,6.5,500500
2025-02-26 00:00:00+00:00,6.519999980926514,6.71999979019165,6.413000106811523,6.590000152587891,253300
2025-02-27 00:00:00+00:00,6.590000152587891,6.690000057220459,6.150000095367432,6.340000152587891,530000
2025-02-28 00:00:00+00:00,6.289999961853027,6.340000152587891,4.78000020980835,5.110000133514404,1825300
2025-03-03 00:00:00+00:00,5.239999771118164,6.519999980926514,5.239999771118164,6.059999942779541,1407900
2025-03-04 00:00:00+00:00,5.920000076293945,6.389999866485596,5.630000114440918,6.170000076293945,902700
2025-03-05 00:00:00+00:00,6.190000057220459,6.289999961853027,5.849999904632568,6.150000095367432,521100
2025-03-06 00:00:00+00:00,5.989999771118164,6.349999904632568,5.989999771118164,6.289999961853027,480400
2025-03-07 00:00:00+00:00,6.28000020980835,6.610000133514404,6.179999828338623,6.349999904632568,569200
2025-03-10 00:00:00+00:00,6.309999942779541,6.659999847412109,6.179999828338623,6.619999885559082,747000
2025-03-11 00:00:00+00:00,6.659999847412109,6.960000038146973,6.579999923706055,6.920000076293945,643900
2025-03-12 00:00:00+00:00,7.0,7.199999809265137,6.794000148773193,6.980000019073486,639800
2025-03-13 00:00:00+00:00,6.900000095367432,7.139999866485596,6.784999847412109,6.809999942779541,754500
2025-03-14 00:00:00+00:00,6.829999923706055,7.079999923706055,6.809999942779541,6.909999847412109,581600
2025-03-17 00:00:00+00:00,6.989999771118164,7.010000228881836,6.159999847412109,6.309999942779541,990800
2025-03-18 00:00:00+00:00,6.320000171661377,6.860000133514404,6.269999980926514,6.664999961853027,678500
2025-03-19 00:00:00+00:00,6.690000057220459,6.690000057220459,6.21999979019165,6.579999923706055,523400
2025-03-20 00:00:00+00:00,6.5,6.869999885559082,6.434999942779541,6.71999979019165,460800
2025-03-21 00:00:00+00:00,6.619999885559082,6.78000020980835,6.519999980926514,6.579999923706055,675300
2025-03-24 00:00:00+00:00,6.610000133514404,6.800000190734863,6.300000190734863,6.610000133514404,622400
2025-03-25 00:00:00+00:00,6.610000133514404,6.809000015258789,6.489999771118164,6.679999828338623,799900
2025-03-26 00:00:00+00:00,6.659999847412109,6.670000076293945,6.260000228881836,6.300000190734863,781000
2025-03-27 00:00:00+00:00,6.309999942779541,6.590000152587891,6.199999809265137,6.260000228881836,1440500
2025-03-28 00:00:00+00:00,6.25,6.730000019073486,6.150000095367432,6.670000076293945,1144400
2025-03-31 00:00:00+00:00,6.53000020980835,6.550000190734863,5.619999885559082,5.75,2968100
2025-04-01 00:00:00+00:00,5.800000190734863,5.909999847412109,5.039999961853027,5.474999904632568,2209600
2025-04-02 00:00:00+00:00,5.400000095367432,5.880000114440918,5.21999979019165,5.324999809265137,2152900
2025-04-03 00:00:00+00:00,1.4450000524520874,1.7799999713897705,1.1399999856948853,1.4199999570846558,22268900
2025-04-04 00:00:00+00:00,1.399999976158142,2.0,1.3799999952316284,1.8899999856948853,13065500
2025-04-07 00:00:00+00:00,1.7999999523162842,1.9900000095367432,1.600000023841858,1.9500000476837158,4635300
2025-04-08 00:00:00+00:00,2.049999952316284,2.319999933242798,1.8650000095367432,1.9199999570846558,3758500
2025-04-09 00:00:00+00:00,1.8300000429153442,2.0299999713897705,1.7200000286102295,1.940000057220459,2863000
2025-04-10 00:00:00+00:00,1.909999966621399,1.9600000381469727,1.7999999523162842,1.8899999856948853,1597200
2025-04-11 00:00:00+00:00,1.8799999952316284,1.940000057220459,1.7899999618530273,1.909999966621399,1719600
2025-04-14 00:00:00+00:00,1.940000057220459,2.180000066757202,1.940000057220459,2.119999885559082,2120400
2025-04-15 00:00:00+00:00,2.119999885559082,2.359999895095825,2.0899999141693115,2.200000047683716,2208700
2025-04-16 00:00:00+00:00,2.190000057220459,2.2300000190734863,1.9900000095367432,2.009999990463257,1367400
2025-04-17 00:00:00+00:00,2.0299999713897705,2.2249999046325684,2.0299999713897705,2.190000057220459,1882500
2025-04-21 00:00:00+00:00,2.1600000858306885,2.3550000190734863,2.130000114440918,2.240000009536743,1116300
2025-04-22 00:00:00+00:00,2.259999990463257,2.4000000953674316,2.25,2.319999933242798,1123900
2025-04-23 00:00:00+00:00,2.390000104904175,2.5299999713897705,2.359999895095825,2.4200000762939453,1060300
2025-04-24 00:00:00+00:00,2.440000057220459,2.6649999618530273,2.380000114440918,2.6500000953674316,1170100
2025-04-25 00:00:00+00:00,2.7799999713897705,2.803999900817871,2.5840001106262207,2.6600000858306885,1376200
2025-04-28 00:00:00+00:00,2.6700000762939453,2.819999933242798,2.6050000190734863,2.759999990463257,911000
2025-04-29 00:00:00+00:00,2.759999990463257,2.7699999809265137,2.630000114440918,2.690000057220459,997700
2025-04-30 00:00:00+00:00,2.680000066757202,2.694999933242798,2.569999933242798,2.6500000953674316,750300
2025-05-01 00:00:00+00:00,2.6700000762939453,2.740000009536743,2.380000114440918,2.7100000381469727,1718800
2025-05-02 00:00:00+00:00,2.7100000381469727,2.890000104904175,2.6500000953674316,2.809999942779541,894600
2025-05-05 00:00:00+00:00,2.799999952316284,2.819999933242798,2.6649999618530273,2.700000047683716,1114100
2025-05-06 00:00:00+00:00,2.4149999618530273,2.430000066757202,2.0199999809265137,2.0999999046325684,4566500
2025-05-07 00:00:00+00:00,2.1700000762939453,2.1700000762939453,1.899999976158142,2.009999990463257,2244000
2025-05-08 00:00:00+00:00,2.0299999713897705,2.1700000762939453,1.9299999475479126,2.1600000858306885,1665300
2025-05-09 00:00:00+00:00,2.1700000762939453,2.299999952316284,2.140000104904175,2.180000066757202,1093400
2025-05-12 00:00:00+00:00,2.2799999713897705,2.312999963760376,2.1600000858306885,2.2100000381469727,1161000
2025-05-13 00:00:00+00:00,2.2200000286102295,2.259999990463257,2.075000047683716,2.0799999237060547,1317300
2025-05-14 00:00:00+00:00,2.0899999141693115,2.180000066757202,1.9850000143051147,2.1700000762939453,1104200
2025-05-15 00:00:00+00:00,2.190000057220459,2.200000047683716,2.049999952316284,2.1600000858306885,518700
2025-05-16 00:00:00+00:00,2.0999999046325684,2.1700000762939453,2.0799999237060547,2.1600000858306885,809600
2025-05-19 00:00:00+00:00,2.1500000953674316,2.4200000762939453,2.1500000953674316,2.4200000762939453,875300
2025-05-20 00:00:00+00:00,2.380000114440918,2.4000000953674316,2.2300000190734863,2.359999895095825,783700
2025-05-21 00:00:00+00:00,2.319999933242798,2.3949999809265137,2.2200000286102295,2.25,835000
2025-05-22 00:00:00+00:00,2.25,2.325000047683716,2.2100000381469727,2.25,520700
2025-05-23 00:00:00+00:00,2.2200000286102295,2.309999942779541,2.1500000953674316,2.2200000286102295,705600
2025-05-27 00:00:00+00:00,2.259999990463257,2.299999952316284,2.180000066757202,2.200000047683716,692600
2025-05-28 00:00:00+00:00,2.200000047683716,2.25,2.1700000762939453,2.2200000286102295,412000
2025-05-29 00:00:00+00:00,2.259999990463257,2.299999952316284,2.1700000762939453,2.2799999713897705,598000
2025-05-30 00:00:00+00:00,2.259999990463257,2.259999990463257,2.0999999046325684,2.1500000953674316,1280900
2025-06-02 00:00:00+00:00,2.140000104904175,2.2119998931884766,2.0799999237060547,2.119999885559082,1001200
2025-06-03 00:00:00+00:00,2.119999885559082,2.380000114440918,2.115000009536743,2.3499999046325684,915700
2025-06-04 00:00:00+00:00,2.3299999237060547,2.5199999809265137,2.3299999237060547,2.4700000286102295,700300
2025-06-05 00:00:00+00:00,2.4600000381469727,2.5350000858306885,2.4149999618530273,2.450000047683716,537000
2025-06-06 00:00:00+00:00,2.509999990463257,2.6700000762939453,2.4700000286102295,2.6600000858306885,662100
2025-06-09 00:00:00+00:00,2.680000066757202,2.7200000286102295,2.609999895095825,2.6700000762939453,533300
2025-06-10 00:00:00+00:00,2.700000047683716,2.869999885559082,2.6700000762939453,2.684999942779541,730100
2025-06-11 00:00:00+00:00,2.700000047683716,3.0399999618530273,2.6649999618530273,2.9600000381469727,1044000
2025-06-12 00:00:00+00:00,2.924999952316284,3.075000047683716,2.9000000953674316,2.930000066757202,744400
2025-06-13 00:00:00+00:00,2.8499999046325684,2.944999933242798,2.75,2.7799999713897705,1184100
2025-06-16 00:00:00+00:00,2.809999942779541,3.0350000858306885,2.5999999046325684,3.0199999809265137,1160700
2025-06-17 00:00:00+00:00,3.049999952316284,3.240000009536743,2.9700000286102295,3.0899999141693115,930000
2025-06-18 00:00:00+00:00,3.069999933242798,3.200000047683716,3.009999990463257,3.1700000762939453,690600
2025-06-20 00:00:00+00:00,3.2300000190734863,3.2899999618530273,3.005000114440918,3.049999952316284,803000
2025-06-23 00:00:00+00:00,3.0350000858306885,3.1549999713897705,2.950000047683716,3.0850000381469727,588400
2025-06-24 00:00:00+00:00,3.0789999961853027,3.369999885559082,3.0,3.3499999046325684,685200
2025-06-25 00:00:00+00:00,3.3399999141693115,3.640000104904175,3.2899999618530273,3.509999990463257,1248100
2025-06-26 00:00:00+00:00,3.680000066757202,3.930000066757202,3.515000104904175,3.869999885559082,1958100
2025-06-27 00:00:00+00:00,3.9700000286102295,3.994999885559082,3.734999895095825,3.7899999618530273,2539500
2025-06-30 00:00:00+00:00,3.819999933242798,3.9749999046325684,3.674999952316284,3.8299999237060547,1514100
2025-07-01 00:00:00+00:00,3.7899999618530273,4.034999847412109,3.7300000190734863,3.930000066757202,922800
2025-07-02 00:00:00+00:00,3.9800000190734863,4.210000038146973,3.940000057220459,4.0,1504200
2025-07-03 00:00:00+00:00,4.019999980926514,4.335000038146973,4.0,4.300000190734863,757100
2025-07-07 00:00:00+00:00,4.260000228881836,4.429999828338623,4.164000034332275,4.349999904632568,908700
2025-07-08 00:00:00+00:00,4.380000114440918,4.440000057220459,4.119999885559082,4.329999923706055,1099300
2025-07-09 00:00:00+00:00,4.400000095367432,4.599999904632568,4.340000152587891,4.519999980926514,1755000
2025-07-10 00:00:00+00:00,4.5,4.920000076293945,4.434999942779541,4.800000190734863,1410000
2025-07-11 00:00:00+00:00,4.739999771118164,4.809999942779541,4.550000190734863,4.650000095367432,1383100
2025-07-14 00:00:00+00:00,4.659999847412109,5.039999961853027,4.639999866485596,5.010000228881836,1220600
2025-07-15 00:00:00+00:00,5.050000190734863,5.090000152587891,4.809999942779541,4.96999979019165,1175000
2025-07-16 00:00:00+00:00,5.0,5.179999828338623,4.942999839782715,5.159999847412109,717500
2025-07-17 00:00:00+00:00,5.199999809265137,5.408999919891357,4.880000114440918,5.03000020980835,1928600
2025-07-18 00:00:00+00:00,5.170000076293945,5.65500020980835,5.150000095367432,5.389999866485596,1773500
2025-07-21 00:00:00+00:00,5.369999885559082,5.46999979019165,5.235000133514404,5.389999866485596,1436500
2025-07-22 00:00:00+00:00,5.389999866485596,5.400000095367432,5.210000038146973,5.360000133514404,937700
2025-07-23 00:00:00+00:00,5.389999866485596,5.619999885559082,5.369999885559082,5.53000020980835,880600
2025-07-24 00:00:00+00:00,5.53000020980835,5.619999885559082,5.389999866485596,5.440000057220459,979800
2025-07-25 00:00:00+00:00,5.420000076293945,5.46999979019165,5.125,5.170000076293945,1755300
2025-07-28 00:00:00+00:00,5.150000095367432,5.369999885559082,5.119999885559082,5.320000171661377,904700
2025-07-29 00:00:00+00:00,5.300000190734863,5.320000171661377,5.019999980926514,5.090000152587891,1220600
2025-07-30 00:00:00+00:00,5.139999866485596,5.348999977111816,5.0,5.050000190734863,966000
2025-07-31 00:00:00+00:00,5.059999942779541,5.150000095367432,4.940000057220459,4.989999771118164,780000
2025-08-01 00:00:00+00:00,4.900000095367432,4.920000076293945,4.230000019073486,4.809999942779541,1511300
2025-08-04 00:00:00+00:00,4.900000095367432,5.224999904632568,4.800000190734863,5.079999923706055,1041100
2025-08-05 00:00:00+00:00,5.070000171661377,5.230000019073486,4.989999771118164,5.159999847412109,1274500
2025-08-06 00:00:00+00:00,5.179999828338623,5.289999961853027,5.050000190734863,5.21999979019165,715800
2025-08-07 00:00:00+00:00,5.28000020980835,5.309999942779541,5.079999923706055,5.170000076293945,606500
2025-08-08 00:00:00+00:00,5.159999847412109,5.315000057220459,4.989999771118164,5.260000228881836,1314000
2025-08-11 00:00:00+00:00,5.260000228881836,5.369999885559082,5.039999961853027,5.25,1033300
2025-08-12 00:00:00+00:00,5.300000190734863,5.489999771118164,5.267000198364258,5.360000133514404,830500
2025-08-13 00:00:00+00:00,5.369999885559082,5.489999771118164,5.28000020980835,5.369999885559082,869000
2025-08-14 00:00:00+00:00,5.289999961853027,5.409999847412109,5.204999923706055,5.300000190734863,574600
2025-08-15 00:00:00+00:00,5.309999942779541,5.400000095367432,5.25,5.389999866485596,913400
2025-08-18 00:00:00+00:00,5.429999828338623,5.650000095367432,5.380000114440918,5.440000057220459,739000
2025-08-19 00:00:00+00:00,5.440000057220459,5.730000019073486,5.340000152587891,5.599999904632568,1185100
2025-08-20 00:00:00+00:00,5.590000152587891,5.675000190734863,5.5,5.630000114440918,501400
2025-08-21 00:00:00+00:00,5.570000171661377,5.965000152587891,5.563000202178955,5.880000114440918,884400
2025-08-22 00:00:00+00:00,5.889999866485596,6.050000190734863,5.659999847412109,5.809999942779541,1026500
2025-08-25 00:00:00+00:00,5.820000171661377,5.889999866485596,5.679999828338623,5.769999980926514,561900
2025-08-26 00:00:00+00:00,5.809999942779541,5.914999961853027,5.75,5.889999866485596,521700
2025-08-27 00:00:00+00:00,5.869999885559082,5.889999866485596,5.739999771118164,5.849999904632568,475900
2025-08-28 00:00:00+00:00,5.909999847412109,6.175000190734863,5.840000152587891,5.860000133514404,995600
2025-08-29 00:00:00+00:00,5.860000133514404,5.910999774932861,5.690000057220459,5.840000152587891,453100
2025-09-02 00:00:00+00:00,5.820000171661377,5.90500020980835,5.71999979019165,5.75,452100
2025-09-03 00:00:00+00:00,5.690000057220459,5.929999828338623,5.650000095367432,5.829999923706055,514300
2025-09-04 00:00:00+00:00,5.820000171661377,5.880000114440918,5.5,5.53000020980835,1550300
2025-09-05 00:00:00+00:00,5.559999942779541,5.699999809265137,5.385000228881836,5.559999942779541,1063000
2025-09-08 00:00:00+00:00,5.539999961853027,5.795000076293945,5.414999961853027,5.699999809265137,673200
2025-09-09 00:00:00+00:00,5.699999809265137,5.769999980926514,5.619999885559082,5.760000228881836,1012300
2025-09-10 00:00:00+00:00,5.809999942779541,5.875,5.474999904632568,5.539999961853027,613500
2025-09-11 00:00:00+00:00,5.539999961853027,5.824999809265137,5.489999771118164,5.559999942779541,734900
2025-09-12 00:00:00+00:00,5.559999942779541,5.619999885559082,5.375,5.389999866485596,661000
2025-09-15 00:00:00+00:00,5.409999847412109,5.429999828338623,4.960000038146973,5.090000152587891,1599400
2025-09-16 00:00:00+00:00,5.144999980926514,5.230000019073486,4.940000057220459,4.960000038146973,796500
2025-09-17 00:00:00+00:00,4.96999979019165,5.105000019073486,4.880000114440918,4.900000095367432,846500
2025-09-18 00:00:00+00:00,4.940000057220459,5.105000019073486,4.940000057220459,5.010000228881836,746500
2025-09-19 00:00:00+00:00,5.050000190734863,5.050000190734863,4.78000020980835,4.929999828338623,1501100
2025-09-22 00:00:00+00:00,4.929999828338623,5.010000228881836,4.875,4.949999809265137,860200
2025-09-23 00:00:00+00:00,4.96999979019165,5.159999847412109,4.929999828338623,5.110000133514404,672100
2025-09-24 00:00:00+00:00,5.150000095367432,5.260000228881836,4.974999904632568,5.010000228881836,558700
2025-09-25 00:00:00+00:00,5.010000228881836,5.010000228881836,4.860000133514404,4.949999809265137,421500
2025-09-26 00:00:00+00:00,4.960000038146973,5.130000114440918,4.909999847412109,5.070000171661377,590300
