"('date', '')","('open', 'AJG')","('high', 'AJG')","('low', 'AJG')","('close', 'AJG')","('volume', 'AJG')"
2025-01-24 00:00:00+00:00,285.06585510946775,288.17693445532825,285.0459869591271,287.7594909667969,2030400
2025-01-27 00:00:00+00:00,287.7694060046547,295.89996867660255,287.7694060046547,294.2102355957031,1630400
2025-01-28 00:00:00+00:00,294.21023065364363,295.6912116351543,291.41722379604215,291.6358947753906,1781700
2025-01-29 00:00:00+00:00,290.2344079927206,294.2102218008401,289.70761387646684,292.32171630859375,1593800
2025-01-30 00:00:00+00:00,295.27375307870085,297.62941785729424,292.8186868903798,297.2218933105469,1641600
2025-01-31 00:00:00+00:00,296.3969492936248,305.87924395453103,295.0352075029616,299.99505615234375,2411700
2025-02-03 00:00:00+00:00,297.937552714425,307.65841644037585,297.5598455424327,307.1316223144531,2216500
2025-02-04 00:00:00+00:00,307.13162244219416,311.107436324941,306.65451385636555,310.32220458984375,1680500
2025-02-05 00:00:00+00:00,312.6977485761991,314.42721780149407,309.7357564971191,314.387451171875,1481100
2025-02-06 00:00:00+00:00,315.0335789333306,318.78077276760814,313.75137040482656,318.05517578125,1852500
2025-02-07 00:00:00+00:00,317.7470413066706,321.5936364221952,316.9618398970211,320.3810119628906,1722100
2025-02-10 00:00:00+00:00,320.1225847951339,322.8261393069356,317.87624036261485,322.32916259765625,1573100
2025-02-11 00:00:00+00:00,322.01109853160415,322.2099013536654,318.8304353769354,320.0530090332031,1537900
2025-02-12 00:00:00+00:00,318.44281309108874,323.1342746167974,317.75698277979484,322.647216796875,1099500
2025-02-13 00:00:00+00:00,323.0348619863511,326.93117274515976,322.05085780564593,326.5733337402344,1210900
2025-02-14 00:00:00+00:00,326.8616253236109,327.60709047320114,317.5681537254417,319.5560607910156,2079500
2025-02-18 00:00:00+00:00,320.2915774413597,324.4264277873076,318.10489786399086,324.3270263671875,1318500
2025-02-19 00:00:00+00:00,325.2812153546736,326.0067819591305,323.3926795355479,325.35076904296875,709600
2025-02-20 00:00:00+00:00,324.02882767372574,325.4203564498859,320.718976001393,323.1640930175781,876400
2025-02-21 00:00:00+00:00,322.706888877456,325.29114365244146,321.8818905046444,323.59149169921875,952400
2025-02-24 00:00:00+00:00,323.47223805739736,329.0880694149315,323.4026540306165,326.5037841796875,1465500
2025-02-25 00:00:00+00:00,327.9152041397179,330.67839366747455,327.12997237831456,329.8235778808594,1712700
2025-02-26 00:00:00+00:00,329.5154405303066,331.0163199632643,325.61915994899255,326.3447265625,991800
2025-02-27 00:00:00+00:00,326.6131124760161,332.66628539731965,324.95319685405093,331.1554870605469,1462500
2025-02-28 00:00:00+00:00,332.78553873043245,336.38364522085755,330.7678145217275,335.69781494140625,1745000
2025-03-03 00:00:00+00:00,334.8330931488549,341.13475436872653,334.3460656659488,339.7332763671875,1360400
2025-03-04 00:00:00+00:00,341.6416945114258,343.3413464846545,334.44548095639954,335.2306823730469,1914700
2025-03-05 00:00:00+00:00,333.5806987727229,339.97184243228577,333.5806987727229,338.7294006347656,1216800
2025-03-06 00:00:00+00:00,337.7652570737354,339.9420174812177,332.6762204375754,337.7950744628906,1491900
2025-03-07 00:00:00+00:00,337.1776175482923,338.0739141390659,319.8596612278165,322.65802001953125,4131400
2025-03-10 00:00:00+00:00,321.68207421995305,323.05636326779893,316.92187369246193,320.5169372558594,3180700
2025-03-11 00:00:00+00:00,321.4829303129524,326.52197004285165,320.5468212351123,324.4007873535156,1635500
2025-03-12 00:00:00+00:00,324.40078935181685,326.2730075190299,319.3418433688864,323.7335510253906,1185100
2025-03-13 00:00:00+00:00,325.75515253578976,325.75515253578976,321.0746373551916,321.5128173828125,1151000
2025-03-14 00:00:00+00:00,322.2098806566784,324.42068688560073,320.42731651410907,323.89288330078125,1265300
2025-03-17 00:00:00+00:00,321.91114486345253,328.2746929877302,320.6663221841662,327.7767639160156,1172000
2025-03-18 00:00:00+00:00,327.77678137787296,331.6207794285272,327.09957470696816,328.29461669921875,1422500
2025-03-19 00:00:00+00:00,328.22487258047926,329.031515222592,322.4787821959226,325.287109375,974000
2025-03-20 00:00:00+00:00,325.5758751389828,334.2697271272445,324.9883225181132,333.0547790527344,1497400
2025-03-21 00:00:00+00:00,331.790091186009,333.6822156953,328.69295636827457,330.4158020019531,2675700
2025-03-24 00:00:00+00:00,332.82573237747096,338.1137365411618,330.7045497281935,336.27142333984375,1226400
2025-03-25 00:00:00+00:00,336.7792879450638,337.40668341620545,331.8199340135204,335.9626770019531,1427000
2025-03-26 00:00:00+00:00,337.4365732656817,338.70130218047944,334.7079316488079,335.3353271484375,1351200
2025-03-27 00:00:00+00:00,337.09800098229016,340.4739748708838,333.8614618295798,339.587646484375,1330600
2025-03-28 00:00:00+00:00,339.23907261262144,342.15692969732123,338.11374804088655,339.3486328125,1362700
2025-03-31 00:00:00+00:00,341.3901002760405,345.51296724619874,339.5875996126166,343.8100280761719,1770700
2025-04-01 00:00:00+00:00,343.64077071173097,343.90964146483213,339.6174953745774,342.4357604980469,903800
2025-04-02 00:00:00+00:00,339.01995945582127,343.5710381830267,337.61579591369724,342.6448974609375,1271600
2025-04-03 00:00:00+00:00,341.499690646066,349.2474658482169,339.43825697881005,342.9735412597656,1322200
2025-04-04 00:00:00+00:00,340.17520319771376,343.45158522672364,315.3185907205568,317.927734375,2901900
2025-04-07 00:00:00+00:00,309.5226679796318,317.5791567352012,299.96242369816935,309.57244873046875,3404100
2025-04-08 00:00:00+00:00,318.495357546596,323.2057470972277,305.0910851040021,310.23968505859375,1812200
2025-04-09 00:00:00+00:00,307.9292870501257,323.5343974806182,303.58736014621877,322.4787902832031,2285000
2025-04-10 00:00:00+00:00,320.05885832271906,329.5891975096998,317.46962111186923,324.37091064453125,1570200
2025-04-11 00:00:00+00:00,324.7493559419703,333.8913266663303,320.09868490697596,332.63653564453125,1179700
2025-04-14 00:00:00+00:00,335.9726637816868,344.1884936311555,334.86727580788795,341.49969482421875,1236600
2025-04-15 00:00:00+00:00,342.5851797318074,343.2324814658569,333.3535550200895,334.170166015625,1313800
2025-04-16 00:00:00+00:00,336.37098592788124,337.59590235512655,328.77261400818276,331.28216552734375,879300
2025-04-17 00:00:00+00:00,330.9833935199064,331.8796901499055,325.22733474379055,327.8564147949219,1195100
2025-04-21 00:00:00+00:00,327.0597473761636,327.6771745672943,314.40236839326815,318.07708740234375,837100
2025-04-22 00:00:00+00:00,323.6140390209409,330.62488854048564,321.2837347185305,329.38006591796875,1041500
2025-04-23 00:00:00+00:00,329.76850024761416,335.2955011231289,328.3842427563409,330.4158020019531,953600
2025-04-24 00:00:00+00:00,327.9062002785284,331.33195472669206,324.9783749025841,330.1468811035156,961100
2025-04-25 00:00:00+00:00,325.9842217623565,325.9842217623565,312.2812031118047,320.965087890625,2164300
2025-04-28 00:00:00+00:00,322.48874777592437,324.7194908116013,320.8555561301124,322.4688415527344,1536700
2025-04-29 00:00:00+00:00,320.0588743058352,320.0588743058352,313.76504332914243,315.82647705078125,2753700
2025-04-30 00:00:00+00:00,315.8264710638893,319.82980992136845,310.8770547990956,319.36175537109375,3032400
2025-05-01 00:00:00+00:00,316.27459071255254,318.3061498769943,312.1119108801952,316.32440185546875,1995900
2025-05-02 00:00:00+00:00,329.04150176162284,331.0630926320893,315.55757362353177,329.7087097167969,1818500
2025-05-05 00:00:00+00:00,329.52943296917437,335.53445598276835,325.0381336892579,333.4730224609375,1402800
2025-05-06 00:00:00+00:00,332.4672509778612,337.82497271197894,331.25230281365174,336.8689270019531,1402700
2025-05-07 00:00:00+00:00,336.79923156074443,339.9063040622639,335.50459775765916,338.14361572265625,1279600
2025-05-08 00:00:00+00:00,339.38845139297854,342.1967787197532,337.03824070499144,337.068115234375,1037200
2025-05-09 00:00:00+00:00,336.719547818181,337.71540595340156,334.68798871280114,336.779296875,576300
2025-05-12 00:00:00+00:00,336.03241970201367,337.7751715238518,324.1817133917508,329.90789794921875,1672300
2025-05-13 00:00:00+00:00,332.51700241220044,334.0008515976695,329.5194902972593,331.3219909667969,1004000
2025-05-14 00:00:00+00:00,333.19419992541293,333.19419992541293,324.7094995945085,328.2746887207031,898500
2025-05-15 00:00:00+00:00,329.3900337861419,337.04818498097706,328.83235568329,336.8788757324219,1013200
2025-05-16 00:00:00+00:00,337.6058769143212,341.4299685153262,336.48055235637344,340.8224792480469,973200
2025-05-19 00:00:00+00:00,341.75860175537474,343.21257657487575,340.25487657469483,342.3959655761719,610900
2025-05-20 00:00:00+00:00,341.54945965572205,342.82415683003114,338.2432034128903,338.9203796386719,908800
2025-05-21 00:00:00+00:00,338.6316021205939,340.47394571259395,334.85729135313585,336.1319885253906,867100
2025-05-22 00:00:00+00:00,335.9726406150966,337.6755494478524,332.26804728640747,334.0904846191406,771700
2025-05-23 00:00:00+00:00,334.8772042282281,338.0042133609452,332.08881360576186,336.639892578125,859400
2025-05-27 00:00:00+00:00,338.36271505219213,341.60922236908516,335.8033826860805,341.33038330078125,976400
2025-05-28 00:00:00+00:00,340.12542259931195,342.6150681319712,337.7652434969399,338.3926086425781,1136700
2025-05-29 00:00:00+00:00,337.3469397045302,340.6332593592027,336.1917406330656,340.48388671875,628800
2025-05-30 00:00:00+00:00,340.30466642436113,346.85740002951354,339.5876473023863,346.0009765625,2545200
2025-06-02 00:00:00+00:00,341.9975925616785,347.45487534753426,340.73283335950345,347.3254089355469,986100
2025-06-03 00:00:00+00:00,348.20180777081333,349.7752807197511,340.34450250667646,343.8200378417969,1035800
2025-06-04 00:00:00+00:00,343.959464515537,344.5768917122297,334.89714918010577,334.9469299316406,1300200
2025-06-05 00:00:00+00:00,334.94691961107094,335.93280943404585,323.7136411265623,326.7410583496094,1851400
2025-06-06 00:00:00+00:00,327.74884902678104,330.0638333476352,326.56142303683885,328.0482177734375,735200
2025-06-09 00:00:00+00:00,325.8230213175923,327.1201944776833,311.50408473580035,317.141845703125,1616300
2025-06-10 00:00:00+00:00,318.45901528549615,320.54448665771497,311.6238398502969,313.71929931640625,1473100
2025-06-11 00:00:00+00:00,311.64379841576465,314.7171164611692,308.3110335559251,312.262451171875,1428700
2025-06-12 00:00:00+00:00,312.581781281585,320.0156332716515,311.7036816671087,319.45684814453125,1416700
2025-06-13 00:00:00+00:00,318.19959637248564,320.0455666371653,315.48548413690946,315.9544677734375,1039000
2025-06-16 00:00:00+00:00,316.8924047507353,318.6086820542447,314.91671107156543,315.6451110839844,1294100
2025-06-17 00:00:00+00:00,313.6893574452455,317.4711603005891,312.5518414766056,315.445556640625,958400
2025-06-18 00:00:00+00:00,315.6151698644039,318.7184522694045,314.02861601162414,316.4433898925781,1048800
2025-06-20 00:00:00+00:00,317.93015310979393,322.220861479632,317.49110331471275,319.4668273925781,2537100
2025-06-23 00:00:00+00:00,320.0555446623237,323.8273593720066,319.1475112477606,323.4182434082031,1311700
2025-06-24 00:00:00+00:00,324.45599903244994,326.63127180135734,317.96008410309787,325.27423095703125,1037400
2025-06-25 00:00:00+00:00,324.29635459959513,324.7952720682099,316.14402976376743,316.74273681640625,1507300
2025-06-26 00:00:00+00:00,317.31151334745005,319.0976464301357,314.70717875084955,317.70068359375,1397300
2025-06-27 00:00:00+00:00,317.57096557097844,319.87596190303236,314.3180138419731,317.0421142578125,5447000
2025-06-30 00:00:00+00:00,314.93665325080036,320.3748657570173,313.81908301025425,319.4269104003906,1620100
2025-07-01 00:00:00+00:00,319.4269197000793,322.5501479695193,315.5353694807714,318.79827880859375,1567400
2025-07-02 00:00:00+00:00,316.8624753026861,319.30718310392797,308.7201689308612,315.056396484375,1450800
2025-07-03 00:00:00+00:00,315.31582603580125,318.5587894364859,314.54750413110366,317.4112854003906,639900
2025-07-07 00:00:00+00:00,316.24380454146166,317.65075539126343,313.22036604127186,315.38568115234375,1232200
2025-07-08 00:00:00+00:00,312.3821918648271,315.51540807263405,311.60388185962427,313.0806884765625,1110100
2025-07-09 00:00:00+00:00,312.581762194019,316.20390765679724,310.3765251986641,314.56744384765625,1401400
2025-07-10 00:00:00+00:00,313.31017798466416,315.0763652887827,311.51408730239655,312.90106201171875,948800
2025-07-11 00:00:00+00:00,312.2325380432703,314.59740200392747,309.58828151450825,310.8655090332031,715200
2025-07-14 00:00:00+00:00,310.4963102801317,314.76704258603803,310.4963102801317,314.7171325683594,1425500
2025-07-15 00:00:00+00:00,313.9288427077038,314.88678619609357,307.2034448098139,307.3930358886719,1010800
2025-07-16 00:00:00+00:00,309.3088910988315,310.72579968568584,304.7288322979327,309.2490234375,1567900
2025-07-17 00:00:00+00:00,308.49066111835873,313.94881958939175,308.47071538162146,313.2303771972656,1288100
2025-07-18 00:00:00+00:00,313.5696182583872,316.0242835932726,311.4642012298423,312.4620361328125,691300
2025-07-21 00:00:00+00:00,311.99306375860834,312.45205930410145,307.2433597047481,307.5726318359375,772700
2025-07-22 00:00:00+00:00,308.1314121524407,312.35226484078817,307.65247087819205,311.7336120605469,1107900
2025-07-23 00:00:00+00:00,312.96096210604577,312.96096210604577,308.0715465871521,310.11712646484375,659400
2025-07-24 00:00:00+00:00,308.8598527881199,311.1548610068784,308.33100147937085,308.390869140625,738200
2025-07-25 00:00:00+00:00,309.4286062521368,314.79696284598555,309.4286062521368,314.45770263671875,897400
2025-07-28 00:00:00+00:00,314.31798809466926,314.31798809466926,307.6225245572325,308.4507141113281,1237200
2025-07-29 00:00:00+00:00,307.23336869867677,308.38087277728545,286.9872894529686,287.7257080078125,4081200
2025-07-30 00:00:00+00:00,290.5196313693219,290.5196313693219,284.3230850318442,285.22113037109375,2920400
2025-07-31 00:00:00+00:00,281.40939465383985,290.3001074919151,281.2198035819237,286.6280822753906,2554700
2025-08-01 00:00:00+00:00,284.38293807897026,285.38077294942275,276.92911037862973,283.55474853515625,2787800
2025-08-04 00:00:00+00:00,283.8740390990867,286.24889101778837,281.61895294686514,283.9937744140625,1776100
2025-08-05 00:00:00+00:00,283.6944363700911,287.3963953016244,281.91829147624856,285.1612548828125,1681700
2025-08-06 00:00:00+00:00,285.79988550969455,287.3764512533251,283.52482315533257,285.6402282714844,1136200
2025-08-07 00:00:00+00:00,285.91963973717384,289.4419959497479,284.4627787614585,289.3621520996094,3116000
2025-08-08 00:00:00+00:00,290.3200950327056,293.3335456622352,287.79557379118233,288.8133544921875,1726200
2025-08-11 00:00:00+00:00,289.37211237253666,291.05845573937967,285.5504182181403,288.2944641113281,1536900
2025-08-12 00:00:00+00:00,288.47408944733775,290.57950657009377,286.19902698482366,290.0207214355469,1275900
2025-08-13 00:00:00+00:00,290.7092210556051,294.8003503054795,290.2901474433209,294.4610900878906,1337800
2025-08-14 00:00:00+00:00,294.860221100324,294.860221100324,289.30227324533394,292.7747497558594,1280200
2025-08-15 00:00:00+00:00,293.0641318722279,294.0819125408928,291.79686201891855,292.08624267578125,1238000
2025-08-18 00:00:00+00:00,291.3877458012498,295.8879910878339,290.4497785293032,293.87237548828125,1376300
2025-08-19 00:00:00+00:00,294.80035508457826,300.39819444280096,294.0919008084666,300.328369140625,1132000
2025-08-20 00:00:00+00:00,301.4359442572047,304.4693709095177,299.98910190885005,301.9847717285156,1568500
2025-08-21 00:00:00+00:00,302.1244645954174,305.72666459555705,300.60776643570415,304.7188415527344,1154600
2025-08-22 00:00:00+00:00,306.0160213962998,306.71451805614225,301.80515660339387,302.5136413574219,1165400
2025-08-25 00:00:00+00:00,301.34613650438723,302.43377287931196,297.97344970703125,297.97344970703125,1020600
2025-08-26 00:00:00+00:00,297.4146675277729,299.61987412790404,295.0996832539813,299.550048828125,2312400
2025-08-27 00:00:00+00:00,299.23073432428816,301.74526730672176,298.0233626231618,298.0732421875,1513500
2025-08-28 00:00:00+00:00,297.23506000596103,299.2806093367873,295.97777830811435,298.9712829589844,769100
2025-08-29 00:00:00+00:00,299.03115251887374,302.5136169919038,297.9934261583844,302.0945129394531,1472400
2025-09-02 00:00:00+00:00,302.51362403040235,302.59343742479535,298.4923505483078,301.9149169921875,1673400
2025-09-03 00:00:00+00:00,303.3418187671944,305.2876090615993,301.0168767785951,303.04248046875,1842600
2025-09-04 00:00:00+00:00,304.2997352019579,304.818628860448,299.4302958157004,299.57000732421875,1282400
2025-09-05 00:00:00+00:00,299.239990234375,300.8699951171875,296.42999267578125,299.17999267578125,1217200
2025-09-08 00:00:00+00:00,298.30999755859375,300.0,295.1400146484375,299.1199951171875,1153100
2025-09-09 00:00:00+00:00,298.239990234375,300.44000244140625,297.2300109863281,298.5,1119300
2025-09-10 00:00:00+00:00,297.3399963378906,298.32000732421875,292.8299865722656,293.17999267578125,1854700
2025-09-11 00:00:00+00:00,293.6000061035156,301.0199890136719,292.5799865722656,300.6099853515625,1335100
2025-09-12 00:00:00+00:00,299.010009765625,300.80999755859375,297.2200012207031,297.2799987792969,1302100
2025-09-15 00:00:00+00:00,297.1600036621094,298.1600036621094,288.20001220703125,289.3999938964844,1170000
2025-09-16 00:00:00+00:00,287.80999755859375,292.75,285.79998779296875,291.4599914550781,1175600
2025-09-17 00:00:00+00:00,293.04998779296875,295.2099914550781,291.989990234375,292.6600036621094,1248100
2025-09-18 00:00:00+00:00,293.0,297.0199890136719,291.30999755859375,296.739990234375,1405700
2025-09-19 00:00:00+00:00,300.3999938964844,301.20001220703125,296.44000244140625,299.6499938964844,2605300
2025-09-22 00:00:00+00:00,299.1099853515625,300.5199890136719,296.489990234375,300.05999755859375,1446900
2025-09-23 00:00:00+00:00,299.8500061035156,304.5299987792969,299.010009765625,304.3599853515625,1601900
2025-09-24 00:00:00+00:00,302.4800109863281,305.69000244140625,300.8399963378906,304.54998779296875,1125500
2025-09-25 00:00:00+00:00,305.05999755859375,306.8900146484375,300.82000732421875,303.0799865722656,1366900
2025-09-26 00:00:00+00:00,304.9200134277344,308.79998779296875,303.17999267578125,304.1499938964844,877100
