"('date', '')","('open', 'ALLE')","('high', 'ALLE')","('low', 'ALLE')","('close', 'ALLE')","('volume', 'ALLE')"
2025-01-24 00:00:00+00:00,132.3769903136004,132.71435400966624,131.17635286030512,131.50379943847656,603800
2025-01-27 00:00:00+00:00,131.80148164239262,134.53018803040865,131.56333454335416,134.4508056640625,962400
2025-01-28 00:00:00+00:00,133.7859912005201,134.41111785307217,131.04736777998707,131.08705139160156,640100
2025-01-29 00:00:00+00:00,130.88859880596527,131.60302491695086,129.86657550787368,129.9856414794922,624600
2025-01-30 00:00:00+00:00,130.7099816423567,133.33947119881503,130.58099855634077,132.4861297607422,565800
2025-01-31 00:00:00+00:00,132.48614668563428,133.8951496790758,131.3549744153706,131.70225524902344,862600
2025-02-03 00:00:00+00:00,128.41787495568505,128.97353634861062,126.01661528446388,127.73321533203125,1033400
2025-02-04 00:00:00+00:00,127.83245801094839,128.93386377356703,127.36609605754707,127.4950942993164,877400
2025-02-05 00:00:00+00:00,128.51711498363687,128.51711498363687,126.820349061621,128.0706024169922,990600
2025-02-06 00:00:00+00:00,128.45757759489126,128.87432365219877,127.38593838725579,128.29881286621094,967700
2025-02-07 00:00:00+00:00,128.3583527844938,128.70564875465314,126.91958331216267,127.69354248046875,939100
2025-02-10 00:00:00+00:00,128.50718424524618,129.54905700683594,128.01105580074045,129.54905700683594,1190000
2025-02-11 00:00:00+00:00,129.4299867721942,130.84890680934956,128.52702939911097,130.70999145507812,1000200
2025-02-12 00:00:00+00:00,128.09043826774018,130.52146461956954,127.85230630420206,130.48178100585938,993500
2025-02-13 00:00:00+00:00,130.99774813878483,132.14875453012277,130.20393966360746,132.11898803710938,1257300
2025-02-14 00:00:00+00:00,132.51591195446792,133.2104887559803,131.73202052511638,132.35714721679688,1354600
2025-02-18 00:00:00+00:00,129.92611467114386,132.12892609464467,124.6473085193761,124.91521453857422,1917900
2025-02-19 00:00:00+00:00,124.91520915329697,126.29444551299758,123.22837560512635,125.59986877441406,1503700
2025-02-20 00:00:00+00:00,125.282353748644,126.47305895712927,124.62746058475373,126.12577056884766,1207100
2025-02-21 00:00:00+00:00,126.92949427590878,126.92949427590878,125.02436294317505,126.17538452148438,871100
2025-02-24 00:00:00+00:00,126.56236011265514,128.75523920078805,125.55025391932746,126.93941497802734,883700
2025-02-25 00:00:00+00:00,127.72330808184131,130.0055019567866,127.29662974604335,128.88424682617188,968100
2025-02-26 00:00:00+00:00,128.69572319037934,129.27123403737738,128.0706116084686,128.4178924560547,690400
2025-02-27 00:00:00+00:00,127.6637730697242,128.94377777557537,126.33414492171566,126.40360260009766,1026000
2025-02-28 00:00:00+00:00,127.10811684138906,128.01105912696616,125.95709518647448,127.71339416503906,1212000
2025-03-03 00:00:00+00:00,127.89198813010259,129.01324324488243,125.07398223627827,125.54033660888672,922400
2025-03-04 00:00:00+00:00,123.96265418820472,124.86560402603799,122.3155041088439,122.83148193359375,1165000
2025-03-05 00:00:00+00:00,123.89319722352614,126.52267952437072,123.62528362096587,125.50065612792969,754400
2025-03-06 00:00:00+00:00,125.47088176717473,127.03864948343119,124.49847424617874,126.3639144897461,815900
2025-03-07 00:00:00+00:00,126.36390616294311,131.0969679252052,126.24484018799241,130.2833251953125,942700
2025-03-10 00:00:00+00:00,130.06503437760932,134.33174201369513,129.7276706702682,131.2755889892578,1117600
2025-03-11 00:00:00+00:00,130.7596071396289,131.4839504043946,124.96483074022724,124.98467254638672,1178500
2025-03-12 00:00:00+00:00,123.49628639212267,125.53041595862524,122.05751699066796,122.98031616210938,1048300
2025-03-13 00:00:00+00:00,122.75209867423705,125.5899539788073,122.75209867423705,124.02218627929688,1069400
2025-03-14 00:00:00+00:00,125.28751885362719,126.44325627459583,124.53031183993517,126.19417572021484,1084900
2025-03-17 00:00:00+00:00,126.11447007553954,127.87796468467052,125.96502022032475,126.90156555175781,982200
2025-03-18 00:00:00+00:00,126.67240848910238,128.09715719210809,126.58274313649476,127.50932312011719,1027800
2025-03-19 00:00:00+00:00,127.03108487682546,128.77464878689952,126.16428179647932,128.17684936523438,1255000
2025-03-20 00:00:00+00:00,127.04104790497956,128.67500812996326,126.50303299611815,127.25027465820312,996700
2025-03-21 00:00:00+00:00,125.78567858860161,127.00119289691897,125.16795608400267,126.59269714355469,2502900
2025-03-24 00:00:00+00:00,127.97758182224204,130.35879123999771,127.7882781743697,130.10971069335938,1057200
2025-03-25 00:00:00+00:00,130.04993334608085,131.23555917641758,128.09715038066628,129.11338806152344,1063300
2025-03-26 00:00:00+00:00,128.69494084696694,130.13960504242698,128.69494084696694,129.90049743652344,978100
2025-03-27 00:00:00+00:00,129.97023521292928,131.15586112961591,128.84440140182718,129.71119689941406,825300
2025-03-28 00:00:00+00:00,129.94033979582787,130.56802764811295,127.53919963971454,127.81816864013672,1190400
2025-03-31 00:00:00+00:00,127.23035017012135,131.0363085188108,126.35358931360784,129.98020935058594,1384800
2025-04-01 00:00:00+00:00,129.6115469157248,131.20566846226265,128.72482079616393,130.51820373535156,1074700
2025-04-02 00:00:00+00:00,129.15324998163757,132.64037763656884,129.00379253196704,131.66397094726562,909900
2025-04-03 00:00:00+00:00,129.0436588621019,130.3289078434094,125.18788911417337,126.74214935302734,1646400
2025-04-04 00:00:00+00:00,122.98601844082731,127.41964932152922,122.368295922062,123.1852798461914,2382800
2025-04-07 00:00:00+00:00,121.02325728302885,124.60005028607048,118.41289041635102,120.3357925415039,1604000
2025-04-08 00:00:00+00:00,122.5775217963699,123.24505586100683,116.14128115231385,118.0841064453125,1543200
2025-04-09 00:00:00+00:00,116.9981188096959,125.9151996542465,116.22098869290775,124.19156646728516,1348900
2025-04-10 00:00:00+00:00,122.78674942572148,122.78674942572148,117.72543827726733,121.63101959228516,1494200
2025-04-11 00:00:00+00:00,121.46164590764643,125.30744269687844,119.91734342078747,124.68972778320312,1115100
2025-04-14 00:00:00+00:00,125.72590030655739,126.52295350230838,124.3808592613077,125.82553100585938,758000
2025-04-15 00:00:00+00:00,125.9251621243515,127.51927612249521,125.45688947460472,126.43328857421875,753400
2025-04-16 00:00:00+00:00,126.00486785484546,126.75210949301241,123.90262743802897,124.66979217529297,708100
2025-04-17 00:00:00+00:00,125.05835806916505,126.80192190340713,125.05835806916505,125.88530731201172,798400
2025-04-21 00:00:00+00:00,124.19156464256915,124.8192448965983,121.69079377422756,122.81663513183594,992400
2025-04-22 00:00:00+00:00,123.71332887263452,126.58274174592299,123.71332887263452,126.35358428955078,890800
2025-04-23 00:00:00+00:00,127.57905980338661,130.35879203157495,125.69601146747318,125.99490356445312,1466600
2025-04-24 00:00:00+00:00,139.09654076532343,141.47775017781504,133.69647635046243,138.9969024658203,2617900
2025-04-25 00:00:00+00:00,137.62198964206374,137.98066624032327,135.64926075030124,135.98802185058594,1052900
2025-04-28 00:00:00+00:00,136.55592657673733,138.17993672602913,136.11754234973796,136.75518798828125,918600
2025-04-29 00:00:00+00:00,136.49614307047253,138.23970694181068,136.15739716696774,137.6917266845703,968100
2025-04-30 00:00:00+00:00,138.0304730057281,139.026795220936,135.68912492159185,138.68804931640625,842700
2025-05-01 00:00:00+00:00,138.857423455475,139.75412257842845,138.0802933371844,138.179931640625,631500
2025-05-02 00:00:00+00:00,139.9434246754262,141.02941223855385,139.71425962059814,140.41168212890625,819700
2025-05-05 00:00:00+00:00,139.98327636061688,141.34823298055963,139.84379185348894,140.37184143066406,664600
2025-05-06 00:00:00+00:00,139.14635993472774,140.850062356713,138.7378641904454,139.38546752929688,908600
2025-05-07 00:00:00+00:00,139.29581039816568,140.61096305655485,138.5983878684158,139.71426391601562,898900
2025-05-08 00:00:00+00:00,140.97959587762563,142.0058065607332,140.2921311048763,140.3917694091797,882800
2025-05-09 00:00:00+00:00,141.61723485011188,141.6770117488194,140.64084336499192,141.32830810546875,593200
2025-05-12 00:00:00+00:00,144.46671700581393,145.40326229331333,142.12535378706548,143.27113342285156,1109400
2025-05-13 00:00:00+00:00,143.53017207214018,144.2873866652634,142.25488088681382,142.3246307373047,916400
2025-05-14 00:00:00+00:00,141.6969487013418,142.49400952550766,140.01316170099247,140.56114196777344,925000
2025-05-15 00:00:00+00:00,140.9995273702198,142.50396847654986,140.38179724487992,142.38441467285156,677400
2025-05-16 00:00:00+00:00,142.56374537005144,145.21396617146146,141.8264766437273,145.1043701171875,764300
2025-05-19 00:00:00+00:00,143.6198417967626,144.53647161665003,142.9024885828241,143.95860290527344,695600
2025-05-20 00:00:00+00:00,143.76929564991877,144.1678184464928,142.6932658559647,143.1515655517578,706800
2025-05-21 00:00:00+00:00,141.95598860657626,143.2113643596418,141.3183429805974,141.4379119873047,1054600
2025-05-22 00:00:00+00:00,140.88992350417843,141.7766496386742,139.86371287221155,141.10911560058594,861500
2025-05-23 00:00:00+00:00,140.013153127882,141.16889049202229,139.64451879037873,140.790283203125,617200
2025-05-27 00:00:00+00:00,141.96595304345325,144.17778950148377,140.5013582211717,143.99844360351562,1178600
2025-05-28 00:00:00+00:00,143.66966052610692,144.26745993685603,141.96595805001186,142.57371520996094,1152900
2025-05-29 00:00:00+00:00,142.96228418859627,143.48036080927804,141.57739687827862,142.8227996826172,875300
2025-05-30 00:00:00+00:00,142.27480919670165,142.5537781886374,141.10911407982653,142.1751708984375,1088300
2025-06-02 00:00:00+00:00,141.24859876918762,142.53384768360354,138.26958999798146,138.89727783203125,1146500
2025-06-03 00:00:00+00:00,138.75779763300747,139.35558183391376,136.85481857438128,138.5884246826172,1492800
2025-06-04 00:00:00+00:00,138.7677612438509,139.38547617168172,137.3529854784723,137.60206604003906,949700
2025-06-05 00:00:00+00:00,137.9308530114235,138.35926427632705,137.13379218077665,137.72161865234375,766200
2025-06-06 00:00:00+00:00,138.6681178201884,139.42533242911344,138.2297488182539,138.6382293701172,737700
2025-06-09 00:00:00+00:00,139.13639757881094,139.94343137994986,137.72162179341413,139.0865936279297,659400
2025-06-10 00:00:00+00:00,138.6581651708757,139.53493361233294,138.4489460126822,139.1563262939453,643500
2025-06-11 00:00:00+00:00,139.39544952850258,139.39544952850258,136.97437855765682,137.4326934814453,643800
2025-06-12 00:00:00+00:00,136.85482395573797,138.40908422294882,136.12751297483462,138.16000366210938,649300
2025-06-13 00:00:00+00:00,136.67999267578125,138.2899932861328,134.6699981689453,135.3000030517578,556600
2025-06-16 00:00:00+00:00,136.41000366210938,136.52999877929688,135.1699981689453,136.10000610351562,608800
2025-06-17 00:00:00+00:00,135.10000610351562,136.5399932861328,134.67999267578125,136.24000549316406,1199400
2025-06-18 00:00:00+00:00,136.44000244140625,138.0,135.9600067138672,136.8000030517578,942800
2025-06-20 00:00:00+00:00,137.80999755859375,138.86000061035156,136.5399932861328,137.6300048828125,2000400
2025-06-23 00:00:00+00:00,137.72000122070312,142.61000061035156,137.32000732421875,142.4499969482422,1397600
2025-06-24 00:00:00+00:00,144.1199951171875,144.1199951171875,142.07000732421875,143.61000061035156,902500
2025-06-25 00:00:00+00:00,143.5399932861328,144.30999755859375,141.92999267578125,142.82000732421875,793500
2025-06-26 00:00:00+00:00,142.57000732421875,143.63999938964844,142.49000549316406,143.38999938964844,628600
2025-06-27 00:00:00+00:00,143.63999938964844,144.72000122070312,143.08999633789062,143.88999938964844,699900
2025-06-30 00:00:00+00:00,144.0500030517578,144.25,142.63999938964844,144.1199951171875,597300
2025-07-01 00:00:00+00:00,143.6199951171875,148.74000549316406,143.30999755859375,147.64999389648438,832500
2025-07-02 00:00:00+00:00,147.52000427246094,148.69000244140625,146.5500030517578,147.9499969482422,765100
2025-07-03 00:00:00+00:00,148.33999633789062,148.50999450683594,147.19000244140625,148.11000061035156,411800
2025-07-07 00:00:00+00:00,148.3699951171875,149.64999389648438,147.02000427246094,148.14999389648438,697300
2025-07-08 00:00:00+00:00,148.39999389648438,150.0500030517578,147.67999267578125,148.5399932861328,960800
2025-07-09 00:00:00+00:00,149.72999572753906,150.35000610351562,148.19000244140625,150.05999755859375,711000
2025-07-10 00:00:00+00:00,150.3000030517578,153.16000366210938,149.7899932861328,151.52999877929688,867400
2025-07-11 00:00:00+00:00,149.77000427246094,149.99000549316406,147.83999633789062,148.80999755859375,876100
2025-07-14 00:00:00+00:00,148.32000732421875,149.33999633789062,147.44000244140625,148.30999755859375,725300
2025-07-15 00:00:00+00:00,148.94000244140625,149.6699981689453,145.3300018310547,145.5500030517578,950400
2025-07-16 00:00:00+00:00,145.4600067138672,146.16000366210938,143.60000610351562,146.07000732421875,1075700
2025-07-17 00:00:00+00:00,148.0500030517578,153.77000427246094,147.89999389648438,153.52999877929688,1394800
2025-07-18 00:00:00+00:00,154.16000366210938,154.38999938964844,152.25999450683594,152.82000732421875,934500
2025-07-21 00:00:00+00:00,153.22000122070312,153.57000732421875,149.57000732421875,149.61000061035156,1106200
2025-07-22 00:00:00+00:00,149.67999267578125,153.16000366210938,149.67999267578125,152.7100067138672,1114400
2025-07-23 00:00:00+00:00,152.67999267578125,154.57000732421875,152.67999267578125,154.36000061035156,1665600
2025-07-24 00:00:00+00:00,157.8699951171875,164.05999755859375,156.0,163.6699981689453,1895600
2025-07-25 00:00:00+00:00,164.0399932861328,166.22000122070312,161.72000122070312,165.38999938964844,1446800
2025-07-28 00:00:00+00:00,165.02000427246094,165.63999938964844,163.0,163.6699981689453,1066100
2025-07-29 00:00:00+00:00,165.32000732421875,165.64999389648438,163.3000030517578,164.11000061035156,1109400
2025-07-30 00:00:00+00:00,163.47000122070312,165.69000244140625,163.22000122070312,164.82000732421875,1191000
2025-07-31 00:00:00+00:00,164.02000427246094,166.3699951171875,163.91000366210938,165.9199981689453,1322700
2025-08-01 00:00:00+00:00,165.11000061035156,165.77999877929688,163.41000366210938,165.1300048828125,1366400
2025-08-04 00:00:00+00:00,165.07000732421875,167.24000549316406,164.0,166.72999572753906,878300
2025-08-05 00:00:00+00:00,166.9600067138672,167.2100067138672,164.39999389648438,165.39999389648438,1162000
2025-08-06 00:00:00+00:00,165.91000366210938,165.91000366210938,163.72000122070312,164.49000549316406,863900
2025-08-07 00:00:00+00:00,165.35000610351562,165.60000610351562,163.07000732421875,163.74000549316406,953900
2025-08-08 00:00:00+00:00,164.32000732421875,164.94000244140625,163.3699951171875,163.72000122070312,576600
2025-08-11 00:00:00+00:00,163.36000061035156,164.55999755859375,163.05999755859375,164.4499969482422,793500
2025-08-12 00:00:00+00:00,164.86000061035156,166.74000549316406,163.4600067138672,166.42999267578125,749800
2025-08-13 00:00:00+00:00,167.02999877929688,170.11000061035156,166.22999572753906,169.6199951171875,988300
2025-08-14 00:00:00+00:00,168.5800018310547,169.42999267578125,167.3000030517578,168.5500030517578,958700
2025-08-15 00:00:00+00:00,169.27000427246094,169.47999572753906,166.9199981689453,167.1699981689453,549900
2025-08-18 00:00:00+00:00,167.50999450683594,168.14999389648438,166.86000061035156,167.1999969482422,563300
2025-08-19 00:00:00+00:00,167.32000732421875,170.2899932861328,167.32000732421875,169.86000061035156,844000
2025-08-20 00:00:00+00:00,169.22000122070312,170.50999450683594,168.00999450683594,168.52000427246094,671300
2025-08-21 00:00:00+00:00,167.6199951171875,168.07000732421875,166.6999969482422,167.2100067138672,483300
2025-08-22 00:00:00+00:00,167.82000732421875,172.6699981689453,167.1300048828125,172.24000549316406,754400
2025-08-25 00:00:00+00:00,171.6699981689453,171.91000366210938,169.8000030517578,169.82000732421875,626900
2025-08-26 00:00:00+00:00,169.97000122070312,172.1199951171875,169.35000610351562,171.52999877929688,1278900
2025-08-27 00:00:00+00:00,171.42999267578125,172.4499969482422,171.0500030517578,172.0,552800
2025-08-28 00:00:00+00:00,172.47000122070312,172.9499969482422,170.55999755859375,170.97000122070312,848300
2025-08-29 00:00:00+00:00,170.83999633789062,171.88999938964844,169.00999450683594,169.8000030517578,952300
2025-09-02 00:00:00+00:00,167.25,168.47000122070312,166.91000366210938,167.99000549316406,810000
2025-09-03 00:00:00+00:00,167.99000549316406,168.47000122070312,166.83999633789062,167.69000244140625,635900
2025-09-04 00:00:00+00:00,168.17999267578125,170.82000732421875,167.82000732421875,170.75,660400
2025-09-05 00:00:00+00:00,171.36000061035156,173.25,170.82000732421875,171.86000061035156,596800
2025-09-08 00:00:00+00:00,171.52999877929688,173.25,170.6999969482422,173.10000610351562,578200
2025-09-09 00:00:00+00:00,172.14999389648438,173.08999633789062,168.50999450683594,169.97000122070312,556600
2025-09-10 00:00:00+00:00,170.0800018310547,171.64999389648438,169.61000061035156,170.42999267578125,545500
2025-09-11 00:00:00+00:00,171.77000427246094,177.75,170.49000549316406,177.17999267578125,1364700
2025-09-12 00:00:00+00:00,176.2899932861328,177.6999969482422,174.4600067138672,175.02000427246094,1100200
2025-09-15 00:00:00+00:00,175.07000732421875,177.6300048828125,174.39999389648438,176.1999969482422,865300
2025-09-16 00:00:00+00:00,176.08999633789062,177.67999267578125,175.42999267578125,177.0399932861328,905300
2025-09-17 00:00:00+00:00,177.8800048828125,179.60000610351562,175.6199951171875,176.61000061035156,967400
2025-09-18 00:00:00+00:00,176.4499969482422,179.9199981689453,175.6999969482422,178.77999877929688,1241500
2025-09-19 00:00:00+00:00,178.80999755859375,180.33999633789062,177.4199981689453,179.3300018310547,3246000
2025-09-22 00:00:00+00:00,177.92999267578125,179.27000427246094,177.35000610351562,177.80999755859375,783300
2025-09-23 00:00:00+00:00,178.11000061035156,179.7100067138672,176.08999633789062,177.44000244140625,592000
2025-09-24 00:00:00+00:00,176.27000427246094,177.77999877929688,174.9499969482422,175.33999633789062,601800
2025-09-25 00:00:00+00:00,174.1999969482422,174.83999633789062,172.6699981689453,172.97000122070312,928100
2025-09-26 00:00:00+00:00,173.55999755859375,175.39999389648438,173.5,175.00999450683594,617400
