"('date', '')","('open', 'AKO-B')","('high', 'AKO-B')","('low', 'AKO-B')","('close', 'AKO-B')","('volume', 'AKO-B')"
2025-01-24 00:00:00+00:00,19.209999084472656,19.209999084472656,18.399999618530273,18.700000762939453,23900
2025-01-27 00:00:00+00:00,18.239999771118164,18.68000030517578,18.239999771118164,18.3700008392334,5200
2025-01-28 00:00:00+00:00,18.3799991607666,18.510000228881836,17.899999618530273,17.899999618530273,7100
2025-01-29 00:00:00+00:00,18.700000762939453,19.110000610351562,18.700000762939453,19.09000015258789,11200
2025-01-30 00:00:00+00:00,19.459999084472656,19.530000686645508,19.459999084472656,19.5,1400
2025-01-31 00:00:00+00:00,19.850000381469727,20.100000381469727,19.5,19.5,2600
2025-02-03 00:00:00+00:00,19.6299991607666,20.059999465942383,19.6299991607666,19.799999237060547,10600
2025-02-04 00:00:00+00:00,20.15999984741211,20.84000015258789,20.15999984741211,20.270000457763672,6000
2025-02-05 00:00:00+00:00,20.290000915527344,20.290000915527344,20.18000030517578,20.200000762939453,1700
2025-02-06 00:00:00+00:00,20.489999771118164,20.489999771118164,20.290000915527344,20.350000381469727,900
2025-02-07 00:00:00+00:00,20.540000915527344,20.65999984741211,20.299999237060547,20.65999984741211,14300
2025-02-10 00:00:00+00:00,20.40999984741211,20.6299991607666,20.139999389648438,20.18000030517578,8700
2025-02-11 00:00:00+00:00,20.520000457763672,20.770000457763672,20.059999465942383,20.5,6400
2025-02-12 00:00:00+00:00,20.149999618530273,20.5,19.959999084472656,20.229999542236328,17900
2025-02-13 00:00:00+00:00,20.350000381469727,20.799999237060547,20.1200008392334,20.18000030517578,2600
2025-02-14 00:00:00+00:00,20.200000762939453,20.479999542236328,19.950000762939453,20.270000457763672,39800
2025-02-18 00:00:00+00:00,20.18000030517578,20.18000030517578,19.5,19.510000228881836,8600
2025-02-19 00:00:00+00:00,19.649999618530273,19.979999542236328,19.639999389648438,19.93000030517578,2600
2025-02-20 00:00:00+00:00,19.899999618530273,20.329999923706055,19.899999618530273,20.1200008392334,7200
2025-02-21 00:00:00+00:00,19.84000015258789,20.360000610351562,19.84000015258789,20.1200008392334,4100
2025-02-24 00:00:00+00:00,20.25,20.399999618530273,20.049999237060547,20.149999618530273,8100
2025-02-25 00:00:00+00:00,20.0,20.200000762939453,20.0,20.200000762939453,1900
2025-02-26 00:00:00+00:00,20.200000762939453,20.850000381469727,20.200000762939453,20.360000610351562,1600
2025-02-27 00:00:00+00:00,20.360000610351562,20.360000610351562,20.200000762939453,20.25,2200
2025-02-28 00:00:00+00:00,20.31999969482422,20.670000076293945,20.190000534057617,20.190000534057617,10900
2025-03-03 00:00:00+00:00,20.40999984741211,20.520000457763672,20.239999771118164,20.260000228881836,18100
2025-03-04 00:00:00+00:00,20.270000457763672,20.530000686645508,20.0,20.510000228881836,8700
2025-03-05 00:00:00+00:00,20.75,21.0,20.5,20.799999237060547,7900
2025-03-06 00:00:00+00:00,20.799999237060547,21.469999313354492,20.799999237060547,21.469999313354492,3400
2025-03-07 00:00:00+00:00,21.469999313354492,21.799999237060547,21.1299991607666,21.549999237060547,8700
2025-03-10 00:00:00+00:00,21.399999618530273,21.540000915527344,20.889999389648438,21.219999313354492,12300
2025-03-11 00:00:00+00:00,21.290000915527344,21.309999465942383,20.829999923706055,21.110000610351562,4800
2025-03-12 00:00:00+00:00,21.440000534057617,21.75,21.0,21.75,4700
2025-03-13 00:00:00+00:00,21.690000534057617,22.079999923706055,21.139999389648438,22.079999923706055,11500
2025-03-14 00:00:00+00:00,22.290000915527344,22.729999542236328,21.719999313354492,21.829999923706055,13300
2025-03-17 00:00:00+00:00,22.5,22.75,22.25,22.739999771118164,7400
2025-03-18 00:00:00+00:00,22.56999969482422,23.049999237060547,21.969999313354492,22.219999313354492,7000
2025-03-19 00:00:00+00:00,22.229999542236328,22.780000686645508,21.59000015258789,22.219999313354492,15300
2025-03-20 00:00:00+00:00,21.530000686645508,22.170000076293945,21.520000457763672,21.860000610351562,4300
2025-03-21 00:00:00+00:00,21.549999237060547,21.739999771118164,21.360000610351562,21.549999237060547,5900
2025-03-24 00:00:00+00:00,21.760000228881836,22.739999771118164,21.520000457763672,21.520000457763672,6700
2025-03-25 00:00:00+00:00,22.200000762939453,22.979999542236328,21.600000381469727,22.780000686645508,3300
2025-03-26 00:00:00+00:00,22.549999237060547,23.059999465942383,22.149999618530273,22.889999389648438,6500
2025-03-27 00:00:00+00:00,22.5,23.780000686645508,22.5,23.3700008392334,2000
2025-03-28 00:00:00+00:00,23.209999084472656,23.729999542236328,22.969999313354492,23.219999313354492,5600
2025-03-31 00:00:00+00:00,22.770000457763672,22.969999313354492,22.100000381469727,22.149999618530273,26200
2025-04-01 00:00:00+00:00,22.75,22.979999542236328,21.989999771118164,22.979999542236328,24300
2025-04-02 00:00:00+00:00,22.5,23.84000015258789,22.350000381469727,23.079999923706055,8600
2025-04-03 00:00:00+00:00,23.0,23.760000228881836,22.709999084472656,23.459999084472656,14400
2025-04-04 00:00:00+00:00,21.959999084472656,22.360000610351562,21.270000457763672,21.299999237060547,48900
2025-04-07 00:00:00+00:00,21.65999984741211,21.65999984741211,18.610000610351562,20.59000015258789,15600
2025-04-08 00:00:00+00:00,20.809999465942383,21.489999771118164,20.690000534057617,20.8799991607666,12100
2025-04-09 00:00:00+00:00,20.34000015258789,22.350000381469727,20.219999313354492,22.100000381469727,23800
2025-04-10 00:00:00+00:00,21.899999618530273,21.899999618530273,20.780000686645508,21.329999923706055,25300
2025-04-11 00:00:00+00:00,21.670000076293945,22.700000762939453,21.469999313354492,21.829999923706055,11500
2025-04-14 00:00:00+00:00,22.139999389648438,23.6299991607666,22.139999389648438,23.6299991607666,18000
2025-04-15 00:00:00+00:00,23.81999969482422,24.030000686645508,23.469999313354492,23.860000610351562,5900
2025-04-16 00:00:00+00:00,23.3700008392334,23.799999237060547,23.3700008392334,23.799999237060547,4000
2025-04-17 00:00:00+00:00,23.81999969482422,23.850000381469727,23.520000457763672,23.6200008392334,21200
2025-04-21 00:00:00+00:00,24.09000015258789,24.5,23.790000915527344,24.440000534057617,13600
2025-04-22 00:00:00+00:00,24.68000030517578,25.059999465942383,24.360000610351562,24.899999618530273,20500
2025-04-23 00:00:00+00:00,25.329999923706055,25.440000534057617,24.850000381469727,25.40999984741211,11100
2025-04-24 00:00:00+00:00,25.540000915527344,26.100000381469727,25.399999618530273,25.950000762939453,22000
2025-04-25 00:00:00+00:00,25.700000762939453,25.920000076293945,25.219999313354492,25.440000534057617,5600
2025-04-28 00:00:00+00:00,25.350000381469727,25.420000076293945,24.889999389648438,24.889999389648438,5400
2025-04-29 00:00:00+00:00,25.010000228881836,25.540000915527344,24.950000762939453,25.540000915527344,18000
2025-04-30 00:00:00+00:00,25.09000015258789,25.899999618530273,25.049999237060547,25.899999618530273,18000
2025-05-01 00:00:00+00:00,25.209999084472656,26.829999923706055,25.209999084472656,26.200000762939453,28000
2025-05-02 00:00:00+00:00,27.030000686645508,27.5,24.739999771118164,25.530000686645508,33000
2025-05-05 00:00:00+00:00,25.56999969482422,26.0,25.40999984741211,25.540000915527344,29300
2025-05-06 00:00:00+00:00,25.579999923706055,26.200000762939453,25.209999084472656,25.889999389648438,45600
2025-05-07 00:00:00+00:00,25.40999984741211,26.3799991607666,24.90999984741211,26.3799991607666,36600
2025-05-08 00:00:00+00:00,25.959999084472656,25.959999084472656,25.0,25.489999771118164,26500
2025-05-09 00:00:00+00:00,25.850000381469727,25.950000762939453,25.729999542236328,25.950000762939453,4400
2025-05-12 00:00:00+00:00,25.899999618530273,26.0,25.280000686645508,25.510000228881836,17000
2025-05-13 00:00:00+00:00,26.280000686645508,27.5,25.459999084472656,26.68000030517578,29800
2025-05-14 00:00:00+00:00,26.989999771118164,27.049999237060547,26.389999389648438,26.84000015258789,20000
2025-05-15 00:00:00+00:00,26.860000610351562,27.200000762939453,26.229999542236328,26.389999389648438,15700
2025-05-16 00:00:00+00:00,26.239999771118164,28.0,26.0,26.020000457763672,9100
2025-05-19 00:00:00+00:00,26.389999389648438,27.65999984741211,26.389999389648438,27.479999542236328,17400
2025-05-20 00:00:00+00:00,27.899999618530273,27.899999618530273,26.799999237060547,26.799999237060547,16600
2025-05-21 00:00:00+00:00,26.549999237060547,27.479999542236328,25.760000228881836,26.90999984741211,9700
2025-05-22 00:00:00+00:00,26.610000610351562,27.93000030517578,26.020000457763672,26.270000457763672,16900
2025-05-23 00:00:00+00:00,26.360000610351562,26.540000915527344,25.920000076293945,26.0,15200
2025-05-27 00:00:00+00:00,26.290000915527344,27.3799991607666,26.290000915527344,27.06999969482422,17900
2025-05-28 00:00:00+00:00,25.239999771118164,27.0,25.239999771118164,26.59000015258789,9400
2025-05-29 00:00:00+00:00,26.59000015258789,26.68000030517578,26.25,26.639999389648438,7300
2025-05-30 00:00:00+00:00,26.6299991607666,26.639999389648438,26.15999984741211,26.540000915527344,5300
2025-06-02 00:00:00+00:00,26.0,26.579999923706055,25.75,26.149999618530273,17000
2025-06-03 00:00:00+00:00,25.290000915527344,26.239999771118164,25.260000228881836,25.420000076293945,11100
2025-06-04 00:00:00+00:00,25.770000457763672,25.8700008392334,25.059999465942383,25.059999465942383,8400
2025-06-05 00:00:00+00:00,24.790000915527344,26.0,22.399999618530273,24.90999984741211,13000
2025-06-06 00:00:00+00:00,24.809999465942383,25.139999389648438,24.670000076293945,24.770000457763672,6700
2025-06-09 00:00:00+00:00,24.3700008392334,24.59000015258789,24.100000381469727,24.229999542236328,6000
2025-06-10 00:00:00+00:00,24.139999389648438,24.889999389648438,24.110000610351562,24.110000610351562,9100
2025-06-11 00:00:00+00:00,24.780000686645508,25.0,24.399999618530273,24.700000762939453,14800
2025-06-12 00:00:00+00:00,24.940000534057617,25.959999084472656,24.8799991607666,25.959999084472656,8900
2025-06-13 00:00:00+00:00,25.520000457763672,25.520000457763672,25.020000457763672,25.020000457763672,9900
2025-06-16 00:00:00+00:00,25.84000015258789,26.43000030517578,25.34000015258789,26.15999984741211,17800
2025-06-17 00:00:00+00:00,26.450000762939453,26.450000762939453,25.1299991607666,25.639999389648438,26500
2025-06-18 00:00:00+00:00,25.709999084472656,25.709999084472656,24.799999237060547,25.030000686645508,5900
2025-06-20 00:00:00+00:00,25.5,25.950000762939453,25.260000228881836,25.5,4100
2025-06-23 00:00:00+00:00,25.510000228881836,25.510000228881836,24.209999084472656,24.649999618530273,22600
2025-06-24 00:00:00+00:00,25.059999465942383,25.059999465942383,24.559999465942383,24.610000610351562,8600
2025-06-25 00:00:00+00:00,24.75,24.84000015258789,24.559999465942383,24.84000015258789,17300
2025-06-26 00:00:00+00:00,25.139999389648438,25.940000534057617,24.8799991607666,25.5,15000
2025-06-27 00:00:00+00:00,25.239999771118164,25.239999771118164,24.459999084472656,24.719999313354492,23100
2025-06-30 00:00:00+00:00,24.6200008392334,25.010000228881836,24.200000762939453,24.34000015258789,29200
2025-07-01 00:00:00+00:00,24.670000076293945,24.959999084472656,24.219999313354492,24.65999984741211,39800
2025-07-02 00:00:00+00:00,24.739999771118164,25.149999618530273,24.40999984741211,25.149999618530273,18700
2025-07-03 00:00:00+00:00,25.049999237060547,25.06999969482422,24.950000762939453,24.989999771118164,900
2025-07-07 00:00:00+00:00,23.0,25.450000762939453,23.0,24.850000381469727,11200
2025-07-08 00:00:00+00:00,25.09000015258789,25.350000381469727,24.549999237060547,24.549999237060547,6800
2025-07-09 00:00:00+00:00,24.850000381469727,25.0,24.600000381469727,24.600000381469727,6300
2025-07-10 00:00:00+00:00,24.760000228881836,24.899999618530273,24.15999984741211,24.25,14700
2025-07-11 00:00:00+00:00,24.350000381469727,24.350000381469727,23.610000610351562,23.940000534057617,8700
2025-07-14 00:00:00+00:00,23.739999771118164,24.0,22.969999313354492,23.100000381469727,24500
2025-07-15 00:00:00+00:00,23.0,23.260000228881836,22.579999923706055,22.739999771118164,18900
2025-07-16 00:00:00+00:00,22.90999984741211,23.329999923706055,22.299999237060547,22.969999313354492,14700
2025-07-17 00:00:00+00:00,22.920000076293945,22.920000076293945,22.6299991607666,22.799999237060547,28600
2025-07-18 00:00:00+00:00,22.90999984741211,23.100000381469727,22.399999618530273,22.399999618530273,11600
2025-07-21 00:00:00+00:00,22.6200008392334,22.84000015258789,22.350000381469727,22.84000015258789,6600
2025-07-22 00:00:00+00:00,22.829999923706055,23.110000610351562,22.59000015258789,22.93000030517578,22500
2025-07-23 00:00:00+00:00,23.0,23.0,22.549999237060547,22.6299991607666,15600
2025-07-24 00:00:00+00:00,22.520000457763672,22.639999389648438,22.110000610351562,22.149999618530273,12900
2025-07-25 00:00:00+00:00,22.450000762939453,22.450000762939453,21.959999084472656,22.270000457763672,10500
2025-07-28 00:00:00+00:00,22.260000228881836,22.350000381469727,19.18000030517578,22.350000381469727,8500
2025-07-29 00:00:00+00:00,22.299999237060547,22.3799991607666,21.899999618530273,22.260000228881836,12200
2025-07-30 00:00:00+00:00,22.440000534057617,22.940000534057617,22.079999923706055,22.079999923706055,4400
2025-07-31 00:00:00+00:00,22.860000610351562,23.360000610351562,22.360000610351562,22.920000076293945,24800
2025-08-01 00:00:00+00:00,23.229999542236328,23.440000534057617,22.760000228881836,23.200000762939453,83800
2025-08-04 00:00:00+00:00,22.799999237060547,23.549999237060547,22.799999237060547,23.18000030517578,13200
2025-08-05 00:00:00+00:00,23.280000686645508,23.40999984741211,23.079999923706055,23.200000762939453,5100
2025-08-06 00:00:00+00:00,22.920000076293945,22.93000030517578,22.290000915527344,22.799999237060547,34100
2025-08-07 00:00:00+00:00,22.739999771118164,23.260000228881836,22.719999313354492,23.030000686645508,13700
2025-08-08 00:00:00+00:00,23.299999237060547,23.420000076293945,23.15999984741211,23.15999984741211,9500
2025-08-11 00:00:00+00:00,23.09000015258789,23.389999389648438,22.389999389648438,23.31999969482422,83300
2025-08-12 00:00:00+00:00,23.200000762939453,24.0,23.200000762939453,23.950000762939453,9900
2025-08-13 00:00:00+00:00,24.010000228881836,24.40999984741211,24.010000228881836,24.270000457763672,8100
2025-08-14 00:00:00+00:00,24.18000030517578,24.3700008392334,23.729999542236328,24.290000915527344,10100
2025-08-15 00:00:00+00:00,24.6299991607666,24.6299991607666,24.049999237060547,24.6200008392334,1500
2025-08-18 00:00:00+00:00,24.600000381469727,24.81999969482422,24.290000915527344,24.6299991607666,26800
2025-08-19 00:00:00+00:00,24.540000915527344,25.770000457763672,24.049999237060547,25.190000534057617,28500
2025-08-20 00:00:00+00:00,24.670000076293945,24.860000610351562,23.8700008392334,23.959999084472656,22000
2025-08-21 00:00:00+00:00,24.329999923706055,24.329999923706055,23.549999237060547,23.81999969482422,8400
2025-08-22 00:00:00+00:00,23.979999542236328,24.850000381469727,23.940000534057617,24.700000762939453,12600
2025-08-25 00:00:00+00:00,24.56999969482422,24.649999618530273,24.170000076293945,24.170000076293945,7800
2025-08-26 00:00:00+00:00,24.309999465942383,24.309999465942383,24.0,24.209999084472656,8300
2025-08-27 00:00:00+00:00,23.93000030517578,24.010000228881836,23.700000762939453,23.950000762939453,8100
2025-08-28 00:00:00+00:00,23.809999465942383,24.079999923706055,23.739999771118164,24.079999923706055,2100
2025-08-29 00:00:00+00:00,23.93000030517578,24.079999923706055,23.739999771118164,23.8799991607666,5800
2025-09-02 00:00:00+00:00,23.65999984741211,23.850000381469727,23.65999984741211,23.700000762939453,18400
2025-09-03 00:00:00+00:00,23.649999618530273,24.190000534057617,23.649999618530273,24.059999465942383,13400
2025-09-04 00:00:00+00:00,24.09000015258789,24.700000762939453,24.09000015258789,24.31999969482422,10700
2025-09-05 00:00:00+00:00,25.030000686645508,25.100000381469727,24.31999969482422,24.31999969482422,19800
2025-09-08 00:00:00+00:00,24.09000015258789,24.309999465942383,23.540000915527344,24.139999389648438,59700
2025-09-09 00:00:00+00:00,23.950000762939453,24.0,23.40999984741211,23.530000686645508,41600
2025-09-10 00:00:00+00:00,23.790000915527344,24.440000534057617,23.5,24.010000228881836,19900
2025-09-11 00:00:00+00:00,24.149999618530273,24.579999923706055,24.0,24.420000076293945,2300
2025-09-12 00:00:00+00:00,24.6200008392334,24.90999984741211,24.350000381469727,24.469999313354492,5600
2025-09-15 00:00:00+00:00,24.030000686645508,24.899999618530273,24.030000686645508,24.649999618530273,16700
2025-09-16 00:00:00+00:00,24.8799991607666,24.989999771118164,24.15999984741211,24.600000381469727,18700
2025-09-17 00:00:00+00:00,24.719999313354492,25.15999984741211,24.510000228881836,24.809999465942383,9100
2025-09-18 00:00:00+00:00,24.809999465942383,25.700000762939453,24.540000915527344,25.09000015258789,18200
2025-09-19 00:00:00+00:00,24.520000457763672,25.100000381469727,23.40999984741211,24.770000457763672,2500
2025-09-22 00:00:00+00:00,25.1200008392334,25.1200008392334,24.299999237060547,24.3799991607666,19700
2025-09-23 00:00:00+00:00,24.600000381469727,24.600000381469727,24.309999465942383,24.360000610351562,1300
2025-09-24 00:00:00+00:00,24.43000030517578,25.049999237060547,24.209999084472656,24.209999084472656,5800
2025-09-25 00:00:00+00:00,24.190000534057617,25.0,24.1299991607666,24.3700008392334,11100
2025-09-26 00:00:00+00:00,24.09000015258789,24.239999771118164,23.780000686645508,23.81999969482422,17900
