"('date', '')","('open', 'AEIS')","('high', 'AEIS')","('low', 'AEIS')","('close', 'AEIS')","('volume', 'AEIS')"
2025-01-27 00:00:00+00:00,122.2483943364948,122.2982824687907,111.51312136403084,112.99970245361328,433300
2025-01-28 00:00:00+00:00,113.92757255185364,114.2368576783314,110.9943267835316,113.7579574584961,243400
2025-01-29 00:00:00+00:00,115.66357398225037,115.66357398225037,110.6650856599032,112.38113403320312,192000
2025-01-30 00:00:00+00:00,114.5960307134598,116.361959571145,112.87000322980956,114.546142578125,260900
2025-01-31 00:00:00+00:00,114.79556294224089,117.5592011010861,114.34660019157296,114.81552124023438,401100
2025-02-03 00:00:00+00:00,111.58296544996433,113.68811685298255,110.39570548624637,111.13400268554688,209600
2025-02-04 00:00:00+00:00,110.2560280393497,111.95211805445204,109.75717713939481,111.15396118164062,199000
2025-02-05 00:00:00+00:00,111.49317696846946,114.72572869287859,111.41335899703697,113.67814636230469,210700
2025-02-06 00:00:00+00:00,113.8477535862847,114.91529421324265,111.73262301925162,112.84007263183594,173100
2025-02-07 00:00:00+00:00,113.02964048687123,113.30899577952664,110.01657671754884,111.43331909179688,190300
2025-02-10 00:00:00+00:00,111.94213697503014,112.98972689161715,110.89455467030365,112.57069396972656,279500
2025-02-11 00:00:00+00:00,111.65281160314399,113.89764064332148,110.19616028308035,111.10407257080078,231100
2025-02-12 00:00:00+00:00,108.97897622489191,111.14398740857543,107.69193992732852,110.91451263427734,323200
2025-02-13 00:00:00+00:00,115.53387042128831,124.01433564322808,113.33892191437579,123.20619201660156,692300
2025-02-14 00:00:00+00:00,122.93681557753965,125.2215535862687,121.58991968564851,123.9843978881836,405500
2025-02-18 00:00:00+00:00,124.24380271515652,126.52854072812764,121.39037498624835,126.43875122070312,267600
2025-02-19 00:00:00+00:00,126.6881760633147,131.33746242525817,125.44104883152528,131.23768615722656,390200
2025-02-20 00:00:00+00:00,130.91843276050793,131.85627489794987,127.68588102657931,129.96063232421875,397300
2025-02-21 00:00:00+00:00,131.8562703764557,131.8562703764557,124.76261013979165,126.24918365478516,272700
2025-02-24 00:00:00+00:00,126.44887451282307,127.31756425270437,123.51330911822026,125.59017181396484,248500
2025-02-25 00:00:00+00:00,125.28064492249425,125.9596189876181,121.24674107886203,121.31663513183594,1177100
2025-02-26 00:00:00+00:00,121.78592583623961,124.81135178463839,121.57624367938708,123.2137680053711,224800
2025-02-27 00:00:00+00:00,123.80287596187671,124.55174408487987,116.15444016023557,116.25428771972656,248400
2025-02-28 00:00:00+00:00,116.18439180997004,116.18439180997004,112.66969987615109,114.99618530273438,355000
2025-03-03 00:00:00+00:00,114.74656207720876,115.49543018484124,106.12958912782123,107.26786804199219,536000
2025-03-04 00:00:00+00:00,105.62036228058695,108.58588136287536,103.24395676882959,106.92838287353516,491300
2025-03-05 00:00:00+00:00,106.19948365930922,110.77257341885704,105.81007285101256,110.4330825805664,299000
2025-03-06 00:00:00+00:00,108.10659783090115,110.1335405964213,104.57194702852156,105.83003997802734,325700
2025-03-07 00:00:00+00:00,105.81007310783554,109.80403637626904,103.40370658202175,109.50448608398438,412400
2025-03-10 00:00:00+00:00,106.77861173685974,107.79706903100993,103.95288086128434,105.32081604003906,309600
2025-03-11 00:00:00+00:00,105.33079455164656,106.76862377129927,101.79613613192055,103.09417724609375,316400
2025-03-12 00:00:00+00:00,105.21098420272644,107.09813131048253,104.16256575713719,105.6103744506836,275200
2025-03-13 00:00:00+00:00,105.200998153698,105.22096461913196,100.3682984054386,101.45665740966797,275800
2025-03-14 00:00:00+00:00,103.00431350641152,106.37920963264877,102.48509402983338,106.02973937988281,144900
2025-03-17 00:00:00+00:00,105.35076816926356,108.2863259892622,104.18252812450984,107.2279281616211,173700
2025-03-18 00:00:00+00:00,105.76014597939098,106.63882277770794,104.71173518759973,105.37073516845703,250100
2025-03-19 00:00:00+00:00,105.03124726174767,107.46755957726964,104.09266349372292,106.10961151123047,198600
2025-03-20 00:00:00+00:00,104.47209449972038,106.53897024672327,104.43215395172508,105.6702880859375,177600
2025-03-21 00:00:00+00:00,104.38223587151465,105.54048131284293,101.92594925940124,105.10115051269531,701200
2025-03-24 00:00:00+00:00,107.6472961692534,108.52597299325593,106.42913611261761,107.00826263427734,198900
2025-03-25 00:00:00+00:00,106.92838107901092,108.17649463694809,104.77164481219339,107.94684600830078,388300
2025-03-26 00:00:00+00:00,109.29480359314842,109.29480359314842,104.01278627261152,104.96135711669922,298600
2025-03-27 00:00:00+00:00,104.09266861843498,104.77164268488195,99.77918855450139,99.86904907226562,376900
2025-03-28 00:00:00+00:00,100.07873425765823,100.07873425765823,92.99943066429375,94.65692901611328,654300
2025-03-31 00:00:00+00:00,92.62999290747975,95.88507521517073,90.9625150143837,95.1661605834961,367600
2025-04-01 00:00:00+00:00,94.44724845545095,97.01337732404447,92.83968515096788,95.01639556884766,300600
2025-04-02 00:00:00+00:00,92.99943245349888,97.75225079199755,92.7597967946318,96.37432861328125,250800
2025-04-03 00:00:00+00:00,89.90410967272116,90.3634145118957,83.03449593071771,83.74342346191406,642800
2025-04-04 00:00:00+00:00,79.84931226511992,81.74644635075543,74.98665921887803,78.91072845458984,836000
2025-04-07 00:00:00+00:00,75.49588922157437,86.41938089903752,74.89679627130718,81.80635070800781,734300
2025-04-08 00:00:00+00:00,85.3709612599569,86.39940553931545,78.14189018217866,80.04900360107422,473000
2025-04-09 00:00:00+00:00,79.67957514991751,96.71382709907752,79.67957514991751,95.46571350097656,994200
2025-04-10 00:00:00+00:00,89.73437441634518,90.9725009233258,83.56370072846815,86.57913970947266,513500
2025-04-11 00:00:00+00:00,85.84025762438277,88.84571714695102,83.48381866300362,86.63904571533203,371300
2025-04-14 00:00:00+00:00,90.21364023900472,90.36341537923138,86.10984253334622,88.72589111328125,351000
2025-04-15 00:00:00+00:00,88.67596597947623,90.47325247613804,87.68746221525238,89.0354232788086,308000
2025-04-16 00:00:00+00:00,86.6789833850854,87.83723636264999,82.51527860260478,85.44085693359375,409000
2025-04-17 00:00:00+00:00,85.81030379396769,88.23663679935405,84.49229621189859,86.65901947021484,281100
2025-04-21 00:00:00+00:00,84.3924383514101,86.13979723665307,84.07292160282374,85.91014862060547,234600
2025-04-22 00:00:00+00:00,87.4677954352993,88.86568412488481,86.13980079929901,87.9770278930664,252400
2025-04-23 00:00:00+00:00,92.64996216759457,96.56404427198484,91.25207352520367,91.35192108154297,275500
2025-04-24 00:00:00+00:00,92.74981067404441,97.12319767669975,92.74981067404441,96.77372741699219,229600
2025-04-25 00:00:00+00:00,95.58552706392285,100.59794749806329,95.19610864580315,100.51806640625,412200
2025-04-28 00:00:00+00:00,99.71927749553656,100.8475693407737,96.68386459331221,98.74075317382812,267100
2025-04-29 00:00:00+00:00,98.15165210035167,98.84060559615129,94.53711253622005,97.08326721191406,554900
2025-04-30 00:00:00+00:00,94.05783067481744,97.51261555984736,92.6899031489965,97.26299285888672,435600
2025-05-01 00:00:00+00:00,110.09359944156512,114.71660917453745,107.90690211806665,108.14653778076172,1161400
2025-05-02 00:00:00+00:00,109.24487987138819,114.43702887904824,109.24487987138819,111.12203979492188,550400
2025-05-05 00:00:00+00:00,109.83399896402751,111.48151047206413,109.38468110632708,109.87393951416016,367000
2025-05-06 00:00:00+00:00,107.23791804852286,108.37619699997173,106.31930830136773,107.05818939208984,357600
2025-05-07 00:00:00+00:00,108.05667514182458,109.8539540035612,107.1280783970026,109.64427185058594,219100
2025-05-08 00:00:00+00:00,111.47151461485555,112.54988652951579,109.50448647919208,110.39314270019531,220300
2025-05-09 00:00:00+00:00,111.82098727222153,112.6297700344701,110.41311914617795,112.52991485595703,265200
2025-05-12 00:00:00+00:00,118.16140062002526,120.81738987214428,116.03461790438233,117.20285034179688,505400
2025-05-13 00:00:00+00:00,117.67214193050626,120.16836898723265,117.48243385435373,119.95868682861328,317900
2025-05-14 00:00:00+00:00,120.03856538115883,121.13690373928738,118.51087567364871,118.74052429199219,319500
2025-05-15 00:00:00+00:00,117.5223669462264,118.70058642334762,116.50390965753944,118.58077239990234,277000
2025-05-16 00:00:00+00:00,118.54083442363856,119.1199609424519,117.22282681199339,117.97169494628906,325400
2025-05-19 00:00:00+00:00,115.12600197145795,116.86337397659781,113.8579142827745,116.7934799194336,176400
2025-05-20 00:00:00+00:00,116.60375951942162,118.570787700557,116.1644211104304,118.44098663330078,254100
2025-05-21 00:00:00+00:00,116.62373162170768,118.68062028727005,114.96623319257573,115.82493591308594,210000
2025-05-22 00:00:00+00:00,115.28575095431236,117.65217697691777,114.75655203035078,115.76502990722656,178400
2025-05-23 00:00:00+00:00,112.33725619604235,114.92557638710825,112.17735608219914,113.79631042480469,169700
2025-05-27 00:00:00+00:00,116.53453326621225,118.44329319287144,115.34530096736069,117.43395233154297,243200
2025-05-28 00:00:00+00:00,118.09351704546398,118.48326402255475,115.35529254310771,115.62511444091797,228400
2025-05-29 00:00:00+00:00,116.92427999969289,118.11351229592624,114.97554504948079,116.18476104736328,207500
2025-05-30 00:00:00+00:00,115.22537908229009,115.64510542183638,112.60707204255793,114.7057113647461,337100
2025-06-02 00:00:00+00:00,114.24601653196906,115.96490463921205,112.64705351050712,115.50520324707031,184000
2025-06-03 00:00:00+00:00,115.59513603969181,119.39267971283695,114.80564641621586,118.71311950683594,354000
2025-06-04 00:00:00+00:00,119.18281865530517,120.21215083314547,118.30338329990228,120.01227569580078,186200
2025-06-05 00:00:00+00:00,120.01227437583064,121.9110462252085,118.69312898169198,119.56256866455078,170400
2025-06-06 00:00:00+00:00,121.9110452487392,122.92039370588746,120.13219849469716,121.4813232421875,161200
2025-06-09 00:00:00+00:00,122.6405816825349,126.98776500943949,122.62059035604906,125.64863586425781,349900
2025-06-10 00:00:00+00:00,125.84849651655205,128.43682419434802,125.66861271027875,126.82786560058594,341900
2025-06-11 00:00:00+00:00,128.0570707180718,129.65604134178946,126.26822824174184,127.63734436035156,255400
2025-06-12 00:00:00+00:00,125.85849588374441,128.18698977113613,124.4294210541925,126.59801483154297,236700
2025-06-13 00:00:00+00:00,123.81981421083456,125.7885404589261,122.00099240856169,122.72052764892578,148300
2025-06-16 00:00:00+00:00,124.30949252075627,126.37815248413216,123.7698411010334,125.1789321899414,230700
2025-06-17 00:00:00+00:00,123.89976883940258,125.75855811302458,123.65991866745506,124.45940399169922,219800
2025-06-18 00:00:00+00:00,124.2795184904366,129.45615882792865,124.11961837797226,128.88653564453125,765500
2025-06-20 00:00:00+00:00,130.6353965794762,131.20501973445803,127.51741316207516,128.5467529296875,601700
2025-06-23 00:00:00+00:00,127.9871235608715,130.47550233472083,126.0183896521183,129.9458465576172,470000
2025-06-24 00:00:00+00:00,132.0045137469227,134.73275799527707,130.66538459324,132.4242401123047,333200
2025-06-25 00:00:00+00:00,134.17310232550602,135.60218476838978,132.8239851859342,133.19374084472656,395000
2025-06-26 00:00:00+00:00,133.3536371806148,134.57284879009444,132.81397814092344,133.7533721923828,419200
2025-06-27 00:00:00+00:00,134.84266466510292,135.87201206803138,131.08510366347906,132.224365234375,547300
2025-06-30 00:00:00+00:00,133.1237928008766,134.0731749082652,131.83461915332612,132.41424560546875,260000
2025-07-01 00:00:00+00:00,131.75467259784008,134.6028342445393,130.78529913907795,133.5035400390625,328600
2025-07-02 00:00:00+00:00,133.40361327184638,137.69083015499638,132.92391293960216,137.4609832763672,269100
2025-07-03 00:00:00+00:00,137.91068935948542,139.19984778962808,137.3010835284471,138.05059814453125,157400
2025-07-07 00:00:00+00:00,136.51160314779807,138.5302848921336,135.46227962290075,136.52159118652344,246200
2025-07-08 00:00:00+00:00,137.65086359337718,139.01997208385805,135.78206344152497,137.98065185546875,344800
2025-07-09 00:00:00+00:00,138.65021318558266,141.61829222629032,136.8513750928941,141.03866577148438,525300
2025-07-10 00:00:00+00:00,141.0386599600365,144.44644128395066,140.66888906941423,143.52703857421875,367500
2025-07-11 00:00:00+00:00,141.9380777122557,143.1473013161516,140.62892797718123,140.638916015625,220800
2025-07-14 00:00:00+00:00,140.44903367676667,141.44838646164135,138.15053447068556,141.388427734375,254200
2025-07-15 00:00:00+00:00,143.01737844805277,143.34716669876352,138.30043205732136,139.00997924804688,483700
2025-07-16 00:00:00+00:00,139.30978162246075,139.45969369977425,134.51290012671615,139.32977294921875,475900
2025-07-17 00:00:00+00:00,139.11990818753873,143.606992441856,139.11990818753873,142.6376190185547,379200
2025-07-18 00:00:00+00:00,143.9967402840394,143.9967402840394,141.69822581035018,143.15728759765625,239300
2025-07-21 00:00:00+00:00,143.80686043020788,145.42582231981808,142.08797241091185,142.5676727294922,276500
2025-07-22 00:00:00+00:00,142.3777935188014,142.78753182332582,139.3497557784728,140.5889434814453,341700
2025-07-23 00:00:00+00:00,141.22855322862995,143.0673588278265,140.359105872806,142.74755859375,217200
2025-07-24 00:00:00+00:00,142.277848378469,143.20725438004015,140.32911353506248,140.8188018798828,275300
2025-07-25 00:00:00+00:00,141.07863278747556,141.07863278747556,138.400374605966,140.44903564453125,182600
2025-07-28 00:00:00+00:00,141.13859730541867,143.1672823504456,140.8987623831545,141.84814453125,260400
2025-07-29 00:00:00+00:00,143.6469742332883,144.4264681825701,141.66824474765298,142.1179656982422,308000
2025-07-30 00:00:00+00:00,143.58699864508006,145.11602241187086,142.38777837110524,143.9767608642578,432000
2025-07-31 00:00:00+00:00,143.90680759262065,143.99674568762666,138.19050818222286,138.83009338378906,364800
2025-08-01 00:00:00+00:00,136.36168058525922,136.36168058525922,131.50482557833456,135.16246032714844,468800
2025-08-04 00:00:00+00:00,138.19050153418118,140.9387216858572,135.9319697355035,140.46902465820312,495300
2025-08-05 00:00:00+00:00,141.13859586924892,142.39779019397957,136.4816232720079,139.4896697998047,676500
2025-08-06 00:00:00+00:00,128.31689379814904,142.40777441919246,128.31689379814904,139.71951293945312,864400
2025-08-07 00:00:00+00:00,142.94741456554218,146.56508198888406,140.56896532466158,146.40518188476562,568200
2025-08-08 00:00:00+00:00,148.29396161336282,152.1314727116096,147.51446764806002,150.72239685058594,470300
2025-08-11 00:00:00+00:00,150.76237195720972,152.14148377348707,148.86360763678488,151.5118865966797,733400
2025-08-12 00:00:00+00:00,154.09020933905492,162.9644670059512,152.19142988612987,158.70721435546875,963900
2025-08-13 00:00:00+00:00,159.18690483447628,162.68463972306938,157.71787021026805,162.41482543945312,489100
2025-08-14 00:00:00+00:00,159.74655943609807,162.89451481923533,159.23687972245048,161.7852325439453,896600
2025-08-15 00:00:00+00:00,160.31618429712896,160.3561669510023,151.03220291838417,151.30201721191406,547000
2025-08-18 00:00:00+00:00,151.30201136075965,153.58053457816186,150.1227823486453,153.13082885742188,341800
2025-08-19 00:00:00+00:00,152.72111190726037,154.15017918247142,149.21337359735233,150.3126678466797,415400
2025-08-20 00:00:00+00:00,148.5438053764171,148.84361427789472,143.28721493297775,147.64439392089844,491100
2025-08-21 00:00:00+00:00,147.45451438314558,148.11409091635173,145.8055730501302,147.97418212890625,232500
2025-08-22 00:00:00+00:00,148.78365747500473,156.35875392250455,147.7243458917851,154.41000366210938,375900
2025-08-25 00:00:00+00:00,154.57000732421875,155.33999633789062,152.80999755859375,153.00999450683594,258800
2025-08-26 00:00:00+00:00,153.82000732421875,156.0,151.6199951171875,154.44000244140625,273900
2025-08-27 00:00:00+00:00,155.77000427246094,156.74000549316406,153.55999755859375,153.72999572753906,422900
2025-08-28 00:00:00+00:00,154.61000061035156,156.91000366210938,154.10000610351562,155.5500030517578,244100
2025-08-29 00:00:00+00:00,154.64999389648438,154.85000610351562,147.69000244140625,149.67999267578125,290700
2025-09-02 00:00:00+00:00,145.89999389648438,147.5800018310547,144.08999633789062,145.49000549316406,435600
2025-09-03 00:00:00+00:00,146.63999938964844,147.6999969482422,144.3300018310547,145.25,284600
2025-09-04 00:00:00+00:00,145.50999450683594,150.32000732421875,145.50999450683594,150.13999938964844,243400
2025-09-05 00:00:00+00:00,151.50999450683594,154.50999450683594,150.0800018310547,153.74000549316406,243700
2025-09-08 00:00:00+00:00,154.89999389648438,156.4199981689453,152.97000122070312,154.42999267578125,304200
2025-09-09 00:00:00+00:00,154.24000549316406,155.6300048828125,151.9499969482422,154.75999450683594,192100
2025-09-10 00:00:00+00:00,155.52999877929688,158.5800018310547,154.77000427246094,157.25,289500
2025-09-11 00:00:00+00:00,158.13999938964844,161.4199981689453,157.58999633789062,159.52000427246094,301800
2025-09-12 00:00:00+00:00,158.77999877929688,159.6199951171875,155.8300018310547,157.44000244140625,227300
2025-09-15 00:00:00+00:00,157.25,159.61000061035156,155.38999938964844,156.74000549316406,371700
2025-09-16 00:00:00+00:00,157.38999938964844,158.91000366210938,155.07000732421875,158.02999877929688,336000
2025-09-17 00:00:00+00:00,157.72999572753906,160.0,155.25,157.7899932861328,254100
2025-09-18 00:00:00+00:00,160.67999267578125,171.2100067138672,160.67999267578125,169.75,855800
2025-09-19 00:00:00+00:00,171.8800048828125,174.50999450683594,166.5,174.35000610351562,1498500
2025-09-22 00:00:00+00:00,174.0800018310547,175.17999267578125,170.86000061035156,174.77000427246094,441400
2025-09-23 00:00:00+00:00,175.64999389648438,179.27999877929688,175.1999969482422,176.58999633789062,374400
2025-09-24 00:00:00+00:00,175.86000061035156,175.8800048828125,169.85000610351562,170.77000427246094,234200
2025-09-25 00:00:00+00:00,168.22999572753906,168.22999572753906,163.6999969482422,167.35000610351562,397700
2025-09-26 00:00:00+00:00,167.00999450683594,167.9499969482422,163.92999267578125,166.4600067138672,274200
