"('date', '')","('open', 'ASC')","('high', 'ASC')","('low', 'ASC')","('close', 'ASC')","('volume', 'ASC')"
2025-01-24 00:00:00+00:00,11.400640034559887,11.400640034559887,10.792867425172666,10.851683616638184,877600
2025-01-27 00:00:00+00:00,10.910499763775523,11.253596676176157,10.881091670682078,10.900696754455566,693600
2025-01-28 00:00:00+00:00,11.008527224226963,11.253596851853029,10.9104999340964,10.939908027648926,463800
2025-01-29 00:00:00+00:00,10.939908475947425,11.626103274446194,10.939908475947425,11.53787899017334,1227400
2025-01-30 00:00:00+00:00,11.72413137024412,11.87117277722792,11.430047621410054,11.78294849395752,580200
2025-01-31 00:00:00+00:00,11.694722385041445,11.861369798858444,11.381032640574295,11.635905265808105,587600
2025-02-03 00:00:00+00:00,11.547680148982563,11.684919471740267,11.341821632279206,11.439849853515625,695900
2025-02-04 00:00:00+00:00,11.439849778295025,12.03781930627941,11.361427575768102,11.586891174316406,830800
2025-02-05 00:00:00+00:00,11.430048083001351,11.733934853870897,11.351625871460792,11.616301536560059,673800
2025-02-06 00:00:00+00:00,11.684921053780222,11.704526139762027,11.381034274696736,11.410443305969238,442900
2025-02-07 00:00:00+00:00,11.488865182297875,11.606498499334393,11.322217749446184,11.33202075958252,465800
2025-02-10 00:00:00+00:00,11.410443095216669,11.518273403291282,11.194781544200932,11.420245170593262,429600
2025-02-11 00:00:00+00:00,11.469259594159242,11.684921150951714,11.341823262184896,11.54768180847168,577700
2025-02-12 00:00:00+00:00,11.498666678184684,11.714328215985017,11.312414169311523,11.312414169311523,730700
2025-02-13 00:00:00+00:00,11.675118009509708,11.675118009509708,10.488980862753426,10.508586883544922,1113400
2025-02-14 00:00:00+00:00,10.64582447549095,10.8418809289466,10.018446816005534,10.214502334594727,1336400
2025-02-18 00:00:00+00:00,10.185094955972179,10.488980797415191,10.175291945637495,10.273319244384766,849400
2025-02-19 00:00:00+00:00,10.204699750778524,10.332136076895877,9.920419003244886,10.145883560180664,1194500
2025-02-20 00:00:00+00:00,10.136079849801062,10.322332353647672,9.920418317820962,9.98903751373291,793700
2025-02-21 00:00:00+00:00,10.077263006647657,10.18509424304829,9.82239129985174,9.832193374633789,659100
2025-02-24 00:00:00+00:00,9.812588019264128,10.018446541866398,9.636137589928918,9.98903751373291,973900
2025-02-25 00:00:00+00:00,10.018447748158648,10.04785584496665,9.596927642822266,9.596927642822266,697900
2025-02-26 00:00:00+00:00,9.665547068610856,9.783180393406537,9.459688516501773,9.538110733032227,593500
2025-02-27 00:00:00+00:00,9.489095677118819,9.489095677118819,8.93033632597186,9.057772636413574,724200
2025-02-28 00:00:00+00:00,9.077551603077515,9.275319416678384,8.909448725758944,8.958890914916992,664300
2025-03-03 00:00:00+00:00,9.107214816216848,9.255540412595524,8.988554150507678,9.057772636413574,909300
2025-03-04 00:00:00+00:00,8.899559222724491,9.611524224591193,8.731456361963863,9.443421363830566,1123900
2025-03-05 00:00:00+00:00,9.670854344505914,9.769738715670918,9.433532985347412,9.562082290649414,1113800
2025-03-06 00:00:00+00:00,9.621412450295455,9.927953255765154,9.522529019167148,9.700520515441895,822200
2025-03-07 00:00:00+00:00,9.710407365501062,9.927952404172979,9.651077500519486,9.759849548339844,641600
2025-03-10 00:00:00+00:00,9.680742740864613,9.690631366353074,9.354425643995228,9.453310012817383,686800
2025-03-11 00:00:00+00:00,9.571970641898838,9.621411883032374,9.196211362490363,9.43353271484375,734500
2025-03-12 00:00:00+00:00,9.463197954925082,9.67085438072428,9.334648649141648,9.58185863494873,570200
2025-03-13 00:00:00+00:00,9.58185803095092,9.838956626311433,9.56208172370922,9.740073204040527,607100
2025-03-14 00:00:00+00:00,9.740074238273264,9.848846297230391,9.611524926943225,9.779627799987793,527700
2025-03-17 00:00:00+00:00,9.838957150804916,10.145497945157505,9.838957150804916,9.987283706665039,554400
2025-03-18 00:00:00+00:00,10.115832234278269,10.145498111756185,9.908176750120443,10.066390991210938,502900
2025-03-19 00:00:00+00:00,10.224604962230801,10.402596450271806,10.096055658982435,10.392707824707031,622900
2025-03-20 00:00:00+00:00,10.21471618497016,10.422372603590407,10.105944134466688,10.323488235473633,544200
2025-03-21 00:00:00+00:00,10.25426980295674,10.25426980295674,9.878510522182019,9.898287773132324,1143400
2025-03-24 00:00:00+00:00,9.918064364254086,10.07627860424929,9.888399430012798,10.036725044250488,470600
2025-03-25 00:00:00+00:00,10.086166893992262,10.165274011354459,9.809291983224576,9.878510475158691,566800
2025-03-26 00:00:00+00:00,9.947730100488021,10.066390778802058,9.80929217093936,9.967506408691406,376100
2025-03-27 00:00:00+00:00,9.908175506605465,9.957616743467728,9.69063048089316,9.92795181274414,548800
2025-03-28 00:00:00+00:00,9.93784174248451,10.115832293233007,9.819181060975088,10.09605598449707,518300
2025-03-31 00:00:00+00:00,9.908176899743768,9.957618143557712,9.641189656598339,9.680743217468262,845800
2025-04-01 00:00:00+00:00,9.670853553230794,9.81918009784213,9.542304258446773,9.641188621520996,574100
2025-04-02 00:00:00+00:00,9.502751456200512,9.571970893059932,9.413756654006256,9.552193641662598,434700
2025-04-03 00:00:00+00:00,9.324760588622572,9.403867705433331,8.94900131225586,8.94900131225586,676500
2025-04-04 00:00:00+00:00,8.65234944875659,8.909448058704285,8.444693024265181,8.642460823059082,1699800
2025-04-07 00:00:00+00:00,8.48424687580873,9.482975472854621,8.444693314689648,9.245654106140137,1157600
2025-04-08 00:00:00+00:00,9.44342105750998,9.44342105750998,8.35569681058084,8.415027618408203,1122500
2025-04-09 00:00:00+00:00,8.464469825963839,9.126991680967445,8.227147536988253,8.869894027709961,981800
2025-04-10 00:00:00+00:00,8.751233843224638,8.820452337231005,8.513911541001912,8.652349472045898,577600
2025-04-11 00:00:00+00:00,8.751233091095493,9.245653018433517,8.682013660006973,9.186322212219238,627000
2025-04-14 00:00:00+00:00,9.235764558263007,9.235764558263007,8.800674486349019,8.820451736450195,434900
2025-04-15 00:00:00+00:00,8.800674977683157,8.800674977683157,8.602907180786133,8.602907180786133,434200
2025-04-16 00:00:00+00:00,8.622683806475596,8.780898032515871,8.513910818799525,8.751233100891113,551500
2025-04-17 00:00:00+00:00,8.78089879913091,9.176434398763774,8.761121547633637,9.117104530334473,481200
2025-04-21 00:00:00+00:00,8.998443616367954,9.097327042188287,8.909447873007792,9.008331298828125,361400
2025-04-22 00:00:00+00:00,9.09732780866714,9.136881370934033,8.830341499123442,8.909448623657227,372800
2025-04-23 00:00:00+00:00,9.018219300719986,9.196210775132402,8.790786588331827,9.156657218933105,405500
2025-04-24 00:00:00+00:00,9.20610058005072,9.314872637784255,8.988555521552366,9.265430450439453,381200
2025-04-25 00:00:00+00:00,9.255541310691855,9.571970726318328,9.15665788452146,9.4730863571167,368200
2025-04-28 00:00:00+00:00,9.423644112902855,9.571970665767001,9.344536995254469,9.443421363830566,393200
2025-04-29 00:00:00+00:00,9.403868051210411,9.621412158923413,9.393979425487661,9.562082290649414,336000
2025-04-30 00:00:00+00:00,9.463197648130116,9.591746949746007,9.344536971953424,9.43353271484375,418600
2025-05-01 00:00:00+00:00,9.50275059311871,9.660965760833838,9.42364348077673,9.59174633026123,534000
2025-05-02 00:00:00+00:00,9.710408198432829,9.769739011534838,9.532417645189364,9.700520515441895,390100
2025-05-05 00:00:00+00:00,9.88839904031256,9.997171090264759,9.720296181184748,9.848845481872559,520100
2025-05-06 00:00:00+00:00,10.145497505850985,10.145497505850985,9.700519743600932,9.789514541625977,669100
2025-05-07 00:00:00+00:00,9.74007293585511,9.74007293585511,9.30498287214316,9.621411323547363,785300
2025-05-08 00:00:00+00:00,9.651078036091667,9.730185155811167,9.35442586562791,9.562082290649414,568400
2025-05-09 00:00:00+00:00,9.680742540010419,9.838956772418282,9.63130035662516,9.80929183959961,506900
2025-05-12 00:00:00+00:00,9.997170744325553,10.145497290616323,9.631300105658216,9.690630912780762,811400
2025-05-13 00:00:00+00:00,9.740073132270835,9.85873380394029,9.591746585410622,9.710407257080078,779800
2025-05-14 00:00:00+00:00,9.74007337219153,9.93784116317877,9.74007337219153,9.819180488586426,729300
2025-05-15 00:00:00+00:00,9.680742540010419,9.848845397701576,9.56208186570452,9.80929183959961,417100
2025-05-16 00:00:00+00:00,9.858734320221679,9.98728362368658,9.749961324888403,9.94773006439209,561600
2025-05-19 00:00:00+00:00,9.918064364254086,10.11583216424809,9.86862217849777,10.036725044250488,646900
2025-05-20 00:00:00+00:00,10.056501868625377,10.293823218538188,10.016948310306574,10.283934593200684,797000
2025-05-21 00:00:00+00:00,10.234493787275749,10.303712281515837,10.02683736152423,10.036725044250488,554100
2025-05-22 00:00:00+00:00,9.947730033650979,9.987283592823237,9.482975006103516,9.482975006103516,591000
2025-05-23 00:00:00+00:00,9.393979631001265,9.69063180795493,9.364314696215281,9.660966873168945,415600
2025-05-27 00:00:00+00:00,9.690631165293713,9.848845397701576,9.601635423806487,9.80929183959961,494700
2025-05-28 00:00:00+00:00,9.69063116952621,9.779626911052306,9.364314079284668,9.364314079284668,845100
2025-05-29 00:00:00+00:00,9.324759855649086,9.522527632130432,9.314871231067233,9.492862701416016,400600
2025-05-30 00:00:00+00:00,9.482922695107517,9.592264230215456,9.393461008215322,9.55250358581543,456500
2025-06-02 00:00:00+00:00,9.542563832096624,9.761246895355134,9.492862791185686,9.602204322814941,391700
2025-06-03 00:00:00+00:00,9.542564135691826,9.651905670799765,9.125076895507275,9.55250358581543,483400
2025-06-04 00:00:00+00:00,9.552503228865287,9.731426595963814,9.463042493284526,9.64196491241455,328600
2025-06-05 00:00:00+00:00,9.641965671430198,9.691666715977645,9.453102839712193,9.61214542388916,313200
2025-06-06 00:00:00+00:00,9.691666830750357,9.761247725159642,9.393461507902783,9.532624244689941,504500
2025-06-09 00:00:00+00:00,9.522683846069018,9.651906184235253,9.403401906523706,9.532624244689941,451000
2025-06-10 00:00:00+00:00,9.632025329723302,9.691666773125636,9.50280394029398,9.57238483428955,361600
2025-06-11 00:00:00+00:00,9.582325201208695,9.820889078093083,9.512743359474314,9.761247634887695,857200
2025-06-12 00:00:00+00:00,9.751308072259837,9.989871946402516,9.592264541529481,9.840768814086914,619100
2025-06-13 00:00:00+00:00,10.039572352541798,10.188674527414113,9.731426657045569,10.129033088684082,856900
2025-06-16 00:00:00+00:00,10.079333013387805,10.188674545288086,9.791068112952052,9.940170288085938,637200
2025-06-17 00:00:00+00:00,10.039573104029323,10.516700857709761,10.00975190844786,10.437179565429688,1032400
2025-06-18 00:00:00+00:00,10.427239110630326,10.536581597901778,10.29801677438043,10.476940155029297,706800
2025-06-20 00:00:00+00:00,10.476940010047404,10.486880408383355,10.019692114247785,10.069393157958984,568400
2025-06-23 00:00:00+00:00,10.158854522675915,10.357657743204415,9.751307683600357,9.7811279296875,636200
2025-06-24 00:00:00+00:00,9.632024995850765,9.870589813222205,9.393461126447875,9.810948371887207,976300
2025-06-25 00:00:00+00:00,9.880528743473127,10.148913793403077,9.761246815049315,10.019691467285156,494400
2025-06-26 00:00:00+00:00,10.029632192340257,10.049512040408842,9.761247133650384,9.7811279296875,528200
2025-06-27 00:00:00+00:00,9.741367647056904,9.950111273349858,9.641965559119853,9.691666603088379,1694200
2025-06-30 00:00:00+00:00,9.641965531776439,9.681726177244789,9.502803746621492,9.542564392089844,693000
2025-07-01 00:00:00+00:00,9.54256447449868,9.771187950923931,9.47298263335174,9.65190601348877,482100
2025-07-02 00:00:00+00:00,9.711547483090524,10.148914588230907,9.681726287672703,10.1389741897583,640400
2025-07-03 00:00:00+00:00,10.148914282035548,10.218495173307373,9.999812101319193,10.188674926757812,286100
2025-07-07 00:00:00+00:00,10.148914311764498,10.626042049829307,10.148914311764498,10.337777137756348,568400
2025-07-08 00:00:00+00:00,10.3278378550137,10.427238994738289,10.178734723473971,10.21849536895752,464700
2025-07-09 00:00:00+00:00,10.208555396192471,10.208555396192471,9.830828809442707,9.900409698486328,508600
2025-07-10 00:00:00+00:00,9.96005153919891,10.50676017167194,9.920289946178343,10.298016548156738,773500
2025-07-11 00:00:00+00:00,10.407358866827705,10.48688015566183,10.248316289159458,10.417298316955566,487100
2025-07-14 00:00:00+00:00,10.298016004877654,10.327837198069842,9.89046917760281,10.168793678283691,629400
2025-07-15 00:00:00+00:00,10.168794062277389,10.168794062277389,9.890469551086426,9.890469551086426,437200
2025-07-16 00:00:00+00:00,9.840768927182491,9.940171016535276,9.741367785798287,9.761247634887695,419200
2025-07-17 00:00:00+00:00,9.791068008131644,10.059452110093094,9.741366967629597,10.019691467285156,468900
2025-07-18 00:00:00+00:00,10.06939286949703,10.138973759918258,9.900409894501013,9.930230140686035,423400
2025-07-21 00:00:00+00:00,9.940171047271157,10.0395731369313,9.840768957611012,9.910350799560547,691500
2025-07-22 00:00:00+00:00,9.960051731387484,10.069393270398228,9.930230536046633,9.989871978759766,440300
2025-07-23 00:00:00+00:00,10.069392534443375,10.427238320662115,10.069392534443375,10.357657432556152,517900
2025-07-24 00:00:00+00:00,10.317896950825968,10.466999127087545,10.208555418098712,10.238375663757324,334700
2025-07-25 00:00:00+00:00,10.138973688595586,10.288076814408898,9.999811908732061,10.158854484558105,355600
2025-07-28 00:00:00+00:00,10.278136788698792,10.44711976862661,10.238376143302162,10.40735912322998,605500
2025-07-29 00:00:00+00:00,10.307957117646087,10.566401788761686,10.238376224641335,10.516700744628906,594300
2025-07-30 00:00:00+00:00,10.685683053643734,11.07335003592831,10.288076621532767,10.655862808227539,1253500
2025-07-31 00:00:00+00:00,10.804965721825939,11.063410394347722,10.665802987090691,10.814906120300293,947800
2025-08-01 00:00:00+00:00,10.804965804698435,10.804965804698435,10.417298792942411,10.586281776428223,789000
2025-08-04 00:00:00+00:00,10.55646111394113,11.00376860348714,10.55646111394113,10.715503692626953,687000
2025-08-05 00:00:00+00:00,10.864607220644718,11.19263278823882,10.626042395874713,11.11311149597168,818600
2025-08-06 00:00:00+00:00,11.003768474216542,11.311914177776682,10.94412798189428,10.983888626098633,582500
2025-08-07 00:00:00+00:00,10.983888755135686,10.993829153295685,10.566401512101132,10.715503692626953,623000
2025-08-08 00:00:00+00:00,10.77514495799284,10.954068330082364,10.40735876378434,10.496820449829102,652600
2025-08-11 00:00:00+00:00,10.417298140768718,10.506759826186183,10.109153388740248,10.198615074157715,573300
2025-08-12 00:00:00+00:00,10.19861516131669,10.5862812041474,10.158854517232294,10.30795669555664,553300
2025-08-13 00:00:00+00:00,10.34771751660487,10.526640892028809,10.248316378678219,10.526640892028809,457800
2025-08-14 00:00:00+00:00,10.546520394738822,10.606161833914758,10.417298066498061,10.427238464355469,379000
2025-08-15 00:00:00+00:00,10.357658297575997,10.675743467446427,10.27813700510839,10.586281776428223,963600
2025-08-18 00:00:00+00:00,10.56640154728661,10.924247350521314,10.516700504289654,10.864606857299805,423700
2025-08-19 00:00:00+00:00,10.934187567880285,10.934187567880285,10.586281220623954,10.645922660827637,592800
2025-08-20 00:00:00+00:00,10.77514486177012,10.934187436443423,10.705563972342679,10.914306640625,363900
2025-08-21 00:00:00+00:00,10.934188083868653,11.32185509356541,10.90436783634385,11.301974296569824,472900
2025-08-22 00:00:00+00:00,11.351675228539904,11.540538058282548,11.252273140484679,11.381495475769043,456700
2025-08-25 00:00:00+00:00,11.461016514493314,11.510717557425812,11.232393044159792,11.391435623168945,413200
2025-08-26 00:00:00+00:00,11.40137556804981,11.40137556804981,11.202572352192446,11.371554374694824,346700
2025-08-27 00:00:00+00:00,11.301973773026656,11.560418434185856,11.252272730808576,11.510717391967773,310000
2025-08-28 00:00:00+00:00,11.590238517145648,11.679700202284922,11.42125554476447,11.629999160766602,399000
2025-08-29 00:00:00+00:00,11.630000114440918,11.680000305175781,11.460000038146973,11.619999885559082,306000
2025-09-02 00:00:00+00:00,11.619999885559082,11.729999542236328,11.520000457763672,11.680000305175781,378400
2025-09-03 00:00:00+00:00,11.800000190734863,12.079999923706055,11.680000305175781,11.710000038146973,607800
2025-09-04 00:00:00+00:00,11.600000381469727,11.789999961853027,11.489999771118164,11.6899995803833,333400
2025-09-05 00:00:00+00:00,11.8100004196167,12.069999694824219,11.800000190734863,12.039999961853027,567200
2025-09-08 00:00:00+00:00,12.1899995803833,12.489999771118164,12.010000228881836,12.390000343322754,838000
2025-09-09 00:00:00+00:00,12.359999656677246,12.449999809265137,12.15999984741211,12.369999885559082,732400
2025-09-10 00:00:00+00:00,12.199999809265137,12.359999656677246,12.130000114440918,12.329999923706055,588300
2025-09-11 00:00:00+00:00,12.199999809265137,12.350000381469727,12.0600004196167,12.34000015258789,399700
2025-09-12 00:00:00+00:00,12.479999542236328,12.600000381469727,12.220000267028809,12.40999984741211,458800
2025-09-15 00:00:00+00:00,12.5600004196167,13.34000015258789,12.520000457763672,13.039999961853027,849300
2025-09-16 00:00:00+00:00,13.0,13.319999694824219,12.850000381469727,13.239999771118164,701700
2025-09-17 00:00:00+00:00,13.210000038146973,13.449999809265137,13.079999923706055,13.289999961853027,520600
2025-09-18 00:00:00+00:00,13.25,13.260000228881836,13.020000457763672,13.149999618530273,396100
2025-09-19 00:00:00+00:00,13.050000190734863,13.069999694824219,12.619999885559082,12.710000038146973,837000
2025-09-22 00:00:00+00:00,12.75,12.869999885559082,12.5,12.539999961853027,459300
2025-09-23 00:00:00+00:00,12.640000343322754,12.829999923706055,12.550000190734863,12.619999885559082,505100
2025-09-24 00:00:00+00:00,12.649999618530273,12.779999732971191,12.510000228881836,12.649999618530273,393000
2025-09-25 00:00:00+00:00,12.640000343322754,12.6899995803833,12.359999656677246,12.529999732971191,442100
2025-09-26 00:00:00+00:00,12.520000457763672,12.600000381469727,12.399999618530273,12.460000038146973,321100
