"('date', '')","('open', 'ABBV')","('high', 'ABBV')","('low', 'ABBV')","('close', 'ABBV')","('volume', 'ABBV')"
2025-01-17 00:00:00+00:00,169.83013712371053,170.92055562520923,168.2485393871151,168.53341674804688,7852500
2025-01-21 00:00:00+00:00,169.12283731754493,172.561091952885,168.19941796000322,169.5648956298828,7548500
2025-01-22 00:00:00+00:00,167.29564237501148,167.85557888132934,165.0951541120222,166.2150421142578,9465000
2025-01-23 00:00:00+00:00,167.45281652734252,167.67875475829848,165.50773613688895,167.6591033935547,7116200
2025-01-24 00:00:00+00:00,166.33293200018053,168.09134694622406,166.2641597169589,167.29563903808594,5584900
2025-01-27 00:00:00+00:00,169.6140001582813,174.31949016615968,169.5452278772129,173.77919006347656,6985200
2025-01-28 00:00:00+00:00,173.6809728846588,174.0346225179488,170.66512531887992,171.72607421875,5603700
2025-01-29 00:00:00+00:00,171.42154957073663,173.79885522161885,171.22508087860427,172.1681365966797,3748300
2025-01-30 00:00:00+00:00,172.90488862096106,173.01294863956608,170.91070236001337,172.55123901367188,5209200
2025-01-31 00:00:00+00:00,183.99574372129794,188.38688726447825,180.42977769223992,180.6557159423828,11926500
2025-02-03 00:00:00+00:00,179.94840807774472,188.27881826709552,178.936580104891,186.78562927246094,9830000
2025-02-04 00:00:00+00:00,184.31991996519395,187.7778109015801,183.75015026793025,186.59898376464844,7377800
2025-02-05 00:00:00+00:00,187.15893657681943,189.968482350695,186.56951550944956,188.3672332763672,6449600
2025-02-06 00:00:00+00:00,188.51458882191207,191.05890871102804,187.19823203871914,189.5657196044922,4586400
2025-02-07 00:00:00+00:00,189.75235343333185,190.44000132009342,187.08033736797287,187.23751831054688,3805900
2025-02-10 00:00:00+00:00,188.08235308361782,188.08235308361782,185.75415339326455,186.9821014404297,3685700
2025-02-11 00:00:00+00:00,186.45162966213456,188.54404288751428,184.93878931293818,188.44581604003906,3977000
2025-02-12 00:00:00+00:00,187.13928815614375,190.9410106306751,187.03122812507848,189.59518432617188,4525000
2025-02-13 00:00:00+00:00,190.852606048745,190.852606048745,188.05287835918136,190.03724670410156,4108900
2025-02-14 00:00:00+00:00,190.5284171797898,191.73671386859286,189.37905959927957,189.46746826171875,3976900
2025-02-18 00:00:00+00:00,188.6128184713376,193.54426198470745,187.30627996129977,192.787841796875,6065500
2025-02-19 00:00:00+00:00,193.31830541838826,194.61502571801648,192.55206705573514,193.86843872070312,4888700
2025-02-20 00:00:00+00:00,194.50696930437303,197.8076942315464,193.35761173905374,197.33616638183594,5067000
2025-02-21 00:00:00+00:00,196.78605389635607,200.38147446775272,196.49134336044472,198.51499938964844,5889400
2025-02-24 00:00:00+00:00,198.26939939136548,201.87465295190052,197.72909926875676,200.47970581054688,6305000
2025-02-25 00:00:00+00:00,201.56028135412112,202.37564059266137,198.7802203827983,200.53863525390625,7746800
2025-02-26 00:00:00+00:00,199.9983585821644,200.23413001272058,197.87646067596094,199.4285888671875,4766700
2025-02-27 00:00:00+00:00,199.47769290236351,203.15171868877306,198.68198500229715,201.4031219482422,5696900
2025-02-28 00:00:00+00:00,201.5013517383719,205.9023281962357,200.80388566326207,205.34237670898438,13136400
2025-03-03 00:00:00+00:00,206.27562309190168,208.5547018904457,205.22450734520794,207.74916076660156,7016400
2025-03-04 00:00:00+00:00,210.6864194385038,211.85542840048424,204.0063789340444,204.09478759765625,7554000
2025-03-05 00:00:00+00:00,203.4169768703822,208.43681429396068,202.36584610579519,207.80810546875,5752800
2025-03-06 00:00:00+00:00,207.71969137450822,208.24034015414077,204.82173694325513,207.03204345703125,4346000
2025-03-07 00:00:00+00:00,207.3856748577162,211.19723010733446,205.31289810975147,210.5095672607422,6806100
2025-03-10 00:00:00+00:00,206.2854547987857,214.80250069906666,205.50938323480148,212.83778381347656,8604000
2025-03-11 00:00:00+00:00,212.8377774559452,212.8377774559452,208.66275419877556,209.82192993164062,7144500
2025-03-12 00:00:00+00:00,208.25998484338695,210.0969902903807,205.6174382977457,208.3189239501953,6139800
2025-03-13 00:00:00+00:00,208.25999043143025,210.0282386311266,206.96327008845284,207.81793212890625,5559500
2025-03-14 00:00:00+00:00,206.07915886348687,209.0655370097391,204.61543934532503,208.0340576171875,4511600
2025-03-17 00:00:00+00:00,208.47609502887423,211.69822929178073,205.82373042081818,210.6864013671875,5075400
2025-03-18 00:00:00+00:00,210.68640420428952,211.38387026404044,208.52521875342276,210.0773468017578,5088200
2025-03-19 00:00:00+00:00,210.2541815896943,210.71589126856503,207.06151657047363,208.50558471679688,5412900
2025-03-20 00:00:00+00:00,209.25216750318222,209.65493806415643,207.385692448795,208.220703125,5836100
2025-03-21 00:00:00+00:00,207.9947418923977,209.1244630573327,205.05749984068623,206.30508422851562,16657700
2025-03-24 00:00:00+00:00,205.6960242213895,207.29727320574074,203.83936744998326,205.4799041748047,7393800
2025-03-25 00:00:00+00:00,205.5290292868902,205.5683170281621,195.86262605721137,197.7880401611328,10089100
2025-03-26 00:00:00+00:00,199.53664866819847,199.53664866819847,193.02362217113046,197.74876403808594,6742900
2025-03-27 00:00:00+00:00,198.45605935453924,200.08676299838672,197.74876006749196,199.14370727539062,4995300
2025-03-28 00:00:00+00:00,199.15351510309935,202.38548264736454,198.03362712180132,201.66835021972656,6478100
2025-03-31 00:00:00+00:00,200.82352984713623,207.09098152699028,200.82352984713623,205.82374572753906,11093700
2025-04-01 00:00:00+00:00,206.80609623169246,208.40733024366872,201.9728946634947,202.63107299804688,7853200
2025-04-02 00:00:00+00:00,203.56431581562873,203.56431581562873,196.80568499559385,201.57012939453125,9262800
2025-04-03 00:00:00+00:00,206.58999172182334,206.97311093014383,197.68982627499275,198.082763671875,7593100
2025-04-04 00:00:00+00:00,196.47167448636048,196.47167448636048,182.88565639687675,183.66172790527344,13505200
2025-04-07 00:00:00+00:00,177.8363345100541,184.87984222373174,173.17013225286576,183.2589569091797,12581100
2025-04-08 00:00:00+00:00,184.290435433429,185.06649194704428,169.28000080207258,172.57089233398438,12517100
2025-04-09 00:00:00+00:00,165.33091874418616,177.41392984477434,161.48989387176906,176.66732788085938,18977800
2025-04-10 00:00:00+00:00,174.6142219580986,174.85981158110576,162.0596816291401,171.12684631347656,13970000
2025-04-11 00:00:00+00:00,170.7437231293081,173.84797948941141,166.3427613844836,171.96185302734375,9047700
2025-04-14 00:00:00+00:00,174.3096805938083,177.01116625114346,173.0915507556994,175.94039916992188,7164400
2025-04-15 00:00:00+00:00,176.17832838957136,178.954354645149,174.80023174839857,175.28604125976562,8078500
2025-04-16 00:00:00+00:00,175.01835979860044,175.335626877259,168.29641863282382,170.2098846435547,9459300
2025-04-17 00:00:00+00:00,171.09226532846355,173.69973396998208,170.43791337341483,171.5086669921875,8998100
2025-04-21 00:00:00+00:00,171.9845651896447,172.67856801393904,167.09677326572685,168.70291137695312,7364600
2025-04-22 00:00:00+00:00,169.6150240713614,173.1643699344127,169.4464816163162,172.29190063476562,6191900
2025-04-23 00:00:00+00:00,173.50145637188663,176.62447653533002,172.90658818450387,175.53390502929688,7119700
2025-04-24 00:00:00+00:00,176.08910955509836,179.93588959302414,174.6019541954623,178.82546997070312,8789400
2025-04-25 00:00:00+00:00,185.5176718143804,187.08414396491756,178.44873685485817,184.4667510986328,10482100
2025-04-28 00:00:00+00:00,186.3901302907357,191.4662821895682,186.03321241484116,190.69296264648438,10408000
2025-04-29 00:00:00+00:00,190.94083090778102,193.8655667672934,188.94804816437212,191.8529510498047,6671400
2025-04-30 00:00:00+00:00,192.8245746719882,194.10352166002258,189.3743632506298,193.42935180664062,8400700
2025-05-01 00:00:00+00:00,191.22834997344341,194.14317681684585,188.1747225721707,191.6844024658203,5823600
2025-05-02 00:00:00+00:00,193.49873259005335,197.27610465377043,192.96336333527995,196.77047729492188,6424800
2025-05-05 00:00:00+00:00,196.7704794561844,196.80022135243593,193.3599341568309,194.3910369873047,5121500
2025-05-06 00:00:00+00:00,193.82591319147022,194.14318025972935,184.14949453146403,185.5474090576172,9392000
2025-05-07 00:00:00+00:00,186.55868688763658,188.55146968774056,185.1508482504515,186.4793701171875,5771700
2025-05-08 00:00:00+00:00,182.55327951950974,185.06161364264707,180.0845962156235,183.99085998535156,8816700
2025-05-09 00:00:00+00:00,184.1594029680741,188.1449835158292,182.65241465407502,183.01925659179688,7806100
2025-05-12 00:00:00+00:00,178.45863677773434,191.0399730910648,178.45863677773434,188.44241333007812,12792700
2025-05-13 00:00:00+00:00,187.41131551286324,188.13506021211916,183.82231878513036,186.39013671875,7523800
2025-05-14 00:00:00+00:00,184.92281144713218,186.04312483654888,175.0877593940982,175.92056274414062,12212000
2025-05-15 00:00:00+00:00,176.4956046904141,180.55057806145595,175.05802418239674,180.12425231933594,12073300
2025-05-16 00:00:00+00:00,179.74751945087976,182.49380399838225,178.97419985135775,182.44422912597656,6152800
2025-05-19 00:00:00+00:00,182.64250456852287,184.20897666565935,180.94714083505116,184.1197509765625,5216700
2025-05-20 00:00:00+00:00,183.27702928438345,184.407266765888,182.06747503405597,183.26712036132812,5505100
2025-05-21 00:00:00+00:00,182.3549753331567,183.22744461542976,179.98544183073412,180.24322509765625,5140900
2025-05-22 00:00:00+00:00,179.85656953791312,181.9881527965154,178.70649911673058,180.9768829345703,4689200
2025-05-23 00:00:00+00:00,180.80834137465573,182.5433559377823,180.1639134453164,181.6907196044922,4027000
2025-05-27 00:00:00+00:00,182.69208865611967,184.39736139837623,182.3252467022244,184.12966918945312,5726700
2025-05-28 00:00:00+00:00,183.76282800553884,184.50640565034982,180.8083352712392,181.5221710205078,4787800
2025-05-29 00:00:00+00:00,181.88902531283952,185.15084614681453,181.12561464305207,184.030517578125,4925900
2025-05-30 00:00:00+00:00,183.41583131130398,185.09136213675617,181.44286638242426,184.51632690429688,11609000
2025-06-02 00:00:00+00:00,184.1395737520061,185.3887939453125,181.59158875033472,185.3887939453125,4435600
2025-06-03 00:00:00+00:00,185.29955170055644,187.11388305411145,183.23737624860075,185.6465606689453,5335600
2025-06-04 00:00:00+00:00,186.79662351650236,188.55145587672115,185.66638609461313,185.73577880859375,4382200
2025-06-05 00:00:00+00:00,185.89441169542587,186.98499829528942,183.46539440823085,185.8646697998047,4417900
2025-06-06 00:00:00+00:00,186.87594596361575,188.85881975551442,186.68757053288513,188.2044677734375,3607800
2025-06-09 00:00:00+00:00,188.87863764212554,190.14767565896568,187.39148229787918,187.5402069091797,4661500
2025-06-10 00:00:00+00:00,187.42122119704217,190.23691343449272,187.18328602776904,187.87728881835938,4087500
2025-06-11 00:00:00+00:00,187.71866109851487,191.06972269870477,187.44105997368422,189.86016845703125,3908000
2025-06-12 00:00:00+00:00,190.5541757550148,191.93227248862587,185.8051994958898,190.7722930908203,5781400
2025-06-13 00:00:00+00:00,189.91965685524704,191.8133050319188,188.66052771187407,189.4437713623047,4965700
2025-06-16 00:00:00+00:00,189.2652977922038,190.01879951674547,187.31216589273626,189.22564697265625,4203900
2025-06-17 00:00:00+00:00,187.54020396118187,188.97778441239703,183.44556480338787,183.89170837402344,4733900
2025-06-18 00:00:00+00:00,183.66369153604893,185.51767375670772,182.12696126680206,183.90164184570312,3573200
2025-06-20 00:00:00+00:00,184.4964853145331,185.49784624504122,182.58301939819285,183.7132568359375,12158100
2025-06-23 00:00:00+00:00,182.91019168456717,184.20897155021999,180.73894254141436,182.18643188476562,5157900
2025-06-24 00:00:00+00:00,182.93994180436215,184.54606474821395,181.6213289063613,183.96112060546875,4074400
2025-06-25 00:00:00+00:00,183.71326454220858,185.4879299749568,183.05891254340122,183.802490234375,4471100
2025-06-26 00:00:00+00:00,184.93272257641308,187.37166399135404,184.19905382893052,185.19049072265625,5734000
2025-06-27 00:00:00+00:00,186.29098413210272,186.39013387158278,180.1738203837137,180.7488555908203,29264700
2025-06-30 00:00:00+00:00,180.86783135998968,184.65512768323535,180.19366151102295,184.030517578125,6482600
2025-07-01 00:00:00+00:00,183.42573159336115,190.11793052864323,182.8110455691949,188.36309814453125,5937600
2025-07-02 00:00:00+00:00,188.07558061605684,190.9408327084777,187.90703815510582,189.11659240722656,4658200
2025-07-03 00:00:00+00:00,189.51316189361896,189.83042897066974,187.25268691807628,187.6591796875,3706200
2025-07-07 00:00:00+00:00,187.81781384682256,189.7511128285944,185.2301628625658,186.0233154296875,11049100
2025-07-08 00:00:00+00:00,185.1904960924495,191.34732603738576,185.07152850275327,188.14498901367188,7106900
2025-07-09 00:00:00+00:00,186.88585998031454,189.45367798006285,186.7074085956804,188.98770141601562,5594100
2025-07-10 00:00:00+00:00,188.86873403695915,195.80879250550882,187.93678090782504,193.3302001953125,6049400
2025-07-11 00:00:00+00:00,192.22970405781663,192.33876272428023,189.5230854986546,190.80203247070312,4991000
2025-07-14 00:00:00+00:00,190.07828924299216,191.02015129994086,188.41266733560354,189.8800048828125,4072800
2025-07-15 00:00:00+00:00,190.2100067138672,190.6699981689453,185.00999450683594,186.38999938964844,6729200
2025-07-16 00:00:00+00:00,186.9199981689453,191.38999938964844,186.5,190.5800018310547,6202600
2025-07-17 00:00:00+00:00,189.0,192.1199951171875,188.25999450683594,191.39999389648438,4853100
2025-07-18 00:00:00+00:00,191.50999450683594,192.33999633789062,188.57000732421875,189.25999450683594,5332000
2025-07-21 00:00:00+00:00,189.6199951171875,189.89999389648438,184.6300048828125,184.85000610351562,4954800
2025-07-22 00:00:00+00:00,184.94000244140625,188.1999969482422,184.89999389648438,187.11000061035156,4432100
2025-07-23 00:00:00+00:00,187.0500030517578,190.8000030517578,186.77000427246094,190.5500030517578,4344500
2025-07-24 00:00:00+00:00,190.75999450683594,192.24000549316406,189.99000549316406,190.8300018310547,3462700
2025-07-25 00:00:00+00:00,191.39999389648438,191.39999389648438,188.52999877929688,190.27999877929688,3786800
2025-07-28 00:00:00+00:00,191.2100067138672,191.2100067138672,187.63999938964844,188.52000427246094,3776900
2025-07-29 00:00:00+00:00,189.14999389648438,192.49000549316406,187.86000061035156,191.22000122070312,6715500
2025-07-30 00:00:00+00:00,191.77000427246094,192.6999969482422,188.00999450683594,189.30999755859375,5008400
2025-07-31 00:00:00+00:00,197.05999755859375,198.8300018310547,187.6199951171875,189.02000427246094,10347900
2025-08-01 00:00:00+00:00,189.9199981689453,197.05999755859375,189.7899932861328,195.22000122070312,8082000
2025-08-04 00:00:00+00:00,194.80999755859375,197.3699951171875,193.72000122070312,197.19000244140625,4217500
2025-08-05 00:00:00+00:00,197.5500030517578,199.88999938964844,196.47999572753906,198.5500030517578,4153400
2025-08-06 00:00:00+00:00,197.22999572753906,198.0500030517578,194.6699981689453,196.3000030517578,4057200
2025-08-07 00:00:00+00:00,197.0500030517578,199.8300018310547,196.5,198.86000061035156,4683300
2025-08-08 00:00:00+00:00,199.0800018310547,200.3300018310547,197.13999938964844,198.0500030517578,4101700
2025-08-11 00:00:00+00:00,198.17999267578125,199.42999267578125,196.88999938964844,198.63999938964844,6067800
2025-08-12 00:00:00+00:00,198.08999633789062,200.02000427246094,197.0500030517578,198.63999938964844,3049800
2025-08-13 00:00:00+00:00,199.75999450683594,201.72000122070312,199.2100067138672,201.47000122070312,3558500
2025-08-14 00:00:00+00:00,201.8000030517578,205.05999755859375,200.86000061035156,204.67999267578125,4635400
2025-08-15 00:00:00+00:00,205.91000366210938,206.83999633789062,204.32000732421875,206.69000244140625,4430900
2025-08-18 00:00:00+00:00,206.60000610351562,208.33999633789062,205.9600067138672,206.57000732421875,6083500
2025-08-19 00:00:00+00:00,206.52999877929688,207.8000030517578,205.10000610351562,206.19000244140625,3975500
2025-08-20 00:00:00+00:00,206.64999389648438,211.69000244140625,206.64999389648438,209.14999389648438,5782100
2025-08-21 00:00:00+00:00,209.13999938964844,212.4499969482422,208.8699951171875,209.5,5323900
2025-08-22 00:00:00+00:00,210.83999633789062,211.47000122070312,207.1199951171875,210.60000610351562,5516900
2025-08-25 00:00:00+00:00,210.3000030517578,211.3000030517578,207.0500030517578,207.5500030517578,2796200
2025-08-26 00:00:00+00:00,207.52000427246094,208.5800018310547,206.57000732421875,208.36000061035156,3702900
2025-08-27 00:00:00+00:00,208.82000732421875,210.4199981689453,207.80999755859375,208.05999755859375,3459100
2025-08-28 00:00:00+00:00,207.64999389648438,208.00999450683594,205.49000549316406,207.9199981689453,4523100
2025-08-29 00:00:00+00:00,208.0,211.0,207.89999389648438,210.39999389648438,4264700
2025-09-02 00:00:00+00:00,210.13999938964844,212.16000366210938,208.99000549316406,211.9199981689453,4335500
2025-09-03 00:00:00+00:00,212.4199981689453,213.4199981689453,211.47999572753906,211.86000061035156,3973500
2025-09-04 00:00:00+00:00,212.25,214.19000244140625,211.66000366210938,213.0,3531600
2025-09-05 00:00:00+00:00,212.5500030517578,214.33999633789062,211.0,212.55999755859375,4465400
2025-09-08 00:00:00+00:00,210.99000549316406,212.0,207.61000061035156,209.7899932861328,5525500
2025-09-09 00:00:00+00:00,209.52999877929688,210.72000122070312,209.1199951171875,210.4199981689453,3097100
2025-09-10 00:00:00+00:00,210.22999572753906,212.27000427246094,208.44000244140625,211.63999938964844,4520600
2025-09-11 00:00:00+00:00,220.35000610351562,221.77000427246094,216.75,220.22000122070312,7647700
2025-09-12 00:00:00+00:00,219.1199951171875,220.3800048828125,218.22999572753906,218.33999633789062,4418800
2025-09-15 00:00:00+00:00,219.60000610351562,219.60000610351562,214.30999755859375,217.61000061035156,5162100
2025-09-16 00:00:00+00:00,218.3300018310547,218.7100067138672,215.83999633789062,216.25999450683594,4251000
2025-09-17 00:00:00+00:00,219.10000610351562,221.5500030517578,217.3000030517578,220.80999755859375,5258400
2025-09-18 00:00:00+00:00,221.07000732421875,222.07000732421875,219.9199981689453,221.99000549316406,4445600
2025-09-19 00:00:00+00:00,222.4199981689453,223.49000549316406,221.58999633789062,222.47000122070312,14415100
2025-09-22 00:00:00+00:00,222.4600067138672,225.16000366210938,221.42999267578125,222.58999633789062,5990700
2025-09-23 00:00:00+00:00,222.00999450683594,224.39999389648438,221.92999267578125,222.61000061035156,4629900
2025-09-24 00:00:00+00:00,222.0,222.24000549316406,218.5399932861328,219.99000549316406,5074500
2025-09-25 00:00:00+00:00,220.10000610351562,222.25999450683594,218.02999877929688,218.5399932861328,6666000
2025-09-26 00:00:00+00:00,220.6300048828125,221.47999572753906,217.6699981689453,220.61000061035156,4185600
