"('date', '')","('open', 'BIRK')","('high', 'BIRK')","('low', 'BIRK')","('close', 'BIRK')","('volume', 'BIRK')"
2024-06-20 00:00:00+00:00,60.20000076293945,61.83000183105469,59.97999954223633,61.13999938964844,1057800
2024-06-21 00:00:00+00:00,61.04999923706055,61.529998779296875,59.7599983215332,61.470001220703125,1071300
2024-06-24 00:00:00+00:00,61.2599983215332,61.400001525878906,59.47999954223633,59.779998779296875,1062000
2024-06-25 00:00:00+00:00,56.849998474121094,58.400001525878906,55.91999816894531,57.369998931884766,1533900
2024-06-26 00:00:00+00:00,57.56999969482422,57.900001525878906,54.290000915527344,54.61000061035156,1880500
2024-06-27 00:00:00+00:00,54.0,54.880001068115234,53.70000076293945,54.29999923706055,5137500
2024-06-28 00:00:00+00:00,54.29999923706055,54.61000061035156,53.68000030517578,54.40999984741211,2283200
2024-07-01 00:00:00+00:00,56.650001525878906,56.70000076293945,54.560001373291016,55.369998931884766,4090600
2024-07-02 00:00:00+00:00,55.36000061035156,55.755001068115234,54.560001373291016,55.459999084472656,1438600
2024-07-03 00:00:00+00:00,56.2599983215332,56.70000076293945,55.474998474121094,56.5,950500
2024-07-05 00:00:00+00:00,56.72999954223633,57.630001068115234,55.59000015258789,56.619998931884766,1563300
2024-07-08 00:00:00+00:00,56.900001525878906,57.119998931884766,55.88999938964844,56.7599983215332,1665700
2024-07-09 00:00:00+00:00,56.77000045776367,57.400001525878906,56.209999084472656,56.290000915527344,1175300
2024-07-10 00:00:00+00:00,56.45000076293945,56.57500076293945,54.7599983215332,55.060001373291016,1403400
2024-07-11 00:00:00+00:00,56.25,56.356998443603516,54.61000061035156,54.779998779296875,1541500
2024-07-12 00:00:00+00:00,55.060001373291016,56.040000915527344,54.63999938964844,55.650001525878906,975400
2024-07-15 00:00:00+00:00,56.369998931884766,56.84000015258789,54.5099983215332,54.65999984741211,808200
2024-07-16 00:00:00+00:00,54.720001220703125,55.16999816894531,54.34000015258789,55.08000183105469,820600
2024-07-17 00:00:00+00:00,54.61000061035156,55.97999954223633,53.564998626708984,54.15999984741211,861800
2024-07-18 00:00:00+00:00,54.189998626708984,55.7599983215332,53.45000076293945,53.630001068115234,992500
2024-07-19 00:00:00+00:00,53.529998779296875,54.66999816894531,53.45000076293945,54.29999923706055,723500
2024-07-22 00:00:00+00:00,54.619998931884766,56.400001525878906,54.02000045776367,55.27000045776367,879800
2024-07-23 00:00:00+00:00,55.04999923706055,55.959999084472656,54.58000183105469,55.52000045776367,943400
2024-07-24 00:00:00+00:00,55.060001373291016,56.650001525878906,54.99800109863281,55.41999816894531,1056000
2024-07-25 00:00:00+00:00,57.02000045776367,57.3849983215332,55.36000061035156,55.52000045776367,1191500
2024-07-26 00:00:00+00:00,55.97999954223633,57.79999923706055,55.619998931884766,57.209999084472656,757200
2024-07-29 00:00:00+00:00,57.34000015258789,58.75,56.439998626708984,58.54999923706055,952700
2024-07-30 00:00:00+00:00,58.77000045776367,59.380001068115234,58.119998931884766,58.91999816894531,530700
2024-07-31 00:00:00+00:00,59.13999938964844,60.13999938964844,58.599998474121094,59.11000061035156,443300
2024-08-01 00:00:00+00:00,59.0,60.29999923706055,57.59000015258789,58.119998931884766,742700
2024-08-02 00:00:00+00:00,56.97999954223633,56.9900016784668,55.13999938964844,55.95000076293945,724900
2024-08-05 00:00:00+00:00,54.0,55.119998931884766,53.04999923706055,54.369998931884766,771100
2024-08-06 00:00:00+00:00,55.040000915527344,56.93000030517578,54.5099983215332,56.02000045776367,828300
2024-08-07 00:00:00+00:00,56.810001373291016,57.310001373291016,55.060001373291016,55.25,957700
2024-08-08 00:00:00+00:00,55.75,57.40999984741211,55.2599983215332,57.310001373291016,519900
2024-08-09 00:00:00+00:00,57.4900016784668,58.84000015258789,57.099998474121094,58.470001220703125,684300
2024-08-12 00:00:00+00:00,58.5099983215332,59.34000015258789,57.869998931884766,58.65999984741211,687000
2024-08-13 00:00:00+00:00,58.95000076293945,60.47999954223633,58.7400016784668,60.310001373291016,807100
2024-08-14 00:00:00+00:00,60.27000045776367,61.150001525878906,59.4900016784668,59.560001373291016,880400
2024-08-15 00:00:00+00:00,60.63999938964844,63.0,60.44499969482422,62.380001068115234,1589800
2024-08-16 00:00:00+00:00,62.31999969482422,63.88999938964844,62.040000915527344,62.88999938964844,1365900
2024-08-19 00:00:00+00:00,62.88999938964844,63.310001373291016,61.65999984741211,61.95000076293945,506500
2024-08-20 00:00:00+00:00,62.79999923706055,62.79999923706055,61.2400016784668,61.599998474121094,951600
2024-08-21 00:00:00+00:00,61.869998931884766,63.32500076293945,61.869998931884766,63.029998779296875,1529300
2024-08-22 00:00:00+00:00,62.95000076293945,63.7599983215332,62.06999969482422,62.220001220703125,905300
2024-08-23 00:00:00+00:00,62.91999816894531,63.68000030517578,62.529998779296875,63.56999969482422,699100
2024-08-26 00:00:00+00:00,64.27999877929688,64.77999877929688,62.290000915527344,62.400001525878906,1636600
2024-08-27 00:00:00+00:00,62.220001220703125,62.76499938964844,61.63100051879883,61.970001220703125,1846100
2024-08-28 00:00:00+00:00,61.5,62.709999084472656,60.65999984741211,60.70000076293945,2165300
2024-08-29 00:00:00+00:00,54.08000183105469,54.5099983215332,50.25,50.900001525878906,5829300
2024-08-30 00:00:00+00:00,51.5,51.52000045776367,49.03499984741211,49.900001525878906,2887000
2024-09-03 00:00:00+00:00,49.939998626708984,50.279998779296875,49.029998779296875,49.849998474121094,1727400
2024-09-04 00:00:00+00:00,49.29999923706055,49.810001373291016,47.709999084472656,48.209999084472656,1175100
2024-09-05 00:00:00+00:00,48.209999084472656,48.29999923706055,46.47999954223633,47.5,1175200
2024-09-06 00:00:00+00:00,47.400001525878906,47.9900016784668,45.369998931884766,45.40999984741211,1819300
2024-09-09 00:00:00+00:00,45.459999084472656,46.04499816894531,44.53499984741211,44.58000183105469,2161700
2024-09-10 00:00:00+00:00,44.33000183105469,44.5,42.90999984741211,43.880001068115234,2701700
2024-09-11 00:00:00+00:00,43.779998779296875,44.84000015258789,43.084999084472656,44.790000915527344,1923300
2024-09-12 00:00:00+00:00,44.88999938964844,46.709999084472656,44.71500015258789,46.43000030517578,2488900
2024-09-13 00:00:00+00:00,46.0,46.54999923706055,45.439998626708984,46.2400016784668,1992900
2024-09-16 00:00:00+00:00,46.22999954223633,48.4900016784668,46.0,48.2400016784668,2079000
2024-09-17 00:00:00+00:00,48.5,49.13999938964844,48.06999969482422,48.2400016784668,1352000
2024-09-18 00:00:00+00:00,48.36000061035156,49.33000183105469,48.0099983215332,48.2400016784668,910400
2024-09-19 00:00:00+00:00,48.959999084472656,49.0,47.369998931884766,47.86000061035156,1382300
2024-09-20 00:00:00+00:00,48.56999969482422,48.56999969482422,47.31999969482422,47.83000183105469,1784100
2024-09-23 00:00:00+00:00,48.09000015258789,49.7599983215332,47.9900016784668,49.16999816894531,1737700
2024-09-24 00:00:00+00:00,49.2599983215332,50.380001068115234,49.220001220703125,50.16999816894531,1271900
2024-09-25 00:00:00+00:00,50.40999984741211,50.689998626708984,49.040000915527344,49.349998474121094,1077300
2024-09-26 00:00:00+00:00,50.04999923706055,50.72999954223633,49.380001068115234,49.83000183105469,2329300
2024-09-27 00:00:00+00:00,49.849998474121094,50.090999603271484,48.70000076293945,49.25,1265800
2024-09-30 00:00:00+00:00,49.22999954223633,49.88999938964844,48.720001220703125,49.290000915527344,1458400
2024-10-01 00:00:00+00:00,49.27000045776367,49.66999816894531,47.529998779296875,47.970001220703125,1103500
2024-10-02 00:00:00+00:00,47.70000076293945,47.90999984741211,47.209999084472656,47.45000076293945,769600
2024-10-03 00:00:00+00:00,47.36000061035156,47.70000076293945,46.7400016784668,47.439998626708984,971400
2024-10-04 00:00:00+00:00,47.970001220703125,48.83000183105469,47.790000915527344,48.810001373291016,1080700
2024-10-07 00:00:00+00:00,49.2400016784668,49.5,46.4900016784668,47.27000045776367,1361700
2024-10-08 00:00:00+00:00,47.310001373291016,47.9900016784668,47.14699935913086,47.790000915527344,526300
2024-10-09 00:00:00+00:00,47.810001373291016,49.029998779296875,47.529998779296875,48.83000183105469,1337700
2024-10-10 00:00:00+00:00,49.36000061035156,50.4900016784668,49.0,49.84000015258789,1536100
2024-10-11 00:00:00+00:00,49.619998931884766,50.630001068115234,49.36000061035156,50.02000045776367,1316500
2024-10-14 00:00:00+00:00,50.22999954223633,51.790000915527344,50.22999954223633,51.77000045776367,1695100
2024-10-15 00:00:00+00:00,51.36000061035156,51.529998779296875,50.220001220703125,50.439998626708984,1338000
2024-10-16 00:00:00+00:00,50.66999816894531,50.880001068115234,49.84000015258789,50.36000061035156,1048100
2024-10-17 00:00:00+00:00,50.529998779296875,51.119998931884766,50.279998779296875,50.47999954223633,396300
2024-10-18 00:00:00+00:00,50.56999969482422,51.84000015258789,50.369998931884766,51.779998779296875,689300
2024-10-21 00:00:00+00:00,51.650001525878906,51.880001068115234,50.72999954223633,51.060001373291016,513300
2024-10-22 00:00:00+00:00,50.68000030517578,51.20000076293945,50.45000076293945,50.689998626708984,473200
2024-10-23 00:00:00+00:00,50.540000915527344,50.779998779296875,49.970001220703125,50.31999969482422,534300
2024-10-24 00:00:00+00:00,50.630001068115234,50.63999938964844,49.22999954223633,49.5099983215332,650400
2024-10-25 00:00:00+00:00,49.86000061035156,50.25,49.16999816894531,49.400001525878906,780200
2024-10-28 00:00:00+00:00,49.7599983215332,50.29999923706055,48.5,48.52000045776367,1203800
2024-10-29 00:00:00+00:00,47.86000061035156,47.95000076293945,46.84000015258789,47.689998626708984,1341800
2024-10-30 00:00:00+00:00,47.59000015258789,48.38999938964844,46.66999816894531,46.72999954223633,811500
2024-10-31 00:00:00+00:00,46.45000076293945,46.689998626708984,45.95000076293945,46.0,1136000
2024-11-01 00:00:00+00:00,46.209999084472656,46.40999984741211,45.779998779296875,45.84000015258789,856000
2024-11-04 00:00:00+00:00,46.099998474121094,47.03200149536133,46.07500076293945,46.13999938964844,519300
2024-11-05 00:00:00+00:00,46.06999969482422,46.7400016784668,45.97999954223633,46.2599983215332,720200
2024-11-06 00:00:00+00:00,47.34000015258789,47.58000183105469,45.04999923706055,46.400001525878906,1265900
2024-11-07 00:00:00+00:00,46.849998474121094,48.40999984741211,46.689998626708984,47.04999923706055,1139700
2024-11-08 00:00:00+00:00,46.66999816894531,47.040000915527344,45.95000076293945,46.619998931884766,1150800
2024-11-11 00:00:00+00:00,46.9900016784668,47.5,46.04999923706055,46.709999084472656,1135000
2024-11-12 00:00:00+00:00,46.5,46.970001220703125,44.93000030517578,45.52000045776367,1095700
2024-11-13 00:00:00+00:00,45.849998474121094,46.709999084472656,44.779998779296875,44.86000061035156,1188800
2024-11-14 00:00:00+00:00,45.2400016784668,46.2599983215332,44.11000061035156,44.790000915527344,1595300
2024-11-15 00:00:00+00:00,44.900001525878906,45.599998474121094,44.45000076293945,45.58000183105469,1299000
2024-11-18 00:00:00+00:00,45.560001373291016,46.61000061035156,45.25,46.459999084472656,895100
2024-11-19 00:00:00+00:00,46.0,47.27000045776367,45.869998931884766,46.61000061035156,781600
2024-11-20 00:00:00+00:00,46.29999923706055,46.56999969482422,45.56800079345703,46.22999954223633,557100
2024-11-21 00:00:00+00:00,46.689998626708984,47.439998626708984,46.08000183105469,47.40999984741211,470700
2024-11-22 00:00:00+00:00,47.65999984741211,47.95000076293945,47.040000915527344,47.599998474121094,735200
2024-11-25 00:00:00+00:00,47.779998779296875,51.41999816894531,47.779998779296875,50.81999969482422,1754700
2024-11-26 00:00:00+00:00,50.209999084472656,50.77000045776367,49.63999938964844,50.060001373291016,775900
2024-11-27 00:00:00+00:00,50.18000030517578,51.29499816894531,49.53499984741211,50.5099983215332,911500
2024-11-29 00:00:00+00:00,51.349998474121094,52.630001068115234,50.744998931884766,51.65999984741211,886100
2024-12-02 00:00:00+00:00,51.65999984741211,52.099998474121094,49.880001068115234,51.5099983215332,1240700
2024-12-03 00:00:00+00:00,52.400001525878906,52.84000015258789,51.11000061035156,52.34000015258789,1321700
2024-12-04 00:00:00+00:00,52.18000030517578,52.70000076293945,51.88999938964844,52.25,808300
2024-12-05 00:00:00+00:00,52.290000915527344,52.529998779296875,51.915000915527344,52.310001373291016,860700
2024-12-06 00:00:00+00:00,52.79999923706055,54.43000030517578,52.5099983215332,53.54999923706055,1483600
2024-12-09 00:00:00+00:00,54.310001373291016,55.68000030517578,53.86000061035156,54.31999969482422,1770700
2024-12-10 00:00:00+00:00,54.560001373291016,55.060001373291016,53.04600143432617,54.369998931884766,1729200
2024-12-11 00:00:00+00:00,54.470001220703125,55.09000015258789,53.65999984741211,54.150001525878906,1389300
2024-12-12 00:00:00+00:00,54.349998474121094,54.6619987487793,52.790000915527344,53.59000015258789,1500000
2024-12-13 00:00:00+00:00,53.40999984741211,55.3489990234375,53.099998474121094,55.060001373291016,1737600
2024-12-16 00:00:00+00:00,54.81999969482422,56.0,54.540000915527344,55.72999954223633,1521100
2024-12-17 00:00:00+00:00,55.79999923706055,56.2400016784668,54.55500030517578,56.060001373291016,2712500
2024-12-18 00:00:00+00:00,60.939998626708984,62.45000076293945,56.54499816894531,57.15999984741211,5641800
2024-12-19 00:00:00+00:00,57.20000076293945,59.060001373291016,56.55699920654297,57.59000015258789,2624300
2024-12-20 00:00:00+00:00,56.970001220703125,61.06999969482422,56.4739990234375,60.400001525878906,2428300
2024-12-23 00:00:00+00:00,60.790000915527344,61.119998931884766,59.7599983215332,59.93000030517578,1940100
2024-12-24 00:00:00+00:00,59.90999984741211,60.290000915527344,59.189998626708984,60.150001525878906,492000
2024-12-26 00:00:00+00:00,59.349998474121094,60.58000183105469,59.349998474121094,60.2400016784668,800500
2024-12-27 00:00:00+00:00,59.869998931884766,60.310001373291016,58.560001373291016,59.119998931884766,878100
2024-12-30 00:00:00+00:00,57.959999084472656,58.5,57.43000030517578,57.689998626708984,1067400
2024-12-31 00:00:00+00:00,57.689998626708984,57.86000061035156,56.54999923706055,56.65999984741211,1125700
2025-01-02 00:00:00+00:00,57.08000183105469,57.97999954223633,56.33000183105469,57.290000915527344,1254200
2025-01-03 00:00:00+00:00,57.650001525878906,58.18000030517578,55.900001525878906,56.290000915527344,888500
2025-01-06 00:00:00+00:00,56.7599983215332,57.83000183105469,56.290000915527344,57.560001373291016,1433800
2025-01-07 00:00:00+00:00,58.439998626708984,58.709999084472656,57.0099983215332,57.5,1367200
2025-01-08 00:00:00+00:00,57.38999938964844,58.290000915527344,56.619998931884766,57.7400016784668,814900
2025-01-10 00:00:00+00:00,56.59000015258789,58.619998931884766,55.77000045776367,56.599998474121094,1710300
2025-01-13 00:00:00+00:00,56.45000076293945,56.88999938964844,55.02000045776367,56.65999984741211,1122600
2025-01-14 00:00:00+00:00,56.88999938964844,57.61000061035156,55.4900016784668,56.47999954223633,966900
2025-01-15 00:00:00+00:00,57.849998474121094,58.25,57.20000076293945,58.130001068115234,845200
2025-01-16 00:00:00+00:00,58.72999954223633,59.380001068115234,57.310001373291016,57.849998474121094,983800
2025-01-17 00:00:00+00:00,58.130001068115234,60.619998931884766,57.95899963378906,59.93000030517578,1681300
2025-01-21 00:00:00+00:00,59.20000076293945,60.5,58.33000183105469,58.97999954223633,2215900
2025-01-22 00:00:00+00:00,59.25,59.38999938964844,57.61000061035156,58.5,1535800
2025-01-23 00:00:00+00:00,58.27000045776367,58.91999816894531,57.37300109863281,58.650001525878906,993900
2025-01-24 00:00:00+00:00,58.70000076293945,60.5099983215332,58.66999816894531,59.84000015258789,1179000
2025-01-27 00:00:00+00:00,58.90999984741211,60.32899856567383,57.9900016784668,58.189998626708984,1825000
2025-01-28 00:00:00+00:00,58.22999954223633,61.09000015258789,58.22999954223633,60.79999923706055,1677300
2025-01-29 00:00:00+00:00,60.72999954223633,62.45000076293945,60.619998931884766,61.310001373291016,2238600
