"('date', '')","('open', 'CFBK')","('high', 'CFBK')","('low', 'CFBK')","('close', 'CFBK')","('volume', 'CFBK')"
2001-02-27 00:00:00+00:00,210.40984609282728,210.40984609282728,196.063720703125,196.063720703125,54
2001-02-28 00:00:00+00:00,196.063720703125,196.063720703125,196.063720703125,196.063720703125,0
2001-03-01 00:00:00+00:00,191.28167272865977,191.28167272865977,188.89065551757812,188.89065551757812,62
2001-03-02 00:00:00+00:00,193.6727254126905,193.6727254126905,191.28170776367188,191.28170776367188,29
2001-03-05 00:00:00+00:00,191.28170776367188,191.28170776367188,191.28170776367188,191.28170776367188,0
2001-03-06 00:00:00+00:00,191.28170776367188,191.28170776367188,191.28170776367188,191.28170776367188,0
2001-03-07 00:00:00+00:00,191.28170776367188,191.28170776367188,191.28170776367188,191.28170776367188,0
2001-03-08 00:00:00+00:00,191.28170776367188,191.28170776367188,191.28170776367188,191.28170776367188,0
2001-03-09 00:00:00+00:00,191.28170776367188,191.28170776367188,191.28170776367188,191.28170776367188,0
2001-03-12 00:00:00+00:00,191.28170776367188,191.28170776367188,191.28170776367188,191.28170776367188,36
2001-03-13 00:00:00+00:00,191.28170776367188,191.28170776367188,191.28170776367188,191.28170776367188,0
2001-03-14 00:00:00+00:00,191.28170776367188,191.28170776367188,191.28170776367188,191.28170776367188,0
2001-03-15 00:00:00+00:00,191.28170776367188,191.28170776367188,191.28170776367188,191.28170776367188,0
2001-03-16 00:00:00+00:00,191.28170776367188,191.28170776367188,191.28170776367188,191.28170776367188,0
2001-03-19 00:00:00+00:00,200.8457794189453,200.8457794189453,200.8457794189453,200.8457794189453,11
2001-03-20 00:00:00+00:00,200.8457794189453,200.8457794189453,200.8457794189453,200.8457794189453,11
2001-03-21 00:00:00+00:00,200.8457794189453,200.8457794189453,200.8457794189453,200.8457794189453,0
2001-03-22 00:00:00+00:00,188.89068908480112,188.89068908480112,172.15353393554688,172.15353393554688,47
2001-03-23 00:00:00+00:00,172.15353393554688,172.15353393554688,172.15353393554688,172.15353393554688,0
2001-03-26 00:00:00+00:00,172.15353393554688,172.15353393554688,172.15353393554688,172.15353393554688,0
2001-03-27 00:00:00+00:00,174.54457092285156,174.54457092285156,174.54457092285156,174.54457092285156,25
2001-03-28 00:00:00+00:00,174.54457092285156,174.54457092285156,174.54457092285156,174.54457092285156,0
2001-03-29 00:00:00+00:00,174.54457092285156,174.54457092285156,174.54457092285156,174.54457092285156,0
2001-03-30 00:00:00+00:00,174.54457092285156,174.54457092285156,174.54457092285156,174.54457092285156,0
2001-04-02 00:00:00+00:00,174.54457092285156,174.54457092285156,174.54457092285156,174.54457092285156,0
2001-04-03 00:00:00+00:00,174.54457092285156,174.54457092285156,174.54457092285156,174.54457092285156,0
2001-04-04 00:00:00+00:00,175.89385986328125,175.89385986328125,175.89385986328125,175.89385986328125,0
2001-04-05 00:00:00+00:00,173.48435974121094,173.48435974121094,173.48435974121094,173.48435974121094,51
2001-04-06 00:00:00+00:00,173.48435974121094,173.48435974121094,173.48435974121094,173.48435974121094,0
2001-04-09 00:00:00+00:00,173.48435974121094,173.48435974121094,173.48435974121094,173.48435974121094,0
2001-04-10 00:00:00+00:00,173.48435974121094,173.48435974121094,173.48435974121094,173.48435974121094,0
2001-04-11 00:00:00+00:00,173.48435974121094,173.48435974121094,173.48435974121094,173.48435974121094,0
2001-04-12 00:00:00+00:00,175.41193783340523,190.832763671875,175.41193783340523,190.832763671875,65
2001-04-16 00:00:00+00:00,190.8328125,202.3984375,187.94140625,202.3984375,141
2001-04-17 00:00:00+00:00,202.3984375,202.3984375,202.3984375,202.3984375,0
2001-04-18 00:00:00+00:00,202.3984375,202.3984375,202.3984375,202.3984375,0
2001-04-19 00:00:00+00:00,202.3984375,202.3984375,202.3984375,202.3984375,0
2001-04-20 00:00:00+00:00,202.3984375,202.3984375,202.3984375,202.3984375,0
2001-04-23 00:00:00+00:00,202.3984375,202.3984375,202.3984375,202.3984375,0
2001-04-24 00:00:00+00:00,177.33955397394024,192.76039123535156,177.33955397394024,192.76039123535156,18
2001-04-25 00:00:00+00:00,192.76039123535156,192.76039123535156,192.76039123535156,192.76039123535156,0
2001-04-26 00:00:00+00:00,192.76039123535156,192.76039123535156,192.76039123535156,192.76039123535156,0
2001-04-27 00:00:00+00:00,192.76039123535156,192.76039123535156,192.76039123535156,192.76039123535156,0
2001-04-30 00:00:00+00:00,192.76039123535156,192.76039123535156,192.76039123535156,192.76039123535156,0
2001-05-01 00:00:00+00:00,192.76039123535156,192.76039123535156,192.76039123535156,192.76039123535156,0
2001-05-02 00:00:00+00:00,192.76039123535156,192.76039123535156,192.76039123535156,192.76039123535156,0
2001-05-03 00:00:00+00:00,192.76039123535156,192.76039123535156,192.76039123535156,192.76039123535156,0
2001-05-04 00:00:00+00:00,192.76039123535156,192.76039123535156,192.76039123535156,192.76039123535156,0
2001-05-07 00:00:00+00:00,192.76039123535156,192.76039123535156,192.76039123535156,192.76039123535156,0
2001-05-08 00:00:00+00:00,192.76039123535156,192.76039123535156,192.76039123535156,192.76039123535156,0
2001-05-09 00:00:00+00:00,192.76039123535156,192.76039123535156,192.76039123535156,192.76039123535156,0
2001-05-10 00:00:00+00:00,192.76039123535156,192.76039123535156,192.76039123535156,192.76039123535156,0
2001-05-11 00:00:00+00:00,192.76039123535156,192.76039123535156,192.76039123535156,192.76039123535156,0
2001-05-14 00:00:00+00:00,192.76039123535156,192.76039123535156,192.76039123535156,192.76039123535156,0
2001-05-15 00:00:00+00:00,192.76039123535156,192.76039123535156,192.76039123535156,192.76039123535156,0
2001-05-16 00:00:00+00:00,173.48435974121094,173.48435974121094,173.48435974121094,173.48435974121094,18
2001-05-17 00:00:00+00:00,173.48435974121094,173.48435974121094,173.48435974121094,173.48435974121094,0
2001-05-18 00:00:00+00:00,173.48435974121094,173.48435974121094,173.48435974121094,173.48435974121094,0
2001-05-21 00:00:00+00:00,173.48435974121094,173.48435974121094,173.48435974121094,173.48435974121094,0
2001-05-22 00:00:00+00:00,173.48435974121094,173.48435974121094,173.48435974121094,173.48435974121094,0
2001-05-23 00:00:00+00:00,173.48435974121094,173.48435974121094,173.48435974121094,173.48435974121094,11
2001-05-24 00:00:00+00:00,173.48435974121094,173.48435974121094,173.48435974121094,173.48435974121094,0
2001-05-25 00:00:00+00:00,173.48435974121094,173.48435974121094,173.48435974121094,173.48435974121094,0
2001-05-29 00:00:00+00:00,173.48435974121094,173.48435974121094,173.48435974121094,173.48435974121094,0
2001-05-30 00:00:00+00:00,173.48435974121094,173.48435974121094,173.48435974121094,173.48435974121094,0
2001-05-31 00:00:00+00:00,173.48435974121094,173.48435974121094,173.48435974121094,173.48435974121094,0
2001-06-01 00:00:00+00:00,173.48435974121094,173.48435974121094,173.48435974121094,173.48435974121094,0
2001-06-04 00:00:00+00:00,173.48435974121094,173.48435974121094,173.48435974121094,173.48435974121094,0
2001-06-05 00:00:00+00:00,173.48435974121094,173.48435974121094,173.48435974121094,173.48435974121094,36
2001-06-06 00:00:00+00:00,173.48435974121094,173.48435974121094,173.48435974121094,173.48435974121094,0
2001-06-07 00:00:00+00:00,173.48435974121094,173.48435974121094,173.48435974121094,173.48435974121094,0
2001-06-08 00:00:00+00:00,173.48435974121094,173.48435974121094,173.48435974121094,173.48435974121094,0
2001-06-11 00:00:00+00:00,173.48435974121094,173.48435974121094,173.48435974121094,173.48435974121094,0
2001-06-12 00:00:00+00:00,173.48435974121094,173.48435974121094,173.48435974121094,173.48435974121094,0
2001-06-13 00:00:00+00:00,173.48435974121094,173.48435974121094,173.48435974121094,173.48435974121094,0
2001-06-14 00:00:00+00:00,173.48435974121094,173.48435974121094,173.48435974121094,173.48435974121094,22
2001-06-15 00:00:00+00:00,173.48435974121094,173.48435974121094,173.48435974121094,173.48435974121094,0
2001-06-18 00:00:00+00:00,173.48435974121094,173.48435974121094,173.48435974121094,173.48435974121094,0
2001-06-19 00:00:00+00:00,173.4843681953361,173.4843681953361,166.7377471923828,166.7377471923828,123
2001-06-20 00:00:00+00:00,168.6653791515294,172.5205841064453,168.6653791515294,172.5205841064453,91
2001-06-21 00:00:00+00:00,172.5205841064453,172.5205841064453,172.5205841064453,172.5205841064453,0
2001-06-22 00:00:00+00:00,171.5567626953125,171.5567626953125,171.5567626953125,171.5567626953125,18
2001-06-25 00:00:00+00:00,171.5567626953125,171.5567626953125,171.5567626953125,171.5567626953125,0
2001-06-26 00:00:00+00:00,171.5567626953125,171.5567626953125,171.5567626953125,171.5567626953125,0
2001-06-27 00:00:00+00:00,176.3757781982422,176.3757781982422,176.3757781982422,176.3757781982422,18
2001-06-28 00:00:00+00:00,177.73545837402344,177.73545837402344,177.73545837402344,177.73545837402344,0
2001-06-29 00:00:00+00:00,177.73545837402344,177.73545837402344,177.73545837402344,177.73545837402344,0
2001-07-02 00:00:00+00:00,177.73545837402344,177.73545837402344,177.73545837402344,177.73545837402344,0
2001-07-03 00:00:00+00:00,168.9944468432493,168.9944468432493,166.66348266601562,166.66348266601562,22
2001-07-05 00:00:00+00:00,166.66348266601562,166.66348266601562,166.66348266601562,166.66348266601562,0
2001-07-06 00:00:00+00:00,177.73543728239756,188.4189910888672,177.73543728239756,188.4189910888672,22
2001-07-09 00:00:00+00:00,188.4189910888672,188.4189910888672,188.4189910888672,188.4189910888672,0
2001-07-10 00:00:00+00:00,188.4189910888672,188.4189910888672,188.4189910888672,188.4189910888672,0
2001-07-11 00:00:00+00:00,188.4189910888672,188.4189910888672,188.4189910888672,188.4189910888672,4
2001-07-12 00:00:00+00:00,188.4189910888672,188.4189910888672,188.4189910888672,188.4189910888672,0
2001-07-13 00:00:00+00:00,188.4189910888672,188.4189910888672,188.4189910888672,188.4189910888672,0
2001-07-16 00:00:00+00:00,188.4189910888672,188.4189910888672,188.4189910888672,188.4189910888672,0
2001-07-17 00:00:00+00:00,188.4189910888672,188.4189910888672,188.4189910888672,188.4189910888672,0
2001-07-18 00:00:00+00:00,174.82182948239426,184.53414916992188,169.9656642738521,184.53414916992188,47
2001-07-19 00:00:00+00:00,184.53414916992188,184.53414916992188,184.53414916992188,184.53414916992188,0
2001-07-20 00:00:00+00:00,184.53414916992188,184.53414916992188,184.53414916992188,184.53414916992188,0
2001-07-23 00:00:00+00:00,184.53414916992188,184.53414916992188,184.53414916992188,184.53414916992188,0
2001-07-24 00:00:00+00:00,184.53414916992188,184.53414916992188,184.53414916992188,184.53414916992188,0
2001-07-25 00:00:00+00:00,184.53414916992188,184.53414916992188,184.53414916992188,184.53414916992188,0
2001-07-26 00:00:00+00:00,179.67796325683594,179.67796325683594,179.67796325683594,179.67796325683594,22
2001-07-27 00:00:00+00:00,179.67796325683594,179.67796325683594,179.67796325683594,179.67796325683594,4
2001-07-30 00:00:00+00:00,175.7930145263672,175.7930145263672,175.7930145263672,175.7930145263672,4
2001-07-31 00:00:00+00:00,184.53408343743283,191.52696228027344,184.53408343743283,191.52696228027344,18
2001-08-01 00:00:00+00:00,191.52696228027344,191.52696228027344,191.52696228027344,191.52696228027344,0
2001-08-02 00:00:00+00:00,191.52696228027344,191.52696228027344,191.52696228027344,191.52696228027344,0
2001-08-03 00:00:00+00:00,189.3903045654297,189.3903045654297,189.3903045654297,189.3903045654297,22
2001-08-06 00:00:00+00:00,189.3903045654297,189.3903045654297,189.3903045654297,189.3903045654297,0
2001-08-07 00:00:00+00:00,189.3903045654297,189.3903045654297,189.3903045654297,189.3903045654297,0
2001-08-08 00:00:00+00:00,191.72128295898438,191.72128295898438,191.72128295898438,191.72128295898438,18
2001-08-09 00:00:00+00:00,191.72128295898438,191.72128295898438,191.72128295898438,191.72128295898438,0
2001-08-10 00:00:00+00:00,191.72128295898438,191.72128295898438,191.72128295898438,191.72128295898438,0
2001-08-13 00:00:00+00:00,182.2031707763672,182.2031707763672,182.2031707763672,182.2031707763672,4
2001-08-14 00:00:00+00:00,192.30400520139432,192.30400520139432,191.72128295898438,191.72128295898438,18
2001-08-15 00:00:00+00:00,191.72128295898438,191.72128295898438,191.72128295898438,191.72128295898438,0
2001-08-16 00:00:00+00:00,191.72128295898438,191.72128295898438,191.72128295898438,191.72128295898438,0
2001-08-17 00:00:00+00:00,191.72128295898438,191.72128295898438,191.72128295898438,191.72128295898438,0
2001-08-20 00:00:00+00:00,191.72128295898438,191.72128295898438,191.72128295898438,191.72128295898438,0
2001-08-21 00:00:00+00:00,191.72128295898438,191.72128295898438,191.72128295898438,191.72128295898438,0
2001-08-22 00:00:00+00:00,182.2032066280839,182.2032066280839,165.10950880651836,165.3037567138672,51
2001-08-23 00:00:00+00:00,165.3037567138672,165.3037567138672,165.3037567138672,165.3037567138672,0
2001-08-24 00:00:00+00:00,165.30369784440614,179.67793057356258,165.30369784440614,172.49081420898438,54
2001-08-27 00:00:00+00:00,172.49081420898438,172.49081420898438,172.49081420898438,172.49081420898438,0
2001-08-28 00:00:00+00:00,176.37574768066406,176.37574768066406,176.37574768066406,176.37574768066406,25
2001-08-29 00:00:00+00:00,178.70672607421875,178.70672607421875,178.70672607421875,178.70672607421875,7
2001-08-30 00:00:00+00:00,178.70672607421875,178.70672607421875,178.70672607421875,178.70672607421875,0
2001-08-31 00:00:00+00:00,178.70672607421875,178.70672607421875,178.70672607421875,178.70672607421875,0
2001-09-04 00:00:00+00:00,174.82180933743194,179.67796325683594,174.82180933743194,179.67796325683594,47
2001-09-05 00:00:00+00:00,179.67796325683594,179.67796325683594,179.67796325683594,179.67796325683594,0
2001-09-06 00:00:00+00:00,179.67796325683594,179.67796325683594,179.67796325683594,179.67796325683594,0
2001-09-07 00:00:00+00:00,170.3541259765625,170.3541259765625,170.3541259765625,170.3541259765625,14
2001-09-10 00:00:00+00:00,170.3541259765625,170.3541259765625,170.3541259765625,170.3541259765625,0
2001-09-17 00:00:00+00:00,184.53412790579546,189.39028182519945,179.67796325683594,179.67796325683594,40
2001-09-18 00:00:00+00:00,179.67796325683594,179.67796325683594,179.67796325683594,179.67796325683594,7
2001-09-19 00:00:00+00:00,179.67796325683594,179.67796325683594,179.67796325683594,179.67796325683594,0
2001-09-20 00:00:00+00:00,179.67796325683594,179.67796325683594,179.67796325683594,179.67796325683594,0
2001-09-21 00:00:00+00:00,179.67796325683594,179.67796325683594,179.67796325683594,179.67796325683594,0
2001-09-24 00:00:00+00:00,179.67796325683594,179.67796325683594,179.67796325683594,179.67796325683594,0
2001-09-25 00:00:00+00:00,179.67796325683594,179.67796325683594,179.67796325683594,179.67796325683594,0
2001-09-26 00:00:00+00:00,169.96567430156688,169.96567430156688,165.3037567138672,165.3037567138672,25
2001-09-27 00:00:00+00:00,165.3037567138672,165.3037567138672,165.3037567138672,165.3037567138672,0
2001-09-28 00:00:00+00:00,165.3037567138672,165.3037567138672,165.3037567138672,165.3037567138672,0
2001-10-01 00:00:00+00:00,165.3037567138672,165.3037567138672,165.3037567138672,165.3037567138672,0
2001-10-02 00:00:00+00:00,165.3037567138672,165.3037567138672,165.3037567138672,165.3037567138672,4
2001-10-03 00:00:00+00:00,165.3037567138672,165.3037567138672,165.3037567138672,165.3037567138672,0
2001-10-04 00:00:00+00:00,166.87246704101562,166.87246704101562,166.87246704101562,166.87246704101562,0
2001-10-05 00:00:00+00:00,166.87246704101562,166.87246704101562,166.87246704101562,166.87246704101562,0
2001-10-08 00:00:00+00:00,180.010498046875,180.010498046875,180.010498046875,180.010498046875,36
2001-10-09 00:00:00+00:00,180.010498046875,180.010498046875,180.010498046875,180.010498046875,0
2001-10-10 00:00:00+00:00,180.010498046875,180.010498046875,180.010498046875,180.010498046875,0
2001-10-11 00:00:00+00:00,180.010498046875,180.010498046875,180.010498046875,180.010498046875,0
2001-10-12 00:00:00+00:00,180.010498046875,180.010498046875,180.010498046875,180.010498046875,0
2001-10-15 00:00:00+00:00,177.65736389160156,177.65736389160156,177.65736389160156,177.65736389160156,22
2001-10-16 00:00:00+00:00,177.65736389160156,177.65736389160156,177.65736389160156,177.65736389160156,36
2001-10-17 00:00:00+00:00,177.65736389160156,177.65736389160156,177.65736389160156,177.65736389160156,0
2001-10-18 00:00:00+00:00,177.65736389160156,177.65736389160156,177.65736389160156,177.65736389160156,0
2001-10-19 00:00:00+00:00,177.65736389160156,177.65736389160156,177.65736389160156,177.65736389160156,0
2001-10-22 00:00:00+00:00,178.44177754805455,182.3635711669922,178.44177754805455,182.3635711669922,11
2001-10-23 00:00:00+00:00,189.22665405273438,189.22665405273438,189.22665405273438,189.22665405273438,22
2001-10-24 00:00:00+00:00,186.87360975319012,187.46188354492188,186.87360975319012,187.46188354492188,65
2001-10-25 00:00:00+00:00,188.6383819580078,188.6383819580078,188.6383819580078,188.6383819580078,36
2001-10-26 00:00:00+00:00,183.343994140625,183.343994140625,183.343994140625,183.343994140625,18
2001-10-29 00:00:00+00:00,191.18756869813993,215.69880267523004,191.18756869813993,196.08982849121094,203
2001-10-30 00:00:00+00:00,196.08982849121097,196.08982849121097,196.08982849121097,196.08982849121094,0
2001-10-31 00:00:00+00:00,196.08982849121097,196.08982849121097,196.08982849121097,196.08982849121094,0
2001-11-01 00:00:00+00:00,196.08982849121097,196.08982849121097,196.08982849121097,196.08982849121094,0
2001-11-02 00:00:00+00:00,196.08982849121097,196.08982849121097,196.08982849121097,196.08982849121094,0
2001-11-05 00:00:00+00:00,196.08982849121097,196.08982849121097,196.08982849121097,196.08982849121094,0
2001-11-06 00:00:00+00:00,196.08982849121097,196.08982849121097,196.08982849121097,196.08982849121094,0
2001-11-07 00:00:00+00:00,196.08982849121097,196.08982849121097,196.08982849121097,196.08982849121094,0
2001-11-08 00:00:00+00:00,196.08982849121097,196.08982849121097,196.08982849121097,196.08982849121094,0
2001-11-09 00:00:00+00:00,192.36411624753816,196.08982849121097,192.36411624753816,196.08982849121094,62
2001-11-12 00:00:00+00:00,196.08982849121097,196.08982849121097,196.08982849121097,196.08982849121094,0
2001-11-13 00:00:00+00:00,205.89427276056244,205.89427276056244,198.44287109375,198.44287109375,94
2001-11-14 00:00:00+00:00,198.44287109375,198.44287109375,198.44287109375,198.44287109375,4
2001-11-15 00:00:00+00:00,198.44287109375,198.44287109375,198.44287109375,198.44287109375,0
2001-11-16 00:00:00+00:00,198.44287109375,198.44287109375,198.44287109375,198.44287109375,0
2001-11-19 00:00:00+00:00,198.44287109375,198.44287109375,198.44287109375,198.44287109375,0
2001-11-20 00:00:00+00:00,198.44287109375,198.44287109375,198.44287109375,198.44287109375,0
2001-11-21 00:00:00+00:00,198.44287109375,198.44287109375,198.44287109375,198.44287109375,0
2001-11-23 00:00:00+00:00,198.44287109375,198.44287109375,198.44287109375,198.44287109375,0
2001-11-26 00:00:00+00:00,196.08982849121097,196.08982849121097,196.08982849121097,196.08982849121094,36
2001-11-27 00:00:00+00:00,192.56017758630534,198.44287109375,192.56017758630534,198.44287109375,127
2001-11-28 00:00:00+00:00,198.44287109375,198.44287109375,198.44287109375,198.44287109375,0
2001-11-29 00:00:00+00:00,198.44287109375,198.44287109375,198.44287109375,198.44287109375,14
2001-11-30 00:00:00+00:00,196.08976778194454,200.99200439453125,196.08976778194454,200.99200439453125,224
2001-12-03 00:00:00+00:00,192.56016540527344,192.56016540527344,192.56016540527344,192.56016540527344,4
2001-12-04 00:00:00+00:00,192.56016540527344,192.56016540527344,192.56016540527344,192.56016540527344,0
2001-12-05 00:00:00+00:00,192.7563018798828,192.7563018798828,192.7563018798828,192.7563018798828,4
2001-12-06 00:00:00+00:00,192.7563018798828,192.7563018798828,192.7563018798828,192.7563018798828,0
2001-12-07 00:00:00+00:00,192.7563018798828,192.7563018798828,192.7563018798828,192.7563018798828,0
2001-12-10 00:00:00+00:00,198.44288364292305,199.42333984375,198.44288364292305,199.42333984375,72
2001-12-11 00:00:00+00:00,192.7563018798828,192.7563018798828,192.7563018798828,192.7563018798828,7
2001-12-12 00:00:00+00:00,192.7563018798828,192.7563018798828,192.7563018798828,192.7563018798828,0
2001-12-13 00:00:00+00:00,192.7563018798828,192.7563018798828,192.7563018798828,192.7563018798828,0
2001-12-14 00:00:00+00:00,192.7563018798828,192.7563018798828,192.7563018798828,192.7563018798828,0
2001-12-17 00:00:00+00:00,192.7563018798828,192.7563018798828,192.7563018798828,192.7563018798828,0
2001-12-18 00:00:00+00:00,192.7563018798828,192.7563018798828,192.7563018798828,192.7563018798828,0
2001-12-19 00:00:00+00:00,192.7563018798828,192.7563018798828,192.7563018798828,192.7563018798828,0
2001-12-20 00:00:00+00:00,192.7563018798828,192.7563018798828,192.7563018798828,192.7563018798828,0
2001-12-21 00:00:00+00:00,192.7563018798828,192.7563018798828,192.7563018798828,192.7563018798828,0
2001-12-24 00:00:00+00:00,192.7563018798828,192.7563018798828,192.7563018798828,192.7563018798828,0
2001-12-26 00:00:00+00:00,192.7563018798828,192.7563018798828,192.7563018798828,192.7563018798828,0
2001-12-27 00:00:00+00:00,192.7563018798828,192.7563018798828,192.7563018798828,192.7563018798828,0
2001-12-28 00:00:00+00:00,192.7563018798828,192.7563018798828,192.7563018798828,192.7563018798828,0
2001-12-31 00:00:00+00:00,192.7563018798828,192.7563018798828,192.7563018798828,192.7563018798828,0
2002-01-02 00:00:00+00:00,194.71722412109375,194.71722412109375,194.71722412109375,194.71722412109375,36
2002-01-03 00:00:00+00:00,194.7172088623047,194.7172088623047,194.7172088623047,194.7172088623047,0
2002-01-04 00:00:00+00:00,194.7172088623047,194.7172088623047,194.7172088623047,194.7172088623047,0
2002-01-07 00:00:00+00:00,194.7172088623047,194.7172088623047,194.7172088623047,194.7172088623047,0
2002-01-08 00:00:00+00:00,194.7172088623047,194.7172088623047,194.7172088623047,194.7172088623047,0
2002-01-09 00:00:00+00:00,194.7172088623047,194.7172088623047,194.7172088623047,194.7172088623047,0
2002-01-10 00:00:00+00:00,200.25790405273438,200.25790405273438,200.25790405273438,200.25790405273438,7
2002-01-11 00:00:00+00:00,200.25790405273438,200.25790405273438,200.25790405273438,200.25790405273438,0
2002-01-14 00:00:00+00:00,200.25790405273438,200.25790405273438,200.25790405273438,200.25790405273438,0
2002-01-15 00:00:00+00:00,200.25790405273438,200.25790405273438,200.25790405273438,200.25790405273438,0
2002-01-16 00:00:00+00:00,200.25790405273438,200.25790405273438,200.25790405273438,200.25790405273438,0
2002-01-17 00:00:00+00:00,197.68542480468753,197.68542480468753,197.68542480468753,197.6854248046875,7
2002-01-18 00:00:00+00:00,197.68542480468753,197.68542480468753,197.68542480468753,197.6854248046875,0
2002-01-22 00:00:00+00:00,200.25790405273438,200.25790405273438,200.25790405273438,200.25790405273438,18
2002-01-23 00:00:00+00:00,200.25790405273438,200.25790405273438,200.25790405273438,200.25790405273438,0
2002-01-24 00:00:00+00:00,200.25790405273438,200.25790405273438,200.25790405273438,200.25790405273438,0
2002-01-25 00:00:00+00:00,197.68542480468753,197.68542480468753,197.68542480468753,197.6854248046875,4
2002-01-28 00:00:00+00:00,197.68542480468753,197.68542480468753,197.68542480468753,197.6854248046875,0
2002-01-29 00:00:00+00:00,197.68542480468753,197.68542480468753,197.68542480468753,197.6854248046875,0
2002-01-30 00:00:00+00:00,197.68547536919104,197.68547536919104,196.89393615722656,196.89393615722656,91
2002-01-31 00:00:00+00:00,196.89393615722656,196.89393615722656,196.89393615722656,196.89393615722656,0
2002-02-01 00:00:00+00:00,200.25790405273438,200.25790405273438,200.25790405273438,200.25790405273438,7
2002-02-04 00:00:00+00:00,200.25790405273438,200.25790405273438,200.25790405273438,200.25790405273438,0
2002-02-05 00:00:00+00:00,201.84104919433597,201.84104919433597,201.84104919433597,201.84104919433594,4
2002-02-06 00:00:00+00:00,201.84104919433597,201.84104919433597,201.84104919433597,201.84104919433594,0
2002-02-07 00:00:00+00:00,197.09182739257812,197.88336663037555,197.09182739257812,197.09182739257812,54
2002-02-08 00:00:00+00:00,197.0918209602177,197.0918209602177,196.89393615722656,196.89393615722656,11
2002-02-11 00:00:00+00:00,196.89393615722656,196.89393615722656,196.89393615722656,196.89393615722656,0
2002-02-12 00:00:00+00:00,196.89393615722656,196.89393615722656,196.89393615722656,196.89393615722656,0
2002-02-13 00:00:00+00:00,196.89393615722656,196.89393615722656,196.89393615722656,196.89393615722656,0
2002-02-14 00:00:00+00:00,198.87271118164062,198.87271118164062,198.87271118164062,198.87271118164062,14
2002-02-15 00:00:00+00:00,197.09182739257812,197.09182739257812,197.09182739257812,197.09182739257812,7
2002-02-19 00:00:00+00:00,197.09182739257812,197.09182739257812,197.09182739257812,197.09182739257812,7
2002-02-20 00:00:00+00:00,197.09182739257812,197.09182739257812,197.09182739257812,197.09182739257812,0
2002-02-21 00:00:00+00:00,197.09182739257812,197.09182739257812,197.09182739257812,197.09182739257812,54
2002-02-22 00:00:00+00:00,197.09182739257812,197.09182739257812,197.09182739257812,197.09182739257812,0
2002-02-25 00:00:00+00:00,197.09182739257812,197.09182739257812,197.09182739257812,197.09182739257812,0
2002-02-26 00:00:00+00:00,197.09177027362264,198.87271118164062,197.09177027362264,198.87271118164062,148
2002-02-27 00:00:00+00:00,197.09177027362264,198.87271118164062,190.95738668027906,198.87271118164062,757
2002-02-28 00:00:00+00:00,198.87271118164062,198.87271118164062,198.87271118164062,198.87271118164062,0
2002-03-01 00:00:00+00:00,200.85156173807147,200.85156173807147,195.9044647216797,195.9044647216797,51
2002-03-04 00:00:00+00:00,195.9044647216797,195.9044647216797,195.9044647216797,195.9044647216797,7
2002-03-05 00:00:00+00:00,199.86215209960938,199.86215209960938,199.86215209960938,199.86215209960938,36
2002-03-06 00:00:00+00:00,199.86215209960938,199.86215209960938,199.86215209960938,199.86215209960938,0
2002-03-07 00:00:00+00:00,199.86215209960938,199.86215209960938,199.86215209960938,199.86215209960938,0
2002-03-08 00:00:00+00:00,201.64307479439427,202.83038330078125,201.64307479439427,202.83038330078125,98
2002-03-11 00:00:00+00:00,202.83038330078125,202.83038330078125,202.83038330078125,202.83038330078125,0
2002-03-12 00:00:00+00:00,202.83038330078125,202.83038330078125,202.83038330078125,202.83038330078125,0
2002-03-13 00:00:00+00:00,202.83038330078125,202.83038330078125,202.83038330078125,202.83038330078125,0
2002-03-14 00:00:00+00:00,202.83038330078125,202.83038330078125,202.83038330078125,202.83038330078125,0
2002-03-15 00:00:00+00:00,201.44521190421696,202.83038330078125,201.44521190421696,202.83038330078125,174
2002-03-18 00:00:00+00:00,202.83038330078125,202.83038330078125,202.83038330078125,202.83038330078125,0
2002-03-19 00:00:00+00:00,199.86215209960938,199.86215209960938,199.86215209960938,199.86215209960938,7
2002-03-20 00:00:00+00:00,204.80922995752374,205.60076904296875,204.4134822756907,205.60076904296875,22
2002-03-21 00:00:00+00:00,205.60076904296875,205.60076904296875,205.60076904296875,205.60076904296875,0
2002-03-22 00:00:00+00:00,205.60076904296875,205.60076904296875,205.60076904296875,205.60076904296875,0
2002-03-25 00:00:00+00:00,205.60076904296875,205.60076904296875,205.60076904296875,205.60076904296875,0
2002-03-26 00:00:00+00:00,205.79865521293044,208.7669049426319,205.79865521293044,207.77748107910156,206
2002-03-27 00:00:00+00:00,207.77748107910156,207.77748107910156,207.77748107910156,207.77748107910156,0
2002-03-28 00:00:00+00:00,217.671630859375,217.671630859375,217.671630859375,217.671630859375,4
2002-04-01 00:00:00+00:00,217.67167832143753,218.66110229492188,217.67167832143753,218.66110229492188,14
2002-04-02 00:00:00+00:00,217.67165437513125,218.85896301269528,217.67165437513125,218.8589630126953,145
2002-04-03 00:00:00+00:00,218.85896301269528,218.85896301269528,218.85896301269528,218.8589630126953,0
2002-04-04 00:00:00+00:00,218.85894775390622,218.85894775390622,218.85894775390622,218.85894775390625,0
2002-04-05 00:00:00+00:00,219.45745849609375,219.45745849609375,219.45745849609375,219.45745849609375,4
