"('date', '')","('open', 'BKT')","('high', 'BKT')","('low', 'BKT')","('close', 'BKT')","('volume', 'BKT')"
2025-01-27 00:00:00+00:00,10.966696735494281,10.98552411421079,10.881976224486479,10.947870254516602,49400
2025-01-28 00:00:00+00:00,10.947868308627035,10.947868308627035,10.900800767940442,10.919628143310547,47700
2025-01-29 00:00:00+00:00,10.900801653110383,10.947869197618967,10.881975173950195,10.881975173950195,25900
2025-01-30 00:00:00+00:00,10.938455545511095,10.957282922472576,10.872561521623398,10.910215377807617,54800
2025-01-31 00:00:00+00:00,10.95728391400454,10.994937773596082,10.900802675747814,10.938456535339355,70100
2025-02-03 00:00:00+00:00,11.004348472467425,11.22085879724864,10.834906585398057,10.85373306274414,238100
2025-02-04 00:00:00+00:00,10.891388000846135,10.994936778656795,10.853734144661916,10.910215377807617,40600
2025-02-05 00:00:00+00:00,10.966697047377867,11.145553559315912,10.95728425549075,11.136139869689941,139300
2025-02-06 00:00:00+00:00,11.126725222412428,11.220860315092448,11.079658573811196,11.11731243133545,87200
2025-02-07 00:00:00+00:00,11.136137931151334,11.173791785361718,11.107897764928218,11.126724243164062,45800
2025-02-10 00:00:00+00:00,11.183206457568195,11.220860315092448,11.107898742519692,11.11731243133545,42500
2025-02-11 00:00:00+00:00,11.10789963294737,11.136139803919646,11.060832082834349,11.079659461975098,60600
2025-02-12 00:00:00+00:00,11.060831105327178,11.117312340019014,11.060831105327178,11.089071273803711,73800
2025-02-13 00:00:00+00:00,11.10789666802784,11.154964205577595,11.013761592928327,11.05141544342041,64500
2025-02-14 00:00:00+00:00,11.106428064743177,11.13488151266125,11.011582032324535,11.125396728515625,78100
2025-02-18 00:00:00+00:00,11.163335597695536,11.163335597695536,11.011581768557004,11.059004783630371,74200
2025-02-19 00:00:00+00:00,11.087459766429069,11.087459766429069,11.01158329361065,11.030552864074707,41100
2025-02-20 00:00:00+00:00,11.077975885715945,11.096944551661098,11.01158329361065,11.030552864074707,74100
2025-02-21 00:00:00+00:00,11.068489946567045,11.115912963264318,11.011582145626555,11.087458610534668,99400
2025-02-24 00:00:00+00:00,11.087458086055316,11.125396316714747,11.068489422984982,11.115912437438965,50100
2025-02-25 00:00:00+00:00,11.153851426886801,11.191789660127144,11.134881858007216,11.172820091247559,68200
2025-02-26 00:00:00+00:00,11.191789660127144,11.191789660127144,11.125397073567422,11.172820091247559,69100
2025-02-27 00:00:00+00:00,11.144366264343262,11.163335832579252,11.125396696107272,11.144366264343262,53400
2025-02-28 00:00:00+00:00,11.144366118706365,11.210757797627116,11.144366118706365,11.201273918151855,104900
2025-03-03 00:00:00+00:00,11.201274296631388,11.24869640916639,11.163336063892096,11.229727745056152,69800
2025-03-04 00:00:00+00:00,11.220242960741626,11.24869640916639,11.182304728002334,11.229727745056152,76100
2025-03-05 00:00:00+00:00,11.210757797627116,11.248696029084513,11.191789134157808,11.201273918151855,46000
2025-03-06 00:00:00+00:00,11.163335832579252,11.182304496296444,11.115912816508075,11.144366264343262,55600
2025-03-07 00:00:00+00:00,11.172820091247559,11.220243108927693,11.144366642447007,11.172820091247559,39200
2025-03-10 00:00:00+00:00,11.17281971217845,11.201274064532436,11.144366264343262,11.144366264343262,51500
2025-03-11 00:00:00+00:00,11.144365803317909,11.19178881742727,11.134881019592285,11.134881019592285,28700
2025-03-12 00:00:00+00:00,11.153851393946892,11.210758291379934,11.049520574454942,11.191789627075195,68500
2025-03-13 00:00:00+00:00,11.15385101608044,11.229727479766527,11.096943216056475,11.163335800170898,48900
2025-03-14 00:00:00+00:00,11.190093379774089,11.21876116903304,11.142313123454109,11.161425590515137,79300
2025-03-17 00:00:00+00:00,11.170979621939354,11.228316105164787,11.170979621939354,11.190092086791992,21100
2025-03-18 00:00:00+00:00,11.190091884196866,11.228315901877618,11.123200081088665,11.151867866516113,57800
2025-03-19 00:00:00+00:00,11.151868282475471,11.190092301581961,11.084976476872239,11.142312049865723,91100
2025-03-20 00:00:00+00:00,11.19964853419171,11.256984107185195,11.104088030759232,11.142312049865723,41200
2025-03-21 00:00:00+00:00,11.170979207227722,11.228315688324594,11.170979207227722,11.199647903442383,39800
2025-03-24 00:00:00+00:00,11.256984107185195,11.256984107185195,11.132755817255976,11.142312049865723,99300
2025-03-25 00:00:00+00:00,11.170979287375042,11.247428233163511,11.123199949339377,11.218759536743164,69800
2025-03-26 00:00:00+00:00,11.180535316467285,11.209203101034545,11.151867531900026,11.180535316467285,37300
2025-03-27 00:00:00+00:00,11.180537146243575,11.199649613304603,11.142313123454109,11.161425590515137,65000
2025-03-28 00:00:00+00:00,11.237872661341346,11.276096680815328,11.209203963236474,11.247428894042969,62300
2025-03-31 00:00:00+00:00,11.285653313765119,11.323877334594727,11.247429292935513,11.323877334594727,68200
2025-04-01 00:00:00+00:00,11.304763582437117,11.40032407930605,11.304763582437117,11.352543830871582,83300
2025-04-02 00:00:00+00:00,11.409879480924797,11.409879480924797,11.323876126731154,11.371655464172363,95800
2025-04-03 00:00:00+00:00,11.438549536573918,11.457661091555511,11.409880837102698,11.448104858398438,97000
2025-04-04 00:00:00+00:00,11.572331368315945,11.572331368315945,11.142310967314218,11.209202766418457,216700
2025-04-07 00:00:00+00:00,10.960748214160452,11.151868310167488,10.960748214160452,10.970303535461426,182500
2025-04-08 00:00:00+00:00,11.008528194917771,11.084976231438104,10.826963424682617,10.826963424682617,65400
2025-04-09 00:00:00+00:00,10.798295506100004,10.912967559471083,10.750515256028937,10.893855094909668,191700
2025-04-10 00:00:00+00:00,10.798295974731445,10.893855567688266,10.75051572258678,10.798295974731445,135400
2025-04-11 00:00:00+00:00,10.750515601325912,10.826963639362074,10.750515601325912,10.779183387756348,77200
2025-04-14 00:00:00+00:00,10.826963080698688,10.951191363930487,10.80785152784204,10.941635131835938,64100
2025-04-15 00:00:00+00:00,11.01674838601184,11.055268449940906,10.939708258153702,11.026378631591797,156800
2025-04-16 00:00:00+00:00,10.997490838766941,11.036010909790658,10.978230344059615,11.007121086120605,68300
2025-04-17 00:00:00+00:00,10.978229644975212,11.02637996028642,10.93970957640442,10.958970069885254,49200
2025-04-21 00:00:00+00:00,10.968600827055571,11.007120897418915,10.833780121588406,10.862669944763184,101200
2025-04-22 00:00:00+00:00,10.920449342722101,10.968599655129452,10.891559522634019,10.901188850402832,44900
2025-04-23 00:00:00+00:00,11.036008877171756,11.113049005029891,10.97822832208277,11.026378631591797,68100
2025-04-24 00:00:00+00:00,11.08415998014103,11.103419554288879,11.03600966718516,11.055269241333008,84400
2025-04-25 00:00:00+00:00,11.11304995865576,11.257499981187523,11.074529891421232,11.2093505859375,83900
2025-04-28 00:00:00+00:00,11.209349837612184,11.276759721174676,11.064898906332978,11.170829772949219,95000
2025-04-29 00:00:00+00:00,11.170831051029346,11.315281080444624,11.132310981959213,11.286391258239746,82100
2025-04-30 00:00:00+00:00,11.27676010131836,11.382690053114754,11.247870281444946,11.27676010131836,88600
2025-05-01 00:00:00+00:00,11.286390347406435,11.392320299202831,11.257499609142206,11.27676010131836,68300
2025-05-02 00:00:00+00:00,11.267130062409032,11.286390554939343,11.190089929069446,11.238240242004395,36600
2025-05-05 00:00:00+00:00,11.267130524882083,11.296020346472538,11.141940073468954,11.151570320129395,126600
2025-05-06 00:00:00+00:00,11.170831023473543,11.209351092448657,11.064900144998816,11.11305046081543,120500
2025-05-07 00:00:00+00:00,11.151569819749874,11.286390511773936,11.14193957352155,11.247870445251465,98700
2025-05-08 00:00:00+00:00,11.26713089547573,11.28639138943012,11.209351250394358,11.257500648498535,132700
2025-05-09 00:00:00+00:00,11.257499773088961,11.286390511773936,11.19972013250067,11.247870445251465,66600
2025-05-12 00:00:00+00:00,11.257500859424182,11.267131106581814,11.199721213260224,11.21898078918457,53900
2025-05-13 00:00:00+00:00,11.267130568783246,11.267130568783246,11.141940116882324,11.141940116882324,57000
2025-05-14 00:00:00+00:00,11.199721548443215,11.228611372389802,11.093791581711763,11.161201477050781,28800
2025-05-15 00:00:00+00:00,11.20777803332077,11.265999737675324,11.178667181143492,11.236888885498047,20100
2025-05-16 00:00:00+00:00,11.295111166848812,11.295111166848812,11.207777687593657,11.21748161315918,32400
2025-05-19 00:00:00+00:00,11.20777850207884,11.217482428349562,11.139851943601135,11.159259796142578,101800
2025-05-20 00:00:00+00:00,11.1689627101075,11.1786666354987,11.09133315781242,11.130147933959961,54100
2025-05-21 00:00:00+00:00,11.08162961134266,11.101036537371394,11.023406982421875,11.023406982421875,37900
2025-05-22 00:00:00+00:00,11.062221759896634,11.08162961134266,10.974889204641395,11.023406982421875,94700
2025-05-23 00:00:00+00:00,11.071924933110086,11.120443633010257,11.033110158273395,11.110739707946777,103900
2025-05-27 00:00:00+00:00,11.12044453108412,11.12044453108412,11.033111049294309,11.081629753112793,53200
2025-05-28 00:00:00+00:00,11.081628858173566,11.159258407846949,11.042814083336875,11.110739707946777,152500
2025-05-29 00:00:00+00:00,11.159260168965917,11.178668022155762,11.091334533636205,11.178668022155762,109300
2025-05-30 00:00:00+00:00,11.178667358330685,11.207778210969382,11.159259506293338,11.168963432312012,95300
2025-06-02 00:00:00+00:00,11.168963432312012,11.227185137589409,11.149555580274667,11.168963432312012,52300
2025-06-03 00:00:00+00:00,11.168963432312012,11.23688906360808,11.149555580274667,11.168963432312012,70800
2025-06-04 00:00:00+00:00,11.168963777431182,11.207778557287924,11.168963777431182,11.188370704650879,111000
2025-06-05 00:00:00+00:00,11.217482192954488,11.227185193604251,11.188370414753225,11.198074340820312,69300
2025-06-06 00:00:00+00:00,11.188370509963992,11.188370509963992,11.091334024719327,11.10103702545166,100300
2025-06-09 00:00:00+00:00,11.149554482783469,11.159258407846949,11.091332783237046,11.110739707946777,39200
2025-06-10 00:00:00+00:00,11.110740717710538,11.149555496074784,11.110740717710538,11.139851570129395,34600
2025-06-11 00:00:00+00:00,11.15925985111266,11.22718548450762,11.139851998475615,11.188370704650879,116400
2025-06-12 00:00:00+00:00,11.246593295385086,11.324222854810323,11.236889369102595,11.314518928527832,77700
2025-06-13 00:00:00+00:00,11.341896474006308,11.400560931664538,11.263676575492175,11.293008804321289,54500
2025-06-16 00:00:00+00:00,11.332117557187201,11.332117557187201,11.234342228139818,11.253897666931152,33900
2025-06-17 00:00:00+00:00,11.302786524749243,11.302786524749243,11.234343414208318,11.293008804321289,63500
2025-06-18 00:00:00+00:00,11.283229588237864,11.283229588237864,11.244119644165039,11.244119644165039,42700
2025-06-20 00:00:00+00:00,11.244120721352653,11.341896057128906,11.244120721352653,11.341896057128906,58600
2025-06-23 00:00:00+00:00,11.33211701730327,11.371226960568022,11.28322935510868,11.361449241638184,115700
2025-06-24 00:00:00+00:00,11.341896292214527,11.381006240844727,11.293008623313096,11.381006240844727,70500
2025-06-25 00:00:00+00:00,11.400560748932461,11.400560748932461,11.332118571943296,11.381006240844727,87900
2025-06-26 00:00:00+00:00,11.400560202239888,11.488557815551758,11.293008081777984,11.488557815551758,117200
2025-06-27 00:00:00+00:00,11.45922600305614,11.517890459082704,11.400560614574859,11.43967056274414,114900
2025-06-30 00:00:00+00:00,11.439670148994644,11.488557815551758,11.429892429192284,11.488557815551758,111900
2025-07-01 00:00:00+00:00,11.439669847063133,11.488557512329937,11.42989212751884,11.478779792785645,76700
2025-07-02 00:00:00+00:00,11.469002487111862,11.469002487111862,11.420115752535589,11.429892539978027,51400
2025-07-03 00:00:00+00:00,11.429892539978027,11.449447979772291,11.371228085504624,11.429892539978027,47200
2025-07-07 00:00:00+00:00,11.390782659074338,11.420115818936285,11.351672711713105,11.40056037902832,69700
2025-07-08 00:00:00+00:00,11.429892909766647,11.429892909766647,11.32234078478267,11.410338401794434,69800
2025-07-09 00:00:00+00:00,11.459225588599361,11.488557815551758,11.420115641844607,11.488557815551758,75600
2025-07-10 00:00:00+00:00,11.517890108844737,11.517890108844737,11.410337987763354,11.45922565460205,42400
2025-07-11 00:00:00+00:00,11.488557815551758,11.488557815551758,11.459225588599361,11.488557815551758,47500
2025-07-14 00:00:00+00:00,11.488558163891499,11.488558163891499,11.449448215950909,11.469002723693848,57400
2025-07-15 00:00:00+00:00,11.496587082071581,11.506438710300293,11.329113160195412,11.427627563476562,46200
2025-07-16 00:00:00+00:00,11.447329349096234,11.457180976867676,11.388221461473455,11.457180976867676,49800
2025-07-17 00:00:00+00:00,11.45718107034479,11.45718107034479,11.398072242736816,11.398072242736816,27700
2025-07-18 00:00:00+00:00,11.457181149098737,11.476883465434861,11.437477893259663,11.4473295211792,70500
2025-07-21 00:00:00+00:00,11.496587144809572,11.496587144809572,11.457181571182668,11.476883888244629,44300
2025-07-22 00:00:00+00:00,11.506439382099792,11.516290071400654,11.47688449568811,11.496587753295898,60800
2025-07-23 00:00:00+00:00,11.476883825614161,11.526141027254736,11.427627563476562,11.427627563476562,51900
2025-07-24 00:00:00+00:00,11.4473295211792,11.467032777018273,11.407923949004001,11.4473295211792,40900
2025-07-25 00:00:00+00:00,11.467033386230469,11.467033386230469,11.417776183518832,11.467033386230469,58100
2025-07-28 00:00:00+00:00,11.407924120790023,11.457181321626496,11.398072492722134,11.437478065490723,102000
2025-07-29 00:00:00+00:00,11.476884136519187,11.516289710998535,11.427627873047253,11.516289710998535,90900
2025-07-30 00:00:00+00:00,11.516289649439107,11.526141277882035,11.42762781196176,11.467033386230469,96400
2025-07-31 00:00:00+00:00,11.526141090154006,11.526141090154006,11.46703319946514,11.476883888244629,74600
2025-08-01 00:00:00+00:00,11.535992622375488,11.545844250575925,11.496587049076716,11.535992622375488,76100
2025-08-04 00:00:00+00:00,11.575397663514126,11.58524929126165,11.516288836531912,11.565546035766602,77200
2025-08-05 00:00:00+00:00,11.5951012788272,11.5951012788272,11.545844078063965,11.545844078063965,78100
2025-08-06 00:00:00+00:00,11.565546644286139,11.595101529083738,11.545844327257388,11.585249900817871,56900
2025-08-07 00:00:00+00:00,11.604952217846622,11.604952217846622,11.555695016020273,11.585249900817871,52300
2025-08-08 00:00:00+00:00,11.61480436649292,11.61480436649292,11.535993215840962,11.555695533752441,91400
2025-08-11 00:00:00+00:00,11.575398791166942,11.575398791166942,11.535993215840962,11.555695533752441,56200
2025-08-12 00:00:00+00:00,11.535993215840962,11.575398791166942,11.516289958426462,11.555695533752441,40700
2025-08-13 00:00:00+00:00,11.595101356506348,11.604952045122618,11.565546472148633,11.595101356506348,71300
2025-08-14 00:00:00+00:00,11.614803486481337,11.624655114442165,11.585249542101803,11.604951858520508,96700
2025-08-15 00:00:00+00:00,11.642669488983904,11.67244681998878,11.58311672012254,11.612893104553223,34400
2025-08-18 00:00:00+00:00,11.612893039213844,11.632744593105402,11.583116654950699,11.602967262268066,39800
2025-08-19 00:00:00+00:00,11.642669619662364,11.652595396775396,11.593042627245607,11.632744789123535,101700
2025-08-20 00:00:00+00:00,11.662520408630371,11.672446185092106,11.622818249357573,11.662520408630371,43000
2025-08-21 00:00:00+00:00,11.662520918780265,11.672446695676179,11.593042373657227,11.593042373657227,66600
2025-08-22 00:00:00+00:00,11.632744789123535,11.66252117388843,11.612893234897468,11.632744789123535,170900
2025-08-25 00:00:00+00:00,11.632744156906902,11.682372093200684,11.622818380333314,11.682372093200684,177200
2025-08-26 00:00:00+00:00,11.702222633894504,11.702222633894504,11.6426689213624,11.672446250915527,109200
2025-08-27 00:00:00+00:00,11.692296981811523,11.71214853505821,11.672446375138994,11.692296981811523,149200
2025-08-28 00:00:00+00:00,11.71214873187685,11.73199933888296,11.702222955086707,11.722074508666992,181700
2025-08-29 00:00:00+00:00,11.702222633894504,11.731999016873482,11.672446250915527,11.672446250915527,85200
2025-09-02 00:00:00+00:00,11.632744789123535,11.692297558653326,11.612893234897468,11.632744789123535,135300
2025-09-03 00:00:00+00:00,11.61289329282096,11.672447009222001,11.61289329282096,11.642669677734375,111400
2025-09-04 00:00:00+00:00,11.682372027433235,11.682372027433235,11.622818314901131,11.672446250915527,69700
2025-09-05 00:00:00+00:00,11.712148476347291,11.722074252920878,11.632744156906902,11.682372093200684,88900
2025-09-08 00:00:00+00:00,11.73199927327694,11.73199927327694,11.682372282752095,11.712148666381836,108200
2025-09-09 00:00:00+00:00,11.741925174117378,11.741925174117378,11.622818691765351,11.731999397277832,107400
2025-09-10 00:00:00+00:00,11.751850892463246,11.771701499469357,11.65259501771017,11.722074508666992,126400
2025-09-11 00:00:00+00:00,11.731999462668119,11.741925239562988,11.692297301662823,11.741925239562988,108500
2025-09-12 00:00:00+00:00,11.741925174117378,11.751850950956927,11.692297236493822,11.731999397277832,90900
2025-09-15 00:00:00+00:00,11.779999732971191,11.8100004196167,11.609999656677246,11.640000343322754,810000
2025-09-16 00:00:00+00:00,11.680000305175781,11.729999542236328,11.510000228881836,11.529999732971191,761600
2025-09-17 00:00:00+00:00,11.600000381469727,11.600000381469727,11.550000190734863,11.59000015258789,208000
2025-09-18 00:00:00+00:00,11.600000381469727,11.600000381469727,11.460000038146973,11.5,170000
2025-09-19 00:00:00+00:00,11.600000381469727,11.600000381469727,11.369999885559082,11.430000305175781,216300
2025-09-22 00:00:00+00:00,11.460000038146973,11.489999771118164,11.15999984741211,11.289999961853027,372400
2025-09-23 00:00:00+00:00,11.350000381469727,11.350000381469727,11.239999771118164,11.279999732971191,125200
2025-09-24 00:00:00+00:00,11.319999694824219,11.319999694824219,11.220000267028809,11.229999542236328,76800
2025-09-25 00:00:00+00:00,11.260000228881836,11.460000038146973,11.220000267028809,11.260000228881836,150400
2025-09-26 00:00:00+00:00,11.270000457763672,11.34000015258789,11.1899995803833,11.239999771118164,251300
