"('date', '')","('open', 'BN')","('high', 'BN')","('low', 'BN')","('close', 'BN')","('volume', 'BN')"
1989-08-15 00:00:00+00:00,0.44796428752109324,0.45005761291766394,0.4458709955215454,0.4458709955215454,66917
1989-08-16 00:00:00+00:00,0.4458710482015078,0.44796434044837946,0.4458710482015078,0.4479643404483795,61898
1989-08-17 00:00:00+00:00,0.4437776907664598,0.4437776907664598,0.4416843652725219,0.441684365272522,276034
1989-08-18 00:00:00+00:00,0.43959104077596695,0.43959104077596695,0.4354043900966644,0.43540439009666443,70263
1989-08-21 00:00:00+00:00,0.43540431787560707,0.43540431787560707,0.43121796846389765,0.4312179684638977,118778
1989-08-22 00:00:00+00:00,0.4312180179603475,0.4333113431930542,0.4312180179603475,0.4333113431930542,108741
1989-08-23 00:00:00+00:00,0.4291245341300964,0.4333111493253565,0.4291245341300964,0.42912453413009644,41823
1989-08-24 00:00:00+00:00,0.43121796846389765,0.43121796846389765,0.4291246768684853,0.4312179684638977,321203
1989-08-25 00:00:00+00:00,0.4312178250292238,0.4333111493253565,0.4291245341300964,0.42912453413009644,65244
1989-08-28 00:00:00+00:00,0.4312178250292238,0.4312178250292238,0.4291245341300964,0.42912453413009644,65244
1989-08-29 00:00:00+00:00,0.4291246768684853,0.43121796846389765,0.4291246768684853,0.4312179684638977,309492
1989-08-30 00:00:00+00:00,0.43121803999055996,0.4354043900966644,0.4291247480479307,0.43540439009666443,751146
1989-08-31 00:00:00+00:00,0.43121796846389765,0.4333112934563265,0.43121796846389765,0.4312179684638977,88665
1989-09-01 00:00:00+00:00,0.4291247480479307,0.4354043900966644,0.4291247480479307,0.43540439009666443,187368
1989-09-05 00:00:00+00:00,0.43540431787560707,0.43540431787560707,0.43121796846389765,0.4312179684638977,205771
1989-09-06 00:00:00+00:00,0.4291248536135243,0.4291248536135243,0.4249382019042969,0.4249382019042969,33459
1989-09-07 00:00:00+00:00,0.4270314574241638,0.4270314574241638,0.4249381319143339,0.4270314574241638,910074
1989-09-08 00:00:00+00:00,0.42493796947614526,0.42493796947614526,0.4228446781635285,0.42284467816352844,702631
1989-09-11 00:00:00+00:00,0.42075135345389975,0.4228446781635285,0.42075135345389975,0.42284467816352844,506898
1989-09-12 00:00:00+00:00,0.420751672233351,0.4228449985289733,0.4186583459377288,0.4186583459377289,105395
1989-09-13 00:00:00+00:00,0.4207516005032801,0.4207516005032801,0.41028500420656006,0.41447165608406067,1947292
1989-09-14 00:00:00+00:00,0.41028490662574774,0.4144715575075091,0.41028490662574774,0.4102849066257477,475112
1989-09-15 00:00:00+00:00,0.40819188175807963,0.41028490662574774,0.40400526427334194,0.4102849066257477,132162
1989-09-18 00:00:00+00:00,0.41028490662574774,0.41028490662574774,0.41028490662574774,0.4102849066257477,30113
1989-09-19 00:00:00+00:00,0.40819196004577185,0.4144716369995891,0.40819196004577185,0.41237831115722656,36804
1989-09-20 00:00:00+00:00,0.41028500420656006,0.41447165608406067,0.41028500420656006,0.41447165608406067,18402
1989-09-21 00:00:00+00:00,0.41447165608406067,0.41447165608406067,0.41447165608406067,0.41447165608406067,0
1989-09-22 00:00:00+00:00,0.41028500420656006,0.41447165608406067,0.41028500420656006,0.41447165608406067,28440
1989-09-25 00:00:00+00:00,0.416564982022811,0.416564982022811,0.41447165608406067,0.41447165608406067,18402
1989-09-26 00:00:00+00:00,0.4144716369995891,0.4144716369995891,0.4123783111572266,0.41237831115722656,403176
1989-09-27 00:00:00+00:00,0.41028498531486407,0.4123783111572266,0.40819196004577185,0.41237831115722656,88665
1989-09-28 00:00:00+00:00,0.41028490662574774,0.41028490662574774,0.41028490662574774,0.4102849066257477,83647
1989-09-29 00:00:00+00:00,0.41028490662574774,0.41028490662574774,0.41028490662574774,0.4102849066257477,68590
1989-10-02 00:00:00+00:00,0.412378348942556,0.4165650010108948,0.412378348942556,0.4165650010108948,142199
1989-10-03 00:00:00+00:00,0.4207515835920997,0.4249382019042969,0.4207515835920997,0.4249382019042969,115432
1989-10-04 00:00:00+00:00,0.42284478382356105,0.4333113431930542,0.42284478382356105,0.4333113431930542,143872
1989-10-05 00:00:00+00:00,0.43331147444049223,0.4437777698040008,0.43331147444049223,0.44377776980400085,148891
1989-10-06 00:00:00+00:00,0.4416843652725219,0.4437776907664598,0.4395910731756086,0.441684365272522,163947
1989-10-09 00:00:00+00:00,0.4374977946281433,0.4374977946281433,0.4374977946281433,0.4374977946281433,40150
1989-10-10 00:00:00+00:00,0.44168441266824693,0.44168441266824693,0.4374977946281433,0.4374977946281433,21748
1989-10-11 00:00:00+00:00,0.43749771543631566,0.43749771543631566,0.43331136533021125,0.43540439009666443,155583
1989-10-12 00:00:00+00:00,0.43540446890957746,0.4374977946281433,0.43540446890957746,0.4374977946281433,100376
1989-10-13 00:00:00+00:00,0.4395910765128962,0.4395910765128962,0.4270314574241638,0.4270314574241638,80301
1989-10-16 00:00:00+00:00,0.40819173916624696,0.4228446781635285,0.40819173916624696,0.42284467816352844,326222
1989-10-17 00:00:00+00:00,0.4186583459377288,0.4186583459377288,0.4144717267435217,0.4186583459377289,56880
1989-10-18 00:00:00+00:00,0.4144717267435217,0.4186583459377288,0.4144717267435217,0.4186583459377289,10038
1989-10-19 00:00:00+00:00,0.4186583459377288,0.420751672233351,0.4165650530391439,0.4186583459377289,25094
1989-10-20 00:00:00+00:00,0.4186583459377288,0.4186583459377288,0.4186583459377288,0.4186583459377289,70263
1989-10-23 00:00:00+00:00,0.41447165608406067,0.41447165608406067,0.41447165608406067,0.41447165608406067,911747
1989-10-24 00:00:00+00:00,0.41028490662574774,0.41028490662574774,0.4060985897142226,0.4102849066257477,100376
1989-10-25 00:00:00+00:00,0.40609849482019755,0.40609849482019755,0.40400516986846924,0.40400516986846924,6692
1989-10-26 00:00:00+00:00,0.4062905917928971,0.4084067230893727,0.40205836296081543,0.40205836296081543,28440
1989-10-27 00:00:00+00:00,0.3978261488532301,0.4020584119619915,0.3935939195053422,0.3957100510597229,65244
1989-10-30 00:00:00+00:00,0.39571005105972296,0.39571005105972296,0.39571005105972296,0.3957100510597229,5019
1989-10-31 00:00:00+00:00,0.39782607555389404,0.40205833788286244,0.39570997815027725,0.39782607555389404,985356
1989-11-01 00:00:00+00:00,0.39571005105972296,0.39571005105972296,0.3935939195053422,0.3957100510597229,108741
1989-11-02 00:00:00+00:00,0.391477644443512,0.39359377522216377,0.391477644443512,0.39147764444351196,1283138
1989-11-03 00:00:00+00:00,0.39359399676322937,0.39359399676322937,0.39359399676322937,0.39359399676322937,3346
1989-11-06 00:00:00+00:00,0.3914778353421869,0.3914778353421869,0.38936200737953186,0.38936200737953186,90338
1989-11-07 00:00:00+00:00,0.3872458755689781,0.3914778353421869,0.3872458755689781,0.38936200737953186,404849
1989-11-08 00:00:00+00:00,0.39147786479347674,0.39359399676322937,0.39147786479347674,0.39359399676322937,56880
1989-11-09 00:00:00+00:00,0.39359399676322937,0.39571012873298195,0.39359399676322937,0.39359399676322937,545376
1989-11-10 00:00:00+00:00,0.39359399676322937,0.39359399676322937,0.39359399676322937,0.39359399676322937,8365
1989-11-13 00:00:00+00:00,0.39570990600081557,0.39570990600081557,0.391477644443512,0.39147764444351196,18402
1989-11-14 00:00:00+00:00,0.39147786479347674,0.39359399676322937,0.39147786479347674,0.39359399676322937,31786
1989-11-15 00:00:00+00:00,0.38936200737953186,0.38936200737953186,0.38936200737953186,0.38936200737953186,8365
1989-11-16 00:00:00+00:00,0.38936200737953186,0.38936200737953186,0.38936200737953186,0.38936200737953186,13383
1989-11-17 00:00:00+00:00,0.3914777879509615,0.39571005105972296,0.3914777879509615,0.3957100510597229,80301
1989-11-20 00:00:00+00:00,0.3978261488532301,0.3978261488532301,0.3935939195053422,0.3957100510597229,40150
1989-11-21 00:00:00+00:00,0.39571009896329445,0.39571009896329445,0.38936200737953186,0.38936200737953186,73609
1989-11-22 00:00:00+00:00,0.38936200737953186,0.38936200737953186,0.38936200737953186,0.38936200737953186,25094
1989-11-24 00:00:00+00:00,0.3893618175126108,0.391477644443512,0.38724568673395904,0.39147764444351196,28440
1989-11-27 00:00:00+00:00,0.391477644443512,0.39570990600081557,0.391477644443512,0.39147764444351196,100376
1989-11-28 00:00:00+00:00,0.3914777879509615,0.39571005105972296,0.3914777879509615,0.3957100510597229,347970
1989-11-29 00:00:00+00:00,0.39571005105972296,0.39571005105972296,0.39571005105972296,0.3957100510597229,88665
1989-11-30 00:00:00+00:00,0.39994242787361145,0.39994242787361145,0.39994242787361145,0.39994242787361145,11711
1989-12-01 00:00:00+00:00,0.39782607555389404,0.39782607555389404,0.39782607555389404,0.39782607555389404,21748
1989-12-04 00:00:00+00:00,0.3978261488532301,0.3978261488532301,0.39571005105972296,0.3957100510597229,100376
1989-12-05 00:00:00+00:00,0.3935939195053422,0.39571005105972296,0.3935939195053422,0.3957100510597229,30113
1989-12-06 00:00:00+00:00,0.39571012873298195,0.39571012873298195,0.39359399676322937,0.39359399676322937,36804
1989-12-07 00:00:00+00:00,0.3978261488532301,0.3978261488532301,0.3935939195053422,0.3957100510597229,61898
1989-12-08 00:00:00+00:00,0.39570990600081557,0.39570990600081557,0.391477644443512,0.39147764444351196,90338
1989-12-11 00:00:00+00:00,0.39571009896329445,0.39571009896329445,0.38936200737953186,0.38936200737953186,38477
1989-12-12 00:00:00+00:00,0.391477644443512,0.391477644443512,0.391477644443512,0.39147764444351196,25094
1989-12-13 00:00:00+00:00,0.3914777879509615,0.3978261488532301,0.3914777879509615,0.3957100510597229,90338
1989-12-14 00:00:00+00:00,0.3935938469857931,0.39782607555389404,0.3935938469857931,0.39782607555389404,41823
1989-12-15 00:00:00+00:00,0.40205836296081543,0.4062905917928971,0.40205836296081543,0.40205836296081543,20075
1989-12-18 00:00:00+00:00,0.4020584119619915,0.4020584119619915,0.39571005105972296,0.3957100510597229,202425
1989-12-19 00:00:00+00:00,0.39571012873298195,0.39571012873298195,0.39147786479347674,0.39359399676322937,15056
1989-12-20 00:00:00+00:00,0.39359377522216377,0.39359377522216377,0.391477644443512,0.39147764444351196,1667912
1989-12-21 00:00:00+00:00,0.3914777879509615,0.39571005105972296,0.3893619602444428,0.3957100510597229,413214
1989-12-22 00:00:00+00:00,0.39359399676322937,0.39571012873298195,0.39359399676322937,0.39359399676322937,23421
1989-12-26 00:00:00+00:00,0.39359377522216377,0.39359377522216377,0.391477644443512,0.39147764444351196,148891
1989-12-27 00:00:00+00:00,0.39571012873298195,0.39571012873298195,0.39359399676322937,0.39359399676322937,16729
1989-12-28 00:00:00+00:00,0.39570990600081557,0.39782600301860616,0.391477644443512,0.39147764444351196,70263
1989-12-29 00:00:00+00:00,0.39571012873298195,0.3978262269418544,0.39359399676322937,0.39359399676322937,26767
1990-01-02 00:00:00+00:00,0.39571005105972296,0.39571005105972296,0.3935939195053422,0.3957100510597229,38477
1990-01-03 00:00:00+00:00,0.3999422067183782,0.3999422067183782,0.39782607555389404,0.39782607555389404,100376
1990-01-04 00:00:00+00:00,0.3978262269418544,0.3978262269418544,0.39359399676322937,0.39359399676322937,30113
1990-01-05 00:00:00+00:00,0.39359399676322937,0.39359399676322937,0.39359399676322937,0.39359399676322937,28440
1990-01-08 00:00:00+00:00,0.39571005105972296,0.39571005105972296,0.39571005105972296,0.3957100510597229,80301
1990-01-09 00:00:00+00:00,0.39571009896329445,0.39571009896329445,0.38936200737953186,0.38936200737953186,28440
1990-01-10 00:00:00+00:00,0.3893620094601002,0.3893620094601002,0.38512977957725525,0.38512977957725525,20075
1990-01-11 00:00:00+00:00,0.3872458776382388,0.3872458776382388,0.38512977957725525,0.38512977957725525,28440
1990-01-12 00:00:00+00:00,0.3808976113796234,0.3830137437317495,0.3808976113796234,0.3808976113796234,23421
1990-01-15 00:00:00+00:00,0.37666536521189053,0.3787814974784851,0.37666536521189053,0.3787814974784851,1795055
1990-01-16 00:00:00+00:00,0.37666536521189053,0.3787814974784851,0.374549232945296,0.3787814974784851,1222913
1990-01-17 00:00:00+00:00,0.37666538043625747,0.3808976113796234,0.37666538043625747,0.3808976113796234,48515
1990-01-18 00:00:00+00:00,0.376665323972702,0.376665323972702,0.376665323972702,0.376665323972702,11711
1990-01-19 00:00:00+00:00,0.376665323972702,0.376665323972702,0.376665323972702,0.376665323972702,0
1990-01-22 00:00:00+00:00,0.3724329520143554,0.3724329520143554,0.3682006895542145,0.3682006895542145,212462
1990-01-23 00:00:00+00:00,0.3703168207842849,0.3703168207842849,0.363968730941889,0.3682006895542145,172312
1990-01-24 00:00:00+00:00,0.3682006895542145,0.3682006895542145,0.3682006895542145,0.3682006895542145,0
1990-01-25 00:00:00+00:00,0.36396878957748413,0.36608465106147414,0.3618526917673774,0.36396878957748413,1002086
1990-01-26 00:00:00+00:00,0.36842429408176425,0.36842429408176425,0.35985621809959417,0.3598562180995941,239229
1990-01-29 00:00:00+00:00,0.36199828982353216,0.366282362815005,0.36199828982353216,0.3619982898235321,215808
1990-01-30 00:00:00+00:00,0.35985621809959417,0.35985621809959417,0.35985621809959417,0.3598562180995941,185695
1990-01-31 00:00:00+00:00,0.35985621809959417,0.35985621809959417,0.35985621809959417,0.3598562180995941,8365
1990-02-01 00:00:00+00:00,0.35985621809959417,0.35985621809959417,0.35985621809959417,0.3598562180995941,20075
1990-02-02 00:00:00+00:00,0.3598560253125483,0.3598560253125483,0.35557195544242864,0.3555719554424286,71936
1990-02-05 00:00:00+00:00,0.3577141165733338,0.3577141165733338,0.35557208088259784,0.35771411657333374,30113
1990-02-06 00:00:00+00:00,0.35557195544242864,0.35771399037748847,0.35557195544242864,0.3555719554424286,184022
1990-02-07 00:00:00+00:00,0.35557212391287474,0.35557212391287474,0.35343012213706965,0.3534301221370697,461729
1990-02-08 00:00:00+00:00,0.35771415986283345,0.35771415986283345,0.35343012213706965,0.3534301221370697,1689660
1990-02-09 00:00:00+00:00,0.35557228430490817,0.35557228430490817,0.3470042049884796,0.3470042049884796,2004171
1990-02-12 00:00:00+00:00,0.3470042049884796,0.3470042049884796,0.3470042049884796,0.3470042049884796,0
1990-02-13 00:00:00+00:00,0.34914618730545044,0.34914618730545044,0.34914618730545044,0.34914618730545044,25094
1990-02-14 00:00:00+00:00,0.34700413087914495,0.35128816962242126,0.34700413087914495,0.35128816962242126,36804
1990-02-15 00:00:00+00:00,0.34700418468873495,0.35343026088721546,0.34700418468873495,0.34914618730545044,179004
1990-02-16 00:00:00+00:00,0.3491462077305022,0.3491462077305022,0.3470042049884796,0.3470042049884796,175658
1990-02-20 00:00:00+00:00,0.3448620140552521,0.34700405001480017,0.3448620140552521,0.3448620140552521,97030
1990-02-21 00:00:00+00:00,0.3405782878398895,0.3405782878398895,0.3405782878398895,0.3405782878398895,46842
1990-02-22 00:00:00+00:00,0.34700405001480017,0.34700405001480017,0.3427202856630881,0.3448620140552521,45169
1990-02-23 00:00:00+00:00,0.3448620140552521,0.3448620140552521,0.3448620140552521,0.3448620140552521,0
1990-02-26 00:00:00+00:00,0.3448621680722879,0.3470042049884796,0.3448621680722879,0.3470042049884796,650770
1990-02-27 00:00:00+00:00,0.3427203655291627,0.35128816962242126,0.3427203655291627,0.35128816962242126,286071
1990-02-28 00:00:00+00:00,0.35128816962242126,0.35128816962242126,0.34914613316370224,0.35128816962242126,314511
1990-03-01 00:00:00+00:00,0.34914618730545044,0.34914618730545044,0.34914618730545044,0.34914618730545044,26767
1990-03-02 00:00:00+00:00,0.34914613316370224,0.3534302060811403,0.34914613316370224,0.35128816962242126,70263
1990-03-05 00:00:00+00:00,0.3534302060811403,0.3534302060811403,0.35128816962242126,0.35128816962242126,265996
1990-03-06 00:00:00+00:00,0.3512879197464464,0.35557195544242864,0.3512879197464464,0.3555719554424286,55207
1990-03-07 00:00:00+00:00,0.3512882240963329,0.3512882240963329,0.34914618730545044,0.34914618730545044,81974
1990-03-08 00:00:00+00:00,0.35128816962242126,0.35128816962242126,0.35128816962242126,0.35128816962242126,65244
1990-03-09 00:00:00+00:00,0.35343026088721546,0.3555722635039309,0.34914618730545044,0.34914618730545044,118778
1990-03-12 00:00:00+00:00,0.35128816962242126,0.35128816962242126,0.35128816962242126,0.35128816962242126,10038
1990-03-13 00:00:00+00:00,0.34914613316370224,0.35128816962242126,0.34700413087914495,0.35128816962242126,60226
1990-03-14 00:00:00+00:00,0.34914613316370224,0.35128816962242126,0.34914613316370224,0.35128816962242126,25094
1990-03-15 00:00:00+00:00,0.3512882240963329,0.3555722635039309,0.34914618730545044,0.34914618730545044,55207
1990-03-16 00:00:00+00:00,0.35343028156288553,0.35343028156288553,0.3470042049884796,0.3470042049884796,120451
1990-03-19 00:00:00+00:00,0.34700418468873495,0.34914618730545044,0.34700418468873495,0.34914618730545044,23421
1990-03-20 00:00:00+00:00,0.35128816962242126,0.35128816962242126,0.35128816962242126,0.35128816962242126,28440
1990-03-21 00:00:00+00:00,0.34914618730545044,0.34914618730545044,0.34914618730545044,0.34914618730545044,30113
1990-03-22 00:00:00+00:00,0.35343028156288553,0.35343028156288553,0.3470042049884796,0.3470042049884796,31786
1990-03-23 00:00:00+00:00,0.3512882240963329,0.3512882240963329,0.34914618730545044,0.34914618730545044,26767
1990-03-26 00:00:00+00:00,0.3512880877597426,0.3512880877597426,0.3448620140552521,0.3448620140552521,55207
1990-03-27 00:00:00+00:00,0.3448620140552521,0.34700405001480017,0.3448620140552521,0.3448620140552521,45169
1990-03-28 00:00:00+00:00,0.3448621680722879,0.3470042049884796,0.34272043872361774,0.3470042049884796,55207
1990-03-29 00:00:00+00:00,0.3491462077305022,0.3491462077305022,0.3470042049884796,0.3470042049884796,13383
1990-03-30 00:00:00+00:00,0.3491462077305022,0.3491462077305022,0.3448621680722879,0.3470042049884796,58553
1990-04-02 00:00:00+00:00,0.3448621680722879,0.3470042049884796,0.34272043872361774,0.3470042049884796,61898
1990-04-03 00:00:00+00:00,0.3448620140552521,0.3448620140552521,0.3448620140552521,0.3448620140552521,60226
1990-04-04 00:00:00+00:00,0.3470042049884796,0.3470042049884796,0.3470042049884796,0.3470042049884796,1147631
1990-04-05 00:00:00+00:00,0.3448620140552521,0.3448620140552521,0.3448620140552521,0.3448620140552521,86992
1990-04-06 00:00:00+00:00,0.3448621680722879,0.3470042049884796,0.3448621680722879,0.3470042049884796,46842
1990-04-09 00:00:00+00:00,0.34700405001480017,0.34700405001480017,0.3448620140552521,0.3448620140552521,18402
1990-04-10 00:00:00+00:00,0.34700418468873495,0.34914618730545044,0.34700418468873495,0.34914618730545044,56880
1990-04-11 00:00:00+00:00,0.34700413087914495,0.35128816962242126,0.34700413087914495,0.35128816962242126,10038
1990-04-12 00:00:00+00:00,0.3470042049884796,0.3470042049884796,0.3470042049884796,0.3470042049884796,48515
1990-04-16 00:00:00+00:00,0.34486214789785247,0.34914618730545044,0.34486214789785247,0.34914618730545044,58553
1990-04-17 00:00:00+00:00,0.3448620140552521,0.34700405001480017,0.3427202856630881,0.3448620140552521,279379
1990-04-18 00:00:00+00:00,0.34914618780871143,0.3512882246026815,0.3405783823745023,0.3427204191684723,265996
1990-04-19 00:00:00+00:00,0.33843640612705694,0.33843640612705694,0.33201032876968384,0.33201032876968384,289417
1990-04-20 00:00:00+00:00,0.3320102186257232,0.3320102186257232,0.32558414340019226,0.32558414340019226,163947
1990-04-23 00:00:00+00:00,0.3212999999523163,0.3212999999523163,0.31915796418368975,0.3212999999523163,51861
1990-04-24 00:00:00+00:00,0.32344219088554377,0.32344219088554377,0.32130018803716803,0.3234421908855438,43496
1990-04-25 00:00:00+00:00,0.3257877635880043,0.3257877635880043,0.31275638194798533,0.31710025668144226,158928
1990-04-26 00:00:00+00:00,0.31710044298016227,0.31927239894866943,0.31710044298016227,0.31927239894866943,8365
1990-04-27 00:00:00+00:00,0.31927231022988384,0.31927231022988384,0.31275647878646856,0.3127564787864685,36804
1990-04-30 00:00:00+00:00,0.314928263425827,0.31710018296188747,0.3127563092382958,0.314928263425827,25094
1990-05-01 00:00:00+00:00,0.3105845234215003,0.31275647878646856,0.3105845234215003,0.3127564787864685,5019
1990-05-02 00:00:00+00:00,0.31058448553085327,0.3127564406308476,0.31058448553085327,0.31058448553085327,73609
1990-05-03 00:00:00+00:00,0.31492839573084197,0.31492839573084197,0.31058448553085327,0.31058448553085327,76955
1990-05-04 00:00:00+00:00,0.3105845234215003,0.31275647878646856,0.3105845234215003,0.3127564787864685,48515
1990-05-07 00:00:00+00:00,0.31058435505076454,0.31710018296188747,0.31058435505076454,0.314928263425827,172312
1990-05-08 00:00:00+00:00,0.314928263425827,0.314928263425827,0.314928263425827,0.314928263425827,51861
1990-05-09 00:00:00+00:00,0.31275647878646856,0.31275647878646856,0.31275647878646856,0.3127564787864685,16729
1990-05-10 00:00:00+00:00,0.31058448553085327,0.31058448553085327,0.31058448553085327,0.31058448553085327,15056
1990-05-11 00:00:00+00:00,0.30841243551470404,0.314928263425827,0.30841243551470404,0.314928263425827,143872
1990-05-14 00:00:00+00:00,0.31492843415143684,0.31492843415143684,0.31275647878646856,0.3127564787864685,175658
1990-05-15 00:00:00+00:00,0.3127566085748962,0.3127566085748962,0.30841273069381714,0.30841273069381714,75282
1990-05-16 00:00:00+00:00,0.30841273069381714,0.30841273069381714,0.3062407744275256,0.30841273069381714,13383
1990-05-17 00:00:00+00:00,0.31058452411944326,0.31058452411944326,0.30624064803123474,0.30624064803123474,61898
1990-05-18 00:00:00+00:00,0.30624064803123474,0.30841260340108384,0.30624064803123474,0.30624064803123474,11711
1990-05-21 00:00:00+00:00,0.30841273069381714,0.30841273069381714,0.30841273069381714,0.30841273069381714,6692
1990-05-22 00:00:00+00:00,0.30406869266138564,0.30624064803123474,0.30406869266138564,0.30624064803123474,15056
1990-05-23 00:00:00+00:00,0.30406881816123416,0.30841273069381714,0.30406881816123416,0.30841273069381714,30113
1990-05-24 00:00:00+00:00,0.3084125649740834,0.3084125649740834,0.3040686547756195,0.3040686547756195,33459
1990-05-25 00:00:00+00:00,0.3018967719430262,0.30624064803123474,0.3018967719430262,0.30624064803123474,38477
1990-05-29 00:00:00+00:00,0.30624064803123474,0.30841260340108384,0.30406869266138564,0.30624064803123474,130489
1990-05-30 00:00:00+00:00,0.31058465230860466,0.31058465230860466,0.30841273069381714,0.30841273069381714,123797
1990-05-31 00:00:00+00:00,0.30841273069381714,0.31058465230860466,0.3062407744275256,0.30841273069381714,140526
1990-06-01 00:00:00+00:00,0.30841260340108384,0.30841260340108384,0.30624064803123474,0.30624064803123474,137180
1990-06-04 00:00:00+00:00,0.304068581443953,0.3062405360193786,0.3018966615200043,0.3018966615200043,657462
1990-06-05 00:00:00+00:00,0.30624060987485147,0.30624060987485147,0.3040686547756195,0.3040686547756195,1065657
1990-06-06 00:00:00+00:00,0.3018967719430262,0.30841260340108384,0.3018967719430262,0.30624064803123474,86992
1990-06-07 00:00:00+00:00,0.3084126027080215,0.31492843415143684,0.3084126027080215,0.3127564787864685,93684
1990-06-08 00:00:00+00:00,0.31492856484118764,0.31492856484118764,0.30841273069381714,0.30841273069381714,391466
1990-06-11 00:00:00+00:00,0.31058448553085327,0.31058448553085327,0.31058448553085327,0.31058448553085327,41823
1990-06-12 00:00:00+00:00,0.31058435505076454,0.314928263425827,0.31058435505076454,0.314928263425827,108741
1990-06-13 00:00:00+00:00,0.3127564406308476,0.3127564406308476,0.31058448553085327,0.31058448553085327,93684
1990-06-14 00:00:00+00:00,0.3127566085748962,0.3127566085748962,0.30841273069381714,0.30841273069381714,18402
1990-06-15 00:00:00+00:00,0.30624064803123474,0.30624064803123474,0.30624064803123474,0.30624064803123474,307819
1990-06-18 00:00:00+00:00,0.3040686547756195,0.3040686547756195,0.3040686547756195,0.3040686547756195,16729
1990-06-19 00:00:00+00:00,0.304068581443953,0.304068581443953,0.3018966615200043,0.3018966615200043,68590
1990-06-20 00:00:00+00:00,0.304068581443953,0.304068581443953,0.3018966615200043,0.3018966615200043,83647
1990-06-21 00:00:00+00:00,0.2975528241294089,0.3040686547756195,0.2975528241294089,0.3040686547756195,179004
1990-06-22 00:00:00+00:00,0.30189671261437334,0.30189671261437334,0.29755280272833906,0.2997247576713562,356334
1990-06-25 00:00:00+00:00,0.29538121819496155,0.29755286170506584,0.29538121819496155,0.29538121819496155,15056
1990-06-26 00:00:00+00:00,0.2975529730319977,0.2975529730319977,0.2975529730319977,0.2975529730319977,50188
1990-06-27 00:00:00+00:00,0.2975529730319977,0.2997249292181282,0.2975529730319977,0.2975529730319977,70263
1990-06-28 00:00:00+00:00,0.2997247576713562,0.2997247576713562,0.2997247576713562,0.2997247576713562,26767
1990-06-29 00:00:00+00:00,0.297552861203328,0.30624064803123474,0.297552861203328,0.30624064803123474,152237
1990-07-02 00:00:00+00:00,0.3084125650823442,0.31058448553085327,0.3084125650823442,0.31058448553085327,50188
1990-07-03 00:00:00+00:00,0.31058465230860466,0.31058465230860466,0.3062407744275256,0.30841273069381714,20075
1990-07-05 00:00:00+00:00,0.3040686547756195,0.3040686547756195,0.3040686547756195,0.3040686547756195,21748
1990-07-06 00:00:00+00:00,0.3040686547756195,0.3040686547756195,0.30189673432787284,0.3040686547756195,108741
1990-07-09 00:00:00+00:00,0.30189671261437334,0.30189671261437334,0.2997247576713562,0.2997247576713562,86992
1990-07-10 00:00:00+00:00,0.30189671261437334,0.30189671261437334,0.2997247576713562,0.2997247576713562,764529
1990-07-11 00:00:00+00:00,0.2997249292181282,0.2997249292181282,0.2975529730319977,0.2975529730319977,120451
1990-07-12 00:00:00+00:00,0.3018967719430262,0.31058452411944326,0.2997248165731771,0.30624064803123474,61898
1990-07-13 00:00:00+00:00,0.3105845234215003,0.31492843415143684,0.3105845234215003,0.3127564787864685,148891
1990-07-16 00:00:00+00:00,0.3127564406308476,0.3127564406308476,0.31058448553085327,0.31058448553085327,40150
1990-07-17 00:00:00+00:00,0.31058465230860466,0.31058465230860466,0.30841273069381714,0.30841273069381714,23421
1990-07-18 00:00:00+00:00,0.31058465230860466,0.31058465230860466,0.30841273069381714,0.30841273069381714,33459
1990-07-19 00:00:00+00:00,0.30841273069381714,0.30841273069381714,0.30841273069381714,0.30841273069381714,15056
1990-07-20 00:00:00+00:00,0.3084126027080215,0.31275647878646856,0.3084126027080215,0.3127564787864685,194060
1990-07-23 00:00:00+00:00,0.3062405360193786,0.3062405360193786,0.3018966615200043,0.3018966615200043,118778
1990-07-24 00:00:00+00:00,0.30189673432787284,0.3040686547756195,0.30189673432787284,0.3040686547756195,23421
1990-07-25 00:00:00+00:00,0.3040686547756195,0.3040686547756195,0.3040686547756195,0.3040686547756195,63571
1990-07-26 00:00:00+00:00,0.30644984030692085,0.31085922873786365,0.30644984030692085,0.3086545169353485,81974
1990-07-27 00:00:00+00:00,0.3064497411251068,0.30865441703999574,0.3064497411251068,0.3064497411251068,78628
1990-07-30 00:00:00+00:00,0.3042450300361418,0.3064497411251068,0.3042450300361418,0.3064497411251068,105395
1990-07-31 00:00:00+00:00,0.30644984030692085,0.3086545169353485,0.30644984030692085,0.3086545169353485,65244
1990-08-01 00:00:00+00:00,0.31085912812896077,0.31085912812896077,0.3064497411251068,0.3064497411251068,15056
1990-08-02 00:00:00+00:00,0.3042450300361418,0.30865441703999574,0.3042450300361418,0.3064497411251068,23421
1990-08-03 00:00:00+00:00,0.30644997264165086,0.30644997264165086,0.2976314381902572,0.30204054713249207,190714
1990-08-06 00:00:00+00:00,0.29542669653892517,0.29542669653892517,0.2910172895731107,0.29542669653892517,43496
1990-08-07 00:00:00+00:00,0.2954266508463688,0.29983603954315186,0.2954266508463688,0.29983603954315186,15056
1990-08-08 00:00:00+00:00,0.2954265124217944,0.2954265124217944,0.2932218015193939,0.2932218015193939,38477
