"('date', '')","('open', 'ARCT')","('high', 'ARCT')","('low', 'ARCT')","('close', 'ARCT')","('volume', 'ARCT')"
2025-01-31 00:00:00+00:00,17.600000381469727,17.950000762939453,16.649999618530273,16.969999313354492,359600
2025-02-03 00:00:00+00:00,16.520000457763672,16.549999237060547,15.550000190734863,15.800000190734863,446900
2025-02-04 00:00:00+00:00,15.770000457763672,16.09000015258789,15.34000015258789,16.049999237060547,329400
2025-02-05 00:00:00+00:00,16.049999237060547,18.25,15.949999809265137,17.93000030517578,402000
2025-02-06 00:00:00+00:00,17.969999313354492,18.049999237060547,17.06999969482422,17.290000915527344,397400
2025-02-07 00:00:00+00:00,17.18000030517578,17.479999542236328,15.970000267028809,16.190000534057617,443600
2025-02-10 00:00:00+00:00,16.350000381469727,16.700000762939453,15.869999885559082,16.110000610351562,330900
2025-02-11 00:00:00+00:00,15.90999984741211,16.25,15.699999809265137,16.06999969482422,274900
2025-02-12 00:00:00+00:00,15.710000038146973,16.399999618530273,15.4399995803833,15.859999656677246,499500
2025-02-13 00:00:00+00:00,15.9399995803833,16.459999084472656,15.569999694824219,16.40999984741211,343400
2025-02-14 00:00:00+00:00,16.5,18.889999389648438,16.5,18.049999237060547,842800
2025-02-18 00:00:00+00:00,18.559999465942383,19.25,17.399999618530273,17.709999084472656,608200
2025-02-19 00:00:00+00:00,17.579999923706055,17.610000610351562,17.020000457763672,17.31999969482422,481900
2025-02-20 00:00:00+00:00,17.290000915527344,17.31999969482422,16.540000915527344,16.920000076293945,356700
2025-02-21 00:00:00+00:00,17.239999771118164,17.860000610351562,16.6299991607666,17.770000457763672,435800
2025-02-24 00:00:00+00:00,17.809999465942383,17.829999923706055,16.510000228881836,16.690000534057617,366100
2025-02-25 00:00:00+00:00,16.579999923706055,16.940000534057617,15.880000114440918,16.059999465942383,459300
2025-02-26 00:00:00+00:00,16.450000762939453,17.059999465942383,16.209999084472656,16.579999923706055,361300
2025-02-27 00:00:00+00:00,16.729999542236328,16.899999618530273,16.040000915527344,16.059999465942383,375800
2025-02-28 00:00:00+00:00,16.0,16.899999618530273,15.40999984741211,16.790000915527344,388100
2025-03-03 00:00:00+00:00,17.079999923706055,17.31999969482422,15.430000305175781,15.680000305175781,355700
2025-03-04 00:00:00+00:00,15.289999961853027,15.949999809265137,14.6899995803833,15.489999771118164,461900
2025-03-05 00:00:00+00:00,15.609999656677246,16.200000762939453,15.449999809265137,16.049999237060547,328000
2025-03-06 00:00:00+00:00,15.789999961853027,16.18000030517578,15.489999771118164,15.970000267028809,299100
2025-03-07 00:00:00+00:00,14.800000190734863,15.399999618530273,14.109999656677246,14.550000190734863,749500
2025-03-10 00:00:00+00:00,14.350000381469727,14.539999961853027,13.579999923706055,14.289999961853027,526000
2025-03-11 00:00:00+00:00,14.420000076293945,14.779999732971191,12.75,13.210000038146973,568400
2025-03-12 00:00:00+00:00,13.539999961853027,14.5,13.390000343322754,14.260000228881836,555400
2025-03-13 00:00:00+00:00,14.149999618530273,14.5600004196167,13.569999694824219,13.899999618530273,317900
2025-03-14 00:00:00+00:00,14.020000457763672,14.289999961853027,13.380000114440918,14.079999923706055,334900
2025-03-17 00:00:00+00:00,14.079999923706055,14.5600004196167,13.8100004196167,14.15999984741211,290700
2025-03-18 00:00:00+00:00,13.920000076293945,14.369999885559082,13.390000343322754,13.729999542236328,423500
2025-03-19 00:00:00+00:00,13.760000228881836,13.880000114440918,13.180000305175781,13.399999618530273,298300
2025-03-20 00:00:00+00:00,13.220000267028809,13.539999961853027,12.649999618530273,12.84000015258789,357000
2025-03-21 00:00:00+00:00,12.59000015258789,12.930000305175781,11.600000381469727,12.880000114440918,559300
2025-03-24 00:00:00+00:00,12.949999809265137,13.3100004196167,12.850000381469727,13.270000457763672,241200
2025-03-25 00:00:00+00:00,13.260000228881836,13.40999984741211,12.649999618530273,12.770000457763672,336400
2025-03-26 00:00:00+00:00,12.640000343322754,12.829999923706055,11.710000038146973,11.949999809265137,361100
2025-03-27 00:00:00+00:00,12.039999961853027,12.220000267028809,11.75,12.0,262100
2025-03-28 00:00:00+00:00,12.0,12.100000381469727,11.390000343322754,11.579999923706055,311000
2025-03-31 00:00:00+00:00,11.0600004196167,11.239999771118164,10.350000381469727,10.59000015258789,484800
2025-04-01 00:00:00+00:00,10.489999771118164,10.489999771118164,9.40999984741211,9.430000305175781,904600
2025-04-02 00:00:00+00:00,9.229999542236328,10.260000228881836,9.229999542236328,10.199999809265137,619400
2025-04-03 00:00:00+00:00,9.59000015258789,9.800000190734863,9.180000305175781,9.489999771118164,362400
2025-04-04 00:00:00+00:00,9.119999885559082,9.350000381469727,8.699999809265137,9.109999656677246,579500
2025-04-07 00:00:00+00:00,8.5600004196167,9.130000114440918,8.039999961853027,9.09000015258789,573800
2025-04-08 00:00:00+00:00,9.170000076293945,9.460000038146973,8.699999809265137,8.90999984741211,485400
2025-04-09 00:00:00+00:00,8.779999732971191,10.380000114440918,8.420000076293945,9.819999694824219,551000
2025-04-10 00:00:00+00:00,9.5,9.529999732971191,8.680000305175781,9.350000381469727,582000
2025-04-11 00:00:00+00:00,9.520000457763672,9.880000114440918,9.220000267028809,9.699999809265137,314000
2025-04-14 00:00:00+00:00,9.930000305175781,10.329999923706055,9.5,10.180000305175781,359100
2025-04-15 00:00:00+00:00,10.199999809265137,11.0,10.180000305175781,10.569999694824219,612200
2025-04-16 00:00:00+00:00,10.489999771118164,10.609999656677246,10.069999694824219,10.300000190734863,399900
2025-04-17 00:00:00+00:00,10.300000190734863,10.65999984741211,10.109999656677246,10.529999732971191,358100
2025-04-21 00:00:00+00:00,10.350000381469727,11.770000457763672,10.210000038146973,11.0,330300
2025-04-22 00:00:00+00:00,11.130000114440918,12.260000228881836,11.130000114440918,12.170000076293945,459700
2025-04-23 00:00:00+00:00,12.640000343322754,13.65999984741211,12.630000114440918,12.649999618530273,459600
2025-04-24 00:00:00+00:00,12.579999923706055,12.9399995803833,12.109999656677246,12.890000343322754,340900
2025-04-25 00:00:00+00:00,12.869999885559082,12.979999542236328,12.289999961853027,12.90999984741211,280400
2025-04-28 00:00:00+00:00,12.90999984741211,13.199999809265137,12.25,12.819999694824219,378400
2025-04-29 00:00:00+00:00,12.789999961853027,13.279999732971191,12.479999542236328,12.819999694824219,349700
2025-04-30 00:00:00+00:00,12.550000190734863,12.869999885559082,12.329999923706055,12.8100004196167,293200
2025-05-01 00:00:00+00:00,12.739999771118164,12.920000076293945,12.050000190734863,12.5,392300
2025-05-02 00:00:00+00:00,12.520000457763672,13.100000381469727,12.520000457763672,12.829999923706055,240300
2025-05-05 00:00:00+00:00,12.630000114440918,12.779999732971191,11.890000343322754,11.920000076293945,528000
2025-05-06 00:00:00+00:00,11.739999771118164,11.859999656677246,11.130000114440918,11.239999771118164,400500
2025-05-07 00:00:00+00:00,11.239999771118164,11.720000267028809,10.8100004196167,10.949999809265137,388500
2025-05-08 00:00:00+00:00,10.970000267028809,11.59000015258789,10.699999809265137,11.380000114440918,373800
2025-05-09 00:00:00+00:00,11.399999618530273,11.739999771118164,10.960000038146973,10.979999542236328,349700
2025-05-12 00:00:00+00:00,11.529999732971191,12.220000267028809,11.380000114440918,11.59000015258789,696800
2025-05-13 00:00:00+00:00,12.789999961853027,13.949999809265137,11.720000267028809,11.859999656677246,783600
2025-05-14 00:00:00+00:00,11.65999984741211,11.859999656677246,10.649999618530273,10.84000015258789,546000
2025-05-15 00:00:00+00:00,10.8100004196167,11.640000343322754,10.59000015258789,11.640000343322754,381300
2025-05-16 00:00:00+00:00,11.680000305175781,11.880000114440918,11.420000076293945,11.649999618530273,335700
2025-05-19 00:00:00+00:00,11.489999771118164,12.329999923706055,11.489999771118164,11.989999771118164,379000
2025-05-20 00:00:00+00:00,11.960000038146973,12.859999656677246,11.720000267028809,12.699999809265137,397100
2025-05-21 00:00:00+00:00,12.350000381469727,12.40999984741211,11.670000076293945,12.149999618530273,429200
2025-05-22 00:00:00+00:00,12.079999923706055,13.0,11.960000038146973,12.800000190734863,362300
2025-05-23 00:00:00+00:00,12.239999771118164,12.800000190734863,11.890000343322754,12.199999809265137,353300
2025-05-27 00:00:00+00:00,12.279999732971191,12.539999961853027,12.020000457763672,12.029999732971191,312100
2025-05-28 00:00:00+00:00,12.470000267028809,12.5,11.699999809265137,11.819999694824219,322000
2025-05-29 00:00:00+00:00,11.869999885559082,12.819999694824219,11.510000228881836,12.729999542236328,432300
2025-05-30 00:00:00+00:00,12.630000114440918,12.829999923706055,12.130000114440918,12.529999732971191,1003100
2025-06-02 00:00:00+00:00,12.880000114440918,13.600000381469727,12.470000267028809,12.8100004196167,716700
2025-06-03 00:00:00+00:00,12.800000190734863,13.25,12.720000267028809,13.0,778600
2025-06-04 00:00:00+00:00,13.020000457763672,13.270000457763672,12.260000228881836,12.260000228881836,343600
2025-06-05 00:00:00+00:00,12.229999542236328,12.380000114440918,11.829999923706055,11.90999984741211,474500
2025-06-06 00:00:00+00:00,12.109999656677246,12.930000305175781,12.050000190734863,12.789999961853027,550700
2025-06-09 00:00:00+00:00,13.100000381469727,13.180000305175781,12.300000190734863,12.539999961853027,359000
2025-06-10 00:00:00+00:00,12.930000305175781,13.619999885559082,12.720000267028809,12.899999618530273,657900
2025-06-11 00:00:00+00:00,13.050000190734863,13.319999694824219,12.420000076293945,12.4399995803833,345000
2025-06-12 00:00:00+00:00,12.279999732971191,12.869999885559082,12.069999694824219,12.640000343322754,313100
2025-06-13 00:00:00+00:00,12.260000228881836,12.59000015258789,12.010000228881836,12.380000114440918,433100
2025-06-16 00:00:00+00:00,12.539999961853027,13.420000076293945,12.25,12.869999885559082,436300
2025-06-17 00:00:00+00:00,12.680000305175781,12.989999771118164,12.25,12.279999732971191,321500
2025-06-18 00:00:00+00:00,12.279999732971191,12.979999542236328,12.100000381469727,12.350000381469727,377300
2025-06-20 00:00:00+00:00,12.529999732971191,12.569999694824219,12.069999694824219,12.289999961853027,645400
2025-06-23 00:00:00+00:00,12.149999618530273,12.520000457763672,12.029999732971191,12.510000228881836,306100
2025-06-24 00:00:00+00:00,12.84000015258789,13.550000190734863,12.520000457763672,13.40999984741211,353300
2025-06-25 00:00:00+00:00,13.59000015258789,14.010000228881836,13.029999732971191,13.949999809265137,483500
2025-06-26 00:00:00+00:00,14.050000190734863,14.75,13.739999771118164,14.40999984741211,517300
2025-06-27 00:00:00+00:00,14.319999694824219,14.529999732971191,13.0,13.329999923706055,1198800
2025-06-30 00:00:00+00:00,13.449999809265137,14.579999923706055,12.970000267028809,13.010000228881836,656200
2025-07-01 00:00:00+00:00,13.020000457763672,13.739999771118164,12.649999618530273,12.989999771118164,489300
2025-07-02 00:00:00+00:00,13.029999732971191,14.09000015258789,12.979999542236328,13.619999885559082,590300
2025-07-03 00:00:00+00:00,13.65999984741211,13.9399995803833,13.4399995803833,13.779999732971191,172700
2025-07-07 00:00:00+00:00,13.6899995803833,13.770000457763672,13.100000381469727,13.359999656677246,429000
2025-07-08 00:00:00+00:00,13.5,14.520000457763672,13.359999656677246,13.800000190734863,451800
2025-07-09 00:00:00+00:00,14.0,15.199999809265137,13.920000076293945,14.789999961853027,837500
2025-07-10 00:00:00+00:00,14.949999809265137,14.949999809265137,13.899999618530273,14.479999542236328,415300
2025-07-11 00:00:00+00:00,14.15999984741211,14.4399995803833,13.619999885559082,13.779999732971191,251200
2025-07-14 00:00:00+00:00,13.670000076293945,13.800000190734863,13.25,13.3100004196167,257600
2025-07-15 00:00:00+00:00,13.430000305175781,13.529999732971191,12.75,13.149999618530273,529500
2025-07-16 00:00:00+00:00,13.270000457763672,13.529999732971191,12.779999732971191,12.850000381469727,354900
2025-07-17 00:00:00+00:00,12.869999885559082,13.850000381469727,12.789999961853027,13.539999961853027,397000
2025-07-18 00:00:00+00:00,13.729999542236328,14.020000457763672,13.489999771118164,13.5,278800
2025-07-21 00:00:00+00:00,13.59000015258789,14.1899995803833,13.59000015258789,13.789999961853027,262000
2025-07-22 00:00:00+00:00,13.829999923706055,14.619999885559082,13.829999923706055,14.529999732971191,289000
2025-07-23 00:00:00+00:00,14.84000015258789,15.829999923706055,14.609999656677246,15.449999809265137,422400
2025-07-24 00:00:00+00:00,15.369999885559082,15.5,14.779999732971191,14.949999809265137,252400
2025-07-25 00:00:00+00:00,14.979999542236328,15.25,14.479999542236328,14.9399995803833,326900
2025-07-28 00:00:00+00:00,14.930000305175781,15.180000305175781,14.239999771118164,14.380000114440918,338000
2025-07-29 00:00:00+00:00,14.3100004196167,14.34000015258789,12.600000381469727,13.0600004196167,678300
2025-07-30 00:00:00+00:00,13.289999961853027,13.569999694824219,12.569999694824219,12.670000076293945,507400
2025-07-31 00:00:00+00:00,12.510000228881836,12.8100004196167,12.170000076293945,12.210000038146973,359400
2025-08-01 00:00:00+00:00,11.979999542236328,12.40999984741211,11.869999885559082,12.300000190734863,361600
2025-08-04 00:00:00+00:00,12.270000457763672,12.550000190734863,12.069999694824219,12.199999809265137,297000
2025-08-05 00:00:00+00:00,12.180000305175781,12.329999923706055,11.779999732971191,11.829999923706055,341700
2025-08-06 00:00:00+00:00,11.800000190734863,12.300000190734863,11.4399995803833,12.210000038146973,412400
2025-08-07 00:00:00+00:00,12.300000190734863,12.369999885559082,11.739999771118164,11.979999542236328,265200
2025-08-08 00:00:00+00:00,12.010000228881836,12.149999618530273,11.430000305175781,11.90999984741211,396300
2025-08-11 00:00:00+00:00,12.050000190734863,12.149999618530273,11.270000457763672,11.390000343322754,1250600
2025-08-12 00:00:00+00:00,12.220000267028809,15.5,11.859999656677246,14.890000343322754,1813300
2025-08-13 00:00:00+00:00,15.15999984741211,19.56999969482422,15.15999984741211,19.209999084472656,1809300
2025-08-14 00:00:00+00:00,18.920000076293945,19.989999771118164,18.68000030517578,19.229999542236328,1649300
2025-08-15 00:00:00+00:00,19.209999084472656,19.790000915527344,18.809999465942383,19.479999542236328,994000
2025-08-18 00:00:00+00:00,19.450000762939453,19.690000534057617,17.8799991607666,17.90999984741211,1055600
2025-08-19 00:00:00+00:00,17.920000076293945,18.09000015258789,16.709999084472656,17.010000228881836,823600
2025-08-20 00:00:00+00:00,17.0,17.68000030517578,16.899999618530273,17.360000610351562,563700
2025-08-21 00:00:00+00:00,17.049999237060547,17.6200008392334,16.809999465942383,17.479999542236328,604200
2025-08-22 00:00:00+00:00,17.530000686645508,19.0,17.389999389648438,18.510000228881836,505300
2025-08-25 00:00:00+00:00,18.489999771118164,18.770000457763672,17.68000030517578,17.709999084472656,487200
2025-08-26 00:00:00+00:00,17.739999771118164,17.799999237060547,17.299999237060547,17.540000915527344,322800
2025-08-27 00:00:00+00:00,17.579999923706055,17.940000534057617,17.229999542236328,17.290000915527344,230300
2025-08-28 00:00:00+00:00,17.100000381469727,18.31999969482422,17.0,17.299999237060547,559700
2025-08-29 00:00:00+00:00,17.030000686645508,17.360000610351562,16.649999618530273,17.010000228881836,523400
2025-09-02 00:00:00+00:00,17.0,17.520000457763672,16.670000076293945,16.700000762939453,310500
2025-09-03 00:00:00+00:00,16.760000228881836,17.700000762939453,16.68000030517578,17.190000534057617,371000
2025-09-04 00:00:00+00:00,17.290000915527344,17.43000030517578,16.170000076293945,16.760000228881836,503800
2025-09-05 00:00:00+00:00,17.0,18.5,17.0,17.850000381469727,511500
2025-09-08 00:00:00+00:00,17.760000228881836,17.979999542236328,16.889999389648438,17.84000015258789,484500
2025-09-09 00:00:00+00:00,17.719999313354492,18.389999389648438,17.40999984741211,17.940000534057617,469300
2025-09-10 00:00:00+00:00,18.0,18.049999237060547,17.3799991607666,17.989999771118164,439600
2025-09-11 00:00:00+00:00,18.200000762939453,18.690000534057617,17.709999084472656,18.040000915527344,572400
2025-09-12 00:00:00+00:00,17.649999618530273,17.829999923706055,16.540000915527344,17.31999969482422,644200
2025-09-15 00:00:00+00:00,17.40999984741211,18.200000762939453,17.25,18.1299991607666,411800
2025-09-16 00:00:00+00:00,18.3799991607666,19.5,17.829999923706055,18.09000015258789,927100
2025-09-17 00:00:00+00:00,18.030000686645508,18.59000015258789,17.700000762939453,18.049999237060547,581900
2025-09-18 00:00:00+00:00,18.389999389648438,19.690000534057617,18.260000228881836,19.6200008392334,1111400
2025-09-19 00:00:00+00:00,19.940000534057617,20.790000915527344,19.530000686645508,20.459999084472656,1122700
2025-09-22 00:00:00+00:00,20.5,21.65999984741211,20.18000030517578,21.030000686645508,683200
2025-09-23 00:00:00+00:00,21.100000381469727,21.260000228881836,20.18000030517578,20.260000228881836,773400
2025-09-24 00:00:00+00:00,20.81999969482422,21.31999969482422,20.399999618530273,20.450000762939453,422200
2025-09-25 00:00:00+00:00,19.809999465942383,20.5,19.559999465942383,20.309999465942383,413500
2025-09-26 00:00:00+00:00,20.549999237060547,22.399999618530273,20.510000228881836,22.170000076293945,915000
