"('date', '')","('open', 'BABA')","('high', 'BABA')","('low', 'BABA')","('close', 'BABA')","('volume', 'BABA')"
2025-01-17 00:00:00+00:00,81.81713716103066,84.1674125823061,81.64996451660886,83.70523071289062,21132400
2025-01-21 00:00:00+00:00,85.42613951783653,85.4556396884887,83.50854589699175,83.96089935302734,17099500
2025-01-22 00:00:00+00:00,83.58721894534042,85.10162357713111,83.01685729779847,84.96395111083984,10354800
2025-01-23 00:00:00+00:00,84.3739284592792,84.76727409104755,83.54788612687422,84.66893768310547,9225600
2025-01-24 00:00:00+00:00,85.2687976942856,87.70758107286122,85.04262471113317,87.65840911865234,18791000
2025-01-27 00:00:00+00:00,89.08430387921925,89.91034617645336,87.73707939234143,88.49427795410156,25999800
2025-01-28 00:00:00+00:00,89.42849540987758,94.82724442658983,88.40578027238426,94.43389129638672,31296300
2025-01-29 00:00:00+00:00,97.73804712673518,99.59663300609277,94.84691020214025,95.1124267578125,75053000
2025-01-30 00:00:00+00:00,95.6827868345301,101.9419925354522,95.52544258155807,101.03236389160156,45929000
2025-01-31 00:00:00+00:00,100.30466310093063,100.79635262593519,96.37114690089413,97.19718170166016,36416400
2025-02-03 00:00:00+00:00,94.90099210835713,100.17682609062298,94.4732246242873,96.97100830078125,29282900
2025-02-04 00:00:00+00:00,98.91810016881217,101.8879092552949,98.02322908824328,100.64884948730469,29877500
2025-02-05 00:00:00+00:00,98.50016778140655,100.12765898041572,97.38403040977872,97.62987518310547,17017900
2025-02-06 00:00:00+00:00,99.56712847002362,100.04898210214192,98.20514638973407,98.71158599853516,12774600
2025-02-07 00:00:00+00:00,102.7237731224973,105.72308218106176,101.28804063133441,101.78956604003906,39538200
2025-02-10 00:00:00+00:00,105.53624082495124,109.79427397174695,104.9265431044753,109.46975708007812,42429400
2025-02-11 00:00:00+00:00,112.06587462920801,113.6196153148467,109.15507356771273,110.90548706054688,55001300
2025-02-12 00:00:00+00:00,113.89495962252585,117.81863987451521,113.05416724580624,116.36324310302734,44024700
2025-02-13 00:00:00+00:00,113.4131062538219,117.58263127424193,112.8525805022621,117.55313110351562,34429300
2025-02-14 00:00:00+00:00,124.48595379171354,124.69247000021899,118.49226461786112,122.65687561035156,52729800
2025-02-18 00:00:00+00:00,125.6168367964657,126.87556827312109,123.5222421367345,124.79080200195312,42152800
2025-02-19 00:00:00+00:00,123.90576560600555,125.57750706155969,122.873214558254,123.69925689697266,35155200
2025-02-20 00:00:00+00:00,135.5194663661808,142.1081030918637,129.22584636063942,133.71005249023438,118849000
2025-02-21 00:00:00+00:00,139.24648918821111,142.88498892579713,138.75479962893803,141.36074829101562,73892100
2025-02-24 00:00:00+00:00,133.54287748081506,133.54287748081506,126.30520710026069,126.89522552490234,74118300
2025-02-25 00:00:00+00:00,130.58289962955172,132.2349842638519,128.57681293630193,131.78262329101562,38881100
2025-02-26 00:00:00+00:00,137.67306322380642,139.59064931767483,135.9914784921538,136.7683563232422,40543000
2025-02-27 00:00:00+00:00,136.37009122432275,137.77631604750607,133.61170521744066,134.28041076660156,23859400
2025-02-28 00:00:00+00:00,128.7734871923342,131.72362442471376,127.97695254041952,130.30755615234375,24862600
2025-03-03 00:00:00+00:00,131.7826286202566,132.47591269074985,127.4065945986929,128.6358184814453,22528000
2025-03-04 00:00:00+00:00,127.4459353192726,129.9043830298668,124.00410102185373,127.69178009033203,25366500
2025-03-05 00:00:00+00:00,132.13663565288618,139.47264982970196,131.12375645091726,138.68594360351562,37284600
2025-03-06 00:00:00+00:00,139.83650433130683,142.35395241409918,135.79481564997522,137.6239013671875,35482100
2025-03-07 00:00:00+00:00,140.54453549193903,142.94398283394966,137.06338017135195,138.2827606201172,31904400
2025-03-10 00:00:00+00:00,133.73462777626375,135.65713560056068,128.8226542719028,130.33705139160156,33484200
2025-03-11 00:00:00+00:00,135.86365922370805,138.98391016509822,133.77888534097983,136.70936584472656,29094800
2025-03-12 00:00:00+00:00,136.10458493970097,136.6405247556861,133.03152521145518,134.86061096191406,23880900
2025-03-13 00:00:00+00:00,132.53000755871318,137.94842108167433,132.10714673648081,136.05050659179688,20516300
2025-03-14 00:00:00+00:00,139.00063602457374,139.46282538282685,137.13220680892792,138.75479125976562,17381900
2025-03-17 00:00:00+00:00,137.83040642828954,145.96294008360957,137.70256235460567,145.11724853515625,33897000
2025-03-18 00:00:00+00:00,143.94703778400705,144.42888394078125,140.1315220657539,140.36753845214844,20950100
2025-03-19 00:00:00+00:00,142.65881438924563,142.78664346975737,139.5119892397443,140.81988525390625,16333800
2025-03-20 00:00:00+00:00,134.89502478083517,136.67986016529943,134.10339683939705,134.63442993164062,23646800
2025-03-21 00:00:00+00:00,131.7629646957624,134.2017405454286,131.0844307484551,132.8938446044922,13970300
2025-03-24 00:00:00+00:00,134.06406927787478,134.1623981809374,131.40894881240482,132.24481201171875,14019000
2025-03-25 00:00:00+00:00,130.73040825588077,133.98046868805216,130.1502182400433,130.54356384277344,17943400
2025-03-26 00:00:00+00:00,131.31060561681676,132.42182876418846,128.95050185807332,130.04205322265625,15933500
2025-03-27 00:00:00+00:00,131.23192782804085,135.49488250183475,130.67140958672508,133.37570190429688,16688300
2025-03-28 00:00:00+00:00,131.28110463361162,131.97931036914542,129.2160026035977,130.2288818359375,13271500
2025-03-31 00:00:00+00:00,127.86878033279268,130.66157331352667,125.87252200454083,130.03221130371094,12183800
2025-04-01 00:00:00+00:00,130.5435719791133,131.87113973012296,129.3438483092868,130.49440002441406,11627500
2025-04-02 00:00:00+00:00,129.76670481717775,130.6222397809585,127.0033971083772,127.63275909423828,21240900
2025-04-03 00:00:00+00:00,123.55666286173938,128.49814430549736,123.41407619436627,127.180419921875,30607600
2025-04-04 00:00:00+00:00,115.61587605997488,116.89427184206006,109.45009264020051,114.60299682617188,57154500
2025-04-07 00:00:00+00:00,104.84787547131485,112.22321823794286,100.93402360868615,104.21851348876953,61386600
2025-04-08 00:00:00+00:00,106.46062338079965,107.18832181348792,96.12530694741692,97.7183837890625,52100200
2025-04-09 00:00:00+00:00,98.92793488439902,105.26089862040442,94.13888352109903,103.03845977783203,74981900
2025-04-10 00:00:00+00:00,105.08388915861244,106.64745829560636,99.68514010656077,102.44843292236328,53133400
2025-04-11 00:00:00+00:00,103.03845748630623,106.2482067024208,100.4915093028695,105.9394302368164,40522800
2025-04-14 00:00:00+00:00,110.0106195592622,114.07197242841143,109.84343941494416,112.07571411132812,32926100
2025-04-15 00:00:00+00:00,111.88887173659857,112.10521633696104,109.61726843796697,110.41380310058594,16172300
2025-04-16 00:00:00+00:00,106.37703381185321,107.15881837124715,104.18900938081147,104.97571563720703,18031600
2025-04-17 00:00:00+00:00,108.99281441242434,109.6615124561346,106.61795314327509,107.06047821044922,17885000
2025-04-21 00:00:00+00:00,106.92280975673492,108.39787836414222,105.48706970991535,108.31920623779297,12145700
2025-04-22 00:00:00+00:00,112.45923134416576,115.47820479698248,111.13167109665635,113.95396423339844,27662400
2025-04-23 00:00:00+00:00,117.60229732780402,121.75215813119952,116.7762625246607,116.99260711669922,25762800
2025-04-24 00:00:00+00:00,115.97480719432696,117.35645357504836,115.62571182901185,117.30728912353516,13696000
2025-04-25 00:00:00+00:00,116.60908900711303,118.48733908252962,116.30423640127233,118.28083038330078,9306400
2025-04-28 00:00:00+00:00,117.51379588118408,118.66434756324935,115.34052909197636,116.40258026123047,10748000
2025-04-29 00:00:00+00:00,115.77321860775248,117.88747755861965,115.73388254552698,116.90409851074219,8295500
2025-04-30 00:00:00+00:00,117.11060876578772,117.94648696965392,116.22557361301355,117.44496154785156,10144800
2025-05-01 00:00:00+00:00,118.19233470479742,119.43138695085058,117.37612826308913,118.52667999267578,8690200
2025-05-02 00:00:00+00:00,123.91067709897911,124.5154606293044,122.18484953088264,123.66975402832031,18092500
2025-05-05 00:00:00+00:00,122.92238090154645,125.01697557117758,122.63720007754445,124.4662857055664,9868800
2025-05-06 00:00:00+00:00,126.31996206155262,127.57376439183821,125.36608314946454,125.53817749023438,17919700
2025-05-07 00:00:00+00:00,122.83388564175404,122.88796428918023,120.86712746321729,121.18180847167969,15979200
2025-05-08 00:00:00+00:00,123.26656769561589,124.707221966904,122.10618006682124,123.69925689697266,10846800
2025-05-09 00:00:00+00:00,124.87930784480884,125.64634233033487,123.10922999419189,123.24690246582031,11172200
2025-05-12 00:00:00+00:00,131.6449458262918,131.84163363625382,130.10104855326753,130.34689331054688,22631700
2025-05-13 00:00:00+00:00,128.82266261187365,130.81991133389658,128.03595632771285,129.46185302734375,16123600
2025-05-14 00:00:00+00:00,131.84653892261545,132.27430639489452,130.44522082002425,131.82196044921875,18278300
2025-05-15 00:00:00+00:00,124.1417711368009,124.22044326266733,120.61144389264719,121.84066772460938,35442800
2025-05-16 00:00:00+00:00,123.689421067296,124.00410207682573,121.2604735081506,121.4079818725586,20090000
2025-05-19 00:00:00+00:00,118.18249765236973,121.01462669028456,118.00548911858837,120.91629028320312,11197000
2025-05-20 00:00:00+00:00,122.22418468678687,123.13872751582608,122.08651221812177,123.07972717285156,11790000
2025-05-21 00:00:00+00:00,123.36489799894137,123.96475981564879,120.72944186240956,121.53581237792969,8521400
2025-05-22 00:00:00+00:00,119.47072011238788,120.13941817448753,118.91019434728867,119.46089172363281,7820900
2025-05-23 00:00:00+00:00,117.59247072583175,119.03016894224413,117.3013853599889,118.72335815429688,7163400
2025-05-27 00:00:00+00:00,117.88256539355822,118.01040197105168,116.91393641451788,117.53346252441406,8544500
2025-05-28 00:00:00+00:00,115.49786557849217,115.96005492903271,114.57349437999777,114.79966735839844,11707700
2025-05-29 00:00:00+00:00,117.05653233351673,117.35645575029096,114.76033558052939,115.23236083984375,12356300
2025-05-30 00:00:00+00:00,113.09842754684686,113.15742788949154,109.74510135825385,111.94786834716797,17213200
2025-06-02 00:00:00+00:00,112.99025891329698,113.48194845817417,111.76988060123537,112.8427505493164,13147200
2025-06-03 00:00:00+00:00,113.46227116652477,113.88512445469381,112.51331399222387,113.05908966064453,14008900
2025-06-04 00:00:00+00:00,114.87343160841192,118.00549163129809,114.7210090488021,117.46463012695312,18115500
2025-06-05 00:00:00+00:00,118.93969152235618,119.52972494661677,117.15977786624023,117.96614837646484,15332200
2025-06-06 00:00:00+00:00,117.02210875626103,117.77930733531038,116.25507428583558,117.39579010009766,9753200
2025-06-09 00:00:00+00:00,119.07736698716687,120.12466808876809,118.1234955994335,119.46089172363281,10410600
2025-06-10 00:00:00+00:00,118.61026647268586,120.12959286400175,117.88748224356495,119.85424041748047,8892800
2025-06-11 00:00:00+00:00,120.59176912431693,121.4079755291533,118.05465689992596,118.33000183105469,10443100
2025-06-12 00:00:00+00:00,117.5199966430664,117.55000305175781,115.94999694824219,116.62000274658203,10204500
2025-06-13 00:00:00+00:00,113.66999816894531,114.77999877929688,112.26899719238281,112.87000274658203,13355100
2025-06-16 00:00:00+00:00,114.9800033569336,116.9000015258789,114.87000274658203,115.95999908447266,10242900
2025-06-17 00:00:00+00:00,115.94000244140625,116.61000061035156,115.02999877929688,115.02999877929688,10205700
2025-06-18 00:00:00+00:00,113.63999938964844,114.30000305175781,113.0199966430664,113.48999786376953,14002300
2025-06-20 00:00:00+00:00,114.11000061035156,114.427001953125,112.62200164794922,113.01000213623047,12737300
2025-06-23 00:00:00+00:00,112.11499786376953,113.08999633789062,111.26000213623047,113.08999633789062,12536500
2025-06-24 00:00:00+00:00,114.61499786376953,117.31999969482422,113.62000274658203,117.01000213623047,17125100
2025-06-25 00:00:00+00:00,117.19999694824219,117.44999694824219,114.16999816894531,114.55000305175781,12835500
2025-06-26 00:00:00+00:00,114.0999984741211,114.19999694824219,113.37999725341797,113.93000030517578,8388000
2025-06-27 00:00:00+00:00,114.37000274658203,115.5,113.31999969482422,114.08000183105469,12355500
2025-06-30 00:00:00+00:00,112.45999908447266,113.48999786376953,111.4000015258789,113.41000366210938,10457300
2025-07-01 00:00:00+00:00,112.94999694824219,114.79000091552734,112.73999786376953,113.97000122070312,9243200
2025-07-02 00:00:00+00:00,111.56999969482422,111.81999969482422,110.37000274658203,110.70999908447266,13843800
2025-07-03 00:00:00+00:00,108.33499908447266,109.08000183105469,107.94999694824219,108.69999694824219,11847200
2025-07-07 00:00:00+00:00,107.43000030517578,108.19999694824219,105.94000244140625,106.2699966430664,17446200
2025-07-08 00:00:00+00:00,108.76499938964844,109.12999725341797,107.91000366210938,107.98999786376953,11319900
2025-07-09 00:00:00+00:00,105.4800033569336,105.5250015258789,103.70999908447266,103.83000183105469,24609300
2025-07-10 00:00:00+00:00,105.13999938964844,106.76000213623047,104.41400146484375,106.63999938964844,13554500
2025-07-11 00:00:00+00:00,106.91000366210938,107.41999816894531,106.30000305175781,106.72000122070312,10774600
2025-07-14 00:00:00+00:00,107.6449966430664,108.80000305175781,107.19000244140625,108.22000122070312,13231300
2025-07-15 00:00:00+00:00,114.65499877929688,117.21499633789062,113.2040023803711,116.97000122070312,34785400
2025-07-16 00:00:00+00:00,115.5,116.02999877929688,114.04000091552734,115.7300033569336,14439000
2025-07-17 00:00:00+00:00,115.04000091552734,118.19999694824219,114.86000061035156,117.30000305175781,14573600
2025-07-18 00:00:00+00:00,121.37999725341797,122.16000366210938,119.7699966430664,120.2300033569336,26787700
2025-07-21 00:00:00+00:00,119.51000213623047,122.30999755859375,118.25,120.2699966430664,17937600
2025-07-22 00:00:00+00:00,120.44000244140625,121.83999633789062,119.0,120.70999908447266,11551500
2025-07-23 00:00:00+00:00,122.79499816894531,123.86499786376953,121.4000015258789,122.58000183105469,12874200
2025-07-24 00:00:00+00:00,121.8499984741211,123.98999786376953,120.44999694824219,121.1500015258789,11378400
2025-07-25 00:00:00+00:00,120.19000244140625,120.4800033569336,119.33999633789062,120.02999877929688,7060600
2025-07-28 00:00:00+00:00,122.02999877929688,123.44999694824219,121.52999877929688,122.1500015258789,11207400
2025-07-29 00:00:00+00:00,122.48999786376953,122.87000274658203,119.05000305175781,119.36000061035156,13599700
2025-07-30 00:00:00+00:00,119.04499816894531,119.58999633789062,116.83999633789062,117.37999725341797,12794100
2025-07-31 00:00:00+00:00,117.81999969482422,121.33999633789062,117.5199966430664,120.62999725341797,13650400
2025-08-01 00:00:00+00:00,118.05999755859375,118.37000274658203,116.11000061035156,117.06999969482422,12424300
2025-08-04 00:00:00+00:00,118.3499984741211,119.48999786376953,116.86000061035156,117.5,7272100
2025-08-05 00:00:00+00:00,118.0999984741211,118.6500015258789,116.87000274658203,117.04000091552734,5885600
2025-08-06 00:00:00+00:00,118.87999725341797,121.29000091552734,117.7699966430664,120.86000061035156,12079600
2025-08-07 00:00:00+00:00,121.33999633789062,122.27999877929688,119.5999984741211,120.95999908447266,9480600
2025-08-08 00:00:00+00:00,119.31999969482422,120.69999694824219,118.65499877929688,120.36000061035156,9763600
2025-08-11 00:00:00+00:00,120.43000030517578,121.30000305175781,118.12000274658203,118.63999938964844,12072000
2025-08-12 00:00:00+00:00,118.80999755859375,122.79000091552734,118.0999984741211,122.41999816894531,11939800
2025-08-13 00:00:00+00:00,126.69000244140625,127.93000030517578,125.08000183105469,126.86000061035156,19362500
2025-08-14 00:00:00+00:00,123.7300033569336,123.93000030517578,121.33999633789062,122.27999877929688,15045600
2025-08-15 00:00:00+00:00,120.9800033569336,122.18900299072266,120.68000030517578,121.26000213623047,11141800
2025-08-18 00:00:00+00:00,121.91999816894531,123.1500015258789,120.9000015258789,121.4000015258789,8550400
2025-08-19 00:00:00+00:00,121.58000183105469,122.58000183105469,119.98999786376953,119.98999786376953,8106100
2025-08-20 00:00:00+00:00,119.91999816894531,120.80999755859375,118.66999816894531,119.48999786376953,7095800
2025-08-21 00:00:00+00:00,117.87999725341797,119.2699966430664,117.51000213623047,118.08999633789062,8231200
2025-08-22 00:00:00+00:00,120.4749984741211,123.4000015258789,120.27999877929688,122.94000244140625,13855300
2025-08-25 00:00:00+00:00,125.18000030517578,126.7300033569336,123.5,124.3499984741211,12888400
2025-08-26 00:00:00+00:00,125.29499816894531,126.0,123.72000122070312,124.19000244140625,8706100
2025-08-27 00:00:00+00:00,121.19999694824219,122.51499938964844,120.79000091552734,122.2300033569336,13833100
2025-08-28 00:00:00+00:00,119.52999877929688,121.25,117.5999984741211,119.56999969482422,14501100
2025-08-29 00:00:00+00:00,128.8800048828125,136.64999389648438,128.50999450683594,135.0,82165100
2025-09-02 00:00:00+00:00,134.47000122070312,138.8300018310547,133.05999755859375,138.5500030517578,41625400
2025-09-03 00:00:00+00:00,136.6999969482422,137.77000427246094,135.5800018310547,136.4499969482422,16470500
2025-09-04 00:00:00+00:00,133.16000366210938,134.25,130.05999755859375,130.9199981689453,24730900
2025-09-05 00:00:00+00:00,135.02999877929688,135.61000061035156,132.6999969482422,135.5800018310547,19202500
2025-09-08 00:00:00+00:00,139.8800048828125,141.22000122070312,138.7689971923828,141.1999969482422,20095300
2025-09-09 00:00:00+00:00,145.39999389648438,148.0,144.64999389648438,147.10000610351562,32792300
2025-09-10 00:00:00+00:00,145.4199981689453,145.9199981689453,143.22999572753906,143.92999267578125,21079900
2025-09-11 00:00:00+00:00,148.1199951171875,156.8489990234375,147.86000061035156,155.44000244140625,50089200
2025-09-12 00:00:00+00:00,154.07000732421875,155.4600067138672,152.05999755859375,155.05999755859375,20903300
2025-09-15 00:00:00+00:00,159.08999633789062,159.6999969482422,156.72999572753906,158.0399932861328,23567200
2025-09-16 00:00:00+00:00,158.36000061035156,163.0,157.58999633789062,162.2100067138672,26017700
2025-09-17 00:00:00+00:00,166.0,167.32000732421875,163.25999450683594,166.1699981689453,29344300
2025-09-18 00:00:00+00:00,162.5,164.7899932861328,161.3000030517578,162.47999572753906,19529600
2025-09-19 00:00:00+00:00,164.69000244140625,166.25,162.61000061035156,162.80999755859375,18183200
2025-09-22 00:00:00+00:00,163.75999450683594,167.43499755859375,163.02999877929688,164.25,18667700
2025-09-23 00:00:00+00:00,165.00999450683594,167.8300018310547,162.8000030517578,163.0800018310547,18278600
2025-09-24 00:00:00+00:00,175.97999572753906,180.16000366210938,175.0,176.44000244140625,52642300
2025-09-25 00:00:00+00:00,173.39999389648438,175.77000427246094,170.43499755859375,175.47000122070312,20712200
2025-09-26 00:00:00+00:00,172.1699981689453,172.75999450683594,169.6999969482422,171.91000366210938,15931400
