"('date', '')","('open', 'BIIB')","('high', 'BIIB')","('low', 'BIIB')","('close', 'BIIB')","('volume', 'BIIB')"
2025-01-30 00:00:00+00:00,145.83999633789062,147.63999938964844,145.24000549316406,146.22999572753906,1110800
2025-01-31 00:00:00+00:00,145.1999969482422,147.39999389648438,143.6300048828125,143.92999267578125,1402200
2025-02-03 00:00:00+00:00,142.80999755859375,144.5,141.63999938964844,142.33999633789062,1110600
2025-02-04 00:00:00+00:00,141.0800018310547,143.97999572753906,141.07000732421875,142.49000549316406,1055800
2025-02-05 00:00:00+00:00,142.89999389648438,147.0,142.63999938964844,145.52999877929688,1173500
2025-02-06 00:00:00+00:00,145.17999267578125,145.97999572753906,141.69000244140625,142.3699951171875,1329300
2025-02-07 00:00:00+00:00,141.83999633789062,143.69000244140625,140.75,141.35000610351562,1154100
2025-02-10 00:00:00+00:00,141.6300048828125,142.67999267578125,140.05999755859375,142.5399932861328,1523700
2025-02-11 00:00:00+00:00,140.66000366210938,141.55999755859375,138.72000122070312,139.38999938964844,1910100
2025-02-12 00:00:00+00:00,136.75999450683594,137.7899932861328,128.50999450683594,133.42999267578125,3538200
2025-02-13 00:00:00+00:00,132.14999389648438,139.10000610351562,132.14999389648438,138.4499969482422,2257400
2025-02-14 00:00:00+00:00,140.13999938964844,141.69000244140625,136.0500030517578,137.3300018310547,1692200
2025-02-18 00:00:00+00:00,138.13999938964844,139.16000366210938,135.94000244140625,136.57000732421875,1327600
2025-02-19 00:00:00+00:00,135.9499969482422,137.7899932861328,135.02000427246094,136.67999267578125,1548400
2025-02-20 00:00:00+00:00,137.19000244140625,138.94000244140625,136.52000427246094,137.0800018310547,2056500
2025-02-21 00:00:00+00:00,138.0,141.5,137.55999755859375,140.63999938964844,1814000
2025-02-24 00:00:00+00:00,141.27999877929688,144.1699981689453,139.35000610351562,141.27000427246094,1565400
2025-02-25 00:00:00+00:00,140.0,145.69000244140625,139.94000244140625,143.4600067138672,1580300
2025-02-26 00:00:00+00:00,143.08999633789062,143.08999633789062,139.0399932861328,140.49000549316406,1310200
2025-02-27 00:00:00+00:00,140.05999755859375,142.9600067138672,139.58999633789062,139.8800048828125,1215900
2025-02-28 00:00:00+00:00,141.05999755859375,141.89999389648438,138.3800048828125,140.5,2324300
2025-03-03 00:00:00+00:00,140.41000366210938,142.55999755859375,140.07000732421875,141.7100067138672,1617100
2025-03-04 00:00:00+00:00,143.41000366210938,148.0,141.52000427246094,142.64999389648438,2790700
2025-03-05 00:00:00+00:00,142.85000610351562,144.74000549316406,141.92999267578125,143.77000427246094,1185000
2025-03-06 00:00:00+00:00,143.64999389648438,147.64999389648438,142.22999572753906,147.3699951171875,1145200
2025-03-07 00:00:00+00:00,147.4199981689453,154.2899932861328,146.6300048828125,150.3800048828125,2925500
2025-03-10 00:00:00+00:00,150.2899932861328,157.08999633789062,150.13999938964844,150.7100067138672,2651100
2025-03-11 00:00:00+00:00,151.1300048828125,151.88999938964844,142.02000427246094,143.66000366210938,1857200
2025-03-12 00:00:00+00:00,142.00999450683594,143.1300048828125,140.02000427246094,140.19000244140625,2438000
2025-03-13 00:00:00+00:00,140.36000061035156,143.5,139.0500030517578,139.97999572753906,1300900
2025-03-14 00:00:00+00:00,139.66000366210938,140.8000030517578,138.6300048828125,139.44000244140625,1436800
2025-03-17 00:00:00+00:00,140.0500030517578,143.85000610351562,139.16000366210938,143.5399932861328,1249000
2025-03-18 00:00:00+00:00,143.1699981689453,145.97000122070312,142.89999389648438,143.08999633789062,1506900
2025-03-19 00:00:00+00:00,143.08999633789062,144.25,140.72999572753906,141.42999267578125,1180400
2025-03-20 00:00:00+00:00,141.13999938964844,142.9499969482422,140.91000366210938,141.3800048828125,971800
2025-03-21 00:00:00+00:00,141.24000549316406,142.17999267578125,139.8699951171875,140.89999389648438,3437600
2025-03-24 00:00:00+00:00,141.47000122070312,144.14999389648438,140.6300048828125,141.60000610351562,1830500
2025-03-25 00:00:00+00:00,142.2100067138672,142.49000549316406,138.64999389648438,139.16000366210938,1766200
2025-03-26 00:00:00+00:00,139.33999633789062,142.9600067138672,139.16000366210938,142.42999267578125,1514600
2025-03-27 00:00:00+00:00,142.77000427246094,144.07000732421875,139.69000244140625,140.3300018310547,1383500
2025-03-28 00:00:00+00:00,140.60000610351562,141.25,138.1999969482422,138.3699951171875,1094000
2025-03-31 00:00:00+00:00,137.89999389648438,138.0,134.7100067138672,136.83999633789062,1865400
2025-04-01 00:00:00+00:00,136.8000030517578,137.32000732421875,131.6300048828125,132.02999877929688,1352400
2025-04-02 00:00:00+00:00,132.5800018310547,134.0,128.75,131.32000732421875,1944900
2025-04-03 00:00:00+00:00,132.3699951171875,133.77000427246094,130.0500030517578,130.7100067138672,1755600
2025-04-04 00:00:00+00:00,129.22000122070312,129.9499969482422,122.7699966430664,122.9800033569336,3090700
2025-04-07 00:00:00+00:00,121.80999755859375,123.7699966430664,117.4000015258789,119.19000244140625,2520100
2025-04-08 00:00:00+00:00,119.7699966430664,120.79000091552734,112.87999725341797,114.05000305175781,2091100
2025-04-09 00:00:00+00:00,110.30999755859375,121.08000183105469,110.04000091552734,120.48999786376953,3321400
2025-04-10 00:00:00+00:00,117.44999694824219,118.83000183105469,110.23999786376953,113.37999725341797,2420900
2025-04-11 00:00:00+00:00,114.31999969482422,116.38999938964844,112.18000030517578,115.16999816894531,1618700
2025-04-14 00:00:00+00:00,116.51000213623047,119.98999786376953,115.37999725341797,119.26000213623047,1687600
2025-04-15 00:00:00+00:00,118.80999755859375,119.93000030517578,116.61000061035156,116.9800033569336,1030700
2025-04-16 00:00:00+00:00,117.0,118.0,114.95999908447266,115.29000091552734,1341100
2025-04-17 00:00:00+00:00,115.0199966430664,118.7699966430664,114.66000366210938,118.61000061035156,1206300
2025-04-21 00:00:00+00:00,117.97000122070312,118.61000061035156,115.44999694824219,116.48999786376953,1756800
2025-04-22 00:00:00+00:00,118.12000274658203,119.72000122070312,117.4000015258789,118.88999938964844,1076700
2025-04-23 00:00:00+00:00,120.19000244140625,121.75,117.20999908447266,118.16999816894531,2427300
2025-04-24 00:00:00+00:00,119.45999908447266,120.05000305175781,117.58000183105469,119.51000213623047,1600200
2025-04-25 00:00:00+00:00,119.12999725341797,119.62000274658203,117.13999938964844,118.83999633789062,1538300
2025-04-28 00:00:00+00:00,118.12999725341797,120.08999633789062,117.68000030517578,119.12000274658203,1345600
2025-04-29 00:00:00+00:00,117.95999908447266,121.16999816894531,116.62999725341797,120.16999816894531,1003200
2025-04-30 00:00:00+00:00,120.19000244140625,121.41000366210938,118.75,121.08000183105469,1528300
2025-05-01 00:00:00+00:00,120.37000274658203,125.33999633789062,118.1500015258789,120.93000030517578,2377200
2025-05-02 00:00:00+00:00,122.41000366210938,123.72000122070312,120.91000366210938,123.52999877929688,1460000
2025-05-05 00:00:00+00:00,123.33000183105469,123.52999877929688,121.51000213623047,121.80000305175781,1099100
2025-05-06 00:00:00+00:00,121.52999877929688,121.80999755859375,115.86000061035156,116.81999969482422,1736100
2025-05-07 00:00:00+00:00,117.7300033569336,118.0,116.22000122070312,117.20999908447266,1684100
2025-05-08 00:00:00+00:00,115.8499984741211,119.87000274658203,115.25,118.38999938964844,1871800
2025-05-09 00:00:00+00:00,118.75,120.11000061035156,118.05000305175781,118.16999816894531,1307000
2025-05-12 00:00:00+00:00,119.62999725341797,124.81999969482422,119.45999908447266,124.4000015258789,2554500
2025-05-13 00:00:00+00:00,124.01000213623047,124.4000015258789,121.5999984741211,123.16000366210938,1715200
2025-05-14 00:00:00+00:00,123.37999725341797,123.73999786376953,120.04000091552734,120.37000274658203,1495500
2025-05-15 00:00:00+00:00,121.16000366210938,123.72000122070312,119.18000030517578,123.69999694824219,1944900
2025-05-16 00:00:00+00:00,123.69999694824219,125.7699966430664,122.45999908447266,125.58999633789062,1804000
2025-05-19 00:00:00+00:00,126.25,129.55999755859375,124.93000030517578,129.44000244140625,2387500
2025-05-20 00:00:00+00:00,129.0399932861328,131.1300048828125,128.82000732421875,130.5500030517578,1684800
2025-05-21 00:00:00+00:00,129.6999969482422,130.07000732421875,126.27999877929688,126.81999969482422,1593900
2025-05-22 00:00:00+00:00,126.55000305175781,127.06999969482422,125.3499984741211,126.30000305175781,937000
2025-05-23 00:00:00+00:00,124.29000091552734,126.19000244140625,123.97000122070312,125.80999755859375,837400
2025-05-27 00:00:00+00:00,126.97000122070312,129.36000061035156,125.88999938964844,128.38999938964844,1584200
2025-05-28 00:00:00+00:00,128.1199951171875,129.89999389648438,126.87000274658203,127.52999877929688,1558700
2025-05-29 00:00:00+00:00,128.10000610351562,132.94000244140625,127.52999877929688,132.75,1957000
2025-05-30 00:00:00+00:00,132.58999633789062,132.58999633789062,129.6199951171875,129.7899932861328,3640000
2025-06-02 00:00:00+00:00,129.58999633789062,131.85000610351562,128.07000732421875,131.13999938964844,1868100
2025-06-03 00:00:00+00:00,130.77000427246094,134.74000549316406,129.50999450683594,131.83999633789062,1824900
2025-06-04 00:00:00+00:00,132.4499969482422,133.66000366210938,131.6699981689453,131.86000061035156,1472900
2025-06-05 00:00:00+00:00,131.8699951171875,132.1199951171875,129.61000061035156,130.36000061035156,1235400
2025-06-06 00:00:00+00:00,131.5500030517578,133.72000122070312,131.4499969482422,133.1300048828125,1166100
2025-06-09 00:00:00+00:00,134.05999755859375,135.69000244140625,132.92999267578125,134.14999389648438,1081500
2025-06-10 00:00:00+00:00,134.25,136.83999633789062,133.4199981689453,135.49000549316406,991000
2025-06-11 00:00:00+00:00,135.89999389648438,136.41000366210938,132.89999389648438,133.05999755859375,1331100
2025-06-12 00:00:00+00:00,132.92999267578125,134.1199951171875,131.47000122070312,132.30999755859375,1147500
2025-06-13 00:00:00+00:00,130.8699951171875,132.49000549316406,130.10000610351562,130.64999389648438,1207400
2025-06-16 00:00:00+00:00,131.49000549316406,131.5800018310547,128.8300018310547,131.0399932861328,1111900
2025-06-17 00:00:00+00:00,130.27000427246094,130.6999969482422,126.48999786376953,126.55999755859375,1154600
2025-06-18 00:00:00+00:00,127.05999755859375,127.87999725341797,125.23999786376953,126.54000091552734,2331000
2025-06-20 00:00:00+00:00,127.95999908447266,128.63999938964844,126.12000274658203,127.04000091552734,2166600
2025-06-23 00:00:00+00:00,126.9000015258789,127.68000030517578,123.20999908447266,124.76000213623047,1190200
2025-06-24 00:00:00+00:00,125.56999969482422,127.36000061035156,125.0199966430664,126.30999755859375,938200
2025-06-25 00:00:00+00:00,126.30000305175781,127.9800033569336,125.12999725341797,127.30999755859375,1095900
2025-06-26 00:00:00+00:00,127.88999938964844,129.27000427246094,126.45999908447266,126.91999816894531,864900
2025-06-27 00:00:00+00:00,127.19999694824219,128.25,125.5999984741211,126.08000183105469,1100000
2025-06-30 00:00:00+00:00,126.30000305175781,126.52999877929688,123.9000015258789,125.58999633789062,1184400
2025-07-01 00:00:00+00:00,124.94000244140625,134.75,124.94000244140625,130.07000732421875,1919400
2025-07-02 00:00:00+00:00,130.0,134.6300048828125,129.85000610351562,133.19000244140625,1474200
2025-07-03 00:00:00+00:00,133.49000549316406,134.4199981689453,132.2100067138672,132.8699951171875,633300
2025-07-07 00:00:00+00:00,132.10000610351562,133.1999969482422,129.0800018310547,130.1300048828125,1086900
2025-07-08 00:00:00+00:00,130.32000732421875,135.5800018310547,130.32000732421875,134.4600067138672,1350600
2025-07-09 00:00:00+00:00,134.55999755859375,137.83999633789062,131.6699981689453,133.02000427246094,1528800
2025-07-10 00:00:00+00:00,133.4499969482422,137.19000244140625,132.77000427246094,135.3300018310547,992000
2025-07-11 00:00:00+00:00,133.49000549316406,134.58999633789062,132.3699951171875,134.2100067138672,1137500
2025-07-14 00:00:00+00:00,133.55999755859375,134.2100067138672,132.39999389648438,133.11000061035156,694400
2025-07-15 00:00:00+00:00,132.9600067138672,133.36000061035156,127.47000122070312,127.5,1317000
2025-07-16 00:00:00+00:00,128.5,129.50999450683594,127.41999816894531,128.4600067138672,1234700
2025-07-17 00:00:00+00:00,128.17999267578125,129.2100067138672,127.30999755859375,128.69000244140625,1151200
2025-07-18 00:00:00+00:00,129.3699951171875,129.5800018310547,124.68000030517578,124.98999786376953,1524800
2025-07-21 00:00:00+00:00,124.9800033569336,125.41999816894531,121.05000305175781,122.68000030517578,1403500
2025-07-22 00:00:00+00:00,123.37999725341797,127.94000244140625,123.37999725341797,127.8499984741211,1319100
2025-07-23 00:00:00+00:00,129.44000244140625,131.25,128.36000061035156,130.97999572753906,1127200
2025-07-24 00:00:00+00:00,130.77999877929688,132.64999389648438,130.0,132.58999633789062,1280500
2025-07-25 00:00:00+00:00,133.0500030517578,133.0500030517578,130.1300048828125,131.52000427246094,977000
2025-07-28 00:00:00+00:00,131.35000610351562,131.85000610351562,128.42999267578125,129.27999877929688,1045500
2025-07-29 00:00:00+00:00,128.5399932861328,129.25999450683594,127.5999984741211,127.9000015258789,1108800
2025-07-30 00:00:00+00:00,128.55999755859375,129.77999877929688,125.97000122070312,126.63999938964844,1892100
2025-07-31 00:00:00+00:00,133.0,135.42999267578125,127.23999786376953,128.0,3239700
2025-08-01 00:00:00+00:00,128.9600067138672,132.89999389648438,124.55999755859375,131.9499969482422,2798200
2025-08-04 00:00:00+00:00,132.3300018310547,133.97999572753906,130.38999938964844,132.1999969482422,1897800
2025-08-05 00:00:00+00:00,131.91000366210938,134.16000366210938,131.57000732421875,132.88999938964844,1395600
2025-08-06 00:00:00+00:00,132.4199981689453,132.6699981689453,128.89999389648438,129.33999633789062,1538600
2025-08-07 00:00:00+00:00,130.02000427246094,130.67999267578125,127.6500015258789,127.75,1718100
2025-08-08 00:00:00+00:00,127.5,131.25999450683594,127.0,130.6699981689453,1327700
2025-08-11 00:00:00+00:00,131.16000366210938,133.72999572753906,127.70999908447266,128.0,1070300
2025-08-12 00:00:00+00:00,128.47000122070312,131.10000610351562,128.25,128.92999267578125,1127600
2025-08-13 00:00:00+00:00,129.6199951171875,135.3800048828125,129.39999389648438,135.19000244140625,1549000
2025-08-14 00:00:00+00:00,134.50999450683594,135.22999572753906,132.16000366210938,134.94000244140625,1169800
2025-08-15 00:00:00+00:00,136.16000366210938,138.8300018310547,135.8800048828125,138.60000610351562,1643800
2025-08-18 00:00:00+00:00,140.0,141.17999267578125,135.74000549316406,135.91000366210938,1813900
2025-08-19 00:00:00+00:00,136.3699951171875,139.5800018310547,136.02000427246094,138.86000061035156,1447800
2025-08-20 00:00:00+00:00,139.10000610351562,140.5,137.77000427246094,138.99000549316406,1286300
2025-08-21 00:00:00+00:00,138.25999450683594,140.1999969482422,137.58999633789062,139.1199951171875,1074100
2025-08-22 00:00:00+00:00,140.41000366210938,142.32000732421875,138.64999389648438,139.30999755859375,1198900
2025-08-25 00:00:00+00:00,139.00999450683594,139.75,136.13999938964844,136.36000061035156,861800
2025-08-26 00:00:00+00:00,135.85000610351562,136.91000366210938,135.22000122070312,136.72000122070312,1579900
2025-08-27 00:00:00+00:00,136.0,138.5,135.7899932861328,136.36000061035156,1403100
2025-08-28 00:00:00+00:00,136.36000061035156,136.36000061035156,132.0399932861328,132.64999389648438,1557800
2025-08-29 00:00:00+00:00,132.5,133.47999572753906,131.52000427246094,132.22000122070312,1083000
2025-09-02 00:00:00+00:00,133.5500030517578,140.05999755859375,133.52999877929688,139.6300048828125,2466900
2025-09-03 00:00:00+00:00,139.55999755859375,145.27000427246094,139.55999755859375,141.6199951171875,2279400
2025-09-04 00:00:00+00:00,141.77999877929688,142.27999877929688,137.13999938964844,139.94000244140625,1529000
2025-09-05 00:00:00+00:00,140.1300048828125,144.1999969482422,139.9600067138672,140.6699981689453,1561800
2025-09-08 00:00:00+00:00,140.0,143.22999572753906,137.1999969482422,141.35000610351562,1624300
2025-09-09 00:00:00+00:00,141.16000366210938,143.74000549316406,140.50999450683594,143.60000610351562,1490700
2025-09-10 00:00:00+00:00,143.0,143.4499969482422,139.5399932861328,142.61000061035156,1278800
2025-09-11 00:00:00+00:00,143.47000122070312,149.07000732421875,142.86000061035156,148.83999633789062,1714600
2025-09-12 00:00:00+00:00,148.0800018310547,150.27999877929688,144.83999633789062,144.86000061035156,1810700
2025-09-15 00:00:00+00:00,144.82000732421875,145.99000549316406,141.1199951171875,143.32000732421875,1432300
2025-09-16 00:00:00+00:00,143.50999450683594,147.22999572753906,143.02000427246094,143.67999267578125,1935800
2025-09-17 00:00:00+00:00,143.47999572753906,146.67999267578125,143.38999938964844,144.8699951171875,1501900
2025-09-18 00:00:00+00:00,146.3000030517578,146.4499969482422,143.3699951171875,143.80999755859375,1514400
2025-09-19 00:00:00+00:00,143.9600067138672,144.42999267578125,141.49000549316406,142.5,3748500
2025-09-22 00:00:00+00:00,142.1199951171875,142.63999938964844,140.02000427246094,140.66000366210938,1445800
2025-09-23 00:00:00+00:00,140.27000427246094,141.3800048828125,138.72999572753906,139.30999755859375,1102800
2025-09-24 00:00:00+00:00,138.52000427246094,139.27999877929688,136.1999969482422,137.6699981689453,1309100
2025-09-25 00:00:00+00:00,138.39999389648438,140.6699981689453,135.41000366210938,135.6699981689453,1260300
2025-09-26 00:00:00+00:00,136.7899932861328,138.0,135.80999755859375,137.3699951171875,1677100
