"('date', '')","('open', 'CWEN-A')","('high', 'CWEN-A')","('low', 'CWEN-A')","('close', 'CWEN-A')","('volume', 'CWEN-A')"
2016-11-08 00:00:00+00:00,9.48157874307906,9.48157874307906,9.011716672222015,9.07797908782959,708095
2016-11-09 00:00:00+00:00,8.999665903385472,9.017737935799465,8.451493558749393,8.541851997375488,747141
2016-11-10 00:00:00+00:00,8.553903579711914,8.831001891389754,8.071993397513728,8.553903579711914,785545
2016-11-11 00:00:00+00:00,8.602092619712957,8.830999919506175,8.505710719690851,8.800880432128906,286709
2016-11-14 00:00:00+00:00,8.921359837588613,8.987622261047363,8.698475939311427,8.987622261047363,346073
2016-11-15 00:00:00+00:00,9.13219255157698,9.13219255157698,8.933404762947559,8.999667167663574,217626
2016-11-16 00:00:00+00:00,8.975574747622929,8.999670227938742,8.692452997532522,8.794858932495117,148466
2016-11-17 00:00:00+00:00,8.843047105957588,8.984607936385368,8.808047976553325,8.957500457763672,172461
2016-11-18 00:00:00+00:00,8.951477262742845,9.047859736904087,8.87919083798299,9.017740249633789,187260
2016-11-21 00:00:00+00:00,9.059907187123345,9.168337111503845,8.951477262742845,9.017740249633789,242932
2016-11-22 00:00:00+00:00,9.029789734640593,9.234601604853541,8.927383799534118,9.198458671569824,405067
2016-11-23 00:00:00+00:00,9.204480330873874,9.469531137947405,9.096050977508753,9.385196685791016,218090
2016-11-25 00:00:00+00:00,9.45145971006593,9.490615219639457,9.18038544744298,9.24062442779541,133638
2016-11-28 00:00:00+00:00,9.240621638716647,9.415313939633867,9.168335228800693,9.373147010803223,256298
2016-11-29 00:00:00+00:00,9.293560914950579,9.397639046230019,9.07315989160008,9.103771209716797,306853
2016-11-30 00:00:00+00:00,9.030303997902047,9.201726554380777,8.901736934577423,8.932348251342773,314338
2016-12-01 00:00:00+00:00,8.987448856650358,9.018059590751962,8.675214464370447,8.754803657531738,253352
2016-12-02 00:00:00+00:00,8.834392850693028,8.938470981453,8.73643710029831,8.754803657531738,233054
2016-12-05 00:00:00+00:00,8.840516722300073,8.938473079550079,8.571138345484336,8.920105934143066,166209
2016-12-06 00:00:00+00:00,8.846637645576426,9.109894181049755,8.797659766957532,8.993571281433105,155087
2016-12-07 00:00:00+00:00,8.969082421893416,9.164994521973775,8.969082421893416,9.134383201599121,117282
2016-12-08 00:00:00+00:00,9.116016358068766,9.409883623213195,8.947654393200208,9.27519416809082,291256
2016-12-09 00:00:00+00:00,9.10989274987025,9.471104985834316,9.054792499114745,9.354782104492188,237861
2016-12-12 00:00:00+00:00,9.489471580536692,9.495593960393018,9.22009328934344,9.256826400756836,133426
2016-12-13 00:00:00+00:00,9.367025845338581,9.47722575100129,9.30580322141091,9.391514778137207,251240
2016-12-14 00:00:00+00:00,9.360905745689124,9.61191751396558,9.250705229328785,9.27519416809082,166591
2016-12-15 00:00:00+00:00,9.336416290400336,9.367027608124934,9.042549041513782,9.238460540771484,251525
2016-12-16 00:00:00+00:00,9.256827192595846,9.36702770398726,9.12826012392664,9.152749061584473,502866
2016-12-19 00:00:00+00:00,9.238458843341691,9.342475648632483,9.177236219141248,9.24458122253418,156568
2016-12-20 00:00:00+00:00,9.207849611056904,9.422128260296258,9.207849611056904,9.409883499145508,240454
2016-12-21 00:00:00+00:00,9.37315136338309,9.471107127381002,9.293562159169186,9.360906600952148,181385
2016-12-22 00:00:00+00:00,9.409883623213195,9.409883623213195,9.17111603238658,9.27519416809082,125970
2016-12-23 00:00:00+00:00,9.213969882922255,9.342536926269531,9.213969882922255,9.342536926269531,80522
2016-12-27 00:00:00+00:00,9.336416661607883,9.403761096189692,9.244583288645204,9.348661422729492,161910
2016-12-28 00:00:00+00:00,9.477226434895874,9.50783774906868,9.281314958369528,9.422126770019531,180923
2016-12-29 00:00:00+00:00,9.495595136183328,9.630284006526638,9.434372497763748,9.5996732711792,209222
2016-12-30 00:00:00+00:00,9.685384970005279,9.69150735106578,9.360906364009766,9.403761863708496,286971
2017-01-03 00:00:00+00:00,9.422130622004,9.979253965175118,9.201729536944553,9.373152732849121,380085
2017-01-04 00:00:00+00:00,9.434372365407771,9.47722786138284,9.367027931180898,9.446617126464844,191657
2017-01-05 00:00:00+00:00,9.495594793168246,9.53232790780318,9.360905343828053,9.440494537353516,136318
2017-01-06 00:00:00+00:00,9.434372412638782,9.54457292725476,9.348661420259551,9.458861351013184,100048
2017-01-09 00:00:00+00:00,9.367030143737793,9.483352481944406,9.302746300728561,9.367030143737793,94716
2017-01-10 00:00:00+00:00,9.336418010425811,9.483351661938316,9.305806687061764,9.471107482910156,86522
2017-01-11 00:00:00+00:00,9.471102916799143,9.538447328642702,9.354780060868636,9.526203155517578,104017
2017-01-12 00:00:00+00:00,9.42824891087877,9.52620523658982,9.318048993230036,9.354782104492188,110171
2017-01-13 00:00:00+00:00,9.416004474850629,9.452737585097596,9.31192635604712,9.33641529083252,131163
2017-01-17 00:00:00+00:00,9.428250171014671,9.942518468317717,9.342600482919623,9.899662971496582,204047
2017-01-18 00:00:00+00:00,9.862930447693518,9.90578594708856,9.673202028750516,9.78946304321289,191039
2017-01-19 00:00:00+00:00,9.72211786362351,9.942518308702688,9.72211786362351,9.795584678649902,162779
2017-01-20 00:00:00+00:00,9.764972555323206,10.015922993076227,9.764972555323206,9.948639869689941,194470
2017-01-23 00:00:00+00:00,9.948641391204267,10.10781979359051,9.887480638511008,10.064964294433594,161417
2017-01-24 00:00:00+00:00,9.899664182622587,10.211898627592856,9.899664182622587,10.156798362731934,134660
2017-01-25 00:00:00+00:00,10.260874120812678,10.395562977027943,10.21189624875944,10.242506980895996,144199
2017-01-26 00:00:00+00:00,10.242507419350133,10.304954997105318,9.905784680535488,9.97925090789795,105215
2017-01-27 00:00:00+00:00,9.893540852784074,9.993210830236821,9.783340333626558,9.807829856872559,101962
2017-01-30 00:00:00+00:00,9.881292094806309,9.881292094806309,9.477224466464923,9.764969825744629,209656
2017-01-31 00:00:00+00:00,9.734361238951701,9.991495362292671,9.703750506442493,9.948639869689941,151736
2017-02-01 00:00:00+00:00,9.948642432900774,10.028231058565027,9.856809043988207,9.918031692504883,119097
2017-02-02 00:00:00+00:00,9.924150698271417,10.058840728584425,9.850684470577624,9.881295204162598,120766
2017-02-03 00:00:00+00:00,9.918030717225562,10.19965323789436,9.874929995591685,10.13843059539795,210978
2017-02-06 00:00:00+00:00,10.162919755655114,10.230263609037962,10.009863738755865,10.028229713439941,117543
2017-02-07 00:00:00+00:00,10.138426910952987,10.138426910952987,9.887415218891135,10.02210521697998,206874
2017-02-08 00:00:00+00:00,10.015984646291912,10.279241143471769,9.899661763595672,10.266996383666992,161188
2017-02-09 00:00:00+00:00,10.181283510957925,10.34658425342974,10.181283510957925,10.224140167236328,157184
2017-02-10 00:00:00+00:00,10.32209766449142,10.352525066556385,10.248630266060392,10.340463638305664,89665
2017-02-13 00:00:00+00:00,10.328219014966308,10.438418350035594,10.205773752367678,10.266996383666992,132473
2017-02-14 00:00:00+00:00,10.328220109239247,10.43229824315777,10.181285311463352,10.420053482055664,185610
2017-02-15 00:00:00+00:00,10.420051350098989,10.60984043745177,10.236383474320162,10.462906837463379,669993
2017-02-16 00:00:00+00:00,10.530253809850663,10.59759765926903,10.306607677961942,10.36495304107666,153391
2017-02-17 00:00:00+00:00,10.413934374791182,10.462912266869548,10.058844365291765,10.303733825683594,216183
2017-02-21 00:00:00+00:00,10.303728669922966,10.597595875348436,10.303728669922966,10.518007278442383,264337
2017-02-22 00:00:00+00:00,10.524130559653802,10.560863671548482,10.334340284794717,10.389440536499023,114300
2017-02-23 00:00:00+00:00,10.475155556261917,10.634333975025573,10.279244015545078,10.566988945007324,240339
2017-02-24 00:00:00+00:00,10.585351820689702,10.689428762961183,10.441662162855488,10.652695655822754,164702
2017-02-27 00:00:00+00:00,10.658912763917025,10.680665552757498,10.441383690074211,10.4662446975708,207964
2017-02-28 00:00:00+00:00,10.41652243400746,10.832934768744535,10.410307182988946,10.44759750366211,252595
2017-03-01 00:00:00+00:00,10.48488936689744,10.48488936689744,10.167918666784457,10.329511642456055,301539
2017-03-02 00:00:00+00:00,10.22385669930421,10.34815819138633,10.167920612963892,10.279792785644531,175750
2017-03-03 00:00:00+00:00,10.286010583033612,10.310871601729247,10.130695600748505,10.29222583770752,173536
2017-03-06 00:00:00+00:00,10.292221425254182,10.292221425254182,10.099553354717624,10.13684368133545,139182
2017-03-07 00:00:00+00:00,10.143061072897355,10.211427673982877,9.934854828418974,9.987683296203613,220887
2017-03-08 00:00:00+00:00,9.869594384186248,10.000111713042529,9.850949220840794,9.900670051574707,170506
2017-03-09 00:00:00+00:00,9.875808562895195,10.130627348173242,9.875808562895195,10.000110626220703,113706
2017-03-10 00:00:00+00:00,10.056048238583429,10.083332283371846,9.813658733543484,9.906885147094727,124207
2017-03-13 00:00:00+00:00,9.944175630287114,10.019999808248471,9.850949220840794,9.900670051574707,101649
2017-03-14 00:00:00+00:00,9.913099929653466,9.993896427504872,9.825964301519107,9.925530433654785,108111
2017-03-15 00:00:00+00:00,9.96903773458173,10.341943413372212,9.96903773458173,10.261147499084473,356755
2017-03-16 00:00:00+00:00,10.254931712121149,10.397878960572825,10.19278037374793,10.385448455810547,294681
2017-03-17 00:00:00+00:00,10.38544838086296,10.547041385291903,10.304652471367572,10.379234313964844,377009
2017-03-20 00:00:00+00:00,10.397877821181092,10.478674907844047,10.223855515331131,10.298436164855957,251514
2017-03-21 00:00:00+00:00,10.286005661455803,10.453813901043738,10.254930588393467,10.298436164855957,237914
2017-03-22 00:00:00+00:00,10.298434266991228,10.379231338764352,10.111981492101883,10.155487060546875,120149
2017-03-23 00:00:00+00:00,10.105769428540757,10.279792942639267,10.099554176026002,10.273577690124512,106691
2017-03-24 00:00:00+00:00,10.242501598529618,10.435170873388634,10.242501598529618,10.360589027404785,76550
2017-03-27 00:00:00+00:00,10.292220894264902,10.503534709927468,10.292220894264902,10.47867488861084,156073
2017-03-28 00:00:00+00:00,10.50353616506202,10.65891392249027,10.478676340301371,10.590548515319824,150771
2017-03-29 00:00:00+00:00,10.553257085596698,10.733495854685344,10.522182008034349,10.634054183959961,168299
2017-03-30 00:00:00+00:00,10.652696939092015,10.714848269052618,10.497319206909514,10.677557945251465,208096
2017-03-31 00:00:00+00:00,10.721061906243117,10.895085366841208,10.60023971054228,10.808073043823242,352900
2017-04-03 00:00:00+00:00,10.789429796724662,10.789429796724662,10.484889592518787,10.509749412536621,188647
2017-04-04 00:00:00+00:00,10.466244196415296,10.708446966940032,10.460028944838754,10.627837181091309,162826
2017-04-05 00:00:00+00:00,10.547039786655908,10.889989368737387,10.547039786655908,10.640267372131348,227598
2017-04-06 00:00:00+00:00,10.683775420059783,10.683775420059783,10.50353664421057,10.665129661560059,274315
2017-04-07 00:00:00+00:00,10.609191115160204,10.814289669417786,10.571900792232823,10.640267372131348,268205
2017-04-10 00:00:00+00:00,10.609191935629463,10.857796083434629,10.609191935629463,10.739709854125977,116673
2017-04-11 00:00:00+00:00,10.733494456830472,10.839151366395956,10.702418197877055,10.801859855651855,208738
2017-04-12 00:00:00+00:00,10.776998405469099,10.963451189263392,10.73349283494629,10.876440048217773,115156
2017-04-13 00:00:00+00:00,10.839151027042085,10.864010847988437,10.48488998413086,10.48488998413086,237502
2017-04-17 00:00:00+00:00,10.472459386188087,10.721063520592482,10.472459386188087,10.677557945251465,159215
2017-04-18 00:00:00+00:00,10.683773022608243,10.714848094362901,10.5781161190292,10.64648151397705,212147
2017-04-19 00:00:00+00:00,10.708633050186044,10.758353877218628,10.509749742055712,10.534610748291016,105607
2017-04-20 00:00:00+00:00,10.534612172602714,10.584333006357706,10.478676086448576,10.515966415405273,100624
2017-04-21 00:00:00+00:00,10.50975150283412,10.777001437447923,10.50975150283412,10.634054183959961,142517
2017-04-24 00:00:00+00:00,10.733495316969202,10.864012058718435,10.668112475087469,10.758355140686035,123390
2017-04-25 00:00:00+00:00,10.708633017512756,10.826720425894102,10.66512744217174,10.677557945251465,137614
2017-04-26 00:00:00+00:00,10.652698046847236,10.745862815980121,10.627838223540678,10.671343803405762,336999
2017-04-27 00:00:00+00:00,10.733494602251088,10.795769221122645,10.677558520815165,10.739709854125977,89858
2017-04-28 00:00:00+00:00,10.814291710887279,10.826722216022308,10.677559710716618,10.77700138092041,162185
2017-05-01 00:00:00+00:00,10.82672218501795,10.86401251487803,10.559472252571247,10.590548515319824,151478
2017-05-02 00:00:00+00:00,10.602977578116963,10.665128916670248,10.39787899069785,10.515966415405273,239466
2017-05-03 00:00:00+00:00,10.559473250988871,10.559473250988871,10.180351107677017,10.223857879638672,263933
2017-05-04 00:00:00+00:00,10.26736313106697,10.335728542470255,9.993897929138972,10.105770111083984,207811
2017-05-05 00:00:00+00:00,10.105766995709281,10.460028005699137,10.043615670962062,10.44759750366211,544672
2017-05-08 00:00:00+00:00,10.47245805494302,10.509748374003879,10.286004088762992,10.323295593261719,217337
2017-05-09 00:00:00+00:00,10.404090989439071,10.404090989439071,10.24249803391056,10.304649353027344,159591
2017-05-10 00:00:00+00:00,10.35437363352835,10.509751390556614,10.292222293629404,10.460030555725098,124835
2017-05-11 00:00:00+00:00,10.528395699880875,10.528395699880875,10.41652354053945,10.441383361816406,111173
2017-05-12 00:00:00+00:00,10.503533166037721,10.528394169138139,10.410306775286907,10.416522026062012,139360
2017-05-15 00:00:00+00:00,10.41652442405612,10.596761996275243,10.4103091718502,10.491105079650879,132030
2017-05-16 00:00:00+00:00,10.484889903837606,10.547040048446554,10.379232998389165,10.497319221496582,122814
2017-05-17 00:00:00+00:00,10.422737743716002,10.453812813545634,10.310865595628643,10.397876739501953,139613
2017-05-18 00:00:00+00:00,10.441381801194082,10.441381801194082,10.26114427120171,10.323295593261719,157979
2017-05-19 00:00:00+00:00,10.317082759637678,10.584332677301548,10.317082759637678,10.491105079650879,383981
2017-05-22 00:00:00+00:00,10.559472662263532,10.73660321776909,10.4476004829046,10.714850425720215,171786
2017-05-23 00:00:00+00:00,10.739709681727161,10.827964360232954,10.634052772426259,10.708633422851562,191314
2017-05-24 00:00:00+00:00,10.73349480616989,10.95102388417139,10.674450504955736,10.919947624206543,136697
2017-05-25 00:00:00+00:00,10.982100233979056,11.059789114755525,10.84536823057024,10.90751838684082,185544
2017-05-26 00:00:00+00:00,10.91373241035431,11.087755910451298,10.717957306363072,11.05046558380127,149354
2017-05-30 00:00:00+00:00,11.063087736877499,11.126196228002563,10.899003011774251,11.031532287597656,185313
2017-05-31 00:00:00+00:00,11.044152873320785,11.075707114329132,10.829580664056039,10.854825019836426,233849
2017-06-01 00:00:00+00:00,10.842201946210016,11.170371321940285,10.842201946210016,11.138815879821777,178554
2017-06-02 00:00:00+00:00,11.132505753272264,11.25872512521787,10.962111165977978,11.056775093078613,136251
2017-06-05 00:00:00+00:00,11.10095245154723,11.10095245154723,10.886380223312104,10.905313491821289,84400
2017-06-06 00:00:00+00:00,10.842204076159444,11.031531951195783,10.791716562568602,10.924245834350586,123042
2017-06-07 00:00:00+00:00,10.924247090310306,10.981045700094793,10.810587277435927,10.861137390136719,93006
2017-06-08 00:00:00+00:00,10.880067214787388,10.93686580657959,10.722293616190615,10.93686580657959,111311
2017-06-09 00:00:00+00:00,10.9242452436664,11.119885401505078,10.9242452436664,10.999977111816406,142977
2017-06-12 00:00:00+00:00,11.094642280968849,11.126196527380426,10.867447854909997,10.917935371398926,168874
2017-06-13 00:00:00+00:00,11.031532637042064,11.031532637042064,10.823271480067286,10.955801963806152,101547
2017-06-14 00:00:00+00:00,11.075707114329132,11.08201820327423,10.772782067267304,10.854825019836426,105914
2017-06-15 00:00:00+00:00,10.80433875960722,10.911624876628292,10.734917976912033,10.842204093933105,103549
2017-06-16 00:00:00+00:00,10.753851540375594,10.90531408554348,10.701470577993906,10.779094696044922,604453
2017-06-19 00:00:00+00:00,10.779091469620345,10.892688645423396,10.652872117902078,10.671805381774902,261728
2017-06-20 00:00:00+00:00,10.741229357423864,10.816960028126179,10.633943237497826,10.728607177734375,192266
2017-06-21 00:00:00+00:00,10.760159795219257,10.760159795219257,10.501411169320177,10.532966613769531,259489
2017-06-22 00:00:00+00:00,10.564522474743393,11.11988634505488,10.532968229171805,11.082019805908203,303791
2017-06-23 00:00:00+00:00,11.063085830226619,11.145127576780226,10.88006786709742,10.949488639831543,425100
2017-06-26 00:00:00+00:00,10.949488364419961,11.214548067435741,10.917932921372206,11.145127296447754,150721
2017-06-27 00:00:00+00:00,11.176683743133001,11.233482348119406,11.003132985104454,11.031532287597656,123891
2017-06-28 00:00:00+00:00,11.1135755510462,11.126196527380426,10.892692215013133,10.917935371398926,173103
2017-06-29 00:00:00+00:00,10.823268296737442,10.899000151416518,10.678116879295958,10.848512649536133,180898
2017-06-30 00:00:00+00:00,10.842202772255897,10.905312457584078,10.697051338603067,10.766470909118652,110808
2017-07-03 00:00:00+00:00,10.779095653407877,10.82958317294797,10.608699823566033,10.627633094787598,96938
2017-07-05 00:00:00+00:00,10.615009307861328,10.709673242211128,10.425681439161727,10.615009307861328,300817
2017-07-06 00:00:00+00:00,10.646563806352956,10.659184780415574,10.413058332296233,10.532966613769531,160210
2017-07-07 00:00:00+00:00,10.526657077751185,10.558148729838466,10.413059868410125,10.507723808288574,156306
2017-07-10 00:00:00+00:00,10.438303645400744,10.82327047326033,10.438303645400744,10.633942604064941,137105
2017-07-11 00:00:00+00:00,10.671806608107365,10.671806608107365,10.394124724648007,10.558209419250488,223895
2017-07-12 00:00:00+00:00,10.678117451437055,11.006286833101605,10.602385592700212,10.772781372070312,344512
2017-07-13 00:00:00+00:00,10.873758937542028,11.006289420558689,10.659186691680645,10.715985298156738,816836
2017-07-14 00:00:00+00:00,10.697053239083202,11.031532584428351,10.55821166595064,10.917935371398926,482665
2017-07-17 00:00:00+00:00,10.917934148569644,11.154594581302085,10.864227897922554,11.132506370544434,342654
2017-07-18 00:00:00+00:00,10.842205366097128,11.189306912865474,10.842205366097128,11.15144157409668,516039
2017-07-19 00:00:00+00:00,11.132503894350922,11.3218329206549,11.126192806435762,11.290277481079102,227100
2017-07-20 00:00:00+00:00,11.31552375450742,11.422809859852155,11.302901576533419,11.340766906738281,132524
2017-07-21 00:00:00+00:00,11.441742935171968,11.504852626907187,11.23979288459307,11.328146934509277,199807
2017-07-24 00:00:00+00:00,11.347079931680891,11.448054965266245,11.220861741557874,11.410189628601074,199581
2017-07-25 00:00:00+00:00,11.422809216577095,11.441741278754796,11.214548106602843,11.296589851379395,1085227
2017-07-26 00:00:00+00:00,11.290282292609847,11.435434969083733,11.229949566443475,11.429123878479004,263591
2017-07-27 00:00:00+00:00,11.448052763740247,11.536406803924455,11.347077749572964,11.473297119140625,258285
2017-07-28 00:00:00+00:00,11.410186439251842,11.473296118531751,11.340765671672239,11.403875350952148,109994
2017-07-31 00:00:00+00:00,11.466991715137974,11.586900055301001,11.252419402727384,11.504857063293457,271455
2017-08-01 00:00:00+00:00,11.517474767606968,11.523785857131179,11.37863440922608,11.441742897033691,107622
2017-08-02 00:00:00+00:00,11.466987287592017,11.466987287592017,11.22717190357937,11.27765941619873,147913
2017-08-03 00:00:00+00:00,11.34076568730326,11.454362869420267,11.164060029536374,11.372321128845215,173468
2017-08-04 00:00:00+00:00,11.39125450285492,11.75728924090669,11.359700261393467,11.662625312805176,285050
2017-08-07 00:00:00+00:00,11.71311342175282,11.71311342175282,11.397566176095664,11.454364776611328,194671
2017-08-08 00:00:00+00:00,11.391254772591342,11.51116305967508,11.233481154113804,11.366011619567871,188209
2017-08-09 00:00:00+00:00,11.347077704363612,11.403876300071047,11.233480512948738,11.271347045898438,164520
2017-08-10 00:00:00+00:00,11.321835227478228,11.410188068858474,11.21454911849485,11.384944915771484,187950
2017-08-11 00:00:00+00:00,11.283971153685684,11.523787780768691,11.069400092630945,11.391257286071777,472282
2017-08-14 00:00:00+00:00,11.448053992369585,11.542719131563553,11.35970114642028,11.492230415344238,445413
2017-08-15 00:00:00+00:00,11.567960441670909,11.605825769081262,11.379894096376105,11.580582618713379,105470
2017-08-16 00:00:00+00:00,11.612140053678006,11.612140053678006,11.504853926722156,11.586896896362305,140945
2017-08-17 00:00:00+00:00,11.586896507724228,11.631072934333016,11.201928440903623,11.23979377746582,202487
2017-08-18 00:00:00+00:00,11.145128312955881,11.403876950961669,11.132506134585554,11.366011619567871,155949
2017-08-21 00:00:00+00:00,11.410190576918946,11.511165618896484,11.359703055930176,11.511165618896484,90153
2017-08-22 00:00:00+00:00,11.504851374730062,11.735200701332944,11.455500176541307,11.6563138961792,174272
2017-08-23 00:00:00+00:00,11.624762532428212,11.769914000940174,11.593208284044714,11.725737571716309,177118
2017-08-24 00:00:00+00:00,11.820398655241723,11.820398655241723,11.542717966369795,11.694180488586426,135656
2017-08-25 00:00:00+00:00,11.782533626397534,11.782533626397534,11.574272502568602,11.681558609008789,168289
2017-08-28 00:00:00+00:00,11.719424575488764,11.719424575488764,11.492230172178088,11.542718887329102,105684
2017-08-29 00:00:00+00:00,11.580583214942756,11.586894303788918,11.454994593223217,11.555338859558105,141598
2017-08-30 00:00:00+00:00,11.5361119725816,11.62583689675257,11.427159755055246,11.548930168151855,478144
2017-08-31 00:00:00+00:00,11.625838151719169,11.754017676437417,11.587384783267913,11.657883644104004,239188
2017-09-01 00:00:00+00:00,11.741199644585947,11.86297007253954,11.625838315199445,11.818107604980469,157785
2017-09-05 00:00:00+00:00,11.882197777831815,11.882197777831815,11.754018246892658,11.811698913574219,256272
2017-09-06 00:00:00+00:00,11.81810812409914,11.9526955326882,11.593794554040095,11.613021850585938,305360
2017-09-07 00:00:00+00:00,11.696335144527783,11.696335144527783,11.356660313961441,11.39511489868164,0
2017-09-08 00:00:00+00:00,11.427158015314637,11.60660905874626,11.311796717566466,11.580972671508789,222886
2017-09-11 00:00:00+00:00,11.715565818058463,11.805290763479965,11.625839650226261,11.747610092163086,140755
2017-09-12 00:00:00+00:00,11.709153705490252,11.80528772547543,11.629041818434205,11.670699119567871,215346
2017-09-13 00:00:00+00:00,11.721970963901727,11.798877684778832,11.632244826331387,11.715561866760254,408010
2017-09-14 00:00:00+00:00,11.689927952860325,11.875788142077331,11.56174965012738,11.869379043579102,347393
2017-09-15 00:00:00+00:00,11.907828917555957,12.000758984892185,11.805285816498806,11.997553825378418,458327
2017-09-18 00:00:00+00:00,11.984741054411941,12.036012622907805,11.792471755744485,11.824517250061035,372245
2017-09-19 00:00:00+00:00,11.91424028985812,11.959102752338323,11.811697169214673,11.907831192016602,183657
2017-09-20 00:00:00+00:00,11.882196864112778,12.100100094096026,11.882196864112778,12.023193359375,271009
2017-09-21 00:00:00+00:00,12.003967561099662,12.08728462691403,11.965514188944926,12.048830032348633,164192
2017-09-22 00:00:00+00:00,12.074466046181255,12.523093189278832,12.016785378571264,12.24750804901123,326290
2017-09-25 00:00:00+00:00,12.266731308785198,12.491044828867308,12.151370000033808,12.39491081237793,282586
2017-09-26 00:00:00+00:00,12.414140422790199,12.465411989319401,12.247507525967647,12.388504028320312,218034
2017-09-27 00:00:00+00:00,12.394913935473802,12.394913935473802,12.144965185140785,12.311596870422363,565737
2017-09-28 00:00:00+00:00,12.292369310593752,12.426956706847749,12.170598888451684,12.35004997253418,182059
2017-09-29 00:00:00+00:00,12.350048958420414,12.41413871335938,12.151370595868578,12.157779693603516,129564
2017-10-02 00:00:00+00:00,12.215458220727411,12.234685510579448,11.805285816498806,11.997553825378418,266603
2017-10-03 00:00:00+00:00,12.10010049127925,12.112918688290344,11.824516590003995,11.9526948928833,154013
2017-10-04 00:00:00+00:00,12.061647786915673,12.061647786915673,11.766836573887932,11.779653549194336,172960
2017-10-05 00:00:00+00:00,11.843741436011841,11.920649387699637,11.728380119685358,11.907831192016602,127873
2017-10-06 00:00:00+00:00,11.92706081090866,12.029603951544498,11.805290372999602,11.965514183044434,335496
2017-10-09 00:00:00+00:00,12.023194574113994,12.055238846416865,11.895015040081248,11.92065143585205,97744
2017-10-10 00:00:00+00:00,11.991147060182106,12.151370839537252,11.991147060182106,12.05523681640625,166107
2017-10-11 00:00:00+00:00,11.933470030879965,12.029604073398524,11.754018921744164,11.766837120056152,177432
2017-10-12 00:00:00+00:00,11.766838733366194,12.26673631196617,11.70915805546453,12.100103378295898,253482
2017-10-13 00:00:00+00:00,12.2090542602229,12.247508856104076,12.042422567713942,12.106511116027832,379838
2017-10-16 00:00:00+00:00,12.209049536684702,12.209049536684702,11.952691775378847,11.991145133972168,324101
2017-10-17 00:00:00+00:00,11.856562620293005,12.016786439486154,11.856562620293005,11.984742164611816,174172
2017-10-18 00:00:00+00:00,12.023195128713489,12.132147370943825,11.971923557217488,12.010376930236816,207514
2017-10-19 00:00:00+00:00,11.93987751026952,12.042421870942096,11.792471901819303,11.92065143585205,358193
2017-10-20 00:00:00+00:00,12.010374190415101,12.106508212238552,11.931864881873834,11.959102630615234,199352
2017-10-23 00:00:00+00:00,11.9591046589587,11.991148930864634,11.75401838497524,11.824517250061035,182592
2017-10-24 00:00:00+00:00,11.952693367631225,11.952693367631225,11.760425326641816,11.862968444824219,161151
2017-10-25 00:00:00+00:00,11.93346865092809,11.93346865092809,11.689927800805387,11.773244857788086,204962
2017-10-26 00:00:00+00:00,11.70915589759733,11.875788800559013,11.670701304475749,11.696337699890137,200927
2017-10-27 00:00:00+00:00,11.689925911415028,11.843740581279791,11.62583616003546,11.792469024658203,273701
2017-10-30 00:00:00+00:00,11.75401782989502,11.837333666362252,11.664292894867145,11.75401782989502,238238
2017-10-31 00:00:00+00:00,11.798879888923281,11.869378748239066,11.709154957001749,11.76042652130127,233143
2017-11-01 00:00:00+00:00,11.856559305470903,11.901421766716751,11.696335531072647,11.73478889465332,200396
2017-11-02 00:00:00+00:00,11.696341090161274,12.321214351789072,11.689931989449953,11.786066055297852,610483
2017-11-03 00:00:00+00:00,11.741200622927863,12.3820958641131,11.696338151630602,12.177009582519531,382973
2017-11-06 00:00:00+00:00,12.31800388164644,12.4077300305255,12.138554028709208,12.151371002197266,357624
2017-11-07 00:00:00+00:00,12.202645332154061,12.555137207158747,12.138555566950318,12.433366775512695,310602
2017-11-08 00:00:00+00:00,12.388503354544033,12.516682875100997,12.1577807065057,12.414139747619629,204142
2017-11-09 00:00:00+00:00,12.414138104639942,12.555134580663672,12.337230158002235,12.39491081237793,164288
2017-11-10 00:00:00+00:00,12.414140422790199,12.513478395334582,12.375685831085368,12.388504028320312,116088
2017-11-13 00:00:00+00:00,12.388503230174072,12.497455454830552,12.336397982993216,12.465411186218262,226260
2017-11-14 00:00:00+00:00,12.491046111275189,12.76022211852692,12.481881700003822,12.587180137634277,213957
2017-11-15 00:00:00+00:00,12.63845153853979,12.657678832530385,12.433365292281932,12.491045951843262,157505
2017-11-16 00:00:00+00:00,12.529497261157937,12.657676755238375,12.433363251802733,12.478225708007812,321563
2017-11-17 00:00:00+00:00,12.47822883581775,12.5743640916806,12.420548171264263,12.439775466918945,165326
2017-11-20 00:00:00+00:00,12.439777646286762,12.510276520294312,12.2154640473261,12.273144721984863,205600
2017-11-21 00:00:00+00:00,12.394913788263382,12.42695806064988,12.177009313285424,12.215462684631348,268606
2017-11-22 00:00:00+00:00,12.285960629932331,12.471819596182888,12.243276498577801,12.407731056213379,155043
2017-11-24 00:00:00+00:00,12.452593931912048,12.50386549901697,12.369276871359938,12.401322364807129,62959
2017-11-27 00:00:00+00:00,12.426956706847749,12.542318030728605,12.35004997253418,12.35004997253418,708457
2017-11-28 00:00:00+00:00,12.356459630569775,12.63845263237509,12.356459630569775,12.439775466918945,276926
2017-11-29 00:00:00+00:00,12.510274457231132,12.555136925142863,12.369276732467897,12.388504028320312,386857
