"('date', '')","('open', 'CNF')","('high', 'CNF')","('low', 'CNF')","('close', 'CNF')","('volume', 'CNF')"
2020-01-29 00:00:00+00:00,45.5,45.5,45.5,45.5,50
2020-01-30 00:00:00+00:00,45.099998474121094,45.099998474121094,45.099998474121094,45.099998474121094,80
2020-01-31 00:00:00+00:00,43.5,43.79999923706055,42.599998474121094,42.599998474121094,320
2020-02-03 00:00:00+00:00,43.70000076293945,50.0,43.70000076293945,49.5,620
2020-02-04 00:00:00+00:00,49.5,50.0,47.29999923706055,50.0,1460
2020-02-05 00:00:00+00:00,47.900001525878906,47.900001525878906,47.900001525878906,47.900001525878906,80
2020-02-06 00:00:00+00:00,49.29999923706055,49.29999923706055,48.0,48.0,50
2020-02-07 00:00:00+00:00,48.0,48.0,48.0,48.0,0
2020-02-10 00:00:00+00:00,48.0,50.5,48.0,48.20000076293945,550
2020-02-11 00:00:00+00:00,49.20000076293945,49.20000076293945,45.099998474121094,47.400001525878906,480
2020-02-12 00:00:00+00:00,47.70000076293945,48.599998474121094,46.79999923706055,47.29999923706055,470
2020-02-13 00:00:00+00:00,46.5,48.29999923706055,46.5,48.29999923706055,150
2020-02-14 00:00:00+00:00,47.0,48.29999923706055,46.5,47.0,590
2020-02-18 00:00:00+00:00,46.29999923706055,47.70000076293945,44.20000076293945,45.900001525878906,640
2020-02-19 00:00:00+00:00,44.0,47.0,44.0,45.400001525878906,490
2020-02-20 00:00:00+00:00,45.0,47.0,45.0,45.29999923706055,290
2020-02-21 00:00:00+00:00,44.099998474121094,46.79999923706055,44.099998474121094,44.599998474121094,280
2020-02-24 00:00:00+00:00,43.70000076293945,50.0,43.70000076293945,48.400001525878906,710
2020-02-25 00:00:00+00:00,48.0,48.0,45.5,45.5,330
2020-02-26 00:00:00+00:00,46.20000076293945,48.0,45.5,48.0,90
2020-02-27 00:00:00+00:00,45.599998474121094,45.599998474121094,43.599998474121094,45.5,250
2020-02-28 00:00:00+00:00,40.900001525878906,43.29999923706055,40.79999923706055,43.29999923706055,90
2020-03-02 00:00:00+00:00,43.599998474121094,44.20000076293945,43.29999923706055,43.29999923706055,150
2020-03-03 00:00:00+00:00,43.099998474121094,43.29999923706055,41.0,43.29999923706055,110
2020-03-04 00:00:00+00:00,43.29999923706055,43.29999923706055,43.29999923706055,43.29999923706055,0
2020-03-05 00:00:00+00:00,42.099998474121094,44.900001525878906,42.0,44.900001525878906,420
2020-03-06 00:00:00+00:00,43.599998474121094,43.599998474121094,43.599998474121094,43.599998474121094,50
2020-03-09 00:00:00+00:00,41.099998474121094,41.099998474121094,40.0,41.099998474121094,110
2020-03-10 00:00:00+00:00,41.0,41.0,39.79999923706055,40.5,130
2020-03-11 00:00:00+00:00,41.0,44.5,41.0,44.5,190
2020-03-12 00:00:00+00:00,43.5,45.400001525878906,43.5,44.0,90
2020-03-13 00:00:00+00:00,42.0,42.5,41.0,42.5,250
2020-03-16 00:00:00+00:00,41.0,42.900001525878906,41.0,41.0,300
2020-03-17 00:00:00+00:00,41.099998474121094,41.599998474121094,40.5,40.5,320
2020-03-18 00:00:00+00:00,40.5,40.5,40.5,40.5,270
2020-03-19 00:00:00+00:00,40.0,40.0,40.0,40.0,210
2020-03-20 00:00:00+00:00,40.0,40.0,40.0,40.0,60
2020-03-23 00:00:00+00:00,40.0,40.0,40.0,40.0,0
2020-03-24 00:00:00+00:00,39.0,40.400001525878906,39.0,39.20000076293945,160
2020-03-25 00:00:00+00:00,39.900001525878906,45.29999923706055,39.900001525878906,45.29999923706055,220
2020-03-26 00:00:00+00:00,45.0,45.0,45.0,45.0,50
2020-03-27 00:00:00+00:00,41.79999923706055,41.79999923706055,38.29999923706055,39.79999923706055,930
2020-03-30 00:00:00+00:00,40.70000076293945,40.70000076293945,37.099998474121094,38.0,133440
2020-03-31 00:00:00+00:00,39.79999923706055,40.0,36.0,36.0,690
2020-04-01 00:00:00+00:00,37.20000076293945,39.599998474121094,37.20000076293945,38.0,900
2020-04-02 00:00:00+00:00,37.599998474121094,37.599998474121094,36.099998474121094,36.099998474121094,300
2020-04-03 00:00:00+00:00,36.20000076293945,36.70000076293945,36.20000076293945,36.70000076293945,50
2020-04-06 00:00:00+00:00,36.099998474121094,37.900001525878906,36.099998474121094,37.900001525878906,30
2020-04-07 00:00:00+00:00,35.599998474121094,36.599998474121094,35.599998474121094,36.29999923706055,100
2020-04-08 00:00:00+00:00,38.0,38.0,36.20000076293945,36.70000076293945,1420
2020-04-09 00:00:00+00:00,36.5,36.5,36.099998474121094,36.099998474121094,50
2020-04-13 00:00:00+00:00,36.099998474121094,36.099998474121094,36.099998474121094,36.099998474121094,150
2020-04-14 00:00:00+00:00,36.099998474121094,36.099998474121094,36.0,36.0,130
2020-04-15 00:00:00+00:00,36.0,36.29999923706055,36.0,36.20000076293945,310
2020-04-16 00:00:00+00:00,37.5,37.5,37.400001525878906,37.400001525878906,100
2020-04-17 00:00:00+00:00,36.099998474121094,36.099998474121094,36.099998474121094,36.099998474121094,30
2020-04-20 00:00:00+00:00,36.099998474121094,36.099998474121094,36.099998474121094,36.099998474121094,0
2020-04-21 00:00:00+00:00,34.900001525878906,34.900001525878906,34.900001525878906,34.900001525878906,120
2020-04-22 00:00:00+00:00,35.099998474121094,35.099998474121094,34.0,34.0,130
2020-04-23 00:00:00+00:00,34.70000076293945,39.0,34.70000076293945,35.5,1620
2020-04-24 00:00:00+00:00,36.599998474121094,37.900001525878906,35.400001525878906,35.400001525878906,1480
2020-04-27 00:00:00+00:00,37.79999923706055,46.20000076293945,37.70000076293945,46.20000076293945,760
2020-04-28 00:00:00+00:00,50.29999923706055,50.29999923706055,39.5,41.0,1020
2020-04-29 00:00:00+00:00,40.70000076293945,43.0,40.0,41.599998474121094,200
2020-04-30 00:00:00+00:00,38.0,39.0,38.0,39.0,180
2020-05-01 00:00:00+00:00,39.0,39.0,39.0,39.0,20
2020-05-04 00:00:00+00:00,38.70000076293945,38.70000076293945,38.099998474121094,38.70000076293945,220
2020-05-05 00:00:00+00:00,39.0,39.0,38.400001525878906,38.400001525878906,70
2020-05-06 00:00:00+00:00,38.400001525878906,38.400001525878906,38.400001525878906,38.400001525878906,70
2020-05-07 00:00:00+00:00,37.5,37.5,37.5,37.5,60
2020-05-08 00:00:00+00:00,38.0,43.0,38.0,43.0,160
2020-05-11 00:00:00+00:00,41.70000076293945,41.70000076293945,39.29999923706055,39.29999923706055,70
2020-05-12 00:00:00+00:00,38.20000076293945,43.099998474121094,38.20000076293945,43.0,440
2020-05-13 00:00:00+00:00,44.5,44.5,40.0,40.099998474121094,280
2020-05-14 00:00:00+00:00,38.70000076293945,41.79999923706055,38.70000076293945,41.79999923706055,90
2020-05-15 00:00:00+00:00,37.70000076293945,37.70000076293945,37.099998474121094,37.099998474121094,160
2020-05-18 00:00:00+00:00,40.099998474121094,40.900001525878906,38.20000076293945,40.0,470
2020-05-19 00:00:00+00:00,40.0,40.0,37.099998474121094,39.5,110
2020-05-20 00:00:00+00:00,40.0,40.0,38.0,38.400001525878906,410
2020-05-21 00:00:00+00:00,38.400001525878906,38.400001525878906,38.400001525878906,38.400001525878906,0
2020-05-22 00:00:00+00:00,38.29999923706055,40.0,38.29999923706055,40.0,100
2020-05-26 00:00:00+00:00,39.599998474121094,40.0,37.099998474121094,37.099998474121094,180
2020-05-27 00:00:00+00:00,37.099998474121094,37.099998474121094,37.099998474121094,37.099998474121094,0
2020-05-28 00:00:00+00:00,36.29999923706055,36.900001525878906,36.29999923706055,36.29999923706055,170
2020-05-29 00:00:00+00:00,36.70000076293945,36.70000076293945,36.0,36.0,30
2020-06-01 00:00:00+00:00,36.0,36.0,36.0,36.0,0
2020-06-02 00:00:00+00:00,36.5,36.5,36.5,36.5,50
2020-06-03 00:00:00+00:00,36.5,36.5,36.5,36.5,0
2020-06-04 00:00:00+00:00,38.29999923706055,38.29999923706055,38.29999923706055,38.29999923706055,30
2020-06-05 00:00:00+00:00,38.5,38.5,38.099998474121094,38.099998474121094,30
2020-06-08 00:00:00+00:00,38.099998474121094,38.099998474121094,38.099998474121094,38.099998474121094,20
2020-06-09 00:00:00+00:00,36.79999923706055,37.5,36.599998474121094,36.599998474121094,100
2020-06-10 00:00:00+00:00,37.29999923706055,40.0,36.900001525878906,40.0,2340
2020-06-11 00:00:00+00:00,36.599998474121094,39.900001525878906,36.599998474121094,39.099998474121094,820
2020-06-12 00:00:00+00:00,39.099998474121094,39.70000076293945,39.0,39.70000076293945,190
2020-06-15 00:00:00+00:00,38.0,38.0,38.0,38.0,110
2020-06-16 00:00:00+00:00,38.0,38.0,38.0,38.0,10
2020-06-17 00:00:00+00:00,38.099998474121094,40.20000076293945,37.79999923706055,38.5,4860
2020-06-18 00:00:00+00:00,38.5,38.5,38.5,38.5,0
2020-06-19 00:00:00+00:00,38.099998474121094,40.0,38.099998474121094,40.0,2320
2020-06-22 00:00:00+00:00,38.900001525878906,38.900001525878906,38.900001525878906,38.900001525878906,60
2020-06-23 00:00:00+00:00,37.79999923706055,37.79999923706055,36.599998474121094,36.599998474121094,590
2020-06-24 00:00:00+00:00,36.599998474121094,36.599998474121094,36.599998474121094,36.599998474121094,0
2020-06-25 00:00:00+00:00,37.29999923706055,37.29999923706055,37.29999923706055,37.29999923706055,30
2020-06-26 00:00:00+00:00,37.29999923706055,37.29999923706055,37.29999923706055,37.29999923706055,0
2020-06-29 00:00:00+00:00,38.599998474121094,39.599998474121094,36.599998474121094,37.599998474121094,220
2020-06-30 00:00:00+00:00,38.599998474121094,38.599998474121094,38.599998474121094,38.599998474121094,60
2020-07-01 00:00:00+00:00,38.599998474121094,38.599998474121094,36.79999923706055,36.79999923706055,80
2020-07-02 00:00:00+00:00,36.79999923706055,36.79999923706055,36.79999923706055,36.79999923706055,20
2020-07-06 00:00:00+00:00,36.599998474121094,37.29999923706055,36.599998474121094,37.29999923706055,80
2020-07-07 00:00:00+00:00,37.29999923706055,37.29999923706055,37.29999923706055,37.29999923706055,0
2020-07-08 00:00:00+00:00,36.099998474121094,37.29999923706055,36.099998474121094,37.29999923706055,70
2020-07-09 00:00:00+00:00,36.099998474121094,36.099998474121094,36.0,36.099998474121094,90
2020-07-10 00:00:00+00:00,37.29999923706055,37.29999923706055,36.0,36.70000076293945,300
2020-07-13 00:00:00+00:00,37.29999923706055,39.599998474121094,36.900001525878906,38.099998474121094,1720
2020-07-14 00:00:00+00:00,37.099998474121094,37.400001525878906,36.0,36.0,920
2020-07-15 00:00:00+00:00,36.0,36.099998474121094,36.0,36.099998474121094,60
2020-07-16 00:00:00+00:00,36.20000076293945,37.20000076293945,36.0,37.20000076293945,210
2020-07-17 00:00:00+00:00,37.5,37.5,37.5,37.5,30
2020-07-20 00:00:00+00:00,36.0,36.29999923706055,36.0,36.29999923706055,60
2020-07-21 00:00:00+00:00,36.29999923706055,36.29999923706055,36.29999923706055,36.29999923706055,0
2020-07-22 00:00:00+00:00,36.0,36.0,36.0,36.0,40
2020-07-23 00:00:00+00:00,36.0,36.0,36.0,36.0,0
2020-07-24 00:00:00+00:00,36.0,36.0,36.0,36.0,230
2020-07-27 00:00:00+00:00,37.70000076293945,37.70000076293945,35.900001525878906,35.900001525878906,50
2020-07-28 00:00:00+00:00,35.900001525878906,35.900001525878906,35.900001525878906,35.900001525878906,0
2020-07-29 00:00:00+00:00,36.400001525878906,36.900001525878906,36.400001525878906,36.900001525878906,40
2020-07-30 00:00:00+00:00,35.900001525878906,35.900001525878906,35.0,35.099998474121094,250
2020-07-31 00:00:00+00:00,35.0,35.0,35.0,35.0,70
2020-08-03 00:00:00+00:00,35.400001525878906,35.400001525878906,34.79999923706055,35.400001525878906,230
2020-08-04 00:00:00+00:00,35.400001525878906,35.400001525878906,35.400001525878906,35.400001525878906,0
2020-08-05 00:00:00+00:00,35.400001525878906,35.400001525878906,35.400001525878906,35.400001525878906,0
2020-08-06 00:00:00+00:00,35.400001525878906,35.400001525878906,35.400001525878906,35.400001525878906,0
2020-08-07 00:00:00+00:00,35.400001525878906,35.400001525878906,35.400001525878906,35.400001525878906,20
2020-08-10 00:00:00+00:00,35.400001525878906,35.400001525878906,35.400001525878906,35.400001525878906,0
2020-08-11 00:00:00+00:00,35.400001525878906,35.400001525878906,35.400001525878906,35.400001525878906,0
2020-08-12 00:00:00+00:00,35.70000076293945,35.70000076293945,35.0,35.0,60
2020-08-13 00:00:00+00:00,35.0,35.0,34.5,34.5,40
2020-08-14 00:00:00+00:00,36.0,36.0,36.0,36.0,310
2020-08-17 00:00:00+00:00,36.0,36.0,36.0,36.0,0
2020-08-18 00:00:00+00:00,35.400001525878906,36.0,35.400001525878906,36.0,30
2020-08-19 00:00:00+00:00,35.599998474121094,35.599998474121094,35.599998474121094,35.599998474121094,50
2020-08-20 00:00:00+00:00,35.5,35.5,35.5,35.5,40
2020-08-21 00:00:00+00:00,34.5,35.0,34.5,35.0,80
2020-08-24 00:00:00+00:00,34.400001525878906,34.400001525878906,32.5,33.400001525878906,410
2020-08-25 00:00:00+00:00,33.0,33.79999923706055,33.0,33.5,360
2020-08-26 00:00:00+00:00,33.0,33.0,32.0,32.5,890
2020-08-27 00:00:00+00:00,32.5,32.5,31.5,32.5,2090
2020-08-28 00:00:00+00:00,31.799999237060547,32.5,31.399999618530273,31.399999618530273,2830
2020-08-31 00:00:00+00:00,35.20000076293945,35.20000076293945,30.899999618530273,31.100000381469727,940
2020-09-01 00:00:00+00:00,32.0,32.0,31.399999618530273,31.5,610
2020-09-02 00:00:00+00:00,32.0,32.29999923706055,32.0,32.29999923706055,100
2020-09-03 00:00:00+00:00,34.0,35.0,34.0,35.0,210
2020-09-04 00:00:00+00:00,36.099998474121094,36.099998474121094,35.0,35.599998474121094,140
2020-09-08 00:00:00+00:00,34.900001525878906,35.400001525878906,34.900001525878906,35.0,290
2020-09-09 00:00:00+00:00,34.400001525878906,36.0,34.400001525878906,35.5,5290
2020-09-10 00:00:00+00:00,36.29999923706055,36.29999923706055,34.400001525878906,34.400001525878906,680
2020-09-11 00:00:00+00:00,34.400001525878906,34.400001525878906,34.400001525878906,34.400001525878906,0
2020-09-14 00:00:00+00:00,35.599998474121094,35.599998474121094,33.79999923706055,34.400001525878906,140
2020-09-15 00:00:00+00:00,34.400001525878906,34.400001525878906,34.400001525878906,34.400001525878906,0
2020-09-16 00:00:00+00:00,34.400001525878906,34.400001525878906,34.400001525878906,34.400001525878906,0
2020-09-17 00:00:00+00:00,35.5,35.5,35.5,35.5,40
2020-09-18 00:00:00+00:00,35.5,35.5,35.5,35.5,0
2020-09-21 00:00:00+00:00,33.599998474121094,33.599998474121094,31.5,32.0,1010
2020-09-22 00:00:00+00:00,32.099998474121094,32.400001525878906,31.100000381469727,32.20000076293945,550
2020-09-23 00:00:00+00:00,32.599998474121094,32.599998474121094,32.599998474121094,32.599998474121094,10
2020-09-24 00:00:00+00:00,32.599998474121094,32.599998474121094,32.599998474121094,32.599998474121094,0
2020-09-25 00:00:00+00:00,31.100000381469727,31.700000762939453,31.0,31.0,650
2020-09-28 00:00:00+00:00,31.0,31.399999618530273,31.0,31.399999618530273,50
2020-09-29 00:00:00+00:00,31.399999618530273,31.399999618530273,31.399999618530273,31.399999618530273,0
2020-09-30 00:00:00+00:00,31.399999618530273,31.399999618530273,31.399999618530273,31.399999618530273,0
2020-10-01 00:00:00+00:00,31.399999618530273,31.399999618530273,31.399999618530273,31.399999618530273,0
2020-10-02 00:00:00+00:00,31.399999618530273,31.399999618530273,31.399999618530273,31.399999618530273,0
2020-10-05 00:00:00+00:00,30.600000381469727,32.0,30.600000381469727,32.0,230
2020-10-06 00:00:00+00:00,32.0,32.0,32.0,32.0,0
2020-10-07 00:00:00+00:00,32.0,32.0,32.0,32.0,0
2020-10-08 00:00:00+00:00,31.799999237060547,31.799999237060547,31.799999237060547,31.799999237060547,20
2020-10-09 00:00:00+00:00,31.899999618530273,31.899999618530273,31.100000381469727,31.100000381469727,190
2020-10-12 00:00:00+00:00,31.5,31.5,31.0,31.0,50
2020-10-13 00:00:00+00:00,32.20000076293945,32.20000076293945,31.700000762939453,32.20000076293945,70
2020-10-14 00:00:00+00:00,32.20000076293945,32.20000076293945,32.20000076293945,32.20000076293945,0
2020-10-15 00:00:00+00:00,32.20000076293945,32.20000076293945,32.20000076293945,32.20000076293945,0
2020-10-16 00:00:00+00:00,32.20000076293945,32.20000076293945,32.20000076293945,32.20000076293945,0
2020-10-19 00:00:00+00:00,32.5,32.5,32.5,32.5,110
2020-10-20 00:00:00+00:00,32.5,32.5,32.5,32.5,90
2020-10-21 00:00:00+00:00,32.5,32.5,31.0,31.799999237060547,250
2020-10-22 00:00:00+00:00,32.5,32.5,32.5,32.5,20
2020-10-23 00:00:00+00:00,32.5,32.5,32.5,32.5,0
2020-10-26 00:00:00+00:00,32.599998474121094,32.599998474121094,32.599998474121094,32.599998474121094,20
2020-10-27 00:00:00+00:00,31.100000381469727,31.100000381469727,31.0,31.0,140
2020-10-28 00:00:00+00:00,32.400001525878906,32.400001525878906,32.20000076293945,32.20000076293945,80
2020-10-29 00:00:00+00:00,32.20000076293945,32.20000076293945,32.20000076293945,32.20000076293945,0
2020-10-30 00:00:00+00:00,32.20000076293945,32.20000076293945,32.0,32.0,200
2020-11-02 00:00:00+00:00,32.400001525878906,32.400001525878906,31.0,31.0,120
2020-11-03 00:00:00+00:00,31.200000762939453,31.200000762939453,31.200000762939453,31.200000762939453,70
2020-11-04 00:00:00+00:00,30.5,30.5,29.799999237060547,29.799999237060547,80
2020-11-05 00:00:00+00:00,29.799999237060547,29.799999237060547,29.799999237060547,29.799999237060547,0
2020-11-06 00:00:00+00:00,30.799999237060547,30.799999237060547,30.799999237060547,30.799999237060547,10
2020-11-09 00:00:00+00:00,29.5,31.0,29.5,31.0,40
2020-11-10 00:00:00+00:00,29.899999618530273,29.899999618530273,29.0,29.0,300
2020-11-11 00:00:00+00:00,30.899999618530273,31.5,30.899999618530273,31.100000381469727,90
2020-11-12 00:00:00+00:00,29.600000381469727,29.600000381469727,29.600000381469727,29.600000381469727,20
2020-11-13 00:00:00+00:00,29.799999237060547,29.799999237060547,29.100000381469727,29.100000381469727,260
2020-11-16 00:00:00+00:00,29.100000381469727,29.100000381469727,29.100000381469727,29.100000381469727,0
2020-11-17 00:00:00+00:00,29.600000381469727,29.600000381469727,29.600000381469727,29.600000381469727,110
2020-11-18 00:00:00+00:00,29.899999618530273,30.5,29.899999618530273,30.100000381469727,470
2020-11-19 00:00:00+00:00,30.600000381469727,30.700000762939453,30.0,30.700000762939453,310
2020-11-20 00:00:00+00:00,30.600000381469727,30.700000762939453,30.0,30.0,180
2020-11-23 00:00:00+00:00,31.5,32.0,31.100000381469727,32.0,640
2020-11-24 00:00:00+00:00,33.0,33.5,32.0,33.400001525878906,870
2020-11-25 00:00:00+00:00,35.0,35.0,33.0,35.0,1200
2020-11-27 00:00:00+00:00,33.599998474121094,34.70000076293945,33.599998474121094,34.70000076293945,80
2020-11-30 00:00:00+00:00,35.0,35.0,34.5,35.0,150
2020-12-01 00:00:00+00:00,34.0,35.0,34.0,35.0,70
2020-12-02 00:00:00+00:00,34.900001525878906,35.900001525878906,34.29999923706055,35.900001525878906,3390
2020-12-03 00:00:00+00:00,36.400001525878906,37.70000076293945,35.900001525878906,35.900001525878906,670
2020-12-04 00:00:00+00:00,35.599998474121094,35.79999923706055,35.599998474121094,35.79999923706055,50
2020-12-07 00:00:00+00:00,38.5,40.79999923706055,38.29999923706055,40.0,440
2020-12-08 00:00:00+00:00,40.0,40.0,36.29999923706055,36.29999923706055,1000
2020-12-09 00:00:00+00:00,34.79999923706055,35.599998474121094,34.79999923706055,34.79999923706055,270
2020-12-10 00:00:00+00:00,34.79999923706055,36.0,34.79999923706055,35.79999923706055,720
2020-12-11 00:00:00+00:00,36.0,36.5,36.0,36.5,1220
2020-12-14 00:00:00+00:00,36.5,36.5,36.0,36.0,1620
2020-12-15 00:00:00+00:00,36.0,36.79999923706055,36.0,36.79999923706055,1530
2020-12-16 00:00:00+00:00,36.0,36.5,36.0,36.400001525878906,1540
2020-12-17 00:00:00+00:00,36.0,36.79999923706055,36.0,36.79999923706055,2140
2020-12-18 00:00:00+00:00,36.099998474121094,36.599998474121094,34.5,34.5,2920
2020-12-21 00:00:00+00:00,35.79999923706055,36.599998474121094,35.5,36.5,2940
2020-12-22 00:00:00+00:00,36.5,37.5,35.5,35.5,4340
2020-12-23 00:00:00+00:00,37.20000076293945,40.0,36.0,40.0,2020
2020-12-24 00:00:00+00:00,39.900001525878906,39.900001525878906,37.0,37.0,1420
2020-12-28 00:00:00+00:00,37.5,37.5,35.0,35.900001525878906,6570
2020-12-29 00:00:00+00:00,35.29999923706055,36.70000076293945,35.0,35.599998474121094,5600
2020-12-30 00:00:00+00:00,36.20000076293945,36.70000076293945,35.0,35.79999923706055,8530
2020-12-31 00:00:00+00:00,35.900001525878906,42.099998474121094,34.70000076293945,42.099998474121094,17230
2021-01-04 00:00:00+00:00,32.099998474121094,34.900001525878906,32.099998474121094,32.79999923706055,18500
2021-01-05 00:00:00+00:00,32.79999923706055,32.79999923706055,30.700000762939453,31.700000762939453,4820
2021-01-06 00:00:00+00:00,30.399999618530273,33.20000076293945,30.399999618530273,32.20000076293945,10790
2021-01-07 00:00:00+00:00,31.200000762939453,32.0,30.899999618530273,32.0,4550
2021-01-08 00:00:00+00:00,31.0,31.299999237060547,30.899999618530273,31.200000762939453,3610
2021-01-11 00:00:00+00:00,30.200000762939453,30.700000762939453,29.5,30.0,16660
2021-01-12 00:00:00+00:00,31.0,31.0,29.700000762939453,29.700000762939453,10900
2021-01-13 00:00:00+00:00,29.5,30.0,29.5,30.0,1450
2021-01-14 00:00:00+00:00,30.0,30.600000381469727,29.899999618530273,30.600000381469727,8660
2021-01-15 00:00:00+00:00,29.799999237060547,30.299999237060547,29.799999237060547,30.100000381469727,3480
2021-01-19 00:00:00+00:00,29.799999237060547,32.0,29.799999237060547,31.200000762939453,16340
2021-01-20 00:00:00+00:00,31.399999618530273,31.399999618530273,30.0,30.299999237060547,7370
2021-01-21 00:00:00+00:00,30.100000381469727,30.100000381469727,29.600000381469727,30.0,5970
2021-01-22 00:00:00+00:00,29.799999237060547,31.100000381469727,29.600000381469727,30.700000762939453,6880
2021-01-25 00:00:00+00:00,30.399999618530273,31.100000381469727,30.0,31.100000381469727,11310
2021-01-26 00:00:00+00:00,30.5,31.0,30.299999237060547,30.899999618530273,4040
2021-01-27 00:00:00+00:00,30.700000762939453,31.5,30.5,31.200000762939453,2940
2021-01-28 00:00:00+00:00,31.799999237060547,31.799999237060547,31.100000381469727,31.600000381469727,1290
2021-01-29 00:00:00+00:00,31.899999618530273,31.899999618530273,30.0,30.600000381469727,15460
2021-02-01 00:00:00+00:00,31.200000762939453,31.899999618530273,30.799999237060547,31.799999237060547,960
2021-02-02 00:00:00+00:00,32.400001525878906,32.400001525878906,30.299999237060547,31.299999237060547,5460
2021-02-03 00:00:00+00:00,31.399999618530273,31.899999618530273,31.399999618530273,31.799999237060547,2850
2021-02-04 00:00:00+00:00,31.899999618530273,33.900001525878906,31.5,33.5,6580
2021-02-05 00:00:00+00:00,34.29999923706055,35.400001525878906,33.099998474121094,34.5,2510
2021-02-08 00:00:00+00:00,36.0,36.0,30.200000762939453,32.5,21550
2021-02-09 00:00:00+00:00,32.79999923706055,34.5,31.5,34.5,5720
2021-02-10 00:00:00+00:00,35.400001525878906,35.400001525878906,33.20000076293945,34.0,7290
2021-02-11 00:00:00+00:00,34.099998474121094,34.400001525878906,33.5,34.0,3590
2021-02-12 00:00:00+00:00,34.70000076293945,35.0,33.5,34.79999923706055,1250
2021-02-16 00:00:00+00:00,35.400001525878906,37.5,33.20000076293945,35.099998474121094,6450
2021-02-17 00:00:00+00:00,35.29999923706055,37.0,35.29999923706055,36.0,6440
2021-02-18 00:00:00+00:00,35.400001525878906,35.79999923706055,34.599998474121094,35.70000076293945,720
2021-02-19 00:00:00+00:00,35.79999923706055,35.79999923706055,34.5,34.79999923706055,860
2021-02-22 00:00:00+00:00,34.70000076293945,34.70000076293945,34.0,34.70000076293945,1830
2021-02-23 00:00:00+00:00,34.70000076293945,34.79999923706055,34.0,34.400001525878906,2340
2021-02-24 00:00:00+00:00,34.900001525878906,34.900001525878906,34.0,34.0,390
2021-02-25 00:00:00+00:00,34.0,34.20000076293945,34.0,34.0,2440
2021-02-26 00:00:00+00:00,33.900001525878906,34.5,33.5,34.0,1010
2021-03-01 00:00:00+00:00,35.0,35.5,34.79999923706055,35.400001525878906,3010
2021-03-02 00:00:00+00:00,35.79999923706055,37.400001525878906,35.5,37.400001525878906,1360
2021-03-03 00:00:00+00:00,35.70000076293945,37.29999923706055,35.5,36.099998474121094,380
2021-03-04 00:00:00+00:00,36.099998474121094,36.599998474121094,35.0,35.5,950
2021-03-05 00:00:00+00:00,35.599998474121094,36.20000076293945,35.0,35.20000076293945,810
2021-03-08 00:00:00+00:00,34.5,34.5,34.5,34.5,60
2021-03-09 00:00:00+00:00,34.900001525878906,37.20000076293945,34.900001525878906,37.20000076293945,170
2021-03-10 00:00:00+00:00,36.29999923706055,36.900001525878906,35.0,35.0,140
2021-03-11 00:00:00+00:00,36.20000076293945,37.099998474121094,36.20000076293945,36.79999923706055,340
2021-03-12 00:00:00+00:00,36.900001525878906,36.900001525878906,35.79999923706055,35.79999923706055,510
2021-03-15 00:00:00+00:00,36.70000076293945,36.900001525878906,36.0,36.900001525878906,980
2021-03-16 00:00:00+00:00,37.599998474121094,42.0,35.599998474121094,39.5,26940
2021-03-17 00:00:00+00:00,41.5,45.79999923706055,38.5,43.0,10960
2021-03-18 00:00:00+00:00,43.0,43.20000076293945,40.0,42.20000076293945,6520
2021-03-19 00:00:00+00:00,41.900001525878906,41.900001525878906,40.0,40.5,1330
2021-03-22 00:00:00+00:00,40.599998474121094,41.0,40.0,40.29999923706055,4780
2021-03-23 00:00:00+00:00,40.0,40.20000076293945,38.599998474121094,39.5,2820
2021-03-24 00:00:00+00:00,39.400001525878906,39.400001525878906,38.5,38.70000076293945,510
2021-03-25 00:00:00+00:00,38.5,38.79999923706055,37.5,38.0,1110
2021-03-26 00:00:00+00:00,40.5,40.5,39.5,39.599998474121094,1130
2021-03-29 00:00:00+00:00,39.5,39.79999923706055,38.5,39.0,830
2021-03-30 00:00:00+00:00,40.0,40.0,38.5,38.5,600
2021-03-31 00:00:00+00:00,38.70000076293945,39.599998474121094,37.599998474121094,38.599998474121094,7420
2021-04-01 00:00:00+00:00,38.099998474121094,38.70000076293945,37.5,37.5,170
2021-04-05 00:00:00+00:00,37.70000076293945,39.5,37.5,38.900001525878906,490
2021-04-06 00:00:00+00:00,38.900001525878906,38.900001525878906,38.900001525878906,38.900001525878906,80
2021-04-07 00:00:00+00:00,39.0,39.0,37.79999923706055,37.900001525878906,160
2021-04-08 00:00:00+00:00,37.5,39.099998474121094,37.5,39.099998474121094,490
2021-04-09 00:00:00+00:00,39.400001525878906,39.70000076293945,37.5,38.599998474121094,1370
2021-04-12 00:00:00+00:00,38.599998474121094,39.20000076293945,38.599998474121094,38.70000076293945,1300
2021-04-13 00:00:00+00:00,39.20000076293945,39.20000076293945,38.20000076293945,38.29999923706055,1710
2021-04-14 00:00:00+00:00,40.099998474121094,40.099998474121094,37.5,37.5,1660
2021-04-15 00:00:00+00:00,38.099998474121094,38.099998474121094,37.0,37.0,1140
2021-04-16 00:00:00+00:00,37.20000076293945,37.29999923706055,37.20000076293945,37.29999923706055,160
2021-04-19 00:00:00+00:00,38.0,38.0,37.400001525878906,37.400001525878906,1420
2021-04-20 00:00:00+00:00,37.0,38.099998474121094,37.0,37.599998474121094,320
