"('date', '')","('open', 'ARDC')","('high', 'ARDC')","('low', 'ARDC')","('close', 'ARDC')","('volume', 'ARDC')"
2024-05-02 00:00:00+00:00,12.270182880764827,12.278928756713867,12.173980747483295,12.278928756713867,67100
2024-05-03 00:00:00+00:00,12.34889467076552,12.418860013507887,12.29642108073508,12.401369094848633,52700
2024-05-06 00:00:00+00:00,12.445094397755325,12.52380560160633,12.392620817889663,12.488822937011719,108300
2024-05-07 00:00:00+00:00,12.567534748762581,12.742448080196313,12.558788873677756,12.646245956420898,131700
2024-05-08 00:00:00+00:00,12.681230133427702,12.742449598209468,12.663738381174252,12.698721885681152,120600
2024-05-09 00:00:00+00:00,12.689976009554426,12.724958680008672,12.646247462973456,12.698721885681152,61700
2024-05-10 00:00:00+00:00,12.794924727133651,12.794924727133651,12.66373908014994,12.759942054748535,153200
2024-05-13 00:00:00+00:00,12.812411835289277,12.812411835289277,12.742446511330003,12.794920921325684,114400
2024-05-14 00:00:00+00:00,12.829906180031026,12.829906180031026,12.751194966132871,12.786177635192871,82200
2024-05-15 00:00:00+00:00,12.891125024918315,12.987327985764884,12.856142357533903,12.969836235046387,180500
2024-05-16 00:00:00+00:00,13.022309577687741,13.022309577687741,12.68997384795584,12.724956512451172,174400
2024-05-17 00:00:00+00:00,12.821161522909314,12.838653276128221,12.689976709978303,12.759942054748535,82600
2024-05-20 00:00:00+00:00,12.73172776297258,12.78463005039797,12.599473305689108,12.661191940307617,131300
2024-05-21 00:00:00+00:00,12.696459071112166,12.714093446120982,12.56420462195917,12.60828971862793,109100
2024-05-22 00:00:00+00:00,12.61710712950593,12.643557851634158,12.423133205241243,12.484851837158203,132800
2024-05-23 00:00:00+00:00,12.484851430547154,12.484851430547154,12.405498425893574,12.440766334533691,104000
2024-05-24 00:00:00+00:00,12.537754138778048,12.6082899584484,12.440766756091339,12.502486228942871,121700
2024-05-28 00:00:00+00:00,12.564204764221149,12.57302195182539,12.48485175748954,12.520119667053223,120600
2024-05-29 00:00:00+00:00,12.520119587608347,12.608289781384725,12.44958376892856,12.555387496948242,97200
2024-05-30 00:00:00+00:00,12.60828907800011,12.670007705688477,12.546569609458505,12.670007705688477,85500
2024-05-31 00:00:00+00:00,12.731728499636745,12.828715892052807,12.617108411814202,12.802265167236328,87900
2024-06-03 00:00:00+00:00,12.863982183728055,12.863982183728055,12.705276173129683,12.84634780883789,100900
2024-06-04 00:00:00+00:00,12.784628558812042,12.925700187683105,12.70527555735876,12.925700187683105,132800
2024-06-05 00:00:00+00:00,12.916882439163976,12.952150344848633,12.84634662779466,12.952150344848633,73600
2024-06-06 00:00:00+00:00,12.987419224045123,12.996236411340506,12.908067060946456,12.969785690307617,65200
2024-06-07 00:00:00+00:00,12.969785069002235,13.128491069303427,12.84634697533984,13.049138069152832,123900
2024-06-10 00:00:00+00:00,13.08440336500063,13.163756349317563,12.872795967390848,12.890429496765137,107400
2024-06-11 00:00:00+00:00,12.828712874443529,12.916882216710126,12.828712874443529,12.872797966003418,44700
2024-06-12 00:00:00+00:00,12.916882216710126,12.978601681235245,12.846346406555574,12.872797966003418,62900
2024-06-13 00:00:00+00:00,12.881612311651466,12.925697396366768,12.828710882675548,12.890429496765137,66800
2024-06-14 00:00:00+00:00,12.95214852933367,12.987416430074793,12.846344827110302,12.934514999389648,74500
2024-06-17 00:00:00+00:00,12.925700128352355,12.978602409362793,12.881615034319196,12.978602409362793,65900
2024-06-18 00:00:00+00:00,13.013870298515787,13.11085683257273,12.88161501659825,12.960968017578125,71700
2024-06-20 00:00:00+00:00,13.013870086183973,13.110856618658502,12.969784992930744,13.084405899047852,110900
2024-06-21 00:00:00+00:00,13.109290100964662,13.135952826555904,12.984862635550924,13.038188934326172,83500
2024-06-24 00:00:00+00:00,13.073741029432435,13.073741029432435,12.940426538467587,12.95820140838623,61600
2024-06-25 00:00:00+00:00,13.011527798028625,13.029302668062977,12.887100317416687,12.913763046264648,52800
2024-06-26 00:00:00+00:00,12.913763549516053,13.100404353910948,12.869325101309096,13.091516494750977,57300
2024-06-27 00:00:00+00:00,13.091515474560708,13.233718667259996,12.993751574198232,13.20705509185791,88900
2024-06-28 00:00:00+00:00,13.269268502660887,13.29593122896136,13.153728891901793,13.233717918395996,60100
2024-07-01 00:00:00+00:00,13.269267648652164,13.367031537190346,13.20705349449811,13.260379791259766,125600
2024-07-02 00:00:00+00:00,13.20705672752781,13.3403720782706,13.180393996416429,13.269270896911621,110400
2024-07-03 00:00:00+00:00,13.304819528960154,13.464796739670797,13.304819528960154,13.455909729003906,72600
2024-07-05 00:00:00+00:00,13.429248809814453,13.48257512232498,13.349260612438137,13.429248809814453,66300
2024-07-08 00:00:00+00:00,13.447023315493556,13.571450801719502,13.393697007798748,13.562562942504883,117900
2024-07-09 00:00:00+00:00,13.598113059997559,13.686989106281564,13.518124025026939,13.598113059997559,95200
2024-07-10 00:00:00+00:00,13.482572555541992,13.598112170991133,13.402583525800832,13.482572555541992,110200
2024-07-11 00:00:00+00:00,13.50034971457608,13.553676025979856,13.349260335383471,13.420361518859863,65700
2024-07-12 00:00:00+00:00,13.42924590618987,13.642550262519071,13.42924590618987,13.615886688232422,60000
2024-07-15 00:00:00+00:00,13.615888065237796,13.669214371611305,13.251494322396281,13.29593276977539,133300
2024-07-16 00:00:00+00:00,13.402584131790771,13.42035984924489,13.127067291994798,13.215943336486816,186100
2024-07-17 00:00:00+00:00,13.215944212609733,13.331483840942383,13.171505763621342,13.331483840942383,73700
2024-07-18 00:00:00+00:00,13.32259655623657,13.53590010346924,13.32259655623657,13.393697738647461,68600
2024-07-19 00:00:00+00:00,13.420361518859863,13.464799122837883,13.295934023979695,13.420361518859863,67700
2024-07-22 00:00:00+00:00,13.490230650078654,13.597722422261239,13.42752647560398,13.436484336853027,145900
2024-07-23 00:00:00+00:00,13.51710067402602,13.535015538669679,13.328989896790864,13.36482048034668,75700
2024-07-24 00:00:00+00:00,13.382737623041741,13.382737623041741,13.149839217418494,13.221500396728516,66100
2024-07-25 00:00:00+00:00,13.293159398818483,13.373778425905229,13.212540371731736,13.32898998260498,68600
2024-07-26 00:00:00+00:00,13.400652200963687,13.43648278755977,13.275244720743112,13.302118301391602,83500
2024-07-29 00:00:00+00:00,13.346908190355462,13.517104146671578,13.302120590105794,13.499188423156738,130400
2024-07-30 00:00:00+00:00,13.570849328206545,13.74104528100518,13.499188144165657,13.633553504943848,99500
2024-07-31 00:00:00+00:00,13.758959093078047,13.785832675730788,13.642509464388732,13.660425186157227,91100
2024-08-01 00:00:00+00:00,13.705212587768425,13.714170447967335,13.588762967988295,13.687296867370605,79700
2024-08-02 00:00:00+00:00,13.597721094894728,13.660424408979837,13.40961029837082,13.579805374145508,127200
2024-08-05 00:00:00+00:00,13.409610741741375,13.472314057899682,13.23045779966863,13.382737159729004,128000
2024-08-06 00:00:00+00:00,13.454397977338868,13.579804598344728,13.391693812567402,13.517101287841797,76600
2024-08-07 00:00:00+00:00,13.624593666708487,13.624593666708487,13.248372077941895,13.248372077941895,105300
2024-08-08 00:00:00+00:00,13.364821874387756,13.47231363626732,13.033388728358624,13.158795356750488,139900
2024-08-09 00:00:00+00:00,13.230458252074897,13.2931615703773,13.185669801458047,13.194626808166504,98400
2024-08-12 00:00:00+00:00,13.302118893271233,13.481271834223085,13.257330444466119,13.445441246032715,129900
2024-08-13 00:00:00+00:00,13.49918719421052,13.696255863589338,13.463356604711521,13.60667896270752,114300
2024-08-14 00:00:00+00:00,13.606678105962809,13.606678105962809,13.535016931476957,13.597721099853516,52500
2024-08-15 00:00:00+00:00,13.597722815121639,13.741045182172568,13.579807092105925,13.642510414123535,84700
2024-08-16 00:00:00+00:00,13.696255685927218,13.758959003169947,13.651467236067285,13.70521354675293,59400
2024-08-19 00:00:00+00:00,13.65146628084353,13.741043174295498,13.633551414714278,13.687296867370605,115600
2024-08-20 00:00:00+00:00,13.748683353685577,13.757710929817765,13.577163711759209,13.721601486206055,52000
2024-08-21 00:00:00+00:00,13.721601399402013,13.802847862243652,13.676464379943653,13.802847862243652,78300
2024-08-22 00:00:00+00:00,13.884093840052405,13.884093840052405,13.712573344286016,13.766737937927246,53000
2024-08-23 00:00:00+00:00,13.766738418860372,13.820903014393812,13.712573823326933,13.802847862243652,45200
2024-08-26 00:00:00+00:00,13.902150634388228,13.974369531638258,13.586193174148638,13.793822288513184,146500
2024-08-27 00:00:00+00:00,13.793818343364084,13.793818343364084,13.522997125675055,13.658408164978027,90200
2024-08-28 00:00:00+00:00,13.721601876256772,13.838957786560059,13.667438139758065,13.838957786560059,175200
2024-08-29 00:00:00+00:00,13.80284787039295,13.983395087415948,13.79382029431254,13.875066757202148,180100
2024-08-30 00:00:00+00:00,13.965340796172168,13.974367511335537,13.875066757202148,13.875066757202148,99900
2024-09-03 00:00:00+00:00,13.902149962373649,13.938259409253172,13.775767328753876,13.920205116271973,103600
2024-09-04 00:00:00+00:00,13.838957596189017,13.965341081142558,13.829930019924394,13.857012748718262,91300
2024-09-05 00:00:00+00:00,13.884096148212203,13.884096148212203,13.65841188220274,13.73965835571289,141300
2024-09-06 00:00:00+00:00,13.793820569102959,13.793820569102959,13.649382792607177,13.784793853759766,74500
2024-09-09 00:00:00+00:00,13.766738052906634,13.902148246765137,13.694519168059829,13.902148246765137,94400
2024-09-10 00:00:00+00:00,13.902148246765137,13.93825768918854,13.757710477071528,13.902148246765137,141500
2024-09-11 00:00:00+00:00,13.911176200606748,13.911176200606748,13.79382029431254,13.875066757202148,41400
2024-09-12 00:00:00+00:00,13.893121805605594,13.920203672727528,13.712573729013936,13.811875343322754,90900
2024-09-13 00:00:00+00:00,13.829928367523628,13.838955942709635,13.685490608215332,13.685490608215332,73300
2024-09-16 00:00:00+00:00,13.721601687500097,13.857012748718262,13.685492243358665,13.857012748718262,63900
2024-09-17 00:00:00+00:00,13.911175622065619,13.94728506396849,13.739655988256228,13.847984313964844,124300
2024-09-18 00:00:00+00:00,13.83895682217088,13.83895682217088,13.640354460042381,13.766737937927246,128700
2024-09-19 00:00:00+00:00,13.793821714675868,13.793821714675868,13.613274479061745,13.694520950317383,126300
2024-09-20 00:00:00+00:00,13.829172099625596,13.838270447518882,13.683602003997887,13.747288703918457,157600
2024-09-23 00:00:00+00:00,13.774583747598312,13.774583747598312,13.638111132197675,13.747288703918457,102900
2024-09-24 00:00:00+00:00,13.774583799347685,13.820073803652585,13.683602055405453,13.801877975463867,72400
2024-09-25 00:00:00+00:00,13.856466606195998,13.856466606195998,13.729093203316266,13.820074081420898,72200
2024-09-26 00:00:00+00:00,13.820074134925566,13.829172483071124,13.701799079698263,13.738191604614258,60500
2024-09-27 00:00:00+00:00,13.801876391832856,13.901955604553223,13.719993005213412,13.901955604553223,80900
2024-09-30 00:00:00+00:00,13.892858125335819,13.938348124421184,13.747287178197855,13.901955604553223,87000
2024-10-01 00:00:00+00:00,13.992940284448489,13.992940284448489,13.810977646794122,13.929253578186035,56100
2024-10-02 00:00:00+00:00,13.929251361013328,13.965643882751465,13.865563797221972,13.965643882751465,54900
2024-10-03 00:00:00+00:00,13.965644488922601,13.965644488922601,13.87466274679517,13.920153617858887,49100
2024-10-04 00:00:00+00:00,13.992938352278678,14.011134179698454,13.920153307267219,13.95654582977295,71400
2024-10-07 00:00:00+00:00,13.992937367830086,14.047525713915125,13.92925067484217,14.011133193969727,64600
2024-10-08 00:00:00+00:00,14.038431160778655,14.04752864191165,13.892861050655162,13.929253578186035,57800
2024-10-09 00:00:00+00:00,13.98384221239416,13.98384221239416,13.838272099389785,13.947449684143066,51700
2024-10-10 00:00:00+00:00,13.956547756917615,13.974743586849904,13.838271825525702,13.929253578186035,61800
2024-10-11 00:00:00+00:00,13.956545464751636,13.956545464751636,13.783680336620927,13.938348770141602,67800
2024-10-14 00:00:00+00:00,13.90195880691262,13.965646382101772,13.865566278661527,13.947449684143066,73900
2024-10-15 00:00:00+00:00,14.002040188670401,14.002040188670401,13.856469194709794,13.91105842590332,63700
2024-10-16 00:00:00+00:00,13.938349134686995,13.965644177315925,13.88376078476149,13.95654582977295,51000
2024-10-17 00:00:00+00:00,13.956547756917615,13.956547756917615,13.85646765545799,13.929253578186035,47900
2024-10-18 00:00:00+00:00,13.93835064845663,13.965645694049929,13.801878891155223,13.856467247009277,89300
2024-10-21 00:00:00+00:00,13.854634092185302,13.891310786279744,13.744604009901979,13.790450096130371,79700
2024-10-22 00:00:00+00:00,13.790448471695527,13.836294552523517,13.680418402373107,13.753771781921387,122500
2024-10-23 00:00:00+00:00,13.753772065591628,13.863802137183407,13.68041868453044,13.717095375061035,59000
2024-10-24 00:00:00+00:00,13.753771781921387,13.845463943577368,13.717095092147247,13.753771781921387,61800
2024-10-25 00:00:00+00:00,13.808788880398273,13.845465574492714,13.75377340203593,13.790450096130371,74600
2024-10-28 00:00:00+00:00,13.854632752234737,13.882140925976138,13.762941463087236,13.872971534729004,103000
2024-10-29 00:00:00+00:00,13.799618147365189,13.863802137183407,13.6987565925751,13.717095375061035,75100
2024-10-30 00:00:00+00:00,13.753772832127018,13.882141693359081,13.707926747798329,13.863802909851074,64700
2024-10-31 00:00:00+00:00,13.891308770130639,13.927985458901919,13.781278703816797,13.836294174194336,59800
2024-11-01 00:00:00+00:00,13.909648985467426,13.909648985467426,13.753772823512314,13.808788299560547,54500
2024-11-04 00:00:00+00:00,13.817956629994582,13.817956629994582,13.607065869284632,13.643742561340332,85000
2024-11-05 00:00:00+00:00,13.588728327631163,13.689589895830993,13.570390417148444,13.662081718444824,42000
2024-11-06 00:00:00+00:00,13.8454650031931,13.8454650031931,13.634573365020973,13.707926750183105,93900
2024-11-07 00:00:00+00:00,13.735432530966419,13.781278610229492,13.680417935403716,13.781278610229492,62200
2024-11-08 00:00:00+00:00,13.81795653174373,13.863802615097702,13.772111322831067,13.845464706420898,67400
2024-11-11 00:00:00+00:00,13.817955298751704,13.87297076875564,13.72626401466679,13.781278610229492,131000
2024-11-12 00:00:00+00:00,13.808787538608156,13.827125446652815,13.6987565925751,13.717095375061035,87600
2024-11-13 00:00:00+00:00,13.717094609207942,13.799617376904683,13.680417920725082,13.726263999938965,71300
2024-11-14 00:00:00+00:00,13.762941360473633,13.827125349842468,13.707925887842293,13.762941360473633,41700
2024-11-15 00:00:00+00:00,13.772109985351562,13.79044789224748,13.707925125112798,13.772109985351562,71600
2024-11-18 00:00:00+00:00,13.799618058078105,13.918817520141602,13.77211075896846,13.918817520141602,80900
2024-11-19 00:00:00+00:00,13.88214160362557,13.9646635055542,13.79961882725562,13.9646635055542,78500
2024-11-20 00:00:00+00:00,13.964663299850208,14.056355466564238,13.891309916255508,14.001340866088867,116700
2024-11-21 00:00:00+00:00,14.082657049740504,14.165822489527553,13.990251690950284,14.119619369506836,117200
2024-11-22 00:00:00+00:00,14.16582225716965,14.16582225716965,14.054935299689502,14.110379219055176,83200
2024-11-25 00:00:00+00:00,14.138101084873611,14.165822604610765,13.990251804607157,14.091897964477539,77100
2024-11-26 00:00:00+00:00,14.1288599380096,14.138100738112412,14.017972980529452,14.110379219055176,72400
2024-11-27 00:00:00+00:00,14.110379294675806,14.184303933392084,14.00873225550252,14.175063133239746,50300
2024-11-29 00:00:00+00:00,14.16582233308741,14.212025452597885,14.10113849452347,14.175063133239746,55600
2024-12-02 00:00:00+00:00,14.12886113131523,14.433800510453228,14.073417207266832,14.396838188171387,145700
2024-12-03 00:00:00+00:00,14.387597387288109,14.424559709569948,14.20278577587891,14.396838188171387,66100
2024-12-04 00:00:00+00:00,14.396837739601654,14.396837739601654,14.202785333355367,14.25822925567627,129400
2024-12-05 00:00:00+00:00,14.202784424537377,14.285949862071458,14.091897468242335,14.23050594329834,63600
2024-12-06 00:00:00+00:00,14.230505020706271,14.304429653443618,14.110378153446435,14.138099670410156,58200
2024-12-09 00:00:00+00:00,14.101139905327818,14.193545272342622,14.054936781194769,14.128861427307129,106200
2024-12-10 00:00:00+00:00,14.184302786183782,14.184302786183782,14.08265575523158,14.138099670410156,47500
2024-12-11 00:00:00+00:00,14.119618566839092,14.221265601356516,14.064175530967011,14.184303283691406,95000
2024-12-12 00:00:00+00:00,14.184305352517047,14.184305352517047,14.101139905327818,14.128861427307129,47300
2024-12-13 00:00:00+00:00,14.110379639274507,14.193544198922929,14.110379639274507,14.15658187866211,18500
2024-12-16 00:00:00+00:00,14.193545458805897,14.193545458805897,14.09189928937888,14.165823936462402,85800
2024-12-17 00:00:00+00:00,14.165822909800838,14.184304510857926,14.045695146683492,14.101139068603516,83200
2024-12-18 00:00:00+00:00,14.091897200103242,14.156581036398421,13.944047927856445,13.944047927856445,102200
2024-12-19 00:00:00+00:00,13.953289956687513,14.045695319355218,13.72227522814137,13.860883712768555,115900
2024-12-20 00:00:00+00:00,13.812449627885583,13.961471195263774,13.682055312310363,13.914901733398438,80500
2024-12-23 00:00:00+00:00,13.98010005856663,14.045296775607895,13.952157847058674,14.008041381835938,51800
2024-12-24 00:00:00+00:00,14.08255337559898,14.110494701261556,13.980101256010382,14.091867446899414,47800
2024-12-26 00:00:00+00:00,14.13843691516286,14.13843691516286,14.035983907335535,14.091867446899414,41800
2024-12-27 00:00:00+00:00,14.082554554315493,14.119809954396798,13.877649409748912,14.01735782623291,40800
2024-12-30 00:00:00+00:00,13.980100772273568,14.185005004360704,13.914903163665208,14.101181030273438,82400
2024-12-31 00:00:00+00:00,14.14774916179695,14.194318626978001,14.008041654492464,14.073238372802734,127200
2025-01-02 00:00:00+00:00,14.119809504237917,14.194320302025021,14.082554105344364,14.16637897491455,49800
2025-01-03 00:00:00+00:00,14.212946552703299,14.250201946635158,14.110493553211695,14.147748947143555,77000
2025-01-06 00:00:00+00:00,14.203632354736328,14.250201818793029,14.110493426622925,14.203632354736328,68700
2025-01-07 00:00:00+00:00,14.194317923167414,14.250201456261484,14.157062530517578,14.157062530517578,73300
2025-01-08 00:00:00+00:00,14.147748820220556,14.240887748333959,14.110493426622925,14.203632354736328,66300
2025-01-10 00:00:00+00:00,14.12912150588038,14.157062828897004,13.924216397868308,14.063924789428711,105900
2025-01-13 00:00:00+00:00,14.017356626235998,14.045297951845278,13.859020967385538,13.933531761169434,122000
2025-01-14 00:00:00+00:00,13.877648090901156,14.017356494108112,13.877648090901156,13.989415168762207,78700
2025-01-15 00:00:00+00:00,14.091867691606488,14.175692558288574,13.989415570238798,14.175692558288574,104700
2025-01-16 00:00:00+00:00,14.212947217295158,14.231574471012761,14.063925634599531,14.101181030273438,78200
2025-01-17 00:00:00+00:00,14.147748947143555,14.222260623245928,14.073238159279837,14.147748947143555,85500
2025-01-21 00:00:00+00:00,14.145872190359286,14.211580235943563,14.127099102472911,14.174033164978027,123900
2025-01-22 00:00:00+00:00,14.230353355407715,14.249127338528535,14.10832515070074,14.230353355407715,100600
2025-01-23 00:00:00+00:00,14.249126401198051,14.286673469777,14.155258282154318,14.258512496948242,73100
