"('date', '')","('open', 'AVTR')","('high', 'AVTR')","('low', 'AVTR')","('close', 'AVTR')","('volume', 'AVTR')"
2025-01-23 00:00:00+00:00,22.06999969482422,22.15999984741211,21.635000228881836,21.8700008392334,5208700
2025-01-24 00:00:00+00:00,21.959999084472656,22.1299991607666,21.760000228881836,22.059999465942383,3198300
2025-01-27 00:00:00+00:00,22.1299991607666,22.510000228881836,22.1299991607666,22.479999542236328,3381500
2025-01-28 00:00:00+00:00,23.100000381469727,23.31999969482422,22.399999618530273,22.43000030517578,4171900
2025-01-29 00:00:00+00:00,22.110000610351562,22.270000457763672,21.399999618530273,21.489999771118164,5306700
2025-01-30 00:00:00+00:00,21.8700008392334,22.729999542236328,21.770000457763672,22.219999313354492,3606400
2025-01-31 00:00:00+00:00,22.09000015258789,22.43000030517578,22.06999969482422,22.280000686645508,4143200
2025-02-03 00:00:00+00:00,21.940000534057617,22.229999542236328,21.729999542236328,21.8700008392334,6875500
2025-02-04 00:00:00+00:00,21.56999969482422,22.15999984741211,21.549999237060547,22.010000228881836,4083500
2025-02-05 00:00:00+00:00,22.31999969482422,22.399999618530273,21.940000534057617,21.989999771118164,4093600
2025-02-06 00:00:00+00:00,22.020000457763672,22.020000457763672,21.309999465942383,21.700000762939453,6132400
2025-02-07 00:00:00+00:00,22.0,22.440000534057617,19.084999084472656,19.15999984741211,14258600
2025-02-10 00:00:00+00:00,19.5,19.524999618530273,18.489999771118164,19.010000228881836,10213400
2025-02-11 00:00:00+00:00,18.649999618530273,18.81999969482422,18.190000534057617,18.389999389648438,6740300
2025-02-12 00:00:00+00:00,18.09000015258789,18.270000457763672,17.9950008392334,18.049999237060547,4400200
2025-02-13 00:00:00+00:00,18.1200008392334,18.17799949645996,17.899999618530273,18.100000381469727,6265800
2025-02-14 00:00:00+00:00,18.18000030517578,18.360000610351562,17.829999923706055,17.8700008392334,3914200
2025-02-18 00:00:00+00:00,17.889999389648438,17.920000076293945,17.190000534057617,17.350000381469727,10908400
2025-02-19 00:00:00+00:00,17.299999237060547,17.739999771118164,17.139999389648438,17.68000030517578,7219200
2025-02-20 00:00:00+00:00,17.68000030517578,17.90999984741211,17.469999313354492,17.489999771118164,4307100
2025-02-21 00:00:00+00:00,17.399999618530273,17.639999389648438,17.219999313354492,17.299999237060547,6547900
2025-02-24 00:00:00+00:00,17.288999557495117,17.760000228881836,17.219999313354492,17.469999313354492,6104500
2025-02-25 00:00:00+00:00,17.459999084472656,17.625,17.165000915527344,17.559999465942383,8577400
2025-02-26 00:00:00+00:00,17.530000686645508,17.655000686645508,17.149999618530273,17.219999313354492,4961200
2025-02-27 00:00:00+00:00,17.030000686645508,17.15999984741211,16.459999084472656,16.489999771118164,6914100
2025-02-28 00:00:00+00:00,16.56999969482422,16.729999542236328,16.40999984741211,16.700000762939453,6975700
2025-03-03 00:00:00+00:00,16.799999237060547,16.809999465942383,15.770000457763672,15.869999885559082,8329000
2025-03-04 00:00:00+00:00,15.699999809265137,15.744999885559082,15.369999885559082,15.5,9082300
2025-03-05 00:00:00+00:00,15.489999771118164,15.795000076293945,15.4399995803833,15.75,7605800
2025-03-06 00:00:00+00:00,15.609999656677246,16.270000457763672,15.520000457763672,16.170000076293945,7923500
2025-03-07 00:00:00+00:00,16.1200008392334,17.739999771118164,16.020000457763672,17.5,21403000
2025-03-10 00:00:00+00:00,17.389999389648438,18.020000457763672,17.1200008392334,17.280000686645508,13714900
2025-03-11 00:00:00+00:00,17.290000915527344,17.290000915527344,16.520000457763672,16.93000030517578,9468400
2025-03-12 00:00:00+00:00,16.93000030517578,17.079999923706055,15.6899995803833,15.789999961853027,10886100
2025-03-13 00:00:00+00:00,15.84000015258789,16.364999771118164,15.680000305175781,15.819999694824219,7961500
2025-03-14 00:00:00+00:00,15.949999809265137,16.350000381469727,15.880000114440918,16.299999237060547,5096700
2025-03-17 00:00:00+00:00,16.299999237060547,16.639999389648438,16.2549991607666,16.510000228881836,5267600
2025-03-18 00:00:00+00:00,16.5,17.100000381469727,16.360000610351562,17.010000228881836,8332000
2025-03-19 00:00:00+00:00,16.979999542236328,17.110000610351562,16.549999237060547,16.670000076293945,5614700
2025-03-20 00:00:00+00:00,16.6299991607666,16.709999084472656,16.270000457763672,16.280000686645508,8224900
2025-03-21 00:00:00+00:00,16.149999618530273,16.6299991607666,16.09000015258789,16.540000915527344,11571800
2025-03-24 00:00:00+00:00,16.59000015258789,16.78499984741211,16.280000686645508,16.489999771118164,5819900
2025-03-25 00:00:00+00:00,16.530000686645508,16.540000915527344,16.165000915527344,16.350000381469727,7242000
2025-03-26 00:00:00+00:00,16.290000915527344,16.440000534057617,16.110000610351562,16.280000686645508,3864200
2025-03-27 00:00:00+00:00,16.100000381469727,16.344999313354492,15.920000076293945,16.170000076293945,3794000
2025-03-28 00:00:00+00:00,16.149999618530273,16.225000381469727,16.0,16.18000030517578,4997600
2025-03-31 00:00:00+00:00,16.0,16.350000381469727,15.805000305175781,16.209999084472656,5679100
2025-04-01 00:00:00+00:00,16.18000030517578,16.290000915527344,15.6850004196167,15.800000190734863,7473100
2025-04-02 00:00:00+00:00,15.609999656677246,16.290000915527344,15.5600004196167,16.290000915527344,8016600
2025-04-03 00:00:00+00:00,16.030000686645508,16.030000686645508,15.430000305175781,15.670000076293945,17685200
2025-04-04 00:00:00+00:00,15.470000267028809,15.569999694824219,14.930000305175781,15.130000114440918,24521600
2025-04-07 00:00:00+00:00,14.779999732971191,15.960000038146973,14.670000076293945,15.229999542236328,12004200
2025-04-08 00:00:00+00:00,15.529999732971191,15.670000076293945,14.145000457763672,14.279999732971191,13043800
2025-04-09 00:00:00+00:00,14.050000190734863,15.989999771118164,13.803000450134277,15.890000343322754,15171300
2025-04-10 00:00:00+00:00,15.420000076293945,15.454999923706055,14.550000190734863,14.699999809265137,13525700
2025-04-11 00:00:00+00:00,14.899999618530273,15.229999542236328,14.5,15.220000267028809,18932600
2025-04-14 00:00:00+00:00,15.619999885559082,15.680000305175781,15.180000305175781,15.5600004196167,6689600
2025-04-15 00:00:00+00:00,15.4399995803833,15.579999923706055,15.114999771118164,15.399999618530273,9394300
2025-04-16 00:00:00+00:00,15.4399995803833,15.720000267028809,15.069999694824219,15.25,8282700
2025-04-17 00:00:00+00:00,15.170000076293945,15.239999771118164,14.899999618530273,15.100000381469727,9421000
2025-04-21 00:00:00+00:00,14.9399995803833,15.114999771118164,14.739999771118164,14.960000038146973,7559000
2025-04-22 00:00:00+00:00,15.229999542236328,15.425000190734863,15.119999885559082,15.279999732971191,8477900
2025-04-23 00:00:00+00:00,15.739999771118164,16.170000076293945,15.425000190734863,15.470000267028809,7100900
2025-04-24 00:00:00+00:00,15.520000457763672,15.630000114440918,14.979999542236328,15.5,13782100
2025-04-25 00:00:00+00:00,13.5600004196167,13.5600004196167,12.194999694824219,12.930000305175781,43602500
2025-04-28 00:00:00+00:00,12.920000076293945,13.25,12.21500015258789,12.489999771118164,26082000
2025-04-29 00:00:00+00:00,12.40999984741211,12.829999923706055,12.25,12.6899995803833,24407900
2025-04-30 00:00:00+00:00,12.729999542236328,13.029999732971191,12.600000381469727,12.989999771118164,15662000
2025-05-01 00:00:00+00:00,12.8100004196167,13.125,12.600000381469727,12.960000038146973,13765800
2025-05-02 00:00:00+00:00,13.199999809265137,13.359999656677246,12.725000381469727,12.869999885559082,8789300
2025-05-05 00:00:00+00:00,12.819999694824219,12.880000114440918,12.569999694824219,12.630000114440918,9372100
2025-05-06 00:00:00+00:00,12.550000190734863,12.600000381469727,11.96500015258789,11.979999542236328,10771100
2025-05-07 00:00:00+00:00,12.100000381469727,12.154999732971191,11.819999694824219,11.9399995803833,21784400
2025-05-08 00:00:00+00:00,11.949999809265137,12.359999656677246,11.869999885559082,12.279999732971191,19206600
2025-05-09 00:00:00+00:00,12.300000190734863,12.390000343322754,12.020000457763672,12.020000457763672,10443600
2025-05-12 00:00:00+00:00,12.5,13.005000114440918,12.420000076293945,13.0,13344000
2025-05-13 00:00:00+00:00,12.800000190734863,13.489999771118164,12.739999771118164,13.300000190734863,19898500
2025-05-14 00:00:00+00:00,13.34000015258789,13.420000076293945,12.819999694824219,12.850000381469727,11787500
2025-05-15 00:00:00+00:00,12.729999542236328,12.979999542236328,12.5,12.84000015258789,9518900
2025-05-16 00:00:00+00:00,12.859999656677246,13.420000076293945,12.59000015258789,13.40999984741211,22017600
2025-05-19 00:00:00+00:00,13.140000343322754,13.40999984741211,13.140000343322754,13.359999656677246,10614600
2025-05-20 00:00:00+00:00,13.300000190734863,13.640000343322754,13.300000190734863,13.470000267028809,11197300
2025-05-21 00:00:00+00:00,13.300000190734863,13.359999656677246,12.545000076293945,12.550000190734863,8464800
2025-05-22 00:00:00+00:00,12.550000190734863,12.9399995803833,12.489999771118164,12.859999656677246,11454000
2025-05-23 00:00:00+00:00,12.630000114440918,12.829999923706055,12.470000267028809,12.6899995803833,6740400
2025-05-27 00:00:00+00:00,12.869999885559082,13.260000228881836,12.869999885559082,13.149999618530273,13271500
2025-05-28 00:00:00+00:00,13.100000381469727,13.21500015258789,12.96500015258789,13.029999732971191,5748200
2025-05-29 00:00:00+00:00,13.15999984741211,13.260000228881836,12.994999885559082,13.039999961853027,7599600
2025-05-30 00:00:00+00:00,12.930000305175781,13.145000457763672,12.579999923706055,12.90999984741211,11443300
2025-06-02 00:00:00+00:00,12.729999542236328,12.970000267028809,12.600000381469727,12.960000038146973,11182100
2025-06-03 00:00:00+00:00,13.0600004196167,13.270000457763672,12.670000076293945,13.149999618530273,22966900
2025-06-04 00:00:00+00:00,13.229999542236328,13.664999961853027,13.170000076293945,13.3100004196167,12791600
2025-06-05 00:00:00+00:00,13.329999923706055,13.329999923706055,12.9399995803833,12.949999809265137,9303900
2025-06-06 00:00:00+00:00,13.15999984741211,13.390000343322754,12.970000267028809,13.069999694824219,14880600
2025-06-09 00:00:00+00:00,13.3100004196167,13.625,13.130000114440918,13.449999809265137,9244600
2025-06-10 00:00:00+00:00,13.59000015258789,13.920000076293945,13.489999771118164,13.6899995803833,12294500
2025-06-11 00:00:00+00:00,13.6899995803833,13.899999618530273,13.470000267028809,13.520000457763672,8571600
2025-06-12 00:00:00+00:00,13.430000305175781,13.744999885559082,13.399999618530273,13.539999961853027,6095500
2025-06-13 00:00:00+00:00,13.239999771118164,13.520000457763672,12.970000267028809,13.069999694824219,7428800
2025-06-16 00:00:00+00:00,13.300000190734863,13.449999809265137,13.005000114440918,13.430000305175781,9677600
2025-06-17 00:00:00+00:00,13.279999732971191,13.5,13.119999885559082,13.149999618530273,14524000
2025-06-18 00:00:00+00:00,13.149999618530273,13.354999542236328,12.989999771118164,13.289999961853027,13540000
2025-06-20 00:00:00+00:00,13.369999885559082,13.670000076293945,13.289999961853027,13.569999694824219,26592200
2025-06-23 00:00:00+00:00,13.399999618530273,13.619999885559082,13.1899995803833,13.430000305175781,9862800
2025-06-24 00:00:00+00:00,13.550000190734863,13.649999618530273,13.34000015258789,13.460000038146973,10317100
2025-06-25 00:00:00+00:00,13.460000038146973,13.734999656677246,13.050000190734863,13.579999923706055,11821800
2025-06-26 00:00:00+00:00,13.760000228881836,14.0600004196167,13.5649995803833,13.739999771118164,10319600
2025-06-27 00:00:00+00:00,13.779999732971191,13.899999618530273,13.491999626159668,13.529999732971191,12831300
2025-06-30 00:00:00+00:00,13.609999656677246,13.699999809265137,13.345000267028809,13.460000038146973,5756600
2025-07-01 00:00:00+00:00,13.380000114440918,14.420000076293945,13.199999809265137,13.920000076293945,17435800
2025-07-02 00:00:00+00:00,13.9399995803833,14.010000228881836,13.760000228881836,13.890000343322754,10445000
2025-07-03 00:00:00+00:00,13.970000267028809,14.0,13.753000259399414,13.880000114440918,6225600
2025-07-07 00:00:00+00:00,13.670000076293945,13.760000228881836,13.399999618530273,13.510000228881836,13856000
2025-07-08 00:00:00+00:00,13.5600004196167,14.130000114440918,13.5600004196167,13.75,11242800
2025-07-09 00:00:00+00:00,13.670000076293945,13.869999885559082,13.484999656677246,13.569999694824219,8892300
2025-07-10 00:00:00+00:00,13.619999885559082,14.229999542236328,13.529999732971191,13.699999809265137,9532500
2025-07-11 00:00:00+00:00,13.510000228881836,13.760000228881836,13.449999809265137,13.579999923706055,9934200
2025-07-14 00:00:00+00:00,13.399999618530273,13.479999542236328,13.15999984741211,13.220000267028809,13022000
2025-07-15 00:00:00+00:00,13.380000114440918,13.470000267028809,12.800000190734863,12.819999694824219,9002800
2025-07-16 00:00:00+00:00,12.930000305175781,12.975000381469727,12.734999656677246,12.859999656677246,8028300
2025-07-17 00:00:00+00:00,12.890000343322754,13.324999809265137,12.8100004196167,13.289999961853027,9391800
2025-07-18 00:00:00+00:00,13.529999732971191,13.59000015258789,13.164999961853027,13.289999961853027,8323700
2025-07-21 00:00:00+00:00,13.300000190734863,13.300000190734863,12.1899995803833,12.34000015258789,15706800
2025-07-22 00:00:00+00:00,12.399999618530273,13.109999656677246,12.395000457763672,13.020000457763672,13361100
2025-07-23 00:00:00+00:00,13.529999732971191,13.75,13.329999923706055,13.600000381469727,16674100
2025-07-24 00:00:00+00:00,13.579999923706055,14.1899995803833,13.529999732971191,14.010000228881836,16049600
2025-07-25 00:00:00+00:00,14.0600004196167,14.28499984741211,13.829999923706055,14.210000038146973,11934900
2025-07-28 00:00:00+00:00,14.300000190734863,14.300000190734863,13.944999694824219,13.989999771118164,12246600
2025-07-29 00:00:00+00:00,14.0,14.15999984741211,13.835000038146973,14.010000228881836,9904600
2025-07-30 00:00:00+00:00,14.0600004196167,14.140000343322754,13.654999732971191,13.800000190734863,12681800
2025-07-31 00:00:00+00:00,13.569999694824219,13.795000076293945,13.4399995803833,13.4399995803833,17388600
2025-08-01 00:00:00+00:00,11.9399995803833,12.239999771118164,10.824999809265137,11.359999656677246,59922100
2025-08-04 00:00:00+00:00,11.40999984741211,11.529999732971191,11.119999885559082,11.300000190734863,24849100
2025-08-05 00:00:00+00:00,11.390000343322754,11.90999984741211,11.25,11.640000343322754,18404600
2025-08-06 00:00:00+00:00,11.5,11.637999534606934,11.154999732971191,11.180000305175781,11028600
2025-08-07 00:00:00+00:00,11.350000381469727,11.420000076293945,11.024999618530273,11.380000114440918,14203500
2025-08-08 00:00:00+00:00,11.279999732971191,11.510000228881836,11.114999771118164,11.5,11660000
2025-08-11 00:00:00+00:00,12.510000228881836,12.600000381469727,11.9399995803833,12.100000381469727,16323100
2025-08-12 00:00:00+00:00,12.170000076293945,12.744999885559082,12.104999542236328,12.65999984741211,11001200
2025-08-13 00:00:00+00:00,12.630000114440918,13.149999618530273,12.59000015258789,13.069999694824219,11423000
2025-08-14 00:00:00+00:00,12.899999618530273,13.0600004196167,12.789999961853027,12.979999542236328,6214800
2025-08-15 00:00:00+00:00,13.079999923706055,13.1899995803833,12.729999542236328,12.930000305175781,8953000
2025-08-18 00:00:00+00:00,12.920000076293945,13.069999694824219,12.760000228881836,12.760000228881836,10594400
2025-08-19 00:00:00+00:00,12.880000114440918,13.09000015258789,12.779999732971191,12.979999542236328,6302100
2025-08-20 00:00:00+00:00,12.9399995803833,12.994999885559082,12.770000457763672,12.880000114440918,8554000
2025-08-21 00:00:00+00:00,12.729999542236328,12.789999961853027,12.479999542236328,12.5600004196167,5891400
2025-08-22 00:00:00+00:00,12.720000267028809,13.300000190734863,12.630000114440918,13.270000457763672,7762000
2025-08-25 00:00:00+00:00,13.960000038146973,13.989999771118164,13.069999694824219,13.210000038146973,10798300
2025-08-26 00:00:00+00:00,13.140000343322754,13.319999694824219,12.970000267028809,13.300000190734863,56686000
2025-08-27 00:00:00+00:00,13.229999542236328,13.390000343322754,13.050000190734863,13.1899995803833,11408100
2025-08-28 00:00:00+00:00,13.149999618530273,13.255000114440918,12.885000228881836,13.210000038146973,10229500
2025-08-29 00:00:00+00:00,13.199999809265137,13.579999923706055,13.149999618530273,13.470000267028809,8423800
2025-09-02 00:00:00+00:00,13.300000190734863,13.399999618530273,13.015000343322754,13.289999961853027,9775200
2025-09-03 00:00:00+00:00,13.140000343322754,13.3100004196167,12.8100004196167,12.819999694824219,8678700
2025-09-04 00:00:00+00:00,12.819999694824219,13.210000038146973,12.569999694824219,13.1899995803833,8699300
2025-09-05 00:00:00+00:00,13.229999542236328,13.59000015258789,13.229999542236328,13.3100004196167,7671900
2025-09-08 00:00:00+00:00,13.170000076293945,13.199999809265137,12.880000114440918,13.130000114440918,6183900
2025-09-09 00:00:00+00:00,13.119999885559082,13.119999885559082,12.829999923706055,12.829999923706055,5926600
2025-09-10 00:00:00+00:00,12.720000267028809,12.979999542236328,12.609999656677246,12.609999656677246,9854900
2025-09-11 00:00:00+00:00,12.6899995803833,13.039999961853027,12.670000076293945,13.010000228881836,16021000
2025-09-12 00:00:00+00:00,13.0,13.010000228881836,12.300000190734863,12.3100004196167,6201500
2025-09-15 00:00:00+00:00,12.329999923706055,12.444999694824219,12.220000267028809,12.390000343322754,8003400
2025-09-16 00:00:00+00:00,12.40999984741211,12.774999618530273,12.3100004196167,12.710000038146973,8410400
2025-09-17 00:00:00+00:00,12.739999771118164,12.899999618530273,12.319999694824219,12.399999618530273,8572700
2025-09-18 00:00:00+00:00,12.579999923706055,12.989999771118164,12.539999961853027,12.859999656677246,5541800
2025-09-19 00:00:00+00:00,12.859999656677246,12.9399995803833,12.354999542236328,12.5,15922000
2025-09-22 00:00:00+00:00,12.369999885559082,12.524999618530273,12.25,12.449999809265137,7813200
2025-09-23 00:00:00+00:00,12.529999732971191,12.569999694824219,12.229999542236328,12.239999771118164,7289900
2025-09-24 00:00:00+00:00,12.180000305175781,12.289999961853027,11.984999656677246,12.010000228881836,7461400
2025-09-25 00:00:00+00:00,11.930000305175781,11.989999771118164,11.71500015258789,11.779999732971191,7874300
2025-09-26 00:00:00+00:00,11.760000228881836,11.960000038146973,11.760000228881836,11.84000015258789,6976300
