"('date', '')","('open', 'ASPI')","('high', 'ASPI')","('low', 'ASPI')","('close', 'ASPI')","('volume', 'ASPI')"
2025-01-17 00:00:00+00:00,5.179999828338623,5.980000019073486,5.079999923706055,5.659999847412109,2737700
2025-01-21 00:00:00+00:00,5.710000038146973,6.440000057220459,5.699999809265137,6.400000095367432,4307500
2025-01-22 00:00:00+00:00,6.409999847412109,6.730000019073486,5.960000038146973,6.670000076293945,2726900
2025-01-23 00:00:00+00:00,6.389999866485596,6.771999835968018,6.260000228881836,6.619999885559082,2391100
2025-01-24 00:00:00+00:00,6.696000099182129,7.0,6.442999839782715,6.800000190734863,2651500
2025-01-27 00:00:00+00:00,5.820000171661377,5.869999885559082,5.050000190734863,5.21999979019165,4373000
2025-01-28 00:00:00+00:00,5.449999809265137,5.610000133514404,5.150000095367432,5.320000171661377,1703200
2025-01-29 00:00:00+00:00,5.389999866485596,5.480000019073486,5.135000228881836,5.429999828338623,1335100
2025-01-30 00:00:00+00:00,5.5,6.309999942779541,5.449999809265137,6.130000114440918,3409300
2025-01-31 00:00:00+00:00,6.070000171661377,6.349999904632568,5.610000133514404,5.75,2223400
2025-02-03 00:00:00+00:00,5.199999809265137,5.789999961853027,5.050000190734863,5.75,2159100
2025-02-04 00:00:00+00:00,5.730000019073486,6.03000020980835,5.394999980926514,5.885000228881836,1905800
2025-02-05 00:00:00+00:00,5.880000114440918,6.21999979019165,5.71999979019165,6.079999923706055,2707500
2025-02-06 00:00:00+00:00,6.070000171661377,6.183000087738037,5.730000019073486,5.760000228881836,1406700
2025-02-07 00:00:00+00:00,5.769999980926514,6.309999942779541,5.769999980926514,6.190000057220459,2841700
2025-02-10 00:00:00+00:00,6.409999847412109,6.989999771118164,6.260000228881836,6.300000190734863,3064700
2025-02-11 00:00:00+00:00,6.150000095367432,6.25,5.639999866485596,5.739999771118164,2296300
2025-02-12 00:00:00+00:00,5.585000038146973,5.869999885559082,5.429999828338623,5.574999809265137,1605100
2025-02-13 00:00:00+00:00,5.590000152587891,5.715000152587891,5.349999904632568,5.699999809265137,1212000
2025-02-14 00:00:00+00:00,5.699999809265137,5.789999961853027,5.263999938964844,5.289999961853027,1543000
2025-02-18 00:00:00+00:00,5.309999942779541,5.389999866485596,4.78000020980835,4.929999828338623,2534000
2025-02-19 00:00:00+00:00,4.919000148773193,5.099999904632568,4.71999979019165,4.75,2347000
2025-02-20 00:00:00+00:00,4.71999979019165,4.929999828338623,4.570000171661377,4.900000095367432,1382000
2025-02-21 00:00:00+00:00,4.980000019073486,5.25,4.769999980926514,4.769999980926514,1561400
2025-02-24 00:00:00+00:00,4.800000190734863,4.800000190734863,4.309999942779541,4.380000114440918,1515200
2025-02-25 00:00:00+00:00,4.460000038146973,4.53000020980835,4.139999866485596,4.210000038146973,1389300
2025-02-26 00:00:00+00:00,4.5,5.409999847412109,4.5,5.099999904632568,4077200
2025-02-27 00:00:00+00:00,5.110000133514404,5.150000095367432,4.635000228881836,4.639999866485596,1838200
2025-02-28 00:00:00+00:00,4.489999771118164,4.820000171661377,4.460000038146973,4.760000228881836,828300
2025-03-03 00:00:00+00:00,4.900000095367432,4.900000095367432,3.9100000858306885,3.924999952316284,2089900
2025-03-04 00:00:00+00:00,3.7699999809265137,4.3379998207092285,3.6500000953674316,4.150000095367432,2069800
2025-03-05 00:00:00+00:00,4.210000038146973,4.400000095367432,4.020999908447266,4.389999866485596,1276400
2025-03-06 00:00:00+00:00,4.159999847412109,4.239999771118164,3.950000047683716,4.059999942779541,1191100
2025-03-07 00:00:00+00:00,4.079999923706055,4.53000020980835,4.045000076293945,4.409999847412109,1481500
2025-03-10 00:00:00+00:00,4.260000228881836,4.400000095367432,3.7100000381469727,3.930000066757202,1560900
2025-03-11 00:00:00+00:00,4.059999942779541,4.159999847412109,3.9149999618530273,4.019999980926514,1081400
2025-03-12 00:00:00+00:00,4.21999979019165,4.329999923706055,4.039999961853027,4.110000133514404,1162000
2025-03-13 00:00:00+00:00,4.070000171661377,4.119999885559082,3.8550000190734863,3.9200000762939453,898600
2025-03-14 00:00:00+00:00,4.010000228881836,4.264999866485596,3.940000057220459,4.230000019073486,930300
2025-03-17 00:00:00+00:00,4.179999828338623,4.34499979019165,4.130000114440918,4.269999980926514,666800
2025-03-18 00:00:00+00:00,4.199999809265137,4.289999961853027,4.090000152587891,4.110000133514404,639100
2025-03-19 00:00:00+00:00,4.099999904632568,4.510000228881836,4.059999942779541,4.420000076293945,1059000
2025-03-20 00:00:00+00:00,4.320000171661377,4.489999771118164,4.232999801635742,4.239999771118164,921700
2025-03-21 00:00:00+00:00,4.159999847412109,4.275000095367432,4.110000133514404,4.190000057220459,1221400
2025-03-24 00:00:00+00:00,4.385000228881836,4.75,4.28000020980835,4.429999828338623,1585800
2025-03-25 00:00:00+00:00,4.420000076293945,4.614999771118164,4.25,4.550000190734863,1012500
2025-03-26 00:00:00+00:00,4.590000152587891,4.711999893188477,4.170000076293945,4.190000057220459,794000
2025-03-27 00:00:00+00:00,4.340000152587891,4.809999942779541,4.21999979019165,4.730000019073486,2410600
2025-03-28 00:00:00+00:00,4.710000038146973,4.75,4.170000076293945,4.184999942779541,1737200
2025-03-31 00:00:00+00:00,4.0,4.744999885559082,3.9200000762939453,4.690000057220459,3096400
2025-04-01 00:00:00+00:00,4.699999809265137,5.28000020980835,4.21999979019165,4.820000171661377,3719000
2025-04-02 00:00:00+00:00,4.659999847412109,5.199999809265137,4.421999931335449,5.159999847412109,2460600
2025-04-03 00:00:00+00:00,4.599999904632568,5.130000114440918,4.570000171661377,4.889999866485596,1713000
2025-04-04 00:00:00+00:00,4.5,4.699999809265137,4.300000190734863,4.409999847412109,1926400
2025-04-07 00:00:00+00:00,4.099999904632568,4.739999771118164,3.9200000762939453,4.570000171661377,2282700
2025-04-08 00:00:00+00:00,4.75,4.900000095367432,4.260000228881836,4.360000133514404,1500300
2025-04-09 00:00:00+00:00,4.329999923706055,5.204999923706055,4.179999828338623,4.989999771118164,2362500
2025-04-10 00:00:00+00:00,4.800000190734863,5.525000095367432,4.7210001945495605,5.440000057220459,3143700
2025-04-11 00:00:00+00:00,5.489999771118164,6.117000102996826,5.199999809265137,5.989999771118164,2955800
2025-04-14 00:00:00+00:00,6.199999809265137,6.614999771118164,6.0,6.53000020980835,2857800
2025-04-15 00:00:00+00:00,6.800000190734863,6.800000190734863,5.460000038146973,5.724999904632568,3746800
2025-04-16 00:00:00+00:00,5.53000020980835,5.75,5.251999855041504,5.690000057220459,2273000
2025-04-17 00:00:00+00:00,5.739999771118164,6.019999980926514,5.25,5.840000152587891,2156800
2025-04-21 00:00:00+00:00,5.599999904632568,5.75,5.230000019073486,5.420000076293945,1691300
2025-04-22 00:00:00+00:00,5.590000152587891,5.690000057220459,5.380000114440918,5.53000020980835,1504900
2025-04-23 00:00:00+00:00,5.860000133514404,5.947999954223633,5.510000228881836,5.659999847412109,1771600
2025-04-24 00:00:00+00:00,5.670000076293945,5.909999847412109,5.360000133514404,5.449999809265137,1575500
2025-04-25 00:00:00+00:00,5.449999809265137,5.619999885559082,5.059999942779541,5.309999942779541,1710900
2025-04-28 00:00:00+00:00,5.349999904632568,5.545000076293945,5.110000133514404,5.210000038146973,1210700
2025-04-29 00:00:00+00:00,5.25,5.579999923706055,5.25,5.360000133514404,1350100
2025-04-30 00:00:00+00:00,5.179999828338623,5.340000152587891,5.019999980926514,5.28000020980835,910300
2025-05-01 00:00:00+00:00,5.179999828338623,5.572999954223633,5.159999847412109,5.400000095367432,1558700
2025-05-02 00:00:00+00:00,5.550000190734863,5.949999809265137,5.519999980926514,5.829999923706055,1927400
2025-05-05 00:00:00+00:00,5.820000171661377,5.869999885559082,5.343999862670898,5.449999809265137,1627400
2025-05-06 00:00:00+00:00,5.400000095367432,5.554999828338623,5.159999847412109,5.489999771118164,1318600
2025-05-07 00:00:00+00:00,5.519999980926514,5.590000152587891,5.349999904632568,5.5,655500
2025-05-08 00:00:00+00:00,5.650000095367432,5.90500020980835,5.460000038146973,5.800000190734863,1613500
2025-05-09 00:00:00+00:00,5.804999828338623,6.440000057220459,5.699999809265137,6.425000190734863,2844900
2025-05-12 00:00:00+00:00,6.670000076293945,6.699999809265137,6.260000228881836,6.670000076293945,2320000
2025-05-13 00:00:00+00:00,6.723999977111816,6.940000057220459,6.360000133514404,6.559999942779541,2036600
2025-05-14 00:00:00+00:00,6.519999980926514,6.78000020980835,6.400000095367432,6.53000020980835,1683800
2025-05-15 00:00:00+00:00,6.46999979019165,6.739999771118164,6.300000190734863,6.360000133514404,1527200
2025-05-16 00:00:00+00:00,6.5,7.349999904632568,6.4120001792907715,7.289999961853027,3606700
2025-05-19 00:00:00+00:00,7.079999923706055,7.550000190734863,6.869999885559082,7.519999980926514,4915100
2025-05-20 00:00:00+00:00,6.510000228881836,7.0,5.96999979019165,7.0,9683700
2025-05-21 00:00:00+00:00,7.099999904632568,8.3100004196167,7.002999782562256,7.760000228881836,9688700
2025-05-22 00:00:00+00:00,7.980000019073486,8.21500015258789,7.619999885559082,7.800000190734863,4643300
2025-05-23 00:00:00+00:00,8.09000015258789,9.100000381469727,7.96999979019165,8.59000015258789,12336800
2025-05-27 00:00:00+00:00,8.864999771118164,8.949999809265137,7.809999942779541,7.980000019073486,6754700
2025-05-28 00:00:00+00:00,7.940000057220459,8.135000228881836,7.409999847412109,7.78000020980835,4829800
2025-05-29 00:00:00+00:00,7.860000133514404,8.010000228881836,7.409999847412109,7.650000095367432,3298500
2025-05-30 00:00:00+00:00,7.5,7.789999961853027,7.400000095367432,7.559999942779541,2126600
2025-06-02 00:00:00+00:00,7.409999847412109,7.699999809265137,6.929999828338623,7.320000171661377,4000800
2025-06-03 00:00:00+00:00,7.619999885559082,8.0,7.369999885559082,7.929999828338623,3395800
2025-06-04 00:00:00+00:00,8.0,9.09000015258789,7.78000020980835,8.84000015258789,6575500
2025-06-05 00:00:00+00:00,8.829999923706055,9.220000267028809,8.5,8.760000228881836,4164700
2025-06-06 00:00:00+00:00,8.930000305175781,9.5,8.630000114440918,9.359999656677246,4162500
2025-06-09 00:00:00+00:00,9.529999732971191,10.079999923706055,8.90999984741211,9.619999885559082,6749000
2025-06-10 00:00:00+00:00,9.600000381469727,9.600000381469727,8.579999923706055,8.710000038146973,3905500
2025-06-11 00:00:00+00:00,8.890000343322754,9.300000190734863,8.579999923706055,8.800000190734863,4793900
2025-06-12 00:00:00+00:00,8.65999984741211,8.829999923706055,8.319999694824219,8.359999656677246,3154100
2025-06-13 00:00:00+00:00,8.029999732971191,8.510000228881836,8.0,8.069999694824219,3346400
2025-06-16 00:00:00+00:00,8.34000015258789,8.63700008392334,7.789999961853027,7.900000095367432,4656400
2025-06-17 00:00:00+00:00,7.829999923706055,8.0600004196167,7.545000076293945,7.769999980926514,2646100
2025-06-18 00:00:00+00:00,7.71999979019165,8.119999885559082,7.71999979019165,7.809999942779541,3582900
2025-06-20 00:00:00+00:00,7.929999828338623,8.010000228881836,7.460000038146973,7.570000171661377,2695500
2025-06-23 00:00:00+00:00,7.489999771118164,7.659999847412109,7.110000133514404,7.309999942779541,2817400
2025-06-24 00:00:00+00:00,7.380000114440918,7.809999942779541,7.199999809265137,7.690000057220459,2901200
2025-06-25 00:00:00+00:00,7.800000190734863,7.820000171661377,6.835000038146973,6.860000133514404,5733100
2025-06-26 00:00:00+00:00,7.03000020980835,8.149999618530273,6.960000038146973,7.789999961853027,6576200
2025-06-27 00:00:00+00:00,7.820000171661377,7.879000186920166,7.28000020980835,7.400000095367432,4111800
2025-06-30 00:00:00+00:00,7.449999809265137,7.699999809265137,7.329999923706055,7.360000133514404,2248500
2025-07-01 00:00:00+00:00,7.320000171661377,7.340000152587891,6.949999809265137,7.0,1901100
2025-07-02 00:00:00+00:00,7.059999942779541,7.343999862670898,6.929999828338623,7.03000020980835,2395700
2025-07-03 00:00:00+00:00,7.079999923706055,7.099999904632568,6.840000152587891,6.980000019073486,1207200
2025-07-07 00:00:00+00:00,6.800000190734863,6.914999961853027,6.590000152587891,6.690000057220459,2509300
2025-07-08 00:00:00+00:00,6.699999809265137,7.239999771118164,6.619999885559082,7.079999923706055,3955400
2025-07-09 00:00:00+00:00,7.099999904632568,7.119999885559082,6.71999979019165,6.989999771118164,4354800
2025-07-10 00:00:00+00:00,6.989999771118164,7.820000171661377,6.934999942779541,7.440000057220459,4013900
2025-07-11 00:00:00+00:00,7.389999866485596,7.670000076293945,7.170000076293945,7.519999980926514,2301800
2025-07-14 00:00:00+00:00,7.432000160217285,8.050000190734863,7.269999980926514,8.010000228881836,4068200
2025-07-15 00:00:00+00:00,8.100000381469727,8.210000038146973,7.559999942779541,7.889999866485596,5301300
2025-07-16 00:00:00+00:00,7.889999866485596,8.34000015258789,7.630000114440918,8.170000076293945,5706700
2025-07-17 00:00:00+00:00,8.529999732971191,9.6899995803833,8.51099967956543,9.649999618530273,9036100
2025-07-18 00:00:00+00:00,10.100000381469727,10.6899995803833,10.010000228881836,10.489999771118164,11944800
2025-07-21 00:00:00+00:00,9.899999618530273,10.479999542236328,9.0,9.880000114440918,7360100
2025-07-22 00:00:00+00:00,9.729999542236328,9.760000228881836,9.010000228881836,9.324999809265137,3008500
2025-07-23 00:00:00+00:00,9.420000076293945,10.130000114440918,9.149999618530273,10.0,5259000
2025-07-24 00:00:00+00:00,9.994999885559082,10.25,9.430000305175781,9.65999984741211,3777200
2025-07-25 00:00:00+00:00,9.619999885559082,10.819999694824219,9.329999923706055,10.470000267028809,7526000
2025-07-28 00:00:00+00:00,10.5600004196167,10.789999961853027,9.850000381469727,10.100000381469727,4680200
2025-07-29 00:00:00+00:00,10.050000190734863,10.199999809265137,9.119999885559082,9.350000381469727,4984300
2025-07-30 00:00:00+00:00,9.329999923706055,9.829999923706055,9.079999923706055,9.40999984741211,4620200
2025-07-31 00:00:00+00:00,9.5,9.729999542236328,8.949999809265137,9.069999694824219,3699400
2025-08-01 00:00:00+00:00,8.800000190734863,9.170000076293945,8.527000427246094,8.930000305175781,3023400
2025-08-04 00:00:00+00:00,9.029999732971191,9.399999618530273,8.9399995803833,9.399999618530273,2041700
2025-08-05 00:00:00+00:00,9.470000267028809,9.979999542236328,8.979999542236328,9.970000267028809,3970200
2025-08-06 00:00:00+00:00,10.164999961853027,10.239999771118164,9.859999656677246,10.0600004196167,3232400
2025-08-07 00:00:00+00:00,10.149999618530273,10.279999732971191,9.430000305175781,9.680000305175781,2547100
2025-08-08 00:00:00+00:00,9.680000305175781,10.0,9.239999771118164,9.319999694824219,4256400
2025-08-11 00:00:00+00:00,9.279999732971191,10.079999923706055,9.079999923706055,9.920000076293945,3617400
2025-08-12 00:00:00+00:00,9.75,11.260000228881836,9.649999618530273,11.210000038146973,6480800
2025-08-13 00:00:00+00:00,11.34000015258789,11.680000305175781,10.520000457763672,11.029999732971191,6211500
2025-08-14 00:00:00+00:00,10.640000343322754,11.140000343322754,10.319999694824219,10.569999694824219,3896900
2025-08-15 00:00:00+00:00,10.880000114440918,11.170000076293945,9.220000267028809,9.3100004196167,7168900
2025-08-18 00:00:00+00:00,9.319999694824219,9.470000267028809,8.732999801635742,9.295000076293945,4675100
2025-08-19 00:00:00+00:00,9.289999961853027,9.289999961853027,8.579999923706055,8.880000114440918,5345900
2025-08-20 00:00:00+00:00,8.800000190734863,9.079999923706055,8.350000381469727,8.970000267028809,4135800
2025-08-21 00:00:00+00:00,8.850000381469727,9.1899995803833,8.729999542236328,9.029999732971191,3230700
2025-08-22 00:00:00+00:00,9.095000267028809,9.404999732971191,8.779999732971191,9.345000267028809,4286400
2025-08-25 00:00:00+00:00,9.350000381469727,10.069999694824219,9.069999694824219,9.949999809265137,5494200
2025-08-26 00:00:00+00:00,9.989999771118164,10.479999542236328,9.90999984741211,10.470000267028809,3888800
2025-08-27 00:00:00+00:00,10.34000015258789,10.579000473022461,10.069999694824219,10.079999923706055,3242400
2025-08-28 00:00:00+00:00,10.130000114440918,10.869999885559082,10.079999923706055,10.53499984741211,4855600
2025-08-29 00:00:00+00:00,10.199999809265137,10.199999809265137,8.949999809265137,9.279999732971191,8997200
2025-09-02 00:00:00+00:00,9.0,9.020000457763672,8.3100004196167,8.670000076293945,8107100
2025-09-03 00:00:00+00:00,8.649999618530273,8.659000396728516,7.860000133514404,8.050000190734863,7456800
2025-09-04 00:00:00+00:00,8.050000190734863,8.300000190734863,7.829999923706055,7.960000038146973,5188600
2025-09-05 00:00:00+00:00,8.09000015258789,8.239999771118164,7.690000057220459,8.204999923706055,4175900
2025-09-08 00:00:00+00:00,8.350000381469727,8.805000305175781,8.279999732971191,8.529999732971191,4121600
2025-09-09 00:00:00+00:00,8.4399995803833,8.579999923706055,8.130000114440918,8.5,2246600
2025-09-10 00:00:00+00:00,8.6899995803833,8.859999656677246,8.319999694824219,8.369999885559082,1947800
2025-09-11 00:00:00+00:00,8.399999618530273,9.09000015258789,8.380000114440918,8.649999618530273,3314000
2025-09-12 00:00:00+00:00,8.699999809265137,8.885000228881836,8.604999542236328,8.770000457763672,1617800
2025-09-15 00:00:00+00:00,8.78499984741211,9.414999961853027,8.359999656677246,9.260000228881836,4526200
2025-09-16 00:00:00+00:00,9.258999824523926,9.258999824523926,8.710000038146973,8.970000267028809,2815000
2025-09-17 00:00:00+00:00,8.90999984741211,9.039999961853027,8.59000015258789,8.75,2292100
2025-09-18 00:00:00+00:00,8.920000076293945,9.460000038146973,8.78499984741211,9.130000114440918,6743800
2025-09-19 00:00:00+00:00,9.25,10.0600004196167,9.020000457763672,9.859999656677246,13327900
2025-09-22 00:00:00+00:00,9.970000267028809,11.25,9.489999771118164,11.220000267028809,11650200
2025-09-23 00:00:00+00:00,11.265000343322754,11.859999656677246,10.859999656677246,11.4399995803833,7837200
2025-09-24 00:00:00+00:00,11.555000305175781,11.630000114440918,10.960000038146973,11.119999885559082,6009000
2025-09-25 00:00:00+00:00,10.510000228881836,10.890000343322754,10.050000190734863,10.680000305175781,4329100
2025-09-26 00:00:00+00:00,10.670000076293945,10.996999740600586,10.420000076293945,10.550000190734863,3035500
