"('date', '')","('open', 'CYH')","('high', 'CYH')","('low', 'CYH')","('close', 'CYH')","('volume', 'CYH')"
2006-12-19 00:00:00+00:00,29.912816922231997,30.199651108845053,29.7325206614334,30.158676147460938,1202982
2006-12-20 00:00:00+00:00,30.134089218031054,30.535658581499558,29.921011480799717,30.33077621459961,886325
2006-12-21 00:00:00+00:00,30.33077649859119,30.52746349700136,30.117698759364778,30.27341079711914,829576
2006-12-22 00:00:00+00:00,30.2734105579619,30.43731607344473,29.97837911698496,30.207847595214844,477950
2006-12-26 00:00:00+00:00,30.158675133867263,30.257019577207547,29.94559739801476,30.142284393310547,409101
2006-12-27 00:00:00+00:00,30.232433098682442,30.314386805596428,30.052136834856555,30.166872024536133,423137
2006-12-28 00:00:00+00:00,30.076724720354065,30.297995945384233,29.888231195191175,30.134090423583984,493559
2006-12-29 00:00:00+00:00,30.07672351409483,30.134089215024034,29.92101147781396,29.92920684814453,425073
2007-01-03 00:00:00+00:00,29.94559763320124,30.347166997225017,29.593200491233794,29.806278228759766,1051732
2007-01-04 00:00:00+00:00,29.871840266823472,30.019355046381513,29.642373672570905,29.945598602294922,754193
2007-01-05 00:00:00+00:00,28.55239765296748,29.937401988501204,28.519616171897013,29.46207618713379,1002606
2007-01-08 00:00:00+00:00,29.47846715109586,29.634177295975967,29.289973633512023,29.527637481689453,826672
2007-01-09 00:00:00+00:00,29.5686144530045,29.73251996887768,29.322755233502328,29.5604190826416,707366
2007-01-10 00:00:00+00:00,29.478468667538042,29.601397337422966,29.33095199401426,29.55222511291504,560835
2007-01-11 00:00:00+00:00,29.609592775397726,30.00296678958444,29.601397404627797,29.707935333251953,930369
2007-01-12 00:00:00+00:00,29.634177028052378,29.757105690502158,29.527637214729094,29.585004806518555,626538
2007-01-16 00:00:00+00:00,29.666957930098413,30.3143865347804,29.593201485919618,30.224239349365234,735559
2007-01-17 00:00:00+00:00,30.10950298354983,30.26521312782283,29.773496584110497,29.896425247192383,845064
2007-01-18 00:00:00+00:00,29.871840516621464,29.986575706092065,29.585006325714726,29.60959243774414,756613
2007-01-19 00:00:00+00:00,29.62598274349516,29.888230818516558,29.544029037935445,29.75710678100586,778151
2007-01-22 00:00:00+00:00,29.75710689960347,29.880035567048132,29.650567081951223,29.789888381958008,655457
2007-01-23 00:00:00+00:00,29.666956694364103,29.88822980045341,29.61778636408798,29.74071502685547,768713
2007-01-24 00:00:00+00:00,29.748912119561854,29.814475085572425,29.429296443030115,29.55222511291504,806586
2007-01-25 00:00:00+00:00,29.478468173169013,29.50305239362579,29.03592194278918,29.142459869384766,1060323
2007-01-26 00:00:00+00:00,29.175240576346585,29.34734146327868,28.872013763077796,29.191631317138672,699138
2007-01-29 00:00:00+00:00,29.134264261310058,29.3391466336023,29.052312447224068,29.07689666748047,616011
2007-01-30 00:00:00+00:00,29.09328740857464,29.429295709620224,28.962163371206145,29.07689666748047,541354
2007-01-31 00:00:00+00:00,29.78988856119228,29.78988856119228,29.076896989845853,29.298171997070312,707971
2007-02-01 00:00:00+00:00,29.4292950179154,29.462076499333243,29.17524042831194,29.281780242919922,764115
2007-02-02 00:00:00+00:00,29.355537027077624,29.56041939694372,29.28997406347733,29.380123138427734,704704
2007-02-05 00:00:00+00:00,29.921012813835905,31.0437672509483,29.88003596035336,30.445510864257812,3396107
2007-02-06 00:00:00+00:00,30.52746333144051,30.642196625147196,30.297994852642333,30.363557815551758,1746393
2007-02-07 00:00:00+00:00,30.44550982143542,30.61761260016722,30.257020084641653,30.55204963684082,699380
2007-02-08 00:00:00+00:00,30.576635508804845,30.658587320936697,30.281604067529685,30.486486434936523,505538
2007-02-09 00:00:00+00:00,30.48648768411651,30.64219783579356,30.371754385876812,30.56844139099121,446369
2007-02-12 00:00:00+00:00,30.617613868199335,30.95362028639325,30.552050902157635,30.912643432617188,698412
2007-02-13 00:00:00+00:00,31.043766916143003,31.133915992832343,30.91264287779791,31.027376174926758,653400
2007-02-14 00:00:00+00:00,31.060157743150928,31.34699382384261,31.051964263905035,31.183088302612305,863698
2007-02-15 00:00:00+00:00,31.183087097475976,31.60104720072198,31.15030561621985,31.37977409362793,708939
2007-02-16 00:00:00+00:00,31.37157961737376,31.781344361983635,30.994596354954254,31.363384246826172,1843798
2007-02-20 00:00:00+00:00,31.428946152088248,31.60924240667464,31.256843376388492,31.469921112060547,948035
2007-02-21 00:00:00+00:00,31.445338093903825,31.723976911006975,31.38797049981235,31.6748046875,959167
2007-02-22 00:00:00+00:00,31.683000144263367,31.937054741688925,31.683000144263367,31.830516815185547,409343
2007-02-23 00:00:00+00:00,31.773147329553172,32.00261770654323,31.625634441400717,31.830516815185547,347028
2007-02-26 00:00:00+00:00,31.797734861761334,31.797734861761334,31.191281228611732,31.297821044921875,749716
2007-02-27 00:00:00+00:00,30.896251844486404,31.12572032795955,30.584831547091678,30.80610466003418,822437
2007-02-28 00:00:00+00:00,30.72415079428658,30.732346164774427,30.216041606809778,30.49468231201172,790977
2007-03-01 00:00:00+00:00,30.388144119909636,30.781518117098404,29.896425677731266,30.55204963684082,769560
2007-03-02 00:00:00+00:00,30.429118619287625,30.69136857723261,30.297994586007526,30.42092514038086,544379
2007-03-05 00:00:00+00:00,30.240630090601606,30.60941798565018,29.961989380968195,30.224239349365234,1400091
2007-03-06 00:00:00+00:00,30.224239071808604,30.240629812894454,29.847255809603773,29.880035400390625,988207
2007-03-07 00:00:00+00:00,29.830865876470515,30.183263036591057,29.568615903378884,30.10950469970703,1284778
2007-03-08 00:00:00+00:00,30.248823212946327,30.683174067815724,30.02755199163573,30.12589454650879,1040116
2007-03-09 00:00:00+00:00,30.29799633591464,30.379950043563557,29.961989917323884,30.10950469970703,454234
2007-03-12 00:00:00+00:00,30.13408902303219,30.257019577207547,29.896425176344614,30.142284393310547,430155
2007-03-13 00:00:00+00:00,30.035744726892254,30.265213204426058,29.904620693180707,30.052135467529297,885962
2007-03-14 00:00:00+00:00,30.035744965597065,30.281604185721843,29.675152451485953,30.117698669433594,827277
2007-03-15 00:00:00+00:00,30.134090508305878,30.371754366707624,30.134090508305878,30.28980255126953,658361
2007-03-16 00:00:00+00:00,30.29799555549057,30.306190926044362,30.076724333307858,30.158676147460938,282535
2007-03-19 00:00:00+00:00,30.13409088919888,30.21604270567284,27.5034014549331,28.50322723388672,10216151
2007-03-20 00:00:00+00:00,28.478640883393577,28.48683814549582,27.273932736251346,27.757455825805664,5192957
2007-03-21 00:00:00+00:00,27.863994167943225,28.24097741818642,27.659111802255854,28.01150894165039,2108546
2007-03-22 00:00:00+00:00,28.06887605020719,28.699913919488534,28.052485308819247,28.683523178100586,1988514
2007-03-23 00:00:00+00:00,28.60157047102491,28.781866729287557,28.355711249254096,28.699913024902344,674817
2007-03-26 00:00:00+00:00,28.609765766688966,29.003139763940222,28.57698428502056,28.945772171020508,797390
2007-03-27 00:00:00+00:00,28.806452407971666,29.035920885419152,28.683521853240084,28.847427368164062,571120
2007-03-28 00:00:00+00:00,28.765476369460984,29.117873520215888,28.60976622045124,29.07689666748047,629079
2007-03-29 00:00:00+00:00,29.150655321623418,29.175241433533902,28.76547668446221,28.8966007232666,639969
2007-03-30 00:00:00+00:00,28.95396781013666,29.08509373802717,28.708108586726794,28.888404846191406,581163
2007-04-02 00:00:00+00:00,28.88840555524092,29.109678672602335,28.88840555524092,29.085094451904297,917180
2007-04-03 00:00:00+00:00,29.13426333814163,29.42109751543104,29.044114264980234,29.216217041015625,725032
2007-04-04 00:00:00+00:00,29.109678435518298,29.199827512421457,28.888405319959038,29.01953125,612986
2007-04-05 00:00:00+00:00,29.019530697094595,29.240801917053133,29.019530697094595,29.13426399230957,673607
2007-04-09 00:00:00+00:00,29.199827344818335,29.298171791784572,29.0605060449495,29.109678268432617,332145
2007-04-10 00:00:00+00:00,29.085093079202718,29.19982637212318,28.945771783974905,28.97035789489746,499730
2007-04-11 00:00:00+00:00,29.085093541866478,29.707934129606375,29.01133520792552,29.101482391357422,1080772
2007-04-12 00:00:00+00:00,29.109677759593463,29.52763786912429,28.872013908297625,29.5030517578125,586245
2007-04-13 00:00:00+00:00,29.527638527165184,29.683348677558474,29.355537635532087,29.421098709106445,394823
2007-04-16 00:00:00+00:00,29.41290414463568,29.65056610107422,29.216217148399956,29.65056610107422,736527
2007-04-17 00:00:00+00:00,29.666958105233235,29.76530255323201,29.19982765139367,29.330951690673828,799205
2007-04-18 00:00:00+00:00,29.33095126305522,29.462077191808557,29.01133559448865,29.07689666748047,830786
2007-04-19 00:00:00+00:00,29.044115961258637,29.085094706473726,28.724500284152953,29.027725219726562,870837
2007-04-20 00:00:00+00:00,29.15065427060907,29.158849640950418,28.904795051753432,29.00313949584961,588060
2007-04-23 00:00:00+00:00,28.92938131083494,28.978553533134686,28.68352209072102,28.91299057006836,952149
2007-04-24 00:00:00+00:00,28.88840513134445,29.1260689866071,28.831039428710938,28.831039428710938,624118
2007-04-25 00:00:00+00:00,28.831039144124144,29.0031400330956,28.56878917972797,28.888404846191406,935814
2007-04-26 00:00:00+00:00,29.339146121212686,29.92101174573917,29.199826715730232,29.87183952331543,1985247
2007-04-27 00:00:00+00:00,29.912816465001654,30.068526611758774,29.64237302363003,30.027551651000977,956505
2007-04-30 00:00:00+00:00,30.0275521099851,30.371753890474704,29.78169288475616,30.158676147460938,1276429
2007-05-01 00:00:00+00:00,30.117699175987298,30.183262140159233,29.7898881378973,30.12589454650879,584551
2007-05-02 00:00:00+00:00,30.093113756379744,30.46190165555706,30.076724906344758,30.322582244873047,399058
2007-05-03 00:00:00+00:00,30.257020474852663,30.355363029725726,30.117699175987298,30.12589454650879,453024
2007-05-04 00:00:00+00:00,30.12589392223284,30.519267916343185,30.019354107661187,30.486486434936523,594352
2007-05-07 00:00:00+00:00,30.445510201618465,30.94542402045522,30.445510201618465,30.929033279418945,832722
2007-05-08 00:00:00+00:00,30.855274484345124,30.937228188303624,30.68317359741708,30.797908782958984,435963
2007-05-09 00:00:00+00:00,30.806104999475526,30.953619779267658,30.674979069540417,30.904447555541992,605484
2007-05-10 00:00:00+00:00,30.650393529998674,30.79790830344239,30.527462975974924,30.66678237915039,598950
2007-05-11 00:00:00+00:00,30.74873608183289,30.84707863366711,30.371752832262953,30.66678237915039,260392
2007-05-14 00:00:00+00:00,30.715954913398356,30.830688206936873,30.43731610421133,30.486486434936523,304678
2007-05-15 00:00:00+00:00,30.56024539504304,30.888056433065085,30.453707469670572,30.527463912963867,412005
2007-05-16 00:00:00+00:00,30.50287748767501,30.814299672839258,30.50287748767501,30.707759857177734,289553
2007-05-17 00:00:00+00:00,30.61761216392491,30.62580753422394,30.09311224755646,30.29799461364746,979737
2007-05-18 00:00:00+00:00,30.297995239333428,30.42092579635755,30.18326194416241,30.338972091674805,553696
2007-05-21 00:00:00+00:00,30.322580653594304,30.543853759765625,30.142284398822262,30.543853759765625,696960
2007-05-22 00:00:00+00:00,30.601221619859842,30.601221619859842,30.314385548936347,30.486486434936523,591811
2007-05-23 00:00:00+00:00,30.511073527207188,30.75693275427902,30.453707824285488,30.625808715820312,501545
2007-05-24 00:00:00+00:00,30.50287869540212,30.65039536908191,30.388145396147184,30.51107406616211,406197
2007-05-25 00:00:00+00:00,30.51107317192428,30.568440765562833,30.338972282393467,30.527463912963867,427372
2007-05-29 00:00:00+00:00,30.56844130853336,30.937229205704945,30.56844130853336,30.814300537109375,429792
2007-05-30 00:00:00+00:00,30.773322241697866,31.043765678211702,30.568439876049762,30.945423126220703,609114
2007-05-31 00:00:00+00:00,30.97820564507528,31.404359239824917,30.896251939516784,31.240453720092773,623029
2007-06-01 00:00:00+00:00,31.22406278252363,31.51089885878879,31.158501709874184,31.45353126525879,402809
2007-06-04 00:00:00+00:00,31.38796992495669,31.584656923997507,31.338797702350277,31.51089859008789,541717
2007-06-05 00:00:00+00:00,31.46992178378176,31.46992178378176,31.20767182088351,31.387969970703125,520542
2007-06-06 00:00:00+00:00,31.306015861647076,31.306015861647076,30.93722797909729,31.010984420776367,337953
2007-06-07 00:00:00+00:00,30.863470047542357,31.199478344486415,30.80610434579786,30.986400604248047,1432519
2007-06-08 00:00:00+00:00,31.0355721618298,31.535484074231885,31.0355721618298,31.469921112060547,1189914
2007-06-11 00:00:00+00:00,31.428946583790662,31.428946583790662,31.166696622887883,31.322406768798828,1473538
2007-06-12 00:00:00+00:00,31.371579306256997,31.551875565131134,31.11752471318601,31.14211082458496,1350481
2007-06-13 00:00:00+00:00,31.183088302612305,31.232260526396857,31.002792040120482,31.183088302612305,1889536
2007-06-14 00:00:00+00:00,31.248649098350427,32.41238029882173,31.215867618103108,32.16652297973633,2307954
2007-06-15 00:00:00+00:00,32.36321126548363,32.73199728042868,32.355014003229826,32.52711868286133,1425138
2007-06-18 00:00:00+00:00,32.6172628296791,32.70741000944625,32.33862024611869,32.355010986328125,612502
2007-06-19 00:00:00+00:00,32.355011217176305,32.7156075043567,32.322229736523546,32.54350662231445,1277276
2007-06-20 00:00:00+00:00,32.592678123298455,32.7483882796466,32.40418648321703,32.469749450683594,787589
2007-06-21 00:00:00+00:00,32.41238124109752,33.297469885197465,32.41238124109752,33.231910705566406,2506152
2007-06-22 00:00:00+00:00,33.1335662185239,33.37123006552984,32.87131815203474,33.35483932495117,1879735
2007-06-25 00:00:00+00:00,33.60069911061398,34.19076203187235,33.54333340577394,33.64167785644531,1669679
2007-06-26 00:00:00+00:00,33.436792265476456,33.436792265476456,32.33862023728327,32.477943420410156,2235475
2007-06-27 00:00:00+00:00,32.46155433934022,32.53531078264753,31.904272926658066,32.01081085205078,2294039
2007-06-28 00:00:00+00:00,32.04359327830875,32.41238307125116,32.01081179525743,32.27306365966797,857043
2007-06-29 00:00:00+00:00,33.31386320010657,33.46137987690728,33.035224371141766,33.149959564208984,1637009
2007-07-02 00:00:00+00:00,32.37140454001237,33.19913131837432,32.37140454001237,33.01883316040039,1482250
2007-07-03 00:00:00+00:00,33.02702805844517,33.30566686350758,33.02702805844517,33.289276123046875,356587
2007-07-05 00:00:00+00:00,33.264693153489155,33.57611345117297,33.17454218618355,33.37123107910156,556116
2007-07-06 00:00:00+00:00,33.461377918253696,33.83836117635235,33.272886289204365,33.67445755004883,561198
2007-07-09 00:00:00+00:00,33.60069684721603,33.61708758789048,33.289276557170986,33.543331146240234,557810
2007-07-10 00:00:00+00:00,33.39581685601274,33.50235856936108,33.15815677347995,33.27288818359375,838530
2007-07-11 00:00:00+00:00,33.2155226587112,33.50235875109134,33.17454391250267,33.46138000488281,1319989
2007-07-12 00:00:00+00:00,33.4695739564226,34.3956413269043,33.428595214267695,34.3956413269043,1395009
2007-07-13 00:00:00+00:00,34.50218050293085,34.50218050293085,33.97768057675775,34.477596282958984,609719
2007-07-16 00:00:00+00:00,34.49398889145922,34.87916564941406,34.41203518249972,34.87916564941406,549340
2007-07-17 00:00:00+00:00,34.97750699839936,35.362683722197175,34.80540611623107,35.07585144042969,698533
2007-07-18 00:00:00+00:00,36.46904995123577,36.46904995123577,34.854579018797914,35.27253723144531,2073577
2007-07-19 00:00:00+00:00,35.559375105519635,35.56756858487994,35.1987825755007,35.2397575378418,1076537
2007-07-20 00:00:00+00:00,35.239755554165065,35.444637919877124,34.90374726391103,35.08404541015625,826188
2007-07-23 00:00:00+00:00,34.41203353579616,34.526768722849084,33.55152530705375,33.74001693725586,1927772
2007-07-24 00:00:00+00:00,33.49415898120152,33.91211719495681,33.15815447095795,33.29747009277344,1354595
2007-07-25 00:00:00+00:00,33.35483990706187,33.56791575553363,33.05161309244931,33.1171760559082,1572032
2007-07-26 00:00:00+00:00,32.82214732377427,32.89590376812486,31.69939100339224,31.863298416137695,5195256
2007-07-27 00:00:00+00:00,31.863298838955764,32.264866331356224,31.306017410995963,31.715782165527344,1651529
2007-07-30 00:00:00+00:00,31.879688414714238,32.09276426354959,31.371579229810433,31.387969970703125,1359919
2007-07-31 00:00:00+00:00,31.96163818424311,32.37140292183993,31.150305970841615,31.879688262939453,2853059
2007-08-01 00:00:00+00:00,30.978205086678564,31.15030597386436,29.871839538505863,30.27341079711914,4095850
2007-08-02 00:00:00+00:00,30.2816051675108,30.32258202075762,29.65056730166447,29.855449676513672,2774530
2007-08-03 00:00:00+00:00,29.789888230922212,29.986575232667374,29.01953096503573,29.07689666748047,2299484
2007-08-06 00:00:00+00:00,28.347516285539054,29.150655034498097,27.88038394661068,28.273759841918945,2921545
2007-08-07 00:00:00+00:00,28.273760135981203,28.38029806293379,27.290323224559547,27.413253784179688,2411167
2007-08-08 00:00:00+00:00,27.454227623706007,28.658935710427176,27.29032210896428,28.568788528442383,3895474
2007-08-09 00:00:00+00:00,27.249347374136235,28.150828658362283,26.8068011567049,27.429643630981445,2819421
2007-08-10 00:00:00+00:00,27.462425041246487,28.22458691852091,26.470794685477497,28.077072143554688,2422178
2007-08-13 00:00:00+00:00,28.519616378789074,28.691717264272725,28.224586829784187,28.32292938232422,1244969
2007-08-14 00:00:00+00:00,28.273760518366654,28.44585952139265,27.74926057299691,27.790237426757812,865150
2007-08-15 00:00:00+00:00,27.609940422237816,28.339320834110453,27.487009864247025,27.71647834777832,1082950
2007-08-16 00:00:00+00:00,27.45422879203746,27.536182498588307,26.34786510191022,26.88875389099121,2507846
2007-08-17 00:00:00+00:00,27.552572416818133,28.0770723403054,26.536355942869477,26.659286499023438,2560360
2007-08-20 00:00:00+00:00,26.634701552003495,26.855974671367722,26.38064694956532,26.585529327392578,1443046
2007-08-21 00:00:00+00:00,26.462597994028012,26.79860629435066,26.438013773824505,26.634700775146484,695508
2007-08-22 00:00:00+00:00,26.63470105524526,27.478816663116312,26.601919572782716,27.25754165649414,1198021
2007-08-23 00:00:00+00:00,27.323105061284355,27.38047265651735,26.962512531161046,27.110027313232422,798479
2007-08-24 00:00:00+00:00,27.00348941747209,27.4132541725751,26.89694959762516,27.388668060302734,509652
2007-08-27 00:00:00+00:00,27.33129872407845,27.478815388316292,27.200174691696258,27.298519134521484,728420
2007-08-28 00:00:00+00:00,27.249347686767578,27.3231041295958,27.036269945981363,27.249347686767578,1445950
2007-08-29 00:00:00+00:00,27.37227599532997,28.093462912961815,27.323103773162725,27.95414161682129,1116104
2007-08-30 00:00:00+00:00,27.86399469932537,28.536007509798566,27.86399469932537,28.298343658447266,744150
2007-08-31 00:00:00+00:00,28.503226608890298,28.53600809131504,28.16722019680645,28.462249755859375,626659
2007-09-04 00:00:00+00:00,28.40488351741758,28.86381858855597,28.331125183352654,28.576984405517578,734712
2007-09-05 00:00:00+00:00,28.4786394227829,28.527811644565105,28.2409774669385,28.290149688720703,746086
2007-09-06 00:00:00+00:00,28.2737589759536,28.306540457174,27.954141425439502,28.167219161987305,894916
2007-09-07 00:00:00+00:00,27.986923486268115,28.30654104340148,27.86399482053056,27.929555892944336,736648
2007-09-10 00:00:00+00:00,27.937751118315035,28.118047376439936,27.200175344950907,27.21656608581543,2204378
2007-09-11 00:00:00+00:00,27.21656620489511,27.388667093340736,27.011683834577013,27.249347686767578,1915309
2007-09-12 00:00:00+00:00,27.20837107165743,28.134438485704916,27.20837107165743,27.314910888671875,1060928
2007-09-13 00:00:00+00:00,27.323103768488014,27.323103768488014,26.675675184217805,26.749433517456055,573177
2007-09-14 00:00:00+00:00,26.634700104657256,26.716651916503906,26.249519590854256,26.716651916503906,1120218
2007-09-17 00:00:00+00:00,26.7166529293866,26.896949191946383,26.618310373165297,26.733043670654297,638638
2007-09-18 00:00:00+00:00,26.72484729016845,27.12641665328315,26.667481589284062,27.118221282958984,574871
2007-09-19 00:00:00+00:00,27.23295772182023,27.24934846322351,27.093636419892352,27.200176239013672,554906
2007-09-20 00:00:00+00:00,27.208371880450066,27.331300550812973,27.052661726954412,27.14280891418457,668283
2007-09-21 00:00:00+00:00,27.290323106562553,27.470619368507666,26.929730582672327,27.38047218322754,926376
2007-09-24 00:00:00+00:00,27.306714182192966,27.339495665018063,26.651092091230534,26.798606872558594,1214114
2007-09-25 00:00:00+00:00,26.79860541599412,26.79860541599412,26.011857436492818,26.126590728759766,1475474
2007-09-26 00:00:00+00:00,26.08561470486258,26.274108226840653,25.5037490720413,25.552921295166016,1528230
2007-09-27 00:00:00+00:00,25.56931199498349,25.6266795885365,24.905492658024595,25.274280548095703,1390411
2007-09-28 00:00:00+00:00,25.315259139289385,25.864343285829587,25.315259139289385,25.76599884033203,1406867
2007-10-01 00:00:00+00:00,25.888928040414473,26.495379792684552,25.806976225525734,26.454404830932617,1494108
2007-10-02 00:00:00+00:00,26.51176990672214,26.601918981490353,26.372450500737905,26.413427352905273,850388
2007-10-03 00:00:00+00:00,26.298692019001408,26.528160498463926,26.06922353953889,26.503576278686523,904112
2007-10-04 00:00:00+00:00,26.626504488138686,26.757628520711798,26.16756753705563,26.24951934814453,1213267
2007-10-05 00:00:00+00:00,26.397035950829785,26.470794282883507,26.020052703102525,26.09381103515625,1227545
2007-10-08 00:00:00+00:00,25.85614898675743,26.02005451132685,25.257890701293945,25.257890701293945,1560658
2007-10-09 00:00:00+00:00,25.159546596308605,25.298867891304376,24.63504857165538,24.95466423034668,1165109
2007-10-10 00:00:00+00:00,24.708806332966194,24.89729796841042,24.51211932679027,24.790760040283203,1641849
2007-10-11 00:00:00+00:00,24.807150868505495,25.085791582972927,23.73356675582248,23.86469268798828,1974115
2007-10-12 00:00:00+00:00,23.90566651558548,24.21708869831092,23.70078414768723,23.815519332885742,1946648
2007-10-15 00:00:00+00:00,23.80732393072074,23.889275742939713,23.04516205274483,23.135311126708984,1513105
2007-10-16 00:00:00+00:00,23.11072346940648,23.241849397130917,22.700960619422116,22.83208465576172,1967460
2007-10-17 00:00:00+00:00,23.110723344187004,23.987620415553604,23.110723344187004,23.602441787719727,2613116
2007-10-18 00:00:00+00:00,23.495904785207575,24.95466564939011,23.372974223809116,24.54490089416504,2672285
2007-10-19 00:00:00+00:00,24.46294602772133,24.594071953668063,24.094160035150566,24.21708869934082,913308
2007-10-22 00:00:00+00:00,24.143330512970916,24.70880539790417,23.815519478878112,24.52850914001465,1465673
2007-10-23 00:00:00+00:00,24.659636234143715,24.864518612997028,24.299041809909355,24.8563232421875,909920
2007-10-24 00:00:00+00:00,24.725197022199872,24.725197022199872,23.75815273482644,24.23348045349121,1054757
2007-10-25 00:00:00+00:00,24.249867781881548,24.479336256100638,23.94664286724598,24.208892822265625,704946
2007-10-26 00:00:00+00:00,24.62685375116436,24.93827404651436,24.16791678723137,24.43836212158203,1412191
2007-10-29 00:00:00+00:00,24.643244251170373,24.839931249306442,24.356408178670566,24.774368286132812,1203466
2007-10-30 00:00:00+00:00,24.585877613830323,25.003837737535008,24.29904153018372,24.91368865966797,940654
2007-10-31 00:00:00+00:00,27.044464397802983,28.06887628623963,25.725022944672123,26.987098693847656,4560611
2007-11-01 00:00:00+00:00,27.052660650616765,27.7246734625613,26.028248800400895,26.16756820678711,2299000
2007-11-02 00:00:00+00:00,26.429818481797284,26.5855286309345,26.00366299576975,26.38884162902832,1562231
2007-11-05 00:00:00+00:00,26.388841122763793,26.64289571367254,25.44638298408272,25.57750701904297,1436633
2007-11-06 00:00:00+00:00,25.61028842777663,26.282301232844176,25.290670874604555,26.22493553161621,1911316
2007-11-07 00:00:00+00:00,26.069223372829253,26.14298170584422,25.62667904889386,25.790584564208984,1147927
2007-11-08 00:00:00+00:00,26.044639319014472,26.044639319014472,24.93007840328347,25.29886817932129,1652376
2007-11-09 00:00:00+00:00,25.05300984291787,25.43818848193365,24.815345984690396,24.88090705871582,855107
2007-11-12 00:00:00+00:00,24.946469054435102,25.651265231045198,24.78256353866537,25.143156051635742,1047255
2007-11-13 00:00:00+00:00,25.364429899953176,25.618484497070312,25.17593826761075,25.618484497070312,770044
2007-11-14 00:00:00+00:00,25.61028921748159,26.274108564029863,25.298868916464787,26.052833557128906,1630959
2007-11-15 00:00:00+00:00,25.905319264800568,26.290499800085225,25.593898957922647,25.782390594482422,1167771
2007-11-16 00:00:00+00:00,26.028248409658463,26.028248409658463,25.07759301644332,25.389015197753906,1158333
2007-11-19 00:00:00+00:00,25.241499302986046,25.47916504993643,24.766173483239847,25.33984375,1259610
2007-11-20 00:00:00+00:00,25.348039694168083,25.610289667421373,25.13496194553445,25.50374984741211,846516
2007-11-21 00:00:00+00:00,25.110374539576373,25.48735779280237,24.659634844605602,24.864517211914062,1047981
2007-11-23 00:00:00+00:00,25.126765044028748,25.380819631034957,24.96285952999999,25.200523376464844,1154219
2007-11-26 00:00:00+00:00,25.24149889285162,25.593897930874164,24.65143978589486,24.684221267700195,736648
2007-11-27 00:00:00+00:00,24.83173649518049,25.331650319016568,24.741587418579442,25.216915130615234,600039
2007-11-28 00:00:00+00:00,25.70863064640969,27.601744155539144,25.21691410456599,27.331298828125,3411958
2007-11-29 00:00:00+00:00,26.987097753305463,27.527986530650637,26.987097753305463,27.12641716003418,1064558
2007-11-30 00:00:00+00:00,27.495207880149664,27.77384670313338,27.126418087449036,27.388668060302734,2807684
2007-12-03 00:00:00+00:00,27.22476037481696,27.32310482292989,26.70026232570262,27.044464111328125,877855
2007-12-04 00:00:00+00:00,26.85597458573781,27.126418037465747,26.708457912375412,26.831388473510742,466697
2007-12-05 00:00:00+00:00,27.069052081454398,27.413253866656643,26.72484840486728,27.167394638061523,561198
2007-12-06 00:00:00+00:00,27.200176242408947,27.904970557298416,26.896949417795305,27.88038444519043,837804
2007-12-07 00:00:00+00:00,27.782042189332557,28.10165786743164,27.183785795707035,28.10165786743164,1144539
2007-12-10 00:00:00+00:00,28.068874688841404,29.666956765578824,27.76564977064082,29.494855880737305,1707431
2007-12-11 00:00:00+00:00,29.40470910174419,29.552223877717385,28.667133330493396,29.068702697753906,2552253
2007-12-12 00:00:00+00:00,28.888405656646594,30.371754517828997,28.76547698718535,29.117874145507812,2544509
2007-12-13 00:00:00+00:00,28.84742849944563,29.24899976926536,28.55239893928954,28.8966007232666,1090694
2007-12-14 00:00:00+00:00,28.765476331508683,29.863644635059927,28.675327255609705,29.601396560668945,1739133
2007-12-17 00:00:00+00:00,29.535833635347462,29.855449303914035,28.953968000659064,29.07689666748047,2142305
2007-12-18 00:00:00+00:00,29.35553668472526,29.437488496885056,28.667133140489824,29.281780242919922,1329669
2007-12-19 00:00:00+00:00,29.691543745183083,29.781692821082064,29.150654963943733,29.601396560668945,1259005
2007-12-20 00:00:00+00:00,29.601396431128077,30.371753692626953,29.41290480100356,30.371753692626953,1066615
2007-12-21 00:00:00+00:00,30.61761267810261,30.61761267810261,29.773497088665824,29.904621124267578,1338381
2007-12-24 00:00:00+00:00,29.929207131362734,30.355362609815565,29.658763690664266,30.27341079711914,357313
2007-12-26 00:00:00+00:00,30.142285438038844,30.26521410509011,29.814474398312232,30.03574562072754,297660
2007-12-27 00:00:00+00:00,30.002966669469455,30.34716845765862,29.961989815783866,30.076725006103516,491744
2007-12-28 00:00:00+00:00,30.240629420785854,30.306190492894316,29.503051755640836,29.904621124267578,640211
2007-12-31 00:00:00+00:00,29.871839302521,30.732345623036863,29.69973841669479,30.207847595214844,1152888
2008-01-02 00:00:00+00:00,30.175067684368017,30.1996519052929,29.503052955388668,29.707935333251953,1975083
2008-01-03 00:00:00+00:00,29.73252016552302,29.929207164148647,28.814648135731698,28.945772171020508,1527988
2008-01-04 00:00:00+00:00,28.73269482988245,28.757280941474594,28.003314418188243,28.1180477142334,2382369
2008-01-07 00:00:00+00:00,28.495030891478923,28.847428040486214,28.093463410817826,28.76547622680664,1828552
2008-01-08 00:00:00+00:00,28.921186684295268,29.183436651920754,28.601571013896127,28.98674964904785,1309704
2008-01-09 00:00:00+00:00,28.70810855638334,29.142459409291884,28.43766511316469,29.011335372924805,1847791
