"('date', '')","('open', 'BMI')","('high', 'BMI')","('low', 'BMI')","('close', 'BMI')","('volume', 'BMI')"
2025-01-27 00:00:00+00:00,207.6642365802438,210.05174747993564,202.07347252948722,206.53016662597656,395300
2025-01-28 00:00:00+00:00,206.50033650847092,207.0275786575627,203.15781193680738,206.3312225341797,177600
2025-01-29 00:00:00+00:00,206.8385484712592,211.0962857873648,206.75896275196274,207.42547607421875,212600
2025-01-30 00:00:00+00:00,210.6784855231629,211.3947418628876,206.52023388699564,207.49513244628906,252700
2025-01-31 00:00:00+00:00,215.46346248165656,220.8453274836673,206.31131681101112,212.7974090576172,640900
2025-02-03 00:00:00+00:00,206.0327619273841,215.1252215513244,202.69023764662356,214.5780792236328,242900
2025-02-04 00:00:00+00:00,215.54304984122305,219.01490304801845,214.8964367059925,215.67237854003906,317300
2025-02-05 00:00:00+00:00,217.8808252214682,220.38770712785714,216.22945566290898,220.3578643798828,262100
2025-02-06 00:00:00+00:00,220.5767234169538,220.5767234169538,213.98121800165353,214.78700256347656,209500
2025-02-07 00:00:00+00:00,214.78700591818117,216.57764673876903,212.28010876935815,212.74766540527344,140200
2025-02-10 00:00:00+00:00,213.77232248999886,214.47863634656724,211.0565259023429,214.379150390625,144200
2025-02-11 00:00:00+00:00,212.8073662559685,216.70697589135494,212.20053835575075,215.52316284179688,187900
2025-02-12 00:00:00+00:00,211.8324607324477,214.85664243165112,211.48427507766687,213.61314392089844,124300
2025-02-13 00:00:00+00:00,214.4885557971902,218.72639294244615,212.83718625451607,218.13946533203125,134200
2025-02-14 00:00:00+00:00,219.28348531879467,219.34318599563886,214.50846337213062,216.17971801757812,177000
2025-02-18 00:00:00+00:00,217.1944049853861,219.09447417162997,216.26923428833737,218.935302734375,140300
2025-02-19 00:00:00+00:00,218.10962746573765,220.64636733189678,217.3436281726317,219.19395446777344,128900
2025-02-20 00:00:00+00:00,219.40287375427758,219.94005841601503,215.20482169235336,217.03524780273438,169500
2025-02-21 00:00:00+00:00,219.12433662215375,219.12433662215375,208.58940576033294,209.1564483642578,265800
2025-02-24 00:00:00+00:00,209.3056606357673,210.77797378323825,203.97353848128805,205.13746643066406,459000
2025-02-25 00:00:00+00:00,204.83901454877048,209.39519465182315,204.83901454877048,206.51026916503906,205600
2025-02-26 00:00:00+00:00,205.88355246916382,209.37529055754595,205.525424318092,207.13699340820312,228300
2025-02-27 00:00:00+00:00,207.69408808037002,209.58419969065767,205.85370426554408,206.9579315185547,179100
2025-02-28 00:00:00+00:00,206.34014855351458,209.5785369873047,205.27396414033896,209.5785369873047,213800
2025-03-03 00:00:00+00:00,209.67817803751745,213.78346862915592,206.96790991684853,208.95079040527344,263500
2025-03-04 00:00:00+00:00,206.24051184181616,211.192756584161,206.24051184181616,208.9308624267578,160400
2025-03-05 00:00:00+00:00,209.37926794815704,210.00700679186252,206.3401617216434,209.4290771484375,351100
2025-03-06 00:00:00+00:00,206.59922966269107,210.27604877773348,204.99498112536094,208.38284301757812,276900
2025-03-07 00:00:00+00:00,208.57215724243244,212.4781501999853,206.21061434396157,211.3123321533203,235700
2025-03-10 00:00:00+00:00,207.03765785248862,212.9365054922528,207.03765785248862,208.6120147705078,232300
2025-03-11 00:00:00+00:00,209.41912503135518,210.24616151966583,205.5131318172089,205.85191345214844,216100
2025-03-12 00:00:00+00:00,207.3664779421012,208.61201201863483,195.9872804434028,196.90399169921875,264900
2025-03-13 00:00:00+00:00,195.76805973623382,196.70470376818812,191.94178280951553,194.4129180908203,212700
2025-03-14 00:00:00+00:00,195.6983039593131,198.0199812542718,194.16381269876976,197.39224243164062,274000
2025-03-17 00:00:00+00:00,196.34599073726264,200.14237609003092,196.25631593466332,199.02638244628906,242900
2025-03-18 00:00:00+00:00,197.03352427756766,198.83705511602437,195.91751545044272,196.27622985839844,190800
2025-03-19 00:00:00+00:00,196.72462013753656,202.3345102911699,196.30612252669022,201.26834106445312,241200
2025-03-20 00:00:00+00:00,199.08616271500264,200.86976075894003,195.14030421176108,195.927490234375,206900
2025-03-21 00:00:00+00:00,193.48623453293268,194.5524189798104,186.99949866174083,188.81300354003906,918500
2025-03-24 00:00:00+00:00,192.14106890409457,194.36309741974182,191.50335607073185,193.48623657226562,323900
2025-03-25 00:00:00+00:00,192.72896648802953,195.4193171564285,190.49696386310998,195.05064392089844,252200
2025-03-26 00:00:00+00:00,195.98727159888975,196.6548760092713,189.83931749907742,191.6926727294922,179600
2025-03-27 00:00:00+00:00,194.00437593155445,195.5388823587233,190.0983830690007,192.50973510742188,293800
2025-03-28 00:00:00+00:00,192.06134444519049,192.9581228511633,186.46142839858902,189.53042602539062,209700
2025-03-31 00:00:00+00:00,187.36817109710861,190.8257748284518,186.90982308213535,189.57028198242188,272300
2025-04-01 00:00:00+00:00,189.38096784795928,193.58589221795955,187.91621851885012,191.9816436767578,178300
2025-04-02 00:00:00+00:00,190.1282859251418,195.24992151087696,190.1282859251418,195.07057189941406,194100
2025-04-03 00:00:00+00:00,186.86995761963695,188.5539220853967,181.95757863185077,184.2593231201172,267300
2025-04-04 00:00:00+00:00,177.04517103512313,177.04517103512313,168.81468814175412,172.15272521972656,447300
2025-04-07 00:00:00+00:00,165.8353715148371,178.36046871061066,161.59059711850256,172.2523651123047,426000
2025-04-08 00:00:00+00:00,177.11492812227337,179.5860632279084,168.17697525891734,170.11004638671875,344100
2025-04-09 00:00:00+00:00,169.03391820307613,186.6009354985443,167.09088810503707,184.0301513671875,318400
2025-04-10 00:00:00+00:00,179.27718847429128,184.75753833335878,176.97544396616664,181.51914978027344,297700
2025-04-11 00:00:00+00:00,181.748314869415,184.13974926765113,178.3405356760941,182.84439086914062,262800
2025-04-14 00:00:00+00:00,187.22867208321992,187.38810409044868,179.79533339638678,182.62518310546875,230800
2025-04-15 00:00:00+00:00,183.0237537303062,186.36179116787906,180.51276795595751,185.14614868164062,273300
2025-04-16 00:00:00+00:00,181.4793004079589,186.19239705624997,181.4793004079589,183.2429656982422,321000
2025-04-17 00:00:00+00:00,183.0137829022291,202.9921514016298,183.0137829022291,200.9096221923828,635000
2025-04-21 00:00:00+00:00,198.63777235069935,202.57365682809166,198.53812354700932,199.10609436035156,428100
2025-04-22 00:00:00+00:00,201.0790072455278,209.33938184829793,200.47118605973128,207.7849578857422,319200
2025-04-23 00:00:00+00:00,209.8077172864902,218.14780842249766,208.153644418554,209.6781768798828,489100
2025-04-24 00:00:00+00:00,209.34936512204717,217.3805660871033,208.26324789638593,216.70298767089844,344300
2025-04-25 00:00:00+00:00,215.46742395739307,216.60335036120696,212.69735754801752,215.5869903564453,152800
2025-04-28 00:00:00+00:00,215.55710173104222,217.7691713696671,214.23185170759413,215.00906372070312,227900
2025-04-29 00:00:00+00:00,214.5507241676265,217.36064112473431,214.2119273451688,216.513671875,182300
2025-04-30 00:00:00+00:00,214.49091875768335,221.386193323025,212.9863191230308,220.03106689453125,370200
2025-05-01 00:00:00+00:00,220.39974150344506,224.16623521764927,219.01470826149455,223.41891479492188,241200
2025-05-02 00:00:00+00:00,225.82030905774025,229.85582719471947,224.57477501440766,228.81954956054688,271300
2025-05-05 00:00:00+00:00,228.91920062463564,230.83233910956008,226.92634613563854,227.77330017089844,187000
2025-05-06 00:00:00+00:00,225.680820143881,228.80960119523087,223.14988633802818,223.49864196777344,206800
2025-05-07 00:00:00+00:00,225.2523424096063,227.00606410584786,223.00042229107368,225.06301879882812,170800
2025-05-08 00:00:00+00:00,227.8430554907726,231.5796576267236,225.46159500429744,228.44090270996094,174600
2025-05-09 00:00:00+00:00,229.8857391956737,230.62308563525772,227.98255948541942,230.0551300048828,115000
2025-05-12 00:00:00+00:00,239.98951148890708,239.98951148890708,230.50351972298512,234.60879516601562,202600
2025-05-13 00:00:00+00:00,235.97389714286635,248.75804475757064,234.73832193954374,246.5758819580078,854100
2025-05-14 00:00:00+00:00,243.38731131393425,246.60578223490558,240.33824640292815,240.7268524169922,268800
2025-05-15 00:00:00+00:00,239.9396881166362,244.64282601718776,238.93328684966144,243.30760192871094,172400
2025-05-16 00:00:00+00:00,244.12466393851787,244.4136211365652,241.88270273908248,244.0947723388672,206100
2025-05-19 00:00:00+00:00,240.60728748012133,243.19800439251688,240.60728748012133,242.48057556152344,184200
2025-05-20 00:00:00+00:00,246.89473820947617,246.89473820947617,242.24142486279445,246.35667419433594,274300
2025-05-21 00:00:00+00:00,242.56028039224844,245.55953617296822,240.5773998773124,242.80938720703125,225700
2025-05-22 00:00:00+00:00,240.4179627275282,243.61650085084594,240.19874751886354,242.79942321777344,260800
2025-05-23 00:00:00+00:00,238.13961657502034,243.48792995223013,238.13961657502034,242.9291534423828,158100
2025-05-27 00:00:00+00:00,245.86273617460475,249.86400239816498,244.33607344919994,249.2653045654297,217600
2025-05-28 00:00:00+00:00,249.47484869731917,249.55467608855514,243.95690779184656,245.23411560058594,215400
2025-05-29 00:00:00+00:00,247.17986451407629,248.63667255654192,244.74518233294924,247.93820190429688,190000
2025-05-30 00:00:00+00:00,246.9403800183474,248.75641892265367,244.73520732085345,247.67877197265625,339000
2025-06-02 00:00:00+00:00,246.95036795167016,252.508214973835,245.35385056826811,251.19110107421875,328700
2025-06-03 00:00:00+00:00,251.69998719779363,255.52162276253884,250.97158317291345,253.6157989501953,261900
2025-06-04 00:00:00+00:00,253.8951840769341,255.34201939428655,248.40717649520406,248.51693725585938,191400
2025-06-05 00:00:00+00:00,248.62669528176096,250.90172263621267,245.67315794200732,247.62887573242188,224200
2025-06-06 00:00:00+00:00,251.97936206833475,251.97936206833475,244.61544914146887,246.36163330078125,215600
2025-06-09 00:00:00+00:00,247.57897277604516,248.65661967750702,244.6753295636391,247.28961181640625,168600
2025-06-10 00:00:00+00:00,247.61890258701413,249.2952321187367,245.673157514294,246.93040466308594,144600
2025-06-11 00:00:00+00:00,247.93819998643977,248.93601954636242,243.35821186051908,244.79507446289062,162200
2025-06-12 00:00:00+00:00,242.54000731885247,246.21197598476354,242.54000731885247,244.0966033935547,137400
2025-06-13 00:00:00+00:00,242.44020937809609,246.97030328818906,240.58426446657836,242.22068786621094,165200
2025-06-16 00:00:00+00:00,244.58551570576424,246.50132735581386,242.32047635926,242.91915893554688,181800
2025-06-17 00:00:00+00:00,241.98121864725192,244.05668518169588,241.30270864731824,242.03111267089844,131500
2025-06-18 00:00:00+00:00,242.41028185239693,244.6254424526077,240.98339199075727,241.1131134033203,138200
2025-06-20 00:00:00+00:00,242.22069710201407,243.78728111242617,240.6241797229779,243.04888916015625,266200
2025-06-23 00:00:00+00:00,243.5577734801786,246.0523223876953,242.51005989391794,246.0523223876953,185300
2025-06-24 00:00:00+00:00,247.44928147262368,250.9915287775495,244.97467796837873,246.66099548339844,189000
2025-06-25 00:00:00+00:00,247.27964880004316,247.53907640249747,241.41246495938512,241.86148071289062,147100
2025-06-26 00:00:00+00:00,242.9491031613488,247.2596909857542,240.89359729574593,246.4015655517578,212400
2025-06-27 00:00:00+00:00,247.70869519678666,248.45705983484342,244.29615427430997,245.52346801757812,289800
2025-06-30 00:00:00+00:00,246.1421170976974,248.50695976352762,243.79725031135266,244.4158935546875,222200
2025-07-01 00:00:00+00:00,243.10874519121296,245.44363919417523,239.95563188051048,240.055419921875,214500
2025-07-02 00:00:00+00:00,239.4367808847067,241.89140839982483,236.65285587242957,239.80596923828125,268900
2025-07-03 00:00:00+00:00,241.19294140097082,242.26060039581358,239.49665122122343,242.09097290039062,145000
2025-07-07 00:00:00+00:00,241.91136629638132,242.67969158812065,236.9023080546079,238.9877471923828,288300
2025-07-08 00:00:00+00:00,239.37690398842273,240.0853625682502,235.72489600630337,237.44114685058594,239000
2025-07-09 00:00:00+00:00,237.19168879138326,239.73611642980282,235.56523807423747,239.29708862304688,212900
2025-07-10 00:00:00+00:00,239.93569898441388,241.26278560566712,237.04201311439846,239.16737365722656,186500
2025-07-11 00:00:00+00:00,237.91010865752938,239.35695918945322,236.26371248567423,238.4888458251953,159100
2025-07-14 00:00:00+00:00,238.0098947821391,240.42461625328025,236.86240839592733,238.85804748535156,157000
2025-07-15 00:00:00+00:00,239.1573822626178,240.8436997369799,237.1617431640625,237.1617431640625,215500
2025-07-16 00:00:00+00:00,237.54091286322975,240.94348108582685,235.29581893975057,240.38470458984375,216700
2025-07-17 00:00:00+00:00,239.68623707621757,246.39157034043419,237.68061006758515,245.27401733398438,296200
2025-07-18 00:00:00+00:00,247.45924803646972,249.01584409610012,241.1929424897167,243.837158203125,236000
2025-07-21 00:00:00+00:00,245.20417314542178,246.75078121356137,243.02891868502564,244.685302734375,268000
2025-07-22 00:00:00+00:00,225.8265195164343,228.1614135229992,204.10398445277593,204.3534393310547,1336100
2025-07-23 00:00:00+00:00,204.25365621542247,205.8401856254127,190.09459454677068,191.59132385253906,1265000
2025-07-24 00:00:00+00:00,190.41390492660102,192.5791715045381,186.50245415108395,189.40611267089844,714800
2025-07-25 00:00:00+00:00,188.33843613258585,194.91406317575294,188.33843613258585,192.58914184570312,501800
2025-07-28 00:00:00+00:00,191.73102488114077,197.8975577601742,191.73102488114077,192.16009521484375,754700
2025-07-29 00:00:00+00:00,191.99046043652615,193.40736234955554,186.09334332892234,187.59007263183594,911700
2025-07-30 00:00:00+00:00,188.6377947378298,192.79870056143497,187.02131666407408,190.8828887939453,660700
2025-07-31 00:00:00+00:00,190.44383097745546,194.5748031114156,187.78962744499097,188.34840393066406,473000
2025-08-01 00:00:00+00:00,186.7020229498065,186.87165045200476,180.55545065894833,180.90469360351562,554700
2025-08-04 00:00:00+00:00,183.46907604317437,185.6343426426434,181.3736641205518,185.45474243164062,344500
2025-08-05 00:00:00+00:00,185.364943491784,186.98140630304607,182.2816694871852,183.8282928466797,376500
2025-08-06 00:00:00+00:00,183.40921281203399,187.96925555733137,182.26172639620066,187.73974609375,488700
2025-08-07 00:00:00+00:00,189.36619291913152,189.36619291913152,185.53456950250686,188.40829467773438,306600
2025-08-08 00:00:00+00:00,189.81521044529947,190.53364174582046,186.74192437651934,187.75970458984375,238100
2025-08-11 00:00:00+00:00,189.28636772207082,190.02475967857478,187.6898655593982,188.4581756591797,312700
2025-08-12 00:00:00+00:00,189.66553962738251,192.37960998903122,188.05904956203543,191.87071228027344,206600
2025-08-13 00:00:00+00:00,192.44945430810313,193.45726181140236,189.565756379088,192.66897583007812,262900
2025-08-14 00:00:00+00:00,192.10022317741527,193.0381759863395,189.5757409451497,190.66336059570312,209200
2025-08-15 00:00:00+00:00,190.55360380149924,190.55360380149924,186.19313716877053,186.41265869140625,304900
2025-08-18 00:00:00+00:00,186.49246858057026,188.1288920403568,185.92371935197374,186.29290771484375,133800
2025-08-19 00:00:00+00:00,186.45256527429743,188.54799245942652,185.45474570528705,187.25082397460938,159600
2025-08-20 00:00:00+00:00,187.12109381151396,188.108940619844,185.21525486966803,187.19094848632812,220900
2025-08-21 00:00:00+00:00,186.59225013202243,186.59225013202243,181.1341761427395,183.04998779296875,333200
2025-08-22 00:00:00+00:00,184.9199981689453,190.7899932861328,184.8800048828125,189.2899932861328,297500
2025-08-25 00:00:00+00:00,189.89999389648438,191.9199981689453,184.9199981689453,185.07000732421875,235600
2025-08-26 00:00:00+00:00,184.9499969482422,187.63999938964844,184.9199981689453,185.19000244140625,611500
2025-08-27 00:00:00+00:00,184.66000366210938,188.67999267578125,184.66000366210938,188.39999389648438,361000
2025-08-28 00:00:00+00:00,188.72000122070312,188.72000122070312,183.9499969482422,186.49000549316406,253700
2025-08-29 00:00:00+00:00,186.25,186.80999755859375,181.88999938964844,182.9199981689453,413000
2025-09-02 00:00:00+00:00,181.60000610351562,182.5,178.2100067138672,180.9499969482422,312400
2025-09-03 00:00:00+00:00,180.0,182.4199981689453,179.89999389648438,181.75999450683594,222600
2025-09-04 00:00:00+00:00,182.41000366210938,183.25,179.97000122070312,183.25,243000
2025-09-05 00:00:00+00:00,184.0,185.0399932861328,180.72000122070312,182.8300018310547,269900
2025-09-08 00:00:00+00:00,183.35000610351562,183.82000732421875,181.1199951171875,182.7100067138672,255200
2025-09-09 00:00:00+00:00,183.25999450683594,183.25999450683594,174.25,179.44000244140625,461900
2025-09-10 00:00:00+00:00,179.4199981689453,181.64999389648438,175.02000427246094,177.47999572753906,379500
2025-09-11 00:00:00+00:00,177.3699951171875,181.9600067138672,176.52999877929688,181.2899932861328,323400
2025-09-12 00:00:00+00:00,179.75,180.17999267578125,175.9199981689453,177.8000030517578,315300
2025-09-15 00:00:00+00:00,177.4600067138672,180.67999267578125,177.4600067138672,179.75999450683594,369300
2025-09-16 00:00:00+00:00,180.05999755859375,180.8800048828125,176.27000427246094,177.25,448200
2025-09-17 00:00:00+00:00,177.9600067138672,178.41000366210938,171.3800048828125,172.6699981689453,790500
2025-09-18 00:00:00+00:00,174.39999389648438,178.5399932861328,172.36000061035156,178.33999633789062,628800
2025-09-19 00:00:00+00:00,180.0800018310547,181.60000610351562,176.63999938964844,177.0800018310547,912800
2025-09-22 00:00:00+00:00,176.30999755859375,178.97999572753906,175.38999938964844,177.22999572753906,263400
2025-09-23 00:00:00+00:00,177.24000549316406,177.7100067138672,173.63999938964844,175.42999267578125,392000
2025-09-24 00:00:00+00:00,174.13999938964844,174.3000030517578,171.42999267578125,172.32000732421875,346000
2025-09-25 00:00:00+00:00,171.44000244140625,177.07000732421875,170.8000030517578,174.9600067138672,366700
2025-09-26 00:00:00+00:00,174.9600067138672,178.1300048828125,174.1999969482422,176.38999938964844,307000
