"('date', '')","('open', 'DBD')","('high', 'DBD')","('low', 'DBD')","('close', 'DBD')","('volume', 'DBD')"
2024-09-16 00:00:00+00:00,43.18000030517578,43.5,42.43000030517578,42.56999969482422,80800
2024-09-17 00:00:00+00:00,43.2599983215332,43.95000076293945,42.540000915527344,43.290000915527344,126200
2024-09-18 00:00:00+00:00,43.70000076293945,43.900001525878906,42.64500045776367,42.880001068115234,100500
2024-09-19 00:00:00+00:00,44.220001220703125,44.5,42.900001525878906,43.13999938964844,148600
2024-09-20 00:00:00+00:00,43.27000045776367,44.70000076293945,43.27000045776367,44.209999084472656,316900
2024-09-23 00:00:00+00:00,44.5099983215332,44.849998474121094,43.84000015258789,43.970001220703125,105100
2024-09-24 00:00:00+00:00,44.22999954223633,44.47999954223633,43.7400016784668,44.18000030517578,139500
2024-09-25 00:00:00+00:00,44.18000030517578,44.61000061035156,43.119998931884766,43.27000045776367,128300
2024-09-26 00:00:00+00:00,44.20000076293945,44.21500015258789,42.775001525878906,42.939998626708984,96700
2024-09-27 00:00:00+00:00,43.209999084472656,43.599998474121094,42.720001220703125,43.119998931884766,110600
2024-09-30 00:00:00+00:00,43.150001525878906,44.68000030517578,43.150001525878906,44.65999984741211,220500
2024-10-01 00:00:00+00:00,44.650001525878906,47.72999954223633,43.150001525878906,43.31999969482422,229800
2024-10-02 00:00:00+00:00,42.939998626708984,43.97999954223633,42.189998626708984,42.29999923706055,184000
2024-10-03 00:00:00+00:00,41.9900016784668,43.619998931884766,41.540000915527344,42.68000030517578,135300
2024-10-04 00:00:00+00:00,43.650001525878906,44.4900016784668,43.220001220703125,44.2599983215332,134900
2024-10-07 00:00:00+00:00,44.060001373291016,44.38800048828125,43.47999954223633,43.970001220703125,89100
2024-10-08 00:00:00+00:00,44.33000183105469,44.65299987792969,43.560001373291016,44.06999969482422,129700
2024-10-09 00:00:00+00:00,43.970001220703125,45.59000015258789,43.689998626708984,44.880001068115234,136100
2024-10-10 00:00:00+00:00,44.150001525878906,45.65999984741211,43.79999923706055,44.83000183105469,85900
2024-10-11 00:00:00+00:00,45.0,46.540000915527344,44.755001068115234,45.91999816894531,129000
2024-10-14 00:00:00+00:00,46.040000915527344,46.91999816894531,45.70000076293945,46.79999923706055,93900
2024-10-15 00:00:00+00:00,47.040000915527344,47.040000915527344,45.84000015258789,45.849998474121094,99400
2024-10-16 00:00:00+00:00,46.400001525878906,46.400001525878906,45.47999954223633,46.0,146900
2024-10-17 00:00:00+00:00,46.0,46.560001373291016,45.650001525878906,46.0,182800
2024-10-18 00:00:00+00:00,46.25,46.25,45.56999969482422,45.790000915527344,82100
2024-10-21 00:00:00+00:00,45.790000915527344,45.790000915527344,44.63999938964844,44.75,420500
2024-10-22 00:00:00+00:00,44.27000045776367,45.349998474121094,44.150001525878906,45.29999923706055,92700
2024-10-23 00:00:00+00:00,44.79999923706055,46.0099983215332,44.709999084472656,45.4900016784668,134100
2024-10-24 00:00:00+00:00,45.66999816894531,45.9900016784668,45.130001068115234,45.970001220703125,147400
2024-10-25 00:00:00+00:00,46.58000183105469,47.689998626708984,46.58000183105469,46.75,144500
2024-10-28 00:00:00+00:00,47.16999816894531,47.650001525878906,46.83000183105469,47.0,166100
2024-10-29 00:00:00+00:00,47.16999816894531,47.349998474121094,46.36000061035156,47.290000915527344,251800
2024-10-30 00:00:00+00:00,47.029998779296875,47.72999954223633,47.029998779296875,47.54999923706055,171000
2024-10-31 00:00:00+00:00,47.650001525878906,47.650001525878906,46.279998779296875,46.279998779296875,208300
2024-11-01 00:00:00+00:00,46.47999954223633,46.91999816894531,46.27000045776367,46.540000915527344,188500
2024-11-04 00:00:00+00:00,46.459999084472656,47.0099983215332,45.849998474121094,46.93000030517578,135200
2024-11-05 00:00:00+00:00,46.79999923706055,48.5,46.68000030517578,48.310001373291016,316700
2024-11-06 00:00:00+00:00,50.72999954223633,51.810001373291016,49.70000076293945,49.88999938964844,356000
2024-11-07 00:00:00+00:00,46.79999923706055,46.79999923706055,39.0,43.040000915527344,684800
2024-11-08 00:00:00+00:00,43.060001373291016,44.70000076293945,40.56999969482422,41.04999923706055,384600
2024-11-11 00:00:00+00:00,41.04999923706055,41.04999923706055,38.90999984741211,40.31999969482422,324100
2024-11-12 00:00:00+00:00,40.95000076293945,42.0,39.470001220703125,40.5099983215332,302200
2024-11-13 00:00:00+00:00,41.09000015258789,41.77000045776367,39.44499969482422,39.68000030517578,228700
2024-11-14 00:00:00+00:00,39.68000030517578,39.970001220703125,38.5,39.11000061035156,224400
2024-11-15 00:00:00+00:00,39.630001068115234,40.66999816894531,38.9900016784668,40.58000183105469,226800
2024-11-18 00:00:00+00:00,40.630001068115234,42.06999969482422,40.630001068115234,41.310001373291016,193500
2024-11-19 00:00:00+00:00,41.22999954223633,42.040000915527344,40.439998626708984,41.970001220703125,127200
2024-11-20 00:00:00+00:00,41.63999938964844,42.849998474121094,41.459999084472656,42.79999923706055,138200
2024-11-21 00:00:00+00:00,43.150001525878906,44.33000183105469,43.0,44.22999954223633,128800
2024-11-22 00:00:00+00:00,44.5,45.75,43.88999938964844,45.689998626708984,207800
2024-11-25 00:00:00+00:00,45.779998779296875,47.0099983215332,45.779998779296875,46.68000030517578,225700
2024-11-26 00:00:00+00:00,46.61000061035156,47.439998626708984,46.29600143432617,46.970001220703125,213800
2024-11-27 00:00:00+00:00,46.97999954223633,47.38999938964844,46.29999923706055,46.529998779296875,90300
2024-11-29 00:00:00+00:00,46.790000915527344,47.10499954223633,46.220001220703125,46.220001220703125,95000
2024-12-02 00:00:00+00:00,46.40999984741211,47.72999954223633,45.94499969482422,47.099998474121094,139400
2024-12-03 00:00:00+00:00,47.0,47.459999084472656,46.15999984741211,46.349998474121094,124200
2024-12-04 00:00:00+00:00,46.959999084472656,47.89500045776367,46.29999923706055,46.75,129200
2024-12-05 00:00:00+00:00,46.9900016784668,47.084999084472656,45.77000045776367,46.2599983215332,139300
2024-12-06 00:00:00+00:00,46.54999923706055,47.099998474121094,46.310001373291016,46.88999938964844,78900
2024-12-09 00:00:00+00:00,46.91999816894531,47.529998779296875,46.7400016784668,47.15999984741211,91900
2024-12-10 00:00:00+00:00,47.0,49.04999923706055,46.970001220703125,48.68000030517578,185300
2024-12-11 00:00:00+00:00,49.029998779296875,49.540000915527344,48.1619987487793,49.380001068115234,159700
2024-12-12 00:00:00+00:00,49.72999954223633,50.11000061035156,47.435001373291016,47.77000045776367,171800
2024-12-13 00:00:00+00:00,47.630001068115234,48.90999984741211,46.31999969482422,48.40999984741211,183400
2024-12-16 00:00:00+00:00,48.20000076293945,49.08000183105469,47.66999816894531,47.709999084472656,109500
2024-12-17 00:00:00+00:00,47.5,47.810001373291016,46.81999969482422,47.220001220703125,104400
2024-12-18 00:00:00+00:00,47.52000045776367,47.7400016784668,44.119998931884766,44.72999954223633,235600
2024-12-19 00:00:00+00:00,44.599998474121094,45.04999923706055,43.4900016784668,43.5099983215332,146900
2024-12-20 00:00:00+00:00,42.689998626708984,44.74300003051758,42.560001373291016,43.86000061035156,207300
2024-12-23 00:00:00+00:00,43.9900016784668,43.9900016784668,43.290000915527344,43.29999923706055,80300
2024-12-24 00:00:00+00:00,43.25,43.83000183105469,42.880001068115234,43.61000061035156,49800
2024-12-26 00:00:00+00:00,42.970001220703125,43.599998474121094,42.68000030517578,43.560001373291016,95500
2024-12-27 00:00:00+00:00,43.310001373291016,43.529998779296875,41.95000076293945,42.939998626708984,94400
2024-12-30 00:00:00+00:00,42.72999954223633,43.119998931884766,41.775001525878906,42.790000915527344,70900
2024-12-31 00:00:00+00:00,43.06999969482422,43.29999923706055,42.40999984741211,43.040000915527344,77800
2025-01-02 00:00:00+00:00,43.279998779296875,43.369998931884766,42.400001525878906,42.5,92000
2025-01-03 00:00:00+00:00,42.720001220703125,43.0,42.48500061035156,42.75,68400
2025-01-06 00:00:00+00:00,42.959999084472656,43.45500183105469,42.400001525878906,42.630001068115234,87100
2025-01-07 00:00:00+00:00,42.95000076293945,42.95000076293945,42.029998779296875,42.38999938964844,97300
2025-01-08 00:00:00+00:00,41.93000030517578,42.2599983215332,41.59000015258789,42.06999969482422,86100
2025-01-10 00:00:00+00:00,41.16999816894531,41.44499969482422,40.56999969482422,41.060001373291016,110200
2025-01-13 00:00:00+00:00,40.439998626708984,40.755001068115234,39.900001525878906,40.599998474121094,128300
2025-01-14 00:00:00+00:00,40.529998779296875,42.564998626708984,40.529998779296875,41.84000015258789,112600
2025-01-15 00:00:00+00:00,42.970001220703125,43.27000045776367,42.41999816894531,43.0099983215332,86700
2025-01-16 00:00:00+00:00,42.75,43.279998779296875,42.75,43.02000045776367,68400
2025-01-17 00:00:00+00:00,43.529998779296875,44.7599983215332,43.529998779296875,44.4900016784668,80000
2025-01-21 00:00:00+00:00,45.0,46.16999816894531,44.290000915527344,45.900001525878906,93800
2025-01-22 00:00:00+00:00,46.0099983215332,46.22999954223633,44.65999984741211,44.790000915527344,90300
2025-01-23 00:00:00+00:00,43.91999816894531,45.040000915527344,43.91999816894531,44.439998626708984,91300
2025-01-24 00:00:00+00:00,44.43000030517578,45.2599983215332,44.11000061035156,44.97999954223633,82900
2025-01-27 00:00:00+00:00,44.43000030517578,44.849998474121094,43.38999938964844,43.4900016784668,100800
2025-01-28 00:00:00+00:00,43.5,43.880001068115234,42.88999938964844,43.7400016784668,76600
2025-01-29 00:00:00+00:00,43.810001373291016,43.90999984741211,42.27000045776367,42.65999984741211,95000
2025-01-30 00:00:00+00:00,42.86000061035156,43.54999923706055,42.220001220703125,43.459999084472656,98400
2025-01-31 00:00:00+00:00,43.52000045776367,43.7400016784668,42.779998779296875,43.290000915527344,120000
2025-02-03 00:00:00+00:00,42.650001525878906,42.650001525878906,41.970001220703125,42.060001373291016,68900
2025-02-04 00:00:00+00:00,42.0,42.77000045776367,41.93000030517578,42.540000915527344,71600
2025-02-05 00:00:00+00:00,42.869998931884766,43.334999084472656,42.2599983215332,43.0,87200
2025-02-06 00:00:00+00:00,43.459999084472656,44.0,43.150001525878906,43.93000030517578,133100
2025-02-07 00:00:00+00:00,43.720001220703125,44.58000183105469,43.10300064086914,44.540000915527344,116700
2025-02-10 00:00:00+00:00,44.59000015258789,44.88999938964844,43.755001068115234,44.09000015258789,114700
2025-02-11 00:00:00+00:00,43.63999938964844,44.790000915527344,43.58000183105469,44.0,168400
2025-02-12 00:00:00+00:00,43.2599983215332,47.22999954223633,40.310001373291016,46.36000061035156,297100
2025-02-13 00:00:00+00:00,46.47999954223633,47.79999923706055,45.50299835205078,47.0,156800
2025-02-14 00:00:00+00:00,47.0,47.150001525878906,45.459999084472656,46.599998474121094,81600
2025-02-18 00:00:00+00:00,46.459999084472656,46.5099983215332,45.22999954223633,46.22999954223633,145700
2025-02-19 00:00:00+00:00,45.79999923706055,46.689998626708984,45.0,45.540000915527344,81300
2025-02-20 00:00:00+00:00,45.09000015258789,45.595001220703125,44.400001525878906,44.869998931884766,96900
2025-02-21 00:00:00+00:00,45.560001373291016,45.560001373291016,43.810001373291016,44.40999984741211,106600
2025-02-24 00:00:00+00:00,44.4900016784668,44.67399978637695,43.02000045776367,43.2400016784668,84800
2025-02-25 00:00:00+00:00,43.290000915527344,43.470001220703125,42.64799880981445,42.84000015258789,153000
2025-02-26 00:00:00+00:00,42.0,44.75,42.0,44.560001373291016,164500
2025-02-27 00:00:00+00:00,45.529998779296875,45.926998138427734,43.0,43.029998779296875,194000
2025-02-28 00:00:00+00:00,43.20000076293945,44.349998474121094,43.064998626708984,44.22999954223633,144800
2025-03-03 00:00:00+00:00,44.25,45.33000183105469,43.0,43.060001373291016,193200
2025-03-04 00:00:00+00:00,42.54999923706055,43.41999816894531,42.005001068115234,42.9900016784668,217600
2025-03-05 00:00:00+00:00,43.380001068115234,43.720001220703125,42.68000030517578,43.310001373291016,210500
2025-03-06 00:00:00+00:00,43.040000915527344,43.400001525878906,42.20500183105469,42.72999954223633,165000
2025-03-07 00:00:00+00:00,42.5099983215332,44.02000045776367,41.935001373291016,43.72999954223633,130200
2025-03-10 00:00:00+00:00,43.08000183105469,43.834999084472656,42.75,43.369998931884766,122900
2025-03-11 00:00:00+00:00,43.380001068115234,43.82500076293945,42.72999954223633,43.310001373291016,129400
2025-03-12 00:00:00+00:00,43.369998931884766,43.369998931884766,42.029998779296875,42.29999923706055,131900
2025-03-13 00:00:00+00:00,42.540000915527344,42.80500030517578,41.470001220703125,41.72999954223633,86900
2025-03-14 00:00:00+00:00,42.099998474121094,42.72999954223633,41.63199996948242,42.63999938964844,133200
2025-03-17 00:00:00+00:00,42.720001220703125,43.779998779296875,42.564998626708984,43.779998779296875,106000
2025-03-18 00:00:00+00:00,43.43000030517578,43.97999954223633,43.21500015258789,43.880001068115234,88300
2025-03-19 00:00:00+00:00,43.7599983215332,44.91999816894531,43.310001373291016,43.5099983215332,154400
2025-03-20 00:00:00+00:00,42.779998779296875,43.84000015258789,42.72999954223633,43.2599983215332,111000
2025-03-21 00:00:00+00:00,42.709999084472656,43.4900016784668,42.099998474121094,42.63999938964844,269700
2025-03-24 00:00:00+00:00,43.189998626708984,43.91999816894531,42.59000015258789,43.68000030517578,102100
2025-03-25 00:00:00+00:00,44.040000915527344,44.040000915527344,42.84000015258789,43.16999816894531,124200
2025-03-26 00:00:00+00:00,43.38999938964844,43.650001525878906,42.560001373291016,43.11000061035156,79900
2025-03-27 00:00:00+00:00,42.849998474121094,45.310001373291016,42.79499816894531,45.0099983215332,114800
2025-03-28 00:00:00+00:00,44.869998931884766,44.93000030517578,42.81999969482422,43.529998779296875,81000
2025-03-31 00:00:00+00:00,43.040000915527344,43.97999954223633,42.474998474121094,43.720001220703125,116900
2025-04-01 00:00:00+00:00,44.13999938964844,44.56999969482422,43.689998626708984,44.09000015258789,70700
2025-04-02 00:00:00+00:00,43.31999969482422,45.150001525878906,42.93000030517578,44.7400016784668,119300
2025-04-03 00:00:00+00:00,42.40999984741211,42.415000915527344,39.900001525878906,40.040000915527344,186100
2025-04-04 00:00:00+00:00,38.189998626708984,38.65999984741211,36.4900016784668,38.13999938964844,332900
2025-04-07 00:00:00+00:00,35.0,39.5099983215332,34.875,37.380001068115234,369600
2025-04-08 00:00:00+00:00,38.59000015258789,39.459999084472656,36.470001220703125,37.040000915527344,174800
2025-04-09 00:00:00+00:00,36.709999084472656,42.279998779296875,36.42499923706055,41.40999984741211,227000
2025-04-10 00:00:00+00:00,40.31999969482422,41.1150016784668,39.19499969482422,40.4900016784668,139800
2025-04-11 00:00:00+00:00,40.34000015258789,42.04600143432617,39.34000015258789,41.369998931884766,146600
2025-04-14 00:00:00+00:00,41.79999923706055,41.959999084472656,40.667999267578125,41.66999816894531,105900
2025-04-15 00:00:00+00:00,42.0099983215332,42.95000076293945,41.85499954223633,42.90999984741211,133600
2025-04-16 00:00:00+00:00,42.630001068115234,42.630001068115234,41.470001220703125,42.04999923706055,141400
2025-04-17 00:00:00+00:00,42.099998474121094,42.61000061035156,41.5099983215332,41.900001525878906,166000
2025-04-21 00:00:00+00:00,41.310001373291016,41.95000076293945,39.959999084472656,40.599998474121094,218900
2025-04-22 00:00:00+00:00,41.04999923706055,42.27000045776367,41.04999923706055,41.790000915527344,128600
2025-04-23 00:00:00+00:00,43.16999816894531,43.939998626708984,41.939998626708984,42.540000915527344,191600
2025-04-24 00:00:00+00:00,42.5099983215332,43.36000061035156,42.13999938964844,43.31999969482422,100300
2025-04-25 00:00:00+00:00,43.11000061035156,43.869998931884766,43.11000061035156,43.779998779296875,83100
2025-04-28 00:00:00+00:00,43.720001220703125,44.29999923706055,43.5099983215332,44.0,74200
2025-04-29 00:00:00+00:00,43.689998626708984,44.22999954223633,43.400001525878906,44.119998931884766,134800
2025-04-30 00:00:00+00:00,43.529998779296875,44.3849983215332,43.0,44.33000183105469,148700
2025-05-01 00:00:00+00:00,44.40999984741211,45.54499816894531,43.71500015258789,45.369998931884766,220600
2025-05-02 00:00:00+00:00,46.63999938964844,46.63999938964844,45.68000030517578,46.41999816894531,196600
2025-05-05 00:00:00+00:00,45.75,46.13999938964844,45.11000061035156,45.31999969482422,108900
2025-05-06 00:00:00+00:00,44.54999923706055,45.650001525878906,44.130001068115234,45.25,149300
2025-05-07 00:00:00+00:00,44.77000045776367,46.439998626708984,43.61000061035156,44.0,187700
2025-05-08 00:00:00+00:00,44.75,46.66999816894531,44.75,46.369998931884766,220000
2025-05-09 00:00:00+00:00,46.59000015258789,46.744998931884766,45.93000030517578,46.25,175700
2025-05-12 00:00:00+00:00,48.220001220703125,48.310001373291016,46.814998626708984,47.97999954223633,229700
2025-05-13 00:00:00+00:00,48.25,49.09000015258789,48.130001068115234,48.7400016784668,186800
2025-05-14 00:00:00+00:00,48.54999923706055,49.310001373291016,48.349998474121094,48.88999938964844,135000
2025-05-15 00:00:00+00:00,48.88999938964844,49.5,48.459999084472656,49.459999084472656,167000
2025-05-16 00:00:00+00:00,49.459999084472656,49.630001068115234,49.040000915527344,49.38999938964844,146100
2025-05-19 00:00:00+00:00,48.70000076293945,48.9900016784668,48.474998474121094,48.7400016784668,91900
2025-05-20 00:00:00+00:00,48.45000076293945,49.20000076293945,48.26499938964844,48.79999923706055,100700
2025-05-21 00:00:00+00:00,48.40999984741211,48.90299987792969,47.494998931884766,47.7599983215332,110600
2025-05-22 00:00:00+00:00,47.65999984741211,47.81999969482422,47.2599983215332,47.40999984741211,135900
2025-05-23 00:00:00+00:00,46.470001220703125,47.72999954223633,46.470001220703125,47.349998474121094,96300
2025-05-27 00:00:00+00:00,47.810001373291016,48.86000061035156,47.6349983215332,48.7599983215332,137700
2025-05-28 00:00:00+00:00,48.790000915527344,48.939998626708984,48.099998474121094,48.400001525878906,100200
2025-05-29 00:00:00+00:00,48.400001525878906,48.849998474121094,47.95000076293945,48.58000183105469,114100
2025-05-30 00:00:00+00:00,48.380001068115234,48.72999954223633,47.974998474121094,48.16999816894531,174900
2025-06-02 00:00:00+00:00,48.040000915527344,48.29499816894531,47.334999084472656,47.880001068115234,169100
2025-06-03 00:00:00+00:00,47.95000076293945,49.27000045776367,47.86000061035156,49.25,177400
2025-06-04 00:00:00+00:00,49.540000915527344,49.54999923706055,49.16999816894531,49.41999816894531,105500
2025-06-05 00:00:00+00:00,49.470001220703125,50.0099983215332,49.150001525878906,49.709999084472656,186700
2025-06-06 00:00:00+00:00,50.65999984741211,50.65999984741211,49.76499938964844,50.0,148800
2025-06-09 00:00:00+00:00,50.2599983215332,51.27000045776367,50.09000015258789,51.220001220703125,223100
2025-06-10 00:00:00+00:00,51.25,51.97999954223633,50.7400016784668,51.0099983215332,175600
2025-06-11 00:00:00+00:00,51.13999938964844,51.29999923706055,50.59000015258789,50.9900016784668,135500
2025-06-12 00:00:00+00:00,50.54999923706055,51.56999969482422,50.27000045776367,51.099998474121094,107700
2025-06-13 00:00:00+00:00,50.38999938964844,51.31700134277344,50.27000045776367,51.029998779296875,126400
2025-06-16 00:00:00+00:00,51.52000045776367,52.24700164794922,51.11000061035156,51.400001525878906,277900
2025-06-17 00:00:00+00:00,51.11000061035156,51.97999954223633,51.09000015258789,51.97999954223633,246000
2025-06-18 00:00:00+00:00,51.88999938964844,52.29999923706055,51.4900016784668,51.810001373291016,285600
2025-06-20 00:00:00+00:00,51.959999084472656,52.150001525878906,51.48500061035156,51.779998779296875,200100
2025-06-23 00:00:00+00:00,52.04999923706055,52.209999084472656,51.459999084472656,52.0,181900
2025-06-24 00:00:00+00:00,52.5099983215332,53.65999984741211,52.244998931884766,53.65999984741211,480800
2025-06-25 00:00:00+00:00,53.709999084472656,54.0,52.88999938964844,52.95000076293945,243500
2025-06-26 00:00:00+00:00,53.099998474121094,54.619998931884766,53.099998474121094,54.59000015258789,251500
2025-06-27 00:00:00+00:00,55.029998779296875,55.54999923706055,54.630001068115234,55.43000030517578,886000
2025-06-30 00:00:00+00:00,55.61000061035156,55.779998779296875,55.279998779296875,55.400001525878906,334100
2025-07-01 00:00:00+00:00,55.29999923706055,57.40999984741211,55.255001068115234,56.88999938964844,546000
2025-07-02 00:00:00+00:00,57.04999923706055,58.040000915527344,56.84000015258789,57.75,576900
2025-07-03 00:00:00+00:00,58.369998931884766,59.36000061035156,58.01499938964844,59.0,267300
2025-07-07 00:00:00+00:00,58.77000045776367,59.91999816894531,58.77000045776367,59.31999969482422,366300
2025-07-08 00:00:00+00:00,59.65999984741211,59.9900016784668,59.23500061035156,59.40999984741211,283600
2025-07-09 00:00:00+00:00,59.54999923706055,59.935001373291016,58.68000030517578,59.4900016784668,227900
2025-07-10 00:00:00+00:00,59.380001068115234,60.33000183105469,59.060001373291016,60.209999084472656,402700
2025-07-11 00:00:00+00:00,60.040000915527344,60.130001068115234,59.36000061035156,59.88999938964844,143800
2025-07-14 00:00:00+00:00,59.9900016784668,60.0,58.827999114990234,59.90999984741211,255500
2025-07-15 00:00:00+00:00,60.36000061035156,60.36000061035156,58.189998626708984,58.290000915527344,242000
2025-07-16 00:00:00+00:00,59.189998626708984,59.266998291015625,58.10499954223633,58.7400016784668,170400
2025-07-17 00:00:00+00:00,58.95000076293945,59.4900016784668,58.380001068115234,58.619998931884766,162600
2025-07-18 00:00:00+00:00,59.11000061035156,59.290000915527344,58.380001068115234,59.0,177900
2025-07-21 00:00:00+00:00,59.029998779296875,59.689998626708984,58.88999938964844,59.040000915527344,230600
2025-07-22 00:00:00+00:00,59.0,59.380001068115234,58.709999084472656,59.20000076293945,209100
2025-07-23 00:00:00+00:00,59.22999954223633,59.7400016784668,58.209999084472656,59.25,242700
2025-07-24 00:00:00+00:00,58.779998779296875,59.13999938964844,57.77000045776367,57.779998779296875,148400
2025-07-25 00:00:00+00:00,58.36000061035156,58.36000061035156,57.459999084472656,57.59000015258789,103200
2025-07-28 00:00:00+00:00,57.599998474121094,58.119998931884766,57.47999954223633,57.72999954223633,131800
2025-07-29 00:00:00+00:00,58.34000015258789,58.875,56.96200180053711,57.16999816894531,108600
2025-07-30 00:00:00+00:00,57.459999084472656,58.060001373291016,55.630001068115234,56.06999969482422,168500
2025-07-31 00:00:00+00:00,56.11000061035156,56.7599983215332,55.59600067138672,56.290000915527344,152200
2025-08-01 00:00:00+00:00,56.04999923706055,56.04999923706055,53.93000030517578,53.9900016784668,158300
2025-08-04 00:00:00+00:00,54.34000015258789,55.375,54.26499938964844,55.25,139100
2025-08-05 00:00:00+00:00,55.34000015258789,56.41999816894531,54.59000015258789,56.220001220703125,230900
2025-08-06 00:00:00+00:00,58.45000076293945,60.56999969482422,57.05500030517578,59.470001220703125,376100
2025-08-07 00:00:00+00:00,60.0,60.0099983215332,58.79499816894531,60.0,227400
2025-08-08 00:00:00+00:00,60.380001068115234,61.013999938964844,59.689998626708984,59.9900016784668,326000
2025-08-11 00:00:00+00:00,60.0,60.35499954223633,59.40999984741211,59.689998626708984,126000
2025-08-12 00:00:00+00:00,60.22999954223633,61.77000045776367,59.880001068115234,61.75,276100
2025-08-13 00:00:00+00:00,62.0,62.599998474121094,61.65999984741211,61.959999084472656,156800
2025-08-14 00:00:00+00:00,61.060001373291016,62.48500061035156,61.060001373291016,62.400001525878906,278700
2025-08-15 00:00:00+00:00,62.27000045776367,62.75,61.38999938964844,61.91999816894531,183700
2025-08-18 00:00:00+00:00,62.0,62.0,60.83000183105469,61.41999816894531,135200
2025-08-19 00:00:00+00:00,61.560001373291016,62.03499984741211,60.63999938964844,61.06999969482422,155700
2025-08-20 00:00:00+00:00,61.13999938964844,61.13999938964844,60.0,60.68000030517578,117900
2025-08-21 00:00:00+00:00,60.63999938964844,61.36000061035156,60.369998931884766,61.36000061035156,190400
2025-08-22 00:00:00+00:00,61.59000015258789,63.209999084472656,61.59000015258789,63.09000015258789,368600
2025-08-25 00:00:00+00:00,63.09000015258789,63.459999084472656,62.540000915527344,62.70000076293945,288300
2025-08-26 00:00:00+00:00,62.31999969482422,63.290000915527344,62.119998931884766,62.79999923706055,296400
2025-08-27 00:00:00+00:00,62.810001373291016,63.209999084472656,62.40999984741211,62.9900016784668,208800
2025-08-28 00:00:00+00:00,63.400001525878906,63.400001525878906,62.27000045776367,62.400001525878906,163900
2025-08-29 00:00:00+00:00,62.63999938964844,62.63999938964844,60.65999984741211,61.11000061035156,143800
2025-09-02 00:00:00+00:00,60.36000061035156,60.65999984741211,59.279998779296875,59.599998474121094,139400
2025-09-03 00:00:00+00:00,59.88999938964844,60.0,59.16999816894531,59.84000015258789,184200
2025-09-04 00:00:00+00:00,60.439998626708984,60.470001220703125,59.38999938964844,59.7400016784668,173700
2025-09-05 00:00:00+00:00,60.029998779296875,60.18899917602539,59.11399841308594,59.900001525878906,181200
2025-09-08 00:00:00+00:00,60.25,61.005001068115234,59.63999938964844,60.88999938964844,196200
2025-09-09 00:00:00+00:00,60.59000015258789,61.0099983215332,59.86000061035156,60.75,185000
2025-09-10 00:00:00+00:00,60.59000015258789,61.20500183105469,59.369998931884766,59.560001373291016,251500
2025-09-11 00:00:00+00:00,60.08000183105469,60.611000061035156,59.55500030517578,60.52000045776367,223900
2025-09-12 00:00:00+00:00,60.2400016784668,60.619998931884766,59.06999969482422,59.2599983215332,117700
2025-09-15 00:00:00+00:00,59.72999954223633,60.16999816894531,59.59000015258789,59.97999954223633,102600
2025-09-16 00:00:00+00:00,59.95000076293945,60.45000076293945,59.619998931884766,59.810001373291016,201200
2025-09-17 00:00:00+00:00,59.970001220703125,60.290000915527344,59.040000915527344,59.099998474121094,163200
2025-09-18 00:00:00+00:00,59.279998779296875,60.31999969482422,59.279998779296875,60.04999923706055,279600
2025-09-19 00:00:00+00:00,60.09000015258789,60.09000015258789,56.63999938964844,56.88999938964844,381700
2025-09-22 00:00:00+00:00,56.75,57.68000030517578,56.20000076293945,57.540000915527344,167600
2025-09-23 00:00:00+00:00,57.220001220703125,58.0,56.93000030517578,57.41999816894531,195400
2025-09-24 00:00:00+00:00,57.560001373291016,57.560001373291016,56.224998474121094,56.650001525878906,150700
2025-09-25 00:00:00+00:00,56.380001068115234,56.540000915527344,55.7599983215332,56.27000045776367,145600
2025-09-26 00:00:00+00:00,56.209999084472656,56.724998474121094,55.630001068115234,56.16999816894531,112700
