"('date', '')","('open', 'ATUS')","('high', 'ATUS')","('low', 'ATUS')","('close', 'ATUS')","('volume', 'ATUS')"
2025-01-06 00:00:00+00:00,2.450000047683716,2.6549999713897705,2.424999952316284,2.619999885559082,4311400
2025-01-07 00:00:00+00:00,2.619999885559082,2.619999885559082,2.430000066757202,2.4800000190734863,1621600
2025-01-08 00:00:00+00:00,2.440000057220459,2.5,2.4000000953674316,2.490000009536743,7723000
2025-01-10 00:00:00+00:00,2.450000047683716,2.4600000381469727,2.3399999141693115,2.4100000858306885,1935900
2025-01-13 00:00:00+00:00,2.4000000953674316,2.444999933242798,2.299999952316284,2.430000066757202,4865200
2025-01-14 00:00:00+00:00,2.440000057220459,2.565000057220459,2.4100000858306885,2.5299999713897705,2456700
2025-01-15 00:00:00+00:00,2.5999999046325684,2.6700000762939453,2.5999999046325684,2.6600000858306885,2631300
2025-01-16 00:00:00+00:00,2.6600000858306885,2.75,2.628000020980835,2.7300000190734863,2355300
2025-01-17 00:00:00+00:00,2.799999952316284,2.809999942779541,2.6700000762939453,2.759999990463257,2192900
2025-01-21 00:00:00+00:00,2.7699999809265137,3.015000104904175,2.7699999809265137,2.799999952316284,3382500
2025-01-22 00:00:00+00:00,2.819999933242798,2.880000114440918,2.75,2.819999933242798,1634000
2025-01-23 00:00:00+00:00,2.8499999046325684,2.9549999237060547,2.7950000762939453,2.9100000858306885,2649900
2025-01-24 00:00:00+00:00,2.930000066757202,3.130000114440918,2.890000104904175,3.109999895095825,4386800
2025-01-27 00:00:00+00:00,3.0299999713897705,3.049999952316284,2.9000000953674316,2.930000066757202,6010000
2025-01-28 00:00:00+00:00,2.940000057220459,3.0199999809265137,2.9000000953674316,2.9100000858306885,2402100
2025-01-29 00:00:00+00:00,2.930000066757202,3.0,2.9049999713897705,2.9600000381469727,1943100
2025-01-30 00:00:00+00:00,2.890000104904175,2.930000066757202,2.619999885559082,2.859999895095825,5782800
2025-01-31 00:00:00+00:00,2.8499999046325684,2.950000047683716,2.799999952316284,2.809999942779541,2131900
2025-02-03 00:00:00+00:00,2.740000009536743,2.799999952316284,2.630000114440918,2.75,3078000
2025-02-04 00:00:00+00:00,2.7300000190734863,2.7699999809265137,2.680000066757202,2.7300000190734863,4218900
2025-02-05 00:00:00+00:00,2.75,2.8299999237060547,2.7300000190734863,2.819999933242798,2143800
2025-02-06 00:00:00+00:00,2.819999933242798,2.930000066757202,2.7950000762939453,2.930000066757202,2020300
2025-02-07 00:00:00+00:00,2.9000000953674316,2.950000047683716,2.744999885559082,2.8499999046325684,3540600
2025-02-10 00:00:00+00:00,2.890000104904175,2.9100000858306885,2.759999990463257,2.7699999809265137,2054500
2025-02-11 00:00:00+00:00,2.7699999809265137,2.9100000858306885,2.7100000381469727,2.9100000858306885,2061500
2025-02-12 00:00:00+00:00,2.8399999141693115,2.9800000190734863,2.6600000858306885,2.7100000381469727,9393000
2025-02-13 00:00:00+00:00,3.0,3.200000047683716,2.7200000286102295,2.7300000190734863,4570700
2025-02-14 00:00:00+00:00,2.7100000381469727,2.859999895095825,2.6649999618530273,2.819999933242798,1874400
2025-02-18 00:00:00+00:00,2.9700000286102295,2.9700000286102295,2.825000047683716,2.869999885559082,2434400
2025-02-19 00:00:00+00:00,2.869999885559082,2.9200000762939453,2.8550000190734863,2.869999885559082,1926400
2025-02-20 00:00:00+00:00,2.859999895095825,2.859999895095825,2.7699999809265137,2.7699999809265137,3006600
2025-02-21 00:00:00+00:00,2.7799999713897705,2.825000047683716,2.7200000286102295,2.759999990463257,2869100
2025-02-24 00:00:00+00:00,2.7899999618530273,2.865000009536743,2.7249999046325684,2.809999942779541,2727100
2025-02-25 00:00:00+00:00,2.8299999237060547,2.8550000190734863,2.7300000190734863,2.8299999237060547,2492900
2025-02-26 00:00:00+00:00,2.8399999141693115,3.0399999618530273,2.8399999141693115,2.9000000953674316,4203900
2025-02-27 00:00:00+00:00,2.9200000762939453,2.9649999141693115,2.7899999618530273,2.869999885559082,3441800
2025-02-28 00:00:00+00:00,2.799999952316284,2.890000104904175,2.799999952316284,2.859999895095825,1876800
2025-03-03 00:00:00+00:00,2.890000104904175,2.937999963760376,2.75,2.759999990463257,2142100
2025-03-04 00:00:00+00:00,2.75,2.755000114440918,2.5999999046325684,2.6500000953674316,2862800
2025-03-05 00:00:00+00:00,2.630000114440918,2.690000057220459,2.5299999713897705,2.609999895095825,3361800
2025-03-06 00:00:00+00:00,2.5999999046325684,2.6700000762939453,2.5,2.5199999809265137,3332700
2025-03-07 00:00:00+00:00,2.5,2.5799999237060547,2.3399999141693115,2.450000047683716,3631600
2025-03-10 00:00:00+00:00,2.380000114440918,2.4800000190734863,2.259999990463257,2.2699999809265137,3886700
2025-03-11 00:00:00+00:00,2.25,2.380000114440918,2.25,2.359999895095825,2640900
2025-03-12 00:00:00+00:00,2.4200000762939453,2.5,2.299999952316284,2.4700000286102295,2627600
2025-03-13 00:00:00+00:00,2.450000047683716,2.4700000286102295,2.309999942779541,2.390000104904175,3475800
2025-03-14 00:00:00+00:00,2.440000057220459,2.5299999713897705,2.390000104904175,2.5199999809265137,2811700
2025-03-17 00:00:00+00:00,2.5399999618530273,2.615000009536743,2.5199999809265137,2.5299999713897705,1724100
2025-03-18 00:00:00+00:00,2.5199999809265137,2.5789999961853027,2.5,2.5399999618530273,808400
2025-03-19 00:00:00+00:00,2.569999933242798,2.640000104904175,2.5350000858306885,2.569999933242798,1383900
2025-03-20 00:00:00+00:00,2.5999999046325684,2.680000066757202,2.5299999713897705,2.6700000762939453,1174500
2025-03-21 00:00:00+00:00,2.619999885559082,2.690000057220459,2.6050000190734863,2.680000066757202,4263300
2025-03-24 00:00:00+00:00,2.700000047683716,2.7699999809265137,2.6600000858306885,2.7200000286102295,1689400
2025-03-25 00:00:00+00:00,2.7200000286102295,2.799999952316284,2.7060000896453857,2.759999990463257,1478200
2025-03-26 00:00:00+00:00,2.75,2.8450000286102295,2.734999895095825,2.8299999237060547,1265400
2025-03-27 00:00:00+00:00,2.8399999141693115,2.8450000286102295,2.759999990463257,2.809999942779541,2367100
2025-03-28 00:00:00+00:00,2.759999990463257,2.8299999237060547,2.749000072479248,2.7699999809265137,1547700
2025-03-31 00:00:00+00:00,2.7300000190734863,2.744999885559082,2.630000114440918,2.6600000858306885,3272000
2025-04-01 00:00:00+00:00,2.6600000858306885,2.7899999618530273,2.565000057220459,2.690000057220459,2384700
2025-04-02 00:00:00+00:00,2.6700000762939453,2.7100000381469727,2.5950000286102295,2.640000104904175,3219600
2025-04-03 00:00:00+00:00,2.5799999237060547,2.694999933242798,2.509999990463257,2.609999895095825,5670700
2025-04-04 00:00:00+00:00,2.5199999809265137,2.5799999237060547,2.309999942779541,2.3299999237060547,3306300
2025-04-07 00:00:00+00:00,2.200000047683716,2.4200000762939453,2.190000057220459,2.309999942779541,4724400
2025-04-08 00:00:00+00:00,2.4100000858306885,2.4600000381469727,2.1519999504089355,2.2100000381469727,3211800
2025-04-09 00:00:00+00:00,2.1600000858306885,2.505000114440918,2.009999990463257,2.450000047683716,7666900
2025-04-10 00:00:00+00:00,2.4000000953674316,2.4000000953674316,2.1500000953674316,2.2200000286102295,3329100
2025-04-11 00:00:00+00:00,2.2300000190734863,2.3299999237060547,2.174999952316284,2.309999942779541,3220100
2025-04-14 00:00:00+00:00,2.3399999141693115,2.4700000286102295,2.3350000381469727,2.4600000381469727,6419300
2025-04-15 00:00:00+00:00,2.430000066757202,2.559999942779541,2.2149999141693115,2.2899999618530273,6926400
2025-04-16 00:00:00+00:00,2.2899999618530273,2.3399999141693115,2.2300000190734863,2.2799999713897705,3630000
2025-04-17 00:00:00+00:00,2.319999933242798,2.4200000762939453,2.2899999618530273,2.309999942779541,3573900
2025-04-21 00:00:00+00:00,2.2899999618530273,2.3350000381469727,2.180000066757202,2.2100000381469727,3692800
2025-04-22 00:00:00+00:00,2.2699999809265137,2.359999895095825,2.2149999141693115,2.2699999809265137,2666800
2025-04-23 00:00:00+00:00,2.3299999237060547,2.4600000381469727,2.259999990463257,2.2799999713897705,4243700
2025-04-24 00:00:00+00:00,2.2699999809265137,2.4200000762939453,2.240000009536743,2.369999885559082,2978300
2025-04-25 00:00:00+00:00,2.380000114440918,2.4149999618530273,2.319999933242798,2.359999895095825,3463900
2025-04-28 00:00:00+00:00,2.369999885559082,2.484999895095825,2.359999895095825,2.4200000762939453,3581100
2025-04-29 00:00:00+00:00,2.4200000762939453,2.4749999046325684,2.4000000953674316,2.4600000381469727,4073900
2025-04-30 00:00:00+00:00,2.440000057220459,2.490000009536743,2.369999885559082,2.4800000190734863,2711900
2025-05-01 00:00:00+00:00,2.5199999809265137,2.5999999046325684,2.450000047683716,2.509999990463257,1889600
2025-05-02 00:00:00+00:00,2.559999942779541,2.565000057220459,2.430000066757202,2.4700000286102295,2732700
2025-05-05 00:00:00+00:00,2.440000057220459,2.609999895095825,2.369999885559082,2.5299999713897705,3310100
2025-05-06 00:00:00+00:00,2.490000009536743,2.6500000953674316,2.4800000190734863,2.6500000953674316,4749500
2025-05-07 00:00:00+00:00,2.6500000953674316,2.690000057220459,2.619999885559082,2.6500000953674316,4667700
2025-05-08 00:00:00+00:00,2.5450000762939453,2.7899999618530273,2.5,2.7699999809265137,6473100
2025-05-09 00:00:00+00:00,2.7899999618530273,2.865000009536743,2.609999895095825,2.619999885559082,2913700
2025-05-12 00:00:00+00:00,2.7100000381469727,2.7300000190734863,2.5899999141693115,2.690000057220459,4858100
2025-05-13 00:00:00+00:00,2.690000057220459,2.7699999809265137,2.619999885559082,2.7300000190734863,4967600
2025-05-14 00:00:00+00:00,2.740000009536743,2.8299999237060547,2.7100000381469727,2.799999952316284,7868600
2025-05-15 00:00:00+00:00,2.7699999809265137,2.8499999046325684,2.744999885559082,2.8299999237060547,4836700
2025-05-16 00:00:00+00:00,2.549999952316284,2.6649999618530273,2.2799999713897705,2.4200000762939453,12755800
2025-05-19 00:00:00+00:00,2.369999885559082,2.4200000762939453,2.315000057220459,2.380000114440918,2950900
2025-05-20 00:00:00+00:00,2.369999885559082,2.5,2.3499999046325684,2.430000066757202,4879700
2025-05-21 00:00:00+00:00,2.4100000858306885,2.4100000858306885,2.2699999809265137,2.2699999809265137,2192500
2025-05-22 00:00:00+00:00,2.25,2.309999942779541,2.25,2.2699999809265137,2908000
2025-05-23 00:00:00+00:00,2.25,2.4049999713897705,2.25,2.359999895095825,3317700
2025-05-27 00:00:00+00:00,2.4200000762939453,2.5199999809265137,2.380000114440918,2.4700000286102295,5241400
2025-05-28 00:00:00+00:00,2.4700000286102295,2.4700000286102295,2.2899999618530273,2.299999952316284,2307900
2025-05-29 00:00:00+00:00,2.3299999237060547,2.359999895095825,2.299999952316284,2.3399999141693115,1708500
2025-05-30 00:00:00+00:00,2.3299999237060547,2.359999895095825,2.2850000858306885,2.309999942779541,3086100
2025-06-02 00:00:00+00:00,2.319999933242798,2.3499999046325684,2.2200000286102295,2.2300000190734863,2956600
2025-06-03 00:00:00+00:00,2.2200000286102295,2.2799999713897705,2.2049999237060547,2.259999990463257,1584800
2025-06-04 00:00:00+00:00,2.25,2.25,2.140000104904175,2.1500000953674316,1997300
2025-06-05 00:00:00+00:00,2.140000104904175,2.194999933242798,2.119999885559082,2.140000104904175,2245400
2025-06-06 00:00:00+00:00,2.180000066757202,2.259999990463257,2.1600000858306885,2.25,2297000
2025-06-09 00:00:00+00:00,2.299999952316284,2.390000104904175,2.1500000953674316,2.1500000953674316,2563300
2025-06-10 00:00:00+00:00,2.180000066757202,2.244999885559082,2.125,2.2200000286102295,2643800
2025-06-11 00:00:00+00:00,2.2200000286102295,2.240000009536743,2.190000057220459,2.2100000381469727,2317000
2025-06-12 00:00:00+00:00,2.200000047683716,2.2149999141693115,2.140000104904175,2.1500000953674316,1838000
2025-06-13 00:00:00+00:00,2.119999885559082,2.140000104904175,2.0450000762939453,2.049999952316284,1809800
2025-06-16 00:00:00+00:00,2.0999999046325684,2.1449999809265137,2.0399999618530273,2.0799999237060547,2404700
2025-06-17 00:00:00+00:00,2.069999933242798,2.1050000190734863,1.9700000286102295,2.0,4249700
2025-06-18 00:00:00+00:00,2.0,2.059999942779541,1.9500000476837158,2.0199999809265137,4359500
2025-06-20 00:00:00+00:00,2.0299999713897705,2.059999942779541,1.9800000190734863,1.9900000095367432,4122400
2025-06-23 00:00:00+00:00,1.9800000190734863,2.069999933242798,1.9630000591278076,2.0399999618530273,3864600
2025-06-24 00:00:00+00:00,2.049999952316284,2.1600000858306885,2.049999952316284,2.1600000858306885,2803800
2025-06-25 00:00:00+00:00,2.200000047683716,2.200000047683716,2.069999933242798,2.0899999141693115,3740500
2025-06-26 00:00:00+00:00,2.0999999046325684,2.1500000953674316,2.0799999237060547,2.119999885559082,2772600
2025-06-27 00:00:00+00:00,2.109999895095825,2.1500000953674316,2.065000057220459,2.130000114440918,38365000
2025-06-30 00:00:00+00:00,2.109999895095825,2.1449999809265137,2.069999933242798,2.140000104904175,3459800
2025-07-01 00:00:00+00:00,2.109999895095825,2.2249999046325684,2.0950000286102295,2.190000057220459,6005100
2025-07-02 00:00:00+00:00,2.200000047683716,2.200000047683716,2.0899999141693115,2.0899999141693115,3332400
2025-07-03 00:00:00+00:00,2.0999999046325684,2.2200000286102295,2.0999999046325684,2.2200000286102295,1716100
2025-07-07 00:00:00+00:00,2.180000066757202,2.240000009536743,2.180000066757202,2.2200000286102295,3024900
2025-07-08 00:00:00+00:00,2.2300000190734863,2.6500000953674316,2.2139999866485596,2.5799999237060547,16251500
2025-07-09 00:00:00+00:00,2.5899999141693115,2.7899999618530273,2.5899999141693115,2.6600000858306885,11072500
2025-07-10 00:00:00+00:00,2.6600000858306885,2.684999942779541,2.5299999713897705,2.6500000953674316,4700600
2025-07-11 00:00:00+00:00,2.630000114440918,2.6700000762939453,2.549999952316284,2.5799999237060547,3316000
2025-07-14 00:00:00+00:00,2.549999952316284,2.630000114440918,2.5350000858306885,2.630000114440918,3170800
2025-07-15 00:00:00+00:00,2.6500000953674316,2.744999885559082,2.5950000286102295,2.680000066757202,6711000
2025-07-16 00:00:00+00:00,2.7100000381469727,2.7200000286102295,2.569999933242798,2.6700000762939453,4174900
2025-07-17 00:00:00+00:00,2.700000047683716,2.75,2.6700000762939453,2.7300000190734863,2985800
2025-07-18 00:00:00+00:00,2.869999885559082,2.880000114440918,2.680000066757202,2.7899999618530273,9496300
2025-07-21 00:00:00+00:00,2.799999952316284,2.8499999046325684,2.759999990463257,2.799999952316284,8868700
2025-07-22 00:00:00+00:00,2.819999933242798,2.819999933242798,2.700000047683716,2.7799999713897705,5390900
2025-07-23 00:00:00+00:00,2.809999942779541,2.9000000953674316,2.759999990463257,2.890000104904175,5082100
2025-07-24 00:00:00+00:00,2.819999933242798,2.9800000190734863,2.7899999618530273,2.950000047683716,4247100
2025-07-25 00:00:00+00:00,2.9100000858306885,2.9100000858306885,2.640000104904175,2.680000066757202,3545800
2025-07-28 00:00:00+00:00,2.690000057220459,2.690000057220459,2.569999933242798,2.619999885559082,2793800
2025-07-29 00:00:00+00:00,2.640000104904175,2.6500000953674316,2.5299999713897705,2.549999952316284,2974800
2025-07-30 00:00:00+00:00,2.509999990463257,2.5899999141693115,2.4200000762939453,2.490000009536743,3402900
2025-07-31 00:00:00+00:00,2.4800000190734863,2.5999999046325684,2.4749999046325684,2.5999999046325684,4046000
2025-08-01 00:00:00+00:00,2.559999942779541,2.6029999256134033,2.4200000762939453,2.4700000286102295,5557700
2025-08-04 00:00:00+00:00,2.4600000381469727,2.5,2.3949999809265137,2.430000066757202,2415000
2025-08-05 00:00:00+00:00,2.450000047683716,2.4649999141693115,2.3949999809265137,2.4200000762939453,1690800
2025-08-06 00:00:00+00:00,2.440000057220459,2.440000057220459,2.380000114440918,2.390000104904175,2622300
2025-08-07 00:00:00+00:00,2.2799999713897705,2.3350000381469727,2.125,2.190000057220459,8517400
2025-08-08 00:00:00+00:00,2.130000114440918,2.1649999618530273,2.130000114440918,2.1500000953674316,1825000
2025-08-11 00:00:00+00:00,2.109999895095825,2.134999990463257,2.0299999713897705,2.049999952316284,3842600
2025-08-12 00:00:00+00:00,2.069999933242798,2.369999885559082,2.069999933242798,2.2300000190734863,4994700
2025-08-13 00:00:00+00:00,2.25,2.359999895095825,2.2200000286102295,2.299999952316284,3383300
2025-08-14 00:00:00+00:00,2.259999990463257,2.309999942779541,2.2300000190734863,2.309999942779541,2600300
2025-08-15 00:00:00+00:00,2.319999933242798,2.450000047683716,2.299999952316284,2.369999885559082,3689700
2025-08-18 00:00:00+00:00,2.380000114440918,2.380000114440918,2.305000066757202,2.3299999237060547,1696900
2025-08-19 00:00:00+00:00,2.3399999141693115,2.4049999713897705,2.3299999237060547,2.3399999141693115,1459200
2025-08-20 00:00:00+00:00,2.380000114440918,2.384999990463257,2.180000066757202,2.200000047683716,3429500
2025-08-21 00:00:00+00:00,2.1500000953674316,2.2699999809265137,2.1500000953674316,2.2699999809265137,2319000
2025-08-22 00:00:00+00:00,2.2899999618530273,2.4049999713897705,2.2699999809265137,2.390000104904175,2552700
2025-08-25 00:00:00+00:00,2.380000114440918,2.4200000762939453,2.3399999141693115,2.369999885559082,2013900
2025-08-26 00:00:00+00:00,2.4000000953674316,2.424999952316284,2.3550000190734863,2.380000114440918,1948600
2025-08-27 00:00:00+00:00,2.3399999141693115,2.440000057220459,2.3350000381469727,2.4200000762939453,1599000
2025-08-28 00:00:00+00:00,2.450000047683716,2.450000047683716,2.3499999046325684,2.3499999046325684,1434200
2025-08-29 00:00:00+00:00,2.359999895095825,2.369999885559082,2.259999990463257,2.3399999141693115,1512700
2025-09-02 00:00:00+00:00,2.259999990463257,2.4149999618530273,2.2300000190734863,2.4000000953674316,3066000
2025-09-03 00:00:00+00:00,2.380000114440918,2.4100000858306885,2.299999952316284,2.4000000953674316,5349700
2025-09-04 00:00:00+00:00,2.4100000858306885,2.4100000858306885,2.315000057220459,2.3299999237060547,2037200
2025-09-05 00:00:00+00:00,2.3499999046325684,2.4049999713897705,2.200000047683716,2.240000009536743,3139800
2025-09-08 00:00:00+00:00,2.2200000286102295,2.2699999809265137,2.134999990463257,2.25,3463400
2025-09-09 00:00:00+00:00,2.2300000190734863,2.5199999809265137,2.2100000381469727,2.390000104904175,6552600
2025-09-10 00:00:00+00:00,2.4000000953674316,2.4800000190734863,2.299999952316284,2.319999933242798,4558300
2025-09-11 00:00:00+00:00,2.309999942779541,2.450000047683716,2.309999942779541,2.430000066757202,2280200
2025-09-12 00:00:00+00:00,2.440000057220459,2.4700000286102295,2.365000009536743,2.390000104904175,2359600
2025-09-15 00:00:00+00:00,2.4000000953674316,2.450000047683716,2.365000009536743,2.4200000762939453,1745000
2025-09-16 00:00:00+00:00,2.369999885559082,2.440000057220459,2.3499999046325684,2.380000114440918,6993200
2025-09-17 00:00:00+00:00,2.390000104904175,2.5899999141693115,2.359999895095825,2.5199999809265137,7047500
2025-09-18 00:00:00+00:00,2.559999942779541,2.7300000190734863,2.559999942779541,2.7100000381469727,7933200
2025-09-19 00:00:00+00:00,2.7200000286102295,2.734999895095825,2.674999952316284,2.690000057220459,7372400
2025-09-22 00:00:00+00:00,2.690000057220459,2.7100000381469727,2.640000104904175,2.700000047683716,2087000
2025-09-23 00:00:00+00:00,2.7300000190734863,2.7899999618530273,2.5899999141693115,2.619999885559082,3313500
2025-09-24 00:00:00+00:00,2.640000104904175,2.6600000858306885,2.509999990463257,2.5399999618530273,4432800
2025-09-25 00:00:00+00:00,2.5199999809265137,2.5299999713897705,2.4000000953674316,2.4000000953674316,4019100
2025-09-26 00:00:00+00:00,2.4100000858306885,2.4800000190734863,2.3499999046325684,2.369999885559082,2494400
