"('date', '')","('open', 'AMR')","('high', 'AMR')","('low', 'AMR')","('close', 'AMR')","('volume', 'AMR')"
2025-02-11 00:00:00+00:00,182.55999755859375,187.28399658203125,181.27999877929688,185.63999938964844,125100
2025-02-12 00:00:00+00:00,183.4499969482422,185.58999633789062,179.5399932861328,179.5500030517578,165600
2025-02-13 00:00:00+00:00,180.22999572753906,184.7830047607422,180.0,184.50999450683594,145400
2025-02-14 00:00:00+00:00,185.16000366210938,186.44000244140625,168.03500366210938,168.05999755859375,432000
2025-02-18 00:00:00+00:00,170.0,171.67999267578125,165.6199951171875,170.27000427246094,269300
2025-02-19 00:00:00+00:00,168.75999450683594,169.24600219726562,160.36000061035156,162.44000244140625,284200
2025-02-20 00:00:00+00:00,163.3000030517578,165.25,158.77999877929688,161.16000366210938,274800
2025-02-21 00:00:00+00:00,163.42999267578125,163.67999267578125,153.0,153.6999969482422,289400
2025-02-24 00:00:00+00:00,156.5800018310547,161.27000427246094,154.0,156.61000061035156,340200
2025-02-25 00:00:00+00:00,155.3800048828125,155.3800048828125,148.08799743652344,150.77999877929688,366700
2025-02-26 00:00:00+00:00,151.27999877929688,153.2899932861328,146.85000610351562,149.24000549316406,335500
2025-02-27 00:00:00+00:00,149.0,151.52999877929688,146.25999450683594,148.55999755859375,414300
2025-02-28 00:00:00+00:00,151.57000732421875,156.05999755859375,131.57000732421875,137.52000427246094,966900
2025-03-03 00:00:00+00:00,140.88999938964844,146.6199951171875,130.8699951171875,131.5800018310547,622700
2025-03-04 00:00:00+00:00,128.6199951171875,135.47000122070312,125.80500030517578,132.32000732421875,499300
2025-03-05 00:00:00+00:00,132.8800048828125,135.07000732421875,126.31999969482422,132.9600067138672,486800
2025-03-06 00:00:00+00:00,131.58999633789062,134.61000061035156,129.02999877929688,133.9600067138672,285900
2025-03-07 00:00:00+00:00,134.33999633789062,135.52000427246094,131.7899932861328,132.7899932861328,265400
2025-03-10 00:00:00+00:00,132.17999267578125,138.40499877929688,130.42799377441406,136.55999755859375,384300
2025-03-11 00:00:00+00:00,139.5500030517578,142.42999267578125,136.67999267578125,141.58999633789062,354400
2025-03-12 00:00:00+00:00,142.47999572753906,143.01499938964844,129.8699951171875,129.9499969482422,370800
2025-03-13 00:00:00+00:00,128.44000244140625,133.74000549316406,127.54000091552734,132.16000366210938,232400
2025-03-14 00:00:00+00:00,134.52999877929688,134.77999877929688,128.89999389648438,131.39999389648438,323300
2025-03-17 00:00:00+00:00,131.39999389648438,131.7100067138672,126.0,126.73999786376953,330500
2025-03-18 00:00:00+00:00,128.63999938964844,130.49000549316406,123.56999969482422,129.9600067138672,292400
2025-03-19 00:00:00+00:00,130.0,130.75,125.69999694824219,126.83000183105469,292900
2025-03-20 00:00:00+00:00,125.44000244140625,129.52999877929688,122.19999694824219,125.01000213623047,300300
2025-03-21 00:00:00+00:00,122.80000305175781,125.87000274658203,122.0,125.05999755859375,998900
2025-03-24 00:00:00+00:00,127.25,131.67599487304688,126.12000274658203,129.4499969482422,247300
2025-03-25 00:00:00+00:00,129.38999938964844,134.99000549316406,129.38999938964844,130.17999267578125,314800
2025-03-26 00:00:00+00:00,130.0399932861328,132.8800048828125,127.41000366210938,130.0800018310547,203800
2025-03-27 00:00:00+00:00,129.32000732421875,132.77999877929688,125.33499908447266,132.0800018310547,223200
2025-03-28 00:00:00+00:00,130.77999877929688,131.92999267578125,124.2300033569336,126.48999786376953,219100
2025-03-31 00:00:00+00:00,123.54000091552734,126.1500015258789,121.36199951171875,125.25,245800
2025-04-01 00:00:00+00:00,125.9000015258789,130.3000030517578,125.79000091552734,128.14999389648438,236500
2025-04-02 00:00:00+00:00,126.98999786376953,128.72000122070312,122.0,124.80999755859375,242600
2025-04-03 00:00:00+00:00,118.5,119.83999633789062,114.5,115.7699966430664,435700
2025-04-04 00:00:00+00:00,109.8499984741211,110.68499755859375,104.2300033569336,108.5199966430664,577100
2025-04-07 00:00:00+00:00,105.0,113.77899932861328,100.0,109.54000091552734,450100
2025-04-08 00:00:00+00:00,120.58999633789062,121.95999908447266,110.55999755859375,112.12000274658203,531600
2025-04-09 00:00:00+00:00,113.69000244140625,125.0,108.61000061035156,116.30999755859375,607500
2025-04-10 00:00:00+00:00,115.0,117.5,109.13999938964844,110.5199966430664,335100
2025-04-11 00:00:00+00:00,110.9800033569336,118.9000015258789,110.9800033569336,118.66999816894531,372400
2025-04-14 00:00:00+00:00,120.48999786376953,120.48999786376953,113.80999755859375,115.91000366210938,279400
2025-04-15 00:00:00+00:00,114.16000366210938,118.58799743652344,113.18000030517578,118.01000213623047,285200
2025-04-16 00:00:00+00:00,117.0199966430664,122.0,116.52999877929688,118.4800033569336,290700
2025-04-17 00:00:00+00:00,118.66999816894531,124.94000244140625,118.61499786376953,124.22000122070312,318200
2025-04-21 00:00:00+00:00,125.45999908447266,125.94000244140625,118.33000183105469,121.19999694824219,318100
2025-04-22 00:00:00+00:00,122.16999816894531,124.5,117.9000015258789,124.3499984741211,259100
2025-04-23 00:00:00+00:00,129.61000061035156,130.875,122.36000061035156,124.44999694824219,371400
2025-04-24 00:00:00+00:00,124.87999725341797,130.0,123.37999725341797,129.38999938964844,228100
2025-04-25 00:00:00+00:00,126.97000122070312,126.97000122070312,123.25,126.19999694824219,165900
2025-04-28 00:00:00+00:00,125.12000274658203,127.36000061035156,122.51000213623047,124.54000091552734,208000
2025-04-29 00:00:00+00:00,122.94000244140625,124.15499877929688,120.94999694824219,123.02999877929688,311300
2025-04-30 00:00:00+00:00,119.33000183105469,121.62999725341797,118.13999938964844,121.3499984741211,273100
2025-05-01 00:00:00+00:00,122.23999786376953,122.77999877929688,117.4000015258789,121.20999908447266,298700
2025-05-02 00:00:00+00:00,123.61000061035156,127.91000366210938,121.625,126.69000244140625,196900
2025-05-05 00:00:00+00:00,126.58999633789062,128.77999877929688,125.47000122070312,128.3800048828125,149000
2025-05-06 00:00:00+00:00,128.88999938964844,129.6999969482422,123.05799865722656,128.67999267578125,179100
2025-05-07 00:00:00+00:00,130.0,130.3300018310547,123.8550033569336,125.83000183105469,286100
2025-05-08 00:00:00+00:00,125.47000122070312,126.86499786376953,121.05999755859375,123.97000122070312,415200
2025-05-09 00:00:00+00:00,113.25,119.0,111.71499633789062,113.43000030517578,717500
2025-05-12 00:00:00+00:00,119.16999816894531,121.5,114.8499984741211,119.01000213623047,456700
2025-05-13 00:00:00+00:00,120.0,128.427001953125,119.55000305175781,127.66999816894531,371300
2025-05-14 00:00:00+00:00,126.9800033569336,128.375,120.51000213623047,122.12999725341797,323700
2025-05-15 00:00:00+00:00,119.70999908447266,122.02999877929688,116.94000244140625,121.48999786376953,340400
2025-05-16 00:00:00+00:00,120.76000213623047,126.9800033569336,119.26000213623047,125.41000366210938,222800
2025-05-19 00:00:00+00:00,123.54000091552734,123.6050033569336,120.51000213623047,123.02999877929688,210600
2025-05-20 00:00:00+00:00,122.94999694824219,124.45999908447266,120.12999725341797,123.16000366210938,151000
2025-05-21 00:00:00+00:00,121.05999755859375,124.73999786376953,120.85700225830078,121.37000274658203,189400
2025-05-22 00:00:00+00:00,119.98999786376953,120.12999725341797,114.83000183105469,115.05999755859375,348500
2025-05-23 00:00:00+00:00,112.94000244140625,117.80000305175781,112.52999877929688,115.95999908447266,282600
2025-05-27 00:00:00+00:00,117.0,121.94999694824219,116.36000061035156,120.37000274658203,296700
2025-05-28 00:00:00+00:00,119.13999938964844,119.4000015258789,115.5199966430664,115.55000305175781,227100
2025-05-29 00:00:00+00:00,115.80999755859375,116.5,113.3550033569336,115.63999938964844,220000
2025-05-30 00:00:00+00:00,113.44999694824219,114.50599670410156,111.94999694824219,112.04000091552734,283600
2025-06-02 00:00:00+00:00,113.7300033569336,117.0250015258789,109.33999633789062,110.20999908447266,394500
2025-06-03 00:00:00+00:00,109.01000213623047,111.77999877929688,102.125,111.51000213623047,350000
2025-06-04 00:00:00+00:00,111.69999694824219,113.52999877929688,109.69999694824219,111.12999725341797,347500
2025-06-05 00:00:00+00:00,111.44999694824219,111.44999694824219,107.61000061035156,107.63999938964844,261600
2025-06-06 00:00:00+00:00,109.2300033569336,111.30000305175781,109.0,110.58000183105469,218500
2025-06-09 00:00:00+00:00,111.76000213623047,114.31999969482422,108.54499816894531,112.16000366210938,261700
2025-06-10 00:00:00+00:00,114.12000274658203,114.54000091552734,110.71399688720703,111.77999877929688,219000
2025-06-11 00:00:00+00:00,111.5999984741211,113.0,109.56999969482422,111.31999969482422,219900
2025-06-12 00:00:00+00:00,109.68000030517578,111.19499969482422,108.77999877929688,110.30000305175781,170800
2025-06-13 00:00:00+00:00,109.26000213623047,112.69999694824219,109.0,112.62000274658203,229700
2025-06-16 00:00:00+00:00,114.0,114.04000091552734,110.12000274658203,113.08999633789062,226300
2025-06-17 00:00:00+00:00,113.77999877929688,118.66999816894531,111.33000183105469,112.97000122070312,220600
2025-06-18 00:00:00+00:00,113.33999633789062,118.0,112.19000244140625,115.70999908447266,171000
2025-06-20 00:00:00+00:00,116.93000030517578,116.93000030517578,107.01000213623047,107.01000213623047,614600
2025-06-23 00:00:00+00:00,107.0,109.07499694824219,103.30999755859375,106.0199966430664,350600
2025-06-24 00:00:00+00:00,106.9800033569336,107.0,103.30000305175781,104.33999633789062,260500
2025-06-25 00:00:00+00:00,103.80000305175781,104.69000244140625,97.41000366210938,99.45999908447266,551000
2025-06-26 00:00:00+00:00,100.51000213623047,103.75,98.9000015258789,99.7699966430664,332900
2025-06-27 00:00:00+00:00,101.16000366210938,106.0,100.08999633789062,104.87999725341797,722000
2025-06-30 00:00:00+00:00,107.47000122070312,114.68000030517578,105.00499725341797,112.4800033569336,696600
2025-07-01 00:00:00+00:00,110.94999694824219,111.23999786376953,104.41999816894531,104.98999786376953,495500
2025-07-02 00:00:00+00:00,108.56999969482422,121.52999877929688,107.8550033569336,118.79000091552734,817300
2025-07-03 00:00:00+00:00,118.13999938964844,118.13999938964844,111.94000244140625,116.63999938964844,354500
2025-07-07 00:00:00+00:00,115.08000183105469,117.37999725341797,110.76799774169922,112.33999633789062,430500
2025-07-08 00:00:00+00:00,111.5,115.97000122070312,109.81099700927734,112.27999877929688,369700
2025-07-09 00:00:00+00:00,112.27999877929688,112.5199966430664,109.20999908447266,109.20999908447266,344700
2025-07-10 00:00:00+00:00,111.31999969482422,119.80000305175781,111.31999969482422,117.48999786376953,436800
2025-07-11 00:00:00+00:00,116.08999633789062,123.69000244140625,114.94000244140625,122.58999633789062,434100
2025-07-14 00:00:00+00:00,122.70999908447266,127.30000305175781,116.60299682617188,117.08999633789062,521200
2025-07-15 00:00:00+00:00,116.56500244140625,119.5999984741211,115.25,115.58999633789062,269200
2025-07-16 00:00:00+00:00,116.44000244140625,117.1500015258789,113.77999877929688,113.88999938964844,272800
2025-07-17 00:00:00+00:00,115.0,123.41999816894531,114.72000122070312,122.75,383000
2025-07-18 00:00:00+00:00,123.36000061035156,128.3300018310547,121.56999969482422,124.2699966430664,346300
2025-07-21 00:00:00+00:00,128.0800018310547,133.72000122070312,125.51000213623047,126.06999969482422,363200
2025-07-22 00:00:00+00:00,134.89999389648438,145.4199981689453,133.99000549316406,141.35000610351562,894200
2025-07-23 00:00:00+00:00,142.8699951171875,142.8699951171875,136.0399932861328,136.5800018310547,471200
2025-07-24 00:00:00+00:00,134.1300048828125,138.55999755859375,133.3699951171875,138.08999633789062,330100
2025-07-25 00:00:00+00:00,136.49000549316406,137.49000549316406,131.2899932861328,134.30999755859375,272100
2025-07-28 00:00:00+00:00,133.60000610351562,133.60000610351562,122.72000122070312,125.77999877929688,560600
2025-07-29 00:00:00+00:00,125.0,127.94999694824219,124.4260025024414,126.06999969482422,237300
2025-07-30 00:00:00+00:00,123.55000305175781,125.0,118.0,119.29000091552734,302600
2025-07-31 00:00:00+00:00,116.23999786376953,119.16999816894531,115.0,118.06999969482422,344300
2025-08-01 00:00:00+00:00,115.0,116.86000061035156,112.99500274658203,115.08000183105469,327900
2025-08-04 00:00:00+00:00,114.33000183105469,119.47000122070312,114.33000183105469,118.62000274658203,254900
2025-08-05 00:00:00+00:00,120.75,126.5,119.04000091552734,125.08999633789062,313200
2025-08-06 00:00:00+00:00,125.30999755859375,125.93000030517578,122.37999725341797,123.2699966430664,225900
2025-08-07 00:00:00+00:00,128.0,130.718994140625,123.77999877929688,129.4499969482422,469700
2025-08-08 00:00:00+00:00,148.5800018310547,157.9600067138672,145.88499450683594,149.91000366210938,918800
2025-08-11 00:00:00+00:00,149.9199981689453,157.0,146.1699981689453,156.13999938964844,817600
2025-08-12 00:00:00+00:00,157.0,166.61000061035156,156.7050018310547,163.8000030517578,590300
2025-08-13 00:00:00+00:00,162.4600067138672,169.26800537109375,160.5399932861328,166.52000427246094,549700
2025-08-14 00:00:00+00:00,162.21499633789062,165.0500030517578,155.21200561523438,159.75999450683594,407600
2025-08-15 00:00:00+00:00,159.3300018310547,159.3300018310547,144.24000549316406,146.7100067138672,729200
2025-08-18 00:00:00+00:00,146.72999572753906,147.55499267578125,140.50999450683594,141.1199951171875,385200
2025-08-19 00:00:00+00:00,141.39999389648438,141.9499969482422,135.98500061035156,136.75,628200
2025-08-20 00:00:00+00:00,136.19000244140625,140.63999938964844,134.00999450683594,139.41000366210938,495300
2025-08-21 00:00:00+00:00,139.7899932861328,140.77000427246094,136.97999572753906,138.13999938964844,233600
2025-08-22 00:00:00+00:00,138.1300048828125,144.11099243164062,138.00999450683594,141.42999267578125,331500
2025-08-25 00:00:00+00:00,142.14999389648438,147.17999267578125,140.86500549316406,144.5800018310547,417800
2025-08-26 00:00:00+00:00,142.72999572753906,145.4600067138672,142.0500030517578,144.94000244140625,247400
2025-08-27 00:00:00+00:00,143.50999450683594,146.77000427246094,142.6300048828125,145.6199951171875,193600
2025-08-28 00:00:00+00:00,146.99000549316406,147.99000549316406,142.0,145.8800048828125,270000
2025-08-29 00:00:00+00:00,145.64999389648438,150.35000610351562,145.64999389648438,149.19000244140625,231400
2025-09-02 00:00:00+00:00,146.14999389648438,146.14999389648438,138.6699981689453,140.3000030517578,351100
2025-09-03 00:00:00+00:00,139.35000610351562,140.01300048828125,135.0500030517578,138.39999389648438,324700
2025-09-04 00:00:00+00:00,137.75999450683594,139.71800231933594,135.55999755859375,135.89999389648438,349700
2025-09-05 00:00:00+00:00,136.5,147.02999877929688,136.5,146.35000610351562,292800
2025-09-08 00:00:00+00:00,146.39999389648438,146.39999389648438,140.42999267578125,140.86000061035156,200900
2025-09-09 00:00:00+00:00,141.1999969482422,144.53799438476562,138.24000549316406,138.72000122070312,299000
2025-09-10 00:00:00+00:00,138.0500030517578,141.9600067138672,138.0,141.92999267578125,232400
2025-09-11 00:00:00+00:00,139.94000244140625,145.0,139.94000244140625,142.1199951171875,169600
2025-09-12 00:00:00+00:00,141.7100067138672,143.8000030517578,140.41200256347656,142.89999389648438,243500
2025-09-15 00:00:00+00:00,144.9499969482422,157.1699981689453,144.9499969482422,155.25999450683594,512500
2025-09-16 00:00:00+00:00,156.11000061035156,158.55999755859375,151.61000061035156,157.72999572753906,260400
2025-09-17 00:00:00+00:00,157.07000732421875,162.99000549316406,155.3699951171875,159.02000427246094,283700
2025-09-18 00:00:00+00:00,165.9949951171875,169.14999389648438,162.01800537109375,164.38999938964844,386100
2025-09-19 00:00:00+00:00,166.39999389648438,169.5,164.89500427246094,166.10000610351562,581700
2025-09-22 00:00:00+00:00,165.0,165.5,158.38999938964844,161.85000610351562,299200
2025-09-23 00:00:00+00:00,163.3699951171875,164.60000610351562,160.02000427246094,163.24000549316406,267900
2025-09-24 00:00:00+00:00,163.85000610351562,167.3000030517578,161.84800720214844,165.6699981689453,239000
2025-09-25 00:00:00+00:00,168.1199951171875,171.1699981689453,163.9199981689453,163.97999572753906,324000
2025-09-26 00:00:00+00:00,162.8800048828125,164.99000549316406,160.1300048828125,162.64999389648438,190200
