"('date', '')","('open', 'ADX')","('high', 'ADX')","('low', 'ADX')","('close', 'ADX')","('volume', 'ADX')"
2025-01-24 00:00:00+00:00,19.961478862333745,20.08296647589243,19.877371367382676,19.886716842651367,471500
2025-01-27 00:00:00+00:00,19.60002545477532,19.686032537270243,19.418454744761085,19.57135581970215,482800
2025-01-28 00:00:00+00:00,19.590468720734002,19.73381324926763,19.48534854920454,19.64780616760254,231100
2025-01-29 00:00:00+00:00,19.76248324883078,19.819820696757624,19.523575089290222,19.619138717651367,212000
2025-01-30 00:00:00+00:00,19.714700523287906,19.714700523287906,19.523575089290222,19.619138717651367,186800
2025-01-31 00:00:00+00:00,19.695589535313136,19.84849061377108,19.51401882112259,19.590469360351562,163700
2025-02-03 00:00:00+00:00,19.332449212716934,19.542689574665488,19.246442123324293,19.42801284790039,303000
2025-02-04 00:00:00+00:00,19.418454915820504,19.67647616557821,19.399341825603354,19.619138717651367,230400
2025-02-05 00:00:00+00:00,19.619139701983062,19.70514678955078,19.49490643206316,19.70514678955078,254800
2025-02-06 00:00:00+00:00,19.724257694090227,19.82937787089457,19.619139340010545,19.733814239501953,219200
2025-02-07 00:00:00+00:00,19.724257629066244,19.819821260143822,19.542688735015968,19.561800003051758,287100
2025-02-10 00:00:00+00:00,19.743370955474028,19.781597137451172,19.68603350523299,19.781597137451172,247600
2025-02-11 00:00:00+00:00,19.781597866647346,19.819822227308848,19.714702045721406,19.77204132080078,237700
2025-02-12 00:00:00+00:00,19.67647659838866,19.819821132721128,19.600026058563035,19.810264587402344,253400
2025-02-13 00:00:00+00:00,19.858046844769312,19.92494083769551,19.695589223637995,19.91538429260254,277800
2025-02-14 00:00:00+00:00,19.94405474379348,20.058729644151292,19.92494165282562,19.953609466552734,293600
2025-02-18 00:00:00+00:00,19.953608909848523,20.03961599407963,19.944054187355846,20.010948181152344,219600
2025-02-19 00:00:00+00:00,20.020504726369648,20.04917253929693,19.924941096921238,20.010948181152344,244900
2025-02-20 00:00:00+00:00,20.010947467747837,20.06828491428291,19.829376760541447,19.896270751953125,198300
2025-02-21 00:00:00+00:00,19.877158709700502,19.886715255080727,19.5140190988753,19.561800003051758,339000
2025-02-24 00:00:00+00:00,19.68603383270421,19.762484375205553,19.418456022587172,19.456682205200195,314900
2025-02-25 00:00:00+00:00,19.49490695814387,19.51402004983574,19.227330965356682,19.303781509399414,243000
2025-02-26 00:00:00+00:00,19.37067415202969,19.542688319769407,19.189103439112802,19.246440887451172,192100
2025-02-27 00:00:00+00:00,19.284668587716943,19.34200604057328,18.89285931820325,18.93108367919922,371100
2025-02-28 00:00:00+00:00,19.064871187382032,19.208215713500977,18.902413571720686,19.208215713500977,352300
2025-03-03 00:00:00+00:00,19.265552449538564,19.351559526585792,18.77817962051243,18.797292709350586,546900
2025-03-04 00:00:00+00:00,18.701730728149414,18.845075261558897,18.395928570815947,18.701730728149414,446700
2025-03-05 00:00:00+00:00,18.73995688949873,18.911971058499322,18.567942720498134,18.825963973999023,241900
2025-03-06 00:00:00+00:00,18.644392213278053,18.720842748240116,18.38637097425939,18.443708419799805,362900
2025-03-07 00:00:00+00:00,18.405486219525105,18.596611667954623,18.262141677521782,18.539274215698242,339100
2025-03-10 00:00:00+00:00,18.27169602532235,18.424597094762323,17.870330262361282,17.975448608398438,532700
2025-03-11 00:00:00+00:00,17.860774543491914,18.15702015138852,17.803435272757387,17.84166145324707,369900
2025-03-12 00:00:00+00:00,17.965892063717874,18.176132401241233,17.87988498431732,17.975448608398438,275900
2025-03-13 00:00:00+00:00,17.97545008715682,18.04234408269931,17.726985373195667,17.784324645996094,317300
2025-03-14 00:00:00+00:00,17.8989993127838,18.19524675021622,17.88944276744166,18.157020568847656,260700
2025-03-17 00:00:00+00:00,18.243027997590588,18.443709985379034,18.176134001661108,18.300365447998047,313400
2025-03-18 00:00:00+00:00,18.30036464953509,18.30036464953509,18.080569580292472,18.137907028198242,216500
2025-03-19 00:00:00+00:00,18.12835001780562,18.376814715986256,18.10923875081062,18.243026733398438,424200
2025-03-20 00:00:00+00:00,18.185690740328276,18.520160723527997,18.118794920963627,18.223915100097656,151600
2025-03-21 00:00:00+00:00,18.128350552407227,18.309921264648438,18.02323220129883,18.309921264648438,151700
2025-03-24 00:00:00+00:00,18.49149213353362,18.596610485532487,18.42459813970035,18.52971649169922,231900
2025-03-25 00:00:00+00:00,18.634836108255808,18.65394919812843,18.539272481617274,18.587055206298828,197600
2025-03-26 00:00:00+00:00,18.62527875325967,18.63483529778034,18.395927152937006,18.424596786499023,224400
2025-03-27 00:00:00+00:00,18.38637088453503,18.53927195371301,18.338589983938608,18.39592742919922,191600
2025-03-28 00:00:00+00:00,18.462824127907375,18.61572521951832,18.06145830674744,18.09012794494629,271700
2025-03-31 00:00:00+00:00,18.023233303210354,18.204802203827786,17.851219125594074,18.147464752197266,277200
2025-04-01 00:00:00+00:00,18.166577456139084,18.338591630086142,18.05190073259948,18.300365447998047,202600
2025-04-02 00:00:00+00:00,18.15701928076806,18.491491053116587,18.15701928076806,18.39592742919922,177200
2025-04-03 00:00:00+00:00,17.88944145728956,17.946780725143107,17.63142204284668,17.63142204284668,558500
2025-04-04 00:00:00+00:00,17.373401727782984,17.4020695405068,16.570670162473075,16.65667724609375,651600
2025-04-07 00:00:00+00:00,16.236197236105355,16.628006446172105,15.767937492921297,16.350873947143555,672000
2025-04-08 00:00:00+00:00,17.10582311740092,17.335174721895598,16.15019052064417,16.369985580444336,434000
2025-04-09 00:00:00+00:00,16.255311497118253,17.898998989016935,16.255311497118253,17.889442443847656,463100
2025-04-10 00:00:00+00:00,17.62186699828056,17.74609844375618,17.01026084818422,17.316064834594727,388400
2025-04-11 00:00:00+00:00,17.201386387767606,17.660089587320865,17.12493585450873,17.535858154296875,158900
2025-04-14 00:00:00+00:00,17.679205221116653,17.899000308033354,17.602754676853248,17.650535583496094,181900
2025-04-15 00:00:00+00:00,17.65053457613388,17.898999286490604,17.554972768302147,17.68876075744629,186100
2025-04-16 00:00:00+00:00,17.47852174405691,17.602753184430387,17.067599419958746,17.201387405395508,255500
2025-04-17 00:00:00+00:00,17.28739455865046,17.48807653762296,17.220500565659627,17.373401641845703,136000
2025-04-21 00:00:00+00:00,17.29695141860094,17.29695141860094,16.83824818169315,17.048486709594727,596100
2025-04-22 00:00:00+00:00,17.115381746229673,17.41162737693513,17.105825200371463,17.306509017944336,275600
2025-04-23 00:00:00+00:00,17.774768829345703,18.099684097638534,17.717431376918952,17.774768829345703,333300
2025-04-24 00:00:00+00:00,17.812990720473834,18.090125043776776,17.803434175940165,18.004117965698242,243100
2025-04-25 00:00:00+00:00,18.071013569471035,18.262140831773895,18.061457024083424,18.204801559448242,306500
2025-04-28 00:00:00+00:00,18.243971401023252,18.43982799595721,18.165629136615053,18.26355743408203,342600
2025-04-29 00:00:00+00:00,18.195008200800785,18.420241977676696,18.15583800247872,18.371278762817383,254600
2025-04-30 00:00:00+00:00,18.214594927488548,18.469207763671875,18.038324358759553,18.469207763671875,141200
2025-05-01 00:00:00+00:00,18.56713402035811,18.802162688310595,18.527963820917346,18.714027404785156,231300
2025-05-02 00:00:00+00:00,18.900089792696242,19.03719016518007,18.870712609028097,18.919675827026367,211500
2025-05-05 00:00:00+00:00,18.90008910448183,18.94905418852416,18.80216267205111,18.929468154907227,251900
2025-05-06 00:00:00+00:00,18.674854823123624,18.909881616775387,18.606305575120228,18.802162170410156,208600
2025-05-07 00:00:00+00:00,18.919674966373186,18.919674966373186,18.655269118425416,18.851125717163086,123200
2025-05-08 00:00:00+00:00,18.89029901011346,19.0469835521424,18.782577687033406,18.96864128112793,278300
2025-05-09 00:00:00+00:00,19.076360033675943,19.076360033675943,18.82174719530117,18.870712280273438,245700
2025-05-12 00:00:00+00:00,19.27221713208834,19.526829976991884,19.242838080351643,19.42890167236328,345600
2025-05-13 00:00:00+00:00,19.49745005762555,19.72268384076957,19.468071007196208,19.683513641357422,222000
2025-05-14 00:00:00+00:00,19.78144313100353,19.898955604132478,19.69330784224328,19.801027297973633,192600
2025-05-15 00:00:00+00:00,19.830404957704328,19.908747223564898,19.65413439256131,19.712890625,257400
2025-05-16 00:00:00+00:00,19.85978436224916,19.977296829223633,19.663927760189065,19.977296829223633,219000
2025-05-19 00:00:00+00:00,19.830405995866133,20.02626260468452,19.830405995866133,19.967504501342773,231500
2025-05-20 00:00:00+00:00,19.99688253170799,20.02626158187838,19.849991016509954,19.928333282470703,144000
2025-05-21 00:00:00+00:00,19.879368013185324,19.987089328310375,19.64434121749816,19.74226951599121,157400
2025-05-22 00:00:00+00:00,19.722684860229492,19.84019920019416,19.634549572212755,19.722684860229492,153200
2025-05-23 00:00:00+00:00,19.62475687988966,19.703099144431402,19.497449532617498,19.66392707824707,204800
2025-05-27 00:00:00+00:00,19.96750381233793,19.977296829223633,19.78144209499052,19.977296829223633,168200
2025-05-28 00:00:00+00:00,19.977296858081285,20.026261942580533,19.830405340237515,19.869577407836914,106900
2025-05-29 00:00:00+00:00,20.12418920970458,20.12418920970458,19.947920501685132,20.045846939086914,259100
2025-05-30 00:00:00+00:00,20.133980510087806,20.182945592440273,19.898953718276694,20.016468048095703,316900
2025-06-02 00:00:00+00:00,19.918540606466316,20.14377439147787,19.918540606466316,20.085018157958984,207000
2025-06-03 00:00:00+00:00,20.173153772918113,20.261289058555036,20.085018487281186,20.133981704711914,197300
2025-06-04 00:00:00+00:00,20.104604521384285,20.261289058555036,20.104604521384285,20.133981704711914,195300
2025-06-05 00:00:00+00:00,20.212323812744927,20.25149588063997,20.075225310766285,20.163360595703125,283600
2025-06-06 00:00:00+00:00,20.23191002528715,20.359217379242825,20.20253097410653,20.349424362182617,228300
2025-06-09 00:00:00+00:00,20.48652352519094,20.78030657515109,20.447351455688477,20.447351455688477,633700
2025-06-10 00:00:00+00:00,20.545279438730688,20.61382869145561,20.44735113434064,20.5061092376709,307400
2025-06-11 00:00:00+00:00,20.545278044284938,20.555071060841975,20.369007481912067,20.417972564697266,301300
2025-06-12 00:00:00+00:00,20.47672879621258,20.594243127070136,20.378800498469104,20.417972564697266,430100
2025-06-13 00:00:00+00:00,20.359217700704033,20.43755997059565,20.231910344738242,20.290666580200195,259200
2025-06-16 00:00:00+00:00,20.447350766523787,20.515901885842627,20.349424331722336,20.457143783569336,257200
2025-06-17 00:00:00+00:00,20.339630815877655,20.457143281888385,20.2710815660669,20.329837799072266,235500
2025-06-18 00:00:00+00:00,20.29066573185071,20.50610836591533,20.28087271504532,20.329837799072266,276700
2025-06-20 00:00:00+00:00,20.506107991730733,20.564864223663946,20.23190912966418,20.280872344970703,278700
2025-06-23 00:00:00+00:00,20.241702173288644,20.53548520117348,20.22211614000914,20.496315002441406,354700
2025-06-24 00:00:00+00:00,20.662794079188757,20.79989258663989,20.574658790733867,20.7705135345459,308500
2025-06-25 00:00:00+00:00,20.83906449469236,20.87823469602055,20.75092920692011,20.79989242553711,277700
2025-06-26 00:00:00+00:00,20.91740588299549,21.054504383602687,20.888026832368098,20.9467830657959,361900
2025-06-27 00:00:00+00:00,21.05450386468977,21.152432163207205,20.897819334192654,21.0349178314209,432200
2025-06-30 00:00:00+00:00,21.132847328955705,21.348288103656,21.132847328955705,21.26015281677246,285100
2025-07-01 00:00:00+00:00,21.201396243798143,21.348287763655584,21.083883775043,21.10346794128418,367800
2025-07-02 00:00:00+00:00,21.162226412590645,21.191603596378307,21.103468309361226,21.152433395385742,328100
2025-07-03 00:00:00+00:00,21.250361841328854,21.446216583251953,21.250361841328854,21.446216583251953,207100
2025-07-07 00:00:00+00:00,21.426629010587376,21.446215043721807,21.054503720167794,21.17201805114746,307900
2025-07-08 00:00:00+00:00,21.211189959495336,21.289532230521576,21.16222674053909,21.201396942138672,244400
2025-07-09 00:00:00+00:00,21.338496284537648,21.485387802124023,21.21118893288967,21.485387802124023,450300
2025-07-10 00:00:00+00:00,21.45600856877944,21.475594602378045,21.269944985246624,21.29932403564453,372700
2025-07-11 00:00:00+00:00,21.348287079610493,21.387459146491725,21.172018382125803,21.22098159790039,317300
2025-07-14 00:00:00+00:00,21.220982815847517,21.338497155408827,21.18181074671806,21.230775833129883,256100
2025-07-15 00:00:00+00:00,21.328702754240314,21.338495770887274,21.191602389009862,21.2503604888916,261400
2025-07-16 00:00:00+00:00,21.348288103656,21.348288103656,21.07409109364236,21.26015281677246,288600
2025-07-17 00:00:00+00:00,21.25036114854196,21.367873616299363,21.22098209768911,21.34828758239746,327000
2025-07-18 00:00:00+00:00,21.32870359466842,21.54414436590979,21.250361326232735,21.534351348876953,344200
2025-07-21 00:00:00+00:00,21.54414334502189,21.622485609745258,21.348286749300012,21.495180130004883,334000
2025-07-22 00:00:00+00:00,21.465802818591406,21.465802818591406,21.33849732854188,21.416839599609375,316000
2025-07-23 00:00:00+00:00,21.544143517807044,21.593106733216736,21.41683803704567,21.573522567749023,314400
2025-07-24 00:00:00+00:00,21.6224871650727,21.700829435431306,21.553937911987305,21.553937911987305,303500
2025-07-25 00:00:00+00:00,21.651866390129808,21.788964897397534,21.61269432072356,21.740001678466797,353600
2025-07-28 00:00:00+00:00,21.760000228881836,21.899999618530273,21.739999771118164,21.81999969482422,329400
2025-07-29 00:00:00+00:00,21.829999923706055,21.829999923706055,21.6299991607666,21.6299991607666,237500
2025-07-30 00:00:00+00:00,21.6299991607666,21.65999984741211,21.479999542236328,21.56999969482422,214000
2025-07-31 00:00:00+00:00,21.829999923706055,21.84000015258789,21.549999237060547,21.600000381469727,214300
2025-08-01 00:00:00+00:00,21.43000030517578,21.479999542236328,21.110000610351562,21.149999618530273,304000
2025-08-04 00:00:00+00:00,21.25,21.469999313354492,21.25,21.469999313354492,214700
2025-08-05 00:00:00+00:00,21.5,21.549999237060547,21.329999923706055,21.40999984741211,162500
2025-08-06 00:00:00+00:00,21.440000534057617,21.530000686645508,21.3700008392334,21.450000762939453,143800
2025-08-07 00:00:00+00:00,21.610000610351562,21.649999618530273,21.5,21.639999389648438,271600
2025-08-08 00:00:00+00:00,21.649999618530273,21.75,21.6299991607666,21.690000534057617,137900
2025-08-11 00:00:00+00:00,21.709999084472656,21.799999237060547,21.700000762939453,21.75,189600
2025-08-12 00:00:00+00:00,21.780000686645508,22.0,21.770000457763672,22.0,174900
2025-08-13 00:00:00+00:00,22.020000457763672,22.06999969482422,21.969999313354492,22.040000915527344,156900
2025-08-14 00:00:00+00:00,22.0,22.06999969482422,21.969999313354492,21.969999313354492,182600
2025-08-15 00:00:00+00:00,22.049999237060547,22.06999969482422,21.899999618530273,21.979999542236328,149700
2025-08-18 00:00:00+00:00,21.950000762939453,21.979999542236328,21.799999237060547,21.829999923706055,237300
2025-08-19 00:00:00+00:00,21.8799991607666,21.969999313354492,21.559999465942383,21.6200008392334,244400
2025-08-20 00:00:00+00:00,21.549999237060547,21.700000762939453,21.43000030517578,21.549999237060547,249400
2025-08-21 00:00:00+00:00,21.540000915527344,21.700000762939453,21.3700008392334,21.389999389648438,242100
2025-08-22 00:00:00+00:00,21.540000915527344,21.950000762939453,21.420000076293945,21.649999618530273,448400
2025-08-25 00:00:00+00:00,21.6299991607666,21.649999618530273,21.520000457763672,21.610000610351562,237900
2025-08-26 00:00:00+00:00,21.690000534057617,21.719999313354492,21.559999465942383,21.670000076293945,163000
2025-08-27 00:00:00+00:00,21.729999542236328,21.829999923706055,21.709999084472656,21.760000228881836,192200
2025-08-28 00:00:00+00:00,21.889999389648438,21.889999389648438,21.709999084472656,21.8799991607666,246400
2025-08-29 00:00:00+00:00,21.8799991607666,21.8799991607666,21.610000610351562,21.690000534057617,278400
2025-09-02 00:00:00+00:00,21.6299991607666,21.690000534057617,21.43000030517578,21.450000762939453,560400
2025-09-03 00:00:00+00:00,21.559999465942383,21.65999984741211,21.510000228881836,21.65999984741211,320200
2025-09-04 00:00:00+00:00,21.610000610351562,21.829999923706055,21.610000610351562,21.75,186800
2025-09-05 00:00:00+00:00,21.850000381469727,21.899999618530273,21.649999618530273,21.770000457763672,170300
2025-09-08 00:00:00+00:00,21.770000457763672,21.850000381469727,21.709999084472656,21.75,195100
2025-09-09 00:00:00+00:00,21.81999969482422,21.829999923706055,21.719999313354492,21.799999237060547,136000
2025-09-10 00:00:00+00:00,21.889999389648438,21.979999542236328,21.84000015258789,21.940000534057617,123400
2025-09-11 00:00:00+00:00,22.049999237060547,22.1299991607666,22.0,22.1299991607666,222000
2025-09-12 00:00:00+00:00,22.1200008392334,22.1299991607666,22.06999969482422,22.06999969482422,153900
2025-09-15 00:00:00+00:00,22.149999618530273,22.25,22.149999618530273,22.25,225200
2025-09-16 00:00:00+00:00,22.229999542236328,22.25,22.100000381469727,22.100000381469727,174400
2025-09-17 00:00:00+00:00,22.190000534057617,22.219999313354492,22.010000228881836,22.190000534057617,241400
2025-09-18 00:00:00+00:00,22.299999237060547,22.299999237060547,22.219999313354492,22.219999313354492,232000
2025-09-19 00:00:00+00:00,22.34000015258789,22.399999618530273,22.280000686645508,22.389999389648438,316000
2025-09-22 00:00:00+00:00,22.420000076293945,22.479999542236328,22.399999618530273,22.450000762939453,271600
2025-09-23 00:00:00+00:00,22.5,22.540000915527344,22.280000686645508,22.40999984741211,211900
2025-09-24 00:00:00+00:00,22.459999084472656,22.520000457763672,22.200000762939453,22.239999771118164,178800
2025-09-25 00:00:00+00:00,22.219999313354492,22.280000686645508,21.90999984741211,22.010000228881836,324300
2025-09-26 00:00:00+00:00,22.110000610351562,22.299999237060547,22.059999465942383,22.110000610351562,187700
