"('date', '')","('open', 'APH')","('high', 'APH')","('low', 'APH')","('close', 'APH')","('volume', 'APH')"
2025-01-17 00:00:00+00:00,68.9530373987031,69.57943611826683,68.08802215469406,69.02263641357422,9780900
2025-01-21 00:00:00+00:00,70.2953073956131,72.41312004702063,69.7981694152036,72.30374908447266,11398600
2025-01-22 00:00:00+00:00,75.21698042966979,77.8020964957711,72.80088946189932,77.39443969726562,14384500
2025-01-23 00:00:00+00:00,77.54358782116462,78.36883877181269,76.2212064260757,78.10038757324219,9307600
2025-01-24 00:00:00+00:00,78.54780612660426,78.93557317024477,76.47971017003887,76.7481689453125,6318800
2025-01-27 00:00:00+00:00,70.56377522740272,72.33358545153888,65.30405380799357,67.10369110107422,22509300
2025-01-28 00:00:00+00:00,68.47579519220038,68.5354493285508,65.99010503460856,68.18745422363281,10368800
2025-01-29 00:00:00+00:00,68.69452343699125,69.68879941149028,68.40619007982336,68.98286437988281,8943000
2025-01-30 00:00:00+00:00,71.23987963954306,71.58787473569676,69.90754580405213,71.24982452392578,7103200
2025-01-31 00:00:00+00:00,72.37335195320077,72.5622668232503,70.17600287303786,70.3748550415039,6270300
2025-02-03 00:00:00+00:00,68.63487828983811,70.25555319527112,68.1476851225656,69.71864318847656,7490900
2025-02-04 00:00:00+00:00,68.6050391215788,70.40467612617715,68.38629720341746,69.31097412109375,6244800
2025-02-05 00:00:00+00:00,69.80811553565744,69.94731356578048,68.6249246938878,69.12206268310547,7565800
2025-02-06 00:00:00+00:00,69.81805761698182,70.295305819469,68.83372656184406,69.62914276123047,6277700
2025-02-07 00:00:00+00:00,69.8578406423002,70.7328008760864,69.07236161602329,69.40047454833984,6275600
2025-02-10 00:00:00+00:00,70.09645344741297,71.57792246719262,69.88765641126066,71.3890151977539,9948200
2025-02-11 00:00:00+00:00,70.46434604992125,70.68308040784368,69.11213002167314,69.54960632324219,6579400
2025-02-12 00:00:00+00:00,68.60504673537315,69.5396686400694,68.48573087975528,69.33087158203125,7512000
2025-02-13 00:00:00+00:00,69.21155503131818,69.5197781730803,68.5354470277221,68.97293090820312,6104000
2025-02-14 00:00:00+00:00,69.30103138670896,69.6689162228172,68.40618909117161,68.48572540283203,5468000
2025-02-18 00:00:00+00:00,69.00276496501687,69.15190790171775,67.60083198004328,68.63488006591797,6352000
2025-02-19 00:00:00+00:00,69.94731030423154,70.14617004208026,68.63486637732335,69.410400390625,7368700
2025-02-20 00:00:00+00:00,69.15190089697045,69.41040720296004,67.75991293830509,68.97293090820312,4694700
2025-02-21 00:00:00+00:00,69.04253030158985,69.20161052262195,66.3977524071983,67.19317626953125,8015400
2025-02-24 00:00:00+00:00,67.50139465523449,68.05818676818845,66.17900580124527,66.74574279785156,7469000
2025-02-25 00:00:00+00:00,65.49296402961099,66.47729516332441,63.91206121658129,64.63788604736328,12372100
2025-02-26 00:00:00+00:00,65.73159051476955,66.46735267048018,65.08530956274127,65.85090637207031,9801200
2025-02-27 00:00:00+00:00,66.019926101989,66.5966079867074,64.92622404920408,65.0853042602539,6948800
2025-02-28 00:00:00+00:00,64.73731139185504,66.23867028571406,64.27000045507135,66.21878051757812,10480900
2025-03-03 00:00:00+00:00,66.26849893586636,66.39775208894318,62.79847392130056,63.086814880371094,9326300
2025-03-04 00:00:00+00:00,62.152192212874446,63.83251731777096,61.07837608578223,62.68910217285156,9394900
2025-03-05 00:00:00+00:00,63.136526549196866,64.40919862655146,62.38087845148307,64.339599609375,7778800
2025-03-06 00:00:00+00:00,62.45047937695933,62.95755848800575,61.118149332943474,61.39654541015625,9130300
2025-03-07 00:00:00+00:00,61.396543886112646,62.947615833928964,59.666501952284364,62.56978988647461,8120400
2025-03-10 00:00:00+00:00,60.95906539962051,61.84397046867889,60.34261152373945,61.436317443847656,8764500
2025-03-11 00:00:00+00:00,61.70477213207558,62.50019220194849,60.70055121216061,61.287174224853516,7502600
2025-03-12 00:00:00+00:00,62.84818193264674,63.47457684358092,61.77436587819275,62.470359802246094,9807600
2025-03-13 00:00:00+00:00,62.41070327938758,62.82829736746744,61.008774309193754,61.26728439331055,7136700
2025-03-14 00:00:00+00:00,62.35105188015806,63.086817846018384,61.7147157977179,62.6393928527832,7577700
2025-03-17 00:00:00+00:00,62.241678751253104,64.21034865337155,62.241678751253104,63.494468688964844,6834900
2025-03-18 00:00:00+00:00,62.961149113146554,64.07762187957026,62.61225256197889,63.64897537231445,10089400
2025-03-19 00:00:00+00:00,65.17416145350771,67.83576127444843,64.49630199282008,67.1977767944336,15969500
2025-03-20 00:00:00+00:00,65.90186435360728,67.27751691696335,65.90186435360728,66.15107727050781,7627400
2025-03-21 00:00:00+00:00,65.39346815236749,66.83890763977664,64.43649146003524,66.39031982421875,11824100
2025-03-24 00:00:00+00:00,67.63638574058903,69.21141323829505,67.57657707282483,69.08182525634766,8475200
2025-03-25 00:00:00+00:00,68.95222513015565,69.60018020798981,68.49367429494016,69.2712173461914,5202200
2025-03-26 00:00:00+00:00,69.09179011832931,69.43072365713383,66.95852805093497,67.36724090576172,6915300
2025-03-27 00:00:00+00:00,67.05821518716597,68.4039711602766,66.45014260472304,67.95538330078125,8033400
2025-03-28 00:00:00+00:00,67.32736184317677,67.94541260860541,66.001547313747,66.3803482055664,9489700
2025-03-31 00:00:00+00:00,65.26388180932629,65.89189564040392,64.19725079791675,65.38349914550781,10087900
2025-04-01 00:00:00+00:00,65.36356602954278,66.43019705028006,64.91498580418947,65.86199188232422,6361100
2025-04-02 00:00:00+00:00,64.71561203926339,67.87563017624439,64.64583272286043,67.68623352050781,5700500
2025-04-03 00:00:00+00:00,64.13743392971608,64.60595543974887,61.98423823929123,62.46272659301758,9716800
2025-04-04 00:00:00+00:00,60.349400670128595,60.379305003198034,56.94016600078216,58.90396499633789,15461000
2025-04-07 00:00:00+00:00,57.31897367107288,62.98109172227387,56.27228012979079,60.70827102661133,15572200
2025-04-08 00:00:00+00:00,62.98109170771497,63.76860547583267,58.98371419789918,59.880882263183594,12856900
2025-04-09 00:00:00+00:00,59.6017670909559,66.84887597266102,58.97374942322066,65.97164916992188,12062100
2025-04-10 00:00:00+00:00,63.92809295654297,65.1342825286995,61.804801700571055,63.92809295654297,13077300
2025-04-11 00:00:00+00:00,63.14058365845348,65.43334169274702,62.82159143469197,65.19409942626953,6469100
2025-04-14 00:00:00+00:00,66.8089923462791,66.97846290206857,64.79535541661961,65.25390625,6785500
2025-04-15 00:00:00+00:00,65.46325027711512,66.60963127006109,65.20407430717083,65.55297088623047,6183000
2025-04-16 00:00:00+00:00,64.43649020914505,65.58287113059451,63.549292846850356,64.56607818603516,5633400
2025-04-17 00:00:00+00:00,64.8152962217169,65.79221426474024,64.3667159847892,64.85517120361328,6052600
2025-04-21 00:00:00+00:00,63.73869760630726,64.54614886845545,62.353074323970425,63.389801025390625,6601800
2025-04-22 00:00:00+00:00,64.13743472015733,65.77227850491713,64.04772171774745,65.54299926757812,7601200
2025-04-23 00:00:00+00:00,75.78065743532062,76.18937025349425,70.69671565217824,70.92599487304688,19054400
2025-04-24 00:00:00+00:00,72.2518151544964,76.31896434374332,70.6070083149416,75.79063415527344,14920900
2025-04-25 00:00:00+00:00,74.91340529127336,76.39871216532924,73.90658296472384,75.61119842529297,14324600
2025-04-28 00:00:00+00:00,75.84047290925007,76.35883240415325,74.72399635935376,75.64109802246094,5879700
2025-04-29 00:00:00+00:00,75.69094465072719,76.64792130390146,75.42179805670527,76.43858337402344,5443100
2025-04-30 00:00:00+00:00,74.39503757838507,76.92704173909989,74.07604534741016,76.70773315429688,6624100
2025-05-01 00:00:00+00:00,78.24288004393837,79.10017302934831,77.8740498189562,78.38243865966797,8436500
2025-05-02 00:00:00+00:00,79.37929565764117,80.74498518198745,78.51203957312629,80.40605926513672,7706800
2025-05-05 00:00:00+00:00,79.84781559842271,80.63532931411888,79.40920604432733,79.91759490966797,6762500
2025-05-06 00:00:00+00:00,79.39924436754852,79.79798659343953,78.85097285627644,79.45905303955078,6054000
2025-05-07 00:00:00+00:00,79.45904768841241,80.8247372483703,79.02043050893326,80.58548736572266,8289300
2025-05-08 00:00:00+00:00,81.55243249629476,81.56240314247611,79.8577877034486,80.32630920410156,8622500
2025-05-09 00:00:00+00:00,80.69513789271329,81.18360067628008,80.06712409218038,80.62535858154297,6917900
2025-05-12 00:00:00+00:00,83.11749015952869,84.71245892835644,82.61906432061369,84.194091796875,9860300
2025-05-13 00:00:00+00:00,84.49315567191714,86.52673413560653,84.35359703664803,85.50994110107422,8089100
2025-05-14 00:00:00+00:00,85.72924282065755,85.79902213269193,85.10122901234806,85.36040496826172,5751200
2025-05-15 00:00:00+00:00,85.10123132868452,85.87877442833837,84.45327621051472,85.6993408203125,5957700
2025-05-16 00:00:00+00:00,86.02830002652789,86.68621815759282,85.55977853640427,86.6064682006836,7690600
2025-05-19 00:00:00+00:00,84.57289032053006,86.49681430890631,84.57289032053006,86.13795471191406,8316000
2025-05-20 00:00:00+00:00,85.73921617809454,86.24760506526127,85.36040766760773,86.0183334350586,4421800
2025-05-21 00:00:00+00:00,85.40028575720073,86.94540897856008,85.12116849007455,85.42022705078125,6507700
2025-05-22 00:00:00+00:00,85.17101075670372,85.66943660129047,84.5130849912693,84.9915771484375,5266000
2025-05-23 00:00:00+00:00,83.60595144396997,85.7292427413738,83.17730492604812,85.2806625366211,4476000
2025-05-27 00:00:00+00:00,86.63638284521363,88.22137336008616,86.47688292641215,88.05191040039062,7492200
2025-05-28 00:00:00+00:00,87.9223107430057,88.50048651382151,87.56344354769756,87.85253143310547,6116600
2025-05-29 00:00:00+00:00,88.719795121752,88.85935374160346,87.67309786749169,88.64004516601562,7740200
2025-05-30 00:00:00+00:00,88.7596760716402,89.69671910115369,87.87247866915929,89.6468734741211,21458600
2025-06-02 00:00:00+00:00,89.26806834389001,90.0954494337154,88.49051766799005,90.07551574707031,6116900
2025-06-03 00:00:00+00:00,90.60385128794638,91.59073235106338,90.42441767598193,91.39136505126953,6525700
2025-06-04 00:00:00+00:00,91.67048163761636,92.11906946690937,91.19199707948708,91.62064361572266,6070300
2025-06-05 00:00:00+00:00,92.06922167542211,93.03616902085486,91.59072952316554,92.22871398925781,8686400
2025-06-06 00:00:00+00:00,92.96639453404076,93.38507043564228,92.5277773388153,93.06607818603516,4289400
2025-06-09 00:00:00+00:00,93.25547430540634,93.6043708596082,92.47792363484645,92.66732788085938,7702500
2025-06-10 00:00:00+00:00,93.14582809895765,93.81371693286827,90.77331611376,92.19881439208984,8667400
2025-06-11 00:00:00+00:00,92.26858868426142,93.00626440027065,91.3215826343404,92.77698516845703,7601500
2025-06-12 00:00:00+00:00,92.43806197834354,94.53144903838745,92.04928281633364,94.30216979980469,5849000
2025-06-13 00:00:00+00:00,92.71718155077804,93.47478338982212,91.79010913752332,92.19881439208984,7132300
2025-06-16 00:00:00+00:00,93.00626381107162,93.74393191703297,92.81685956013742,93.08600616455078,5213800
2025-06-17 00:00:00+00:00,92.46186897942869,93.60029844048746,92.09238586676526,92.67158508300781,14241000
2025-06-18 00:00:00+00:00,92.65161245953445,94.05966499873574,92.4119466979732,93.34066009521484,9920500
2025-06-20 00:00:00+00:00,94.00972716292858,94.37921789461788,92.8513363486878,93.69017028808594,16439800
2025-06-23 00:00:00+00:00,93.32068234362842,95.1481518475461,92.85133912190159,95.11819458007812,11459500
2025-06-24 00:00:00+00:00,96.03691780910998,96.55620249794804,94.74870200109325,95.66743469238281,11953000
2025-06-25 00:00:00+00:00,95.99697436235007,97.27520952212923,95.66743680049014,96.8857421875,6228500
2025-06-26 00:00:00+00:00,96.89572854576426,97.85439918230448,96.75592288744612,96.8458023071289,12473800
2025-06-27 00:00:00+00:00,96.95564421425009,97.93429145276629,96.31653044907762,97.53484344482422,19777900
2025-06-30 00:00:00+00:00,97.83443049626496,98.87299226025839,97.24524297548659,98.61334991455078,8252000
2025-07-01 00:00:00+00:00,98.46355848538877,98.56341858434868,96.27659412846934,97.25523376464844,6782200
2025-07-02 00:00:00+00:00,96.60613133327648,98.3836669921875,96.03692039060456,98.3836669921875,6354300
2025-07-03 00:00:00+00:00,99.09268735121707,99.5720188532816,98.67326276336452,99.3223648071289,3180800
2025-07-07 00:00:00+00:00,99.21251599751791,99.8516297434576,98.05412519006605,98.41362762451172,9851200
2025-07-08 00:00:00+00:00,98.61334956802011,99.00280927579445,96.51625707565745,97.27520751953125,9425600
2025-07-09 00:00:00+00:00,97.75453979851223,98.65329590770426,97.30516555333472,98.0740966796875,6244500
2025-07-10 00:00:00+00:00,98.42361187887938,98.6932425239343,96.99559038426005,98.17395782470703,5315900
2025-07-11 00:00:00+00:00,98.07409484143703,98.83304527706683,97.79448352800418,98.62333679199219,6716900
2025-07-14 00:00:00+00:00,98.69323961385705,100.65052642659509,98.18394322508823,100.07132720947266,7750000
2025-07-15 00:00:00+00:00,100.60059518753766,100.8602375362519,98.7431684214225,99.30239868164062,5507700
2025-07-16 00:00:00+00:00,99.6619036051522,100.44082305181901,98.47354784384207,100.4108657836914,6241000
2025-07-17 00:00:00+00:00,99.96148191608387,101.93874538036926,99.96148191608387,101.81890869140625,6959000
2025-07-18 00:00:00+00:00,102.85747273159502,103.55650105213891,102.19838235607884,103.1969985961914,6319500
2025-07-21 00:00:00+00:00,102.89741911565223,104.01587205627489,102.37813440010561,103.56649017333984,6509400
2025-07-22 00:00:00+00:00,103.62640434972712,103.73625274613998,100.96010080516933,101.63916015625,8825700
2025-07-23 00:00:00+00:00,107.0816227119359,108.69937614384078,95.05828227431299,100.57064056396484,30058100
2025-07-24 00:00:00+00:00,102.64776526646565,104.95456636626817,102.0386087443714,104.3154525756836,14014600
2025-07-25 00:00:00+00:00,104.64499447228197,105.87328815473944,104.52515778325609,104.87467193603516,7303600
2025-07-28 00:00:00+00:00,105.76344518405902,107.00172713626765,104.8946463490437,106.5523452758789,8368800
2025-07-29 00:00:00+00:00,107.67079726293956,108.39979043366979,104.82474264621422,105.16426849365234,9476600
2025-07-30 00:00:00+00:00,105.16427343087436,105.86330936774723,104.14568822190284,105.34402465820312,7247600
2025-07-31 00:00:00+00:00,106.6522171155479,108.05027375170674,106.1229441103309,106.36261749267578,15268000
2025-08-01 00:00:00+00:00,105.14430430612654,105.17426157416507,102.61780645038107,104.16565704345703,8736100
2025-08-04 00:00:00+00:00,108.40977246357417,108.59951198000387,106.26275372409657,108.47967529296875,8998000
2025-08-05 00:00:00+00:00,108.50964045955001,109.74792242010143,106.86192219803056,107.78064727783203,10434700
2025-08-06 00:00:00+00:00,108.10020236010966,109.34847259521484,107.39118578083033,109.34847259521484,6507700
2025-08-07 00:00:00+00:00,109.43834971373066,110.22725745491795,107.68079062284892,108.39979553222656,5794200
2025-08-08 00:00:00+00:00,109.00894722179191,110.44694935807003,108.34985687775189,109.82781219482422,5052400
2025-08-11 00:00:00+00:00,110.09743647544059,110.84639862833474,109.09882027158172,109.65804290771484,4859600
2025-08-12 00:00:00+00:00,110.00756474250441,111.71519753790393,109.63807400406567,111.69522094726562,7075400
2025-08-13 00:00:00+00:00,111.96485641303906,112.19453388341628,107.52100954033952,109.67802429199219,9871600
2025-08-14 00:00:00+00:00,108.85915962736347,110.67664089897217,108.61948624162095,110.58676147460938,6247100
2025-08-15 00:00:00+00:00,110.3970257288636,110.56678865706658,107.37121219449112,109.05887603759766,6535500
2025-08-18 00:00:00+00:00,109.8477803173982,111.22586790950793,109.56816900469508,110.90631103515625,6809200
2025-08-19 00:00:00+00:00,110.65665784421815,111.86498252278795,109.0289161933521,109.82781219482422,7000600
2025-08-20 00:00:00+00:00,109.14875876106657,109.30853339866884,104.56510622905058,108.4996566772461,9011700
2025-08-21 00:00:00+00:00,108.36983183147053,109.32851013369215,107.74070633829761,108.65943145751953,7320500
2025-08-22 00:00:00+00:00,108.8591574129396,111.01616450888277,108.27995817076665,109.20867156982422,7552500
2025-08-25 00:00:00+00:00,109.42836918750665,111.32574156345582,109.3984119193809,109.57816314697266,4086900
2025-08-26 00:00:00+00:00,109.6680336780549,110.62670434113458,109.5781618747211,109.7479248046875,10309400
2025-08-27 00:00:00+00:00,109.51823755684903,110.50687308701383,109.24861453333673,109.97760009765625,4433400
2025-08-28 00:00:00+00:00,109.94764502548898,111.90493191537514,109.4083913488616,111.78510284423828,5076800
2025-08-29 00:00:00+00:00,110.8663729880944,111.13600364278874,107.77066412945162,108.70936584472656,6200800
2025-09-02 00:00:00+00:00,106.74208862598648,109.1687263789788,105.30407881122444,109.09882354736328,6986600
2025-09-03 00:00:00+00:00,109.27857611345965,110.57678028090062,108.74931072205038,110.53683471679688,6826300
2025-09-04 00:00:00+00:00,110.94626059394407,112.62393614944244,110.10742662561347,112.59397888183594,8145700
2025-09-05 00:00:00+00:00,112.84363166926182,113.53267929181881,108.52960994913734,110.29715728759766,12409800
2025-09-08 00:00:00+00:00,110.94626183638655,111.81506070089014,110.23724522602318,110.38703918457031,9279700
2025-09-09 00:00:00+00:00,110.74653861550024,117.07776169571353,110.44695070658113,116.62838745117188,14095800
2025-09-10 00:00:00+00:00,117.83671339844467,120.63284184865448,116.48858303163667,118.92520141601562,18913200
2025-09-11 00:00:00+00:00,118.66556610548267,120.06363032375269,118.66556610548267,119.30467987060547,9832000
2025-09-12 00:00:00+00:00,118.86528410189091,119.42450673132262,117.65695942396202,118.5157699584961,6358900
2025-09-15 00:00:00+00:00,118.32603477689752,120.34324382493463,118.06640004306082,119.07499694824219,6063400
2025-09-16 00:00:00+00:00,119.18000030517578,119.81999969482422,118.20999908447266,119.04000091552734,7717500
2025-09-17 00:00:00+00:00,119.11000061035156,119.5,117.33999633789062,118.41000366210938,11958900
2025-09-18 00:00:00+00:00,119.0,122.79000091552734,118.87999725341797,122.06999969482422,12130400
2025-09-19 00:00:00+00:00,122.47000122070312,124.38999938964844,121.29000091552734,123.94000244140625,15836500
2025-09-22 00:00:00+00:00,123.0,123.94000244140625,121.19000244140625,123.69000244140625,12207200
2025-09-23 00:00:00+00:00,124.01000213623047,126.05999755859375,123.8499984741211,125.4000015258789,12013100
2025-09-24 00:00:00+00:00,125.5999984741211,126.0,121.52999877929688,123.12999725341797,8434100
2025-09-25 00:00:00+00:00,121.0999984741211,122.37999725341797,119.62000274658203,122.33000183105469,9004700
2025-09-26 00:00:00+00:00,122.77999877929688,123.08000183105469,121.31999969482422,122.5999984741211,6212500
