"('date', '')","('open', 'ANGO')","('high', 'ANGO')","('low', 'ANGO')","('close', 'ANGO')","('volume', 'ANGO')"
2024-04-23 00:00:00+00:00,6.289999961853027,6.300000190734863,6.0,6.03000020980835,379000
2024-04-24 00:00:00+00:00,5.989999771118164,6.03000020980835,5.829999923706055,5.869999885559082,586500
2024-04-25 00:00:00+00:00,5.800000190734863,5.849999904632568,5.71999979019165,5.78000020980835,373100
2024-04-26 00:00:00+00:00,5.78000020980835,6.440000057220459,5.760000228881836,5.809999942779541,313300
2024-04-29 00:00:00+00:00,5.809999942779541,5.96999979019165,5.809999942779541,5.820000171661377,288300
2024-04-30 00:00:00+00:00,5.75,5.860000133514404,5.659999847412109,5.789999961853027,381000
2024-05-01 00:00:00+00:00,5.829999923706055,5.980000019073486,5.710000038146973,5.789999961853027,357100
2024-05-02 00:00:00+00:00,6.190000057220459,6.289999961853027,6.059999942779541,6.079999923706055,772400
2024-05-03 00:00:00+00:00,6.119999885559082,6.269999980926514,6.070000171661377,6.269999980926514,307400
2024-05-06 00:00:00+00:00,6.309999942779541,6.400000095367432,6.159999847412109,6.199999809265137,472000
2024-05-07 00:00:00+00:00,6.239999771118164,6.260000228881836,6.119999885559082,6.139999866485596,278900
2024-05-08 00:00:00+00:00,6.070000171661377,6.110000133514404,5.840000152587891,5.889999866485596,437400
2024-05-09 00:00:00+00:00,5.980000019073486,6.119999885559082,5.840000152587891,6.119999885559082,394900
2024-05-10 00:00:00+00:00,6.139999866485596,6.25,5.929999828338623,6.050000190734863,424100
2024-05-13 00:00:00+00:00,6.090000152587891,6.239999771118164,6.03000020980835,6.119999885559082,395700
2024-05-14 00:00:00+00:00,6.190000057220459,6.269999980926514,6.119999885559082,6.170000076293945,373100
2024-05-15 00:00:00+00:00,6.190000057220459,6.409999847412109,6.170000076293945,6.360000133514404,323100
2024-05-16 00:00:00+00:00,6.360000133514404,6.420000076293945,6.28000020980835,6.420000076293945,279200
2024-05-17 00:00:00+00:00,6.449999809265137,6.579999923706055,6.039999961853027,6.039999961853027,310300
2024-05-20 00:00:00+00:00,6.139999866485596,6.139999866485596,5.800000190734863,5.809999942779541,349100
2024-05-21 00:00:00+00:00,5.769999980926514,5.940000057220459,5.71999979019165,5.860000133514404,539300
2024-05-22 00:00:00+00:00,5.889999866485596,6.409999847412109,5.75,6.320000171661377,697600
2024-05-23 00:00:00+00:00,6.320000171661377,6.369999885559082,6.039999961853027,6.119999885559082,469800
2024-05-24 00:00:00+00:00,6.269999980926514,6.269999980926514,6.059999942779541,6.170000076293945,214200
2024-05-28 00:00:00+00:00,6.329999923706055,6.329999923706055,6.03000020980835,6.239999771118164,329300
2024-05-29 00:00:00+00:00,6.170000076293945,6.300000190734863,6.110000133514404,6.130000114440918,273500
2024-05-30 00:00:00+00:00,6.150000095367432,6.28000020980835,6.070000171661377,6.269999980926514,355100
2024-05-31 00:00:00+00:00,6.309999942779541,6.429999828338623,6.260000228881836,6.309999942779541,316400
2024-06-03 00:00:00+00:00,6.309999942779541,6.5,6.269999980926514,6.400000095367432,385000
2024-06-04 00:00:00+00:00,6.360000133514404,6.460000038146973,6.300000190734863,6.400000095367432,301800
2024-06-05 00:00:00+00:00,6.449999809265137,6.570000171661377,6.349999904632568,6.5,464300
2024-06-06 00:00:00+00:00,6.5,6.53000020980835,6.380000114440918,6.519999980926514,289500
2024-06-07 00:00:00+00:00,6.440000057220459,6.53000020980835,6.230000019073486,6.25,386500
2024-06-10 00:00:00+00:00,6.260000228881836,6.579999923706055,6.179999828338623,6.460000038146973,544000
2024-06-11 00:00:00+00:00,6.449999809265137,6.5,6.25,6.400000095367432,480500
2024-06-12 00:00:00+00:00,6.53000020980835,6.619999885559082,6.050000190734863,6.139999866485596,589900
2024-06-13 00:00:00+00:00,6.150000095367432,6.260000228881836,6.119999885559082,6.21999979019165,279300
2024-06-14 00:00:00+00:00,6.179999828338623,6.239999771118164,6.050000190734863,6.150000095367432,363200
2024-06-17 00:00:00+00:00,6.110000133514404,6.110000133514404,5.849999904632568,5.889999866485596,419400
2024-06-18 00:00:00+00:00,5.880000114440918,5.920000076293945,5.639999866485596,5.650000095367432,436100
2024-06-20 00:00:00+00:00,5.610000133514404,5.940000057220459,5.599999904632568,5.920000076293945,484400
2024-06-21 00:00:00+00:00,5.96999979019165,5.980000019073486,5.849999904632568,5.880000114440918,795100
2024-06-24 00:00:00+00:00,5.869999885559082,5.940000057220459,5.650000095367432,5.659999847412109,391100
2024-06-25 00:00:00+00:00,5.630000114440918,5.730000019073486,5.559999942779541,5.679999828338623,427700
2024-06-26 00:00:00+00:00,5.690000057220459,5.809999942779541,5.650000095367432,5.760000228881836,306300
2024-06-27 00:00:00+00:00,5.75,5.929999828338623,5.71999979019165,5.929999828338623,339400
2024-06-28 00:00:00+00:00,5.929999828338623,6.110000133514404,5.929999828338623,6.050000190734863,756700
2024-07-01 00:00:00+00:00,6.050000190734863,6.130000114440918,5.71999979019165,5.71999979019165,491700
2024-07-02 00:00:00+00:00,5.710000038146973,5.739999771118164,5.610000133514404,5.659999847412109,446200
2024-07-03 00:00:00+00:00,5.679999828338623,5.710000038146973,5.599999904632568,5.679999828338623,248700
2024-07-05 00:00:00+00:00,5.639999866485596,5.679999828338623,5.5,5.559999942779541,488100
2024-07-08 00:00:00+00:00,5.619999885559082,5.659999847412109,5.5,5.510000228881836,375300
2024-07-09 00:00:00+00:00,5.489999771118164,5.630000114440918,5.46999979019165,5.619999885559082,501400
2024-07-10 00:00:00+00:00,5.619999885559082,5.659999847412109,5.510000228881836,5.599999904632568,520300
2024-07-11 00:00:00+00:00,5.670000076293945,6.170000076293945,5.670000076293945,6.130000114440918,658200
2024-07-12 00:00:00+00:00,6.300000190734863,6.340000152587891,5.980000019073486,6.0,499000
2024-07-15 00:00:00+00:00,6.010000228881836,6.139999866485596,5.820000171661377,5.929999828338623,681100
2024-07-16 00:00:00+00:00,6.949999809265137,7.599999904632568,6.579999923706055,7.510000228881836,3488000
2024-07-17 00:00:00+00:00,7.590000152587891,8.0,7.289999961853027,7.400000095367432,1386600
2024-07-18 00:00:00+00:00,7.300000190734863,7.340000152587891,6.75,6.949999809265137,1046600
2024-07-19 00:00:00+00:00,6.920000076293945,7.190000057220459,6.860000133514404,7.179999828338623,564500
2024-07-22 00:00:00+00:00,7.150000095367432,7.239999771118164,6.880000114440918,7.130000114440918,686700
2024-07-23 00:00:00+00:00,7.070000171661377,7.510000228881836,7.019999980926514,7.480000019073486,684300
2024-07-24 00:00:00+00:00,7.340000152587891,7.679999828338623,7.320000171661377,7.329999923706055,481900
2024-07-25 00:00:00+00:00,7.289999961853027,7.53000020980835,7.260000228881836,7.510000228881836,772100
2024-07-26 00:00:00+00:00,7.510000228881836,7.730000019073486,7.46999979019165,7.650000095367432,614700
2024-07-29 00:00:00+00:00,7.739999771118164,7.929999828338623,7.630000114440918,7.659999847412109,704100
2024-07-30 00:00:00+00:00,7.699999809265137,7.989999771118164,7.699999809265137,7.829999923706055,503800
2024-07-31 00:00:00+00:00,7.829999923706055,8.100000381469727,7.71999979019165,7.840000152587891,641000
2024-08-01 00:00:00+00:00,7.900000095367432,7.980000019073486,7.599999904632568,7.789999961853027,473200
2024-08-02 00:00:00+00:00,7.619999885559082,7.829999923706055,7.510000228881836,7.769999980926514,733900
2024-08-05 00:00:00+00:00,7.46999979019165,7.789999961853027,7.28000020980835,7.480000019073486,1078800
2024-08-06 00:00:00+00:00,7.590000152587891,7.769999980926514,7.510000228881836,7.710000038146973,381300
2024-08-07 00:00:00+00:00,7.71999979019165,7.760000228881836,7.199999809265137,7.21999979019165,632400
2024-08-08 00:00:00+00:00,7.400000095367432,7.599999904632568,7.309999942779541,7.590000152587891,263600
2024-08-09 00:00:00+00:00,7.559999942779541,7.610000133514404,7.300000190734863,7.440000057220459,305200
2024-08-12 00:00:00+00:00,7.429999828338623,7.510000228881836,7.320000171661377,7.440000057220459,253900
2024-08-13 00:00:00+00:00,7.46999979019165,7.570000171661377,7.309999942779541,7.53000020980835,273200
2024-08-14 00:00:00+00:00,7.53000020980835,7.53000020980835,7.130000114440918,7.170000076293945,432900
2024-08-15 00:00:00+00:00,7.360000133514404,7.510000228881836,7.230000019073486,7.460000038146973,345200
2024-08-16 00:00:00+00:00,7.440000057220459,7.650000095367432,7.420000076293945,7.610000133514404,390900
2024-08-19 00:00:00+00:00,7.599999904632568,7.610000133514404,7.440000057220459,7.599999904632568,440700
2024-08-20 00:00:00+00:00,7.599999904632568,7.769999980926514,7.519999980926514,7.570000171661377,457100
2024-08-21 00:00:00+00:00,7.599999904632568,7.630000114440918,7.46999979019165,7.630000114440918,291700
2024-08-22 00:00:00+00:00,7.630000114440918,7.679999828338623,7.480000019073486,7.510000228881836,275300
2024-08-23 00:00:00+00:00,7.590000152587891,7.869999885559082,7.53000020980835,7.679999828338623,427200
2024-08-26 00:00:00+00:00,7.710000038146973,7.710000038146973,7.429999828338623,7.550000190734863,365100
2024-08-27 00:00:00+00:00,7.559999942779541,7.579999923706055,7.369999885559082,7.420000076293945,242200
2024-08-28 00:00:00+00:00,7.389999866485596,7.420000076293945,7.239999771118164,7.369999885559082,209300
2024-08-29 00:00:00+00:00,7.389999866485596,7.480000019073486,7.28000020980835,7.460000038146973,177500
2024-08-30 00:00:00+00:00,7.5,7.53000020980835,7.369999885559082,7.460000038146973,252900
2024-09-03 00:00:00+00:00,7.460000038146973,7.5,7.309999942779541,7.320000171661377,306400
2024-09-04 00:00:00+00:00,7.320000171661377,7.369999885559082,7.190000057220459,7.329999923706055,218600
2024-09-05 00:00:00+00:00,7.349999904632568,7.460000038146973,7.28000020980835,7.360000133514404,294200
2024-09-06 00:00:00+00:00,7.369999885559082,7.369999885559082,7.099999904632568,7.170000076293945,248700
2024-09-09 00:00:00+00:00,7.159999847412109,7.400000095367432,7.119999885559082,7.25,279300
2024-09-10 00:00:00+00:00,7.269999980926514,7.510000228881836,7.190000057220459,7.389999866485596,309500
2024-09-11 00:00:00+00:00,7.340000152587891,7.460000038146973,7.179999828338623,7.420000076293945,444800
2024-09-12 00:00:00+00:00,7.46999979019165,7.630000114440918,7.389999866485596,7.510000228881836,306600
2024-09-13 00:00:00+00:00,7.599999904632568,7.710000038146973,7.53000020980835,7.639999866485596,322100
2024-09-16 00:00:00+00:00,7.510000228881836,7.690000057220459,7.400000095367432,7.510000228881836,317000
2024-09-17 00:00:00+00:00,7.579999923706055,7.860000133514404,7.579999923706055,7.639999866485596,339200
2024-09-18 00:00:00+00:00,7.630000114440918,7.75,7.480000019073486,7.599999904632568,266200
2024-09-19 00:00:00+00:00,7.75,7.800000190734863,7.619999885559082,7.699999809265137,228900
2024-09-20 00:00:00+00:00,7.650000095367432,7.650000095367432,7.489999771118164,7.539999961853027,422400
2024-09-23 00:00:00+00:00,7.599999904632568,7.619999885559082,7.460000038146973,7.5,230500
2024-09-24 00:00:00+00:00,7.519999980926514,7.599999904632568,7.449999809265137,7.579999923706055,233200
2024-09-25 00:00:00+00:00,7.579999923706055,7.579999923706055,7.269999980926514,7.400000095367432,232300
2024-09-26 00:00:00+00:00,7.519999980926514,7.53000020980835,7.329999923706055,7.510000228881836,307400
2024-09-27 00:00:00+00:00,7.610000133514404,7.78000020980835,7.550000190734863,7.659999847412109,386800
2024-09-30 00:00:00+00:00,7.730000019073486,7.96999979019165,7.579999923706055,7.78000020980835,576900
2024-10-01 00:00:00+00:00,7.800000190734863,7.900000095367432,7.519999980926514,7.630000114440918,384000
2024-10-02 00:00:00+00:00,7.590000152587891,7.659999847412109,7.409999847412109,7.650000095367432,786200
2024-10-03 00:00:00+00:00,6.900000095367432,7.039999961853027,6.190000057220459,6.369999885559082,2238600
2024-10-04 00:00:00+00:00,6.420000076293945,6.420000076293945,5.869999885559082,6.099999904632568,1310800
2024-10-07 00:00:00+00:00,6.079999923706055,6.190000057220459,5.829999923706055,6.099999904632568,978500
2024-10-08 00:00:00+00:00,6.110000133514404,6.159999847412109,5.840000152587891,5.880000114440918,963800
2024-10-09 00:00:00+00:00,6.119999885559082,6.389999866485596,6.019999980926514,6.079999923706055,1104400
2024-10-10 00:00:00+00:00,6.019999980926514,6.190000057220459,5.989999771118164,6.139999866485596,608800
2024-10-11 00:00:00+00:00,6.150000095367432,6.46999979019165,6.150000095367432,6.400000095367432,668500
2024-10-14 00:00:00+00:00,6.400000095367432,6.650000095367432,6.340000152587891,6.449999809265137,552700
2024-10-15 00:00:00+00:00,6.409999847412109,6.53000020980835,6.309999942779541,6.329999923706055,545500
2024-10-16 00:00:00+00:00,6.369999885559082,6.449999809265137,6.190000057220459,6.21999979019165,539300
2024-10-17 00:00:00+00:00,6.199999809265137,6.360000133514404,6.110000133514404,6.340000152587891,481000
2024-10-18 00:00:00+00:00,6.340000152587891,6.400000095367432,6.289999961853027,6.389999866485596,367800
2024-10-21 00:00:00+00:00,6.639999866485596,6.730000019073486,6.46999979019165,6.539999961853027,501900
2024-10-22 00:00:00+00:00,6.5,7.340000152587891,6.46999979019165,7.269999980926514,1685900
2024-10-23 00:00:00+00:00,7.309999942779541,7.349999904632568,7.019999980926514,7.139999866485596,574700
2024-10-24 00:00:00+00:00,7.139999866485596,7.309999942779541,7.079999923706055,7.090000152587891,504200
2024-10-25 00:00:00+00:00,7.099999904632568,7.130000114440918,6.710000038146973,6.730000019073486,621200
2024-10-28 00:00:00+00:00,6.71999979019165,6.920000076293945,6.71999979019165,6.75,339600
2024-10-29 00:00:00+00:00,6.730000019073486,7.099999904632568,6.71999979019165,6.940000057220459,519400
2024-10-30 00:00:00+00:00,6.96999979019165,7.010000228881836,6.869999885559082,6.929999828338623,375700
2024-10-31 00:00:00+00:00,6.940000057220459,6.940000057220459,6.570000171661377,6.690000057220459,479500
2024-11-01 00:00:00+00:00,6.75,6.800000190734863,6.619999885559082,6.679999828338623,285300
2024-11-04 00:00:00+00:00,6.610000133514404,6.860000133514404,6.610000133514404,6.739999771118164,525700
2024-11-05 00:00:00+00:00,6.739999771118164,7.050000190734863,6.699999809265137,6.989999771118164,415300
2024-11-06 00:00:00+00:00,7.179999828338623,7.460000038146973,7.130000114440918,7.409999847412109,510600
2024-11-07 00:00:00+00:00,7.420000076293945,7.440000057220459,7.110000133514404,7.150000095367432,394400
2024-11-08 00:00:00+00:00,7.179999828338623,7.300000190734863,7.039999961853027,7.199999809265137,335300
2024-11-11 00:00:00+00:00,7.28000020980835,7.489999771118164,7.179999828338623,7.440000057220459,435800
2024-11-12 00:00:00+00:00,7.429999828338623,7.510000228881836,7.119999885559082,7.139999866485596,418800
2024-11-13 00:00:00+00:00,7.21999979019165,7.329999923706055,6.980000019073486,6.989999771118164,332400
2024-11-14 00:00:00+00:00,6.989999771118164,7.099999904632568,6.820000171661377,6.849999904632568,520500
2024-11-15 00:00:00+00:00,6.880000114440918,6.909999847412109,6.71999979019165,6.809999942779541,477400
2024-11-18 00:00:00+00:00,6.739999771118164,6.920000076293945,6.699999809265137,6.880000114440918,335300
2024-11-19 00:00:00+00:00,6.880000114440918,6.980000019073486,6.630000114440918,6.71999979019165,405100
2024-11-20 00:00:00+00:00,6.739999771118164,6.880000114440918,6.690000057220459,6.739999771118164,501000
2024-11-21 00:00:00+00:00,6.809999942779541,6.960000038146973,6.710000038146973,6.949999809265137,328000
2024-11-22 00:00:00+00:00,7.0,7.039999961853027,6.789999961853027,6.829999923706055,389700
2024-11-25 00:00:00+00:00,6.900000095367432,7.050000190734863,6.829999923706055,6.989999771118164,480900
2024-11-26 00:00:00+00:00,6.989999771118164,7.03000020980835,6.880000114440918,6.989999771118164,250900
2024-11-27 00:00:00+00:00,7.050000190734863,7.119999885559082,6.980000019073486,7.019999980926514,210600
2024-11-29 00:00:00+00:00,7.039999961853027,7.079999923706055,6.909999847412109,6.929999828338623,178800
2024-12-02 00:00:00+00:00,6.960000038146973,7.190000057220459,6.909999847412109,7.139999866485596,293200
2024-12-03 00:00:00+00:00,7.130000114440918,7.130000114440918,6.96999979019165,7.099999904632568,270100
2024-12-04 00:00:00+00:00,7.119999885559082,7.199999809265137,7.03000020980835,7.139999866485596,292700
2024-12-05 00:00:00+00:00,7.110000133514404,7.110000133514404,6.940000057220459,7.099999904632568,311600
2024-12-06 00:00:00+00:00,7.119999885559082,7.150000095367432,6.920000076293945,7.0,152500
2024-12-09 00:00:00+00:00,7.440000057220459,9.420000076293945,7.440000057220459,8.630000114440918,4027400
2024-12-10 00:00:00+00:00,8.6899995803833,9.039999961853027,8.380000114440918,8.890000343322754,908300
2024-12-11 00:00:00+00:00,8.890000343322754,9.239999771118164,8.800000190734863,9.109999656677246,628200
2024-12-12 00:00:00+00:00,9.0600004196167,9.289999961853027,8.880000114440918,9.180000305175781,498100
2024-12-13 00:00:00+00:00,9.170000076293945,9.170000076293945,8.920000076293945,9.0,475300
2024-12-16 00:00:00+00:00,9.079999923706055,9.5,9.0600004196167,9.329999923706055,669800
2024-12-17 00:00:00+00:00,9.279999732971191,9.579999923706055,9.039999961853027,9.260000228881836,643700
2024-12-18 00:00:00+00:00,9.319999694824219,9.390000343322754,8.850000381469727,8.930000305175781,621500
2024-12-19 00:00:00+00:00,9.180000305175781,9.180000305175781,8.449999809265137,8.579999923706055,445400
2024-12-20 00:00:00+00:00,8.520000457763672,8.960000038146973,8.520000457763672,8.890000343322754,568000
2024-12-23 00:00:00+00:00,8.890000343322754,8.890000343322754,8.600000381469727,8.859999656677246,293200
2024-12-24 00:00:00+00:00,8.649999618530273,8.850000381469727,8.59000015258789,8.6899995803833,126200
2024-12-26 00:00:00+00:00,8.670000076293945,9.0600004196167,8.640000343322754,9.010000228881836,358800
2024-12-27 00:00:00+00:00,8.970000267028809,9.0600004196167,8.710000038146973,8.90999984741211,218300
2024-12-30 00:00:00+00:00,8.979999542236328,9.399999618530273,8.75,9.050000190734863,373700
2024-12-31 00:00:00+00:00,9.100000381469727,9.329999923706055,9.039999961853027,9.15999984741211,416100
2025-01-02 00:00:00+00:00,9.210000038146973,9.210000038146973,8.760000228881836,8.979999542236328,440200
2025-01-03 00:00:00+00:00,9.020000457763672,9.119999885559082,8.90999984741211,9.079999923706055,313000
2025-01-06 00:00:00+00:00,9.130000114440918,9.399999618530273,9.09000015258789,9.270000457763672,565100
2025-01-07 00:00:00+00:00,9.300000190734863,9.630000114440918,9.130000114440918,9.399999618530273,908500
2025-01-08 00:00:00+00:00,11.760000228881836,13.130000114440918,11.5,12.9399995803833,4428200
2025-01-10 00:00:00+00:00,12.819999694824219,12.819999694824219,12.0,12.300000190734863,2225700
2025-01-13 00:00:00+00:00,11.609999656677246,12.579999923706055,11.520000457763672,12.460000038146973,1259400
2025-01-14 00:00:00+00:00,12.539999961853027,12.65999984741211,11.779999732971191,11.800000190734863,1149000
2025-01-15 00:00:00+00:00,12.199999809265137,12.329999923706055,11.649999618530273,12.170000076293945,702600
2025-01-16 00:00:00+00:00,12.170000076293945,12.960000038146973,12.029999732971191,12.770000457763672,1020500
2025-01-17 00:00:00+00:00,12.720000267028809,12.760000228881836,12.109999656677246,12.430000305175781,551600
2025-01-21 00:00:00+00:00,12.329999923706055,12.430000305175781,11.84000015258789,11.9399995803833,442900
2025-01-22 00:00:00+00:00,11.899999618530273,12.180000305175781,11.779999732971191,12.0600004196167,687400
2025-01-23 00:00:00+00:00,11.960000038146973,12.520000457763672,11.84000015258789,12.449999809265137,542800
2025-01-24 00:00:00+00:00,12.359999656677246,12.460000038146973,12.079999923706055,12.1899995803833,371700
2025-01-27 00:00:00+00:00,12.170000076293945,12.9399995803833,11.9399995803833,12.220000267028809,1485300
2025-01-28 00:00:00+00:00,12.220000267028809,12.569999694824219,12.050000190734863,12.510000228881836,943700
2025-01-29 00:00:00+00:00,12.510000228881836,12.989999771118164,12.350000381469727,12.460000038146973,922000
