"('date', '')","('open', 'AWK')","('high', 'AWK')","('low', 'AWK')","('close', 'AWK')","('volume', 'AWK')"
2025-01-22 00:00:00+00:00,123.7272649603331,124.55237923616222,119.34632265755235,119.52313232421875,1289400
2025-01-23 00:00:00+00:00,119.5329650071444,119.73924171609498,118.49174912661877,119.65083312988281,1202000
2025-01-24 00:00:00+00:00,119.346321327674,120.25983667957806,119.14986947541502,119.47401428222656,786300
2025-01-27 00:00:00+00:00,120.5446918343017,127.9117483838802,120.41699139118155,127.64653015136719,2271400
2025-01-28 00:00:00+00:00,125.87844492416862,126.5070998735121,123.47187589879042,124.09071350097656,1417900
2025-01-29 00:00:00+00:00,124.29698586082591,124.7979478321977,121.28140417993878,122.04757690429688,890500
2025-01-30 00:00:00+00:00,122.92180219685076,123.75673383192459,120.71168507768932,121.4680404663086,1646100
2025-01-31 00:00:00+00:00,121.46803190797883,122.74498387925095,121.14387962140951,122.43065643310547,1073000
2025-02-03 00:00:00+00:00,122.1359724129211,124.20857160808943,121.3108656687262,123.53080749511719,1112000
2025-02-04 00:00:00+00:00,122.5387190853203,122.7057039179408,121.07513247476973,121.65467071533203,1353400
2025-02-05 00:00:00+00:00,122.51907999688487,122.78429076751301,120.91796804901514,121.41893005371094,889700
2025-02-06 00:00:00+00:00,121.59573700508454,122.01811525561821,120.87867346565459,121.7823715209961,794600
2025-02-07 00:00:00+00:00,121.38206727937354,122.03439697981646,120.48265190714983,121.06578826904297,776200
2025-02-10 00:00:00+00:00,121.07567320064099,121.9157886085898,119.98846458207863,121.67858123779297,828700
2025-02-11 00:00:00+00:00,121.05591109079595,123.79370059238211,120.76928205679748,123.62567901611328,1230700
2025-02-12 00:00:00+00:00,122.22219553572761,123.8628906165185,121.54021582671741,123.56637573242188,1541100
2025-02-13 00:00:00+00:00,123.39835705956665,125.43441039427796,123.0227780661184,125.3948745727539,3304500
2025-02-14 00:00:00+00:00,125.5233524673313,125.97800307532273,123.58614257822967,124.19893646240234,1698800
2025-02-18 00:00:00+00:00,123.40823682183968,126.00765474834965,123.01288616675832,125.69137573242188,1345700
2025-02-19 00:00:00+00:00,125.2466151766914,126.70940284686661,124.98963611113048,126.37335968017578,1805700
2025-02-20 00:00:00+00:00,128.48847265887517,130.27742513441365,125.13788924433325,127.17393493652344,1831500
2025-02-21 00:00:00+00:00,126.70940731452856,132.26407346735996,126.67975733297357,131.13731384277344,2116800
2025-02-24 00:00:00+00:00,131.30534163454098,133.61813052768483,129.05185270049728,132.03672790527344,1789000
2025-02-25 00:00:00+00:00,132.6198628905801,137.11696241221955,131.50301181600992,135.6541748046875,2203900
2025-02-26 00:00:00+00:00,134.91289864801658,136.24720807378807,132.44196643834596,133.48963928222656,1188400
2025-02-27 00:00:00+00:00,131.87857952523433,134.59660480891722,131.62160801861663,132.46173095703125,1179900
2025-02-28 00:00:00+00:00,134.46812497997522,135.9605625066914,132.99544405104197,134.38905334472656,2340000
2025-03-03 00:00:00+00:00,133.61812672234547,138.01638284636604,133.52917678622848,137.94720458984375,1192600
2025-03-04 00:00:00+00:00,138.04603363666612,140.4477874955535,137.08731076921953,137.5814971923828,2385800
2025-03-05 00:00:00+00:00,136.5634812793526,138.6687203746244,135.66405832414156,136.21755981445312,1468600
2025-03-06 00:00:00+00:00,136.66231401464722,137.32452199413942,133.67742387610807,136.57334899902344,1441600
2025-03-07 00:00:00+00:00,137.19603792055796,144.2925630857962,136.9983663595924,143.70941162109375,2702900
2025-03-10 00:00:00+00:00,144.48034726233954,150.30187828179967,144.09488242397768,147.57395935058594,3047400
2025-03-11 00:00:00+00:00,147.05999304184948,147.29720796050896,141.5942922642379,141.76231384277344,1772200
2025-03-12 00:00:00+00:00,139.73615658458596,141.0704508663186,137.30475276865735,139.22219848632812,1919300
2025-03-13 00:00:00+00:00,139.81524564503897,141.91059149551245,138.43151445134694,140.88267517089844,1598800
2025-03-14 00:00:00+00:00,140.45767230480016,143.03732615653183,140.07220748012176,142.64198303222656,1386800
2025-03-17 00:00:00+00:00,142.73093292841463,145.06349355638372,141.3472018310313,143.13616943359375,1645900
2025-03-18 00:00:00+00:00,143.08675776598636,143.96640909789372,141.78209821859596,143.06698608398438,1182200
2025-03-19 00:00:00+00:00,142.32568517654596,142.5530067009187,139.55823828183867,140.3983612060547,1548500
2025-03-20 00:00:00+00:00,140.85300603335895,141.15941427783577,139.123353587498,140.16114807128906,1387300
2025-03-21 00:00:00+00:00,140.1809173987044,142.07859138341735,138.35242166835152,139.4890594482422,2607200
2025-03-24 00:00:00+00:00,138.55999171766777,140.3884724342596,137.78906210416457,138.07568359375,1093100
2025-03-25 00:00:00+00:00,137.9768481124195,138.84660591604273,135.34777286013622,137.54196166992188,1729400
2025-03-26 00:00:00+00:00,137.70998537464496,140.02277412963525,137.66056371788932,139.4890594482422,1329800
2025-03-27 00:00:00+00:00,140.11173394469634,142.5233661832842,139.7658124857544,141.39662170410156,1346400
2025-03-28 00:00:00+00:00,142.8989398819757,145.5971933776667,142.50358171689246,144.53964233398438,1596800
2025-03-31 00:00:00+00:00,145.7157987775916,148.24604588535726,145.1524341080048,145.8047637939453,1863700
2025-04-01 00:00:00+00:00,145.13267397616679,146.00244695995775,144.14430106963113,145.2908172607422,1186400
2025-04-02 00:00:00+00:00,145.49837893981356,145.7850004404685,143.7588330112924,144.490234375,982400
2025-04-03 00:00:00+00:00,147.18848382577696,152.26871969960158,147.0105839508526,150.19314575195312,2764800
2025-04-04 00:00:00+00:00,153.19778854818676,153.69197496285832,144.55940459043362,145.51812744140625,3275400
2025-04-07 00:00:00+00:00,143.37336133428,145.82452174746217,140.3192928872221,140.7047576904297,3007700
2025-04-08 00:00:00+00:00,142.71114738696528,142.71114738696528,137.58149016357632,139.23207092285156,2723900
2025-04-09 00:00:00+00:00,137.90765595901757,143.630342932418,135.81231044325978,137.38381958007812,2990700
2025-04-10 00:00:00+00:00,137.68035367104375,142.90883989212156,136.8797740020079,141.48558044433594,1984500
2025-04-11 00:00:00+00:00,141.57453432866234,145.0832459272944,140.4082465079816,144.39138793945312,1549000
2025-04-14 00:00:00+00:00,143.6303647056394,147.7024564441627,143.6303647056394,147.09954833984375,1091100
2025-04-15 00:00:00+00:00,147.9198860412555,147.9198860412555,145.0140674160223,145.17221069335938,1471300
2025-04-16 00:00:00+00:00,146.48675201517386,146.79314519669973,144.46058458335565,144.69778442382812,1124600
2025-04-17 00:00:00+00:00,144.8658209222452,147.81116789531174,144.33209111903867,146.67453002929688,946100
2025-04-21 00:00:00+00:00,146.27919113175346,147.2379140639242,144.13442372019463,145.4193115234375,838200
2025-04-22 00:00:00+00:00,146.56579803737688,148.00882898245874,145.4390536320174,147.52452087402344,1071400
2025-04-23 00:00:00+00:00,145.9431399171067,146.07161813338817,142.89894970292275,145.45883178710938,1510800
2025-04-24 00:00:00+00:00,145.636745826614,145.636745826614,143.50185684600422,144.3419647216797,1209500
2025-04-25 00:00:00+00:00,143.21523060533204,143.630360504877,140.2600052156773,142.29605102539062,1342100
2025-04-28 00:00:00+00:00,142.09835816787424,143.4721957226751,140.65532727972436,142.59254455566406,1409000
2025-04-29 00:00:00+00:00,142.57278163036804,144.61872064048313,142.08847351130694,144.1640625,1205500
2025-04-30 00:00:00+00:00,145.2809330985212,145.75534785172985,142.5826643139717,145.30068969726562,1421200
2025-05-01 00:00:00+00:00,143.31406628460817,145.84429842116498,142.7210365295019,144.72743225097656,1255500
2025-05-02 00:00:00+00:00,145.7257009955632,145.96290083656487,143.69953355922468,145.3995361328125,1115900
2025-05-05 00:00:00+00:00,146.11117296075452,146.83268098135892,144.17395537009673,146.4274444580078,841800
2025-05-06 00:00:00+00:00,146.60534567200364,148.75999123156726,146.42743071787694,147.46522521972656,1124200
2025-05-07 00:00:00+00:00,147.32684696960646,148.54254128929261,146.32859587215646,146.35824584960938,1041100
2025-05-08 00:00:00+00:00,145.9727939760634,146.6053520199772,143.44256180040827,143.70941162109375,1182400
2025-05-09 00:00:00+00:00,143.71929712120027,145.36987794088188,142.7902242460971,145.23150634765625,724600
2025-05-12 00:00:00+00:00,142.3256943635041,143.79837538030975,136.25708549875964,137.02801513671875,2412400
2025-05-13 00:00:00+00:00,136.71779607626567,137.27460794549498,132.53173906254784,133.07861328125,2330800
2025-05-14 00:00:00+00:00,133.36696512129654,133.58571479743193,130.90106243976732,133.05873107910156,1994400
2025-05-15 00:00:00+00:00,134.53030706444795,139.68083174697782,134.02319864739087,139.5714569091797,2529200
2025-05-16 00:00:00+00:00,139.79021381894853,142.50469443241755,139.55158883102897,141.74900817871094,1495100
2025-05-19 00:00:00+00:00,141.41094214193612,142.95212755882977,141.0927552707388,142.89247131347656,956600
2025-05-20 00:00:00+00:00,142.38536304284034,143.46915862659316,141.37116135474886,143.00184631347656,1119100
2025-05-21 00:00:00+00:00,142.91235039320986,143.82711491411519,141.93792962537376,142.6637725830078,1699300
2025-05-22 00:00:00+00:00,142.18649681668435,142.7035428714461,139.86974997798416,141.0430450439453,1163400
2025-05-23 00:00:00+00:00,142.5842177607786,143.09132617484516,140.59559539216534,142.79302978515625,740300
2025-05-27 00:00:00+00:00,142.81293209393553,143.3399158515379,141.9478709749393,142.32571411132812,1093000
2025-05-28 00:00:00+00:00,141.6396323458476,142.15667843603737,139.63111940363694,140.06861877441406,920000
2025-05-29 00:00:00+00:00,139.20356965555607,141.18225442900322,138.9052732576114,140.73480224609375,1097000
2025-05-30 00:00:00+00:00,141.42088147667448,142.86262972049585,140.01891417821918,142.15667724609375,3771600
2025-06-02 00:00:00+00:00,141.02316226709655,142.34559801140247,140.11833541488957,141.60980224609375,791400
2025-06-03 00:00:00+00:00,141.43083690242042,141.43083690242042,139.32288674679003,141.05299377441406,1097100
2025-06-04 00:00:00+00:00,140.95355794020173,140.95355794020173,138.02034277456895,138.0501708984375,1436400
2025-06-05 00:00:00+00:00,138.3981848106894,139.62118339557676,137.74193574680424,139.2234649658203,793600
2025-06-06 00:00:00+00:00,139.37260839537407,140.63538795190092,138.61693729479936,139.2532958984375,719100
2025-06-09 00:00:00+00:00,138.59703954815103,139.49191357218666,136.61835476986857,139.0146484375,894900
2025-06-10 00:00:00+00:00,139.0246060937134,141.36122842526834,138.6169348404173,140.4663543701172,924200
2025-06-11 00:00:00+00:00,140.53594732875425,141.28168076039088,139.39249546903892,139.8101043701172,826900
2025-06-12 00:00:00+00:00,140.81434873034814,140.91378592015994,139.3726005099873,140.5160675048828,709600
2025-06-13 00:00:00+00:00,141.42087513448476,142.34559242295956,140.33707958763566,140.6353759765625,741200
2025-06-16 00:00:00+00:00,141.2518496377253,142.0373639986825,138.88538407654278,139.6708984375,1126000
2025-06-17 00:00:00+00:00,139.6708949054102,140.32714393599736,137.5927881472023,140.1183319091797,1196400
2025-06-18 00:00:00+00:00,140.20781796546234,140.85412935379478,139.05442849499542,140.2973175048828,976200
2025-06-20 00:00:00+00:00,140.18794145926142,141.44076810853673,139.28311462657015,140.4464569091797,2415900
2025-06-23 00:00:00+00:00,141.2220264417488,143.27030520109545,141.19219831783488,143.17088317871094,861600
2025-06-24 00:00:00+00:00,142.07712239111547,142.64388704023565,141.01321732927116,141.37115478515625,990800
2025-06-25 00:00:00+00:00,140.3967477860419,140.91379389274348,138.4876719751275,139.2532958984375,1077900
2025-06-26 00:00:00+00:00,139.77033126229887,140.11833107561165,137.10556938363925,137.63255310058594,929900
2025-06-27 00:00:00+00:00,136.9266096268643,138.03029572699634,135.9720641462153,137.13540649414062,1564800
2025-06-30 00:00:00+00:00,137.2547137482337,138.39818075121826,136.64818329885514,138.31863403320312,1298100
2025-07-01 00:00:00+00:00,138.57715289040573,142.36547629348382,138.26891883301928,141.74900817871094,1397700
2025-07-02 00:00:00+00:00,141.2220268817276,141.67941673647564,139.29306061202692,139.51181030273438,1205700
2025-07-03 00:00:00+00:00,139.67090480970137,140.50612263222905,138.80585886293952,139.2532958984375,683800
2025-07-07 00:00:00+00:00,139.2135065233098,139.6907868261327,138.11977329964023,139.16380310058594,888300
2025-07-08 00:00:00+00:00,137.82147973987466,140.3868045254009,136.22063805800698,140.2177734375,1381900
2025-07-09 00:00:00+00:00,140.0189111763955,141.40100314452278,139.114084338532,140.9933319091797,1413300
2025-07-10 00:00:00+00:00,139.4720381567203,142.84275256338643,139.38253861680246,141.86831665039062,922200
2025-07-11 00:00:00+00:00,140.87399936422736,142.2063878635033,139.93935960835566,141.48052978515625,948500
2025-07-14 00:00:00+00:00,141.74900104320483,143.5288265724329,141.5799699612755,142.53451538085938,998600
2025-07-15 00:00:00+00:00,141.8484457680156,142.22627372393913,139.90954187582403,140.0288543701172,957900
2025-07-16 00:00:00+00:00,139.92941426838235,141.26180283889897,138.95499351727574,140.91378784179688,941900
2025-07-17 00:00:00+00:00,140.41662743674996,141.91803187142744,139.2234570433917,141.4010009765625,1195000
2025-07-18 00:00:00+00:00,141.65951603104517,143.84699760813155,141.1921885593786,142.09701538085938,1934400
2025-07-21 00:00:00+00:00,142.36546694383088,143.49899624994785,141.758951691377,142.02740478515625,753100
2025-07-22 00:00:00+00:00,141.88821303409398,145.45778679776404,141.2816825617501,144.0856475830078,1137200
2025-07-23 00:00:00+00:00,143.53876347059307,143.9265442263962,139.61123731884655,141.0728759765625,1173300
2025-07-24 00:00:00+00:00,141.1126452910459,141.2717387261348,139.6609594188185,139.71066284179688,1188000
2025-07-25 00:00:00+00:00,139.3924937183076,140.25753963310603,138.8853852810931,139.52175903320312,893900
2025-07-28 00:00:00+00:00,138.75613146585053,139.7404898471248,137.06580545450424,137.92091369628906,1065800
2025-07-29 00:00:00+00:00,137.83141588819285,140.19788143698716,137.12546342124026,140.14816284179688,1138000
2025-07-30 00:00:00+00:00,138.97488796995017,140.36691765425394,138.3981856230284,138.85556030273438,1109000
2025-07-31 00:00:00+00:00,137.7121079313385,140.2774327733692,136.71779668273678,139.4422149658203,2078200
2025-08-01 00:00:00+00:00,141.66946306597254,145.57711417932794,139.9095430721576,144.8910369873047,2693100
2025-08-04 00:00:00+00:00,144.89102498093163,146.81003825746944,144.70210343101664,146.1637420654297,1304000
2025-08-05 00:00:00+00:00,141.32145876637512,141.90809874578179,139.91947630278818,140.69503784179688,6160000
2025-08-06 00:00:00+00:00,141.1921912764588,142.57428324615884,140.66520755094632,141.1027069091797,2087800
2025-08-07 00:00:00+00:00,140.34701737376525,143.8768251068592,140.34701737376525,143.59841918945312,1771100
2025-08-08 00:00:00+00:00,144.00609731634577,144.81148698543464,143.74758185836208,144.5330810546875,1986700
2025-08-11 00:00:00+00:00,144.98051557559913,145.36829634188493,143.87682952201882,144.7220001220703,1093700
2025-08-12 00:00:00+00:00,144.25999450683594,145.0,140.67999267578125,142.08999633789062,1657600
2025-08-13 00:00:00+00:00,142.0800018310547,143.77000427246094,141.77000427246094,143.72999572753906,1174200
2025-08-14 00:00:00+00:00,143.8000030517578,144.24000549316406,142.77999877929688,143.41000366210938,1085300
2025-08-15 00:00:00+00:00,142.94000244140625,144.97999572753906,142.88999938964844,143.9199981689453,923800
2025-08-18 00:00:00+00:00,144.32000732421875,144.8000030517578,142.6300048828125,142.66000366210938,900100
2025-08-19 00:00:00+00:00,142.9199981689453,145.27999877929688,142.9199981689453,145.2100067138672,1562500
2025-08-20 00:00:00+00:00,146.07000732421875,147.8699951171875,145.36000061035156,145.6199951171875,1107400
2025-08-21 00:00:00+00:00,145.30999755859375,146.22000122070312,145.25,145.8699951171875,849100
2025-08-22 00:00:00+00:00,146.4499969482422,147.83999633789062,145.1199951171875,146.1999969482422,963900
2025-08-25 00:00:00+00:00,145.5399932861328,146.2899932861328,144.07000732421875,144.39999389648438,854900
2025-08-26 00:00:00+00:00,144.3699951171875,144.6300048828125,143.0500030517578,143.9499969482422,1764600
2025-08-27 00:00:00+00:00,143.83999633789062,144.9600067138672,143.16000366210938,144.75,1208800
2025-08-28 00:00:00+00:00,144.1999969482422,144.36000061035156,142.86000061035156,142.92999267578125,947800
2025-08-29 00:00:00+00:00,143.0800018310547,144.5399932861328,142.94000244140625,143.50999450683594,941300
2025-09-02 00:00:00+00:00,142.99000549316406,143.74000549316406,140.99000549316406,141.41000366210938,1018800
2025-09-03 00:00:00+00:00,140.83999633789062,141.3699951171875,139.80999755859375,140.6999969482422,1054800
2025-09-04 00:00:00+00:00,141.97999572753906,142.4499969482422,140.74000549316406,141.57000732421875,1128400
2025-09-05 00:00:00+00:00,141.99000549316406,143.60000610351562,141.5800018310547,143.60000610351562,782200
2025-09-08 00:00:00+00:00,142.64999389648438,143.22999572753906,139.02000427246094,140.02000427246094,1331800
2025-09-09 00:00:00+00:00,139.52999877929688,140.60000610351562,138.72999572753906,140.08999633789062,725500
2025-09-10 00:00:00+00:00,140.2100067138672,140.47999572753906,137.52999877929688,138.5,990000
2025-09-11 00:00:00+00:00,138.75,139.75999450683594,137.6699981689453,139.6300048828125,926600
2025-09-12 00:00:00+00:00,138.5,139.88999938964844,138.2100067138672,139.27999877929688,994600
2025-09-15 00:00:00+00:00,139.3000030517578,139.64999389648438,137.24000549316406,137.5800018310547,1084100
2025-09-16 00:00:00+00:00,137.39999389648438,138.3000030517578,136.17999267578125,136.25,1056000
2025-09-17 00:00:00+00:00,136.83999633789062,137.94000244140625,135.8800048828125,136.08999633789062,1024100
2025-09-18 00:00:00+00:00,134.1300048828125,135.7899932861328,133.3000030517578,135.38999938964844,1197400
2025-09-19 00:00:00+00:00,135.00999450683594,135.66000366210938,134.3800048828125,135.05999755859375,2660200
2025-09-22 00:00:00+00:00,135.07000732421875,136.24000549316406,134.7899932861328,135.0500030517578,1021500
2025-09-23 00:00:00+00:00,134.88999938964844,137.35000610351562,133.86000061035156,137.17999267578125,1251500
2025-09-24 00:00:00+00:00,136.4199981689453,137.10000610351562,135.27999877929688,136.41000366210938,1700500
2025-09-25 00:00:00+00:00,137.66000366210938,138.1300048828125,135.02999877929688,135.10000610351562,1433300
2025-09-26 00:00:00+00:00,135.27999877929688,136.52000427246094,135.2100067138672,136.36000061035156,911100
