"('date', '')","('open', 'CMBT')","('high', 'CMBT')","('low', 'CMBT')","('close', 'CMBT')","('volume', 'CMBT')"
2017-01-06 00:00:00+00:00,3.863243303111369,3.9284788103029538,3.840110022490278,3.886376142501831,570000
2017-01-09 00:00:00+00:00,3.886376142501831,3.9095094231229215,3.840110022490278,3.886376142501831,351600
2017-01-10 00:00:00+00:00,3.816976308822632,3.8632428648157435,3.7707097528295197,3.816976308822632,690300
2017-01-11 00:00:00+00:00,3.7938430307238336,3.909508979472917,3.7938430307238336,3.8401095867156982,855000
2017-01-12 00:00:00+00:00,3.8632428646087646,3.89794256098645,3.8054098902357625,3.8632428646087646,252000
2017-01-13 00:00:00+00:00,3.863242864711631,3.8863757014769846,3.805409890337089,3.8401095867156982,266800
2017-01-17 00:00:00+00:00,3.863242864711631,3.909508979472917,3.8169763087197657,3.8401095867156982,423200
2017-01-18 00:00:00+00:00,3.840109586613448,3.8632428646087646,3.8169763086181314,3.8632428646087646,430400
2017-01-19 00:00:00+00:00,3.7707097528295197,3.816976308822632,3.7013103600704307,3.816976308822632,685000
2017-01-20 00:00:00+00:00,3.7707097528295197,3.8632428648157435,3.7475769160635424,3.816976308822632,660400
2017-01-23 00:00:00+00:00,3.7707088050731716,3.816975349437326,3.7128758452332122,3.793842077255249,693200
2017-01-24 00:00:00+00:00,3.7938434612480973,3.9210762840487807,3.7776502971825225,3.886376142501831,1390100
2017-01-25 00:00:00+00:00,3.8169763090321505,3.840109587029976,3.770709753036499,3.770709753036499,404900
2017-01-26 00:00:00+00:00,3.539377676571803,3.678176667043772,3.5162444011855096,3.585644006729126,1591300
2017-01-27 00:00:00+00:00,3.585644006729126,3.6550436122727428,3.5625107313428326,3.585644006729126,498100
2017-01-30 00:00:00+00:00,3.562510744216194,3.6319103500105907,3.516244413891685,3.5393776893615723,535100
2017-01-31 00:00:00+00:00,3.562510718797454,3.65504359940151,3.562510718797454,3.6319103240966797,351900
2017-02-01 00:00:00+00:00,3.585644244172833,3.6203439389348455,3.5393779109517234,3.5625109672546387,442800
2017-02-02 00:00:00+00:00,3.585644244172833,3.631910577393943,3.5393779109517234,3.5625109672546387,448200
2017-02-03 00:00:00+00:00,3.585643772329581,3.631910099462396,3.562510498455548,3.6087770462036133,238700
2017-02-06 00:00:00+00:00,3.585644244172833,3.631910577393943,3.5625109672546387,3.5625109672546387,342700
2017-02-07 00:00:00+00:00,3.5625107313428326,3.631910336886449,3.5625107313428326,3.585644006729126,356100
2017-02-08 00:00:00+00:00,3.562510498455548,3.631910099462396,3.5509440821337814,3.6087770462036133,300200
2017-02-09 00:00:00+00:00,3.6319103240966797,3.65504359940151,3.5856439941022837,3.6319103240966797,490300
2017-02-10 00:00:00+00:00,3.655043592089967,3.724443197250366,3.6434769544606898,3.724443197250366,561700
2017-02-13 00:00:00+00:00,3.793843067186542,3.793843067186542,3.701310395544057,3.747576951980591,490100
2017-02-14 00:00:00+00:00,3.724443434508089,3.747576711240299,3.655043824926736,3.701310157775879,412900
2017-02-15 00:00:00+00:00,3.724443434508089,3.770709546741955,3.701310157775879,3.701310157775879,414700
2017-02-16 00:00:00+00:00,3.7244436737623237,3.7822766486926995,3.712876814037899,3.747576951980591,339300
2017-02-17 00:00:00+00:00,3.747575974121562,3.793842077255249,3.7244427019394846,3.793842077255249,221600
2017-02-21 00:00:00+00:00,3.816976308822632,3.8632428648157435,3.782276612443087,3.816976308822632,557100
2017-02-22 00:00:00+00:00,3.793842077255249,3.816975349437326,3.736009117415289,3.793842077255249,251700
2017-02-23 00:00:00+00:00,3.770709306536948,3.770709306536948,3.6781766467332577,3.724443197250366,652300
2017-02-24 00:00:00+00:00,3.701310157775879,3.701310157775879,3.655043824926736,3.701310157775879,325300
2017-02-27 00:00:00+00:00,3.7013103602736006,3.7938430310343247,3.7013103602736006,3.770709753036499,601400
2017-02-28 00:00:00+00:00,3.770709788968275,3.793843067186542,3.7244436737623237,3.747576951980591,632300
2017-03-01 00:00:00+00:00,3.8863757017950493,3.8863757017950493,3.770709753036499,3.770709753036499,816000
2017-03-02 00:00:00+00:00,3.770709753036499,3.8169763090321505,3.747576916269252,3.770709753036499,580400
2017-03-03 00:00:00+00:00,3.8169763454048087,3.8169763454048087,3.7244436737623237,3.747576951980591,598600
2017-03-06 00:00:00+00:00,3.747576916269252,3.770709753036499,3.7013103602736006,3.770709753036499,232000
2017-03-07 00:00:00+00:00,3.7475769529745997,3.7707097899684197,3.6781771183013916,3.6781771183013916,571200
2017-03-08 00:00:00+00:00,3.6781764167681446,3.7013096905803717,3.6087770365619622,3.655043363571167,636700
2017-03-09 00:00:00+00:00,3.655043363571167,3.6781764167681446,3.6087770365619622,3.655043363571167,313500
2017-03-10 00:00:00+00:00,3.7013103965257943,3.724443674750197,3.6434774215800787,3.6781771183013916,665400
2017-03-13 00:00:00+00:00,3.678176881043669,3.701310157775879,3.666610463292841,3.701310157775879,383500
2017-03-14 00:00:00+00:00,3.6781771183013916,3.6897437574135927,3.608777724858766,3.6781771183013916,477000
2017-03-15 00:00:00+00:00,3.6550440606922803,3.7013103965257943,3.6550440606922803,3.6781771183013916,874500
2017-03-16 00:00:00+00:00,3.701310157775879,3.724443434508089,3.678176881043669,3.701310157775879,528500
2017-03-17 00:00:00+00:00,3.7475769158627603,3.9326422573641353,3.724443637867444,3.8632428646087646,1657300
2017-03-20 00:00:00+00:00,3.8632418938014808,3.8863747247530904,3.7244427019394846,3.793842077255249,803400
2017-03-21 00:00:00+00:00,3.8169756184110084,3.8169756184110084,3.6087770365619622,3.655043363571167,944000
2017-03-22 00:00:00+00:00,3.7013096905803717,3.724442964392599,3.6434767266650536,3.655043363571167,614700
2017-03-23 00:00:00+00:00,3.655043363571167,3.7013096905803717,3.63191008975894,3.655043363571167,483900
2017-03-24 00:00:00+00:00,3.678176881043669,3.736009852258917,3.655043824926736,3.701310157775879,669700
2017-03-27 00:00:00+00:00,3.724442964392599,3.724442964392599,3.6087770365619622,3.655043363571167,491200
2017-03-28 00:00:00+00:00,3.6550440606922803,3.7013103965257943,3.6319107824678776,3.6781771183013916,382100
2017-03-29 00:00:00+00:00,3.6319107824678776,3.69437050130459,3.6319107824678776,3.6781771183013916,439500
2017-03-30 00:00:00+00:00,3.701310157775879,3.747576711240299,3.678176881043669,3.701310157775879,298400
2017-03-31 00:00:00+00:00,3.6781764167681446,3.724442964392599,3.63191008975894,3.655043363571167,296200
2017-04-03 00:00:00+00:00,3.6781764167681446,3.724442964392599,3.6203434528528264,3.655043363571167,281200
2017-04-04 00:00:00+00:00,3.631910336886449,3.6550436122727428,3.585644006729126,3.585644006729126,609000
2017-04-05 00:00:00+00:00,3.6319105937689975,3.6434772322802447,3.4931115934798704,3.516244649887085,802000
2017-04-06 00:00:00+00:00,3.562510718797454,3.6319103240966797,3.5509443017603024,3.6319103240966797,333100
2017-04-07 00:00:00+00:00,3.585643772329581,3.655043373336429,3.562510498455548,3.6087770462036133,352300
2017-04-10 00:00:00+00:00,3.608777723901572,3.770709788968275,3.608777723901572,3.747576951980591,853100
2017-04-11 00:00:00+00:00,3.724443434508089,3.736009852258917,3.666610463292841,3.701310157775879,757800
2017-04-12 00:00:00+00:00,3.6781771183013916,3.724443674750197,3.6319107824678776,3.6781771183013916,371200
2017-04-13 00:00:00+00:00,3.655043373336429,3.655043373336429,3.574077135392564,3.6087770462036133,304600
2017-04-17 00:00:00+00:00,3.608777724858766,3.6781771183013916,3.585644446634363,3.6781771183013916,345900
2017-04-18 00:00:00+00:00,3.6550440606922803,3.6781771183013916,3.6319107824678776,3.6781771183013916,399400
2017-04-19 00:00:00+00:00,3.7013103965257943,3.724443674750197,3.6319107824678776,3.6781771183013916,538300
2017-04-20 00:00:00+00:00,3.655043824926736,3.724443434508089,3.655043824926736,3.701310157775879,486600
2017-04-21 00:00:00+00:00,3.7013099293959058,3.7013099293959058,3.6319103240966797,3.6319103240966797,394200
2017-04-24 00:00:00+00:00,3.747576951980591,3.770709788968275,3.6781771173257902,3.747576951980591,613100
2017-04-25 00:00:00+00:00,3.7938430308260758,3.886375701581721,3.7707097528295197,3.816976308822632,1022100
2017-04-26 00:00:00+00:00,3.6781764167681446,3.724442964392599,3.6434767266650536,3.655043363571167,1245600
2017-04-27 00:00:00+00:00,3.655043373336429,3.655043373336429,3.6087770462036133,3.6087770462036133,436600
2017-04-28 00:00:00+00:00,3.655043363571167,3.7013096905803717,3.655043363571167,3.655043363571167,358700
2017-05-01 00:00:00+00:00,3.7013096905803717,3.7013096905803717,3.655043363571167,3.655043363571167,231500
2017-05-02 00:00:00+00:00,3.6550440606922803,3.7013103965257943,3.6434774215800787,3.6781771183013916,453000
2017-05-03 00:00:00+00:00,3.63191008975894,3.6781764167681446,3.6087770365619622,3.655043363571167,408500
2017-05-04 00:00:00+00:00,3.6319103240966797,3.678176654091076,3.6087772694071134,3.6319103240966797,536700
2017-05-05 00:00:00+00:00,3.655043363571167,3.6897430536742584,3.63191008975894,3.655043363571167,291900
2017-05-08 00:00:00+00:00,3.6781771183013916,3.7013103965257943,3.6550440606922803,3.6781771183013916,213900
2017-05-09 00:00:00+00:00,3.747576711240299,3.747576711240299,3.655043824926736,3.701310157775879,276800
2017-05-10 00:00:00+00:00,3.701310157775879,3.724443434508089,3.666610463292841,3.701310157775879,284700
2017-05-11 00:00:00+00:00,3.6781771183013916,3.7013103965257943,3.6319107824678776,3.6781771183013916,397000
2017-05-12 00:00:00+00:00,3.655043363571167,3.6781764167681446,3.63191008975894,3.655043363571167,174700
2017-05-15 00:00:00+00:00,3.7013096905803717,3.724442964392599,3.63191008975894,3.655043363571167,256000
2017-05-16 00:00:00+00:00,3.631910099462396,3.6707739025000614,3.6087770462036133,3.6087770462036133,329800
2017-05-17 00:00:00+00:00,3.6319103240966797,3.7013099293959058,3.6319103240966797,3.6319103240966797,390300
2017-05-18 00:00:00+00:00,3.631910099462396,3.6781764265952117,3.585643772329581,3.6087770462036133,386900
2017-05-19 00:00:00+00:00,3.63191008975894,3.686967051992181,3.6087770365619622,3.655043363571167,784600
2017-05-22 00:00:00+00:00,3.7597460428963023,3.7597460428963023,3.664562463760376,3.664562463760376,944500
2017-05-23 00:00:00+00:00,3.7121542459298302,3.7359499697377747,3.616970669893037,3.6407666206359863,617700
2017-05-24 00:00:00+00:00,3.6645623083941388,3.688358258902998,3.536064674903306,3.5455830097198486,1162900
2017-05-25 00:00:00+00:00,3.593174545512319,3.6169702666674795,3.45039931084144,3.52178692817688,868100
2017-05-26 00:00:00+00:00,3.593174545512319,3.6169702666674795,3.52178692817688,3.52178692817688,880400
2017-05-30 00:00:00+00:00,3.593175282653283,3.6407669616620297,3.5693793296813965,3.5693793296813965,632400
2017-05-31 00:00:00+00:00,3.56937910154467,3.6526647046880503,3.5455831500937007,3.6169707775115967,592300
2017-06-01 00:00:00+00:00,3.593174946085092,3.6407666206359863,3.593174946085092,3.6407666206359863,539700
2017-06-02 00:00:00+00:00,3.6407666087831623,3.664562332513638,3.593174934387207,3.593174934387207,345200
2017-06-05 00:00:00+00:00,3.6407666206359863,3.6588515250458276,3.593174946085092,3.6407666206359863,409800
2017-06-06 00:00:00+00:00,3.616971008690143,3.616971008690143,3.5217876506726498,3.5693793296813965,559400
2017-06-07 00:00:00+00:00,3.569379434382892,3.5812774112178416,3.4741960735733612,3.4979918003082275,601000
2017-06-08 00:00:00+00:00,3.521787753978127,3.5574814575479423,3.4741960735733612,3.4979918003082275,714200
2017-06-09 00:00:00+00:00,3.545583480712993,3.545583480712993,3.4741960735733612,3.4979918003082275,399200
2017-06-12 00:00:00+00:00,3.4741952419281006,3.533684884927315,3.4503992939544235,3.4741952419281006,345800
2017-06-13 00:00:00+00:00,3.4979909629667993,3.5217869109404765,3.4503992939544235,3.4741952419281006,393300
2017-06-14 00:00:00+00:00,3.5217870179590607,3.5217870179590607,3.4266034501069327,3.450399398803711,617500
2017-06-15 00:00:00+00:00,3.450399024960704,3.474194971079245,3.426603078842163,3.426603078842163,374500
2017-06-16 00:00:00+00:00,3.450399398803711,3.474195347500489,3.4266034501069327,3.450399398803711,571700
2017-06-19 00:00:00+00:00,3.49799098008674,3.566047191921758,3.47419525893158,3.52178692817688,436700
2017-06-20 00:00:00+00:00,3.545583480712993,3.5931753880527912,3.4979918003082275,3.4979918003082275,457800
2017-06-21 00:00:00+00:00,3.4979910692622824,3.4979910692622824,3.450399398803711,3.450399398803711,243900
2017-06-22 00:00:00+00:00,3.49799098008674,3.52178692817688,3.47419525893158,3.52178692817688,224600
2017-06-23 00:00:00+00:00,3.497991474126774,3.6169707775115967,3.497991474126774,3.6169707775115967,417700
2017-06-26 00:00:00+00:00,3.593174934387207,3.6169706581176824,3.557481008388987,3.593174934387207,215100
2017-06-27 00:00:00+00:00,3.616971008690143,3.6407669616620297,3.5693793296813965,3.5693793296813965,354700
2017-06-28 00:00:00+00:00,3.5693789953421424,3.7121542459298302,3.5693789953421424,3.6407666206359863,278900
2017-06-29 00:00:00+00:00,3.688358082903213,3.735949754714966,3.676460108216527,3.735949754714966,424900
2017-06-30 00:00:00+00:00,3.7359494122288526,3.8073370268696527,3.7359494122288526,3.7597453594207764,442900
2017-07-03 00:00:00+00:00,3.7121540464412157,3.783541440963745,3.688358096977044,3.783541440963745,383500
2017-07-05 00:00:00+00:00,3.759745581855074,3.7835413035198306,3.6883579629908354,3.712153911590576,448500
2017-07-06 00:00:00+00:00,3.6883584152781106,3.7359500913785677,3.6407667391776535,3.664562463760376,545800
2017-07-07 00:00:00+00:00,3.6883582951868807,3.6883582951868807,3.616970669893037,3.6407666206359863,311300
2017-07-10 00:00:00+00:00,3.616970787659919,3.6883584152781106,3.616970787659919,3.664562463760376,657000
2017-07-11 00:00:00+00:00,3.640766396840718,3.7121540177464163,3.640766396840718,3.6883580684661865,284700
2017-07-12 00:00:00+00:00,3.7597453594207764,3.783541079677729,3.7121536919718996,3.7597453594207764,377000
2017-07-13 00:00:00+00:00,3.735949754714966,3.7597457040883384,3.7121540322765854,3.735949754714966,341500
2017-07-14 00:00:00+00:00,3.783540861431675,3.8073368072509766,3.759745142547331,3.8073368072509766,516000
2017-07-17 00:00:00+00:00,3.8073373904279166,3.831133339892088,3.7478477437024806,3.783541440963745,344200
2017-07-18 00:00:00+00:00,3.783541079677729,3.8311329740615765,3.7359494122288526,3.7597453594207764,282700
2017-07-19 00:00:00+00:00,3.7359494122288526,3.8073370268696527,3.7240514386328907,3.7597453594207764,499400
2017-07-20 00:00:00+00:00,3.7597453594207764,3.783541079677729,3.7121536919718996,3.7597453594207764,322000
2017-07-21 00:00:00+00:00,3.735949754714966,3.7716436787750243,3.688358082903213,3.735949754714966,788700
2017-07-24 00:00:00+00:00,3.735949633255333,3.7478476075552036,3.6883579629908354,3.712153911590576,483300
2017-07-25 00:00:00+00:00,3.759745718434566,3.783541440963745,3.7121540464412157,3.783541440963745,523800
2017-07-26 00:00:00+00:00,3.7359494122288526,3.8073370268696527,3.7121536919718996,3.7597453594207764,499600
2017-07-27 00:00:00+00:00,3.7597453594207764,3.783541079677729,3.7121536919718996,3.7597453594207764,440500
2017-07-28 00:00:00+00:00,3.807336942131636,3.8549288354562545,3.759745275741984,3.8311328887939453,463800
2017-07-31 00:00:00+00:00,3.8311328887939453,3.8549288354562545,3.759745275741984,3.8311328887939453,413600
2017-08-01 00:00:00+00:00,3.8549288354562545,3.8787243282486314,3.8192346885278248,3.8311328887939453,340800
2017-08-02 00:00:00+00:00,3.8311328887939453,3.8549288354562545,3.7954389688004815,3.8311328887939453,201700
2017-08-03 00:00:00+00:00,3.807337375900091,3.807337375900091,3.735949754714966,3.735949754714966,216500
2017-08-04 00:00:00+00:00,3.783541426526719,3.807337375900091,3.7121540322765854,3.735949754714966,609300
2017-08-07 00:00:00+00:00,3.7597457040883384,3.783541426526719,3.7121540322765854,3.735949754714966,362200
2017-08-08 00:00:00+00:00,3.7359497400916553,3.771643664012,3.6645621191859568,3.6883580684661865,510300
2017-08-09 00:00:00+00:00,3.6169706581176824,3.664562332513638,3.569378983721727,3.593174934387207,406900
2017-08-10 00:00:00+00:00,3.593174910737567,3.616970634311423,3.521787286145992,3.5455830097198486,740300
2017-08-11 00:00:00+00:00,3.402807359658583,3.450399024960704,3.379011413540042,3.426603078842163,1052000
2017-08-14 00:00:00+00:00,3.450399024960704,3.467056051082706,3.379011413540042,3.426603078842163,459400
2017-08-15 00:00:00+00:00,3.4028079381171747,3.414705913199035,3.3552162647247314,3.3552162647247314,453500
2017-08-16 00:00:00+00:00,3.402808298954771,3.426604024706818,3.3790123462677,3.3790123462677,361600
2017-08-17 00:00:00+00:00,3.4028080357125976,3.426603759623801,3.2838287353515625,3.2838287353515625,857000
2017-08-18 00:00:00+00:00,3.379011475959601,3.379011475959601,3.307623863220215,3.307623863220215,807100
2017-08-21 00:00:00+00:00,3.402807560395104,3.426603280982428,3.307623997240886,3.3314199447631836,1011700
2017-08-22 00:00:00+00:00,3.4028077125549316,3.4266034342063043,3.379011763968575,3.4028077125549316,682800
2017-08-23 00:00:00+00:00,3.4266034501069327,3.474195347500489,3.4266034501069327,3.450399398803711,407500
2017-08-24 00:00:00+00:00,3.521787286145992,3.5693789602287076,3.5098893108915625,3.5455830097198486,503900
2017-08-25 00:00:00+00:00,3.593175063077197,3.6883584152781106,3.593175063077197,3.664562463760376,242800
2017-08-28 00:00:00+00:00,3.712154366795845,3.7359500913785677,3.6407667391776535,3.664562463760376,304900
2017-08-29 00:00:00+00:00,3.664562463760376,3.6883584152781106,3.6407667391776535,3.664562463760376,293900
2017-08-30 00:00:00+00:00,3.6407666087831623,3.6407666087831623,3.569378983721727,3.593174934387207,330000
2017-08-31 00:00:00+00:00,3.6169707775115967,3.6526647046880503,3.593175052995639,3.6169707775115967,451900
2017-09-01 00:00:00+00:00,3.6407666087831623,3.664562332513638,3.593174934387207,3.593174934387207,313000
2017-09-05 00:00:00+00:00,3.6407667391776535,3.6764604395192433,3.593175063077197,3.664562463760376,443800
2017-09-06 00:00:00+00:00,3.664562014391094,3.735949633255333,3.664562014391094,3.712153911590576,393600
2017-09-07 00:00:00+00:00,3.783540995469327,3.8549288354562545,3.771643249073138,3.8311328887939453,807900
2017-09-08 00:00:00+00:00,3.8073368072509766,3.8430304990449713,3.783540861431675,3.8073368072509766,674400
2017-09-11 00:00:00+00:00,3.8073373904279166,3.8549292893562597,3.759745718434566,3.783541440963745,471900
2017-09-12 00:00:00+00:00,3.8073373904279166,3.8549292893562597,3.759745718434566,3.783541440963745,445300
2017-09-13 00:00:00+00:00,3.8549288354562545,3.85540449114494,3.7954389688004815,3.8311328887939453,530300
2017-09-14 00:00:00+00:00,3.831133339892088,3.8549292893562597,3.783541440963745,3.783541440963745,273600
2017-09-15 00:00:00+00:00,3.8073373904279166,3.8549292893562597,3.783541440963745,3.783541440963745,395600
2017-09-18 00:00:00+00:00,3.783541440963745,3.8549292893562597,3.771643693166652,3.783541440963745,652000
2017-09-19 00:00:00+00:00,3.8311327530702783,3.866826444864273,3.8073368072509766,3.8073368072509766,480500
2017-09-20 00:00:00+00:00,3.8549294471740723,3.8787249437424274,3.8073375462973535,3.8549294471740723,879500
2017-09-21 00:00:00+00:00,3.8549288354562545,3.8549288354562545,3.8311328887939453,3.8311328887939453,187400
2017-09-22 00:00:00+00:00,3.831133339892088,3.831133339892088,3.783541440963745,3.783541440963745,484500
2017-09-25 00:00:00+00:00,3.8123135358190066,3.836290442549231,3.764359951019287,3.764359951019287,309800
2017-09-26 00:00:00+00:00,3.7643593065000482,3.7643593065000482,3.6924288272857666,3.6924288272857666,325900
2017-09-27 00:00:00+00:00,3.716405729910757,3.7643593065000482,3.668452153321466,3.6924288272857666,460900
2017-09-28 00:00:00+00:00,3.7643597361895265,3.824301770933502,3.752371283508588,3.8123133182525635,572400
2017-09-29 00:00:00+00:00,3.860267771054707,3.956174951133024,3.8482790877189745,3.884244680404663,951900
2017-10-02 00:00:00+00:00,3.860266923904419,3.896232051375915,3.8362900198162855,3.860266923904419,607400
2017-10-03 00:00:00+00:00,3.860266923904419,3.884243827992552,3.8362900198162855,3.860266923904419,1991800
2017-10-04 00:00:00+00:00,3.860266923904419,3.9082202747592776,3.860266923904419,3.860266923904419,673100
2017-10-05 00:00:00+00:00,3.8602676465615184,3.9082210063934326,3.8482789636124197,3.9082210063934326,1358300
2017-10-06 00:00:00+00:00,3.860266923904419,3.884243827992552,3.812313115728152,3.860266923904419,576200
2017-10-09 00:00:00+00:00,3.860266785890815,3.8842436891217176,3.836289882659912,3.836289882659912,281400
2017-10-10 00:00:00+00:00,3.860266923904419,3.884243827992552,3.860266923904419,3.860266923904419,303500
2017-10-11 00:00:00+00:00,3.9082210063934326,3.932197914970136,3.8842445551382223,3.9082210063934326,313900
2017-10-12 00:00:00+00:00,3.8842445551382223,3.9082210063934326,3.8722558721891236,3.9082210063934326,277700
2017-10-13 00:00:00+00:00,3.908220797455545,4.052081783903304,3.908220797455545,3.956174612045288,898500
2017-10-16 00:00:00+00:00,4.004128392125688,4.147988920012124,3.9921397099208416,4.124012470245361,626200
2017-10-17 00:00:00+00:00,4.124012198776173,4.124012198776173,4.076058387756348,4.076058387756348,379500
2017-10-18 00:00:00+00:00,4.076058970706623,4.1000358796456675,4.028105152828533,4.052082061767578,252200
2017-10-19 00:00:00+00:00,4.05208211133968,4.124012839036796,4.028105202107308,4.0856499671936035,422200
2017-10-20 00:00:00+00:00,4.076058970706623,4.1000358796456675,4.052082061767578,4.052082061767578,156600
2017-10-23 00:00:00+00:00,4.052082163001048,4.07605907253911,3.980151891708374,3.980151891708374,225800
2017-10-24 00:00:00+00:00,4.0281049062656535,4.0281049062656535,3.9801515486443195,4.004128456115723,187700
2017-10-25 00:00:00+00:00,3.9561742374065267,3.9801511424308513,3.932197332382202,3.932197332382202,260700
2017-10-26 00:00:00+00:00,3.932197914970136,3.946583877187561,3.8842445551382223,3.9082210063934326,159100
2017-10-27 00:00:00+00:00,3.9082204273578776,3.9801511424308513,3.884243979654978,3.932197332382202,314800
2017-10-30 00:00:00+00:00,3.9561742374065267,4.028104495158075,3.932197332382202,3.932197332382202,467800
2017-10-31 00:00:00+00:00,4.004128456115723,4.052081813737057,3.9321977337015133,4.004128456115723,599500
2017-11-01 00:00:00+00:00,4.028105152828533,4.076058970706623,4.028105152828533,4.052082061767578,185500
2017-11-02 00:00:00+00:00,4.052081813737057,4.076058721208459,3.9801515486443195,4.004128456115723,442900
2017-11-03 00:00:00+00:00,3.9561742374065267,3.9801511424308513,3.896232203506428,3.932197332382202,451200
2017-11-06 00:00:00+00:00,3.956174612045288,4.028104876608433,3.9321977047504166,3.956174612045288,402700
2017-11-07 00:00:00+00:00,4.004128456115723,4.0281049062656535,3.968162866247882,4.004128456115723,338700
2017-11-08 00:00:00+00:00,4.076058387756348,4.10003529326626,4.052081482246435,4.076058387756348,272800
2017-11-09 00:00:00+00:00,4.052082061767578,4.076058970706623,4.028105152828533,4.052082061767578,169000
2017-11-10 00:00:00+00:00,4.052082168512324,4.076059078082997,4.02810525894165,4.02810525894165,219500
2017-11-13 00:00:00+00:00,4.028105253462986,4.07605907253911,3.980151891708374,3.980151891708374,281000
2017-11-14 00:00:00+00:00,4.076058387756348,4.10003529326626,4.052081482246435,4.076058387756348,405900
2017-11-15 00:00:00+00:00,4.124012198776173,4.124012198776173,4.052081482246435,4.076058387756348,416700
2017-11-16 00:00:00+00:00,4.052081813737057,4.052081813737057,4.004128456115723,4.004128456115723,270100
2017-11-17 00:00:00+00:00,4.052082061767578,4.076058970706623,4.028105152828533,4.052082061767578,134400
2017-11-20 00:00:00+00:00,4.052082559688665,4.147989749908447,4.02810564780333,4.147989749908447,542600
2017-11-21 00:00:00+00:00,4.171965295439756,4.243896007537842,4.171965295439756,4.243896007537842,996000
2017-11-22 00:00:00+00:00,4.219919786637288,4.24389669455143,4.147989062894859,4.1959428787231445,304300
2017-11-24 00:00:00+00:00,4.267872333526611,4.291849236881087,4.24437516031421,4.267872333526611,131100
2017-11-27 00:00:00+00:00,4.267872556605968,4.291849461213705,4.1959423001041785,4.219919204711914,185900
2017-11-28 00:00:00+00:00,4.267872333526611,4.291849236881087,4.231907207155594,4.267872333526611,516600
2017-11-29 00:00:00+00:00,4.219919363494388,4.238141793389064,4.076058387756348,4.076058387756348,709500
2017-11-30 00:00:00+00:00,4.076058759721483,4.124012575117384,4.052081852023531,4.100035667419434,547900
2017-12-01 00:00:00+00:00,4.171965599060059,4.2199194106153515,4.147988693282413,4.171965599060059,406000
2017-12-04 00:00:00+00:00,4.291849236881087,4.315826140235564,4.219918984139053,4.267872333526611,671400
2017-12-05 00:00:00+00:00,4.24389669455143,4.267873145144092,4.183954653426814,4.1959428787231445,469800
2017-12-06 00:00:00+00:00,4.1000352102310496,4.112023434082499,3.9082204273578776,3.932197332382202,765100
2017-12-07 00:00:00+00:00,3.932197914970136,3.968163049174445,3.9082210063934326,3.9082210063934326,323400
2017-12-08 00:00:00+00:00,3.932197914970136,3.9441865979192348,3.8602676465615184,3.9082210063934326,625500
2017-12-11 00:00:00+00:00,3.9082211324331113,3.9321980417830678,3.884244680404663,3.884244680404663,293100
2017-12-12 00:00:00+00:00,3.9801515486443195,4.004128456115723,3.9321977337015133,4.004128456115723,621900
2017-12-13 00:00:00+00:00,4.004128640700247,4.024748352194009,3.9082210063934326,3.9082210063934326,289900
2017-12-14 00:00:00+00:00,3.9561746411729164,4.016116681190688,3.9321977337015133,4.004128456115723,1395800
2017-12-15 00:00:00+00:00,3.9321977047504166,3.980151519340159,3.908220797455545,3.956174612045288,621000
2017-12-18 00:00:00+00:00,3.9321977047504166,3.980151519340159,3.908220797455545,3.956174612045288,351700
2017-12-19 00:00:00+00:00,3.95617482354684,3.975356258943904,3.9082210063934326,3.9082210063934326,204000
2017-12-20 00:00:00+00:00,3.884244680404663,3.9082211324331113,3.872255997068931,3.884244680404663,150400
2017-12-21 00:00:00+00:00,3.9801515486443195,4.076058721208459,3.90822082623011,4.004128456115723,3274600
2017-12-22 00:00:00+00:00,4.100035138994652,4.267872556605968,4.0880464580300755,4.219919204711914,1010700
2017-12-26 00:00:00+00:00,4.219919204711914,4.267872556605968,4.171965395496442,4.219919204711914,279400
2017-12-27 00:00:00+00:00,4.363780376102352,4.411733730205904,4.32781478887289,4.387756824493408,714600
2017-12-28 00:00:00+00:00,4.4357099533081055,4.4357099533081055,4.387756149262714,4.4357099533081055,580400
2017-12-29 00:00:00+00:00,4.41173305128541,4.447698175658769,4.387756149262714,4.4357099533081055,274100
2018-01-02 00:00:00+00:00,4.4596870133626085,4.507640361785889,4.435710110490276,4.507640361785889,605700
2018-01-03 00:00:00+00:00,4.555594773497769,4.555594773497769,4.459687606572632,4.483664512634277,890200
2018-01-04 00:00:00+00:00,4.603548630231983,4.627525079204529,4.531617911349998,4.579571723937988,1155300
2018-01-05 00:00:00+00:00,4.579571785570287,4.579571785570287,4.45968770980835,4.45968770980835,1358200
2018-01-08 00:00:00+00:00,4.483664083171297,4.483664083171297,4.3637800216674805,4.3637800216674805,1253700
2018-01-09 00:00:00+00:00,4.411732603373518,4.435709502961901,4.291848562752926,4.315825462341309,991800
2018-01-10 00:00:00+00:00,4.315826140235564,4.363779946944517,4.267872333526611,4.267872333526611,608200
2018-01-11 00:00:00+00:00,4.267872233559677,4.327814261881141,4.267872233559677,4.291849136352539,697400
2018-01-12 00:00:00+00:00,4.315826039145401,4.339802941938263,4.243895788088198,4.291849136352539,550100
2018-01-16 00:00:00+00:00,4.315826140235564,4.33980304359004,4.25588411051007,4.267872333526611,877900
2018-01-17 00:00:00+00:00,4.339802361929691,4.351790583063222,4.291848562752926,4.315825462341309,815300
