"('date', '')","('open', 'CDW')","('high', 'CDW')","('low', 'CDW')","('close', 'CDW')","('volume', 'CDW')"
2016-03-30 00:00:00+00:00,37.521979476996215,37.521979476996215,36.921844411083484,37.181602478027344,405800
2016-03-31 00:00:00+00:00,37.199504815044826,37.49509607591941,36.78747161830206,37.17263412475586,541500
2016-04-01 00:00:00+00:00,36.805390284033365,37.521970572122946,36.7426897223833,37.40552520751953,479400
2016-04-04 00:00:00+00:00,37.32492079420877,37.351794912127176,36.9397615512487,37.11890411376953,432300
2016-04-05 00:00:00+00:00,36.61727962778158,37.06514262522584,36.11567184055154,36.9576530456543,577600
2016-04-06 00:00:00+00:00,37.10099292637504,37.772787854546806,36.72478940672319,37.763832092285156,1035700
2016-04-07 00:00:00+00:00,37.620514720418676,37.736960127482945,36.98454969639754,37.31596755981445,1101200
2016-04-08 00:00:00+00:00,37.495111920536,37.55781250232214,37.09203431124975,37.22639465332031,419300
2016-04-11 00:00:00+00:00,37.280128479003906,37.69216518303734,37.13681240449111,37.280128479003906,704100
2016-04-12 00:00:00+00:00,37.199514517015764,37.566762186750445,37.10994324807555,37.28908920288086,453500
2016-04-13 00:00:00+00:00,37.48613605642962,37.84442786452009,37.468224541256625,37.835472106933594,480000
2016-04-14 00:00:00+00:00,37.6832057688363,37.84443677876252,37.45927419026374,37.66529083251953,560500
2016-04-15 00:00:00+00:00,37.602581535234435,37.835472236367124,37.44135056273455,37.683197021484375,613600
2016-04-18 00:00:00+00:00,37.71008423883677,38.140035965225,37.50406755411035,38.10420608520508,501000
2016-04-19 00:00:00+00:00,38.08629147409839,38.56998460776813,37.84444490726352,38.390838623046875,709800
2016-04-20 00:00:00+00:00,38.26541581211581,38.614748405396185,37.89816828880523,37.96086883544922,737000
2016-04-21 00:00:00+00:00,37.9967183677909,38.18482353895096,37.629470621317395,37.78174591064453,394400
2016-04-22 00:00:00+00:00,37.71008567521347,37.844446021943256,37.44136839867946,37.70112991333008,491800
2016-04-25 00:00:00+00:00,36.53667599928716,37.25325634417829,35.560334211584056,35.9813232421875,1569100
2016-04-26 00:00:00+00:00,35.92759165508044,36.65312795734761,35.864891071351806,36.56355667114258,667400
2016-04-27 00:00:00+00:00,36.447101432689024,36.70686287629989,36.312744539628824,36.5993766784668,610600
2016-04-28 00:00:00+00:00,36.366483055867924,36.62624447894861,35.8469636266309,35.9365348815918,429700
2016-04-29 00:00:00+00:00,35.99923042547413,36.32169236546396,34.33318276373313,34.48545455932617,1328600
2016-05-02 00:00:00+00:00,34.37797819045115,35.22891890437355,34.21674717446902,34.42276382446289,835200
2016-05-03 00:00:00+00:00,34.27048808021082,34.44963403063006,33.85845478609393,34.34214782714844,1244700
2016-05-04 00:00:00+00:00,37.13681121509222,37.38761690015049,35.78426601875414,36.420230865478516,1553300
2016-05-05 00:00:00+00:00,36.69790624503829,36.74269187499439,36.25899887084961,36.25899887084961,1190400
2016-05-06 00:00:00+00:00,36.2590004499705,36.62624809868384,35.83800799281446,36.294830322265625,1193100
2016-05-09 00:00:00+00:00,36.37545377825009,36.79644632743636,36.250052614728766,36.55459976196289,599700
2016-05-10 00:00:00+00:00,36.82331970657933,37.2711829899638,36.491901833614016,37.24431228637695,958200
2016-05-11 00:00:00+00:00,37.16367836696754,37.530925940920696,36.79643079301438,37.17263412475586,655100
2016-05-12 00:00:00+00:00,37.235342846392044,37.52197499541764,36.83226531903583,37.280128479003906,954400
2016-05-13 00:00:00+00:00,37.11889981232036,37.60259287569565,36.08881652949331,37.03828430175781,471700
2016-05-16 00:00:00+00:00,37.19056606283779,37.898190844020284,37.163695360262054,37.70112991333008,497000
2016-05-17 00:00:00+00:00,37.4951015186384,37.898179016102816,37.1009797802623,37.20846939086914,368200
2016-05-18 00:00:00+00:00,37.154723769600686,37.97879368153304,36.97557783944806,37.692161560058594,548900
2016-05-19 00:00:00+00:00,37.557810509648355,37.85339846282521,37.190562799989074,37.80861282348633,587400
2016-05-20 00:00:00+00:00,37.89818614274595,38.51623614379756,37.683210298031184,38.23855972290039,657000
2016-05-23 00:00:00+00:00,37.17713533154016,37.823691853638486,36.63833423326748,37.590213775634766,1538100
2016-05-24 00:00:00+00:00,37.55429301729818,37.823691853638486,37.23999494583316,37.590213775634766,1661400
2016-05-25 00:00:00+00:00,37.64407364840393,37.82367392938408,37.20405655687254,37.6889762878418,995500
2016-05-26 00:00:00+00:00,37.61714631975821,37.68000592350392,37.23998869728399,37.599185943603516,1056200
2016-05-27 00:00:00+00:00,37.47344217964336,37.832642616169146,36.710145534012604,37.67998123168945,1961200
2016-05-31 00:00:00+00:00,37.79673939646866,38.25471691088408,37.51835875792386,38.21879959106445,2421900
2016-06-01 00:00:00+00:00,37.98530658019267,38.45226585126253,37.98530658019267,38.26368713378906,993600
2016-06-02 00:00:00+00:00,38.173895164267044,38.41635504608157,38.173895164267044,38.299617767333984,982400
2016-06-03 00:00:00+00:00,38.236757174701395,38.38941519317441,37.95837655646226,38.36247634887695,966600
2016-06-06 00:00:00+00:00,38.27268118814072,38.28166308820508,37.635103307218614,38.12900161743164,972300
2016-06-07 00:00:00+00:00,38.20084489468422,38.47024367411138,38.039204941909645,38.254722595214844,994400
2016-06-08 00:00:00+00:00,38.25472903180039,38.66781088372294,37.85961098386568,38.613929748535156,1154600
2016-06-09 00:00:00+00:00,38.48819024874963,38.57798866782916,38.20980966865891,38.51512908935547,965400
2016-06-10 00:00:00+00:00,38.308604862715704,38.56902517501059,38.17390375619313,38.44330596923828,807600
2016-06-13 00:00:00+00:00,38.2098133944682,38.389413675730054,37.93143621282325,38.102054595947266,1258200
2016-06-14 00:00:00+00:00,37.93143621282325,38.173892653097745,37.50937606569646,38.102054595947266,771900
2016-06-15 00:00:00+00:00,38.12001441712805,38.35349238148954,37.886533027176164,38.07511520385742,536000
2016-06-16 00:00:00+00:00,37.536326817867774,37.60816832340144,36.17136904305184,36.638328552246094,2252600
2016-06-17 00:00:00+00:00,36.43178582047755,36.773026087405455,36.16238705209918,36.38688659667969,2015200
2016-06-20 00:00:00+00:00,36.746083460840225,37.132222947869025,36.359947399402586,36.93466567993164,998200
2016-06-21 00:00:00+00:00,37.01548973784496,37.25794968150321,36.746087516719214,37.21304702758789,1021200
2016-06-22 00:00:00+00:00,37.25793923041204,37.2938565476411,36.979558611945706,37.150177001953125,1196400
2016-06-23 00:00:00+00:00,37.36569853211885,37.563259194673755,37.12323865323527,37.47345733642578,947800
2016-06-24 00:00:00+00:00,36.14441678812859,36.83587560732014,35.596637501133316,35.641536712646484,3296000
2016-06-27 00:00:00+00:00,35.336226330193405,35.866045383182836,34.9231479975145,35.2823486328125,1566200
2016-06-28 00:00:00+00:00,35.569710319301315,35.94686793035466,35.372149613173534,35.596649169921875,1055500
2016-06-29 00:00:00+00:00,35.69542257951127,35.919922092589964,35.345203887203034,35.66848373413086,1549500
2016-06-30 00:00:00+00:00,35.47989449941496,36.00073491069062,34.968035985210975,35.991756439208984,1746300
2016-07-01 00:00:00+00:00,36.09950976291435,36.35094803343672,35.848068066802455,36.189308166503906,755700
2016-07-05 00:00:00+00:00,35.78522872924805,36.06360941869284,35.515829940593555,35.78522872924805,835300
2016-07-06 00:00:00+00:00,35.55174527843596,35.91992436616552,35.174584291283935,35.910945892333984,1147400
2016-07-07 00:00:00+00:00,35.901978324759604,36.126477941667,35.72237794611523,35.88401794433594,1061800
2016-07-08 00:00:00+00:00,36.09953682623749,36.38689604386072,35.91993645882495,36.30607604980469,794400
2016-07-11 00:00:00+00:00,36.539534239975495,36.91669514880118,36.22523633727927,36.73709487915039,677100
2016-07-12 00:00:00+00:00,36.84485953058991,37.141200536482955,36.647302285585305,36.81792068481445,1131600
2016-07-13 00:00:00+00:00,36.835891968271916,37.051409649495085,36.67425199455865,36.790992736816406,644700
2016-07-14 00:00:00+00:00,36.83589323260855,37.26693203544142,36.32403444014501,37.00651168823242,848600
2016-07-15 00:00:00+00:00,36.99752021636814,37.114260921627285,36.799959549866614,37.04241943359375,627100
2016-07-18 00:00:00+00:00,37.15916520844308,37.41958207411633,36.494645055835804,37.141204833984375,746000
2016-07-19 00:00:00+00:00,36.95262825610856,37.42856621823068,36.88976865452984,37.3836669921875,931000
2016-07-20 00:00:00+00:00,37.509378134281036,38.093074798583984,37.25793978200226,38.093074798583984,1602300
2016-07-21 00:00:00+00:00,37.994313359188,38.24575181382041,37.74287147896356,38.04819107055664,1311500
2016-07-22 00:00:00+00:00,38.012257238037144,38.218796368345046,37.85959579571097,37.94939422607422,849000
2016-07-25 00:00:00+00:00,38.030210894132274,38.30859148512408,37.9224521018991,38.27267074584961,1193500
2016-07-26 00:00:00+00:00,38.245730356910585,38.33552877587362,38.01225241225263,38.308589935302734,837300
2016-07-27 00:00:00+00:00,38.29960786823823,38.37144591154679,38.057148049091005,38.26368713378906,707500
2016-07-28 00:00:00+00:00,38.227785753866186,38.389425715135125,38.08410616891507,38.33554458618164,484300
2016-07-29 00:00:00+00:00,38.34451677126898,38.613915496592185,36.42280152488192,38.551055908203125,1104000
2016-08-01 00:00:00+00:00,38.461259496800594,38.64085637273006,37.17712196547807,38.63187789916992,883800
2016-08-02 00:00:00+00:00,38.470248443116475,38.604949562324094,38.13799002148725,38.28166961669922,1853700
2016-08-03 00:00:00+00:00,38.838428424134975,39.85316751322606,38.43432848373659,39.70948791503906,2057300
2016-08-04 00:00:00+00:00,39.9250020647142,40.158483532091395,39.42212522837844,39.78132247924805,1202700
2016-08-05 00:00:00+00:00,39.87111618034449,40.185414138566216,39.6466166600173,40.16745376586914,922500
2016-08-08 00:00:00+00:00,40.140523435135925,40.535641441520454,39.835203885696025,40.400943756103516,1282300
2016-08-09 00:00:00+00:00,40.33807540212046,41.20913470701424,40.20337773447956,41.173213958740234,1570400
2016-08-10 00:00:00+00:00,41.21811348577308,41.34383266962136,40.939732846115575,41.03851318359375,713300
2016-08-11 00:00:00+00:00,41.038505285255724,41.173202916772965,40.21234542447122,40.87686538696289,1425200
2016-08-12 00:00:00+00:00,40.89483721804225,40.96667528986775,40.499715833433,40.67033767700195,566800
2016-08-15 00:00:00+00:00,40.88585586394151,41.04749580969589,40.625438996307174,40.6972770690918,766800
2016-08-16 00:00:00+00:00,40.643389831315574,40.939730829150356,40.0058120443016,40.04173278808594,1126100
2016-08-17 00:00:00+00:00,39.907046241557495,40.40094808444156,39.55682742612474,39.969905853271484,1445500
2016-08-18 00:00:00+00:00,39.85316604651374,40.356042908865,39.799284914579665,40.320125579833984,1239000
2016-08-19 00:00:00+00:00,40.257268856139945,40.39196655723756,39.96990622416274,40.29318618774414,749200
2016-08-22 00:00:00+00:00,40.26621637542903,40.48173732731851,40.077637683519065,40.472755432128906,1027800
2016-08-23 00:00:00+00:00,40.39897212872368,40.75003215763754,40.28195097447904,40.46198272705078,1155700
2016-08-24 00:00:00+00:00,40.551996886426615,40.678018083080815,40.389968652494055,40.46198272705078,566000
2016-08-25 00:00:00+00:00,40.218929678217265,40.55198609990142,40.0659015273986,40.35395431518555,576100
2016-08-26 00:00:00+00:00,40.29995723458474,40.49799251926732,39.60683717201602,39.8228759765625,854300
2016-08-29 00:00:00+00:00,39.84086489086238,40.380960033870785,39.70584368047478,40.1289176940918,573800
2016-08-30 00:00:00+00:00,40.14691562281574,40.48897551833467,40.11091202893414,40.35395431518555,532600
2016-08-31 00:00:00+00:00,40.218932419231734,40.470974762676036,39.86787245977164,40.19192886352539,682600
2016-09-01 00:00:00+00:00,40.29094918458773,40.46198088697195,39.77786094507489,39.93088912963867,926200
2016-09-02 00:00:00+00:00,40.2009244116511,40.43496321386391,40.029896188257865,40.29994201660156,673500
2016-09-06 00:00:00+00:00,40.497994938515895,40.7410338866463,40.05691726005227,40.515995025634766,805800
2016-09-07 00:00:00+00:00,40.38096225958778,40.6060010564568,39.975891738459644,40.5519905090332,809200
2016-09-08 00:00:00+00:00,40.614994215590535,40.614994215590535,40.263934301370064,40.2729377746582,590600
2016-09-09 00:00:00+00:00,40.07490052225577,40.12891105777042,39.3277702331543,39.3277702331543,1182500
2016-09-12 00:00:00+00:00,39.17475126442091,39.96688873209617,39.120740721004665,39.85886764526367,979900
2016-09-13 00:00:00+00:00,39.723837097622564,39.8498582354779,39.22875258441154,39.49879837036133,883400
2016-09-14 00:00:00+00:00,39.66083037966561,40.0839008929993,39.5078022446837,39.63382339477539,844700
2016-09-15 00:00:00+00:00,39.74185322566459,40.29994848499522,39.70584619375434,40.173927307128906,817400
2016-09-16 00:00:00+00:00,40.02090637373238,40.53399465284535,40.02090637373238,40.41697692871094,1932700
2016-09-19 00:00:00+00:00,40.506985309236214,41.164098214416576,40.12892176125013,41.08308410644531,1156100
2016-09-20 00:00:00+00:00,40.9930783588751,41.5871807944898,40.822046632648494,41.317134857177734,1262400
2016-09-21 00:00:00+00:00,41.605172264823985,41.92922866927102,41.23610878949695,41.9022216796875,1253200
2016-09-22 00:00:00+00:00,42.19927932131411,42.75737461801657,41.740198218265796,42.61334991455078,1020100
2016-09-23 00:00:00+00:00,42.59532627591792,42.59532627591792,41.49713628462442,41.65916442871094,2052500
2016-09-26 00:00:00+00:00,41.40713984858972,41.47915391395113,40.83104106097701,41.05607986450195,620600
2016-09-27 00:00:00+00:00,41.20912127018873,41.569184874988544,40.858061144110486,41.110103607177734,603700
2016-09-28 00:00:00+00:00,40.975082330743575,41.272131885955545,40.64202572828742,41.110103607177734,466400
2016-09-29 00:00:00+00:00,40.99307088634962,41.17310262301359,40.54299326159959,40.76803207397461,312700
2016-09-30 00:00:00+00:00,41.02007974050979,41.33513274497876,40.69602325944446,41.16410446166992,772500
2016-10-03 00:00:00+00:00,41.11908546311873,41.443141850266855,40.93905375538985,41.0650749206543,402900
2016-10-04 00:00:00+00:00,41.03807175298014,41.56916340718353,40.97506116975425,41.335121154785156,755200
2016-10-05 00:00:00+00:00,41.42514768172979,41.56016891762316,41.11009126367193,41.15510177612305,605000
2016-10-06 00:00:00+00:00,41.02906701886934,41.200095234656395,40.70501066574114,40.9660530090332,357700
2016-10-07 00:00:00+00:00,41.137098393074766,41.137098393074766,40.3359607158204,40.60600662231445,777400
2016-10-10 00:00:00+00:00,40.9210564684963,41.07408464519001,40.452975330697534,40.49798583984375,376600
2016-10-11 00:00:00+00:00,40.59699187470818,40.59699187470818,39.714840327048705,39.8498649597168,842000
2016-10-12 00:00:00+00:00,39.83186542961691,40.398964136185974,39.5888231268016,40.19192886352539,475800
2016-10-13 00:00:00+00:00,39.93987697333705,40.23692977591958,39.408785378207966,40.209922790527344,474900
2016-10-14 00:00:00+00:00,40.3629517869253,40.47096942933532,39.86786720590887,39.89487075805664,524700
2016-10-17 00:00:00+00:00,40.029896858050904,40.23693211103922,39.75984759136964,39.77785110473633,355300
2016-10-18 00:00:00+00:00,40.155920483324124,40.191927512268286,39.85886764526367,39.85886764526367,503100
2016-10-19 00:00:00+00:00,39.75986216465465,39.912890367451794,39.56183031267408,39.75086212158203,377000
2016-10-20 00:00:00+00:00,39.786867418883176,39.831874499915656,39.47181098401547,39.69684982299805,814800
2016-10-21 00:00:00+00:00,39.723855887066236,39.894884164506756,39.55282417580562,39.87688064575195,459100
2016-10-24 00:00:00+00:00,40.40796269772577,40.93905435470008,40.14691688938839,40.4439697265625,517600
2016-10-25 00:00:00+00:00,40.28193850353612,40.389956148109796,39.92187510986518,40.29994201660156,392300
2016-10-26 00:00:00+00:00,40.21894105250526,40.66901872459344,39.903888055571585,40.48898696899414,498100
2016-10-27 00:00:00+00:00,40.506976091609985,40.59699022050822,40.16491622092265,40.30894088745117,484500
2016-10-28 00:00:00+00:00,40.335950801335166,40.560989573736194,40.056901487382994,40.35395431518555,626400
2016-10-31 00:00:00+00:00,40.398956989841906,40.55198169020121,40.101904194341444,40.425960540771484,725800
2016-11-01 00:00:00+00:00,40.51598511934517,40.76803091705001,40.245939238922524,40.64200973510742,996200
2016-11-02 00:00:00+00:00,41.05607194965366,41.1190825277878,39.28276542091539,39.48080062866211,1484700
2016-11-03 00:00:00+00:00,39.69684739690602,39.97589677636544,39.570826204188855,39.6158332824707,647000
2016-11-04 00:00:00+00:00,39.525812993772234,39.86787291652219,39.345781274755446,39.36378479003906,601600
2016-11-07 00:00:00+00:00,39.73284921486619,40.76802904849637,39.48980690347946,40.75902557373047,801400
2016-11-08 00:00:00+00:00,40.35393808717623,40.54296975585895,39.81384319031706,40.119895935058594,1187600
2016-11-09 00:00:00+00:00,39.462803512776716,40.290944636107895,39.462803512776716,40.038902282714844,901200
2016-11-10 00:00:00+00:00,40.2279409186459,40.52499382915503,39.777863248531546,40.04791259765625,737900
2016-11-11 00:00:00+00:00,40.281941770277115,41.91122377973031,40.09291001848853,41.84821319580078,954300
2016-11-14 00:00:00+00:00,42.442325683175746,43.9545869301021,42.05525861200887,43.909576416015625,1369500
2016-11-15 00:00:00+00:00,44.017578560087465,44.5306666084155,43.882553943656454,44.28762435913086,1683200
2016-11-16 00:00:00+00:00,44.47667096435434,45.619868549032994,44.39565685413869,45.592864990234375,1602400
2016-11-17 00:00:00+00:00,45.60186311470459,46.772064208984375,45.53885252427704,46.772064208984375,1420700
2016-11-18 00:00:00+00:00,46.85308204180299,47.07812086374616,45.99793383165498,46.294986724853516,947000
2016-11-21 00:00:00+00:00,46.19596553670603,46.7450607693783,46.19596553670603,46.601036071777344,925400
2016-11-22 00:00:00+00:00,46.456559402310724,46.65520512454417,46.10441111186563,46.24888229370117,927500
2016-11-23 00:00:00+00:00,46.27598056881176,46.40239245242184,46.05024407823219,46.37530517578125,547500
2016-11-25 00:00:00+00:00,46.35723909022329,46.8719179382129,46.12247468978408,46.808712005615234,306700
2016-11-28 00:00:00+00:00,46.248879419659396,46.980263225298174,46.248879419659396,46.68229293823242,758300
2016-11-29 00:00:00+00:00,46.908030608408545,47.38659073538765,46.74550010406384,46.7545280456543,862300
2016-11-30 00:00:00+00:00,47.10667743689786,47.17891474918701,46.1766444301952,46.26694107055664,923100
2016-12-01 00:00:00+00:00,46.15858314467916,47.79291609903544,46.15858314467916,47.71165084838867,1209700
2016-12-02 00:00:00+00:00,47.71165084838867,48.1179771016225,47.64844492504835,47.71165084838867,968300
2016-12-05 00:00:00+00:00,47.883202380015206,48.07282356713221,47.46784824530938,47.63037872314453,817000
2016-12-06 00:00:00+00:00,47.56719545344832,48.26246428529172,47.2240750097345,48.20828628540039,590600
2016-12-07 00:00:00+00:00,48.31663092362126,49.28278615214282,48.280515707410466,49.084136962890625,832600
2016-12-08 00:00:00+00:00,49.13830353868022,50.08639928307256,48.86742051648148,50.023193359375,790800
2016-12-09 00:00:00+00:00,49.26472986245985,49.6349375460743,48.04575082290109,48.24440002441406,1126800
2016-12-12 00:00:00+00:00,47.838073511830956,48.1902218627704,47.413687835332,47.90127944946289,848100
2016-12-13 00:00:00+00:00,47.792925272979325,48.37984146747282,47.531070143468995,48.23536682128906,718900
2016-12-14 00:00:00+00:00,48.25341516448439,48.49721090770807,47.75679573693881,47.93738555908203,621500
2016-12-15 00:00:00+00:00,48.01865996424474,48.370808290125225,47.648452308259486,48.181190490722656,541700
2016-12-16 00:00:00+00:00,48.30759247483274,48.4069170478579,47.38658749468713,47.72067642211914,1336400
2016-12-19 00:00:00+00:00,47.946425600664256,48.31663327948009,47.630395915503875,47.747779846191406,539200
2016-12-20 00:00:00+00:00,47.72068974568542,48.28954663081284,47.458838050786376,48.24440002441406,496800
2016-12-21 00:00:00+00:00,48.29856707339976,48.43400686190287,47.64844506629841,47.820003509521484,534000
2016-12-22 00:00:00+00:00,47.82001472990045,47.99157665784293,46.75453827691205,46.962215423583984,814900
2016-12-23 00:00:00+00:00,47.007357989237754,48.009624899799114,46.808708817765265,47.88321304321289,449600
2016-12-27 00:00:00+00:00,48.018659625962435,48.24439608398427,47.8922477605846,48.136043548583984,217000
2016-12-28 00:00:00+00:00,48.07283272742425,48.190213193644524,47.56718187286698,47.6394157409668,193300
2016-12-29 00:00:00+00:00,47.66650284113429,47.847092664387695,47.15182408376392,47.57620620727539,406200
2016-12-30 00:00:00+00:00,47.54009760277356,47.73874333593151,46.88094413965509,47.034446716308594,414700
2017-01-03 00:00:00+00:00,47.233095205162286,47.233095205162286,46.35723669237724,46.53782653808594,807200
2017-01-04 00:00:00+00:00,46.763568398045926,47.494952363366394,46.763568398045926,47.29630661010742,1036200
2017-01-05 00:00:00+00:00,47.04348496582524,47.549135963077056,46.808720522669596,46.83580780029297,571200
2017-01-06 00:00:00+00:00,46.85385721417848,46.90803520242091,46.465590242936656,46.67326736450195,539400
2017-01-09 00:00:00+00:00,46.80871469881481,46.953185902273965,46.086358681519016,46.203739166259766,483300
2017-01-10 00:00:00+00:00,46.411416727546026,47.567186279941616,46.15858955461077,47.169891357421875,654000
2017-01-11 00:00:00+00:00,47.467855237163086,48.11797724426444,46.51073155387104,47.820003509521484,736800
2017-01-12 00:00:00+00:00,47.856128993759704,48.00060018879246,46.99832976629932,47.62136459350586,403300
2017-01-13 00:00:00+00:00,47.89224852480793,48.081866325900435,47.69359933635004,48.054779052734375,270700
2017-01-17 00:00:00+00:00,48.163122271732874,48.31662138259642,47.26017659993021,47.57620620727539,492100
2017-01-18 00:00:00+00:00,47.91029700931706,48.29856391097302,47.13376320600514,47.3324089050293,579300
2017-01-19 00:00:00+00:00,47.40466043655658,47.59427825163114,46.86289426649634,46.962215423583984,351500
2017-01-20 00:00:00+00:00,47.124736303030005,47.71165240399987,46.58297024403059,46.97123718261719,500200
2017-01-23 00:00:00+00:00,46.95318925369026,47.07057319127481,45.887712760453134,46.45656967163086,349400
2017-01-24 00:00:00+00:00,46.772586129594295,46.95317595678251,46.375291265351805,46.68229293823242,705400
2017-01-25 00:00:00+00:00,47.02543280922565,47.12475398321583,46.50172243717212,46.72745895385742,771100
2017-01-26 00:00:00+00:00,46.853873790901794,47.377584195804005,46.65522454152977,46.700374603271484,735900
2017-01-27 00:00:00+00:00,46.70036255146705,46.71842188261001,46.27597688077063,46.4836540222168,884700
2017-01-30 00:00:00+00:00,46.113436756154,46.501703683828566,45.58973003976835,46.08634948730469,741300
2017-01-31 00:00:00+00:00,46.0953954579144,46.57395920970667,45.878690333431656,46.51074981689453,949500
2017-02-01 00:00:00+00:00,47.62136797212725,47.93739765728763,47.350481448315236,47.747779846191406,1348300
2017-02-02 00:00:00+00:00,47.59427747069197,47.96448515120057,47.25116050936758,47.684574127197266,1056100
2017-02-03 00:00:00+00:00,47.829040361935796,48.289541206621394,47.729715772336085,48.172157287597656,1138900
2017-02-06 00:00:00+00:00,48.28051779581511,48.343723732499356,47.95545672460172,48.21731185913086,1037000
2017-02-07 00:00:00+00:00,49.14734782536641,51.66656782646338,48.560431586155,51.40471267700195,2277700
2017-02-08 00:00:00+00:00,51.69363859854322,52.479200351660594,51.42275559172319,51.61237335205078,2192700
2017-02-09 00:00:00+00:00,51.62140918399602,52.885534668346146,51.61238124165652,52.64173889160156,1092000
2017-02-10 00:00:00+00:00,52.78620358262744,53.716239974496794,52.70493833371583,53.011940002441406,1299200
2017-02-13 00:00:00+00:00,53.27381860412331,53.76141031293457,53.02099480450234,53.508583068847656,908100
2017-02-14 00:00:00+00:00,53.29185944479199,53.833625525814526,53.19253485956275,53.616920471191406,867900
2017-02-15 00:00:00+00:00,53.770425305593726,53.806543966686505,53.37313036696852,53.499542236328125,1191900
2017-02-16 00:00:00+00:00,53.68012569527995,53.77041889277815,52.804267212795644,53.12030029296875,1004300
2017-02-17 00:00:00+00:00,53.039038529318645,54.17674873723604,52.957773268434195,54.167720794677734,1059800
2017-02-21 00:00:00+00:00,54.167717652962146,54.62821847495515,53.716244773003844,53.8516845703125,1222200
2017-02-22 00:00:00+00:00,53.87883848000993,54.331525759455836,53.797354631560474,54.240989685058594,1121400
2017-02-23 00:00:00+00:00,54.231940371801066,54.485444156712404,53.51669360296689,53.70682144165039,447500
2017-02-24 00:00:00+00:00,53.60723866978226,54.02371023016899,53.30846679515026,53.76115417480469,622600
2017-02-27 00:00:00+00:00,53.49860275822537,53.86980632754322,53.30847485890598,53.78832244873047,747600
2017-02-28 00:00:00+00:00,53.86073978854079,54.10518790630312,53.11832939341698,53.326568603515625,1045700
2017-03-01 00:00:00+00:00,53.842619517789245,54.43111083664268,53.344660808497856,54.12328338623047,847900
2017-03-02 00:00:00+00:00,53.89695262847894,54.376803548808674,53.67060896253878,54.023704528808594,771800
2017-03-03 00:00:00+00:00,53.915061478083544,54.20478109924986,53.57101813279967,53.72493362426758,833700
2017-03-06 00:00:00+00:00,53.75209280473106,54.159512094050456,53.35372919613558,53.8516845703125,966600
2017-03-07 00:00:00+00:00,53.69777253530865,54.413015894635734,53.58912508900331,53.8516845703125,930100
2017-03-08 00:00:00+00:00,53.87885337349115,54.1866809467549,53.51670552206549,53.561973571777344,861100
2017-03-09 00:00:00+00:00,53.7430343478412,54.177613721495334,53.40804672822383,53.906002044677734,1359300
2017-03-10 00:00:00+00:00,54.15950631323665,54.5216575214724,53.58006714304335,53.598175048828125,898800
2017-03-13 00:00:00+00:00,53.54386418430193,53.7792635622801,53.14550052260211,53.661563873291016,907100
2017-03-14 00:00:00+00:00,53.53481483395113,53.86980255506402,53.11833978600087,53.79737091064453,717900
2017-03-15 00:00:00+00:00,53.860740655519955,54.45828779976576,53.860740655519955,54.36774826049805,688100
2017-03-16 00:00:00+00:00,54.250059846964966,55.22786635163729,54.250059846964966,54.86571502685547,854200
2017-03-17 00:00:00+00:00,54.86570642432886,55.16448173848781,54.34964311235472,54.64841842651367,1806500
2017-03-20 00:00:00+00:00,54.50356837473575,54.594104481090476,53.96034137541415,54.078041076660156,989300
2017-03-21 00:00:00+00:00,54.41302250167201,54.57599023718793,52.403092853193485,52.466468811035156,1064700
2017-03-22 00:00:00+00:00,52.51173157357047,53.009686958091024,52.21295627061995,52.56605529785156,880800
2017-03-23 00:00:00+00:00,52.430248221691855,53.40805454583761,52.348764361346376,52.59321594238281,885900
2017-03-24 00:00:00+00:00,52.65659386746089,52.84672173081417,51.95945491476839,52.1767463684082,536200
2017-03-27 00:00:00+00:00,51.850807769618264,52.47551504862682,50.791517609691276,51.552032470703125,1250500
2017-03-28 00:00:00+00:00,51.59730630791161,51.85081012183904,51.13556327113757,51.47960662841797,1358600
2017-03-29 00:00:00+00:00,51.66973688717486,51.89608057546763,50.9997615039174,51.588253021240234,1019300
2017-03-30 00:00:00+00:00,51.70595351920208,52.040941216098034,51.67879338137368,51.95040512084961,528500
2017-03-31 00:00:00+00:00,51.80554433170987,52.575111488185804,51.724060466011075,52.249176025390625,877500
2017-04-03 00:00:00+00:00,52.5117306735134,52.52078290053993,51.950399347151354,52.19485092163086,594900
2017-04-04 00:00:00+00:00,52.14053617491474,52.5932235862428,51.995676341439,52.42120361328125,926500
2017-04-05 00:00:00+00:00,52.62943387179272,52.71091773540947,51.796487326629254,51.85986328125,774500
2017-04-06 00:00:00+00:00,52.04093823400849,52.54794931804623,51.742166373824624,52.48457336425781,755000
2017-04-07 00:00:00+00:00,52.412129426533035,52.79238851373578,52.24916173969323,52.4573974609375,1331800
2017-04-10 00:00:00+00:00,52.59320642895831,52.98251775199533,52.13146693967681,52.185787200927734,700900
2017-04-11 00:00:00+00:00,52.03189564287512,52.18580771522873,51.48866864071462,52.07716369628906,727100
2017-04-12 00:00:00+00:00,52.23106252244076,52.30349415251871,51.22609955808584,51.34379577636719,743800
2017-04-13 00:00:00+00:00,51.38000158352266,51.8507967261364,51.21703390132061,51.407161712646484,500400
2017-04-17 00:00:00+00:00,51.50677244714377,51.76027628903951,51.37096829772712,51.733116149902344,433500
2017-04-18 00:00:00+00:00,51.760274251147266,52.1133733146824,51.57920205905419,51.96851348876953,547400
