"('date', '')","('open', 'AMTB')","('high', 'AMTB')","('low', 'AMTB')","('close', 'AMTB')","('volume', 'AMTB')"
2024-06-17 00:00:00+00:00,20.837153511683272,21.13077163696289,20.61204429107182,21.13077163696289,109800
2024-06-18 00:00:00+00:00,21.1992829396227,21.267793712786126,20.690343100725034,20.739280700683594,142000
2024-06-20 00:00:00+00:00,20.55332104294008,20.798003436308417,20.543533523191925,20.602256774902344,93400
2024-06-21 00:00:00+00:00,20.582685691273223,20.729494768839256,20.318428231587138,20.377151489257812,258100
2024-06-24 00:00:00+00:00,20.56310934659183,20.876302523358238,20.4945985725215,20.81757926940918,191800
2024-06-25 00:00:00+00:00,20.709918229072578,20.846939775984062,20.4848108686384,20.494598388671875,102600
2024-06-26 00:00:00+00:00,20.269488645973496,21.02311086837798,20.269488645973496,20.886089324951172,128200
2024-06-27 00:00:00+00:00,21.013324908533004,21.385243220841858,20.91545343697888,21.336305618286133,115400
2024-06-28 00:00:00+00:00,21.443965791293966,22.295461380743806,21.36566749648766,22.2171630859375,965600
2024-07-01 00:00:00+00:00,22.15843796474882,22.461845490554527,21.786521531113525,22.2171630859375,134400
2024-07-02 00:00:00+00:00,22.41290672636676,22.510780056489807,22.197586893518856,22.43248176574707,97500
2024-07-03 00:00:00+00:00,22.35418391941607,22.44226973160015,21.97247997780408,22.02141571044922,89300
2024-07-05 00:00:00+00:00,21.94311779085368,21.962692830955636,21.473328029078235,21.590774536132812,86800
2024-07-08 00:00:00+00:00,21.81588240231662,22.031202229665244,21.64949830539045,21.74736976623535,68000
2024-07-09 00:00:00+00:00,21.86481912585053,22.1486497353937,21.65928494182816,22.02141571044922,73700
2024-07-10 00:00:00+00:00,22.070352272425076,22.804399490356445,22.070352272425076,22.804399490356445,101300
2024-07-11 00:00:00+00:00,23.244828904605647,23.714618682861328,23.00014649508348,23.714618682861328,203900
2024-07-12 00:00:00+00:00,24.057171852732914,24.057171852732914,23.567807086105493,23.802701950073242,200400
2024-07-15 00:00:00+00:00,24.17461980892578,24.51717364634415,23.969085639696353,24.478025436401367,313400
2024-07-16 00:00:00+00:00,24.654197126643066,25.446967514988998,24.51717372446073,25.29037094116211,342300
2024-07-17 00:00:00+00:00,24.986965194496335,26.092928725263285,24.986965194496335,26.04399299621582,285400
2024-07-18 00:00:00+00:00,25.975483008832942,26.415910183820525,25.319734139302643,25.466543197631836,219600
2024-07-19 00:00:00+00:00,25.49590500734558,25.906971508761597,25.045690293154895,25.251222610473633,184000
2024-07-22 00:00:00+00:00,25.251221547708003,25.965695535255218,24.928240872101682,25.75037384033203,168300
2024-07-23 00:00:00+00:00,25.583990217090896,26.425698239878365,25.51547944626466,26.151653289794922,226800
2024-07-24 00:00:00+00:00,26.141865528788877,26.425697995909726,25.642715098297867,25.809099197387695,215700
2024-07-25 00:00:00+00:00,23.352488040854,24.67377146145905,23.352488040854,23.753767013549805,307500
2024-07-26 00:00:00+00:00,23.235041139331226,23.450360985401108,21.50268925014513,22.011629104614258,265400
2024-07-29 00:00:00+00:00,21.825669668862723,22.080139592788676,21.189495792437132,21.385242462158203,201800
2024-07-30 00:00:00+00:00,21.40481821793883,22.119290412778252,21.40481821793883,21.86482048034668,162700
2024-07-31 00:00:00+00:00,21.81588429912671,22.667378029893698,21.56141437189215,22.011629104614258,216400
2024-08-01 00:00:00+00:00,22.031202415573176,22.168223955335044,20.621831339527976,20.7294921875,169200
2024-08-02 00:00:00+00:00,20.3869381897331,20.3869381897331,19.555017627959533,19.594167709350586,170600
2024-08-05 00:00:00+00:00,18.74266941008836,19.036289377937788,18.184793897986314,18.566497802734375,226200
2024-08-06 00:00:00+00:00,18.742673303559798,19.09501659146109,18.14564945845663,18.85033416748047,236600
2024-08-07 00:00:00+00:00,19.143950602717833,19.35927231113667,18.54692681146757,18.644798278808594,120700
2024-08-08 00:00:00+00:00,18.92862925236775,19.310333171553975,18.92862925236775,19.29075813293457,89400
2024-08-09 00:00:00+00:00,19.212461919226794,19.35927285794218,18.742672142317726,19.06565284729004,99700
2024-08-12 00:00:00+00:00,19.163525711518428,19.290759739584505,18.79160928066648,18.928630828857422,90100
2024-08-13 00:00:00+00:00,19.212462324890094,19.486507300596045,19.055865729280598,19.447359085083008,88100
2024-08-14 00:00:00+00:00,19.63331522205094,19.662677782044486,18.830757250012972,19.13416290283203,92700
2024-08-15 00:00:00+00:00,19.635623281151272,20.196080823202067,19.556962869612725,19.881437301635742,92400
2024-08-16 00:00:00+00:00,19.851941156399835,20.530386514155882,19.704453116688182,20.333736419677734,78800
2024-08-19 00:00:00+00:00,20.41239446860632,20.82536205722077,20.353399634636244,20.805696487426758,94100
2024-08-20 00:00:00+00:00,20.707372347554365,20.707372347554365,20.186247829749984,20.255075454711914,66300
2024-08-21 00:00:00+00:00,20.41239437524606,20.41239437524606,20.16658038018107,20.392728805541992,51900
2024-08-22 00:00:00+00:00,20.441893537822597,20.776198858946298,20.284570849383414,20.373064041137695,53700
2024-08-23 00:00:00+00:00,20.57955096087109,22.09376441554875,20.333736930044463,21.700462341308594,139800
2024-08-26 00:00:00+00:00,22.064265646038265,22.064265646038265,21.2481632232666,21.2481632232666,136400
2024-08-27 00:00:00+00:00,21.110506657591294,21.38581902594724,20.687708132654347,21.326824188232422,93500
2024-08-28 00:00:00+00:00,21.149838742674394,21.552973589955517,21.002350704105325,21.257997512817383,84600
2024-08-29 00:00:00+00:00,21.552974005419955,21.62180163305146,21.149839150367832,21.523475646972656,62100
2024-08-30 00:00:00+00:00,21.651300688655866,21.798788734816988,21.27766230460794,21.690629959106445,140400
2024-09-03 00:00:00+00:00,21.552971194349674,21.739790355992085,20.933520751046444,21.130170822143555,74100
2024-09-04 00:00:00+00:00,20.972853370763527,21.208834619084296,20.70737376312307,20.864694595336914,48800
2024-09-05 00:00:00+00:00,21.07117962611549,21.07117962611549,20.471392773585514,20.628713607788086,48000
2024-09-06 00:00:00+00:00,20.746703909796086,20.825364322115007,20.09775503931195,20.382898330688477,52300
2024-09-09 00:00:00+00:00,20.382897274393063,20.74670283464731,20.304236866150532,20.50088882446289,75300
2024-09-10 00:00:00+00:00,20.569716600570626,20.628711438339245,20.14691619983604,20.58938217163086,68400
2024-09-11 00:00:00+00:00,20.314068924585413,20.314068924585413,19.58645970552945,20.19607925415039,55400
2024-09-12 00:00:00+00:00,20.382898622417237,20.441895339059936,19.792944583875578,20.422229766845703,57500
2024-09-13 00:00:00+00:00,20.648376450061537,21.25799600853036,20.579548828627257,21.2481632232666,89600
2024-09-16 00:00:00+00:00,21.36615452466363,21.51364256404113,20.94335410314587,21.34648895263672,67700
2024-09-17 00:00:00+00:00,21.651298774129415,21.956107625964503,21.02201362385466,21.5529727935791,73200
2024-09-18 00:00:00+00:00,21.503811293334863,22.516563855402968,21.110507361031605,21.631633758544922,81200
2024-09-19 00:00:00+00:00,22.26091711020086,22.26091711020086,21.680795871426884,22.1822566986084,111300
2024-09-20 00:00:00+00:00,21.975774277833015,22.074100263218586,21.140006215173933,21.297327041625977,335000
2024-09-23 00:00:00+00:00,21.346488278565552,21.690628276520712,20.982684584616578,21.179336547851562,68100
2024-09-24 00:00:00+00:00,21.149839775857167,21.1990018326444,20.746704908882656,20.864694595336914,55900
2024-09-25 00:00:00+00:00,20.884358491213405,20.884358491213405,20.461558085309754,20.491056442260742,80800
2024-09-26 00:00:00+00:00,18.996506208295767,20.284571083074486,18.91784580087597,20.137083053588867,1385100
2024-09-27 00:00:00+00:00,20.255075303380156,20.51072210519453,19.812609324199098,20.166582107543945,874200
2024-09-30 00:00:00+00:00,20.432062881308948,21.297327443106457,20.215745334300404,21.012184143066406,497600
2024-10-01 00:00:00+00:00,20.85486205426811,21.00235197718963,19.901104263323553,19.9404354095459,254100
2024-10-02 00:00:00+00:00,19.733949554364568,20.078089563181464,19.66512192768362,19.92076873779297,165900
2024-10-03 00:00:00+00:00,19.684788844043375,19.999430516308188,19.66512327067375,19.84210968017578,110800
2024-10-04 00:00:00+00:00,20.294402083264014,20.353398790198344,20.02892440370704,20.087919235229492,134700
2024-10-07 00:00:00+00:00,19.950265838973785,20.08792108366345,19.724115525739556,19.81260871887207,71500
2024-10-08 00:00:00+00:00,19.940434824846733,19.940434824846733,19.556963662072224,19.586462020874023,153000
2024-10-09 00:00:00+00:00,19.55696200678841,19.881436424496094,19.478301598720243,19.488134384155273,136600
2024-10-10 00:00:00+00:00,19.29148319016164,19.458636782102005,19.15382607741478,19.330812454223633,163500
2024-10-11 00:00:00+00:00,19.488133510132943,20.019092647339136,19.488133510132943,19.832273483276367,278400
2024-10-14 00:00:00+00:00,19.92076564973931,20.34356600570929,19.79294132679347,20.087919235229492,154000
2024-10-15 00:00:00+00:00,20.166580117799313,20.79586333684643,20.087919715418426,20.3533992767334,271500
2024-10-16 00:00:00+00:00,20.638542895001574,20.953184510057927,20.46155651767939,20.805696487426758,303800
2024-10-17 00:00:00+00:00,20.84502682086453,20.89418886803633,20.589380049665014,20.825361251831055,142200
2024-10-18 00:00:00+00:00,20.874526974477952,20.874526974477952,20.52055604660952,20.59921646118164,211500
2024-10-21 00:00:00+00:00,20.668042099233524,20.75653529153205,20.137082945442373,20.186246871948242,255500
2024-10-22 00:00:00+00:00,20.156749731825297,20.304237769414758,19.95026685428248,20.294404983520508,199200
2024-10-23 00:00:00+00:00,20.12725121004035,20.323903175497716,19.69461988669356,19.930601119995117,150900
2024-10-24 00:00:00+00:00,20.904025712988215,20.904025712988215,19.910936788840996,20.314071655273438,188600
2024-10-25 00:00:00+00:00,20.717205149982032,20.717205149982032,20.15674948865607,20.530385971069336,225900
2024-10-28 00:00:00+00:00,20.756536447535673,21.631633758544922,20.756536447535673,21.631633758544922,300300
2024-10-29 00:00:00+00:00,21.415318186672415,21.5136422947519,20.953186626885397,21.169504165649414,153900
2024-10-30 00:00:00+00:00,21.090843864875904,21.690628804046625,20.93352304062665,21.12034034729004,383600
2024-10-31 00:00:00+00:00,21.179337872881273,21.57263994854504,20.943354752070785,20.96302032470703,264700
2024-11-01 00:00:00+00:00,21.189167085671297,21.208832656731527,20.530385458450162,20.58938217163086,138800
2024-11-04 00:00:00+00:00,20.402564051003345,20.697540130491536,20.15675002629246,20.471391677856445,150800
2024-11-05 00:00:00+00:00,20.5107231549034,21.06134605407715,20.402564382143265,21.06134605407715,138900
2024-11-06 00:00:00+00:00,22.713215168184806,24.01111285629615,22.713215168184806,23.76529884338379,692400
2024-11-07 00:00:00+00:00,23.607979333453276,24.217597069028795,23.09668570816193,23.411327362060547,340000
2024-11-08 00:00:00+00:00,23.578480866467544,23.853793250066246,23.11635117386004,23.598146438598633,191300
2024-11-11 00:00:00+00:00,24.168434946997298,24.512574958276026,23.80462936355129,24.0111141204834,312400
2024-11-12 00:00:00+00:00,23.82429519082512,24.148769633410982,23.735801990536956,23.91278839111328,256600
2024-11-13 00:00:00+00:00,24.23726196836099,24.23726196836099,23.499819909229853,23.657140731811523,245000
2024-11-14 00:00:00+00:00,23.716359527685654,23.923617690212723,23.46962254422745,23.686750411987305,265300
2024-11-15 00:00:00+00:00,23.91374600610653,23.95322482377077,23.282099983107745,23.54857635498047,144300
2024-11-18 00:00:00+00:00,23.864400053237272,23.864400053237272,23.183405488560876,23.213014602661133,134600
2024-11-19 00:00:00+00:00,22.946538548233317,23.548577366292584,22.946538548233317,23.40053367614746,144600
2024-11-20 00:00:00+00:00,23.222884984696893,23.78544499183399,23.055103764809186,23.588054656982422,320000
2024-11-21 00:00:00+00:00,23.84466118901608,24.673697578241285,23.84466118901608,24.594741821289062,385100
2024-11-22 00:00:00+00:00,24.575002702811812,25.36456216414921,24.49604694492345,25.354692459106445,435800
2024-11-25 00:00:00+00:00,25.65077795072199,25.897514947418955,25.117827016732573,25.216520309448242,429600
2024-11-26 00:00:00+00:00,25.09808468732402,25.36456106456534,24.70330591499633,24.72304344177246,201000
2024-11-27 00:00:00+00:00,24.80199976369811,25.196780427511904,24.57500219972278,24.752653121948242,220200
2024-11-29 00:00:00+00:00,24.673697295115907,24.910564563254574,24.466439141414714,24.545394897460938,122700
2024-12-02 00:00:00+00:00,24.6046127130421,25.157303038367214,24.259180553793723,24.86121940612793,273900
2024-12-03 00:00:00+00:00,24.95991258762275,25.246126491640197,24.64408768730692,24.72304344177246,154900
2024-12-04 00:00:00+00:00,24.890826182673152,25.255997746017528,24.624351671534058,25.107955932617188,292600
2024-12-05 00:00:00+00:00,25.167172743769033,25.265867915333402,24.66382906299919,24.86121940612793,260500
2024-12-06 00:00:00+00:00,25.147431576295386,25.443517070305486,24.90069460584715,25.27573585510254,259500
2024-12-09 00:00:00+00:00,25.31521367615877,25.5126040123968,24.56513303388952,24.713176727294922,178400
2024-12-10 00:00:00+00:00,24.95991325378418,25.413908383464396,24.515785946528553,24.95991325378418,385500
2024-12-11 00:00:00+00:00,25.344822235215215,25.344822235215215,24.69343677535766,24.752653121948242,237700
2024-12-12 00:00:00+00:00,24.841479036351597,24.871088151414032,24.30852625995024,24.505916595458984,201900
2024-12-13 00:00:00+00:00,24.48617652402446,24.5453947525498,24.061788631861376,24.199962615966797,157800
2024-12-16 00:00:00+00:00,24.121006724399304,24.703306124439717,24.01244185516861,24.56513214111328,187500
2024-12-17 00:00:00+00:00,24.27891856042479,24.57500217554006,23.86440036979118,23.972965240478516,195700
2024-12-18 00:00:00+00:00,24.10126849047337,24.269049713624913,22.393849025871894,22.561630249023438,312400
2024-12-19 00:00:00+00:00,23.03536405756807,23.795314389749777,22.058285865814614,22.117502212524414,261500
2024-12-20 00:00:00+00:00,21.84115824835844,22.69980383021589,21.84115824835844,22.02867889404297,1318900
2024-12-23 00:00:00+00:00,21.910244150726484,22.344499871711502,21.870765331116722,22.32476234436035,286800
2024-12-24 00:00:00+00:00,22.255674410043266,22.56162961465774,22.087893191609233,22.32476234436035,90900
2024-12-26 00:00:00+00:00,22.137242251444402,22.433325875862604,22.028677377345968,22.3543701171875,108400
2024-12-27 00:00:00+00:00,22.07802633720992,22.383979672785724,21.75233359096373,22.03854751586914,144800
2024-12-30 00:00:00+00:00,21.86089609179494,22.196458535809626,21.73259369023816,22.147111892700195,101500
2024-12-31 00:00:00+00:00,22.295153135107537,22.295153135107537,21.84115612378914,22.117502212524414,157600
2025-01-02 00:00:00+00:00,22.255673109503135,22.35436827030643,21.278594970703125,21.278594970703125,135000
2025-01-03 00:00:00+00:00,21.643765517617517,21.643765517617517,21.021987350522984,21.495723724365234,176100
2025-01-06 00:00:00+00:00,21.5055969027573,21.880636298419248,21.258859913322016,21.30820655822754,181900
2025-01-07 00:00:00+00:00,21.406901936631964,21.564813460794863,20.716037606578897,21.081209182739258,237000
2025-01-08 00:00:00+00:00,21.199639841077804,21.199639841077804,20.518647164690353,20.804861068725586,185600
2025-01-10 00:00:00+00:00,20.321257825449226,20.331127530544673,19.650132938588822,19.87713050842285,197400
2025-01-13 00:00:00+00:00,19.58104808045934,20.30151965431557,19.58104808045934,20.281780242919922,194300
2025-01-14 00:00:00+00:00,20.36073544232288,21.051599762411623,20.36073544232288,21.0318603515625,136600
2025-01-15 00:00:00+00:00,21.831289792981092,22.107634018143557,21.495727334609086,21.72272491455078,126400
2025-01-16 00:00:00+00:00,21.584551940858947,21.712854342786663,21.367422192660666,21.574682235717773,158500
2025-01-17 00:00:00+00:00,21.870764063316688,21.999068337157173,21.633896806749974,21.92011070251465,125000
2025-01-21 00:00:00+00:00,22.176720025214458,22.640586772057105,22.078026734991965,22.433326721191406,222600
2025-01-22 00:00:00+00:00,22.305023932672526,22.443196042582237,22.0089384197111,22.107633590698242,227500
2025-01-23 00:00:00+00:00,23.88413999528317,24.081528446325823,22.43332537372834,23.17353630065918,402200
