"('date', '')","('open', 'AIG')","('high', 'AIG')","('low', 'AIG')","('close', 'AIG')","('volume', 'AIG')"
2025-01-17 00:00:00+00:00,73.63676191613136,74.50284248952211,73.47929613403295,73.9024887084961,4899400
2025-01-21 00:00:00+00:00,74.21742633843088,74.72919945444791,73.9221677080918,73.98121643066406,3965200
2025-01-22 00:00:00+00:00,74.36505128772787,74.5914172483865,73.51865118763948,73.56786346435547,2484700
2025-01-23 00:00:00+00:00,73.55802768921407,74.02059611033526,73.38087398556638,73.42024230957031,3193100
2025-01-24 00:00:00+00:00,73.26277098995848,73.626914819202,72.19984884833744,72.61320495605469,3628300
2025-01-27 00:00:00+00:00,72.8297248666535,74.93588117426029,72.73130782128426,74.90635681152344,4188800
2025-01-28 00:00:00+00:00,75.02445808478699,75.71338487725968,73.85327502884454,73.98121643066406,2914700
2025-01-29 00:00:00+00:00,73.84344242040379,75.35908910550664,73.84344242040379,74.21743774414062,3340700
2025-01-30 00:00:00+00:00,74.66031607647419,74.80794541003557,73.91233295950569,74.2272720336914,3199800
2025-01-31 00:00:00+00:00,73.81391456072878,74.16822195131945,72.23921921851449,72.49510955810547,4453600
2025-02-03 00:00:00+00:00,71.5109255617496,72.3277938604028,70.60546915044243,71.94396209716797,4056200
2025-02-04 00:00:00+00:00,71.68806662903883,72.64272774430637,71.54044481429791,71.5699691772461,2641400
2025-02-05 00:00:00+00:00,71.70775504980185,72.31795275375015,71.50107699896597,72.21952819824219,3148500
2025-02-06 00:00:00+00:00,73.00688275877819,73.50881948044609,72.13095823966069,73.40055847167969,3153400
2025-02-07 00:00:00+00:00,73.53833631209748,73.88279970982433,73.16434104421782,73.5088119506836,2904400
2025-02-10 00:00:00+00:00,73.62691795826903,74.23711569715738,73.51865694800271,73.9024887084961,3839700
2025-02-11 00:00:00+00:00,74.02058753798201,75.39844868358894,73.86312176894248,74.72920227050781,4672900
2025-02-12 00:00:00+00:00,74.05010999585097,75.752754101531,72.45573439741358,75.64449310302734,5532400
2025-02-13 00:00:00+00:00,75.91021595689479,76.02832090610842,73.84342815245704,75.19176483154297,3641300
2025-02-14 00:00:00+00:00,74.8965211403338,75.10319921109627,72.78052064147047,73.16435241699219,5336400
2025-02-18 00:00:00+00:00,73.17419316287263,74.43394944863921,72.6722564366332,74.26663970947266,4305400
2025-02-19 00:00:00+00:00,73.93201938889995,74.61110229564561,72.6427312443742,74.08948516845703,4189900
2025-02-20 00:00:00+00:00,73.8631240912423,75.12288031812268,73.58754584646525,75.04414367675781,5043800
2025-02-21 00:00:00+00:00,75.19177405840325,76.57947171544096,74.86699103976524,75.43782043457031,5936200
2025-02-24 00:00:00+00:00,75.742914374413,77.75065367413562,75.72323396846743,77.32745361328125,4967900
2025-02-25 00:00:00+00:00,77.75065193092144,78.98088376527146,77.61286656617338,77.77033233642578,6206400
2025-02-26 00:00:00+00:00,77.7506526026318,78.05574769738986,76.59915739782949,76.93377685546875,3684600
2025-02-27 00:00:00+00:00,77.2684092909469,79.23678038223463,77.0321993536997,78.42974853515625,4883300
2025-02-28 00:00:00+00:00,78.73484147711844,81.68739803251039,78.7249975194867,81.62834930419922,10011800
2025-03-03 00:00:00+00:00,81.62835309556691,82.44522140719074,80.53590651863217,81.28388214111328,7009000
2025-03-04 00:00:00+00:00,80.38827289742706,80.85084128933256,78.14433113210971,78.58721160888672,8103800
2025-03-05 00:00:00+00:00,79.55171170512872,80.67368251714092,78.64626289345908,80.02411651611328,4689200
2025-03-06 00:00:00+00:00,79.63045454947779,80.42764242310773,79.07930554872134,79.99459838867188,4287300
2025-03-07 00:00:00+00:00,79.44345293728684,80.51621150346014,78.95136019858585,80.23079681396484,4439100
2025-03-10 00:00:00+00:00,79.60091976070872,81.61850301953216,79.22693197750148,80.62447357177734,5444400
2025-03-11 00:00:00+00:00,80.62447261223225,80.8705189819049,79.39424076386906,80.33905792236328,6174600
2025-03-12 00:00:00+00:00,80.41779416588979,80.45716248589183,78.24274516976637,79.10882568359375,4357000
2025-03-13 00:00:00+00:00,79.47297124536975,80.81146399335928,78.90214190986917,80.26032257080078,6233900
2025-03-14 00:00:00+00:00,80.2603307471709,82.21885779505999,79.3253500143798,81.81533813476562,6241300
2025-03-17 00:00:00+00:00,81.7164413540033,83.35809204274976,81.57798979531916,82.97240447998047,4710100
2025-03-18 00:00:00+00:00,82.99218672419939,84.05035660510089,82.62628223751375,83.1108627319336,6080300
2025-03-19 00:00:00+00:00,83.14052477670822,83.59543812770966,82.29003230243121,82.73506164550781,6745900
2025-03-20 00:00:00+00:00,82.17135970772212,83.72400915131472,82.17135970772212,82.78450775146484,5679400
2025-03-21 00:00:00+00:00,82.34936969217419,83.06141063240204,81.67688742029729,82.26036834716797,15949400
2025-03-24 00:00:00+00:00,82.94274293206087,83.46688208868345,82.43837933727262,83.26908874511719,4379700
2025-03-25 00:00:00+00:00,83.5459936492525,83.95145677169924,82.37903941055761,82.99217987060547,3492400
2025-03-26 00:00:00+00:00,83.28887579587781,84.16903546755226,82.69551082717126,83.25920867919922,6965100
2025-03-27 00:00:00+00:00,83.63499930778144,84.10969577898565,82.64605524239676,83.48665618896484,5337700
2025-03-28 00:00:00+00:00,83.70422283454897,83.96135039723129,81.99335387276992,82.69550323486328,5574900
2025-03-31 00:00:00+00:00,83.58554758317645,86.54249571792684,83.36798623054207,85.97879791259766,9834100
2025-04-01 00:00:00+00:00,86.0084696631182,86.47327459775181,85.31620426545624,85.85023498535156,6705600
2025-04-02 00:00:00+00:00,85.06896602135627,87.09630439335469,84.87118022435159,86.75017547607422,4944200
2025-04-03 00:00:00+00:00,85.04919295695339,86.50294199726196,84.67339691359226,85.24697875976562,6291100
2025-04-04 00:00:00+00:00,83.23942255497349,83.62511014790854,77.40465089320078,78.07713317871094,6406300
2025-04-07 00:00:00+00:00,76.92006829150348,80.07480227831276,75.2487504045665,76.70249938964844,10099700
2025-04-08 00:00:00+00:00,78.16614306813003,80.32204152168714,75.79267570397762,76.81128692626953,7738800
2025-04-09 00:00:00+00:00,75.6838839196466,82.62627509888293,75.6838839196466,81.90434265136719,7565200
2025-04-10 00:00:00+00:00,80.2528138717607,82.15158470095595,78.7595061933102,80.45059967041016,4402300
2025-04-11 00:00:00+00:00,80.23302668017493,81.81534316899254,79.244082647186,81.0637435913086,4039600
2025-04-14 00:00:00+00:00,82.08235402487539,82.9921807165092,80.47037798132564,80.59893798828125,6105600
2025-04-15 00:00:00+00:00,81.04396057128906,81.84501036948883,80.638497440757,81.04396057128906,4550000
2025-04-16 00:00:00+00:00,81.46920573010888,81.9834608462305,79.75833679908034,80.07479858398438,3468300
2025-04-17 00:00:00+00:00,80.41103860021066,81.25164708197768,79.77811500938105,80.242919921875,4021400
2025-04-21 00:00:00+00:00,80.19346609219006,80.28247497644959,77.74088917436067,78.50237274169922,3637500
2025-04-22 00:00:00+00:00,79.64955923223914,81.03408249016252,79.04630272375142,80.73739624023438,3545000
2025-04-23 00:00:00+00:00,81.37031597657179,81.459324865315,80.26270345919417,80.74728393554688,3086100
2025-04-24 00:00:00+00:00,80.72750304076149,81.92412447966512,80.31214833536576,81.53843688964844,2620800
2025-04-25 00:00:00+00:00,81.15274612142218,81.41976523946536,79.89679050094784,80.32203674316406,2657600
2025-04-28 00:00:00+00:00,80.5692718294567,81.36042253132177,80.21325137285193,81.02418518066406,3055500
2025-04-29 00:00:00+00:00,80.678059605149,81.63733656695908,80.678059605149,81.09341430664062,3331600
2025-04-30 00:00:00+00:00,80.4505947059241,81.0439596103014,79.11552178481419,80.61871337890625,5777400
2025-05-01 00:00:00+00:00,79.70889119059264,80.50994102453157,79.46165517105293,79.94623565673828,5974900
2025-05-02 00:00:00+00:00,79.73855487960019,83.17019189057115,77.58265658004474,82.73506164550781,5783300
2025-05-05 00:00:00+00:00,82.48782587740483,83.12074945847581,81.73622629549145,82.13180541992188,2619000
2025-05-06 00:00:00+00:00,81.59777814915813,82.38892888609016,81.40987635955368,81.6175537109375,2482300
2025-05-07 00:00:00+00:00,81.79556196345614,82.26036687696677,80.61871612244364,80.7868423461914,3325100
2025-05-08 00:00:00+00:00,81.31098441908901,82.0823596033349,80.79672926622865,80.9154052734375,3710000
2025-05-09 00:00:00+00:00,81.22196782178747,81.99335047789593,80.77694604080223,81.4988784790039,4926000
2025-05-12 00:00:00+00:00,82.06258442246687,82.56694047909653,80.57916827816739,82.54716491699219,5265100
2025-05-13 00:00:00+00:00,82.72517017846761,83.65477244232996,82.48782572227341,82.71527862548828,3285800
2025-05-14 00:00:00+00:00,82.74494595266529,82.83395483962019,80.75717386621838,80.98462677001953,4188400
2025-05-15 00:00:00+00:00,81.23186907281313,82.42849054759357,80.9549659275806,82.30982208251953,2856900
2025-05-16 00:00:00+00:00,82.33948186445484,83.42731878598921,82.24058897068703,83.39765167236328,2570100
2025-05-19 00:00:00+00:00,83.39765535939293,83.64489137726493,82.92295888525912,83.40753936767578,2035300
2025-05-20 00:00:00+00:00,83.03173751670748,83.63499396163411,82.92295307286537,83.1504135131836,2172000
2025-05-21 00:00:00+00:00,82.92295889745142,83.04163490226345,81.67688725458089,81.71644592285156,2644100
2025-05-22 00:00:00+00:00,81.83511449440842,81.98345760068801,80.5000416279797,81.1131820678711,3172800
2025-05-23 00:00:00+00:00,80.35170121845034,81.12307634294042,80.23302522043494,80.71761322021484,3313900
2025-05-27 00:00:00+00:00,81.14286053959911,82.46804191589284,80.71761430563062,82.25047302246094,2840900
2025-05-28 00:00:00+00:00,82.07246183425595,82.54715828209675,81.72633293741582,81.82522583007812,3288000
2025-05-29 00:00:00+00:00,81.67688843362201,82.85373431026828,81.67688843362201,82.66583251953125,3004400
2025-05-30 00:00:00+00:00,82.34936757061486,83.98112675909071,82.19114044633201,83.7042236328125,7861700
2025-06-02 00:00:00+00:00,83.18008467995621,84.81184387207031,83.03174156339232,84.81184387207031,3300300
2025-06-03 00:00:00+00:00,84.56461308306615,84.94040912920264,83.02185513856703,84.60417175292969,3187300
2025-06-04 00:00:00+00:00,84.60416772408595,84.73272773623687,83.89212679053905,84.07013702392578,3686800
2025-06-05 00:00:00+00:00,84.40637541274202,84.52505141812748,83.46688155816858,84.47560119628906,2838800
2025-06-06 00:00:00+00:00,85.2964214041301,86.49304275842334,85.1678613982296,86.3743667602539,3823900
2025-06-09 00:00:00+00:00,85.73155829408604,85.96890274291242,81.92411783497163,84.23825073242188,6854600
2025-06-10 00:00:00+00:00,83.79323079247872,84.26791970058194,82.95262233284184,83.39765167236328,3328100
2025-06-11 00:00:00+00:00,83.60533236417356,83.91190261065617,82.9921843261639,83.46688079833984,3499800
2025-06-12 00:00:00+00:00,82.80428840645224,84.9305120722711,82.7943968533661,84.85140228271484,3526500
2025-06-13 00:00:00+00:00,84.50344373247182,85.32859682692333,83.88706294176862,84.11572265625,3429700
2025-06-16 00:00:00+00:00,84.8215704874566,85.3782966074632,84.19525360244918,84.94087219238281,3468600
2025-06-17 00:00:00+00:00,84.61279693293632,85.27888104300403,83.18120683443007,83.72799682617188,3385300
2025-06-18 00:00:00+00:00,83.69818069435414,84.563093467961,83.51923191622424,83.75782775878906,4097200
2025-06-20 00:00:00+00:00,84.1256675915593,85.01046776149641,83.93677511095757,84.63268280029297,9182800
2025-06-23 00:00:00+00:00,84.51338364441845,85.44788711665696,83.94671382115833,85.31864929199219,3886100
2025-06-24 00:00:00+00:00,85.49760070448255,85.64672594360648,84.87128380195173,84.96075439453125,3174900
2025-06-25 00:00:00+00:00,84.66251541012537,85.03034908747989,83.28062854294258,83.40987396240234,5057000
2025-06-26 00:00:00+00:00,83.75782248625056,84.71221338125619,83.43969218791536,84.47361755371094,5110700
2025-06-27 00:00:00+00:00,84.52332112526436,85.12975819314393,83.98648240812224,84.09583282470703,8170500
2025-06-30 00:00:00+00:00,84.10577430665143,85.16952317738694,83.9864801881396,85.0899887084961,4597200
2025-07-01 00:00:00+00:00,85.35841872158193,85.9648557952911,84.45373117119377,85.36836242675781,3622900
2025-07-02 00:00:00+00:00,85.06017123699407,85.32859819241233,81.62038485313475,81.87886810302734,5205300
2025-07-03 00:00:00+00:00,82.23676469197785,83.19115562100667,82.11746298153993,82.69407653808594,2804200
2025-07-07 00:00:00+00:00,82.57477592437749,82.85313900093824,81.86892452743417,82.54495239257812,4335100
2025-07-08 00:00:00+00:00,82.30635782463901,83.07185629700476,82.0975855139938,82.71395874023438,4205800
2025-07-09 00:00:00+00:00,82.78354539193336,82.93267063063948,82.17711590155794,82.584716796875,2852200
2025-07-10 00:00:00+00:00,82.40576741631723,82.5250691233624,81.6601488131404,81.97827911376953,3287100
2025-07-11 00:00:00+00:00,81.44143525980608,81.9782815804256,81.12330494960469,81.30225372314453,3324200
2025-07-14 00:00:00+00:00,80.79523202572096,81.68997590551037,80.29815293526296,81.15312957763672,6953300
2025-07-15 00:00:00+00:00,80.91452769062624,81.29230504060322,80.2583872843689,80.59639739990234,4796300
2025-07-16 00:00:00+00:00,81.18296033403324,81.45137970436635,80.03967691408864,80.5168685913086,4054600
2025-07-17 00:00:00+00:00,80.41745429062318,80.67593754026521,79.14493303827004,80.5168685913086,3999300
2025-07-18 00:00:00+00:00,80.69581320914553,81.0735981510421,80.39757032245433,80.73558044433594,2967400
2025-07-21 00:00:00+00:00,80.85488788094966,81.461324987145,80.30809783935547,80.30809783935547,2928800
2025-07-22 00:00:00+00:00,80.40750490869685,81.09347642920208,80.1291418524989,80.94435119628906,3329900
2025-07-23 00:00:00+00:00,80.4969869627922,80.57652143548977,77.49462508947033,79.04551696777344,5584000
2025-07-24 00:00:00+00:00,78.57825840969626,79.1648080575017,78.17064994136408,78.76715087890625,6072100
2025-07-25 00:00:00+00:00,78.83674286499924,79.83090099653857,78.78703192449242,79.63206481933594,4476800
2025-07-28 00:00:00+00:00,79.492882056185,79.76130899504386,78.31977517574963,78.76715087890625,4499300
2025-07-29 00:00:00+00:00,79.26423476764501,79.66189197047522,77.87241180326436,78.4589614868164,4504400
2025-07-30 00:00:00+00:00,78.11100607785949,78.50867085755196,76.4010528345592,76.9577865600586,4479500
2025-07-31 00:00:00+00:00,76.7688899056845,78.07123459310515,76.7688899056845,77.1764907836914,5026500
2025-08-01 00:00:00+00:00,76.94784330987665,77.15661561386447,75.92386161586853,76.55017852783203,4438100
2025-08-04 00:00:00+00:00,76.9577851699022,77.85252142701685,76.65953469431419,77.8326416015625,4757900
2025-08-05 00:00:00+00:00,78.19053804312779,78.65779357541932,77.62386821530764,77.98176574707031,2788800
2025-08-06 00:00:00+00:00,78.62796806355139,78.84668408019509,78.2203671473905,78.59814453125,4238500
2025-08-07 00:00:00+00:00,77.42503279545063,77.86246480183738,74.82034333697405,76.15251159667969,5966900
2025-08-08 00:00:00+00:00,76.81859970808766,78.22036639130437,76.29169708298919,77.67357635498047,4170700
2025-08-11 00:00:00+00:00,78.23030894484775,78.63790985106614,77.94200216492503,78.170654296875,3839900
2025-08-12 00:00:00+00:00,78.41919498733309,78.53849670019952,77.53439480850925,78.02153778076172,5093700
2025-08-13 00:00:00+00:00,78.051358549699,79.6121865431948,77.9917039029651,79.42329406738281,4293700
2025-08-14 00:00:00+00:00,79.60223974808905,79.9700809801751,79.14492792661216,79.84083557128906,2524100
2025-08-15 00:00:00+00:00,79.9899630387635,80.1887992176696,79.50282767388676,79.54259490966797,3437800
2025-08-18 00:00:00+00:00,79.33382493454528,80.07944356143075,78.89639291296183,79.91043090820312,3330000
2025-08-19 00:00:00+00:00,80.02973103404715,80.85488411848284,79.58236290070597,80.81511688232422,2671900
2025-08-20 00:00:00+00:00,81.15313056006258,82.35606106335442,81.01394901983542,82.0478744506836,3424400
2025-08-21 00:00:00+00:00,82.15723200042922,82.3063572455051,81.68004031797645,82.1075210571289,3459700
2025-08-22 00:00:00+00:00,82.7437885300567,83.29057097731148,82.51512881168928,82.89290618896484,3123700
2025-08-25 00:00:00+00:00,82.73383899803041,82.85313311675569,82.19699270929334,82.30635070800781,2445300
2025-08-26 00:00:00+00:00,81.80927318901752,82.45547748859569,81.58061348246231,82.09757995605469,4164200
2025-08-27 00:00:00+00:00,82.03793056953117,82.40577183067333,81.51102794196608,81.72974395751953,4508300
2025-08-28 00:00:00+00:00,81.73968707885615,81.73968707885615,80.80517595901733,81.12330627441406,3269600
2025-08-29 00:00:00+00:00,81.48120079264335,81.67009326765863,80.7157023570139,80.84494018554688,4039900
2025-09-02 00:00:00+00:00,80.90458925924858,80.97418002785467,79.43323941305574,80.57652282714844,6011600
2025-09-03 00:00:00+00:00,80.14903487229402,80.97418039383126,79.9800222179226,80.86482238769531,3612200
2025-09-04 00:00:00+00:00,81.20283727678346,81.47125663758517,80.76540526751062,81.25254821777344,3464500
2025-09-05 00:00:00+00:00,80.98412458599412,81.09348259278723,78.37942741892418,78.74726867675781,4665600
2025-09-08 00:00:00+00:00,78.46890629253093,78.6876223080491,77.69346411738474,78.3098373413086,5387000
2025-09-09 00:00:00+00:00,78.2104226784356,78.80691607311769,77.98177054313958,78.02153778076172,3999600
2025-09-10 00:00:00+00:00,77.70340335369409,78.45895807406693,77.26597134781798,77.5443344116211,4137000
2025-09-11 00:00:00+00:00,77.60398380738161,78.36948984069682,77.43497873996262,78.2601318359375,3960700
2025-09-12 00:00:00+00:00,78.22036305195847,78.56831688529854,77.98176722121454,78.46890258789062,4754200
2025-09-15 00:00:00+00:00,78.39931308373339,78.46890385152206,76.37122952768867,76.58000183105469,5193200
2025-09-16 00:00:00+00:00,76.27999877929688,76.70999908447266,75.9000015258789,76.33999633789062,5740400
2025-09-17 00:00:00+00:00,76.38999938964844,77.47000122070312,76.29000091552734,76.80000305175781,6869700
2025-09-18 00:00:00+00:00,76.44000244140625,78.13999938964844,76.36000061035156,78.02999877929688,8328100
2025-09-19 00:00:00+00:00,77.91000366210938,78.12000274658203,76.55999755859375,76.9800033569336,13509200
2025-09-22 00:00:00+00:00,76.66000366210938,76.83999633789062,76.02999877929688,76.52999877929688,5241300
2025-09-23 00:00:00+00:00,76.45999908447266,77.23999786376953,76.30999755859375,76.69999694824219,5096300
2025-09-24 00:00:00+00:00,76.51000213623047,77.94999694824219,76.25,77.9000015258789,4273200
2025-09-25 00:00:00+00:00,78.0,78.47000122070312,76.80999755859375,77.0999984741211,3001400
2025-09-26 00:00:00+00:00,77.58999633789062,78.29000091552734,77.43000030517578,77.9800033569336,3152700
