"('date', '')","('open', 'ATYR')","('high', 'ATYR')","('low', 'ATYR')","('close', 'ATYR')","('volume', 'ATYR')"
2025-01-10 00:00:00+00:00,3.7200000286102295,3.7260000705718994,3.5199999809265137,3.5299999713897705,885400
2025-01-13 00:00:00+00:00,3.5,3.5,3.244999885559082,3.2899999618530273,1085400
2025-01-14 00:00:00+00:00,3.299999952316284,3.390000104904175,3.1700000762939453,3.2899999618530273,856200
2025-01-15 00:00:00+00:00,3.390000104904175,3.490000009536743,3.312000036239624,3.4600000381469727,901800
2025-01-16 00:00:00+00:00,3.5,3.805000066757202,3.450000047683716,3.75,1656500
2025-01-17 00:00:00+00:00,3.7899999618530273,3.8299999237060547,3.6010000705718994,3.609999895095825,670200
2025-01-21 00:00:00+00:00,3.6500000953674316,3.6500000953674316,3.4600000381469727,3.630000114440918,558800
2025-01-22 00:00:00+00:00,3.630000114440918,3.686000108718872,3.4000000953674316,3.5,667800
2025-01-23 00:00:00+00:00,3.4600000381469727,3.5850000381469727,3.3399999141693115,3.559999942779541,644800
2025-01-24 00:00:00+00:00,3.559999942779541,3.680000066757202,3.549999952316284,3.5899999141693115,448200
2025-01-27 00:00:00+00:00,3.569999933242798,3.690000057220459,3.4200000762939453,3.4600000381469727,383500
2025-01-28 00:00:00+00:00,3.5,3.5380001068115234,3.380000114440918,3.4600000381469727,394000
2025-01-29 00:00:00+00:00,3.490000009536743,3.734999895095825,3.4779999256134033,3.630000114440918,492200
2025-01-30 00:00:00+00:00,3.6600000858306885,3.8299999237060547,3.630000114440918,3.740000009536743,571600
2025-01-31 00:00:00+00:00,3.75,3.950000047683716,3.75,3.859999895095825,692100
2025-02-03 00:00:00+00:00,3.5,3.6050000190734863,3.3299999237060547,3.569999933242798,1300800
2025-02-04 00:00:00+00:00,3.609999895095825,3.869999885559082,3.569999933242798,3.809999942779541,878800
2025-02-05 00:00:00+00:00,3.809999942779541,3.9549999237060547,3.7300000190734863,3.940000057220459,768700
2025-02-06 00:00:00+00:00,3.950000047683716,3.990000009536743,3.8399999141693115,3.869999885559082,586100
2025-02-07 00:00:00+00:00,3.859999895095825,3.9749999046325684,3.7799999713897705,3.9000000953674316,748400
2025-02-10 00:00:00+00:00,3.930000066757202,3.930000066757202,3.690000057220459,3.7699999809265137,638000
2025-02-11 00:00:00+00:00,3.75,3.75,3.5999999046325684,3.7100000381469727,511400
2025-02-12 00:00:00+00:00,3.6700000762939453,3.809999942779541,3.5999999046325684,3.5999999046325684,1327800
2025-02-13 00:00:00+00:00,3.609999895095825,3.7149999141693115,3.509999990463257,3.5899999141693115,496100
2025-02-14 00:00:00+00:00,3.609999895095825,3.6500000953674316,3.380000114440918,3.4100000858306885,1056500
2025-02-18 00:00:00+00:00,3.5799999237060547,3.819999933242798,3.5199999809265137,3.7899999618530273,1307900
2025-02-19 00:00:00+00:00,3.8299999237060547,4.284999847412109,3.8299999237060547,4.25,3812700
2025-02-20 00:00:00+00:00,4.480000019073486,4.574999809265137,4.110000133514404,4.429999828338623,2095300
2025-02-21 00:00:00+00:00,4.559999942779541,4.659999847412109,4.304999828338623,4.320000171661377,1774000
2025-02-24 00:00:00+00:00,4.349999904632568,4.401000022888184,3.8299999237060547,3.8299999237060547,1922900
2025-02-25 00:00:00+00:00,3.809999942779541,3.890000104904175,3.509999990463257,3.7899999618530273,3971600
2025-02-26 00:00:00+00:00,3.8450000286102295,3.9200000762939453,3.684999942779541,3.869999885559082,1369900
2025-02-27 00:00:00+00:00,3.9649999141693115,4.139999866485596,3.859999895095825,3.869999885559082,1312200
2025-02-28 00:00:00+00:00,3.859999895095825,3.9600000381469727,3.700000047683716,3.9549999237060547,954700
2025-03-03 00:00:00+00:00,3.9800000190734863,4.010000228881836,3.2899999618530273,3.299999952316284,1804300
2025-03-04 00:00:00+00:00,3.240000009536743,3.244999885559082,2.7049999237060547,3.0299999713897705,3112100
2025-03-05 00:00:00+00:00,3.1500000953674316,3.259999990463257,3.069999933242798,3.1500000953674316,1832900
2025-03-06 00:00:00+00:00,3.109999895095825,3.1659998893737793,2.944999933242798,3.0799999237060547,1356700
2025-03-07 00:00:00+00:00,3.2799999713897705,3.7249999046325684,3.2699999809265137,3.4000000953674316,2884000
2025-03-10 00:00:00+00:00,3.319999933242798,3.3910000324249268,3.0999999046325684,3.0999999046325684,1461600
2025-03-11 00:00:00+00:00,3.0999999046325684,3.2699999809265137,2.9800000190734863,3.069999933242798,2308200
2025-03-12 00:00:00+00:00,3.0999999046325684,3.7049999237060547,3.0999999046325684,3.549999952316284,2146500
2025-03-13 00:00:00+00:00,3.549999952316284,4.039999961853027,3.5299999713897705,3.990000009536743,1902500
2025-03-14 00:00:00+00:00,3.6600000858306885,4.28000020980835,3.6500000953674316,3.9700000286102295,2403500
2025-03-17 00:00:00+00:00,4.0,4.320000171661377,3.9000000953674316,4.010000228881836,2060600
2025-03-18 00:00:00+00:00,4.150000095367432,4.170000076293945,3.8499999046325684,3.869999885559082,1306300
2025-03-19 00:00:00+00:00,3.859999895095825,3.9800000190734863,3.805000066757202,3.8399999141693115,1279500
2025-03-20 00:00:00+00:00,3.809999942779541,3.9000000953674316,3.674999952316284,3.759999990463257,1511500
2025-03-21 00:00:00+00:00,3.7100000381469727,3.7899999618530273,3.630000114440918,3.680000066757202,819700
2025-03-24 00:00:00+00:00,3.8499999046325684,3.940000057220459,3.684999942779541,3.700000047683716,749400
2025-03-25 00:00:00+00:00,3.680000066757202,3.700000047683716,3.430000066757202,3.490000009536743,1259000
2025-03-26 00:00:00+00:00,3.5,3.509999990463257,3.200000047683716,3.240000009536743,1415800
2025-03-27 00:00:00+00:00,3.2899999618530273,3.3399999141693115,3.2100000381469727,3.259999990463257,1275900
2025-03-28 00:00:00+00:00,3.259999990463257,3.259999990463257,3.069999933242798,3.130000114440918,1131800
2025-03-31 00:00:00+00:00,3.059999942779541,3.109999895095825,2.9709999561309814,3.0199999809265137,1837700
2025-04-01 00:00:00+00:00,3.0299999713897705,3.0399999618530273,2.880000114440918,2.880000114440918,1725800
2025-04-02 00:00:00+00:00,2.819999933242798,2.990000009536743,2.819999933242798,2.9600000381469727,1134800
2025-04-03 00:00:00+00:00,2.9200000762939453,2.9200000762939453,2.7100000381469727,2.7899999618530273,1486100
2025-04-04 00:00:00+00:00,2.6700000762939453,2.7300000190734863,2.4600000381469727,2.619999885559082,1875000
2025-04-07 00:00:00+00:00,2.430000066757202,2.8949999809265137,2.299999952316284,2.8499999046325684,1702300
2025-04-08 00:00:00+00:00,3.009999990463257,3.130000114440918,2.6500000953674316,2.7200000286102295,1589500
2025-04-09 00:00:00+00:00,2.680000066757202,2.9749999046325684,2.5299999713897705,2.869999885559082,2265200
2025-04-10 00:00:00+00:00,2.819999933242798,2.880000114440918,2.6700000762939453,2.740000009536743,1279100
2025-04-11 00:00:00+00:00,2.809999942779541,3.125,2.75,2.9700000286102295,2202400
2025-04-14 00:00:00+00:00,3.069999933242798,3.119999885559082,2.940000057220459,3.009999990463257,730200
2025-04-15 00:00:00+00:00,3.009999990463257,3.1500000953674316,2.940000057220459,2.990000009536743,819900
2025-04-16 00:00:00+00:00,2.940000057220459,3.0199999809265137,2.8499999046325684,3.0199999809265137,887000
2025-04-17 00:00:00+00:00,3.0,3.140000104904175,2.9700000286102295,3.0999999046325684,801700
2025-04-21 00:00:00+00:00,3.069999933242798,3.3299999237060547,3.049999952316284,3.2799999713897705,1532600
2025-04-22 00:00:00+00:00,3.3299999237060547,3.6500000953674316,3.3299999237060547,3.4700000286102295,1239400
2025-04-23 00:00:00+00:00,3.5799999237060547,3.5999999046325684,3.450000047683716,3.5199999809265137,1394900
2025-04-24 00:00:00+00:00,3.509999990463257,3.5399999618530273,3.3499999046325684,3.450000047683716,915800
2025-04-25 00:00:00+00:00,3.4200000762939453,3.4700000286102295,3.2899999618530273,3.3499999046325684,633300
2025-04-28 00:00:00+00:00,3.430000066757202,3.5399999618530273,3.194999933242798,3.2699999809265137,1566300
2025-04-29 00:00:00+00:00,3.299999952316284,3.440000057220459,3.190000057220459,3.380000114440918,1038100
2025-04-30 00:00:00+00:00,3.380000114440918,3.490000009536743,3.25,3.4700000286102295,745700
2025-05-01 00:00:00+00:00,3.490000009536743,3.497999906539917,3.3399999141693115,3.3399999141693115,1042900
2025-05-02 00:00:00+00:00,3.450000047683716,3.6700000762939453,3.4149999618530273,3.5999999046325684,1375100
2025-05-05 00:00:00+00:00,3.640000104904175,3.6500000953674316,3.444999933242798,3.5799999237060547,746100
2025-05-06 00:00:00+00:00,3.5299999713897705,3.569999933242798,3.2200000286102295,3.2300000190734863,1174400
2025-05-07 00:00:00+00:00,3.2300000190734863,3.299999952316284,3.059999942779541,3.1600000858306885,1036700
2025-05-08 00:00:00+00:00,3.109999895095825,3.450000047683716,3.109999895095825,3.3399999141693115,1120900
2025-05-09 00:00:00+00:00,3.3499999046325684,3.4200000762939453,3.200000047683716,3.2799999713897705,927900
2025-05-12 00:00:00+00:00,3.3399999141693115,3.4700000286102295,3.2100000381469727,3.240000009536743,1304300
2025-05-13 00:00:00+00:00,3.240000009536743,3.3399999141693115,3.069999933242798,3.309999942779541,1417900
2025-05-14 00:00:00+00:00,3.2899999618530273,3.3450000286102295,3.005000114440918,3.0299999713897705,2019600
2025-05-15 00:00:00+00:00,3.0399999618530273,3.119999885559082,2.9800000190734863,3.0,1379400
2025-05-16 00:00:00+00:00,3.069999933242798,3.380000114440918,3.049999952316284,3.2699999809265137,1524000
2025-05-19 00:00:00+00:00,3.299999952316284,3.5,3.25,3.440000057220459,1224700
2025-05-20 00:00:00+00:00,3.430000066757202,3.5299999713897705,3.369999885559082,3.490000009536743,867800
2025-05-21 00:00:00+00:00,3.490000009536743,3.8450000286102295,3.4240000247955322,3.75,2350200
2025-05-22 00:00:00+00:00,3.9200000762939453,3.940000057220459,3.700000047683716,3.799999952316284,1852600
2025-05-23 00:00:00+00:00,3.7799999713897705,3.880000114440918,3.700000047683716,3.75,991800
2025-05-27 00:00:00+00:00,3.9600000381469727,4.019999980926514,3.7799999713897705,3.869999885559082,2247300
2025-05-28 00:00:00+00:00,3.9100000858306885,4.300000190734863,3.7300000190734863,4.199999809265137,2364600
2025-05-29 00:00:00+00:00,4.400000095367432,4.480000019073486,4.210000038146973,4.255000114440918,1721500
2025-05-30 00:00:00+00:00,4.28000020980835,4.510000228881836,4.159999847412109,4.46999979019165,1720000
2025-06-02 00:00:00+00:00,4.505000114440918,4.829999923706055,4.364999771118164,4.75,2477900
2025-06-03 00:00:00+00:00,4.775000095367432,5.75,4.670000076293945,5.389999866485596,5830600
2025-06-04 00:00:00+00:00,5.494999885559082,5.650000095367432,5.074999809265137,5.139999866485596,4689400
2025-06-05 00:00:00+00:00,5.239999771118164,5.65500020980835,5.184999942779541,5.349999904632568,3035600
2025-06-06 00:00:00+00:00,5.46999979019165,5.519999980926514,5.336999893188477,5.380000114440918,2595400
2025-06-09 00:00:00+00:00,5.5,5.525000095367432,5.150000095367432,5.449999809265137,2618200
2025-06-10 00:00:00+00:00,5.400000095367432,5.980000019073486,5.389999866485596,5.5,2732400
2025-06-11 00:00:00+00:00,5.550000190734863,5.749000072479248,5.329999923706055,5.394999980926514,2086600
2025-06-12 00:00:00+00:00,5.349999904632568,5.610000133514404,5.25,5.429999828338623,1375700
2025-06-13 00:00:00+00:00,5.300000190734863,5.5,5.150000095367432,5.199999809265137,2114100
2025-06-16 00:00:00+00:00,5.25,5.489999771118164,5.142000198364258,5.480000019073486,2039400
2025-06-17 00:00:00+00:00,5.449999809265137,5.460000038146973,5.070000171661377,5.139999866485596,2835500
2025-06-18 00:00:00+00:00,5.090000152587891,5.230000019073486,5.019999980926514,5.170000076293945,1906500
2025-06-20 00:00:00+00:00,5.489999771118164,5.489999771118164,5.065000057220459,5.21999979019165,3331400
2025-06-23 00:00:00+00:00,5.150000095367432,5.210000038146973,4.934999942779541,4.980000019073486,2949400
2025-06-24 00:00:00+00:00,5.079999923706055,5.414999961853027,4.960000038146973,5.309999942779541,3780500
2025-06-25 00:00:00+00:00,5.300000190734863,5.315000057220459,4.949999809265137,5.110000133514404,2575800
2025-06-26 00:00:00+00:00,5.25,5.5,5.15500020980835,5.309999942779541,2884100
2025-06-27 00:00:00+00:00,5.364999771118164,5.369999885559082,4.78000020980835,5.03000020980835,15793100
2025-06-30 00:00:00+00:00,5.170000076293945,5.349999904632568,4.980000019073486,5.070000171661377,4107900
2025-07-01 00:00:00+00:00,5.059999942779541,5.289999961853027,4.96999979019165,5.130000114440918,4015900
2025-07-02 00:00:00+00:00,5.130000114440918,5.46999979019165,4.954999923706055,5.28000020980835,4545900
2025-07-03 00:00:00+00:00,5.340000152587891,5.340000152587891,4.994999885559082,5.309999942779541,2380700
2025-07-07 00:00:00+00:00,5.190000057220459,5.420000076293945,5.079999923706055,5.300000190734863,4479700
2025-07-08 00:00:00+00:00,5.380000114440918,5.449999809265137,5.114999771118164,5.190000057220459,3792700
2025-07-09 00:00:00+00:00,5.150000095367432,5.579999923706055,5.070000171661377,5.53000020980835,4364600
2025-07-10 00:00:00+00:00,5.550000190734863,5.550000190734863,5.201000213623047,5.329999923706055,2500300
2025-07-11 00:00:00+00:00,5.434999942779541,5.590000152587891,5.190000057220459,5.300000190734863,2470900
2025-07-14 00:00:00+00:00,5.300000190734863,5.570000171661377,5.238999843597412,5.53000020980835,3685900
2025-07-15 00:00:00+00:00,5.53000020980835,5.784999847412109,5.489999771118164,5.630000114440918,3131100
2025-07-16 00:00:00+00:00,5.679999828338623,5.929999828338623,5.650000095367432,5.840000152587891,3729600
2025-07-17 00:00:00+00:00,5.809999942779541,5.920000076293945,5.659999847412109,5.789999961853027,3553300
2025-07-18 00:00:00+00:00,5.909999847412109,6.440000057220459,5.840000152587891,5.989999771118164,5096500
2025-07-21 00:00:00+00:00,6.260000228881836,6.260000228881836,5.559999942779541,5.710000038146973,4771000
2025-07-22 00:00:00+00:00,5.659999847412109,5.659999847412109,5.150000095367432,5.239999771118164,5448700
2025-07-23 00:00:00+00:00,5.929999828338623,7.099999904632568,5.800000190734863,6.610000133514404,19355100
2025-07-24 00:00:00+00:00,6.699999809265137,6.90500020980835,5.550000190734863,5.554999828338623,7674000
2025-07-25 00:00:00+00:00,5.670000076293945,5.900000095367432,5.459000110626221,5.829999923706055,3810800
2025-07-28 00:00:00+00:00,6.039999961853027,7.289999961853027,6.0,6.159999847412109,12303000
2025-07-29 00:00:00+00:00,6.204999923706055,6.210000038146973,5.179999828338623,5.244999885559082,12839900
2025-07-30 00:00:00+00:00,5.25,5.269999980926514,4.849999904632568,4.940000057220459,6797600
2025-07-31 00:00:00+00:00,4.900000095367432,4.980000019073486,4.650000095367432,4.71999979019165,5082700
2025-08-01 00:00:00+00:00,4.510000228881836,4.755000114440918,4.465000152587891,4.699999809265137,4265200
2025-08-04 00:00:00+00:00,4.820000171661377,5.09499979019165,4.754000186920166,5.019999980926514,4145500
2025-08-05 00:00:00+00:00,4.994999885559082,5.260000228881836,4.954999923706055,5.21999979019165,3350700
2025-08-06 00:00:00+00:00,5.170000076293945,5.385000228881836,5.079999923706055,5.340000152587891,3530000
2025-08-07 00:00:00+00:00,5.429999828338623,5.739999771118164,5.170000076293945,5.239999771118164,4011200
2025-08-08 00:00:00+00:00,5.239999771118164,5.394999980926514,5.199999809265137,5.300000190734863,3251500
2025-08-11 00:00:00+00:00,5.375,5.744999885559082,5.309999942779541,5.610000133514404,4693300
2025-08-12 00:00:00+00:00,5.625,5.690000057220459,5.139999866485596,5.230000019073486,5078600
2025-08-13 00:00:00+00:00,5.199999809265137,5.329999923706055,5.039999961853027,5.150000095367432,3267700
2025-08-14 00:00:00+00:00,5.090000152587891,5.139999866485596,4.840000152587891,4.989999771118164,3787500
2025-08-15 00:00:00+00:00,4.949999809265137,4.96999979019165,4.710000038146973,4.900000095367432,4270700
2025-08-18 00:00:00+00:00,4.925000190734863,5.0269999504089355,4.809999942779541,4.909999847412109,4010400
2025-08-19 00:00:00+00:00,4.849999904632568,4.989999771118164,4.639999866485596,4.659999847412109,4744900
2025-08-20 00:00:00+00:00,4.639999866485596,4.96999979019165,4.579999923706055,4.920000076293945,3395700
2025-08-21 00:00:00+00:00,4.900000095367432,4.989999771118164,4.820000171661377,4.949999809265137,2610700
2025-08-22 00:00:00+00:00,5.110000133514404,5.454999923706055,5.050000190734863,5.349999904632568,6047000
2025-08-25 00:00:00+00:00,5.375,5.519999980926514,5.070000171661377,5.159999847412109,4090600
2025-08-26 00:00:00+00:00,5.119999885559082,5.195000171661377,5.03000020980835,5.139999866485596,2111500
2025-08-27 00:00:00+00:00,5.150000095367432,5.3520002365112305,5.119999885559082,5.170000076293945,2462100
2025-08-28 00:00:00+00:00,5.21999979019165,5.400000095367432,5.175000190734863,5.349999904632568,2800700
2025-08-29 00:00:00+00:00,5.480000019073486,5.71999979019165,5.164999961853027,5.380000114440918,4681000
2025-09-02 00:00:00+00:00,5.440000057220459,6.079999923706055,5.440000057220459,5.650000095367432,8165200
2025-09-03 00:00:00+00:00,5.639999866485596,5.900000095367432,5.420000076293945,5.710000038146973,4979100
2025-09-04 00:00:00+00:00,5.630000114440918,5.820000171661377,5.230000019073486,5.46999979019165,4952300
2025-09-05 00:00:00+00:00,5.539999961853027,5.630000114440918,5.269999980926514,5.610000133514404,3973700
2025-09-08 00:00:00+00:00,5.599999904632568,5.769999980926514,5.320000171661377,5.460000038146973,4301600
2025-09-09 00:00:00+00:00,5.449999809265137,5.599999904632568,5.170000076293945,5.309999942779541,4935900
2025-09-10 00:00:00+00:00,5.315000057220459,5.434999942779541,5.079999923706055,5.239999771118164,4079400
2025-09-11 00:00:00+00:00,5.199999809265137,5.585000038146973,5.184999942779541,5.260000228881836,4768400
2025-09-12 00:00:00+00:00,5.269999980926514,6.5,5.21999979019165,6.03000020980835,16838100
2025-09-15 00:00:00+00:00,1.2599999904632568,1.3700000047683716,1.0,1.0149999856948853,155055000
2025-09-16 00:00:00+00:00,1.0800000429153442,1.2000000476837158,1.059999942779541,1.0800000429153442,46375600
2025-09-17 00:00:00+00:00,1.0700000524520874,1.0800000429153442,0.968999981880188,1.024999976158142,32060300
2025-09-18 00:00:00+00:00,1.0199999809265137,1.0800000429153442,1.0,1.0499999523162842,15912300
2025-09-19 00:00:00+00:00,1.0399999618530273,1.0700000524520874,0.9449999928474426,0.9919999837875366,26939000
2025-09-22 00:00:00+00:00,0.9599999785423279,1.0499999523162842,0.9589999914169312,1.0499999523162842,21352800
2025-09-23 00:00:00+00:00,1.0399999618530273,1.0499999523162842,0.9800000190734863,0.9900000095367432,9457200
2025-09-24 00:00:00+00:00,0.9890000224113464,0.9950000047683716,0.9509999752044678,0.9509999752044678,12251500
2025-09-25 00:00:00+00:00,0.9340000152587891,0.9599999785423279,0.8700000047683716,0.8930000066757202,14146300
2025-09-26 00:00:00+00:00,0.871999979019165,0.8999999761581421,0.8019999861717224,0.8410000205039978,16649200
