"('date', '')","('open', 'BLMN')","('high', 'BLMN')","('low', 'BLMN')","('close', 'BLMN')","('volume', 'BLMN')"
2025-01-17 00:00:00+00:00,11.014391853201477,11.090092066426141,10.550726919178247,10.683202743530273,1532400
2025-01-21 00:00:00+00:00,10.70212905174906,11.478056746781014,10.70212905174906,11.459131240844727,2246400
2025-01-22 00:00:00+00:00,11.41181822018742,11.591605997783121,11.317192504136393,11.440205574035645,1434600
2025-01-23 00:00:00+00:00,11.30772895525839,11.79978120018336,11.269878851988596,11.657842636108398,1725900
2025-01-24 00:00:00+00:00,11.572680232434577,11.913332080596305,11.572680232434577,11.667305946350098,1165700
2025-01-27 00:00:00+00:00,11.411818406037117,12.083658474171227,11.269879829649003,11.922795295715332,1900300
2025-01-28 00:00:00+00:00,11.941719302950414,12.017419512286258,11.686231322046359,11.780856132507324,986900
2025-01-29 00:00:00+00:00,11.903869498198826,12.216133095181041,11.790319181334175,12.017419815063477,1618100
2025-01-30 00:00:00+00:00,12.083658088505267,12.253983111350042,11.941719516647312,12.197208404541016,1377500
2025-01-31 00:00:00+00:00,12.140432903524715,12.272908724622722,11.733543590623318,11.884944915771484,1682900
2025-02-03 00:00:00+00:00,11.430742745162393,12.216133114889946,11.36450528582224,11.884944915771484,1948000
2025-02-04 00:00:00+00:00,11.818706935803375,12.017420222660737,11.629456401276775,11.941720008850098,948600
2025-02-05 00:00:00+00:00,11.932256430195556,11.932256430195556,11.657842948531034,11.828168869018555,1020200
2025-02-06 00:00:00+00:00,11.837632301429407,11.998495479492076,11.695693725388256,11.790319442749023,920600
2025-02-07 00:00:00+00:00,11.752469329116716,11.8187067897782,11.47805583183921,11.525368690490723,1532700
2025-02-10 00:00:00+00:00,11.686231818934393,11.71461917303792,11.137404826705055,11.19417953491211,1637800
2025-02-11 00:00:00+00:00,11.042778586917377,11.402355030734071,11.042778586917377,11.383429527282715,1329500
2025-02-12 00:00:00+00:00,11.184717344853532,11.25095571098102,10.739978799348568,10.938692092895508,1715500
2025-02-13 00:00:00+00:00,10.929228324475936,10.938691076245783,10.295238394579068,10.607501983642578,2144600
2025-02-14 00:00:00+00:00,10.673739169485794,10.683201921014758,10.26685078033459,10.503414154052734,2125000
2025-02-18 00:00:00+00:00,10.522339516266,11.591606151152208,10.446639303390668,11.525368690490723,3577000
2025-02-19 00:00:00+00:00,11.440205835524395,11.676769228641383,11.184716937797539,11.544293403625488,2313500
2025-02-20 00:00:00+00:00,11.638919271264289,11.799782452842482,11.232029941105594,11.364505767822266,1572000
2025-02-21 00:00:00+00:00,11.534830084106789,11.58214294088717,11.10901617791873,11.203641891479492,1609500
2025-02-24 00:00:00+00:00,11.288805512324426,11.468593295685992,11.023853859851535,11.033316612243652,1822200
2025-02-25 00:00:00+00:00,11.175254922328712,11.421280161687598,10.995466240869767,11.260416984558105,3261700
2025-02-26 00:00:00+00:00,10.664277540294334,11.023853081633582,9.055645843903447,9.36790943145752,8439600
2025-02-27 00:00:00+00:00,9.386835803798643,9.604473699092676,9.282748232451638,9.481461524963379,4196000
2025-02-28 00:00:00+00:00,9.481461915648264,9.481461915648264,8.667683206869395,8.875859260559082,4281600
2025-03-03 00:00:00+00:00,8.894783074161193,8.942095932491164,7.976917773681263,7.986379623413086,4182100
2025-03-04 00:00:00+00:00,7.853904765134063,8.062080801982484,7.570028515325801,7.797129154205322,4770100
2025-03-05 00:00:00+00:00,7.929605858207836,8.327032471566588,7.787667266340955,8.185093879699707,4032400
2025-03-06 00:00:00+00:00,8.118856320838916,8.289182268207698,7.957993126639022,8.099931716918945,2106400
2025-03-07 00:00:00+00:00,8.355418885398237,8.781232808076215,8.298644176997291,8.3175687789917,3551500
2025-03-10 00:00:00+00:00,8.260792339436875,8.998870693945715,8.25133049059776,8.8474702835083,3549700
2025-03-11 00:00:00+00:00,8.87632058344018,8.87632058344018,8.222377729722984,8.366629600524902,4123400
2025-03-12 00:00:00+00:00,8.414713201291624,8.982105438176813,8.318544683567337,8.876319885253906,3012300
2025-03-13 00:00:00+00:00,8.876320706354171,8.876320706354171,7.885788917541504,7.885788917541504,3067100
2025-03-14 00:00:00+00:00,7.972340343613298,8.289695194910912,7.808854399959251,8.22237777709961,2383100
2025-03-17 00:00:00+00:00,8.222377768606341,8.328162413219264,7.856938654764833,7.866555690765381,2849100
2025-03-18 00:00:00+00:00,7.741537035010886,7.885788907628992,7.4530323726436345,7.5780510902404785,2937800
2025-03-19 00:00:00+00:00,7.539583658913251,7.693452563441111,7.453032170833577,7.635751724243164,3127600
2025-03-20 00:00:00+00:00,7.568434286818955,7.905023222782709,7.510733444284877,7.780004501342773,2321800
2025-03-21 00:00:00+00:00,7.635751958254684,7.770387253842705,7.4241817494794144,7.4818830490112305,3621200
2025-03-24 00:00:00+00:00,7.568434387793469,8.135826701463417,7.52035058098966,8.106976509094238,2377300
2025-03-25 00:00:00+00:00,8.155059129986343,8.174293201271038,7.789620946887152,7.856938362121582,2633400
2025-03-26 00:00:00+00:00,7.8665552375407355,8.001190065267402,7.52034975708113,7.626134395599365,2320500
2025-03-27 00:00:00+00:00,7.635751989298498,8.030041758686147,7.539583920630361,7.741537094116211,2132100
2025-03-28 00:00:00+00:00,7.7223029658246185,7.789621301252491,7.087593258651505,7.126060485839844,2476500
2025-03-31 00:00:00+00:00,6.96257441321608,7.106826741807515,6.885639960251451,6.895256996154785,3715400
2025-04-01 00:00:00+00:00,6.866406331932805,7.433798609149312,6.808705492336035,7.395331382751465,3390000
2025-04-02 00:00:00+00:00,7.251078940290538,7.549200169461947,7.154910875810326,7.520349979400635,2715200
2025-04-03 00:00:00+00:00,7.08759331332157,7.154911190703178,6.808705684772155,6.933724403381348,3428500
2025-04-04 00:00:00+00:00,6.404799158815858,6.712537428670941,6.202845990874321,6.539434909820557,4711700
2025-04-07 00:00:00+00:00,6.25093051734832,6.799089204722456,5.88549139243223,6.193229675292969,4151600
2025-04-08 00:00:00+00:00,6.568285018415337,6.568285018415337,5.856640880119531,6.020126819610596,3266500
2025-04-09 00:00:00+00:00,5.9624252580762915,7.212611421172361,5.9624252580762915,6.962574005126953,4869600
2025-04-10 00:00:00+00:00,6.770238335034401,6.885640015405717,6.462500062145377,6.654836654663086,3575600
2025-04-11 00:00:00+00:00,6.683686727468559,6.8952569296460835,6.539434858834027,6.779855251312256,2115500
2025-04-14 00:00:00+00:00,6.904873561382021,7.385714350133108,6.856789757646219,7.347247123718262,2949700
2025-04-15 00:00:00+00:00,7.347247054215357,7.4722657681637195,7.17414453698605,7.2799296379089355,3161100
2025-04-16 00:00:00+00:00,7.260696231049477,7.328013649267362,7.049126023196213,7.22222900390625,2778600
2025-04-17 00:00:00+00:00,7.231845199952237,7.664601711769747,7.212611587395137,7.6453680992126465,2307200
2025-04-21 00:00:00+00:00,7.520350208986666,8.097359072048736,7.356864265096552,8.078125,2636400
2025-04-22 00:00:00+00:00,8.203143705078647,8.289695194910912,7.905022925801996,8.22237777709961,2974200
2025-04-23 00:00:00+00:00,8.520498180990945,8.703218188615908,8.087741668026496,8.097358703613281,2288600
2025-04-24 00:00:00+00:00,8.183910307259328,8.19352734298434,7.751153788074889,7.972340106964111,1916900
2025-04-25 00:00:00+00:00,7.876172113667369,7.9531074875105405,7.664602357709085,7.780004501342773,2226400
2025-04-28 00:00:00+00:00,7.837704468183877,7.991574290550105,7.7511538968373355,7.943490028381348,1861500
2025-04-29 00:00:00+00:00,7.866555446080647,7.895405636053888,7.539583569280571,7.616518020629883,1957900
2025-04-30 00:00:00+00:00,7.453032077701859,7.78962098999886,7.2895461394011445,7.712686538696289,2978700
2025-05-01 00:00:00+00:00,7.722303026417876,8.001190655004393,7.626134957692443,7.693452835083008,2187400
2025-05-02 00:00:00+00:00,7.876172113667369,7.962723606751252,7.731920236614942,7.780004501342773,2054000
2025-05-05 00:00:00+00:00,7.674219037679706,7.914638974456834,7.606901161900183,7.703069686889648,2370800
2025-05-06 00:00:00+00:00,7.52034975708113,7.780003752784461,7.5107327216346595,7.626134395599365,4304300
2025-05-07 00:00:00+00:00,8.087741587359414,8.222377332838583,6.885639664930702,6.981808185577393,4096300
2025-05-08 00:00:00+00:00,6.9048738145954704,7.270312937503292,6.9048738145954704,7.049126148223877,4528400
2025-05-09 00:00:00+00:00,7.058742818635853,7.241462370620121,6.856789653735636,7.020275592803955,3526700
2025-05-12 00:00:00+00:00,7.4626499862122975,8.491649080581874,7.404948682421252,8.472415924072266,5878200
2025-05-13 00:00:00+00:00,8.530116026656138,8.578200292025487,7.991574822486448,8.106976509094238,3332300
2025-05-14 00:00:00+00:00,8.174293467078668,8.443564053903396,8.001190488411545,8.366629600524902,2676800
2025-05-15 00:00:00+00:00,8.347396386452209,8.77053587702826,8.270461933620199,8.703218460083008,2445100
2025-05-16 00:00:00+00:00,8.683985231333509,8.703219304974228,8.395480546640503,8.472415924072266,2124400
2025-05-19 00:00:00+00:00,8.299312242905287,8.308929278929655,7.93387312815862,8.078125,3035700
2025-05-20 00:00:00+00:00,8.05854134092318,8.117291752690825,7.803958246509972,7.843125343322754,2377800
2025-05-21 00:00:00+00:00,7.686458178548988,7.745208122051294,7.4122917755382245,7.461249828338623,2883200
2025-05-22 00:00:00+00:00,7.412291854259208,7.764791519016709,7.412291854259208,7.549375057220459,2243100
2025-05-23 00:00:00+00:00,7.324166980994478,7.451458764856212,7.226250403755862,7.3829169273376465,2034000
2025-05-27 00:00:00+00:00,7.598333772668987,7.862708294578201,7.500416729706387,7.71583366394043,2604300
2025-05-28 00:00:00+00:00,7.725625166394344,7.735417057551071,7.461250174902615,7.490625381469727,1777300
2025-05-29 00:00:00+00:00,7.578749795832058,7.86270809256046,7.490625113094208,7.549375057220459,2493200
2025-05-30 00:00:00+00:00,7.510208787512912,7.686458628333349,7.402500318004442,7.471042156219482,2175600
2025-06-02 00:00:00+00:00,7.422083633651157,7.637500572668098,7.17729195461568,7.471042156219482,2708800
2025-06-03 00:00:00+00:00,7.471042039747004,7.510208670429832,7.304583625893451,7.392708778381348,1990800
2025-06-04 00:00:00+00:00,7.373125414280524,7.843125446269358,7.363333523223037,7.71583366394043,2560800
2025-06-05 00:00:00+00:00,7.706041880804311,7.706041880804311,7.167500471483183,7.275208473205566,2553100
2025-06-06 00:00:00+00:00,7.431875268775538,7.568958473577769,7.245833543092409,7.422083377838135,1463000
2025-06-09 00:00:00+00:00,7.549375589035098,8.254375902019847,7.529792272946805,8.156458854675293,3209900
2025-06-10 00:00:00+00:00,8.166250149408976,8.548124551773071,8.058541218439737,8.078125,2459800
2025-06-11 00:00:00+00:00,8.166250228881836,8.293542008844021,8.068333187739812,8.166250228881836,2186700
2025-06-12 00:00:00+00:00,8.048750613681118,8.636250079106587,7.9900002002355,8.626459121704102,2834300
2025-06-13 00:00:00+00:00,8.469791698273358,8.508958329461208,7.823541816770754,7.892084121704102,2573800
2025-06-16 00:00:00+00:00,8.11729189326876,9.194375635148646,8.058541480483658,9.164999961853027,4082000
2025-06-17 00:00:00+00:00,9.047500168996383,9.44895837036392,9.01812542918577,9.145417213439941,2860500
2025-06-18 00:00:00+00:00,9.106250372360508,9.243333110851891,8.714583137427404,8.773333549499512,2597100
2025-06-20 00:00:00+00:00,8.88104148154253,9.380416712048925,8.792916331005388,9.311875343322754,3367500
2025-06-23 00:00:00+00:00,9.067084165309165,9.165000278256521,8.469791860963785,8.890833854675293,2793800
2025-06-24 00:00:00+00:00,8.910416959021536,9.076875365543039,8.71458288042723,8.724374771118164,1643000
2025-06-25 00:00:00+00:00,8.861458357003983,8.920207832991311,8.587291956848915,8.636249542236328,2037200
2025-06-26 00:00:00+00:00,8.646041970315213,8.75374997219168,8.479583554993129,8.626459121704102,2172200
2025-06-27 00:00:00+00:00,8.714583531538263,8.890833841919262,8.293542472237004,8.479583740234375,3056300
2025-06-30 00:00:00+00:00,8.479583483678269,8.783125571949856,8.322916960882406,8.430624961853027,2014500
2025-07-01 00:00:00+00:00,8.46979161304918,9.967917341973946,8.46979161304918,9.468542098999023,4832300
2025-07-02 00:00:00+00:00,9.468542099252256,10.036458712679895,9.282499902622362,9.987500190734863,3088400
2025-07-03 00:00:00+00:00,10.056042677226689,10.065833634748229,9.82104195439283,9.948333740234375,1337100
2025-07-07 00:00:00+00:00,9.674166799321297,9.781874796713762,9.233541985144354,9.33145809173584,2416200
2025-07-08 00:00:00+00:00,9.458749753462,9.693749526935395,9.321667019172233,9.674166679382324,2513600
2025-07-09 00:00:00+00:00,9.693750069848148,9.791667114515763,9.292291867561984,9.55666732788086,2388700
2025-07-10 00:00:00+00:00,9.615416406217616,10.046250264201545,9.507708408624685,9.958125114440918,3000100
2025-07-11 00:00:00+00:00,9.850417735153558,10.04625089479946,9.64479268407382,9.82104206085205,2178700
2025-07-14 00:00:00+00:00,9.879792082005617,9.909166821330576,9.458750105187997,9.595833778381348,1891700
2025-07-15 00:00:00+00:00,9.625208945002642,9.644792727959423,9.174792208864506,9.194375991821289,1987900
2025-07-16 00:00:00+00:00,9.331458375303667,9.429375418676795,8.959374917814364,9.164999961853027,1462300
2025-07-17 00:00:00+00:00,9.448958375256778,9.448958375256778,8.871250800920285,9.037708282470703,2185500
2025-07-18 00:00:00+00:00,9.184584100342898,9.233542623928685,8.959375265370745,9.194375991821289,1679700
2025-07-21 00:00:00+00:00,9.370624640756574,9.537083047721007,9.204166233792144,9.243332862854004,1497700
2025-07-22 00:00:00+00:00,9.282499608562219,9.821041465284836,9.282499608562219,9.742708206176758,1907200
2025-07-23 00:00:00+00:00,9.821041235039315,10.477082965043738,9.791666497013976,10.320416450500488,2205500
2025-07-24 00:00:00+00:00,10.124583811442061,10.202917072614037,9.772083202362046,9.791666984558105,1540000
2025-07-25 00:00:00+00:00,9.889584285900575,9.889584285900575,9.605625973293451,9.840625762939453,1433100
2025-07-28 00:00:00+00:00,9.869999759781793,9.938541126481113,9.429374953932017,9.478333473205566,1812500
2025-07-29 00:00:00+00:00,9.429374970479948,9.48812444666644,9.155208569395445,9.262916564941406,1374700
2025-07-30 00:00:00+00:00,9.262916644975986,9.732916193753224,9.233541906628933,9.351041793823242,2045900
2025-07-31 00:00:00+00:00,9.233541944918507,9.262916683387372,8.85166660959887,8.920207977294922,2252100
2025-08-01 00:00:00+00:00,8.812499754207638,8.969166267095689,8.469791056910466,8.548124313354492,2166800
2025-08-04 00:00:00+00:00,8.655833659161416,8.890833439837607,8.440416726638515,8.773333549499512,1640100
2025-08-05 00:00:00+00:00,8.83208352125333,8.851666368430328,8.430624415355027,8.763541221618652,2814100
2025-08-06 00:00:00+00:00,8.22499965335244,8.322916693861487,6.0512498516871345,6.080625057220459,11537900
2025-08-07 00:00:00+00:00,6.256874869267145,6.668124943971634,6.247083445390065,6.609375,6312900
2025-08-08 00:00:00+00:00,6.570208431009433,6.628958375520475,6.276458241551168,6.491875171661377,4310300
2025-08-11 00:00:00+00:00,6.501666831592507,6.609375300556661,6.276458469341861,6.335208415985107,3873600
2025-08-12 00:00:00+00:00,6.393958839812815,6.638750518004831,6.2568751638550735,6.540833473205566,3805300
2025-08-13 00:00:00+00:00,6.540833323247848,7.001041929163636,6.384166802205739,6.991250038146973,3780400
2025-08-14 00:00:00+00:00,6.785624945705581,7.1185417673640305,6.668125055791914,7.108750343322754,3224300
2025-08-15 00:00:00+00:00,7.1577086092744535,7.167500500508726,6.736667091165276,6.8541669845581055,3159400
2025-08-18 00:00:00+00:00,6.912916980794189,7.167500551872802,6.883542240687011,7.050000190734863,3743500
2025-08-19 00:00:00+00:00,7.070000171661377,7.440000057220459,7.0,7.389999866485596,2681400
2025-08-20 00:00:00+00:00,7.329999923706055,7.519999980926514,7.150000095367432,7.179999828338623,2608800
2025-08-21 00:00:00+00:00,7.03000020980835,7.090000152587891,6.769999980926514,6.960000038146973,3153900
2025-08-22 00:00:00+00:00,7.079999923706055,7.489999771118164,7.03000020980835,7.369999885559082,2891200
2025-08-25 00:00:00+00:00,7.28000020980835,7.320000171661377,7.139999866485596,7.150000095367432,1780900
2025-08-26 00:00:00+00:00,7.139999866485596,7.400000095367432,7.119999885559082,7.170000076293945,2280000
2025-08-27 00:00:00+00:00,7.130000114440918,7.329999923706055,7.130000114440918,7.260000228881836,2020400
2025-08-28 00:00:00+00:00,7.28000020980835,7.309999942779541,7.059999942779541,7.289999961853027,2099200
2025-08-29 00:00:00+00:00,7.289999961853027,7.590000152587891,7.25,7.349999904632568,1764400
2025-09-02 00:00:00+00:00,7.320000171661377,7.320000171661377,7.059999942779541,7.070000171661377,2021100
2025-09-03 00:00:00+00:00,7.039999961853027,7.21999979019165,6.989999771118164,6.989999771118164,1805800
2025-09-04 00:00:00+00:00,7.019999980926514,7.210000038146973,6.940000057220459,7.210000038146973,1798400
2025-09-05 00:00:00+00:00,7.269999980926514,7.46999979019165,7.059999942779541,7.110000133514404,1874200
2025-09-08 00:00:00+00:00,7.090000152587891,7.159999847412109,6.860000133514404,6.920000076293945,2219300
2025-09-09 00:00:00+00:00,6.840000152587891,6.909999847412109,6.739999771118164,6.909999847412109,2811100
2025-09-10 00:00:00+00:00,6.869999885559082,6.900000095367432,6.71999979019165,6.889999866485596,1982400
2025-09-11 00:00:00+00:00,6.880000114440918,6.980000019073486,6.849999904632568,6.920000076293945,2272300
2025-09-12 00:00:00+00:00,6.860000133514404,6.889999866485596,6.71999979019165,6.78000020980835,1446100
2025-09-15 00:00:00+00:00,6.889999866485596,7.050000190734863,6.760000228881836,6.880000114440918,1834500
2025-09-16 00:00:00+00:00,6.900000095367432,7.050000190734863,6.760000228881836,6.800000190734863,1744700
2025-09-17 00:00:00+00:00,6.75,7.079999923706055,6.679999828338623,6.699999809265137,2578900
2025-09-18 00:00:00+00:00,6.739999771118164,6.849999904632568,6.46999979019165,6.809999942779541,2297400
2025-09-19 00:00:00+00:00,6.849999904632568,6.96999979019165,6.769999980926514,6.829999923706055,2614500
2025-09-22 00:00:00+00:00,6.860000133514404,7.110000133514404,6.829999923706055,6.940000057220459,2559000
2025-09-23 00:00:00+00:00,6.980000019073486,7.179999828338623,6.980000019073486,7.079999923706055,2316600
2025-09-24 00:00:00+00:00,7.110000133514404,7.519999980926514,7.099999904632568,7.429999828338623,2690300
2025-09-25 00:00:00+00:00,7.349999904632568,7.349999904632568,7.059999942779541,7.130000114440918,1896000
2025-09-26 00:00:00+00:00,7.150000095367432,7.28000020980835,7.090000152587891,7.239999771118164,1384600
