"('date', '')","('open', 'BIT')","('high', 'BIT')","('low', 'BIT')","('close', 'BIT')","('volume', 'BIT')"
2025-01-27 00:00:00+00:00,13.68747991632586,13.752881451848193,13.678137603551487,13.696823120117188,167100
2025-01-28 00:00:00+00:00,13.74354076385498,13.790255900346013,13.69682562736395,13.74354076385498,92900
2025-01-29 00:00:00+00:00,13.780912636501924,13.780912636501924,13.706168774839552,13.752883911132812,134200
2025-01-30 00:00:00+00:00,13.752883969356612,13.799599105847642,13.706168832865579,13.74354076385498,140800
2025-01-31 00:00:00+00:00,13.771569078179617,13.818284213275925,13.72485394308331,13.799598693847656,146500
2025-02-03 00:00:00+00:00,13.70616595769046,13.874340057373047,13.70616595769046,13.874340057373047,202700
2025-02-04 00:00:00+00:00,13.874341067991782,13.874341067991782,13.799597216247768,13.864997863769531,166500
2025-02-05 00:00:00+00:00,13.827625937897524,13.864997863769531,13.74353888193126,13.864997863769531,168400
2025-02-06 00:00:00+00:00,13.874341416780453,13.874341416780453,13.771567949786052,13.818283081054688,203900
2025-02-07 00:00:00+00:00,13.818284567333109,13.846313292702218,13.715511980301628,13.752883911132812,211900
2025-02-10 00:00:00+00:00,13.808939326796374,13.808939326796374,13.706166754910868,13.762224197387695,329300
2025-02-11 00:00:00+00:00,13.752882665449329,13.808940111110081,13.71551073800315,13.790254592895508,136100
2025-02-12 00:00:00+00:00,13.762224979048097,13.790254592895508,13.743539460833526,13.790254592895508,129600
2025-02-13 00:00:00+00:00,13.82762605163267,13.902369903991467,13.752882199273872,13.846311569213867,272700
2025-02-14 00:00:00+00:00,13.875047560720343,13.912726761172646,13.875047560720343,13.90330696105957,117600
2025-02-18 00:00:00+00:00,13.865628183330944,13.893886684379309,13.790271581654272,13.818530082702637,190300
2025-02-19 00:00:00+00:00,13.837369503052726,13.837369503052726,13.79027229829845,13.799691200256348,125900
2025-02-20 00:00:00+00:00,13.799690483122694,13.837368783961029,13.762012182284357,13.818530082702637,143700
2025-02-21 00:00:00+00:00,13.846788341755152,13.856208141380497,13.752593040466309,13.752593040466309,112100
2025-02-24 00:00:00+00:00,13.799690663817227,13.903306666220573,13.771432162398844,13.837368965148926,153700
2025-02-25 00:00:00+00:00,13.837368364519314,13.837368364519314,13.752592863943956,13.780851364135742,146500
2025-02-26 00:00:00+00:00,13.837368187635732,13.837368187635732,13.771431388590596,13.809109687805176,151600
2025-02-27 00:00:00+00:00,13.856207786403777,13.856207786403777,13.78085118797462,13.809109687805176,163600
2025-02-28 00:00:00+00:00,13.837368965148926,13.865628364888874,13.799690663817227,13.837368965148926,233400
2025-03-03 00:00:00+00:00,13.865628423354462,13.903306724845034,13.846788823448392,13.884467124938965,183200
2025-03-04 00:00:00+00:00,13.846790134642811,13.856209935487836,13.790273126215968,13.827951431274414,200200
2025-03-05 00:00:00+00:00,13.846790134642811,13.875048638856232,13.79969202873934,13.827951431274414,292900
2025-03-06 00:00:00+00:00,13.827949882492609,13.875047084799366,13.799690483122694,13.818530082702637,243000
2025-03-07 00:00:00+00:00,13.856209103611715,13.884467606128599,13.79027229829845,13.799691200256348,243400
2025-03-10 00:00:00+00:00,13.809109687805176,13.8656275857878,13.799689888421153,13.809109687805176,207300
2025-03-11 00:00:00+00:00,13.837368724516036,13.856208324015045,13.752593221735136,13.771431922912598,240200
2025-03-12 00:00:00+00:00,13.780851541020809,13.818529841200652,13.743173240840964,13.752593040466309,254200
2025-03-13 00:00:00+00:00,13.780851663053573,13.79969036414955,13.705495062026584,13.724333763122559,179300
2025-03-14 00:00:00+00:00,13.794637327334026,13.832639045617352,13.775636015176147,13.813637733459473,169700
2025-03-17 00:00:00+00:00,13.785135625318997,13.823137340718974,13.709132194519043,13.709132194519043,203300
2025-03-18 00:00:00+00:00,13.690130883802873,13.737633254560935,13.690130883802873,13.709132194519043,183500
2025-03-19 00:00:00+00:00,13.747134665700301,13.756634415548294,13.690131636450277,13.718632698059082,202100
2025-03-20 00:00:00+00:00,13.766136169433594,13.794638139348166,13.699633385031229,13.766136169433594,110500
2025-03-21 00:00:00+00:00,13.709134041669419,13.785137482709976,13.709134041669419,13.766136169433594,106600
2025-03-24 00:00:00+00:00,13.794638139348166,13.794638139348166,13.699633385031229,13.766136169433594,180900
2025-03-25 00:00:00+00:00,13.756636005813304,13.794638633728027,13.747136254867142,13.794638633728027,82100
2025-03-26 00:00:00+00:00,13.804138692186386,13.823140006567035,13.766136969457625,13.77563762664795,70900
2025-03-27 00:00:00+00:00,13.785136230216585,13.823137947284094,13.718632545824143,13.728133201599121,95500
2025-03-28 00:00:00+00:00,13.766134766115853,13.785136077455244,13.71863239379977,13.73763370513916,99300
2025-03-31 00:00:00+00:00,13.766135368304532,13.775636024389826,13.709133243857632,13.756634712219238,176000
2025-04-01 00:00:00+00:00,13.756634117229178,13.775635428577937,13.595127500926687,13.680630683898926,301600
2025-04-02 00:00:00+00:00,13.66162982376098,13.718631943844764,13.604626797644835,13.709132194519043,156500
2025-04-03 00:00:00+00:00,13.633129480020319,13.690131603099063,13.471621954576523,13.55712604522705,216300
2025-04-04 00:00:00+00:00,13.395619789913331,13.46212257515492,12.331569789852935,12.711587905883789,719000
2025-04-07 00:00:00+00:00,11.951553163314069,12.626084423515277,11.875549717604006,12.455076217651367,509000
2025-04-08 00:00:00+00:00,12.692586680896977,12.96809938657558,12.521579388221205,12.540579795837402,334300
2025-04-09 00:00:00+00:00,12.607082889464714,13.158108274679938,12.493076825046254,13.072604179382324,184700
2025-04-10 00:00:00+00:00,13.07260381624286,13.07260381624286,12.73058744455316,12.816091537475586,146500
2025-04-11 00:00:00+00:00,12.844593505804683,12.873094568101347,12.607082539256808,12.816091537475586,172400
2025-04-14 00:00:00+00:00,12.920597019051401,13.05360258124427,12.854093331922527,12.977599143981934,280600
2025-04-15 00:00:00+00:00,13.073933238987715,13.217707795379017,13.073933238987715,13.169782638549805,95900
2025-04-16 00:00:00+00:00,13.131442730572047,13.141027944782461,13.035593330756921,13.112273216247559,101800
2025-04-17 00:00:00+00:00,13.179368641187008,13.208123371366243,12.958914186318873,13.160198211669922,147400
2025-04-21 00:00:00+00:00,13.16019812112946,13.19853897989985,12.939743667778025,13.03559398651123,173200
2025-04-22 00:00:00+00:00,13.045177630870997,13.17936788752778,13.045177630870997,13.112273216247559,79000
2025-04-23 00:00:00+00:00,13.2656342058166,13.409408775794661,13.16019866800936,13.246463775634766,74500
2025-04-24 00:00:00+00:00,13.28480306101118,13.37106816434508,13.23687881613357,13.323143005371094,57500
2025-04-25 00:00:00+00:00,13.351898485896164,13.399822730187577,13.25604816912061,13.371068000793457,127700
2025-04-28 00:00:00+00:00,13.438163258446538,13.476503201396751,13.36148245844977,13.409407615661621,79000
2025-04-29 00:00:00+00:00,13.351898943965095,13.48608829513892,13.351898943965095,13.4573335647583,109900
2025-04-30 00:00:00+00:00,13.43816437971743,13.524428572980973,13.37106878838389,13.4765043258667,153400
2025-05-01 00:00:00+00:00,13.572352904378613,13.658618006464332,13.476503501913875,13.543598175048828,85600
2025-05-02 00:00:00+00:00,13.58193792061777,13.649032592773438,13.562767491946808,13.649032592773438,81500
2025-05-05 00:00:00+00:00,13.572353197165068,13.610693141797315,13.553183681897137,13.56276798248291,92600
2025-05-06 00:00:00+00:00,13.553183681897137,13.610693141797315,13.53401325253282,13.56276798248291,61300
2025-05-07 00:00:00+00:00,13.591523170471191,13.69695778614796,13.562767527389601,13.591523170471191,100300
2025-05-08 00:00:00+00:00,13.591523296997675,13.668203184403037,13.572352868098154,13.601107597351074,118800
2025-05-09 00:00:00+00:00,13.610692818497679,13.725712649662315,13.601107604043202,13.7161283493042,101200
2025-05-12 00:00:00+00:00,13.754468095006139,13.888657439051478,13.716128151836564,13.821562767028809,144600
2025-05-13 00:00:00+00:00,13.888658231756214,13.898243446619778,13.831148770767633,13.869488716125488,136300
2025-05-14 00:00:00+00:00,13.898243446619778,13.955753821704759,13.840733071534796,13.869488716125488,174300
2025-05-15 00:00:00+00:00,13.879642007044676,13.9279696368689,13.821649588673907,13.860311508178711,89400
2025-05-16 00:00:00+00:00,13.860310082346226,13.937633913401406,13.840978663696044,13.879640579223633,54500
2025-05-19 00:00:00+00:00,13.840979394689684,13.8989727319303,13.831314606626934,13.889307022094727,62300
2025-05-20 00:00:00+00:00,13.90863744471663,13.90863744471663,13.821647905978015,13.8506441116333,99100
2025-05-21 00:00:00+00:00,13.850643719627495,13.869975137365733,13.686330355943403,13.70566177368164,95300
2025-05-22 00:00:00+00:00,13.72499396492368,13.811983511945016,13.72499396492368,13.753990173339844,87200
2025-05-23 00:00:00+00:00,13.753989732227382,13.821648778725622,13.753989732227382,13.773321151733398,70500
2025-05-27 00:00:00+00:00,13.869976549076423,13.88930704700942,13.628339333390581,13.686331748962402,391600
2025-05-28 00:00:00+00:00,13.705662351010533,13.734658557066576,13.59934139251709,13.59934139251709,211400
2025-05-29 00:00:00+00:00,13.667001509918393,13.72499392658874,13.6090081714752,13.715328216552734,128300
2025-05-30 00:00:00+00:00,13.77332159346585,13.792653013591856,13.667001548091354,13.753990173339844,98600
2025-06-02 00:00:00+00:00,13.68633091976008,13.821648084184021,13.65733471373094,13.802316665649414,102300
2025-06-03 00:00:00+00:00,13.821649588673907,13.898973427683513,13.753990538210848,13.860311508178711,142100
2025-06-04 00:00:00+00:00,13.860310334200445,13.908637959931283,13.840978915198994,13.869976043701172,76300
2025-06-05 00:00:00+00:00,13.831314528081876,13.850645025870424,13.782986900951276,13.811983108520508,107800
2025-06-06 00:00:00+00:00,13.821649588673907,13.879642007044676,13.821649588673907,13.860311508178711,74300
2025-06-09 00:00:00+00:00,13.860310814360831,13.918303229828624,13.860310814360831,13.889307022094727,91700
2025-06-10 00:00:00+00:00,13.918303229828624,13.918303229828624,13.869976524196405,13.889307022094727,63900
2025-06-11 00:00:00+00:00,13.879640620368543,13.966630161006686,13.850644414080088,13.918302536010742,111500
2025-06-12 00:00:00+00:00,13.9666309745618,14.043954810350307,13.947300476501091,14.005292892456055,179700
2025-06-13 00:00:00+00:00,14.009191513061523,14.067685415355783,13.970195888108364,14.009191513061523,264000
2025-06-16 00:00:00+00:00,14.009191513061523,14.067685415355783,14.009191513061523,14.009191513061523,86100
2025-06-17 00:00:00+00:00,14.018940651732073,14.057936276685233,13.989694165449462,14.009191513061523,84900
2025-06-18 00:00:00+00:00,14.018940651732073,14.038437999344135,13.989694165449462,14.009191513061523,131700
2025-06-20 00:00:00+00:00,14.038437999344135,14.057936276685233,14.009191513061523,14.009191513061523,105300
2025-06-23 00:00:00+00:00,14.009191903414061,14.067685807338195,13.999442764471862,14.057936668395996,112300
2025-06-24 00:00:00+00:00,14.077434016551333,14.087183155493532,14.038438390511597,14.057936668395996,122000
2025-06-25 00:00:00+00:00,14.087184225185675,14.106682504550651,14.03843945650237,14.096933364868164,133100
2025-06-26 00:00:00+00:00,14.155426432198198,14.184672919778865,14.116429875785203,14.1359281539917,170000
2025-06-27 00:00:00+00:00,14.184672878629922,14.25291499269654,14.174923739554954,14.204170227050781,124900
2025-06-30 00:00:00+00:00,14.233417510986328,14.272413137191945,14.165174467829699,14.233417510986328,196400
2025-07-01 00:00:00+00:00,14.243165134370575,14.330905522156417,14.243165134370575,14.282160758972168,173500
2025-07-02 00:00:00+00:00,14.32115761371422,14.350405031974443,14.252915497231916,14.291911125183105,110900
2025-07-03 00:00:00+00:00,14.291910602181732,14.311408880308356,14.252914975657555,14.27241325378418,75000
2025-07-07 00:00:00+00:00,14.291910602181732,14.330906228705906,14.20417021007007,14.27241325378418,185700
2025-07-08 00:00:00+00:00,14.282161463118419,14.301659741245043,14.223668488196694,14.27241325378418,184100
2025-07-09 00:00:00+00:00,14.321157048772282,14.350404465878752,14.233417586640089,14.340655326843262,208300
2025-07-10 00:00:00+00:00,14.350404308975762,14.379650796033387,14.321156892189075,14.369901657104492,235100
2025-07-11 00:00:00+00:00,14.311408042907715,14.36015187591399,14.252914141679558,14.311408042907715,164900
2025-07-14 00:00:00+00:00,14.311409404023253,14.34065589255437,14.233418148120874,14.291911125183105,496700
2025-07-15 00:00:00+00:00,14.312066917809153,14.341555803346658,14.253088209299374,14.292407035827637,315400
2025-07-16 00:00:00+00:00,14.26291772509926,14.31206649115311,14.174450133689279,14.21376895904541,322200
2025-07-17 00:00:00+00:00,14.22359848022461,14.302236128617492,14.17444971562038,14.22359848022461,206600
2025-07-18 00:00:00+00:00,14.233428650553144,14.400533901451844,14.213769705559951,14.351386070251465,630000
2025-07-21 00:00:00+00:00,14.3317258623559,14.361214747893404,14.28257709483688,14.292407035827637,228600
2025-07-22 00:00:00+00:00,14.321896035494667,14.351385858701942,14.26291826394967,14.312067031860352,166300
2025-07-23 00:00:00+00:00,14.3317258623559,14.3317258623559,14.27274809128089,14.292407035827637,164100
2025-07-24 00:00:00+00:00,14.312067031860352,14.331725976563758,14.282577208653077,14.312067031860352,147500
2025-07-25 00:00:00+00:00,14.331726187823481,14.351386070251465,14.302237301616296,14.351386070251465,93200
2025-07-28 00:00:00+00:00,14.380874214261594,14.410363098946856,14.361214332848256,14.390704154968262,82600
2025-07-29 00:00:00+00:00,14.420192603291564,14.420192603291564,14.39070371949865,14.400532722473145,79500
2025-07-30 00:00:00+00:00,14.439851662046635,14.439851662046635,14.361214013014086,14.42019271850586,212700
2025-07-31 00:00:00+00:00,14.449681182654585,14.449681182654585,14.40053241907873,14.430022239685059,165900
2025-08-01 00:00:00+00:00,14.41036319732666,14.430023078874216,14.30223666111935,14.41036319732666,125300
2025-08-04 00:00:00+00:00,14.420192612396086,14.508660201265403,14.41036267198067,14.48900032043457,194300
2025-08-05 00:00:00+00:00,14.5184907913208,14.547979676451835,14.44968214276871,14.5184907913208,188300
2025-08-06 00:00:00+00:00,14.5184907913208,14.5184907913208,14.469342024479237,14.5184907913208,112100
2025-08-07 00:00:00+00:00,14.331725664809815,14.538149735596571,14.331725664809815,14.5184907913208,624300
2025-08-08 00:00:00+00:00,14.547979561742114,14.547979561742114,14.479170913732574,14.498830795288086,555500
2025-08-11 00:00:00+00:00,14.518490562055517,14.547979446720886,14.449681914590002,14.479170799255371,300500
2025-08-12 00:00:00+00:00,14.528320104181923,14.597128754199577,14.528320104181923,14.577468872070312,447600
2025-08-13 00:00:00+00:00,14.597128127683652,14.656105896670542,14.56763830575547,14.636446952819824,481400
2025-08-14 00:00:00+00:00,14.63644725815128,14.862530273041912,14.567638609651507,14.60695743560791,801700
2025-08-15 00:00:00+00:00,14.666918577002278,14.775929116677364,14.419166577205276,14.488536834716797,877500
2025-08-18 00:00:00+00:00,14.488536530386172,14.538087118324542,14.32006509845503,14.339885711669922,578500
2025-08-19 00:00:00+00:00,13.923662133666419,13.923662133666419,13.616449247869868,13.715550422668457,1149000
2025-08-20 00:00:00+00:00,13.765101700724092,13.96330311516707,13.715551110838623,13.77501106262207,351100
2025-08-21 00:00:00+00:00,13.725460691230364,13.775010333393856,13.556989261597732,13.57680892944336,398900
2025-08-22 00:00:00+00:00,13.527258631120503,13.725460984403403,13.50743896285153,13.656089782714844,483400
2025-08-25 00:00:00+00:00,13.477708830524026,13.586719367477652,13.477708830524026,13.547079086303711,391300
2025-08-26 00:00:00+00:00,13.636270114445871,13.67591039608268,13.53716893780442,13.656089782714844,248100
2025-08-27 00:00:00+00:00,13.695729639775568,13.725460558905644,13.59662941130515,13.606538772583008,322700
2025-08-28 00:00:00+00:00,13.616449765088804,13.646180685717013,13.497528917872614,13.596630096435547,429100
2025-08-29 00:00:00+00:00,13.53716864865326,13.616449210233458,13.507438674335397,13.57680892944336,326100
2025-09-02 00:00:00+00:00,13.547079196001107,13.57680917084759,13.428158351516322,13.447978019714355,459200
2025-09-03 00:00:00+00:00,13.457888570281664,13.457888570281664,13.279506827771959,13.319147109985352,612500
2025-09-04 00:00:00+00:00,13.319147273818906,13.467799042771793,13.279506991117914,13.4281587600708,474800
2025-09-05 00:00:00+00:00,13.46779863301125,13.517349221154626,13.388518070021394,13.447978019714355,574400
2025-09-08 00:00:00+00:00,13.547078809173083,13.596629395901573,13.46779824844703,13.537168502807617,527700
2025-09-09 00:00:00+00:00,13.596629579969457,13.715550422668457,13.556989299069791,13.715550422668457,411200
2025-09-10 00:00:00+00:00,13.725460888231382,13.864201400438644,13.715550581616903,13.82456111907959,502500
2025-09-11 00:00:00+00:00,13.794830998953882,13.84438158640521,13.715550437071297,13.784920692443848,530900
2025-09-12 00:00:00+00:00,13.784921213530167,13.804741827299479,13.636270390655852,13.666000366210938,283100
2025-09-15 00:00:00+00:00,13.699999809265137,13.699999809265137,13.569999694824219,13.609999656677246,260700
2025-09-16 00:00:00+00:00,13.680000305175781,13.680000305175781,13.520000457763672,13.529999732971191,546000
2025-09-17 00:00:00+00:00,13.529999732971191,13.600000381469727,13.3100004196167,13.369999885559082,1844800
2025-09-18 00:00:00+00:00,13.319999694824219,13.4399995803833,13.300000190734863,13.420000076293945,952800
2025-09-19 00:00:00+00:00,13.5,13.520000457763672,13.4399995803833,13.460000038146973,584900
2025-09-22 00:00:00+00:00,13.5,13.5,13.40999984741211,13.489999771118164,553900
2025-09-23 00:00:00+00:00,13.529999732971191,13.529999732971191,13.460000038146973,13.489999771118164,289200
2025-09-24 00:00:00+00:00,13.550000190734863,13.550000190734863,13.489999771118164,13.529999732971191,391900
2025-09-25 00:00:00+00:00,13.460000038146973,13.539999961853027,13.430000305175781,13.4399995803833,339600
2025-09-26 00:00:00+00:00,13.470000267028809,13.470000267028809,13.210000038146973,13.3100004196167,784700
