"('date', '')","('open', 'BLE')","('high', 'BLE')","('low', 'BLE')","('close', 'BLE')","('volume', 'BLE')"
2025-01-27 00:00:00+00:00,10.215576843298159,10.215576843298159,10.138912173525616,10.1964111328125,78400
2025-01-28 00:00:00+00:00,10.20599286030456,10.215576171875,10.158078130282155,10.215576171875,87600
2025-01-29 00:00:00+00:00,10.1964111328125,10.215576843298159,10.148495485725924,10.1964111328125,84500
2025-01-30 00:00:00+00:00,10.215576494539867,10.244325516244345,10.196410784708522,10.234743118286133,78400
2025-01-31 00:00:00+00:00,10.253908319156741,10.28265733943424,10.215575987481786,10.2634916305542,58200
2025-02-03 00:00:00+00:00,10.234744161258446,10.330574548010613,10.186828510924855,10.301825523376465,73000
2025-02-04 00:00:00+00:00,10.244326560193151,10.349741173710056,10.244326560193151,10.301825523376465,92200
2025-02-05 00:00:00+00:00,10.311409754335632,10.388074436129457,10.311409754335632,10.359325408935547,76100
2025-02-06 00:00:00+00:00,10.34974047163976,10.388072806523372,10.34015715944012,10.37848949432373,107000
2025-02-07 00:00:00+00:00,10.368906021118164,10.378489333168998,10.349740310931434,10.368906021118164,51400
2025-02-10 00:00:00+00:00,10.388073157552494,10.41682218120794,10.32099179771813,10.340157508850098,59000
2025-02-11 00:00:00+00:00,10.2922418601477,10.35932413389705,10.2922418601477,10.340157508850098,42800
2025-02-12 00:00:00+00:00,10.119745894611372,10.301824246615034,10.119745894611372,10.282657623291016,105300
2025-02-13 00:00:00+00:00,10.28265845595715,10.34974072910848,10.24432612011995,10.273076057434082,51400
2025-02-14 00:00:00+00:00,10.344349446750174,10.440665919075709,10.334717615809229,10.431034088134766,67600
2025-02-18 00:00:00+00:00,10.421402277335558,10.421402277335558,10.35398129770255,10.36361312866211,66300
2025-02-19 00:00:00+00:00,10.382877349853516,10.421403760633336,10.344350939073696,10.382877349853516,93800
2025-02-20 00:00:00+00:00,10.363612287408124,10.382875029221657,10.334716796875,10.334716796875,61300
2025-02-21 00:00:00+00:00,10.334718308567549,10.36361380332731,10.325087395522978,10.353981971740723,62000
2025-02-24 00:00:00+00:00,10.325086033067745,10.33471694484146,10.305822372436523,10.305822372436523,80000
2025-02-25 00:00:00+00:00,10.353981576819393,10.392507983154252,10.353981576819393,10.373245239257812,95700
2025-02-26 00:00:00+00:00,10.373246436065127,10.40214101451447,10.334719106743218,10.382877349853516,80700
2025-02-27 00:00:00+00:00,10.382876547958467,10.392508379545054,10.334718308567549,10.353981971740723,69400
2025-02-28 00:00:00+00:00,10.38287557335108,10.421401977539062,10.353980999845579,10.421401977539062,79900
2025-03-03 00:00:00+00:00,10.402138710021973,10.421401451873367,10.382875049628694,10.402138710021973,62500
2025-03-04 00:00:00+00:00,10.421400900287685,10.421400900287685,10.31545352935791,10.31545352935791,98900
2025-03-05 00:00:00+00:00,10.373245239257812,10.38287615193504,10.334717914380972,10.373245239257812,110500
2025-03-06 00:00:00+00:00,10.334718308567549,10.402140211131641,10.334718308567549,10.353981971740723,99800
2025-03-07 00:00:00+00:00,10.353981585742362,10.373245248197383,10.219138704183163,10.238402366638184,65800
2025-03-10 00:00:00+00:00,10.267296661358307,10.286560323287198,10.219138425078034,10.22877025604248,63400
2025-03-11 00:00:00+00:00,10.219138704183163,10.257665110551223,10.209507791497634,10.238402366638184,76900
2025-03-12 00:00:00+00:00,10.25766550697808,10.25766550697808,10.180612691264109,10.219139099121094,41800
2025-03-13 00:00:00+00:00,10.1613497149173,10.1613497149173,9.978348592862721,10.074665069580078,121500
2025-03-14 00:00:00+00:00,10.039810910244844,10.107581759576162,10.039810910244844,10.059174537658691,89200
2025-03-17 00:00:00+00:00,10.039810656763315,10.09790061422965,10.039810656763315,10.078536987304688,65100
2025-03-18 00:00:00+00:00,10.059174283688277,10.088218800767168,10.049492470225797,10.078536987304688,93500
2025-03-19 00:00:00+00:00,10.06885469636563,10.06885469636563,10.020447477965853,10.039810180664062,78900
2025-03-20 00:00:00+00:00,10.08821974661166,10.223762377868852,10.08821974661166,10.155990600585938,137600
2025-03-21 00:00:00+00:00,10.214078792167202,10.330257774536125,10.19471516678481,10.223760604858398,85400
2025-03-24 00:00:00+00:00,10.291532877902627,10.46580183733871,10.262488359099482,10.339941024780273,195000
2025-03-25 00:00:00+00:00,10.349620701832388,10.378666140538046,10.204397201538086,10.204397201538086,72500
2025-03-26 00:00:00+00:00,10.185036787047833,10.214081308969664,10.078538667819942,10.097902297973633,89000
2025-03-27 00:00:00+00:00,10.088218210600076,10.126944538875934,10.030128256532041,10.049491882324219,52600
2025-03-28 00:00:00+00:00,10.097902297973633,10.13662863497231,10.059175960974956,10.097902297973633,86900
2025-03-31 00:00:00+00:00,10.107581759576162,10.185035345922977,10.059174537658691,10.059174537658691,96100
2025-04-01 00:00:00+00:00,10.155990121207937,10.223761895291922,10.146308307294712,10.194716453552246,113900
2025-04-02 00:00:00+00:00,10.146306991577148,10.185034242208111,10.12694428957014,10.146306991577148,110500
2025-04-03 00:00:00+00:00,10.194716708909104,10.214080337220574,10.146308561439044,10.17535400390625,66200
2025-04-04 00:00:00+00:00,10.146308786215716,10.204398749128408,10.107582452043467,10.155990600585938,296300
2025-04-07 00:00:00+00:00,10.068855404163344,10.155989880701735,9.904268264770508,9.904268264770508,171600
2025-04-08 00:00:00+00:00,9.952676548681572,10.020448322105784,9.38146245968248,9.42987060546875,408100
2025-04-09 00:00:00+00:00,9.313691492288141,9.65254758521654,9.255602456722947,9.594457626342773,195700
2025-04-10 00:00:00+00:00,9.517005347338321,9.584776199334724,9.255602830131757,9.33305549621582,253800
2025-04-11 00:00:00+00:00,9.352417358224281,9.517004489647155,9.333054655102575,9.478278160095215,151400
2025-04-14 00:00:00+00:00,9.52668750928928,9.59445836376031,9.478279360391983,9.536369323730469,218300
2025-04-15 00:00:00+00:00,9.588937325007457,9.647346573350001,9.569466956627766,9.637611389160156,68100
2025-04-16 00:00:00+00:00,9.608408155873496,9.62787852707166,9.491588713879707,9.58893871307373,255400
2025-04-17 00:00:00+00:00,9.588937836686867,9.608407277707212,9.540262841538537,9.579202651977539,74800
2025-04-21 00:00:00+00:00,9.54026283811498,9.54026283811498,9.34556378598984,9.355298042297363,269400
2025-04-22 00:00:00+00:00,9.423443459620541,9.49158789614644,9.394237905339457,9.462383270263672,138600
2025-04-23 00:00:00+00:00,9.549998361014943,9.647347426325778,9.501323364160351,9.540263175964355,160800
2025-04-24 00:00:00+00:00,9.569467571078324,9.705757373292466,9.569467571078324,9.676551818847656,121200
2025-04-25 00:00:00+00:00,9.69602177747418,9.754431955489535,9.686286593071907,9.725226402282715,117700
2025-04-28 00:00:00+00:00,9.705757295743837,9.73496192155698,9.676551741532379,9.686286926269531,126200
2025-04-29 00:00:00+00:00,9.66681740811114,9.832311833729834,9.66681740811114,9.696022033691406,202000
2025-04-30 00:00:00+00:00,9.627877625598842,9.822576677358521,9.627877625598842,9.803106307983398,106500
2025-05-01 00:00:00+00:00,9.80310607687486,9.851781070766844,9.793371820815095,9.832311630249023,123800
2025-05-02 00:00:00+00:00,9.842046919062268,9.861517290021457,9.764167292022284,9.822577476501465,120700
2025-05-05 00:00:00+00:00,9.832313001167012,9.832313001167012,9.75443337144041,9.783638000488281,88400
2025-05-06 00:00:00+00:00,9.773901451898986,9.861516255224897,9.773901451898986,9.832311630249023,51300
2025-05-07 00:00:00+00:00,9.832312480769094,9.871252293571416,9.803106924868576,9.842046737670898,88000
2025-05-08 00:00:00+00:00,9.890721579555528,9.890721579555528,9.832312325473769,9.861516952514648,65600
2025-05-09 00:00:00+00:00,9.871250927923183,9.910190735338338,9.871250927923183,9.89072036743164,78400
2025-05-12 00:00:00+00:00,9.929661828946633,9.929661828946633,9.87125257229311,9.919926643371582,57800
2025-05-13 00:00:00+00:00,9.90045555138499,9.919924990893447,9.851780560016486,9.89072036743164,63600
2025-05-14 00:00:00+00:00,9.900457103541449,9.900457103541449,9.783637662981473,9.822577476501465,102100
2025-05-15 00:00:00+00:00,9.83627882977356,9.924365056517395,9.83627882977356,9.904789924621582,145500
2025-05-16 00:00:00+00:00,9.91457753683301,9.924365102826588,9.8460664416653,9.865640640258789,91100
2025-05-19 00:00:00+00:00,9.797130534545088,9.846067436061656,9.74819363302852,9.83627986907959,97900
2025-05-20 00:00:00+00:00,9.816703823230972,9.836278955376747,9.787342058405983,9.806917190551758,89200
2025-05-21 00:00:00+00:00,9.767767135232228,9.787342267796795,9.61116980829047,9.620957374572754,170800
2025-05-22 00:00:00+00:00,9.650318102587976,9.689467430114746,9.60138214322471,9.689467430114746,80000
2025-05-23 00:00:00+00:00,9.669894225169832,9.699255990479001,9.640532459860665,9.660106658935547,110900
2025-05-27 00:00:00+00:00,9.738406166188577,9.767767934042945,9.679682630479839,9.757981300354004,60000
2025-05-28 00:00:00+00:00,9.718832066974594,9.757981402320771,9.660107597258438,9.679682731628418,166000
2025-05-29 00:00:00+00:00,9.738405234297975,9.777554565488767,9.679681704208626,9.728617668151855,85600
2025-05-30 00:00:00+00:00,9.767767883620232,9.797130584716797,9.709044348214633,9.797130584716797,123300
2025-06-02 00:00:00+00:00,9.787342118307894,9.797129684440685,9.689468323767343,9.74819278717041,113700
2025-06-03 00:00:00+00:00,9.738404322871608,9.78734121562847,9.689467430114746,9.689467430114746,130000
2025-06-04 00:00:00+00:00,9.689468417506093,9.70904354996105,9.660106652217346,9.669894218444824,159900
2025-06-05 00:00:00+00:00,9.669895164443428,9.738406267950792,9.660107597258438,9.679682731628418,170900
2025-06-06 00:00:00+00:00,9.660106706308193,9.68946847176135,9.61116980829047,9.620957374572754,88600
2025-06-09 00:00:00+00:00,9.611168818050077,9.66989327629969,9.611168818050077,9.650318145751953,72100
2025-06-10 00:00:00+00:00,9.660107597258438,9.699256932604616,9.630745829097252,9.679682731628418,102400
2025-06-11 00:00:00+00:00,9.669894171481525,9.72861770177382,9.650319039121637,9.709043502807617,116700
2025-06-12 00:00:00+00:00,9.728618599105863,9.806918202373799,9.728618599105863,9.757981300354004,124700
2025-06-13 00:00:00+00:00,9.732394119238746,9.811119170804798,9.69303159345572,9.722553253173828,114700
2025-06-16 00:00:00+00:00,9.732394499711285,9.771757027033127,9.732394499711285,9.761916160583496,86300
2025-06-17 00:00:00+00:00,9.742234230041504,9.801278489064762,9.742234230041504,9.742234230041504,67400
2025-06-18 00:00:00+00:00,9.732394302268178,9.820959283088076,9.732394302268178,9.742234230041504,49600
2025-06-20 00:00:00+00:00,9.761915778956855,9.761915778956855,9.702871521043996,9.722553253173828,65000
2025-06-23 00:00:00+00:00,9.71271286187458,9.75207538958168,9.663509467621534,9.67335033416748,224200
2025-06-24 00:00:00+00:00,9.673349861325885,9.722553253173828,9.663508995260969,9.722553253173828,165400
2025-06-25 00:00:00+00:00,9.693032067259374,9.722553728420527,9.67335033416748,9.67335033416748,102300
2025-06-26 00:00:00+00:00,9.712712569768204,9.75207509629149,9.683190909494906,9.742234230041504,128900
2025-06-27 00:00:00+00:00,9.74223404682702,9.761915778956855,9.722553253173828,9.722553253173828,105700
2025-06-30 00:00:00+00:00,9.781597139736775,9.880003929138184,9.74223461167155,9.880003929138184,206100
2025-07-01 00:00:00+00:00,9.90952549153905,9.90952549153905,9.830800436195325,9.870162963867188,102300
2025-07-02 00:00:00+00:00,9.85048179578569,9.948887641995917,9.85048179578569,9.929206848144531,78000
2025-07-03 00:00:00+00:00,9.919366654866618,9.939048388529777,9.889844992848596,9.899685859680176,33200
2025-07-07 00:00:00+00:00,9.870163258858506,9.889844992521011,9.77175740597612,9.801279067993164,99800
2025-07-08 00:00:00+00:00,9.77175740597612,9.830800730010209,9.77175740597612,9.801279067993164,44600
2025-07-09 00:00:00+00:00,9.811119934824417,9.850482463672714,9.791438201161911,9.801279067993164,74300
2025-07-10 00:00:00+00:00,9.830800828647419,9.850482562507402,9.781597432474188,9.81112003326416,109100
2025-07-11 00:00:00+00:00,9.781597334330659,9.830800730010209,9.77175740597612,9.801279067993164,31300
2025-07-14 00:00:00+00:00,9.752074624429154,9.850481405214204,9.70287123403663,9.791437149047852,189000
2025-07-15 00:00:00+00:00,9.844866584612387,9.844866584612387,9.775606517304013,9.805289268493652,39300
2025-07-16 00:00:00+00:00,9.815184456727811,9.815184456727811,9.696452500831633,9.72613525390625,70900
2025-07-17 00:00:00+00:00,9.706346900552168,9.736029653119644,9.676663204387001,9.68655776977539,52000
2025-07-18 00:00:00+00:00,9.65687507397643,9.686557826718397,9.587614059448242,9.587614059448242,87300
2025-07-21 00:00:00+00:00,9.60740282811997,9.637085579742829,9.528248194727238,9.557930946350098,208800
2025-07-22 00:00:00+00:00,9.58761422470839,9.627191543579102,9.577720602688998,9.627191543579102,92300
2025-07-23 00:00:00+00:00,9.597508994565368,9.627191748450638,9.577720806507768,9.617298126220703,164600
2025-07-24 00:00:00+00:00,9.577720409303268,9.64698048002914,9.577720409303268,9.637085914611816,130400
2025-07-25 00:00:00+00:00,9.637086109196208,9.676663428066917,9.61729792155971,9.627191543579102,65000
2025-07-28 00:00:00+00:00,9.607403755187988,9.646981075703373,9.597509189159704,9.607403755187988,63600
2025-07-29 00:00:00+00:00,9.607403161957542,9.696452363518057,9.607403161957542,9.637085914611816,70700
2025-07-30 00:00:00+00:00,9.637086478359299,9.676663798746077,9.627191912363166,9.656875610351562,70500
2025-07-31 00:00:00+00:00,9.656874427688331,9.755817244739022,9.656874427688331,9.716239929199219,106300
2025-08-01 00:00:00+00:00,9.726134636256182,9.815183833422747,9.726134636256182,9.805289268493652,104300
2025-08-04 00:00:00+00:00,9.795395461810648,9.844867346688018,9.78550183971335,9.815184593200684,65300
2025-08-05 00:00:00+00:00,9.854761882699043,9.884444636096969,9.76571267890755,9.864656448364258,79500
2025-08-06 00:00:00+00:00,9.815184757486747,9.874550265455074,9.815184757486747,9.854762077331543,64400
2025-08-07 00:00:00+00:00,9.874550265455074,9.884444831315706,9.795395625765481,9.854762077331543,198600
2025-08-08 00:00:00+00:00,9.825079158895702,9.88444466587037,9.795395461810648,9.815184593200684,48800
2025-08-11 00:00:00+00:00,9.834972586134677,9.864656282631614,9.795395267736462,9.825078964233398,96200
2025-08-12 00:00:00+00:00,9.795395625765481,9.874550265455074,9.785502003502584,9.854762077331543,99600
2025-08-13 00:00:00+00:00,9.894339201762183,9.904233767427398,9.854761882699043,9.864656448364258,38900
2025-08-14 00:00:00+00:00,9.834972945610277,9.894339397176338,9.795395625765481,9.854762077331543,143100
2025-08-15 00:00:00+00:00,9.858741033683899,9.888585595035721,9.828896472332076,9.86868953704834,73600
2025-08-18 00:00:00+00:00,9.848792124661717,9.88858518773896,9.808999061584473,9.808999061584473,38200
2025-08-19 00:00:00+00:00,9.81894806965346,9.848792631311317,9.77915500452915,9.789103507995605,85900
2025-08-20 00:00:00+00:00,9.77915528269533,9.808999845202107,9.74931072018855,9.759259223937988,103300
2025-08-21 00:00:00+00:00,9.759258541693631,9.789103102114055,9.709516975165279,9.729413032531738,86600
2025-08-22 00:00:00+00:00,9.759259172418208,9.85874136316281,9.759259172418208,9.799052238464355,88600
2025-08-25 00:00:00+00:00,9.789103280762378,9.828896344962978,9.779154777526855,9.779154777526855,81000
2025-08-26 00:00:00+00:00,9.7990517839979,9.7990517839979,9.749310216561778,9.779154777526855,99500
2025-08-27 00:00:00+00:00,9.769206047058105,9.789103053066341,9.759258492795452,9.769206047058105,115300
2025-08-28 00:00:00+00:00,9.828896800813583,9.838845304510501,9.779155231070517,9.799052238464355,44500
2025-08-29 00:00:00+00:00,9.808999415917215,9.908482551574707,9.789103358030614,9.908482551574707,68100
2025-09-02 00:00:00+00:00,9.838844521946662,9.878637584827741,9.828896019041029,9.84879207611084,76000
2025-09-03 00:00:00+00:00,9.87863826751709,9.908482829555023,9.848792756737636,9.87863826751709,105600
2025-09-04 00:00:00+00:00,9.91843155576084,9.928379110835737,9.878638489236627,9.888586044311523,84100
2025-09-05 00:00:00+00:00,9.93832751588586,10.007966093167326,9.93832751588586,9.968173027038574,167300
2025-09-08 00:00:00+00:00,10.037810400848537,10.16713809967041,10.037810400848537,10.16713809967041,108200
2025-09-09 00:00:00+00:00,10.147241314159801,10.206931387511416,10.147241314159801,10.177085876464844,186200
2025-09-10 00:00:00+00:00,10.206931510656105,10.286517643590763,10.177085999249453,10.266620635986328,158800
2025-09-11 00:00:00+00:00,10.26662058424591,10.34620671677948,10.26662058424591,10.306413650512695,101500
2025-09-12 00:00:00+00:00,10.316362051477775,10.38599967956543,10.316362051477775,10.38599967956543,65400
2025-09-15 00:00:00+00:00,10.399999618530273,10.4399995803833,10.380000114440918,10.40999984741211,76800
2025-09-16 00:00:00+00:00,10.449999809265137,10.470000267028809,10.40999984741211,10.430000305175781,109800
2025-09-17 00:00:00+00:00,10.4399995803833,10.479999542236328,10.420000076293945,10.4399995803833,222700
2025-09-18 00:00:00+00:00,10.420000076293945,10.449999809265137,10.380000114440918,10.380000114440918,389400
2025-09-19 00:00:00+00:00,10.40999984741211,10.40999984741211,10.380000114440918,10.40999984741211,74700
2025-09-22 00:00:00+00:00,10.399999618530273,10.420000076293945,10.380000114440918,10.399999618530273,138100
2025-09-23 00:00:00+00:00,10.399999618530273,10.430000305175781,10.399999618530273,10.430000305175781,35500
2025-09-24 00:00:00+00:00,10.399999618530273,10.399999618530273,10.34000015258789,10.380000114440918,58400
2025-09-25 00:00:00+00:00,10.369999885559082,10.380000114440918,10.319999694824219,10.380000114440918,69700
2025-09-26 00:00:00+00:00,10.359999656677246,10.380000114440918,10.329999923706055,10.34000015258789,62700
