"('date', '')","('open', 'BGX')","('high', 'BGX')","('low', 'BGX')","('close', 'BGX')","('volume', 'BGX')"
2025-01-27 00:00:00+00:00,12.09444525383857,12.122813520385249,11.99042767529346,12.056620597839355,94800
2025-01-28 00:00:00+00:00,12.094444543567215,12.094444543567215,12.009338847114256,12.066076278686523,35900
2025-01-29 00:00:00+00:00,12.09444525383857,12.113358032743646,11.962058506935849,12.056620597839355,70700
2025-01-30 00:00:00+00:00,12.103900909423828,12.12281278537133,12.047163477959565,12.103900909423828,35400
2025-01-31 00:00:00+00:00,12.15118137290594,12.236286163330078,12.066075680670965,12.236286163330078,118800
2025-02-03 00:00:00+00:00,12.207918167114258,12.217374555749796,12.103900597555908,12.207918167114258,94000
2025-02-04 00:00:00+00:00,12.236287165532232,12.264656333141332,12.075533058135214,12.160637855529785,109600
2025-02-05 00:00:00+00:00,12.19846151142685,12.236286163330078,12.113356721002711,12.236286163330078,124200
2025-02-06 00:00:00+00:00,12.217374555749796,12.311936638483465,12.122812473016127,12.207918167114258,55800
2025-02-07 00:00:00+00:00,12.226830944385334,12.226830944385334,12.141725250287204,12.207918167114258,56900
2025-02-10 00:00:00+00:00,12.20791723253827,12.217373620449875,12.122811544955397,12.170092582702637,68000
2025-02-11 00:00:00+00:00,12.217374288283882,12.25519894018711,12.16063685952362,12.236286163330078,71400
2025-02-12 00:00:00+00:00,12.236286946968756,12.255199725037004,12.113357496768716,12.189006805419922,75000
2025-02-13 00:00:00+00:00,12.236286923362215,12.293024355646606,12.179550392888714,12.226831436157227,95300
2025-02-14 00:00:00+00:00,12.236286163330078,12.293023592090341,12.179549636380653,12.236286163330078,56200
2025-02-18 00:00:00+00:00,12.283568185303288,12.283568185303288,12.151182343967788,12.19846248626709,88200
2025-02-19 00:00:00+00:00,12.19846202398403,12.217374801635742,12.103900841158087,12.217374801635742,54000
2025-02-20 00:00:00+00:00,12.245743066302438,12.245743066302438,12.151181883476495,12.217374801635742,53500
2025-02-21 00:00:00+00:00,12.252627420619929,12.290738201530383,12.166878845045922,12.214516639709473,77500
2025-02-24 00:00:00+00:00,12.224045380193074,12.290739024091689,12.052546400302061,12.128767967224121,70200
2025-02-25 00:00:00+00:00,12.16687788097405,12.252626449753562,11.957268148259134,12.014433860778809,137200
2025-02-26 00:00:00+00:00,12.023961782409629,12.119239181452576,11.957268148259134,12.014433860778809,80300
2025-02-27 00:00:00+00:00,12.081130850062555,12.081130850062555,11.957270569677329,11.995381355285645,98100
2025-02-28 00:00:00+00:00,12.014434099054244,12.043017864513585,11.966796307220614,12.023962020874023,61700
2025-03-03 00:00:00+00:00,12.03349084860208,12.081129552654694,12.03349084860208,12.062073707580566,73600
2025-03-04 00:00:00+00:00,12.062073805163854,12.09065666437358,11.900102755254228,11.985852241516113,118600
2025-03-05 00:00:00+00:00,11.985849900525274,12.100182223666309,11.919156272517803,11.966794967651367,50400
2025-03-06 00:00:00+00:00,11.966797115779329,11.985852052073735,11.871519708409204,11.938213348388672,82100
2025-03-07 00:00:00+00:00,11.919157981872559,11.919157981872559,11.85246343566773,11.919157981872559,79700
2025-03-10 00:00:00+00:00,11.90963053785858,12.014434959483964,11.776242348726791,11.900102615356445,84200
2025-03-11 00:00:00+00:00,11.93821344538654,11.947741367927506,11.776242396720933,11.861991882324219,65000
2025-03-12 00:00:00+00:00,11.890574358487099,12.004907608032227,11.785769939808853,12.004907608032227,76800
2025-03-13 00:00:00+00:00,11.957269050813652,12.043018534698295,11.814352941461683,11.852463722229004,77800
2025-03-14 00:00:00+00:00,11.9191577437066,11.947740600861726,11.861991120763706,11.909629821777344,67300
2025-03-17 00:00:00+00:00,11.957268856249698,11.957268856249698,11.814352749223204,11.842936515808105,90900
2025-03-18 00:00:00+00:00,11.871519135093903,11.890574070468084,11.78576965432846,11.83340835571289,85600
2025-03-19 00:00:00+00:00,11.861991259701343,11.8715191817422,11.766714765190754,11.795297622680664,72600
2025-03-20 00:00:00+00:00,11.785770130663971,11.823880911585276,11.766715194519664,11.814352989196777,115000
2025-03-21 00:00:00+00:00,11.823880480170576,11.842936324252287,11.747658921109041,11.795297622680664,78900
2025-03-24 00:00:00+00:00,11.801053698990682,11.83943107219924,11.781864554892028,11.820241928100586,85000
2025-03-25 00:00:00+00:00,11.877809524536133,11.935375132084571,11.868214951615116,11.877809524536133,68000
2025-03-26 00:00:00+00:00,11.916186332702637,11.935374562640355,11.896997187776128,11.916186332702637,34600
2025-03-27 00:00:00+00:00,11.954563665186289,11.954563665186289,11.868214343300698,11.88740348815918,51900
2025-03-28 00:00:00+00:00,11.944969400174253,11.944969400174253,11.858620076066368,11.896997451782227,52100
2025-03-31 00:00:00+00:00,11.906592287343047,11.906592287343047,11.810649303429486,11.849026679992676,101200
2025-04-01 00:00:00+00:00,11.84902594733947,11.858619604645444,11.762676626664264,11.801054000854492,50100
2025-04-02 00:00:00+00:00,11.801053698990682,11.829836500149913,11.772270897831453,11.820241928100586,32100
2025-04-03 00:00:00+00:00,11.762676416012239,11.762676416012239,11.62835515125755,11.685921669006348,68700
2025-04-04 00:00:00+00:00,11.618760438097079,11.647544154116458,10.860806634372972,10.947155952453613,155200
2025-04-07 00:00:00+00:00,10.333118507716295,10.697703112557562,10.275551987747846,10.553788185119629,183000
2025-04-08 00:00:00+00:00,10.822429571607135,11.052694731419965,10.707297449195108,10.764863967895508,94300
2025-04-09 00:00:00+00:00,10.822430183236309,11.542006675219898,10.822430183236309,11.465251922607422,136100
2025-04-10 00:00:00+00:00,11.417280600477975,11.551601882420718,11.014317669638622,11.100666999816895,58700
2025-04-11 00:00:00+00:00,11.043100562288654,11.244582012612376,11.043100562288654,11.158232688903809,58400
2025-04-14 00:00:00+00:00,11.35971434603252,11.35971434603252,11.206204841084322,11.273365020751953,27800
2025-04-15 00:00:00+00:00,11.359713597392076,11.446062916981955,11.321336223684215,11.388496398925781,33700
2025-04-16 00:00:00+00:00,11.369309533730293,11.426875143704802,11.244582825467027,11.263771057128906,21800
2025-04-17 00:00:00+00:00,11.340525931751667,11.369309652027288,11.2925548946034,11.321337699890137,16000
2025-04-21 00:00:00+00:00,11.350120387079542,11.407686912042923,11.244582825467027,11.263771057128906,27400
2025-04-22 00:00:00+00:00,11.369308304993442,11.398091106869998,11.263769839798114,11.282958984375,33900
2025-04-23 00:00:00+00:00,11.424068203486852,11.559378991297706,11.385408110073657,11.45306396484375,54700
2025-04-24 00:00:00+00:00,11.511054137107163,11.636699676513672,11.462728787838602,11.636699676513672,39600
2025-04-25 00:00:00+00:00,11.704354704857602,11.75268005450769,11.346748592213958,11.559379577636719,56100
2025-04-28 00:00:00+00:00,11.598040111638806,11.69469081459423,11.520719917966234,11.578709602355957,27000
2025-04-29 00:00:00+00:00,11.59804000230143,11.704355037166605,11.58837474775112,11.694690704345703,55600
2025-04-30 00:00:00+00:00,11.675360397444498,11.733351004021253,11.675360397444498,11.704355239868164,50200
2025-05-01 00:00:00+00:00,11.752679915787908,11.772010424111533,11.675359725952148,11.675359725952148,54700
2025-05-02 00:00:00+00:00,11.77201009731282,11.791339683370474,11.69468990962352,11.743014335632324,36900
2025-05-05 00:00:00+00:00,11.733349800109863,11.820334318455734,11.723684546383879,11.733349800109863,40300
2025-05-06 00:00:00+00:00,11.733351004021253,11.791340688868585,11.656030809738528,11.704355239868164,44000
2025-05-07 00:00:00+00:00,11.71402033898426,11.73335084816288,11.646365400317919,11.656030654907227,32900
2025-05-08 00:00:00+00:00,11.704355807042184,11.75268116124301,11.646366119384766,11.646366119384766,34900
2025-05-09 00:00:00+00:00,11.714019918740025,11.81067061770692,11.675359823499141,11.801005363464355,74200
2025-05-12 00:00:00+00:00,11.916985129259388,11.916985129259388,11.752679501221802,11.820334434509277,113500
2025-05-13 00:00:00+00:00,11.801004836485651,11.89765553113657,11.801004836485651,11.85899543762207,48400
2025-05-14 00:00:00+00:00,11.84933133904176,11.93631678836222,11.839666084288503,11.868660926818848,39300
2025-05-15 00:00:00+00:00,11.897656829158878,11.955646514892578,11.830000966830315,11.955646514892578,90000
2025-05-16 00:00:00+00:00,11.945981308438453,11.945981308438453,11.897656877374347,11.916986465454102,24700
2025-05-19 00:00:00+00:00,11.897656205897198,11.897656205897198,11.839665601471914,11.887990951538086,46700
2025-05-20 00:00:00+00:00,11.907320022583008,11.926650530463641,11.86865992855109,11.907320022583008,25800
2025-05-21 00:00:00+00:00,11.897655587896953,11.93631568159589,11.772010052943072,11.7816743850708,109700
2025-05-22 00:00:00+00:00,11.816718101501465,11.816718101501465,11.73884853644037,11.816718101501465,39500
2025-05-23 00:00:00+00:00,11.787516092722127,11.865385656292403,11.768049165968767,11.806983947753906,78300
2025-05-27 00:00:00+00:00,11.845917386509308,11.914053014838826,11.73884698080888,11.748579978942871,192400
2025-05-28 00:00:00+00:00,11.777781985891435,11.797248910814107,11.719379354566753,11.75831413269043,112900
2025-05-29 00:00:00+00:00,11.787515793582022,11.83618450164795,11.748581012784959,11.83618450164795,42300
2025-05-30 00:00:00+00:00,11.826450647715623,11.875119356083347,11.777782867626298,11.797249794006348,61800
2025-06-02 00:00:00+00:00,11.806983873854062,11.865385582027024,11.797249946399097,11.845918655395508,51200
2025-06-03 00:00:00+00:00,11.806983721335573,11.836184575044848,11.797249794006348,11.797249794006348,39700
2025-06-04 00:00:00+00:00,11.836185028627519,11.845918956329765,11.74858153586418,11.816718101501465,64500
2025-06-05 00:00:00+00:00,11.845919081883926,11.88485386482714,11.777783443802912,11.865386009216309,39700
2025-06-06 00:00:00+00:00,11.894587136982743,11.933521917779807,11.83618450164795,11.83618450164795,42600
2025-06-09 00:00:00+00:00,11.88485386482714,11.923788647770353,11.836185154078509,11.865386009216309,75100
2025-06-10 00:00:00+00:00,11.904320792159522,11.904320792159522,11.816718226746126,11.865386009216309,84800
2025-06-11 00:00:00+00:00,11.914054719964938,11.943256503381184,11.836185154078509,11.865386009216309,99600
2025-06-12 00:00:00+00:00,11.904319716795067,11.99192320257334,11.904319716795067,11.943255424499512,76200
2025-06-13 00:00:00+00:00,11.943255424499512,12.001657129499451,11.89458671814732,11.943255424499512,49300
2025-06-16 00:00:00+00:00,11.972456323653521,12.001657176267281,11.865384983605791,11.904319763183594,37800
2025-06-17 00:00:00+00:00,11.914053690147636,11.914053690147636,11.855651984920117,11.904319763183594,41900
2025-06-18 00:00:00+00:00,11.90432006263786,11.91405398984676,11.855652283150143,11.87511920928955,54700
2025-06-20 00:00:00+00:00,11.943255471039762,11.943255471039762,11.855651984920117,11.904319763183594,43000
2025-06-23 00:00:00+00:00,11.859235143724282,11.947443542816353,11.839632654127278,11.849433898925781,124700
2025-06-24 00:00:00+00:00,11.859236312662834,11.908240672089297,11.859236312662834,11.89844036102295,119500
2025-06-25 00:00:00+00:00,11.957245158415716,12.006250449229759,11.937643602909006,11.976847648620605,35300
2025-06-26 00:00:00+00:00,11.99644947052002,12.016051961160201,11.967046669257948,11.99644947052002,34700
2025-06-27 00:00:00+00:00,11.99645001961657,12.035654067993164,11.99645001961657,12.035654067993164,36200
2025-06-30 00:00:00+00:00,12.074857525805966,12.163066864013672,12.04545472463613,12.163066864013672,149700
2025-07-01 00:00:00+00:00,12.10426187751808,12.18266997442571,12.094460631730065,12.172868728637695,40600
2025-07-02 00:00:00+00:00,12.172868041092139,12.212072087331638,12.133663994852638,12.192469596862793,38800
2025-07-03 00:00:00+00:00,12.1728679921095,12.261077329467977,12.153265501719533,12.22187328338623,93800
2025-07-07 00:00:00+00:00,12.212072087331638,12.241474888336716,12.123862749618215,12.192469596862793,121100
2025-07-08 00:00:00+00:00,12.182669286326561,12.221873332566062,12.153265550623294,12.192469596862793,26000
2025-07-09 00:00:00+00:00,12.251276685688191,12.251276685688191,12.172868589675645,12.231674194335938,44600
2025-07-10 00:00:00+00:00,12.261077596101895,12.270878841510019,12.212072303759477,12.241475105285645,43400
2025-07-11 00:00:00+00:00,12.231673308012079,12.261077042909823,12.172867707612921,12.2022705078125,60300
2025-07-14 00:00:00+00:00,12.241475320504511,12.300281859288939,12.153265979676984,12.290480613708496,71400
2025-07-15 00:00:00+00:00,12.25127635069377,12.280679152219937,12.202271058351354,12.241475105285645,83900
2025-07-16 00:00:00+00:00,12.251276849139131,12.329684946197762,12.24147560333224,12.310083389282227,43700
2025-07-17 00:00:00+00:00,12.270878655347136,12.349286748026183,12.251276164828278,12.329684257507324,99800
2025-07-18 00:00:00+00:00,12.329684876379957,12.349287367882738,12.300282073824029,12.339486122131348,41400
2025-07-21 00:00:00+00:00,12.349287437811542,12.349287437811542,12.261078094946022,12.310083389282227,48600
2025-07-22 00:00:00+00:00,12.32968459208301,12.37868988501176,12.280679299154261,12.319883346557617,50800
2025-07-23 00:00:00+00:00,12.339485837608406,12.349287083133799,12.280679299154261,12.319883346557617,108200
2025-07-24 00:00:00+00:00,12.333696795193173,12.363297404025449,12.225160602150574,12.244894027709961,67100
2025-07-25 00:00:00+00:00,12.284362308482295,12.284362308482295,12.225161088462743,12.274495124816895,58000
2025-07-28 00:00:00+00:00,12.235026863838153,12.402765215797674,12.235026863838153,12.284361839294434,82500
2025-07-29 00:00:00+00:00,12.313961999498423,12.383031339015142,12.294228574626759,12.333696365356445,67900
2025-07-30 00:00:00+00:00,12.313963002014045,12.442233567574997,12.304096759268152,12.432367324829102,60100
2025-07-31 00:00:00+00:00,12.39289998461505,12.461968391297205,12.333697821040012,12.402766227722168,63800
2025-08-01 00:00:00+00:00,12.353432173043505,12.422500579635175,12.25476221420986,12.363298416137695,103100
2025-08-04 00:00:00+00:00,12.353431668525936,12.481701292390055,12.26462889739968,12.294229507446289,50300
2025-08-05 00:00:00+00:00,12.333696830841658,12.373164623060896,12.225160637485354,12.304096221923828,45500
2025-08-06 00:00:00+00:00,12.274494672019607,12.353431197444474,12.254761246403184,12.304096221923828,78300
2025-08-07 00:00:00+00:00,12.343564014143066,12.353431197444474,12.225160637485354,12.304096221923828,64300
2025-08-08 00:00:00+00:00,12.264628899975465,12.353431671120372,12.235027348936212,12.313962936401367,52400
2025-08-11 00:00:00+00:00,12.274495124816895,12.323830102157471,12.244894514807118,12.274495124816895,45700
2025-08-12 00:00:00+00:00,12.304096675813096,12.323830102157471,12.185693294787567,12.274495124816895,58000
2025-08-13 00:00:00+00:00,12.313962444795711,12.36329742023846,12.235026860481872,12.264628410339355,54000
2025-08-14 00:00:00+00:00,12.264628879525114,12.313962915868755,12.244894512198517,12.254761695861816,56300
2025-08-15 00:00:00+00:00,12.304096205871502,12.343563998039249,12.264628413703756,12.284361839294434,37900
2025-08-18 00:00:00+00:00,12.304096186360898,12.323829611920285,12.244894027709961,12.244894027709961,38900
2025-08-19 00:00:00+00:00,12.274494652638792,12.304096202496275,12.264628410339355,12.264628410339355,58200
2025-08-20 00:00:00+00:00,12.294229492147695,12.294229492147695,12.185693294787567,12.274495124816895,120700
2025-08-21 00:00:00+00:00,12.274494636542235,12.284361819815123,12.215293418877685,12.244894027709961,32900
2025-08-22 00:00:00+00:00,12.308474558780281,12.308474558780281,12.219066604162153,12.258803367614746,89700
2025-08-25 00:00:00+00:00,12.298540104406495,12.328342440081542,12.258803341040043,12.318408012390137,40400
2025-08-26 00:00:00+00:00,12.32834240441589,12.427684786244209,12.32834240441589,12.417750358581543,69300
2025-08-27 00:00:00+00:00,12.427684783935547,12.45748711951884,12.358144737708976,12.427684783935547,75400
2025-08-28 00:00:00+00:00,12.467421533973539,12.467421533973539,12.358144724618606,12.457487106323242,61800
2025-08-29 00:00:00+00:00,12.387948022992715,12.457487121833038,12.29854006882706,12.417750358581543,235300
2025-09-02 00:00:00+00:00,12.407815930918877,12.447552694170373,12.387948022992715,12.417750358581543,39700
2025-09-03 00:00:00+00:00,12.417750360892054,12.43761921622108,12.368079169968652,12.407815933227539,43000
2025-09-04 00:00:00+00:00,12.417750358581543,12.437619213906874,12.32834240441589,12.417750358581543,65900
2025-09-05 00:00:00+00:00,12.45748709319063,12.51709271163041,12.358144711590722,12.487289428710938,130800
2025-09-08 00:00:00+00:00,12.507158312747197,12.517092740409863,12.368079167667384,12.417750358581543,135800
2025-09-09 00:00:00+00:00,12.417750378805739,12.417750378805739,12.338276852173314,12.358144760131836,66000
2025-09-10 00:00:00+00:00,12.397881505563026,12.45748712415094,12.348211262038792,12.407815933227539,152000
2025-09-11 00:00:00+00:00,12.407815926312619,12.467421544867316,12.368079163075876,12.43761920928955,142300
2025-09-12 00:00:00+00:00,12.467421565117528,12.467421565117528,12.358144755489617,12.378013610839844,59400
2025-09-15 00:00:00+00:00,12.368079183164731,12.517092756093925,12.308474511912387,12.378013610839844,162900
2025-09-16 00:00:00+00:00,12.36807921210225,12.36807921210225,12.288605685313737,12.30847454071045,35400
2025-09-17 00:00:00+00:00,12.36807921210225,12.36807921210225,12.24886892191948,12.30847454071045,72000
2025-09-18 00:00:00+00:00,12.288605692352483,12.308474547760579,12.258803356639513,12.278671264648438,56600
2025-09-19 00:00:00+00:00,12.278671264648438,12.318408028065454,12.179329829805479,12.278671264648438,30900
2025-09-22 00:00:00+00:00,12.298540144495222,12.298540144495222,12.179329854007284,12.22900104522705,47600
2025-09-23 00:00:00+00:00,12.210000038146973,12.289999961853027,12.15999984741211,12.239999771118164,99400
2025-09-24 00:00:00+00:00,12.199999809265137,12.220000267028809,12.15999984741211,12.1899995803833,74200
2025-09-25 00:00:00+00:00,12.1899995803833,12.239999771118164,12.119999885559082,12.149999618530273,55600
2025-09-26 00:00:00+00:00,12.109999656677246,12.1899995803833,11.989999771118164,11.989999771118164,88900
