"('date', '')","('open', 'ACT')","('high', 'ACT')","('low', 'ACT')","('close', 'ACT')","('volume', 'ACT')"
2025-01-27 00:00:00+00:00,32.73018975793949,33.53443489028209,32.73018975793949,33.42824935913086,248700
2025-01-28 00:00:00+00:00,33.408585232971426,33.82643759985085,33.21194772192565,33.42824935913086,237600
2025-01-29 00:00:00+00:00,33.36925442616778,33.74286529349922,33.16278674312209,33.34959030151367,209800
2025-01-30 00:00:00+00:00,33.65437989750299,33.70353833574792,33.251274703017096,33.388919830322266,178400
2025-01-31 00:00:00+00:00,33.310265201574175,33.43807638369672,32.956318465284824,33.211944580078125,323100
2025-02-03 00:00:00+00:00,32.6613673734062,33.23161203300876,32.44014876579297,32.838340759277344,308000
2025-02-04 00:00:00+00:00,32.88749817936017,33.29060337899422,32.7695171759559,33.04480743408203,378500
2025-02-05 00:00:00+00:00,32.936656781267935,33.600305085706175,32.7105249608952,33.52656555175781,401800
2025-02-06 00:00:00+00:00,33.73303444688686,33.73303444688686,33.36925377372109,33.56589126586914,299100
2025-02-07 00:00:00+00:00,33.5658916324079,33.63471419282902,33.09396389642806,33.339759826660156,210600
2025-02-10 00:00:00+00:00,33.48724399606255,33.48724399606255,33.15296132990454,33.379093170166016,255400
2025-02-11 00:00:00+00:00,33.17262424268658,33.29060525273133,33.01039800978212,33.22178268432617,172700
2025-02-12 00:00:00+00:00,32.92682818571758,32.92682818571758,32.31725150944928,32.504058837890625,301800
2025-02-13 00:00:00+00:00,32.53355551619646,32.95632489473705,32.464732942996726,32.93666076660156,265700
2025-02-14 00:00:00+00:00,32.93665246448755,33.19227856471708,32.43523045034394,33.034969329833984,165900
2025-02-18 00:00:00+00:00,32.98581378037576,33.13329284183422,32.74788274482661,33.00547790527344,165800
2025-02-19 00:00:00+00:00,32.7793461784107,33.025142114436406,32.64170105432403,32.76951599121094,300500
2025-02-20 00:00:00+00:00,32.64170010460033,32.92190731349496,32.43031545574661,32.62203598022461,254100
2025-02-21 00:00:00+00:00,32.854383157421594,32.90381722647351,32.45890683342857,32.54788589477539,194000
2025-02-24 00:00:00+00:00,32.646756218401556,33.03234721848237,32.429241799247244,32.8543815612793,276200
2025-02-25 00:00:00+00:00,33.062006550821906,33.58601821213193,32.379807386552514,33.447601318359375,331000
2025-02-26 00:00:00+00:00,33.328955594475865,33.49703594801127,33.0521218022735,33.309181213378906,214600
2025-02-27 00:00:00+00:00,33.20042798484257,33.63050851879651,32.884041656866266,33.57612991333008,341700
2025-02-28 00:00:00+00:00,33.714545047817076,34.011156979065326,33.44265580627602,33.99138259887695,340400
2025-03-03 00:00:00+00:00,33.872736906468404,34.36214433858768,33.872736906468404,34.228668212890625,198500
2025-03-04 00:00:00+00:00,34.00126889344961,34.06059203574249,33.328955033773624,33.447601318359375,307600
2025-03-05 00:00:00+00:00,33.35861807805896,33.6552262426993,33.22019741442119,33.47726058959961,175400
2025-03-06 00:00:00+00:00,33.23008727044186,33.45748699438952,32.943364403542716,33.417938232421875,248200
2025-03-07 00:00:00+00:00,33.30917846218162,33.871746923139625,33.2547998615508,33.70465850830078,196900
2025-03-10 00:00:00+00:00,33.38827754156759,33.902400116936526,32.97302309656377,33.21031188964844,340700
2025-03-11 00:00:00+00:00,33.23008642492501,33.417937382125295,32.65664070571768,32.72584915161133,220100
2025-03-12 00:00:00+00:00,32.78517331534017,32.90381583034623,32.142519130200334,32.55777359008789,242800
2025-03-13 00:00:00+00:00,32.54788111160354,33.0521183479334,32.45395752568104,32.52811050415039,129200
2025-03-14 00:00:00+00:00,32.64675525322568,33.0471760843057,32.557772427254854,33.0224609375,172000
2025-03-17 00:00:00+00:00,32.84449208966436,33.121325845046655,32.617092394660745,33.07189178466797,158900
2025-03-18 00:00:00+00:00,32.95325048052854,33.35861582485808,32.89392734297646,33.17076110839844,189600
2025-03-19 00:00:00+00:00,33.170763529416625,33.6750008064688,33.170763529416625,33.55635452270508,209900
2025-03-20 00:00:00+00:00,33.34872881531228,33.92217453244035,33.34872881531228,33.58601760864258,188100
2025-03-21 00:00:00+00:00,33.388274545365576,33.86284831737013,33.08177733421434,33.33884048461914,365300
2025-03-24 00:00:00+00:00,33.467373523794414,34.15451725892302,33.42782853195719,34.08036804199219,237000
2025-03-25 00:00:00+00:00,34.11990999828073,34.32753910194791,33.84307622216094,34.02104187011719,177700
2025-03-26 00:00:00+00:00,34.05070000154769,34.51538848019681,34.05070000154769,34.327537536621094,135100
2025-03-27 00:00:00+00:00,34.37697380219634,34.772450093746386,34.001268119383006,34.634033203125,164300
2025-03-28 00:00:00+00:00,34.515391498764956,34.579655407603354,33.87273732407099,34.01115798950195,149300
2025-03-31 00:00:00+00:00,33.75409520242243,34.4857322133034,33.665112373687954,34.357200622558594,222300
2025-04-01 00:00:00+00:00,34.317649704105534,34.93558492827155,34.11990967805695,34.8021125793457,172700
2025-04-02 00:00:00+00:00,34.505505424109074,35.05917298716681,34.268216631671905,35.00973892211914,171400
2025-04-03 00:00:00+00:00,34.189123664241095,34.940531276260934,34.11991144569773,34.57471466064453,252200
2025-04-04 00:00:00+00:00,33.81341933341709,34.070478750840074,32.6764169076525,32.8741569519043,295600
2025-04-07 00:00:00+00:00,31.974441533266603,33.08376051667144,31.26258080846067,31.786590576171875,611500
2025-04-08 00:00:00+00:00,32.52811418386234,32.66653108115559,31.173599239675546,31.54930305480957,460400
2025-04-09 00:00:00+00:00,31.232919464354747,33.32401401235895,30.926424108007676,32.9927978515625,471900
2025-04-10 00:00:00+00:00,35.23713860573372,36.057758416753735,34.110025328757594,34.44618225097656,1647900
2025-04-11 00:00:00+00:00,34.39674623061039,35.09871971982843,34.0160960314248,34.97018814086914,813000
2025-04-14 00:00:00+00:00,35.326122890002985,35.869905170628016,35.03940002094663,35.187705993652344,1018800
2025-04-15 00:00:00+00:00,35.29645992315064,35.504085248377024,34.60437173415215,34.86143112182617,5363000
2025-04-16 00:00:00+00:00,34.70324487606107,35.03940182951094,33.862854378225265,34.20889663696289,943200
2025-04-17 00:00:00+00:00,33.71454565946839,34.940530852347905,33.71454565946839,34.7922248840332,841500
2025-04-21 00:00:00+00:00,34.70324039893859,34.78233791734712,33.81341594630624,34.15945816040039,637200
2025-04-22 00:00:00+00:00,34.59448665863422,35.03939699517675,34.41652101538631,34.940528869628906,428800
2025-04-23 00:00:00+00:00,35.474425984736676,35.55351973127279,34.69335496546479,34.83177185058594,476300
2025-04-24 00:00:00+00:00,34.74279066919999,35.22230902356976,34.58459939708004,35.088836669921875,315000
2025-04-25 00:00:00+00:00,34.9207570874714,34.9207570874714,34.307766366013034,34.46595764160156,370200
2025-04-28 00:00:00+00:00,34.47584274881288,34.841663135922985,34.45606836803038,34.76256561279297,486800
2025-04-29 00:00:00+00:00,34.742789259811694,35.13826930985711,34.42640672840627,35.09872055053711,353900
2025-04-30 00:00:00+00:00,34.960304892433975,35.53869137438929,34.61425889359546,35.38544464111328,466100
2025-05-01 00:00:00+00:00,36.32470800707948,36.73995869171372,34.87725575913902,36.1566276550293,711700
2025-05-02 00:00:00+00:00,36.07753157144318,37.134444442339586,36.06764249583238,36.89814758300781,441200
2025-05-05 00:00:00+00:00,36.196177842878406,37.01679393980398,34.91087320491714,36.14674377441406,461300
2025-05-06 00:00:00+00:00,35.95888440504674,36.15662442502667,35.66227626086543,35.83035659790039,383000
2025-05-07 00:00:00+00:00,36.008322096894894,36.270329818436345,35.86001989564352,36.12696838378906,643800
2025-05-08 00:00:00+00:00,36.33459109324198,36.532331118813175,35.998434181244136,36.03798294067383,568900
2025-05-09 00:00:00+00:00,36.037985952276976,36.3049344433697,35.4744292838293,35.72160339355469,393100
2025-05-12 00:00:00+00:00,36.2159475624938,36.552104464986535,35.67216533623188,35.83035659790039,490200
2025-05-13 00:00:00+00:00,36.01821296392347,36.206063936812015,35.63262194129145,35.71171569824219,386200
2025-05-14 00:00:00+00:00,35.58318626729798,35.58318626729798,34.93064677267205,35.078948974609375,434800
2025-05-15 00:00:00+00:00,35.00973683503569,35.860016280845365,34.8910943316786,35.83035659790039,471600
2025-05-16 00:00:00+00:00,35.59307216820871,36.26538605533441,34.75268169509039,36.255496978759766,719900
2025-05-19 00:00:00+00:00,36.046674370183474,36.394709708851174,35.99198256077845,36.33504867553711,289100
2025-05-20 00:00:00+00:00,36.17594582514,36.85710123587359,36.11628099924992,36.573699951171875,310300
2025-05-21 00:00:00+00:00,36.29527286416225,36.4911665025903,35.390377171883664,35.48981475830078,704600
2025-05-22 00:00:00+00:00,35.32076886237812,35.44009472054847,34.85340387736832,35.1318359375,377300
2025-05-23 00:00:00+00:00,34.823572359152024,35.19149595734952,34.75396529444711,34.97272872924805,288700
2025-05-27 00:00:00+00:00,35.221329156094185,36.7526922828724,34.913070358430296,35.519649505615234,305100
2025-05-28 00:00:00+00:00,35.41026363067192,35.52760179740703,35.20144243393162,35.27104949951172,254900
2025-05-29 00:00:00+00:00,35.24121771958205,35.531579726354344,35.16166840748186,35.450042724609375,283600
2025-05-30 00:00:00+00:00,35.390375641850554,35.47987098307712,35.17160840922993,35.20144271850586,783500
2025-06-02 00:00:00+00:00,35.03239485186523,35.64891621637681,34.54514538086921,34.79374313354492,434600
2025-06-03 00:00:00+00:00,34.61475118157551,34.85340289116338,34.26671206458411,34.704246520996094,481100
2025-06-04 00:00:00+00:00,34.63464214129826,34.78379852302885,34.38107136106519,34.44570541381836,354000
2025-06-05 00:00:00+00:00,34.44570430261374,34.54017266330619,34.09766896316902,34.187164306640625,335700
2025-06-06 00:00:00+00:00,34.4457038576011,34.49045342540913,34.057891972001315,34.42581558227539,431300
2025-06-09 00:00:00+00:00,34.33632011262931,34.42581545461282,33.759575303524976,34.057891845703125,478400
2025-06-10 00:00:00+00:00,34.05789225550192,34.565030003976794,33.97833915353685,34.35620880126953,337800
2025-06-11 00:00:00+00:00,34.36615637302992,34.87329414419153,34.3412950792285,34.64458465576172,409000
2025-06-12 00:00:00+00:00,34.41587277306486,35.42020600397788,34.19710554139446,35.370487213134766,358200
2025-06-13 00:00:00+00:00,35.370486928859584,35.77818707977735,35.13183521741047,35.440093994140625,444200
2025-06-16 00:00:00+00:00,35.53953606965719,36.19583397904433,35.53953606965719,35.66880416870117,485000
2025-06-17 00:00:00+00:00,35.48981581526773,35.55942288649293,34.5749778544218,34.84346389770508,413300
2025-06-18 00:00:00+00:00,34.82357333458007,35.88259838579778,34.82357333458007,35.66880416870117,719800
2025-06-20 00:00:00+00:00,35.847794282107095,36.15605685331633,35.7085801510128,36.07650375366211,1823900
2025-06-23 00:00:00+00:00,36.036730598496796,37.14050139423482,36.036730598496796,37.1206169128418,546300
2025-06-24 00:00:00+00:00,37.19022545792533,37.642671396985854,37.1027178044507,37.22502899169922,443100
2025-06-25 00:00:00+00:00,37.17033640671122,37.17033640671122,36.52398074348457,36.54386901855469,410000
2025-06-26 00:00:00+00:00,36.742748107885376,36.872019999654995,36.48420432434613,36.643306732177734,340100
2025-06-27 00:00:00+00:00,36.64330701805997,36.9714578705044,36.414597542098996,36.573699951171875,712200
2025-06-30 00:00:00+00:00,36.64330716509465,37.0112345696088,36.414597688215956,36.941627502441406,401300
2025-07-01 00:00:00+00:00,36.79246952191421,37.73714179532624,36.75766598626065,37.458709716796875,568400
2025-07-02 00:00:00+00:00,37.45870917637582,37.56312357513098,36.7725807148327,37.32944107055664,413000
2025-07-03 00:00:00+00:00,37.58797836303711,37.757026802502835,37.29463484411501,37.58797836303711,200700
2025-07-07 00:00:00+00:00,37.49848317325347,37.56809023881237,36.842185274197746,37.150447845458984,449000
2025-07-08 00:00:00+00:00,37.15044797687425,37.5084293400438,36.797439630776665,36.98139953613281,444700
2025-07-09 00:00:00+00:00,37.10072904855699,37.23497016259777,35.77818721655994,36.07650375366211,461800
2025-07-10 00:00:00+00:00,35.95717950050819,36.136170189409285,35.151721400453255,35.29093933105469,410900
2025-07-11 00:00:00+00:00,35.370488803699324,35.370488803699324,34.48050837237415,34.58491897583008,367300
2025-07-14 00:00:00+00:00,34.54514717250901,35.012508392333984,34.45962720447997,35.012508392333984,399300
2025-07-15 00:00:00+00:00,34.9031220975087,35.19149639389231,34.157328857875605,34.197105407714844,281300
2025-07-16 00:00:00+00:00,34.38604339011677,34.64458338699929,34.05789253179976,34.55508804321289,312200
2025-07-17 00:00:00+00:00,34.55508775053858,34.95284567362045,34.54514550944685,34.89318084716797,269500
2025-07-18 00:00:00+00:00,35.17160954582144,35.21138609727434,34.51531162005152,34.65452575683594,278000
2025-07-21 00:00:00+00:00,34.77385711669922,35.00256660881949,34.46559451777142,34.77385711669922,280100
2025-07-22 00:00:00+00:00,34.92301135764958,35.191497386687885,34.823573773546805,35.16166687011719,255300
2025-07-23 00:00:00+00:00,35.2809944152832,35.345628468707886,34.95284733742597,35.2809944152832,217900
2025-07-24 00:00:00+00:00,35.38043324639867,35.45998255308554,34.79374241054319,34.83351516723633,218500
2025-07-25 00:00:00+00:00,34.83351545089211,35.05228268433851,34.664470801993076,35.03239440917969,241500
2025-07-28 00:00:00+00:00,34.923012920245796,35.02245430209866,34.634642396124626,34.91307067871094,324900
2025-07-29 00:00:00+00:00,35.1815549941674,35.39037619586481,35.022452584307366,35.062225341796875,348400
2025-07-30 00:00:00+00:00,34.992617864210835,35.10697449806638,34.10761048266149,34.22693634033203,346400
2025-07-31 00:00:00+00:00,34.00817261758436,34.8832377509323,33.749628835928995,34.56502914428711,464600
2025-08-01 00:00:00+00:00,34.86335095332191,35.33966434876856,34.63464147111986,34.93792724609375,416900
2025-08-04 00:00:00+00:00,35.00256445957234,35.211385662168574,34.83351601463681,35.16166687011719,254400
2025-08-05 00:00:00+00:00,35.1815551335961,35.75829994913666,35.1815551335961,35.698638916015625,313000
2025-08-06 00:00:00+00:00,35.738412080776726,36.21571931768568,35.738412080776726,35.99695587158203,257100
2025-08-07 00:00:00+00:00,35.92734724701789,36.04667310275112,35.59919640212582,35.708580017089844,197000
2025-08-08 00:00:00+00:00,35.907459516974924,37.09078343809276,35.857740725773446,36.91179275512695,275100
2025-08-11 00:00:00+00:00,36.92174049331847,37.24988756503298,36.85213342376385,37.031124114990234,303100
2025-08-12 00:00:00+00:00,37.18027962363655,37.62775634120961,37.14547608967535,37.50843048095703,241400
2025-08-13 00:00:00+00:00,37.6476433217854,38.03048218218957,37.249885410224735,37.955902099609375,280100
2025-08-14 00:00:00+00:00,37.82663640125846,38.33377416702056,37.69736450280898,38.035457611083984,270900
2025-08-15 00:00:00+00:00,38.16472955684402,38.30394369690028,36.88196419209569,37.22999954223633,270600
2025-08-18 00:00:00+00:00,37.22999954223633,37.41999816894531,37.119998931884766,37.279998779296875,212000
2025-08-19 00:00:00+00:00,37.400001525878906,37.939998626708984,37.380001068115234,37.7400016784668,206100
2025-08-20 00:00:00+00:00,37.849998474121094,38.06999969482422,37.70000076293945,37.880001068115234,195900
2025-08-21 00:00:00+00:00,37.83000183105469,37.959999084472656,37.52000045776367,37.70000076293945,230700
2025-08-22 00:00:00+00:00,37.779998779296875,38.8650016784668,37.779998779296875,38.7400016784668,274200
2025-08-25 00:00:00+00:00,38.66999816894531,38.69499969482422,38.025001525878906,38.040000915527344,249200
2025-08-26 00:00:00+00:00,38.27000045776367,38.27000045776367,37.79499816894531,38.130001068115234,269800
2025-08-27 00:00:00+00:00,37.939998626708984,38.29499816894531,37.939998626708984,38.130001068115234,228000
2025-08-28 00:00:00+00:00,38.09000015258789,38.09000015258789,37.39500045776367,37.58000183105469,270000
2025-08-29 00:00:00+00:00,37.439998626708984,37.869998931884766,37.439998626708984,37.650001525878906,357500
2025-09-02 00:00:00+00:00,37.5099983215332,37.650001525878906,36.93000030517578,37.470001220703125,322200
2025-09-03 00:00:00+00:00,37.209999084472656,37.970001220703125,37.189998626708984,37.7599983215332,420500
2025-09-04 00:00:00+00:00,37.93000030517578,38.43000030517578,37.52000045776367,38.400001525878906,247200
2025-09-05 00:00:00+00:00,38.33000183105469,38.6349983215332,37.970001220703125,38.56999969482422,345900
2025-09-08 00:00:00+00:00,38.5099983215332,38.869998931884766,38.29499816894531,38.810001373291016,318900
2025-09-09 00:00:00+00:00,38.709999084472656,38.959999084472656,38.16999816894531,38.43000030517578,1082400
2025-09-10 00:00:00+00:00,38.22999954223633,38.72999954223633,38.119998931884766,38.689998626708984,301000
2025-09-11 00:00:00+00:00,38.7599983215332,39.470001220703125,38.20000076293945,39.22999954223633,248400
2025-09-12 00:00:00+00:00,39.16999816894531,39.18000030517578,38.880001068115234,38.90999984741211,234200
2025-09-15 00:00:00+00:00,38.93000030517578,39.275001525878906,38.13999938964844,38.220001220703125,365800
2025-09-16 00:00:00+00:00,38.150001525878906,38.60499954223633,37.58000183105469,37.72999954223633,312400
2025-09-17 00:00:00+00:00,37.790000915527344,38.349998474121094,37.54999923706055,37.7400016784668,418500
2025-09-18 00:00:00+00:00,37.7400016784668,38.47999954223633,37.7400016784668,38.34000015258789,350400
2025-09-19 00:00:00+00:00,38.45000076293945,38.75,38.22999954223633,38.439998626708984,1909500
2025-09-22 00:00:00+00:00,38.290000915527344,38.599998474121094,38.11000061035156,38.45000076293945,385800
2025-09-23 00:00:00+00:00,38.38999938964844,39.15999984741211,38.38999938964844,38.529998779296875,783400
2025-09-24 00:00:00+00:00,38.29999923706055,38.91999816894531,38.29999923706055,38.70000076293945,674900
2025-09-25 00:00:00+00:00,38.7400016784668,38.86000061035156,38.494998931884766,38.689998626708984,323800
2025-09-26 00:00:00+00:00,38.849998474121094,39.2599983215332,38.790000915527344,39.099998474121094,396500
