"('date', '')","('open', 'BFS')","('high', 'BFS')","('low', 'BFS')","('close', 'BFS')","('volume', 'BFS')"
2025-01-27 00:00:00+00:00,35.494844236975084,36.257863541565854,35.494844236975084,35.774940490722656,44200
2025-01-28 00:00:00+00:00,35.62040526339481,35.96811044952287,35.54313580673947,35.630062103271484,28000
2025-01-29 00:00:00+00:00,35.54313448184118,35.86186545204779,35.06987197290515,35.22440719604492,32400
2025-01-30 00:00:00+00:00,35.5044996323563,35.736304308470714,35.224407074414735,35.51416015625,52900
2025-01-31 00:00:00+00:00,35.36928440308435,35.71698960090515,34.92499606560693,35.272701263427734,61200
2025-02-03 00:00:00+00:00,34.92499684299652,35.475528856996775,34.77046160545979,35.33065414428711,44400
2025-02-04 00:00:00+00:00,35.17611273756012,35.82323153206616,35.04089487481837,35.736305236816406,35500
2025-02-05 00:00:00+00:00,35.95845045136168,36.08401147805851,35.76528049130745,35.813575744628906,33000
2025-02-06 00:00:00+00:00,36.05503899654631,36.064695837025745,35.65903853308577,35.803916931152344,23100
2025-02-07 00:00:00+00:00,35.93913575025676,35.93913575025676,35.176116377923265,35.57211685180664,33800
2025-02-10 00:00:00+00:00,35.97776715870189,35.97776715870189,35.14713892472685,35.17611312866211,39900
2025-02-11 00:00:00+00:00,35.0215788011933,35.68801498413086,35.0215788011933,35.68801498413086,28200
2025-02-12 00:00:00+00:00,35.301675846341396,35.82323364865579,35.234066910975905,35.60108947753906,28200
2025-02-13 00:00:00+00:00,35.68801288736839,36.180592760050516,35.68801288736839,35.968109130859375,26900
2025-02-14 00:00:00+00:00,35.968109374895874,36.219227732702045,35.03123750519866,35.098846435546875,40400
2025-02-18 00:00:00+00:00,34.982947117818966,35.39826123790828,34.96362975358103,35.195430755615234,41300
2025-02-19 00:00:00+00:00,35.10850233637174,35.23406335412265,34.722166128199355,34.7318229675293,58600
2025-02-20 00:00:00+00:00,34.654561788101546,34.992606475562525,34.53865759433427,34.78977966308594,45700
2025-02-21 00:00:00+00:00,35.089192387623605,35.09884922798005,34.451730391778185,34.56763458251953,58200
2025-02-24 00:00:00+00:00,34.72216809965359,35.20509115059617,34.57728971060662,34.88636016845703,59200
2025-02-25 00:00:00+00:00,34.96363064873032,35.7845983856034,34.90567855453281,35.707332611083984,78600
2025-02-26 00:00:00+00:00,35.61074553055047,35.63972341964549,35.272700861196576,35.54313659667969,36300
2025-02-27 00:00:00+00:00,35.378943215521765,35.83288837123178,35.214747464759085,35.591426849365234,42300
2025-02-28 00:00:00+00:00,35.71698774595885,36.23854551560317,35.59142672339772,36.170936584472656,58600
2025-03-03 00:00:00+00:00,35.44655096341799,36.59590644274084,35.16645472314602,35.494842529296875,64100
2025-03-04 00:00:00+00:00,35.47552555199318,36.15161853488357,35.21474667211787,35.22440719604492,83600
2025-03-05 00:00:00+00:00,35.21474693541057,35.73630469906075,34.83806755646667,35.24372482299805,49400
2025-03-06 00:00:00+00:00,35.12782129546562,35.1664560233613,34.58694984256787,34.84772872924805,47700
2025-03-07 00:00:00+00:00,34.992605751889,35.82323403465598,34.992605751889,35.78459930419922,85600
2025-03-10 00:00:00+00:00,35.948790192273854,36.31580902861835,35.43688929415518,35.9970817565918,68700
2025-03-11 00:00:00+00:00,36.13230198473406,36.13230198473406,35.15679905753379,35.591426849365234,62200
2025-03-12 00:00:00+00:00,35.56245491227233,35.56245491227233,34.74148715936709,35.02157974243164,50700
2025-03-13 00:00:00+00:00,35.156802665606335,35.311337908084155,34.50002696397291,34.519344329833984,48900
2025-03-14 00:00:00+00:00,34.58694853923567,34.98294527421803,34.50002224695123,34.896018981933594,27700
2025-03-17 00:00:00+00:00,34.96362936161076,35.30167402095859,34.75114204178614,34.867042541503906,39800
2025-03-18 00:00:00+00:00,34.74148546223795,35.079530124118165,34.702850733905784,35.0312385559082,37900
2025-03-19 00:00:00+00:00,34.95396844039208,35.040894735295716,34.355144900172796,34.82841110229492,47800
2025-03-20 00:00:00+00:00,34.69318824138898,34.93464975315057,34.55797038430813,34.7318229675293,40800
2025-03-21 00:00:00+00:00,34.48070828166885,34.68353508885021,34.0267594122919,34.56763458251953,125200
2025-03-24 00:00:00+00:00,34.847727679311504,35.09884603424653,34.69318877238493,34.91533660888672,36300
2025-03-25 00:00:00+00:00,34.867040532428895,34.867040532428895,34.00743814726662,34.25856018066406,39800
2025-03-26 00:00:00+00:00,34.384117539700384,34.78011426860264,34.23924284439092,34.71250534057617,34600
2025-03-27 00:00:00+00:00,34.8284126868281,35.05055685404163,34.51934222075619,34.65456008911133,39800
2025-03-28 00:00:00+00:00,34.76080190840717,34.88635924555513,34.432414095077135,34.8090934753418,34200
2025-03-31 00:00:00+00:00,34.70285204590725,35.263040890260584,34.5096820813538,34.838069915771484,89700
2025-04-01 00:00:00+00:00,34.944313175920875,35.25338364186382,34.538655886614144,35.10850524902344,55800
2025-04-02 00:00:00+00:00,35.011921060481704,35.17611312866211,34.760802696085065,35.17611312866211,41400
2025-04-03 00:00:00+00:00,34.73182335142823,34.97328486585876,34.01709933198365,34.461387634277344,65400
2025-04-04 00:00:00+00:00,34.219927834419906,34.219927834419906,33.051254930278844,33.10920333862305,66300
2025-04-07 00:00:00+00:00,32.529697230033065,33.21544708283063,31.245120137171522,31.921213150024414,96300
2025-04-08 00:00:00+00:00,32.30755417225338,32.61662464280155,30.907076530101055,31.10990333557129,70500
2025-04-09 00:00:00+00:00,30.82980979290397,32.771160813956826,30.549713519592366,32.37516403198242,91000
2025-04-10 00:00:00+00:00,31.892237544923297,32.40413478094775,30.82980650376653,31.216144561767578,71200
2025-04-11 00:00:00+00:00,31.245119557237643,32.04677358095501,30.51107814952008,31.728042602539062,71200
2025-04-14 00:00:00+00:00,31.814967991518348,32.539352538829505,31.38999705015019,32.24959945678711,63900
2025-04-15 00:00:00+00:00,32.279101567609224,32.70188254889879,32.1217828294929,32.44624710083008,39300
2025-04-16 00:00:00+00:00,32.48557408636271,32.80020403508466,32.03329400391051,32.190608978271484,54100
2025-04-17 00:00:00+00:00,32.18077683136771,32.94768691374948,32.18077683136771,32.564231872558594,46500
2025-04-21 00:00:00+00:00,32.4659093226573,32.51506954900818,31.846479968718658,32.17094421386719,50300
2025-04-22 00:00:00+00:00,32.56423202100836,33.02634643208098,32.10212136062085,32.53473663330078,41400
2025-04-23 00:00:00+00:00,32.6822218435308,32.849367378726846,32.14144805157842,32.357757568359375,45500
2025-04-24 00:00:00+00:00,32.27909942311696,32.49540517228611,31.964465718472464,32.052955627441406,40900
2025-04-25 00:00:00+00:00,31.954635396383384,32.0824549881607,31.581010916941583,32.0037956237793,33600
2025-04-28 00:00:00+00:00,31.90547662154184,32.59373108847342,31.90547662154184,32.5445671081543,45800
2025-04-29 00:00:00+00:00,32.37741994823881,32.47574040256,31.82681565225938,32.04312515258789,56400
2025-04-30 00:00:00+00:00,32.01362931507994,32.397084332485264,31.168059917373412,32.15127944946289,53400
2025-05-01 00:00:00+00:00,32.033293864442186,32.564229556420834,31.44335990014338,32.210269927978516,64400
2025-05-02 00:00:00+00:00,32.347924910834855,33.183660033630076,32.347924910834855,32.849365234375,34800
2025-05-05 00:00:00+00:00,32.78054183934215,33.01651619526556,32.43641647725088,32.465911865234375,49700
2025-05-06 00:00:00+00:00,32.328261946318236,32.53473716501591,31.915307758237702,32.416751861572266,32100
2025-05-07 00:00:00+00:00,32.603559006722264,32.839533340908375,32.180774314707215,32.269264221191406,41000
2025-05-08 00:00:00+00:00,32.32825844448785,32.701879156702624,32.0824535677064,32.33808898925781,36400
2025-05-09 00:00:00+00:00,32.298762511203066,32.692051853321594,30.725612644099243,32.47574234008789,28300
2025-05-12 00:00:00+00:00,32.908359610663055,33.36063970448744,32.76087517756665,32.87886047363281,52000
2025-05-13 00:00:00+00:00,32.937854913858736,33.360639620270526,32.70188057163718,32.90835952758789,48900
2025-05-14 00:00:00+00:00,32.76087746283329,32.77071175942435,32.18077773657227,32.357757568359375,51400
2025-05-15 00:00:00+00:00,32.45607560864799,32.94768538233702,32.45607560864799,32.92802429199219,40500
2025-05-16 00:00:00+00:00,32.94768536526313,34.04889395824903,32.94768536526313,33.81291961669922,88600
2025-05-19 00:00:00+00:00,33.46879435144886,33.93090498905901,33.04600964528207,33.79325485229492,44000
2025-05-20 00:00:00+00:00,33.665441444486106,33.930907441325594,33.183662180307564,33.24265670776367,52500
2025-05-21 00:00:00+00:00,32.957518400216145,33.09516853140189,32.22993431306821,32.3282585144043,40100
2025-05-22 00:00:00+00:00,32.14144567745108,32.58389522423732,31.856314859019882,32.033294677734375,53800
2025-05-23 00:00:00+00:00,31.836649872045765,32.859195346872,31.384367906810468,32.06278991699219,46500
2025-05-27 00:00:00+00:00,32.249601076521415,32.85919615841889,32.15128062000682,32.7608757019043,55500
2025-05-28 00:00:00+00:00,32.760876925589564,33.17383110988253,32.229937438935096,32.47574234008789,44100
2025-05-29 00:00:00+00:00,32.68222182432885,33.2918169386345,32.387252937733514,33.24265670776367,57100
2025-05-30 00:00:00+00:00,33.26231826049809,33.26231826049809,33.0361744696253,33.11483383178711,60600
2025-06-02 00:00:00+00:00,33.03617564359427,33.753929221429885,32.69205029861963,33.724430084228516,105500
2025-06-03 00:00:00+00:00,33.83258559096327,34.12755071476689,33.44913055495005,33.55728530883789,36300
2025-06-04 00:00:00+00:00,33.72442873342927,34.15704772199493,33.44912846847644,34.048892974853516,90300
2025-06-05 00:00:00+00:00,34.01939588928413,34.078390414194715,33.44913048455527,33.567115783691406,73400
2025-06-06 00:00:00+00:00,33.891579134543306,34.078389499049315,33.517954654846356,33.773590087890625,36900
2025-06-09 00:00:00+00:00,33.81292129951125,34.39302101106167,33.52778671656433,34.30453109741211,40100
2025-06-10 00:00:00+00:00,34.45201446767998,34.8551343394186,34.38318939816497,34.5601692199707,52600
2025-06-11 00:00:00+00:00,34.77647604643237,34.825636276075706,34.117720717704444,34.31436538696289,34300
2025-06-12 00:00:00+00:00,34.314365245441756,34.43235054623618,33.989900979900725,34.33402633666992,42400
2025-06-13 00:00:00+00:00,34.13738463227823,34.13738463227823,33.321310589765986,33.63594055175781,30000
2025-06-16 00:00:00+00:00,33.940738455524055,34.41268337747583,33.685099278622154,33.989898681640625,51800
2025-06-17 00:00:00+00:00,33.74409379433525,34.34385830463066,33.74409379433525,33.999732971191406,38400
2025-06-18 00:00:00+00:00,33.98990097322189,34.8453009675123,33.7932563048131,34.3438606262207,49800
2025-06-20 00:00:00+00:00,34.5601678778029,34.79613846392314,33.93090422988429,33.98006820678711,137000
2025-06-23 00:00:00+00:00,33.93090510810849,34.77647452340882,33.93090510810849,34.65848922729492,39000
2025-06-24 00:00:00+00:00,34.678155665603306,34.86496603894467,33.98990119698416,34.294700622558594,35600
2025-06-25 00:00:00+00:00,34.196376962626964,34.196376962626964,33.20332680313906,33.281982421875,50700
2025-06-26 00:00:00+00:00,33.439295436145756,33.83258475866551,33.360639822052775,33.74409484863281,43500
2025-06-27 00:00:00+00:00,33.773591143746174,34.10788595167654,33.449130632020115,33.537620544433594,267800
2025-06-30 00:00:00+00:00,33.58678062532827,33.773590994850906,32.93785585405196,33.567115783691406,114900
2025-07-01 00:00:00+00:00,33.46879301642752,34.619158042656636,33.37046881502881,34.11771774291992,95500
2025-07-02 00:00:00+00:00,34.25536973463009,34.75681006160043,33.429465151449236,34.56999969482422,67900
2025-07-03 00:00:00+00:00,34.62899361133786,34.786308588675006,34.18654406548812,34.71748352050781,50400
2025-07-07 00:00:00+00:00,34.658487729243355,35.15009748426809,33.93090364150546,34.10788345336914,70400
2025-07-08 00:00:00+00:00,34.07838919648234,34.42251453611832,33.84241485595703,33.84241485595703,52200
2025-07-09 00:00:00+00:00,33.891578229407486,34.0193940671736,33.547449145221826,33.989898681640625,41200
2025-07-10 00:00:00+00:00,34.01939606093552,34.64865974443507,33.5769502492713,34.41268539428711,51900
2025-07-11 00:00:00+00:00,34.137384964658,34.59949561607254,33.97023568596207,34.44218063354492,50200
2025-07-14 00:00:00+00:00,34.294699417325596,34.59949508150336,34.039060230489746,34.56999969482422,81100
2025-07-15 00:00:00+00:00,34.5,34.5,33.189998626708984,33.189998626708984,63800
2025-07-16 00:00:00+00:00,33.25,33.86000061035156,33.2400016784668,33.47999954223633,61600
2025-07-17 00:00:00+00:00,33.33000183105469,33.959999084472656,33.0,33.0,67100
2025-07-18 00:00:00+00:00,33.09000015258789,33.529998779296875,32.810001373291016,32.880001068115234,57100
2025-07-21 00:00:00+00:00,33.040000915527344,33.27000045776367,32.81999969482422,33.11000061035156,60700
2025-07-22 00:00:00+00:00,33.060001373291016,33.599998474121094,33.060001373291016,33.220001220703125,51800
2025-07-23 00:00:00+00:00,33.279998779296875,33.58000183105469,32.95000076293945,33.41999816894531,52400
2025-07-24 00:00:00+00:00,33.13999938964844,33.41999816894531,32.95000076293945,32.9900016784668,36700
2025-07-25 00:00:00+00:00,32.970001220703125,33.290000915527344,32.88999938964844,33.11000061035156,44200
2025-07-28 00:00:00+00:00,33.02000045776367,33.290000915527344,32.650001525878906,32.650001525878906,45200
2025-07-29 00:00:00+00:00,32.72999954223633,32.959999084472656,32.689998626708984,32.810001373291016,39100
2025-07-30 00:00:00+00:00,32.77000045776367,32.97999954223633,32.16999816894531,32.29999923706055,58700
2025-07-31 00:00:00+00:00,32.150001525878906,32.560001373291016,32.0,32.220001220703125,145900
2025-08-01 00:00:00+00:00,32.0,32.41999816894531,31.56999969482422,31.729999542236328,81200
2025-08-04 00:00:00+00:00,31.979999542236328,32.33000183105469,31.719999313354492,32.0,56000
2025-08-05 00:00:00+00:00,31.979999542236328,32.27000045776367,31.90999984741211,32.2599983215332,42700
2025-08-06 00:00:00+00:00,32.369998931884766,32.47999954223633,32.08000183105469,32.16999816894531,50700
2025-08-07 00:00:00+00:00,32.33000183105469,32.75,32.15999984741211,32.720001220703125,61900
2025-08-08 00:00:00+00:00,32.77000045776367,32.959999084472656,32.540000915527344,32.70000076293945,59300
2025-08-11 00:00:00+00:00,32.599998474121094,32.959999084472656,32.22999954223633,32.709999084472656,56400
2025-08-12 00:00:00+00:00,32.93000030517578,33.279998779296875,32.70000076293945,33.130001068115234,67600
2025-08-13 00:00:00+00:00,33.310001373291016,33.34000015258789,32.88999938964844,32.939998626708984,65300
2025-08-14 00:00:00+00:00,32.810001373291016,32.84000015258789,32.4900016784668,32.599998474121094,74300
2025-08-15 00:00:00+00:00,32.66999816894531,32.779998779296875,32.38999938964844,32.650001525878906,62600
2025-08-18 00:00:00+00:00,32.59000015258789,32.790000915527344,32.40999984741211,32.56999969482422,58100
2025-08-19 00:00:00+00:00,32.56999969482422,33.459999084472656,32.56999969482422,33.38999938964844,40900
2025-08-20 00:00:00+00:00,33.459999084472656,33.77000045776367,32.9900016784668,33.029998779296875,51400
2025-08-21 00:00:00+00:00,32.7599983215332,33.13999938964844,32.7599983215332,33.119998931884766,41800
2025-08-22 00:00:00+00:00,33.38999938964844,34.22999954223633,33.08000183105469,34.0,77300
2025-08-25 00:00:00+00:00,34.060001373291016,34.060001373291016,33.54999923706055,33.59000015258789,31700
2025-08-26 00:00:00+00:00,33.529998779296875,33.86000061035156,33.290000915527344,33.7599983215332,48500
2025-08-27 00:00:00+00:00,33.65999984741211,34.09000015258789,33.65999984741211,34.0,31800
2025-08-28 00:00:00+00:00,34.22999954223633,34.22999954223633,33.58000183105469,33.84000015258789,46100
2025-08-29 00:00:00+00:00,33.91999816894531,34.209999084472656,33.880001068115234,34.16999816894531,44000
2025-09-02 00:00:00+00:00,34.09000015258789,34.09000015258789,33.439998626708984,33.45000076293945,80600
2025-09-03 00:00:00+00:00,33.310001373291016,33.72999954223633,33.310001373291016,33.349998474121094,73900
2025-09-04 00:00:00+00:00,33.59000015258789,33.91999816894531,33.16999816894531,33.41999816894531,67400
2025-09-05 00:00:00+00:00,33.5099983215332,33.79999923706055,33.08000183105469,33.310001373291016,66400
2025-09-08 00:00:00+00:00,33.220001220703125,33.380001068115234,32.279998779296875,32.599998474121094,103100
2025-09-09 00:00:00+00:00,32.619998931884766,32.709999084472656,32.189998626708984,32.5099983215332,60700
2025-09-10 00:00:00+00:00,32.38999938964844,32.560001373291016,31.889999389648438,31.969999313354492,71400
2025-09-11 00:00:00+00:00,31.889999389648438,32.41999816894531,31.889999389648438,32.38999938964844,63000
2025-09-12 00:00:00+00:00,32.31999969482422,32.459999084472656,32.060001373291016,32.220001220703125,47200
2025-09-15 00:00:00+00:00,32.209999084472656,32.45000076293945,32.130001068115234,32.209999084472656,56600
2025-09-16 00:00:00+00:00,32.150001525878906,32.25,31.760000228881836,31.829999923706055,57700
2025-09-17 00:00:00+00:00,31.829999923706055,32.70000076293945,31.829999923706055,31.989999771118164,64000
2025-09-18 00:00:00+00:00,32.130001068115234,32.599998474121094,31.889999389648438,32.36000061035156,47100
2025-09-19 00:00:00+00:00,32.400001525878906,32.400001525878906,31.549999237060547,31.739999771118164,135800
2025-09-22 00:00:00+00:00,31.75,31.920000076293945,31.420000076293945,31.850000381469727,86800
2025-09-23 00:00:00+00:00,31.739999771118164,31.850000381469727,31.540000915527344,31.6200008392334,64700
2025-09-24 00:00:00+00:00,31.5,31.940000534057617,31.149999618530273,31.709999084472656,92100
2025-09-25 00:00:00+00:00,31.579999923706055,31.8799991607666,31.549999237060547,31.670000076293945,71100
2025-09-26 00:00:00+00:00,31.670000076293945,32.04999923706055,31.670000076293945,31.950000762939453,79200
