"('date', '')","('open', 'BNT')","('high', 'BNT')","('low', 'BNT')","('close', 'BNT')","('volume', 'BNT')"
2021-12-08 00:00:00+00:00,58.005948054907996,58.595675783533245,57.725585087542086,58.02528381347656,11900
2021-12-09 00:00:00+00:00,57.319542339184615,57.71591615011237,56.942504285853175,57.32920837402344,11000
2021-12-10 00:00:00+00:00,57.5515700775,57.94891385262203,57.08945537996641,57.77392578125,9500
2021-12-13 00:00:00+00:00,57.67724626604047,57.860930436522054,57.088484785110005,57.59990692138672,24900
2021-12-14 00:00:00+00:00,56.903829594088535,57.62890386784009,56.43978250143776,56.86515808105469,14600
2021-12-15 00:00:00+00:00,56.865163206102416,58.512306213378906,56.574491780368376,58.512306213378906,19800
2021-12-16 00:00:00+00:00,58.73515445806459,58.851425985284635,57.640291964067025,57.88251876831055,18200
2021-12-17 00:00:00+00:00,57.19458818080229,57.28178997260174,56.24505961236804,56.719825744628906,51600
2021-12-20 00:00:00+00:00,56.07065760207287,56.312884397636104,54.82077014599314,56.022212982177734,41300
2021-12-21 00:00:00+00:00,56.535739616873975,57.601539867171866,56.535739616873975,57.04926300048828,17500
2021-12-22 00:00:00+00:00,57.04926060615372,58.16350173950195,57.04926060615372,58.16350173950195,14100
2021-12-23 00:00:00+00:00,58.35727833668707,59.586822509732876,58.182874750605926,59.413387298583984,17000
2021-12-27 00:00:00+00:00,59.475403776908436,60.075156884548015,59.471530276709345,59.888160705566406,6500
2021-12-28 00:00:00+00:00,60.01411452652893,60.685568028427646,59.65561987420178,60.05287170410156,8100
2021-12-29 00:00:00+00:00,59.95597679678127,60.31447141526872,59.539346417422536,60.081932067871094,23800
2021-12-30 00:00:00+00:00,60.14006857215989,61.06053113551877,59.91722036352986,60.9055061340332,18600
2021-12-31 00:00:00+00:00,60.52764175446186,61.07022749077689,60.36292558730328,60.68266677856445,11800
2022-01-03 00:00:00+00:00,60.84736795909537,61.777517931116876,59.81063760976335,60.76016616821289,33300
2022-01-04 00:00:00+00:00,61.01208680593453,62.097258125410384,61.00239566424629,61.61280822753906,27400
2022-01-05 00:00:00+00:00,61.83566179020162,62.08757975067728,59.452150788649654,59.61686325073242,30600
2022-01-06 00:00:00+00:00,59.258365424634654,59.452147607843294,57.75655997292118,57.96002960205078,37500
2022-01-07 00:00:00+00:00,58.008469602288145,58.425099969363025,57.25272321368135,58.318519592285156,15600
2022-01-10 00:00:00+00:00,58.134436651896046,58.134436651896046,56.29351134615083,57.21397399902344,18200
2022-01-11 00:00:00+00:00,57.54339544685119,59.17115976584546,57.194588279054216,59.16147232055664,11600
2022-01-12 00:00:00+00:00,59.48121098917611,59.990857110343896,58.76906362289244,58.93862533569336,15900
2022-01-13 00:00:00+00:00,59.06458523707765,59.20023166108055,57.84376372496367,57.989097595214844,14000
2022-01-14 00:00:00+00:00,57.175218387717976,57.572470234548895,56.25475940570862,57.10739517211914,11100
2022-01-18 00:00:00+00:00,57.04926438943855,57.04926438943855,54.86922290595177,54.956424713134766,22400
2022-01-19 00:00:00+00:00,55.10175079481083,55.48446957793581,54.65605437500234,54.917659759521484,13900
2022-01-20 00:00:00+00:00,55.04362065049452,56.16755288094862,54.23942588155601,54.29756164550781,9800
2022-01-21 00:00:00+00:00,53.91969028065783,53.997200939180516,52.979849059488224,53.047672271728516,22300
2022-01-24 00:00:00+00:00,51.768710176138775,52.96046554681295,50.170011873770676,52.69886016845703,38000
2022-01-25 00:00:00+00:00,51.67182320189342,54.11346611468379,51.67182320189342,53.45460891723633,28500
2022-01-26 00:00:00+00:00,54.258806973195306,54.675437393855084,51.77840303811473,51.981876373291016,17400
2022-01-27 00:00:00+00:00,52.417884168395055,52.873271788370786,51.55555725097656,51.55555725097656,11700
2022-01-28 00:00:00+00:00,51.41021548617068,52.718238679994094,51.20093192300243,52.679481506347656,41700
2022-01-31 00:00:00+00:00,52.52446760807809,54.54948415796628,52.52446760807809,54.49135208129883,13200
2022-02-01 00:00:00+00:00,54.61729792823338,55.18895332511452,54.094090848310294,55.16957473754883,12500
2022-02-02 00:00:00+00:00,55.46994189691725,55.66372409254328,54.559170382389226,55.40211868286133,21200
2022-02-03 00:00:00+00:00,54.64637135148203,54.917664203564634,54.48650076532426,54.501033782958984,12800
2022-02-04 00:00:00+00:00,54.26849053982027,55.004862080192375,53.86155129073645,54.481651306152344,10600
2022-02-07 00:00:00+00:00,55.4699435399415,55.5668327925804,54.772329093459554,55.314918518066406,12200
2022-02-08 00:00:00+00:00,54.946731149866494,55.55714377326106,54.45259006165334,55.4214973449707,12800
2022-02-09 00:00:00+00:00,55.92531719952442,56.884533127924364,55.92531719952442,56.35163497924805,19000
2022-02-10 00:00:00+00:00,58.328212705146576,61.40933781896737,58.299142976541624,58.919246673583984,30300
2022-02-11 00:00:00+00:00,59.01614172068988,59.01614172068988,57.04926114357719,57.07832717895508,25900
2022-02-14 00:00:00+00:00,57.51433143374272,57.51433143374272,55.23739731784948,55.54745101928711,22500
2022-02-15 00:00:00+00:00,56.38070753425739,56.38070753425739,55.179264699574034,55.373046875,11200
2022-02-16 00:00:00+00:00,55.12113382700634,55.41180526788217,54.71419454899776,55.111446380615234,14900
2022-02-17 00:00:00+00:00,55.14051309656592,55.14051309656592,53.47399139404297,53.47399139404297,8900
2022-02-18 00:00:00+00:00,53.396478342003626,53.6774623273714,52.04969787597656,52.04969787597656,15900
2022-02-22 00:00:00+00:00,51.92373605432328,52.64072899560079,51.865600292785885,52.359745025634766,19100
2022-02-23 00:00:00+00:00,52.756998964657704,52.756998964657704,51.18737030029297,51.18737030029297,9100
2022-02-24 00:00:00+00:00,49.753388331872024,52.5632209777832,49.753388331872024,52.5632209777832,79700
2022-02-25 00:00:00+00:00,52.902331039733795,53.78403643385977,51.972181025376464,53.71621322631836,14900
2022-02-28 00:00:00+00:00,52.89263942861646,53.580562591552734,52.85388225704862,53.580562591552734,12000
2022-03-01 00:00:00+00:00,53.38678667870651,53.38678667870651,51.962495569705005,52.52445983886719,8400
2022-03-02 00:00:00+00:00,53.696832980058275,54.20066514629129,53.16393478180195,53.7646598815918,20800
2022-03-03 00:00:00+00:00,53.512739272271446,53.62900709063327,52.92170534346059,52.931396484375,6000
2022-03-04 00:00:00+00:00,52.882951451412794,52.882951451412794,51.90435320765625,52.79574966430664,11900
2022-03-07 00:00:00+00:00,52.379127921979396,52.9701582471721,51.1195455243247,51.293949127197266,12800
2022-03-08 00:00:00+00:00,51.29394480001158,52.38881094877295,51.05171800491051,51.10016632080078,25200
2022-03-09 00:00:00+00:00,52.29192017541707,53.386782595977955,52.29192017541707,53.03797912597656,6700
2022-03-10 00:00:00+00:00,52.71824511313964,52.921714755481325,51.95280747261084,52.88296127319336,8100
2022-03-11 00:00:00+00:00,53.328654128110465,53.328654128110465,52.335522751926916,52.36943435668945,20900
2022-03-14 00:00:00+00:00,52.28223398858618,52.65041977613617,50.68353925396278,50.94514465332031,11800
2022-03-15 00:00:00+00:00,51.10057350069469,51.82919386642297,51.0908601931051,51.7514762878418,38600
2022-03-16 00:00:00+00:00,53.23786404444674,53.6264630800086,52.13036161083701,53.39330291748047,20100
2022-03-17 00:00:00+00:00,52.985276914651266,54.3356528100567,52.985276914651266,54.287078857421875,13500
2022-03-18 00:00:00+00:00,54.28708873314038,55.62774785833388,53.6264724804556,54.763118743896484,25000
2022-03-21 00:00:00+00:00,54.733973354052644,55.02542081949525,54.355091278381686,54.95741653442383,14200
2022-03-22 00:00:00+00:00,55.22943114716206,55.851190405862205,55.22943114716206,55.656890869140625,13000
2022-03-23 00:00:00+00:00,55.54031227315906,55.54031227315906,54.335661743552784,54.452239990234375,8800
2022-03-24 00:00:00+00:00,54.57852550257173,55.29742888562979,54.4425169547475,55.21971130371094,32400
2022-03-25 00:00:00+00:00,55.51116116165083,55.79289528364631,54.94769662361502,55.69574737548828,16800
2022-03-28 00:00:00+00:00,55.41401037346957,56.11348342895508,55.375149729844004,56.11348342895508,19400
2022-03-29 00:00:00+00:00,56.70609874167837,57.347284576896875,56.52151623209985,57.11412811279297,23500
2022-03-30 00:00:00+00:00,57.123837976819054,57.123837976819054,56.34664363341127,56.54094314575195,11700
2022-03-31 00:00:00+00:00,56.210643904958374,56.880973436443206,55.15171528782824,55.5694580078125,412100
2022-04-01 00:00:00+00:00,55.70545885963292,56.016336602703895,55.326576841887366,55.99690628051758,48800
2022-04-04 00:00:00+00:00,56.16205695179788,57.36670716786425,56.16205695179788,57.32784652709961,21900
2022-04-05 00:00:00+00:00,57.10441250744937,58.04676281350739,56.725530464464676,56.85182571411133,28800
2022-04-06 00:00:00+00:00,56.434081356952106,56.434081356952106,55.73460455613384,56.08434295654297,33100
2022-04-07 00:00:00+00:00,55.822046275862405,55.822046275862405,54.675683019848115,55.09342575073242,27500
2022-04-08 00:00:00+00:00,54.967124938964844,55.35572026336007,54.607669538806626,54.967124938964844,11600
2022-04-11 00:00:00+00:00,54.56880610511634,54.665957710715176,53.49045107763037,53.67503356933594,39600
2022-04-12 00:00:00+00:00,53.684753614605846,54.10735481360088,52.74240701073453,52.82984161376953,20600
2022-04-13 00:00:00+00:00,52.77154948100073,53.66532581522702,52.616110601912055,53.58760452270508,10100
2022-04-14 00:00:00+00:00,53.64589582221196,54.14135609424498,53.41273564916658,53.655609130859375,18000
2022-04-18 00:00:00+00:00,53.228152884251536,53.2767268391682,52.53839308895138,52.83955383300781,39400
2022-04-19 00:00:00+00:00,52.69383734717552,54.04421344386148,52.69383734717552,53.820770263671875,78100
2022-04-20 00:00:00+00:00,54.26764570115137,54.49108883636672,53.77218177466769,54.27735900878906,29400
2022-04-21 00:00:00+00:00,54.81168992601757,55.47230614520433,53.14072275921183,53.29616165161133,17500
2022-04-22 00:00:00+00:00,52.93669670119082,52.93669670119082,50.64397083081935,50.71197509765625,29200
2022-04-25 00:00:00+00:00,50.08051085679322,50.96457017614309,49.58505058799601,50.847991943359375,23600
2022-04-26 00:00:00+00:00,50.750842812611886,50.750842812611886,48.89528961748095,48.97300720214844,34200
2022-04-27 00:00:00+00:00,49.42960913711634,50.31366841046812,49.31302720444324,49.449039459228516,30500
2022-04-28 00:00:00+00:00,49.818209510091854,50.89656840789178,49.40046680723323,50.57597732543945,25900
2022-04-29 00:00:00+00:00,50.255386025719176,50.71976079741826,48.56498847881279,48.730140686035156,24800
2022-05-02 00:00:00+00:00,48.74956340599025,49.07987147485888,48.10837759065175,49.05072784423828,33400
2022-05-03 00:00:00+00:00,49.060438362084206,49.798772041467714,49.03129473312119,49.361602783203125,23500
2022-05-04 00:00:00+00:00,49.36161114008259,50.64398291492753,48.6815646034938,50.6342658996582,22300
2022-05-05 00:00:00+00:00,50.158232122933775,50.158232122933775,47.79750160106133,48.00151443481445,27800
2022-05-06 00:00:00+00:00,47.84607640175702,47.84607640175702,46.80657818554552,47.22917938232422,25700
2022-05-09 00:00:00+00:00,46.38883755946361,46.738575985325525,45.077322168436865,45.164756774902344,27600
2022-05-10 00:00:00+00:00,45.844791766641514,46.61227276943409,45.09674108485119,46.01966094970703,61500
2022-05-11 00:00:00+00:00,45.971100002943565,47.00088507160553,45.51449659512883,45.650508880615234,46200
2022-05-12 00:00:00+00:00,45.34934042577126,45.34934042577126,43.231483199520554,44.30012512207031,52600
2022-05-13 00:00:00+00:00,45.11617644908107,46.777433873904066,44.91216361468437,46.50541305541992,22100
2022-05-16 00:00:00+00:00,46.34025848356197,47.117452840775506,45.81565090270969,46.56370162963867,14600
2022-05-17 00:00:00+00:00,47.64205857383488,47.98207993381716,47.370037779894176,47.71977615356445,12700
2022-05-18 00:00:00+00:00,46.78713945243267,46.79685275943737,44.62070880683377,44.68871307373047,40600
2022-05-19 00:00:00+00:00,44.22239960226674,45.47562753284798,44.22239960226674,45.19389343261719,78700
2022-05-20 00:00:00+00:00,45.78651177544647,46.08767253388564,44.60128794790929,45.84479904174805,60000
2022-05-23 00:00:00+00:00,46.26254009049882,46.524843897342905,45.64078456581146,45.718505859375,21700
2022-05-24 00:00:00+00:00,45.193895102583774,45.669925021710625,44.30983583253606,45.53391647338867,30900
2022-05-25 00:00:00+00:00,45.48534698583365,45.92252000974663,45.25219051038364,45.66992950439453,11600
2022-05-26 00:00:00+00:00,46.30140153435809,47.45747800135328,46.30140153435809,47.204891204833984,36900
2022-05-27 00:00:00+00:00,47.836363786412456,49.28388769832627,47.690638211354276,49.19645309448242,18600
2022-05-31 00:00:00+00:00,49.351887515125426,49.94449936469935,49.06044009732243,49.38103485107422,19900
2022-06-01 00:00:00+00:00,49.54619581652088,49.54619581652088,48.60384541606556,48.837005615234375,15500
2022-06-02 00:00:00+00:00,48.72042367765846,50.1873779296875,48.54069596054093,50.1873779296875,25800
2022-06-03 00:00:00+00:00,49.973637618665954,49.973637618665954,48.88556564647424,49.00214385986328,22200
2022-06-06 00:00:00+00:00,49.46846988925995,50.18737703901633,49.17702244701748,49.34217834472656,29500
2022-06-07 00:00:00+00:00,49.03129843511652,49.818206124170324,48.953577144073854,49.68219757080078,5700
2022-06-08 00:00:00+00:00,49.5461937150114,49.54716467534822,48.73013861146711,48.8564338684082,5900
2022-06-09 00:00:00+00:00,48.399828990563286,48.57469820056174,47.554630279541016,47.554630279541016,14500
2022-06-10 00:00:00+00:00,46.65114081420478,46.65114081420478,45.79622508421842,45.951663970947266,10500
2022-06-13 00:00:00+00:00,44.26126163196026,44.562422356995505,43.66864978392257,44.18354034423828,26800
2022-06-14 00:00:00+00:00,44.436908952234326,44.436908952234326,43.48190562133945,43.86195755004883,20200
2022-06-15 00:00:00+00:00,44.397931810867895,45.382168756804646,43.793743074354005,44.65129852294922,21200
2022-06-16 00:00:00+00:00,43.628080155775194,43.628080155775194,41.99969990623791,42.09812545776367,21700
2022-06-17 00:00:00+00:00,41.96169773548101,42.90695404428051,41.445213575264575,42.4391975402832,22800
2022-06-21 00:00:00+00:00,43.160323925074906,43.40394733347917,42.74129136522772,42.87771987915039,13600
2022-06-22 00:00:00+00:00,42.39047257244029,42.906953002721,41.932459380366055,42.45868682861328,14900
2022-06-23 00:00:00+00:00,42.69256821502655,43.3649674963698,42.517159060345996,43.21879196166992,16500
2022-06-24 00:00:00+00:00,43.55986364496374,44.76336380760722,43.55986364496374,44.49537658691406,21100
2022-06-27 00:00:00+00:00,44.85594584850051,44.97288777431208,44.35895567469654,44.709774017333984,28000
2022-06-28 00:00:00+00:00,44.846200901250945,45.43089563926108,43.813236232207984,44.027626037597656,13200
2022-06-29 00:00:00+00:00,43.95941043117287,44.086095650247266,43.31624475206972,43.69629669189453,15900
2022-06-30 00:00:00+00:00,43.00440543213723,43.69629502529587,42.643840108323666,43.442928314208984,19900
2022-07-01 00:00:00+00:00,42.9946560877862,44.07634456590647,42.9946560877862,44.056854248046875,8200
2022-07-05 00:00:00+00:00,42.83874681104982,43.92043553027815,42.52690909058386,43.803497314453125,26300
2022-07-06 00:00:00+00:00,43.77425544529881,43.85221672605195,43.01415154494809,43.53063201904297,17500
2022-07-07 00:00:00+00:00,44.05686360501391,44.836457897980765,43.998396356415654,44.80722427368164,21600
2022-07-08 00:00:00+00:00,44.40767622985116,44.71951390675637,43.97890035345608,44.417423248291016,11100
2022-07-11 00:00:00+00:00,44.164047381954866,44.164047381954866,43.257768083199565,43.37470626831055,14800
2022-07-12 00:00:00+00:00,43.12135090690925,44.25176357294809,43.12135090690925,43.803497314453125,14900
2022-07-13 00:00:00+00:00,43.0921158608142,43.47704134749775,42.42945979733347,43.1895637512207,12500
2022-07-14 00:00:00+00:00,42.380728789437086,42.53664761854307,41.21133571244313,42.25404357910156,29000
2022-07-15 00:00:00+00:00,42.75103850380041,43.58910369873047,42.71206158017928,43.58910369873047,10300
2022-07-18 00:00:00+00:00,44.15431436935257,44.64643105015718,43.920434227242446,43.96915817260742,12000
2022-07-19 00:00:00+00:00,45.08007292699125,45.966861966622346,44.94364441587848,45.8206901550293,12100
