"('date', '')","('open', 'AMP')","('high', 'AMP')","('low', 'AMP')","('close', 'AMP')","('volume', 'AMP')"
2025-01-28 00:00:00+00:00,557.3478511658254,570.3172286955981,555.088826112893,566.5720825195312,529300
2025-01-29 00:00:00+00:00,564.194202159336,572.5663710883588,560.9443891776776,569.831787109375,797900
2025-01-30 00:00:00+00:00,576.0537764432696,576.6878950037363,527.9213596678969,542.7930908203125,1173800
2025-01-31 00:00:00+00:00,540.1477546069839,542.0996379705117,532.7663735853407,538.3544311523438,797700
2025-02-03 00:00:00+00:00,528.5852284284379,533.5292492867186,519.1232181584563,532.171875,570300
2025-02-04 00:00:00+00:00,532.0925581289298,533.5391298147263,526.1082227142426,530.4677124023438,573700
2025-02-05 00:00:00+00:00,532.3700197077862,534.1038980703808,527.1089397807715,533.3310546875,372000
2025-02-06 00:00:00+00:00,537.5419113014752,538.9389557565318,533.212174097201,536.66015625,387000
2025-02-07 00:00:00+00:00,537.4725882877816,543.0309533858092,532.7267368540864,533.6382446289062,529800
2025-02-10 00:00:00+00:00,535.4166027438179,536.330682698026,519.0335053981692,525.7496948242188,613700
2025-02-11 00:00:00+00:00,524.0905153846041,527.5379925897822,518.1095196113486,525.3721313476562,480000
2025-02-12 00:00:00+00:00,522.1630861914952,524.7859873791737,517.8015290909967,523.4447021484375,665100
2025-02-13 00:00:00+00:00,526.1073785813959,538.735011279981,523.3950944714352,536.2412719726562,914800
2025-02-14 00:00:00+00:00,535.6749841741562,544.4278737124457,535.019289096615,542.3911743164062,1097300
2025-02-18 00:00:00+00:00,542.9872610935543,548.8489791766139,538.9634658717108,543.5137939453125,618300
2025-02-19 00:00:00+00:00,540.1060820237973,546.4646201473158,535.2875449892264,545.87841796875,447300
2025-02-20 00:00:00+00:00,544.1596328618368,545.361750539282,532.1778111303977,537.5030517578125,356800
2025-02-21 00:00:00+00:00,538.744989983944,540.0266061586666,523.8322776038891,527.0413208007812,690200
2025-02-24 00:00:00+00:00,530.9359185760173,533.8766923550302,524.4681082149668,527.5877685546875,339900
2025-02-25 00:00:00+00:00,529.0978099693511,531.5518300862147,513.0525363786467,518.6162109375,507100
2025-02-26 00:00:00+00:00,522.8287343123366,526.6835877625714,521.1695767655082,521.8650512695312,367600
2025-02-27 00:00:00+00:00,526.3954872381865,532.9626245228659,521.8451593031826,522.6598510742188,334900
2025-02-28 00:00:00+00:00,523.8222914469408,534.462888433277,523.8222914469408,533.8170776367188,517200
2025-03-03 00:00:00+00:00,537.5030885802129,542.8283295724408,523.8223287157823,528.4719848632812,443600
2025-03-04 00:00:00+00:00,523.1864382456536,523.1864382456536,490.58915265701245,494.9407653808594,853500
2025-03-05 00:00:00+00:00,495.97398729247385,506.88282309828594,491.5131022990539,505.7899475097656,766900
2025-03-06 00:00:00+00:00,496.86814124434756,505.69058360622546,491.8012250379155,499.68975830078125,623600
2025-03-07 00:00:00+00:00,494.9010014266576,497.39474068031035,483.8431440231805,496.1031494140625,450000
2025-03-10 00:00:00+00:00,483.96234814263295,488.16493902400293,472.209046825917,477.256103515625,568200
2025-03-11 00:00:00+00:00,477.5939021723869,481.4388109578503,472.38787894036466,474.9511413574219,688000
2025-03-12 00:00:00+00:00,481.8362395633347,484.45911060400533,471.5731844343768,477.34552001953125,564900
2025-03-13 00:00:00+00:00,479.3325431822543,481.2599699543986,467.7183187920693,469.2284851074219,396900
2025-03-14 00:00:00+00:00,474.8816348550954,485.1844092839412,472.8945993141105,482.68072509765625,565000
2025-03-17 00:00:00+00:00,483.09802733903325,491.9502745220638,483.09802733903325,489.5161437988281,573600
2025-03-18 00:00:00+00:00,489.60555966926813,489.71486239353226,483.1377794092687,485.7606506347656,513100
2025-03-19 00:00:00+00:00,485.76063058669183,498.9942944121026,481.87597251098646,495.795166015625,369100
2025-03-20 00:00:00+00:00,489.2578068230988,493.9670710508317,486.4560796132875,489.8836975097656,436200
2025-03-21 00:00:00+00:00,485.9692821464966,491.5826513164265,480.01809026340874,489.44659423828125,1409500
2025-03-24 00:00:00+00:00,497.34505667100655,506.3463252384602,492.5860980648486,504.8560485839844,448300
2025-03-25 00:00:00+00:00,505.7800138792867,509.65472712498797,504.5580064247325,507.2603759765625,433400
2025-03-26 00:00:00+00:00,509.3865259527654,514.3639991240448,501.48804742519394,501.83575439453125,348200
2025-03-27 00:00:00+00:00,498.80551260321346,498.80551260321346,490.57918695379914,495.60638427734375,337800
2025-03-28 00:00:00+00:00,492.6954076089721,494.851324219907,474.55376318159267,479.0941467285156,460900
2025-03-31 00:00:00+00:00,472.0103436143727,484.4591197933964,465.73130416554324,480.97186279296875,635600
2025-04-01 00:00:00+00:00,480.4850704567156,487.0025447567041,476.33217335649414,485.51226806640625,502500
2025-04-02 00:00:00+00:00,479.9684366482496,493.1126572283507,479.9684366482496,491.1554260253906,461000
2025-04-03 00:00:00+00:00,466.73476012663826,469.00992422830154,452.21948057826654,452.8553161621094,535200
2025-04-04 00:00:00+00:00,436.77025358868184,436.77025358868184,412.89602407878107,419.4532470703125,828100
2025-04-07 00:00:00+00:00,408.3159363839075,438.33009916405405,393.5721365915591,425.1759338378906,1146300
2025-04-08 00:00:00+00:00,437.4557685114868,447.57971612534055,416.9396344245201,423.2583923339844,661900
2025-04-09 00:00:00+00:00,418.37030624723684,473.29196305898256,415.8269033807981,469.9338684082031,907400
2025-04-10 00:00:00+00:00,456.3624267152428,459.4621971562475,436.13442045190186,453.5606994628906,891900
2025-04-11 00:00:00+00:00,448.80177253204795,469.68550418260156,443.1883731337128,465.7312927246094,612200
2025-04-14 00:00:00+00:00,470.67903716126904,479.0146656921303,467.98661253057475,471.37451171875,404200
2025-04-15 00:00:00+00:00,473.67944053007903,479.20339672193523,471.9209250507911,473.3515930175781,372600
2025-04-16 00:00:00+00:00,469.21855338506225,472.6163973701278,455.62723808430997,460.21728515625,617400
2025-04-17 00:00:00+00:00,461.0816599355467,468.6820648400293,460.0583378414759,461.5486145019531,492200
2025-04-21 00:00:00+00:00,457.7334970053012,458.71706987120876,443.0592508166291,448.22552490234375,402200
2025-04-22 00:00:00+00:00,456.3127671141815,466.42677033799316,456.3127671141815,464.6185607910156,345900
2025-04-23 00:00:00+00:00,477.77276017050576,489.67508328180566,464.9762468380971,468.7913513183594,909100
2025-04-24 00:00:00+00:00,483.85310494300757,489.3472570672761,458.5184014900241,471.00689697265625,770600
2025-04-25 00:00:00+00:00,467.4004218201965,471.8911109833274,461.2008506522694,462.9196472167969,528400
2025-04-28 00:00:00+00:00,463.3866104020687,470.1425188719093,460.396112317511,465.3438415527344,457000
2025-04-29 00:00:00+00:00,461.29028967487017,469.0894102534709,457.5447385874055,468.5926513671875,524600
2025-04-30 00:00:00+00:00,459.0052163406856,468.45358017157895,453.89852037596626,467.96673583984375,480100
2025-05-01 00:00:00+00:00,467.67863511733606,474.68292333278464,461.85660516495807,467.47991943359375,345400
2025-05-02 00:00:00+00:00,476.8885072232009,482.6012341326455,473.46085894963227,481.3394775390625,341500
2025-05-05 00:00:00+00:00,479.6748103444755,484.34985049647673,476.9335835373208,479.2760925292969,314300
2025-05-06 00:00:00+00:00,470.25496524929065,479.55518659169917,470.25496524929065,474.14251708984375,331100
2025-05-07 00:00:00+00:00,477.6313611177821,482.1668332899491,475.02967186452855,479.26611328125,429000
2025-05-08 00:00:00+00:00,482.73499842372047,492.45389296096164,480.4622735333589,487.43994140625,390300
2025-05-09 00:00:00+00:00,490.1014499730287,492.94233334787174,487.5097386087581,490.60980224609375,394000
2025-05-12 00:00:00+00:00,510.07752052646805,515.5001985465133,508.38296216416023,514.07470703125,595300
2025-05-13 00:00:00+00:00,514.563165116197,522.1090219630233,512.400044228551,518.0320434570312,393200
2025-05-14 00:00:00+00:00,518.5404561416223,523.8833419238039,517.3841227341643,520.0057373046875,567000
2025-05-15 00:00:00+00:00,516.5866378100798,519.1085954989154,514.0148518054294,517.8924560546875,298200
2025-05-16 00:00:00+00:00,518.3410539025306,523.0858778996467,515.360602577061,522.4379272460938,338200
2025-05-19 00:00:00+00:00,517.1050351166996,522.9263699801124,516.1879871829584,520.5739135742188,338000
2025-05-20 00:00:00+00:00,516.2178537397346,520.7034975571623,514.8123787800665,517.234619140625,422800
2025-05-21 00:00:00+00:00,512.2306066163832,516.7461838572748,508.41283876870637,509.4893798828125,846600
2025-05-22 00:00:00+00:00,509.16043964834154,511.692344826219,505.2330069622625,506.5886535644531,487000
2025-05-23 00:00:00+00:00,498.04601678498864,506.1600319843519,498.04601678498864,502.8506164550781,379400
2025-05-27 00:00:00+00:00,511.24377210307085,516.3075824966018,506.80795669797,515.8390502929688,392800
2025-05-28 00:00:00+00:00,516.2178570058167,516.5168877607829,507.9443483027469,508.47265625,409800
2025-05-29 00:00:00+00:00,511.044386962164,512.1209584677287,506.2198316903911,508.293212890625,438300
2025-05-30 00:00:00+00:00,506.6285550456241,508.941160964688,503.41882643629805,507.6153869628906,933000
2025-06-02 00:00:00+00:00,503.40881961523485,509.2700654704129,499.1225501084654,508.5025329589844,495200
2025-06-03 00:00:00+00:00,507.34623363489214,512.7987839043502,502.2126697699149,511.60260009765625,404500
2025-06-04 00:00:00+00:00,512.3302527065732,512.7788292400114,504.36578335202734,505.9008483886719,640900
2025-06-05 00:00:00+00:00,507.45586762878787,509.88808572531366,501.7640927713641,506.7680969238281,531300
2025-06-06 00:00:00+00:00,514.4335503474557,517.8824728598571,511.5328001437747,516.9754028320312,326100
2025-06-09 00:00:00+00:00,519.6070425570726,519.86622282889,511.3733842130373,516.4371948242188,402200
2025-06-10 00:00:00+00:00,515.540028010334,517.8227003953123,511.6225730622713,515.0216674804688,455700
2025-06-11 00:00:00+00:00,513.6560239499516,517.5934344154699,511.87175649747,514.0049438476562,335800
2025-06-12 00:00:00+00:00,508.093825420164,515.2210084655525,505.4323302205017,513.9052124023438,350300
2025-06-13 00:00:00+00:00,506.7082769147256,509.25015997960463,498.484596638189,500.0794982910156,393300
2025-06-16 00:00:00+00:00,505.9407434112472,515.4802198147385,504.7645152323595,511.2736511230469,359400
2025-06-17 00:00:00+00:00,506.997359207467,510.61578338890746,502.5914772431234,505.12335205078125,340900
2025-06-18 00:00:00+00:00,505.07351131217615,512.4000382998041,503.6580281477157,504.8143310546875,541300
2025-06-20 00:00:00+00:00,507.84463487940417,509.3597746596059,502.1229569831531,508.7218322753906,976400
2025-06-23 00:00:00+00:00,509.9977502089469,518.301192021347,505.1333140197263,517.3043823242188,504800
2025-06-24 00:00:00+00:00,522.5874862656027,525.9766028918585,518.6202029523473,519.6768188476562,537100
2025-06-25 00:00:00+00:00,521.4411356550518,522.7469539987782,516.0284659933264,522.3482666015625,357000
2025-06-26 00:00:00+00:00,522.3582024776099,525.3186980048932,515.4702135621587,523.8035278320312,616500
2025-06-27 00:00:00+00:00,525.7573199520027,531.8577905572623,521.500922988365,526.3853149414062,655100
2025-06-30 00:00:00+00:00,528.1496781856547,532.6353218353817,526.1361031228378,532.0272216796875,442100
2025-07-01 00:00:00+00:00,529.1963495344637,539.2740816339019,524.5910932979122,536.8817138671875,402000
2025-07-02 00:00:00+00:00,537.6392816509294,541.2278331850598,533.691954055955,540.70947265625,520900
2025-07-03 00:00:00+00:00,540.1213251564402,543.5105025576237,536.9514775317846,541.5667114257812,264100
2025-07-07 00:00:00+00:00,542.264514282821,546.7202247464028,531.6385489161166,534.7086791992188,455900
2025-07-08 00:00:00+00:00,536.752109107191,538.1776005686369,533.4128208292178,534.3598022460938,385600
2025-07-09 00:00:00+00:00,538.7556889018617,540.1712024854809,533.1436454057643,537.7489013671875,350600
2025-07-10 00:00:00+00:00,540.1711965293175,545.9925310610136,539.0248410471347,540.7792358398438,407700
2025-07-11 00:00:00+00:00,536.8019703269376,537.7888021793162,532.9642165404899,534.5989990234375,358400
2025-07-14 00:00:00+00:00,534.1106060156922,539.144483070683,533.5922454782368,537.260498046875,355900
2025-07-15 00:00:00+00:00,535.3665641119879,535.3665641119879,520.7334051972197,521.0025024414062,559700
2025-07-16 00:00:00+00:00,522.8665578204535,525.8968983604195,514.6329604944391,523.1656494140625,429600
2025-07-17 00:00:00+00:00,521.6504787002482,538.6859230294647,521.6504787002482,538.0978393554688,477300
2025-07-18 00:00:00+00:00,540.2708914136854,542.9722677733121,537.6492768704023,542.812744140625,406200
2025-07-21 00:00:00+00:00,542.9821363678814,543.2612722799842,532.1967092357764,532.8047485351562,329200
2025-07-22 00:00:00+00:00,533.9510553364705,536.1839601629271,529.1564031292129,534.8681640625,305800
2025-07-23 00:00:00+00:00,537.1308723006523,537.8186734141981,531.9375328002307,535.2469482421875,462000
2025-07-24 00:00:00+00:00,517.5136596667166,517.7828177467262,499.31193576672314,515.4502563476562,864500
2025-07-25 00:00:00+00:00,515.0515684849256,525.7273611091794,514.3936400323025,519.3976440429688,465200
2025-07-28 00:00:00+00:00,519.5073137900499,528.4487287712909,515.6496649736612,516.7960205078125,456100
2025-07-29 00:00:00+00:00,521.0124917021818,523.2453357171702,515.6396727658434,519.327880859375,420000
2025-07-30 00:00:00+00:00,522.5575460380176,524.6707778014118,514.323887921945,518.0918579101562,483600
2025-07-31 00:00:00+00:00,516.5268263680712,523.7138459755811,513.0977986771666,516.5368041992188,553300
2025-08-01 00:00:00+00:00,506.678382296445,507.416042195068,495.0755326584036,499.9200134277344,496000
2025-08-04 00:00:00+00:00,503.2799987792969,509.3299865722656,503.2799987792969,506.2799987792969,306400
2025-08-05 00:00:00+00:00,509.2900085449219,512.0999755859375,503.0799865722656,505.0299987792969,267300
2025-08-06 00:00:00+00:00,506.6400146484375,509.1499938964844,503.989990234375,508.42999267578125,349800
2025-08-07 00:00:00+00:00,509.95001220703125,511.3699951171875,497.54998779296875,498.45001220703125,399600
2025-08-08 00:00:00+00:00,501.8399963378906,505.239990234375,499.489990234375,504.9599914550781,331600
2025-08-11 00:00:00+00:00,506.30999755859375,509.3699951171875,504.04998779296875,506.6499938964844,356900
2025-08-12 00:00:00+00:00,510.0,517.1599731445312,505.44000244140625,517.0,371200
2025-08-13 00:00:00+00:00,519.1199951171875,521.0700073242188,498.010009765625,509.260009765625,625200
2025-08-14 00:00:00+00:00,508.2099914550781,516.030029296875,503.79998779296875,513.6900024414062,467300
2025-08-15 00:00:00+00:00,515.0,515.6500244140625,502.739990234375,503.0799865722656,424800
2025-08-18 00:00:00+00:00,501.42999267578125,506.4100036621094,501.1700134277344,505.6300048828125,365800
2025-08-19 00:00:00+00:00,504.510009765625,508.6600036621094,504.1600036621094,506.260009765625,338700
2025-08-20 00:00:00+00:00,504.8399963378906,507.07000732421875,501.45001220703125,505.3999938964844,443000
2025-08-21 00:00:00+00:00,503.6300048828125,505.4800109863281,499.2099914550781,505.2300109863281,305000
2025-08-22 00:00:00+00:00,508.6600036621094,520.780029296875,506.1300048828125,516.9199829101562,441900
2025-08-25 00:00:00+00:00,516.489990234375,518.2100219726562,508.82000732421875,511.489990234375,350000
2025-08-26 00:00:00+00:00,509.04998779296875,517.0,508.6099853515625,516.8900146484375,466600
2025-08-27 00:00:00+00:00,516.469970703125,521.2999877929688,515.9000244140625,518.260009765625,273900
2025-08-28 00:00:00+00:00,519.1599731445312,520.0,515.52001953125,516.6300048828125,353100
2025-08-29 00:00:00+00:00,517.1799926757812,521.8300170898438,513.52001953125,514.8099975585938,418800
2025-09-02 00:00:00+00:00,509.7099914550781,512.8499755859375,503.6000061035156,512.8200073242188,384700
2025-09-03 00:00:00+00:00,510.3599853515625,513.9000244140625,501.7900085449219,507.20001220703125,418100
2025-09-04 00:00:00+00:00,509.989990234375,513.0399780273438,505.9800109863281,511.8999938964844,454100
2025-09-05 00:00:00+00:00,511.5,511.8800048828125,487.6400146484375,489.2799987792969,678100
2025-09-08 00:00:00+00:00,491.3399963378906,493.6499938964844,485.30999755859375,492.44000244140625,594100
2025-09-09 00:00:00+00:00,490.69000244140625,498.5299987792969,488.1000061035156,493.3399963378906,434900
2025-09-10 00:00:00+00:00,492.82000732421875,497.1400146484375,489.260009765625,492.0,415400
2025-09-11 00:00:00+00:00,492.32000732421875,501.1300048828125,490.4800109863281,500.9700012207031,465000
2025-09-12 00:00:00+00:00,501.260009765625,501.55999755859375,495.8800048828125,497.0799865722656,302100
2025-09-15 00:00:00+00:00,498.5899963378906,498.5899963378906,486.4200134277344,487.6499938964844,632800
2025-09-16 00:00:00+00:00,488.1199951171875,489.1000061035156,483.6400146484375,486.1300048828125,576300
2025-09-17 00:00:00+00:00,486.9100036621094,493.42999267578125,482.4100036621094,486.1700134277344,771200
2025-09-18 00:00:00+00:00,488.67999267578125,495.4599914550781,487.7200012207031,491.3900146484375,561200
2025-09-19 00:00:00+00:00,491.0,491.0799865722656,486.3399963378906,489.5199890136719,1501000
2025-09-22 00:00:00+00:00,487.6499938964844,496.0299987792969,484.3800048828125,494.3599853515625,551400
2025-09-23 00:00:00+00:00,493.5299987792969,500.7200012207031,490.30999755859375,494.1300048828125,390000
2025-09-24 00:00:00+00:00,494.5299987792969,496.739990234375,489.6099853515625,491.8900146484375,376700
2025-09-25 00:00:00+00:00,491.0,496.25,488.260009765625,491.95001220703125,382300
2025-09-26 00:00:00+00:00,500.0,505.55999755859375,497.0199890136719,499.2900085449219,625200
