"('date', '')","('open', 'AGM')","('high', 'AGM')","('low', 'AGM')","('close', 'AGM')","('volume', 'AGM')"
2025-01-27 00:00:00+00:00,190.80338596965194,194.34854254454743,190.80338596965194,194.07508850097656,34300
2025-01-28 00:00:00+00:00,192.9617422444775,195.57909243745593,192.9617422444775,194.8856964111328,27500
2025-01-29 00:00:00+00:00,193.7332763671875,195.5205035649234,192.52226978009315,193.7332763671875,29400
2025-01-30 00:00:00+00:00,195.41305025797,196.33108088262424,192.91289062613626,194.7587127685547,28700
2025-01-31 00:00:00+00:00,194.16298214547854,194.7587245078892,190.67643562281066,193.1570587158203,32400
2025-02-03 00:00:00+00:00,188.80132291053116,191.9948788193551,188.25439989810127,190.6569061279297,45900
2025-02-04 00:00:00+00:00,189.4947148945767,192.88360782936928,189.4947148945767,192.36599731445312,30300
2025-02-05 00:00:00+00:00,192.40506148821416,194.5341136804431,191.45773318144364,194.09463500976562,28000
2025-02-06 00:00:00+00:00,195.0614699631371,195.5204852886062,193.4695800172704,194.95404052734375,26900
2025-02-07 00:00:00+00:00,194.91498750526955,195.17868065543618,191.52609463839224,193.1863555908203,22100
2025-02-10 00:00:00+00:00,193.30353447728325,193.77232558362732,191.79953732527818,193.46957397460938,21000
2025-02-11 00:00:00+00:00,192.29761819013362,198.35271020191223,192.29761819013362,196.67291259765625,28800
2025-02-12 00:00:00+00:00,193.68445534430515,196.71198668838994,193.31333273419256,195.99905395507812,43200
2025-02-13 00:00:00+00:00,196.6924332868163,196.6924332868163,193.50863849295555,194.95404052734375,25300
2025-02-14 00:00:00+00:00,196.33108792876266,196.71197140349867,194.35829959447827,194.89544677734375,18300
2025-02-18 00:00:00+00:00,195.81349015067613,196.75105755820937,193.72351135063934,194.7978057861328,35300
2025-02-19 00:00:00+00:00,192.8836104746874,193.99696337703844,191.65306723591883,193.7821044921875,23900
2025-02-20 00:00:00+00:00,191.67258017534195,194.4071354818263,189.9048898060515,191.09637451171875,28900
2025-02-21 00:00:00+00:00,198.84103358887324,207.27908053063737,195.63770191945258,203.22607421875,73800
2025-02-24 00:00:00+00:00,203.75345793869056,203.75345793869056,199.58326134393138,200.7063751220703,39700
2025-02-25 00:00:00+00:00,202.20060650625783,203.18700813787098,199.16329956054688,199.16329956054688,43800
2025-02-26 00:00:00+00:00,199.61256001588404,200.11063384242917,197.30772237765277,198.2550506591797,43500
2025-02-27 00:00:00+00:00,198.2550521631173,200.74545111899096,196.8975427961151,197.09286499023438,45200
2025-02-28 00:00:00+00:00,197.89370865330432,204.1831817626953,197.2198344055655,204.1831817626953,41800
2025-03-03 00:00:00+00:00,204.0073639052425,205.85318608146585,197.65929616979022,198.56756591796875,41700
2025-03-04 00:00:00+00:00,197.4737507722676,202.2592265453359,196.71198377488744,199.18284606933594,48000
2025-03-05 00:00:00+00:00,199.92507305692936,201.93691981034482,195.76463763275274,198.65545654296875,47800
2025-03-06 00:00:00+00:00,196.2432107848401,198.37224809440963,194.49504207816258,197.28819274902344,39400
2025-03-07 00:00:00+00:00,197.30772217937377,197.51282016782042,193.1961356357163,196.07717895507812,43900
2025-03-10 00:00:00+00:00,193.59653182363436,194.8661483680769,187.4242643999808,187.90280151367188,37000
2025-03-11 00:00:00+00:00,188.90872981995918,191.04754280229798,184.88503611204035,186.3792724609375,35000
2025-03-12 00:00:00+00:00,187.3949833377581,187.51217367762544,184.49440320901203,186.98480224609375,30600
2025-03-13 00:00:00+00:00,187.92232912095844,189.0552185921507,184.8850223762004,186.32066345214844,31900
2025-03-14 00:00:00+00:00,188.81112290760115,192.47296335720566,187.7381682381792,192.15797424316406,32300
2025-03-17 00:00:00+00:00,190.96687925235858,192.12842316387707,189.79548207432745,191.22280883789062,45500
2025-03-18 00:00:00+00:00,189.84470404965134,190.1695464210822,188.22050721272055,189.78564453125,36200
2025-03-19 00:00:00+00:00,190.46486302625308,193.58529948240366,190.36642048003813,191.75437927246094,33700
2025-03-20 00:00:00+00:00,189.66750414859712,193.39825715224066,188.96861317719205,189.52969360351562,39100
2025-03-21 00:00:00+00:00,187.5216044811171,189.37221619795352,187.26567489015568,188.51580810546875,64500
2025-03-24 00:00:00+00:00,190.73062969638536,192.28592879166828,190.17938748949496,191.9512481689453,25900
2025-03-25 00:00:00+00:00,191.4393691738637,194.62871831700207,190.4943868486382,190.77984619140625,26300
2025-03-26 00:00:00+00:00,190.84877540882155,192.5025021304731,188.72254246364852,189.9431610107422,26100
2025-03-27 00:00:00+00:00,190.51406059244792,191.85279805072213,190.17937998293513,191.25233459472656,29200
2025-03-28 00:00:00+00:00,191.05547006774785,193.0143625511707,185.32647145457122,185.63162231445312,42000
2025-03-31 00:00:00+00:00,183.41679473704818,187.02941371533336,181.73352340471203,184.57833862304688,72600
2025-04-01 00:00:00+00:00,183.51522700866096,185.36583869348104,182.42259587756106,183.75148010253906,36700
2025-04-02 00:00:00+00:00,181.61541493661838,187.84644967426908,181.61541493661838,187.36410522460938,42100
2025-04-03 00:00:00+00:00,180.57197967308954,182.05836592344923,173.80939461996707,175.82733154296875,53900
2025-04-04 00:00:00+00:00,169.36006685311406,174.4393958253679,167.24367227122977,171.77175903320312,62500
2025-04-07 00:00:00+00:00,166.42665712183853,175.4828153480039,162.91246560866944,165.32415771484375,69200
2025-04-08 00:00:00+00:00,170.5511420232435,171.28941606556657,161.65248550867474,162.86325073242188,57500
2025-04-09 00:00:00+00:00,160.16610821299625,176.4573443164638,157.14409908622994,172.4805145263672,79500
2025-04-10 00:00:00+00:00,169.16319655677194,169.88177907849098,160.36296765656076,165.1371307373047,58000
2025-04-11 00:00:00+00:00,164.18228749333184,165.9935311237508,160.19561990573285,164.47760009765625,42700
2025-04-14 00:00:00+00:00,165.5800943785242,169.24191949044092,165.5800943785242,168.77928161621094,32700
2025-04-15 00:00:00+00:00,168.40522693243884,173.22861116948076,167.2042999963189,167.84413146972656,25700
2025-04-16 00:00:00+00:00,166.41681021974458,168.7891344114987,166.0722913458145,168.21820068359375,30900
2025-04-17 00:00:00+00:00,168.40522772041422,172.20487861373795,167.15507950659264,171.7225341796875,49800
2025-04-21 00:00:00+00:00,170.7086491431922,170.8858427291108,166.6727599378372,169.31085205078125,52000
2025-04-22 00:00:00+00:00,171.71270349968847,173.75033207572125,168.76944553405886,173.061279296875,40700
2025-04-23 00:00:00+00:00,177.11685002762397,181.6547748871118,172.46080613273304,174.1145477294922,44300
2025-04-24 00:00:00+00:00,174.24250142543508,174.951245663715,172.70689391590292,174.06532287597656,48100
2025-04-25 00:00:00+00:00,172.2639409690546,172.2639409690546,168.04102011076873,171.88987731933594,26500
2025-04-28 00:00:00+00:00,171.59457255454095,173.6223627431499,171.22050892044774,173.1498565673828,25800
2025-04-29 00:00:00+00:00,171.7225385719822,174.75438576308298,171.250047392397,173.61251831054688,33200
2025-04-30 00:00:00+00:00,171.93910611149133,172.5887908935547,169.35022025038162,172.5887908935547,51100
2025-05-01 00:00:00+00:00,172.89393166829578,173.78970775302236,171.58472393374697,172.3623809814453,30900
2025-05-02 00:00:00+00:00,173.84876262451633,176.10295263548284,173.84876262451633,175.82733154296875,26600
2025-05-05 00:00:00+00:00,173.77984494115785,176.22108172062204,173.77984494115785,174.01609802246094,22400
2025-05-06 00:00:00+00:00,172.32298803843648,172.65766863757122,170.70862953765538,172.0572052001953,34200
2025-05-07 00:00:00+00:00,173.55344617394678,173.9964075613703,171.0531648843362,171.8209686279297,38000
2025-05-08 00:00:00+00:00,172.0375489797255,176.29985305869698,172.0375489797255,174.50830078125,35900
2025-05-09 00:00:00+00:00,180.13885588683695,184.84412097559658,177.05778758896778,182.65882873535156,54600
2025-05-12 00:00:00+00:00,189.017837881985,192.28592301910663,186.99988591930864,187.6200408935547,62100
2025-05-13 00:00:00+00:00,189.2639261015677,191.92170948707397,187.87596738217096,190.8487548828125,46300
2025-05-14 00:00:00+00:00,190.84876381180905,193.43763453566808,189.98251747488206,192.59107971191406,36300
2025-05-15 00:00:00+00:00,189.5986183172334,194.12670511809355,189.25408442273738,193.43763732910156,59400
2025-05-16 00:00:00+00:00,193.69358686517265,193.97904622655025,189.76596345305663,190.61251831054688,53300
2025-05-19 00:00:00+00:00,187.69877538946275,189.58877005570884,187.17706296208144,189.21470642089844,34700
2025-05-20 00:00:00+00:00,187.14754953417236,189.63799285433976,187.02943048980848,188.33863830566406,34800
2025-05-21 00:00:00+00:00,187.02942954937018,188.94893911175308,181.85167285438942,183.21994018554688,58300
2025-05-22 00:00:00+00:00,181.09370466471518,181.71385967601242,178.91825051190483,179.69590759277344,38600
2025-05-23 00:00:00+00:00,177.18575619598238,179.35135687877764,176.48685021542246,179.29229736328125,42900
2025-05-27 00:00:00+00:00,180.94605179105542,185.05085363297752,180.69010717870438,185.04100036621094,37000
2025-05-28 00:00:00+00:00,184.5685091619845,185.04100033977656,182.14696371288085,182.4029083251953,28300
2025-05-29 00:00:00+00:00,182.60961228237497,185.8284912109375,182.14695936217515,185.8284912109375,68600
2025-05-30 00:00:00+00:00,185.828489174385,186.6258227029459,183.0427334374096,183.50538635253906,52100
2025-06-02 00:00:00+00:00,182.5111864110959,183.51522827148438,180.1191707573179,183.51522827148438,148700
2025-06-03 00:00:00+00:00,183.26914751299532,186.0155354585155,179.60732195267568,185.02133178710938,216400
2025-06-04 00:00:00+00:00,184.82444117889054,187.11801435192763,183.05259548386863,185.28709411621094,367100
2025-06-05 00:00:00+00:00,186.26161682652526,186.7833292718855,179.2529401868001,181.3988494873047,485800
2025-06-06 00:00:00+00:00,184.5291367237564,189.1851806640625,182.50133146814397,189.1851806640625,428600
2025-06-09 00:00:00+00:00,189.91360228825513,191.31141432161755,187.68894197498722,188.3484649658203,166200
2025-06-10 00:00:00+00:00,189.14579089227826,189.68719482421875,186.79315837004853,189.68719482421875,304500
2025-06-11 00:00:00+00:00,190.70109364016463,193.92981076267992,189.00798404906234,192.37451171875,180200
2025-06-12 00:00:00+00:00,190.88813896631822,191.83313637110174,187.7677024115003,190.0514373779297,110400
2025-06-13 00:00:00+00:00,187.0687762695825,188.04330333046025,182.6489856556023,182.84585571289062,115800
2025-06-16 00:00:00+00:00,184.58252916419437,188.34363962801004,183.6000683157284,185.22756958007812,346300
2025-06-17 00:00:00+00:00,183.1733547075593,186.0810184976088,182.29013782451474,183.21304321289062,325700
2025-06-18 00:00:00+00:00,182.5977697049266,188.5520448040003,182.359593249662,187.12301635742188,196500
2025-06-20 00:00:00+00:00,187.90700803178808,187.90700803178808,185.1481950605114,186.7062225341797,75000
2025-06-23 00:00:00+00:00,186.40850846005216,192.03529680252575,185.8230083563083,191.66812133789062,171600
2025-06-24 00:00:00+00:00,193.90096792039492,194.52617165115655,192.78950808126726,194.18875122070312,71000
2025-06-25 00:00:00+00:00,193.85134203695762,194.79409921316446,190.85436786775313,192.87881469726562,167400
2025-06-26 00:00:00+00:00,193.57347553436858,196.60023498535156,192.64063670595047,196.60023498535156,148900
2025-06-27 00:00:00+00:00,197.89033469133713,198.22773997624455,195.07198147180839,196.16358947753906,277300
2025-06-30 00:00:00+00:00,197.08650848460064,197.81094103609996,192.63072057660258,192.79942321777344,138200
2025-07-01 00:00:00+00:00,191.3604809499475,196.44145755515848,191.3604809499475,194.03990173339844,122200
2025-07-02 00:00:00+00:00,195.29028726345427,198.36666870117188,193.49408341557887,198.36666870117188,116400
2025-07-03 00:00:00+00:00,198.64453926431506,200.64914945408125,198.3964444685397,199.48806762695312,81200
2025-07-07 00:00:00+00:00,197.8804089974243,200.2422763697538,195.875813889948,197.03689575195312,153400
2025-07-08 00:00:00+00:00,197.9895637829142,200.82776882954394,196.97734792686424,199.66668701171875,208300
2025-07-09 00:00:00+00:00,200.96669871120108,201.08579450758305,195.0025053969274,196.43153381347656,157200
2025-07-10 00:00:00+00:00,196.06437100866745,197.12620890670664,194.97274780273438,194.97274780273438,129300
2025-07-11 00:00:00+00:00,188.35357714144462,192.1940798396633,173.6167398116438,175.97860717773438,248200
2025-07-14 00:00:00+00:00,176.2266914868679,181.4664521937938,175.92897471300762,180.7420196533203,130200
2025-07-15 00:00:00+00:00,182.19088420761707,182.19088420761707,174.82743274411246,175.48240661621094,91100
2025-07-16 00:00:00+00:00,176.78243272168424,177.69541978221466,171.97932095617432,175.88929748535156,74100
2025-07-17 00:00:00+00:00,175.28393796600048,176.6534109262234,174.71827456965505,174.9961395263672,47900
2025-07-18 00:00:00+00:00,175.45264250848726,176.29615572817673,172.44573479667295,173.01138305664062,55900
2025-07-21 00:00:00+00:00,173.01137851527525,174.30147444726538,171.9793108551857,173.53733825683594,47000
2025-07-22 00:00:00+00:00,172.58466083926197,175.65110876485423,171.98922729492188,171.98922729492188,57900
2025-07-23 00:00:00+00:00,173.4777966334172,175.80989369083136,172.37625517220306,175.46255493164062,59600
2025-07-24 00:00:00+00:00,174.12285736180948,175.42287166313864,173.0907745361328,173.0907745361328,63000
2025-07-25 00:00:00+00:00,173.9442263012189,174.40072739942886,172.11825219338894,174.27171325683594,45700
2025-07-28 00:00:00+00:00,174.4801085509994,174.73812167741082,171.57242978190237,173.7755126953125,54200
2025-07-29 00:00:00+00:00,175.20454648168135,175.20454648168135,171.7014492031937,173.16024780273438,59100
2025-07-30 00:00:00+00:00,173.1403984337379,174.02361530684712,169.81592209132972,171.10601806640625,53800
2025-07-31 00:00:00+00:00,169.8456935810901,170.95716857910156,169.50828828816915,170.95716857910156,55500
2025-08-01 00:00:00+00:00,170.4609807934474,170.4609807934474,167.02734207115813,168.98233032226562,61800
2025-08-04 00:00:00+00:00,169.15103289664785,171.37396777283865,168.33728982056786,170.75869750976562,37900
2025-08-05 00:00:00+00:00,170.9075407061753,171.8800680462583,168.88307873334455,171.64190673828125,48800
2025-08-06 00:00:00+00:00,171.60220471197616,172.12816446206327,170.90754231964456,171.44342041015625,45000
2025-08-07 00:00:00+00:00,173.44803723755433,173.44803723755433,169.23042559201104,170.68922424316406,87100
2025-08-08 00:00:00+00:00,175.43279291047838,180.84125649564547,173.66635915447893,176.28623962402344,102800
2025-08-11 00:00:00+00:00,175.93890385452016,179.15421795309933,174.93660630157814,177.70535278320312,69600
2025-08-12 00:00:00+00:00,179.47178364799146,183.14358364457573,178.60840345059518,181.55577087402344,76400
2025-08-13 00:00:00+00:00,182.45883539837524,185.15810796099976,181.6252405270512,183.8084716796875,60200
2025-08-14 00:00:00+00:00,183.8084762914537,186.8153840504267,182.1015828592473,186.7955322265625,73200
2025-08-15 00:00:00+00:00,187.16272053810266,187.83753111618583,185.39628679840888,187.0634765625,103900
2025-08-18 00:00:00+00:00,188.03600812134286,190.15969902109475,185.89248054003147,190.10015869140625,60100
2025-08-19 00:00:00+00:00,189.58411818705738,193.7223528306334,189.16732073470186,193.51394653320312,78800
2025-08-20 00:00:00+00:00,193.513937969597,195.0521287101639,190.4971119583114,194.50631713867188,75800
2025-08-21 00:00:00+00:00,193.2360794189268,194.3078507741546,192.2833887223338,193.7620391845703,91300
2025-08-22 00:00:00+00:00,194.7643372467776,203.17972380453102,192.56125420112804,202.50489807128906,109600
2025-08-25 00:00:00+00:00,202.6537551980144,204.38048524752685,202.01863314046304,203.53697204589844,62900
2025-08-26 00:00:00+00:00,201.06594974558695,205.49196762769532,198.98194737451482,204.44003295898438,78600
2025-08-27 00:00:00+00:00,203.47741475294896,205.95836263404107,203.47741475294896,205.5117950439453,43400
2025-08-28 00:00:00+00:00,207.556101602113,209.03475204701775,205.5316547165263,208.13168334960938,90300
2025-08-29 00:00:00+00:00,208.2507806132615,208.6378078945136,206.65304949988638,207.97291564941406,48500
2025-09-02 00:00:00+00:00,205.24386705409393,207.12938141868008,203.9636894459502,205.10491943359375,71800
2025-09-03 00:00:00+00:00,204.0331651333873,205.96830150274124,201.7705418180651,203.1201629638672,94300
2025-09-04 00:00:00+00:00,203.70568390884054,204.74768510391428,202.51483188982982,204.2316436767578,92100
2025-09-05 00:00:00+00:00,204.13240359937873,207.585879063245,200.99648161348034,203.7850799560547,80000
2025-09-08 00:00:00+00:00,205.2339311115926,205.2339311115926,200.36134581473564,201.84991455078125,42600
2025-09-09 00:00:00+00:00,200.64914513158783,201.0758609027267,197.73154797332134,198.2178192138672,40000
2025-09-10 00:00:00+00:00,197.00712511969698,198.58500443028157,193.5139460586346,195.3300018310547,49200
2025-09-11 00:00:00+00:00,195.1513574210364,198.25750906392364,194.54600552257443,196.2826690673828,95700
2025-09-12 00:00:00+00:00,195.79642127141693,196.95750313066813,193.30553976171538,195.3300018310547,76500
2025-09-15 00:00:00+00:00,195.14999389648438,195.14999389648438,191.11000061035156,191.25999450683594,44300
2025-09-16 00:00:00+00:00,190.89999389648438,190.89999389648438,185.61000061035156,186.5,66900
2025-09-17 00:00:00+00:00,185.8300018310547,189.6300048828125,184.5,185.8699951171875,78800
2025-09-18 00:00:00+00:00,185.97000122070312,188.38999938964844,184.41000366210938,187.85000610351562,73400
2025-09-19 00:00:00+00:00,188.3800048828125,188.3800048828125,182.10000610351562,183.60000610351562,141400
2025-09-22 00:00:00+00:00,183.0,183.0,179.91000366210938,180.64999389648438,62000
2025-09-23 00:00:00+00:00,180.11000061035156,183.02999877929688,178.99000549316406,180.27000427246094,65900
2025-09-24 00:00:00+00:00,179.36000061035156,180.0500030517578,177.9199981689453,178.49000549316406,51600
2025-09-25 00:00:00+00:00,178.9199981689453,178.9199981689453,176.69000244140625,177.3000030517578,52800
2025-09-26 00:00:00+00:00,173.66000366210938,176.63999938964844,170.24000549316406,172.92999267578125,187300
