"('date', '')","('open', 'BHV')","('high', 'BHV')","('low', 'BHV')","('close', 'BHV')","('volume', 'BHV')"
2025-01-28 00:00:00+00:00,10.551659424609658,10.551659424609658,10.494000594311242,10.52283000946045,6100
2025-01-29 00:00:00+00:00,10.532439231872559,10.532439231872559,10.532439231872559,10.532439231872559,300
2025-01-30 00:00:00+00:00,10.532439231872559,10.532439231872559,10.532439231872559,10.532439231872559,0
2025-01-31 00:00:00+00:00,10.628538362057876,10.628538362057876,10.513218879699707,10.513218879699707,3500
2025-02-03 00:00:00+00:00,10.695806531134146,10.695806531134146,10.359460050673091,10.542048454284668,2500
2025-02-04 00:00:00+00:00,10.56126880645752,10.58048902621125,10.532439393297444,10.56126880645752,2200
2025-02-05 00:00:00+00:00,10.561267986694194,10.580488204956055,10.561267986694194,10.580488204956055,4000
2025-02-06 00:00:00+00:00,10.715027799810391,10.715027799810391,10.55165958404541,10.55165958404541,5900
2025-02-07 00:00:00+00:00,10.55165958404541,10.55165958404541,10.55165958404541,10.55165958404541,0
2025-02-10 00:00:00+00:00,10.532439231872559,10.56126864459078,10.532439231872559,10.532439231872559,1300
2025-02-11 00:00:00+00:00,10.494000500507887,10.503610610961914,10.484390390053859,10.503610610961914,700
2025-02-12 00:00:00+00:00,10.44595188009468,10.44595188009468,9.975067419722446,10.349853515625,34700
2025-02-13 00:00:00+00:00,10.272971808361648,10.378681182861328,10.272971808361648,10.378681182861328,1600
2025-02-14 00:00:00+00:00,10.38061194277495,10.448206330503591,10.38061194277495,10.42889404296875,1500
2025-02-18 00:00:00+00:00,10.428894563655371,10.486832350057036,10.428894563655371,10.477176666259766,3200
2025-02-19 00:00:00+00:00,10.467519377801523,10.486831665039062,10.467519377801523,10.486831665039062,200
2025-02-20 00:00:00+00:00,10.399926449668488,10.535115242004395,10.399926449668488,10.535115242004395,5600
2025-02-21 00:00:00+00:00,10.525458335876465,10.525458335876465,10.525458335876465,10.525458335876465,600
2025-02-24 00:00:00+00:00,10.486831665039062,10.496488269110056,10.486831665039062,10.486831665039062,4000
2025-02-25 00:00:00+00:00,10.573738400985853,10.63167709980113,10.573738400985853,10.583395004272461,4600
2025-02-26 00:00:00+00:00,10.56408331872493,10.60270881652832,10.56408331872493,10.60270881652832,3500
2025-02-27 00:00:00+00:00,10.631677929651056,10.641334533691406,10.612364721570357,10.641334533691406,5800
2025-02-28 00:00:00+00:00,10.670303996830889,10.670303996830889,10.535114295733234,10.66064739227295,13300
2025-03-03 00:00:00+00:00,10.70892892016496,10.70892892016496,10.641334533691406,10.641334533691406,1100
2025-03-04 00:00:00+00:00,10.66064747422982,10.66064747422982,10.631678581237793,10.631678581237793,2100
2025-03-05 00:00:00+00:00,10.622022545276403,10.650991439819336,10.622022545276403,10.650991439819336,3500
2025-03-06 00:00:00+00:00,10.631679150425564,10.650991439819336,10.622022545276403,10.650991439819336,3000
2025-03-07 00:00:00+00:00,10.650989385469972,10.650989385469972,10.583395004272461,10.583395004272461,4400
2025-03-10 00:00:00+00:00,10.593053820037946,10.593053820037946,10.457864108502653,10.467520713806152,4600
2025-03-11 00:00:00+00:00,10.506146046482176,10.525458335876465,10.506146046482176,10.525458335876465,1700
2025-03-12 00:00:00+00:00,10.506145477294922,10.506145477294922,10.506145477294922,10.506145477294922,100
2025-03-13 00:00:00+00:00,10.44820602775591,10.44820602775591,10.409580532900979,10.41923713684082,3300
2025-03-14 00:00:00+00:00,10.450288772583008,10.450288772583008,10.450288772583008,10.450288772583008,200
2025-03-17 00:00:00+00:00,10.421178132575141,10.43088150024414,10.392068954932213,10.43088150024414,1500
2025-03-18 00:00:00+00:00,10.343552682781407,10.401771961409725,10.343552682781407,10.382365226745605,8300
2025-03-19 00:00:00+00:00,10.586131218344148,10.586131218344148,10.285334236677727,10.343552589416504,5700
2025-03-20 00:00:00+00:00,10.372662544250488,10.372662544250488,10.372662544250488,10.372662544250488,1500
2025-03-21 00:00:00+00:00,10.469694733919784,10.469694733919784,10.421178817749023,10.421178817749023,3200
2025-03-24 00:00:00+00:00,10.489101050642184,10.489101050642184,10.42117840057649,10.440585136413574,2900
2025-03-25 00:00:00+00:00,10.45999094688656,10.469694314805102,10.440585136413574,10.440585136413574,1400
2025-03-26 00:00:00+00:00,10.489101920539921,10.489101920539921,10.392070084035513,10.401773452758789,3000
2025-03-27 00:00:00+00:00,10.4308810438887,10.4308810438887,10.304740045802642,10.343552589416504,3200
2025-03-28 00:00:00+00:00,10.33384895324707,10.33384895324707,10.33384895324707,10.33384895324707,900
2025-03-31 00:00:00+00:00,10.33384895324707,10.33384895324707,10.33384895324707,10.33384895324707,700
2025-04-01 00:00:00+00:00,10.595835745818112,10.595835745818112,10.343553722021458,10.421178817749023,2100
2025-04-02 00:00:00+00:00,10.40177285710903,10.489101319889365,10.40177285710903,10.450288772583008,7800
2025-04-03 00:00:00+00:00,10.450288772583008,10.450288772583008,10.450288772583008,10.450288772583008,0
2025-04-04 00:00:00+00:00,10.654052801404085,10.654052801404085,10.47939682006836,10.47939682006836,3100
2025-04-07 00:00:00+00:00,10.70256926837819,10.70256926837819,10.304740449413154,10.605538368225098,6700
2025-04-08 00:00:00+00:00,10.392068392322933,10.392068392322933,10.198005676269531,10.198005676269531,10100
2025-04-09 00:00:00+00:00,10.149490087727221,10.149490087727221,9.936020630617946,10.139786720275879,4200
2025-04-10 00:00:00+00:00,10.139787219057325,10.139787219057325,9.945724487304688,9.945724487304688,2100
2025-04-11 00:00:00+00:00,10.1203823734089,10.1203823734089,10.052459716796875,10.052459716796875,2100
2025-04-14 00:00:00+00:00,10.120380357521281,10.207708809081575,10.01364517211914,10.01364517211914,1100
2025-04-15 00:00:00+00:00,10.113119874748786,10.113119874748786,10.005845069885254,10.005845069885254,7700
2025-04-16 00:00:00+00:00,10.093614589511343,10.093614589511343,9.986338867329968,10.015596389770508,1800
2025-04-17 00:00:00+00:00,10.07410835652076,10.07410835652076,10.064355850219727,10.064355850219727,2600
2025-04-21 00:00:00+00:00,9.986339120620512,9.986339120620512,9.888816833496094,9.888816833496094,2200
2025-04-22 00:00:00+00:00,9.947331193209397,9.96683621096541,9.947331193209397,9.957083702087402,900
2025-04-23 00:00:00+00:00,10.005845069885254,10.064358261610666,10.005845069885254,10.005845069885254,1300
2025-04-24 00:00:00+00:00,10.01559706051343,10.142375946044922,10.01559706051343,10.142375946044922,7600
2025-04-25 00:00:00+00:00,10.191135641982596,10.191135641982596,9.94732856475789,10.064355850219727,18600
2025-04-28 00:00:00+00:00,9.888817294301617,10.05460621319403,9.888817294301617,9.908321380615234,2500
2025-04-29 00:00:00+00:00,10.025348671703469,10.04485368803449,9.71327585081009,9.986339569091797,22900
2025-04-30 00:00:00+00:00,10.07411003112793,10.093615046972293,10.07411003112793,10.07411003112793,1000
2025-05-01 00:00:00+00:00,10.191137328585885,10.23014643019572,10.093615039586465,10.113119125366211,8800
2025-05-02 00:00:00+00:00,10.113119125366211,10.113119125366211,10.113119125366211,10.113119125366211,0
2025-05-05 00:00:00+00:00,10.113118663135362,10.161880270431542,10.083862070777773,10.09361457824707,7900
2025-05-06 00:00:00+00:00,10.074110505919162,10.142376204491095,10.00584480734723,10.132624626159668,3300
2025-05-07 00:00:00+00:00,10.122871625930944,10.152128219604492,10.074110016441468,10.152128219604492,4300
2025-05-08 00:00:00+00:00,10.152128226976048,10.152128226976048,10.113119125366211,10.113119125366211,900
2025-05-09 00:00:00+00:00,10.15212871287291,10.15212871287291,10.113119609396035,10.132624626159668,1800
2025-05-12 00:00:00+00:00,10.171633235420419,10.171633235420419,10.093615032257397,10.152128219604492,4800
2025-05-13 00:00:00+00:00,10.132624133838908,10.152128219604492,10.132624133838908,10.152128219604492,500
2025-05-14 00:00:00+00:00,10.113119854164974,10.161881467203846,10.054606662558657,10.083863258361816,7100
2025-05-15 00:00:00+00:00,10.095624438906219,10.203441448775893,10.056418168521681,10.174036979675293,7000
2025-05-16 00:00:00+00:00,10.183838717496984,10.252449456554562,10.154433313828411,10.16423511505127,6000
2025-05-19 00:00:00+00:00,10.370068869404085,10.370068869404085,10.095624962479281,10.262251853942871,8800
2025-05-20 00:00:00+00:00,10.399473300089454,10.399473300089454,10.095624923706055,10.095624923706055,7700
2025-05-21 00:00:00+00:00,10.13483172141094,10.183839797973633,10.115228116885337,10.183839797973633,5200
2025-05-22 00:00:00+00:00,10.036814922680009,10.076021194458008,10.036814922680009,10.076021194458008,3800
2025-05-23 00:00:00+00:00,10.076021452007398,10.076021452007398,9.919196360886858,9.958402633666992,4900
2025-05-27 00:00:00+00:00,10.036815349358456,10.036815349358456,9.987807273864746,9.987807273864746,7400
2025-05-28 00:00:00+00:00,9.948600535835025,9.948600535835025,9.889791595789898,9.909394264221191,3500
2025-05-29 00:00:00+00:00,9.938799772684108,10.30145802258341,9.919196169297047,10.085823059082031,11400
2025-05-30 00:00:00+00:00,10.144632763133458,10.144632763133458,9.97800587616306,10.056418418884277,2700
2025-06-02 00:00:00+00:00,10.144632826721017,10.144632826721017,9.997608607133738,10.0662202835083,4600
2025-06-03 00:00:00+00:00,10.066220327576946,10.28185435498031,9.93879971061064,10.076021194458008,16900
2025-06-04 00:00:00+00:00,9.93880008964185,10.036815305449178,9.93880008964185,9.978006362915039,2800
2025-06-05 00:00:00+00:00,10.12502982491783,10.12502982491783,10.007411003112793,10.007411003112793,600
2025-06-06 00:00:00+00:00,10.09562432706557,10.09562432706557,9.987806383639098,9.997608184814453,1200
2025-06-09 00:00:00+00:00,9.987806510163933,10.0172119140625,9.987806510163933,10.0172119140625,600
2025-06-10 00:00:00+00:00,10.125028924103582,10.125028924103582,10.0172119140625,10.0172119140625,1800
2025-06-11 00:00:00+00:00,10.085823059082031,10.154433801434228,10.017212316729836,10.085823059082031,1200
2025-06-12 00:00:00+00:00,10.144633060841247,10.144633060841247,10.105426788330078,10.105426788330078,900
2025-06-13 00:00:00+00:00,10.048287359572132,10.058138847351074,10.048287359572132,10.058138847351074,1400
2025-06-16 00:00:00+00:00,10.136950526558675,10.136950526558675,10.12709903717041,10.12709903717041,300
2025-06-17 00:00:00+00:00,10.12709903717041,10.12709903717041,10.12709903717041,10.12709903717041,0
2025-06-18 00:00:00+00:00,10.32412338256836,10.32412338256836,10.32412338256836,10.32412338256836,1200
2025-06-20 00:00:00+00:00,10.225610700634434,10.373379263970028,10.225610700634434,10.235462188720703,3200
2025-06-23 00:00:00+00:00,10.383230998162503,10.383230998162503,10.166502952575684,10.166502952575684,1700
2025-06-24 00:00:00+00:00,10.166503178043671,10.166503178043671,10.107396125793457,10.107396125793457,1100
2025-06-25 00:00:00+00:00,10.097545508495356,10.12709903717041,10.097545508495356,10.12709903717041,600
2025-06-26 00:00:00+00:00,10.196057979551615,10.27486801147461,10.196057979551615,10.27486801147461,2600
2025-06-27 00:00:00+00:00,10.205907966365139,10.225610943004684,10.166502952575684,10.166502952575684,700
2025-06-30 00:00:00+00:00,10.304420726345366,10.304420726345366,10.205907724461893,10.235462188720703,3200
2025-07-01 00:00:00+00:00,10.48174464795945,10.48174464795945,10.255165100097656,10.255165100097656,3500
2025-07-02 00:00:00+00:00,10.619661806690237,10.619661806690237,10.373380218801849,10.491595268249512,3600
2025-07-03 00:00:00+00:00,10.333975791931152,10.333975791931152,10.333975791931152,10.333975791931152,200
2025-07-07 00:00:00+00:00,10.324123303936501,10.324123303936501,9.99903169597409,10.087693214416504,16700
2025-07-08 00:00:00+00:00,10.196058225718657,10.20590877532959,10.146801719705145,10.20590877532959,3800
2025-07-09 00:00:00+00:00,10.225610990138517,10.225610990138517,10.13694947383116,10.156652450561523,900
2025-07-10 00:00:00+00:00,10.17635440826416,10.196057384840527,10.107395869226144,10.17635440826416,3400
2025-07-11 00:00:00+00:00,10.20590877532959,10.20590877532959,10.20590877532959,10.20590877532959,300
2025-07-14 00:00:00+00:00,10.294569437792116,10.609810486235574,10.294569437792116,10.442338943481445,11500
2025-07-15 00:00:00+00:00,10.493818061720054,10.493818061720054,10.226522252438182,10.434418678283691,3300
2025-07-16 00:00:00+00:00,10.493818283081055,10.493818283081055,10.493818283081055,10.493818283081055,300
2025-07-17 00:00:00+00:00,10.493817729757524,10.493817729757524,10.345319747924805,10.345319747924805,7100
2025-07-18 00:00:00+00:00,10.266122006856328,10.305721282958984,10.266122006856328,10.305721282958984,1600
2025-07-21 00:00:00+00:00,10.394819075202378,10.394819075202378,10.345319747924805,10.345319747924805,1600
2025-07-22 00:00:00+00:00,10.384919623307189,10.384919623307189,10.246322631835938,10.246322631835938,500
2025-07-23 00:00:00+00:00,10.295820979417144,10.384919584528063,10.236422538757324,10.236422538757324,3300
2025-07-24 00:00:00+00:00,10.384920120239258,10.384920120239258,10.384920120239258,10.384920120239258,100
2025-07-25 00:00:00+00:00,10.384920120239258,10.384920120239258,10.384920120239258,10.384920120239258,100
2025-07-28 00:00:00+00:00,10.38491979681261,10.38491979681261,10.295821189880371,10.295821189880371,3200
2025-07-29 00:00:00+00:00,10.345319931487689,10.49381791595529,10.345319931487689,10.394819259643555,4600
2025-07-30 00:00:00+00:00,10.394818967538647,10.394818967538647,10.315620422363281,10.315620422363281,1000
2025-07-31 00:00:00+00:00,10.375018966642893,10.375018966642893,10.345319747924805,10.345319747924805,1000
2025-08-01 00:00:00+00:00,10.394819707220133,10.483918312912841,10.097824669618175,10.256221771240234,6900
2025-08-04 00:00:00+00:00,10.246322941057516,10.246322941057516,10.048325614486933,10.06812572479248,20500
2025-08-05 00:00:00+00:00,10.365121166233017,10.365121166233017,10.097825331630997,10.177023887634277,2100
2025-08-06 00:00:00+00:00,10.246322803025759,10.345320520856195,10.246322803025759,10.295821189880371,13300
2025-08-07 00:00:00+00:00,10.315620314902853,10.315620314902853,10.266120988653613,10.285921096801758,800
2025-08-08 00:00:00+00:00,10.2661220685321,10.28592217876299,10.048325576598423,10.058225631713867,7200
2025-08-11 00:00:00+00:00,10.058224862089833,10.157223517426768,10.058224862089833,10.1077241897583,4200
2025-08-12 00:00:00+00:00,10.2067232131958,10.2067232131958,10.2067232131958,10.2067232131958,100
2025-08-13 00:00:00+00:00,10.147323238103077,10.147323238103077,10.048324584960938,10.048324584960938,13400
2025-08-14 00:00:00+00:00,10.048325576598423,10.097824908054426,10.018626355373309,10.058225631713867,3400
2025-08-15 00:00:00+00:00,10.199526456054027,10.199526456054027,10.100018501281738,10.100018501281738,200
2025-08-18 00:00:00+00:00,10.010462502204577,10.129871478800206,9.960708524711851,9.990560531616211,9300
2025-08-19 00:00:00+00:00,10.010462154382022,10.129871126828679,9.990560184485167,10.000511169433594,4500
2025-08-20 00:00:00+00:00,10.080117151064698,10.090068136013127,10.000511169433594,10.000511169433594,11900
2025-08-21 00:00:00+00:00,10.040314768601178,10.040314768601178,10.010462760925293,10.010462760925293,1400
2025-08-22 00:00:00+00:00,10.12987138432716,10.12987138432716,10.02041244506836,10.02041244506836,2000
2025-08-25 00:00:00+00:00,10.02041244506836,10.050265400672494,10.02041244506836,10.02041244506836,1900
2025-08-26 00:00:00+00:00,10.08011757319474,10.12987155104229,10.07016658782959,10.07016658782959,1100
2025-08-27 00:00:00+00:00,10.12987138432716,10.12987138432716,10.02041244506836,10.02041244506836,2300
2025-08-28 00:00:00+00:00,10.050265913281512,10.070166935721131,10.010462919424047,10.060215950012207,4400
2025-08-29 00:00:00+00:00,10.119920755055684,10.119920755055684,10.010462760925293,10.010462760925293,2800
2025-09-02 00:00:00+00:00,10.000511775373926,10.12987174060705,10.000511775373926,10.010462760925293,7400
2025-09-03 00:00:00+00:00,10.12987157383952,10.12987157383952,9.960708618164062,9.960708618164062,40800
2025-09-04 00:00:00+00:00,10.000511169433594,10.03036317530072,9.990560184485167,10.000511169433594,8100
2025-09-05 00:00:00+00:00,10.139821493395017,10.209477441326895,10.05026547287378,10.100018501281738,10800
2025-09-08 00:00:00+00:00,10.249280740997323,10.308984756469727,10.169674754381976,10.308984756469727,8900
2025-09-09 00:00:00+00:00,10.209477151693568,10.348787145648854,10.209477151693568,10.299034118652344,5800
2025-09-10 00:00:00+00:00,10.36868926284876,10.468197216210955,10.299034264882128,10.458246231079102,3200
2025-09-11 00:00:00+00:00,10.498049295467071,10.547803272493377,10.448295318440765,10.53785228729248,10200
2025-09-12 00:00:00+00:00,10.48809840326207,10.517950410151274,10.448295411083736,10.508000373840332,10000
2025-09-15 00:00:00+00:00,10.550000190734863,10.600000381469727,10.510000228881836,10.600000381469727,6900
2025-09-16 00:00:00+00:00,10.579999923706055,10.600000381469727,10.5600004196167,10.600000381469727,7600
2025-09-17 00:00:00+00:00,10.670000076293945,10.699999809265137,10.649999618530273,10.65999984741211,2400
2025-09-18 00:00:00+00:00,10.65999984741211,10.720000267028809,10.65999984741211,10.720000267028809,900
2025-09-19 00:00:00+00:00,10.699999809265137,10.829999923706055,10.699999809265137,10.800000190734863,24200
2025-09-22 00:00:00+00:00,10.680000305175781,10.819999694824219,10.680000305175781,10.819999694824219,1300
2025-09-23 00:00:00+00:00,10.819999694824219,10.819999694824219,10.819999694824219,10.819999694824219,300
2025-09-24 00:00:00+00:00,10.819999694824219,10.829999923706055,10.800000190734863,10.800000190734863,11200
2025-09-25 00:00:00+00:00,10.800000190734863,10.880000114440918,10.800000190734863,10.880000114440918,2800
2025-09-26 00:00:00+00:00,10.890000343322754,10.899999618530273,10.850000381469727,10.850000381469727,15800
