"('date', '')","('open', 'BBW')","('high', 'BBW')","('low', 'BBW')","('close', 'BBW')","('volume', 'BBW')"
2025-01-27 00:00:00+00:00,41.657296489080395,42.34829503877616,40.94655469332028,42.160736083984375,274300
2025-01-28 00:00:00+00:00,42.1508639466291,43.57234369166986,41.32166648727893,43.384788513183594,172400
2025-01-29 00:00:00+00:00,43.42427871291787,43.888231828944626,42.7628931306085,43.52299118041992,172700
2025-01-30 00:00:00+00:00,44.02642898802852,44.21398794050198,43.27620447505196,43.71054458618164,235300
2025-01-31 00:00:00+00:00,43.71054369755901,43.99681510767515,41.756007588751956,41.795494079589844,265900
2025-02-03 00:00:00+00:00,40.620797076361455,40.620797076361455,38.01474530313785,39.169700622558594,293600
2025-02-04 00:00:00+00:00,39.48558761854823,39.91992772672219,37.67912017749289,37.73834991455078,263500
2025-02-05 00:00:00+00:00,37.738349763909405,39.5349436921307,37.51130808788573,38.80446243286133,309300
2025-02-06 00:00:00+00:00,39.25854583771916,40.44311421626843,38.587290548729214,38.666259765625,175600
2025-02-07 00:00:00+00:00,38.60703305546961,39.32764456193264,37.18554952216039,37.333621978759766,253200
2025-02-10 00:00:00+00:00,37.471822302851876,38.291150065613735,36.89928323201081,37.6988639831543,235100
2025-02-11 00:00:00+00:00,37.3040096069296,38.13320709311134,37.00786845450163,38.014747619628906,222400
2025-02-12 00:00:00+00:00,38.00487970130677,38.182565154408174,36.534039842998304,37.03748321533203,224400
2025-02-13 00:00:00+00:00,37.38298135524881,38.064110194163256,37.215169404909446,37.51131057739258,182800
2025-02-14 00:00:00+00:00,37.69886577464939,37.85680798434968,36.90915472614793,37.51131057739258,168800
2025-02-18 00:00:00+00:00,37.73834785732815,40.2358099330532,37.66924838401362,40.196327209472656,307000
2025-02-19 00:00:00+00:00,39.98902507077317,40.680023570367446,39.485585512371536,40.127227783203125,222800
2025-02-20 00:00:00+00:00,39.90018442644708,39.90018442644708,38.843945260347134,39.45597457885742,193700
2025-02-21 00:00:00+00:00,39.83108387582313,39.83108387582313,37.17567953931459,37.74822235107422,297000
2025-02-24 00:00:00+00:00,38.03448825803817,38.12333097424052,36.76108101332296,37.866676330566406,217800
2025-02-25 00:00:00+00:00,37.817325218419676,40.729384471510656,37.817325218419676,39.742244720458984,307800
2025-02-26 00:00:00+00:00,39.97915958334332,40.531959194940676,39.45597672466463,40.22594451904297,210500
2025-02-27 00:00:00+00:00,40.235812485439126,40.42337143830981,39.288159277891545,39.62378692626953,144500
2025-02-28 00:00:00+00:00,39.495459842268694,40.69977154537282,39.2190619165619,40.39375686645508,285100
2025-03-03 00:00:00+00:00,40.48259526012696,41.14398078164363,39.850826488650036,40.364139556884766,230600
2025-03-04 00:00:00+00:00,39.386875650746795,40.76886897538055,38.98214852319588,40.206199645996094,216900
2025-03-05 00:00:00+00:00,40.137102684479345,40.581316331748816,39.22893590840787,40.49247360229492,185100
2025-03-06 00:00:00+00:00,39.55468786509202,41.56845377656541,38.91304554755303,39.07099151611328,292600
2025-03-07 00:00:00+00:00,38.96240610529855,39.0611185714277,38.16282157335128,39.0315055847168,215200
2025-03-10 00:00:00+00:00,38.47870431637419,38.63664651472041,36.928895318339684,37.50143814086914,346800
2025-03-11 00:00:00+00:00,37.51131032895078,37.69886552496539,34.75718953525597,35.62587356567383,336600
2025-03-12 00:00:00+00:00,36.52416648327465,36.731464902804774,34.747315893972846,35.04345703125,640400
2025-03-13 00:00:00+00:00,40.45298312496061,40.472726370188596,34.70783056098008,34.8953857421875,591900
2025-03-14 00:00:00+00:00,34.75718401601419,36.149050685521345,33.91811687183507,36.02072525024414,415200
2025-03-17 00:00:00+00:00,35.635742837254824,35.635742837254824,33.997091031918416,34.73744583129883,367000
2025-03-18 00:00:00+00:00,34.915131298863024,35.655486098550085,33.977347799464894,35.52716064453125,299300
2025-03-19 00:00:00+00:00,35.52715773696696,36.652496337890625,34.76705975295175,36.652496337890625,294200
2025-03-20 00:00:00+00:00,35.98124427148395,37.11645271295388,35.98124427148395,36.62288284301758,221800
2025-03-21 00:00:00+00:00,36.25763992856705,37.02760767256191,35.714713858682494,36.84992599487305,352100
2025-03-24 00:00:00+00:00,37.51130997823246,38.44909348081612,37.037483356699916,38.34050750732422,290400
2025-03-25 00:00:00+00:00,38.152952078748456,38.271407791994285,36.800567937104894,37.89629364013672,403800
2025-03-26 00:00:00+00:00,38.00487681112703,38.064106546202964,36.72159600959339,38.024620056152344,217700
2025-03-27 00:00:00+00:00,38.06433220814819,38.66994686091776,37.60764055720594,38.04447555541992,195300
2025-03-28 00:00:00+00:00,37.77641604110039,37.77641604110039,35.41352741218777,35.890079498291016,210100
2025-03-31 00:00:00+00:00,35.02633407996741,37.121163695734815,35.02633407996741,36.90274429321289,312800
2025-04-01 00:00:00+00:00,36.823319348043015,39.454267098347394,36.55526022053029,39.166351318359375,249300
2025-04-02 00:00:00+00:00,38.61037955458985,40.6158561706543,38.61037955458985,40.6158561706543,300900
2025-04-03 00:00:00+00:00,38.570666930189226,40.248518251653444,35.641880464173845,35.83051300048828,541800
2025-04-04 00:00:00+00:00,33.9838833835725,37.41900482577116,33.8548170324872,35.939720153808594,320400
2025-04-07 00:00:00+00:00,34.321439439164976,37.955123680392056,34.03352364664432,36.25741958618164,391600
2025-04-08 00:00:00+00:00,37.45872091931671,37.9352692657831,33.53712065413772,34.06331253051758,323900
2025-04-09 00:00:00+00:00,33.5867591379881,39.702467679722574,33.5867591379881,39.06706619262695,538100
2025-04-10 00:00:00+00:00,37.18073099329164,37.49842985387401,35.74115590093888,36.555259704589844,322300
2025-04-11 00:00:00+00:00,36.41626992618666,36.96231465108726,34.82777549242683,36.63468933105469,327600
2025-04-14 00:00:00+00:00,37.528214245563504,37.528214245563504,35.04618944377664,36.33684158325195,252400
2025-04-15 00:00:00+00:00,36.51554993365592,36.6843296000113,35.403603814019284,35.84043884277344,241900
2025-04-16 00:00:00+00:00,35.790800222109205,36.35670162671018,35.473101320833905,36.14821243286133,269100
2025-04-17 00:00:00+00:00,36.33684292056011,37.15094678252619,35.68158850026376,36.90274429321289,406000
2025-04-21 00:00:00+00:00,36.83324914764788,36.90274554402963,32.31596444648647,33.21942138671875,467000
2025-04-22 00:00:00+00:00,33.63640339935609,34.74834952367833,33.149924839625996,34.529930114746094,364900
2025-04-23 00:00:00+00:00,35.602165779151285,35.999287490874266,32.92157812912606,33.040714263916016,372900
2025-04-24 00:00:00+00:00,33.169781345553666,35.16532774288029,33.01093189993199,35.056121826171875,373700
2025-04-25 00:00:00+00:00,34.56964099559908,34.738420650813644,33.8548166436678,34.440574645996094,258700
2025-04-28 00:00:00+00:00,34.64906864253252,35.00647704191233,34.06331062269508,34.61928176879883,225000
2025-04-29 00:00:00+00:00,34.4604338266769,34.81784602886082,34.06331210323775,34.65899658203125,202100
2025-04-30 00:00:00+00:00,33.85481684364789,35.09582924682075,33.20949266635958,35.02633285522461,235300
2025-05-01 00:00:00+00:00,35.036263979711784,35.82058474770733,34.748348185799074,35.403602600097656,193400
2025-05-02 00:00:00+00:00,36.01914502839028,36.98217192535255,35.99928837422647,36.29713439941406,213800
2025-05-05 00:00:00+00:00,35.99928597106889,36.76375006263029,35.691517320249005,35.880149841308594,294300
2025-05-06 00:00:00+00:00,35.314246084643464,36.11842342708692,34.84762424291182,35.13554000854492,271000
2025-05-07 00:00:00+00:00,35.721299726085086,36.59497349799602,35.145471953810734,35.76101303100586,182500
2025-05-08 00:00:00+00:00,36.16806899593477,37.17080544043052,35.99928932472085,36.803466796875,207900
2025-05-09 00:00:00+00:00,36.76375094397282,37.52821505386082,36.406338758854346,36.91267395019531,180500
2025-05-12 00:00:00+00:00,39.20606623318806,43.06809629738985,39.20606623318806,41.102333068847656,396000
2025-05-13 00:00:00+00:00,41.11226037353138,42.05543059485319,41.062620632886954,41.47959899902344,195900
2025-05-14 00:00:00+00:00,41.191684815375986,42.39298389703785,40.83427264195974,41.64837646484375,277600
2025-05-15 00:00:00+00:00,41.39024423793434,41.618590065263675,40.05987879246874,41.50938415527344,221000
2025-05-16 00:00:00+00:00,41.876722263512235,42.25399108935781,41.50938365762718,41.97600173950195,161200
2025-05-19 00:00:00+00:00,41.2810384474168,41.68809036466355,40.23858499766379,41.310821533203125,207900
2025-05-20 00:00:00+00:00,41.33067759545467,41.68808976885966,40.963335202083286,41.32074737548828,175400
2025-05-21 00:00:00+00:00,40.725062876106186,41.26118113531122,39.99038187786937,40.20880126953125,228300
2025-05-22 00:00:00+00:00,40.21872837851992,41.23139495606843,39.93081637871508,40.65556716918945,191200
2025-05-23 00:00:00+00:00,39.68261355191692,40.864055988464685,39.335127808977504,40.59599685668945,172000
2025-05-27 00:00:00+00:00,41.390243165665325,42.601472449682625,40.784632310925865,42.31355667114258,446200
2025-05-28 00:00:00+00:00,42.422768554812066,42.70075412787532,41.499455001686954,42.472408294677734,342100
2025-05-29 00:00:00+00:00,51.616189529282295,55.17044708190888,47.70451601137797,51.65589904785156,873700
2025-05-30 00:00:00+00:00,50.8417952783014,52.192017380352254,50.31560723072278,50.67301940917969,651000
2025-06-02 00:00:00+00:00,50.41488960227814,50.543955960189905,46.95991132430796,47.287540435791016,407300
2025-06-03 00:00:00+00:00,47.783941218906975,48.69732450273798,47.39674596653212,47.55559539794922,276400
2025-06-04 00:00:00+00:00,47.3471038978489,47.83358242686053,45.80824927356735,45.82810592651367,204000
2025-06-05 00:00:00+00:00,45.7685358482248,46.66206629213077,44.54738009973284,46.026668548583984,268100
2025-06-06 00:00:00+00:00,46.63228471050995,47.50595474243164,46.31458582848944,47.50595474243164,208300
2025-06-09 00:00:00+00:00,48.230711144396395,48.47891364195973,47.30739755047923,48.260494232177734,205200
2025-06-10 00:00:00+00:00,48.44912410306187,48.98524237726632,47.218041903706485,47.91300582885742,210900
2025-06-11 00:00:00+00:00,48.05200437250851,49.32279993037006,47.90308136114121,48.141357421875,171500
2025-06-12 00:00:00+00:00,47.79386869686173,50.28582370410748,47.357033697726884,50.15675735473633,197700
2025-06-13 00:00:00+00:00,49.32279516631459,50.166682049833526,48.975313223046584,49.53128433227539,229200
2025-06-16 00:00:00+00:00,50.73258505337256,53.15504366561244,50.41488618410655,52.45014953613281,278500
2025-06-17 00:00:00+00:00,51.8842442841412,53.17490019829838,51.725394849866824,52.321083068847656,185000
2025-06-18 00:00:00+00:00,52.01331075035435,53.25432314194428,52.01331075035435,52.122520446777344,203900
2025-06-20 00:00:00+00:00,52.837343607180756,52.97633638594778,51.61618789581008,52.470001220703125,442000
2025-06-23 00:00:00+00:00,51.914035447621586,52.62885606730309,51.28856409153939,51.85446548461914,208000
2025-06-24 00:00:00+00:00,52.70828045325371,53.28410825548828,51.67575719520689,52.02324295043945,192600
2025-06-25 00:00:00+00:00,51.933892075826975,52.57921629864908,51.62611961470687,52.18209457397461,186800
2025-06-26 00:00:00+00:00,52.20203190212774,52.46124581574433,51.14522852436198,52.26184844970703,189200
2025-06-27 00:00:00+00:00,52.78027787683465,53.976658219927515,51.155198348961875,53.96669006347656,525800
2025-06-30 00:00:00+00:00,54.265785837778125,54.71442895538963,51.27483679128595,51.40444564819336,268000
2025-07-01 00:00:00+00:00,51.53404889304378,54.22590370103909,51.244926719121025,52.44130325317383,334800
2025-07-02 00:00:00+00:00,52.50112496792472,53.159133600059135,51.51411011812891,52.730430603027344,231100
2025-07-03 00:00:00+00:00,52.44130555201655,53.68753433227539,51.93284588307385,53.68753433227539,96600
2025-07-07 00:00:00+00:00,53.23889166330142,54.17605427792718,51.54401986817981,51.593868255615234,227200
2025-07-08 00:00:00+00:00,51.81320860526032,51.972725735836626,50.287822003236776,50.63676834106445,215200
2025-07-09 00:00:00+00:00,50.97574133975639,50.97574133975639,50.1083634002261,50.34764099121094,196500
2025-07-10 00:00:00+00:00,50.39748864170321,52.34160620421157,50.39748864170321,51.24492645263672,180300
2025-07-11 00:00:00+00:00,51.17514053907572,51.17514053907572,48.463345491920165,49.63978576660156,172900
2025-07-14 00:00:00+00:00,49.82920831069906,51.25489425995065,48.92195396146516,51.145225524902344,166400
2025-07-15 00:00:00+00:00,51.52407978524025,51.553988057082826,50.696582101172424,50.716522216796875,138500
2025-07-16 00:00:00+00:00,50.846132044493444,51.882995257773786,50.4074609018848,51.783294677734375,150600
2025-07-17 00:00:00+00:00,51.474232378160025,52.84009799734975,51.474232378160025,52.00263214111328,186800
2025-07-18 00:00:00+00:00,52.42136867227601,52.82015959573952,51.40444554218324,52.50112533569336,175100
2025-07-21 00:00:00+00:00,52.630733113215626,53.26880162022527,52.26184666751019,53.079376220703125,185400
2025-07-22 00:00:00+00:00,53.47816811064694,55.06337125053472,53.21895420114563,53.817142486572266,234900
2025-07-23 00:00:00+00:00,53.857021955555105,55.25279586947406,53.857021955555105,54.8240966796875,234700
2025-07-24 00:00:00+00:00,54.754303201123015,55.02348906095055,50.56697774564112,50.69658279418945,216300
2025-07-25 00:00:00+00:00,51.09537956126226,51.92287728993118,50.477251156340714,51.18510818481445,124000
2025-07-28 00:00:00+00:00,51.34462250759204,52.650671556059116,51.03555642043743,51.922874450683594,129700
2025-07-29 00:00:00+00:00,52.790251822377684,53.019557461258536,50.66667691874071,51.06547164916992,193600
2025-07-30 00:00:00+00:00,51.40444533842342,51.833148336758946,50.66667623799835,50.97574234008789,139400
2025-07-31 00:00:00+00:00,51.155198915705384,51.982692825080065,50.23797258133662,50.5570068359375,180000
2025-08-01 00:00:00+00:00,49.71954212511534,50.1183368542512,48.59295405120506,49.211082458496094,259300
2025-08-04 00:00:00+00:00,49.84915014355308,51.394473037365564,49.28087013617164,50.76637268066406,196600
2025-08-05 00:00:00+00:00,51.44432208694034,52.511093609444785,51.07543943603775,51.294776916503906,200700
2025-08-06 00:00:00+00:00,51.41441207985342,51.424384039459305,50.158215195878384,51.12528610229492,211900
2025-08-07 00:00:00+00:00,51.47423360856607,51.66365901035179,49.55005610482834,49.56002426147461,166900
2025-08-08 00:00:00+00:00,49.7494524434307,50.51712599462221,49.22104887552435,49.260929107666016,144300
2025-08-11 00:00:00+00:00,49.33071849817645,51.51410990409907,49.111381020646824,51.205047607421875,212200
2025-08-12 00:00:00+00:00,51.843114491815385,55.87092660740621,51.504140129549064,55.52198028564453,299500
2025-08-13 00:00:00+00:00,55.502040802720096,56.81806183837488,54.56487816844492,56.598724365234375,279700
2025-08-14 00:00:00+00:00,55.53195155206921,55.86095395073403,54.684513755385815,55.54191970825195,211700
2025-08-15 00:00:00+00:00,55.73134890669129,55.81110556572098,54.614725254770306,55.4322509765625,346700
2025-08-18 00:00:00+00:00,55.52198325950467,57.49600919142754,55.33255785401713,56.96760940551758,262400
2025-08-19 00:00:00+00:00,56.96760645235089,59.59964089180495,53.48813800736547,53.76729202270508,356900
2025-08-20 00:00:00+00:00,53.71744391983375,55.1231897666941,52.38148657717873,54.85400390625,216500
2025-08-21 00:00:00+00:00,54.43526806373047,55.35249436406607,53.16910305205699,54.3355712890625,300600
2025-08-22 00:00:00+00:00,54.83406269167438,57.73528294741545,54.40535971546624,56.41926574707031,318100
2025-08-25 00:00:00+00:00,56.19993179329686,56.62863479631052,55.691472126311666,55.7712287902832,174800
2025-08-26 00:00:00+00:00,55.64162157996237,57.23679282946835,55.60174134792766,57.147064208984375,221500
2025-08-27 00:00:00+00:00,56.439206131378654,58.92169157891075,56.439206131378654,58.383323669433594,377400
2025-08-28 00:00:00+00:00,69.78880775486202,69.79877971432667,62.96944410211654,66.80783081054688,802000
2025-08-29 00:00:00+00:00,67.7948436911991,68.79182668665791,60.048285360101545,60.62653732299805,794400
2025-09-02 00:00:00+00:00,60.13801301705394,61.314453237077316,58.72229901174447,59.450096130371094,458100
2025-09-03 00:00:00+00:00,59.52985171480562,61.56369786890799,59.23075758701132,60.2476806640625,508100
2025-09-04 00:00:00+00:00,60.736202239990234,61.29451408643106,59.34042832867063,60.736202239990234,304900
2025-09-05 00:00:00+00:00,61.00538556050281,64.61446278757506,60.76611178142861,64.42504119873047,450600
2025-09-08 00:00:00+00:00,64.94346876007468,71.78277240617292,64.94346876007468,71.66313171386719,1004700
2025-09-09 00:00:00+00:00,71.79274862258346,71.99214218187363,68.10390692470172,70.66615295410156,555900
2025-09-10 00:00:00+00:00,69.77883852686601,74.20544551177858,69.52959277512772,72.64018249511719,456700
2025-09-11 00:00:00+00:00,73.83656029568265,75.00303621417116,71.38398297032852,74.35499572753906,416100
2025-09-12 00:00:00+00:00,73.77674173304402,75.01299851878524,72.78973069640091,73.75680541992188,406100
2025-09-15 00:00:00+00:00,74.48459483744575,75.62115478515625,72.44078436596253,75.62115478515625,546700
2025-09-16 00:00:00+00:00,73.77674099586382,74.77372398229441,70.9253690461622,74.43475341796875,515800
2025-09-17 00:00:00+00:00,74.43475108616259,74.53444786040716,71.29425325601282,71.43383026123047,407300
2025-09-18 00:00:00+00:00,71.49364939427656,74.3649576709619,71.06494640375699,73.9861068725586,347500
2025-09-19 00:00:00+00:00,73.98610871096548,73.98610871096548,71.36404611695534,72.8395767211914,663200
2025-09-22 00:00:00+00:00,71.87250356854517,73.99608230786738,70.8555842164469,71.04501342773438,374500
2025-09-23 00:00:00+00:00,71.84259066500454,72.79969340718085,71.33413482490792,72.05195617675781,336100
2025-09-24 00:00:00+00:00,72.01208386558775,72.97915096513111,70.88548823208768,72.69999694824219,352000
2025-09-25 00:00:00+00:00,71.11000061035156,72.72000122070312,70.06999969482422,72.41000366210938,311500
2025-09-26 00:00:00+00:00,73.0,74.37999725341797,70.12000274658203,72.88999938964844,472000
