"('date', '')","('open', 'ADP')","('high', 'ADP')","('low', 'ADP')","('close', 'ADP')","('volume', 'ADP')"
2025-01-21 00:00:00+00:00,291.88667810045985,294.50582405334666,291.88667810045985,293.5704040527344,1652300
2025-01-22 00:00:00+00:00,293.15687386762244,294.0922638250841,291.6700578730449,291.8078918457031,1627800
2025-01-23 00:00:00+00:00,291.68974424843907,292.61530825318323,289.1690682500634,291.2565002441406,1102000
2025-01-24 00:00:00+00:00,289.2084719364592,293.7181100698839,288.7358339026456,292.53656005859375,1206000
2025-01-27 00:00:00+00:00,290.17343315550966,296.4554113988754,290.17343315550966,295.5397033691406,1635900
2025-01-28 00:00:00+00:00,295.3525856694929,297.90279948820836,291.12850199521716,293.7279357910156,2469600
2025-01-29 00:00:00+00:00,299.4684190233399,306.88275689759274,295.80555708254406,295.9532470703125,2764100
2025-01-30 00:00:00+00:00,298.8579146714722,303.11156657913403,296.41602676245805,298.6019287109375,1367100
2025-01-31 00:00:00+00:00,297.1545119322424,300.4136679055073,296.553865911059,298.35577392578125,2237700
2025-02-03 00:00:00+00:00,298.64130673662396,303.21005086342007,298.0603727293409,302.5995788574219,2169100
2025-02-04 00:00:00+00:00,299.4684069243284,300.9355108249344,298.3459029649839,299.9902648925781,1256700
2025-02-05 00:00:00+00:00,300.9355271070365,303.4660591111807,299.25180112574816,303.41680908203125,1633600
2025-02-06 00:00:00+00:00,304.2537506436229,305.4944066210954,302.7866467043641,304.2242126464844,1740400
2025-02-07 00:00:00+00:00,305.55351503959724,305.60273502377544,301.1226347056663,301.27032470703125,1387900
2025-02-10 00:00:00+00:00,303.5054522882582,303.6236042914641,301.77250615985264,302.215576171875,902800
2025-02-11 00:00:00+00:00,302.83587945360404,302.83587945360404,299.6948754138366,301.0832214355469,1151000
2025-02-12 00:00:00+00:00,299.4684238878378,302.03831986323667,298.158835861087,301.9398498535156,1559000
2025-02-13 00:00:00+00:00,301.2998050522715,305.80944250771483,300.3151651664798,305.4549865722656,1197800
2025-02-14 00:00:00+00:00,305.2383990863444,306.80397307579887,303.3971270996683,303.41680908203125,1100900
2025-02-18 00:00:00+00:00,305.51409644365935,306.68582044160416,303.0426404406086,305.1891784667969,1313200
2025-02-19 00:00:00+00:00,305.927653616387,308.9012555365706,304.7460736215865,308.408935546875,1407700
2025-02-20 00:00:00+00:00,307.1781311035156,308.08401309286006,305.0020851943919,307.1781311035156,1304500
2025-02-21 00:00:00+00:00,306.99104679930076,307.562124756984,302.59956097316996,305.9867248535156,1600300
2025-02-24 00:00:00+00:00,305.8488541143758,309.23601792029183,305.3565341431534,307.40460205078125,1311900
2025-02-25 00:00:00+00:00,308.182472606719,309.8662286889835,305.6716525560024,308.556640625,1880000
2025-02-26 00:00:00+00:00,307.9362944213045,310.44714437262604,306.262424502584,306.5971984863281,1442900
2025-02-27 00:00:00+00:00,307.1880106819013,309.29512474337986,305.4747165780649,306.5184326171875,1489900
2025-02-28 00:00:00+00:00,309.8563726720501,311.59917470322637,306.35105657789614,310.3388366699219,3289100
2025-03-03 00:00:00+00:00,311.1561193371557,315.5771436528919,310.8508833181842,313.7457275390625,1515400
2025-03-04 00:00:00+00:00,317.8811588661659,317.8811588661659,303.26910556741336,308.62554931640625,2388400
2025-03-05 00:00:00+00:00,306.5972242683605,309.0785063823785,304.6378001800664,305.66180419921875,3471000
2025-03-06 00:00:00+00:00,303.7614119309144,304.70665782989704,294.6436367578178,297.8141784667969,2975100
2025-03-07 00:00:00+00:00,297.8142162705812,302.57004446215535,297.8142162705812,301.7429504394531,2293500
2025-03-10 00:00:00+00:00,301.4968063996001,304.5885606447287,296.9477439605551,298.3360900878906,2991400
2025-03-11 00:00:00+00:00,299.4388836701413,299.8032257448531,287.5444445915695,287.9481506347656,2923400
2025-03-12 00:00:00+00:00,288.2828870154066,290.25216694038346,285.6440591276561,289.661376953125,1959700
2025-03-13 00:00:00+00:00,289.6121864549996,289.6712624548562,285.00407817319945,286.087158203125,2062500
2025-03-14 00:00:00+00:00,286.27524912406756,289.6012539752817,286.27524912406756,288.8093566894531,1429200
2025-03-17 00:00:00+00:00,289.1261065806798,294.887254674632,288.27481848206105,293.5805969238281,1818300
2025-03-18 00:00:00+00:00,292.8579866624612,293.4816201177988,290.03680352157164,292.9371643066406,1181000
2025-03-19 00:00:00+00:00,292.9371578988803,297.2332624640776,292.9371578988803,295.76824951171875,1291700
2025-03-20 00:00:00+00:00,292.15519390684335,296.777948175808,291.91760054149756,294.501220703125,1602400
2025-03-21 00:00:00+00:00,292.17495801094685,292.6699013541944,289.76954061291053,292.3333435058594,3951100
2025-03-24 00:00:00+00:00,294.5209869223684,297.19369308033527,293.7290896505717,295.86724853515625,1709100
2025-03-25 00:00:00+00:00,295.98604166414214,296.9957152564553,294.501211564828,296.352294921875,1474800
2025-03-26 00:00:00+00:00,297.38178909788803,304.0338292298062,295.8474465184254,299.3516540527344,1851300
2025-03-27 00:00:00+00:00,299.96534259625304,303.15277873531346,298.23304100347985,302.341064453125,1373800
2025-03-28 00:00:00+00:00,303.2022790224596,305.7661121161726,297.609425303396,297.78759765625,1785400
2025-03-31 00:00:00+00:00,298.2033799618782,303.2319913013324,297.85691356162715,302.4400939941406,2492500
2025-04-01 00:00:00+00:00,302.2916081630667,304.27138158195226,300.51970249465955,303.43988037109375,1199200
2025-04-02 00:00:00+00:00,301.8461670964733,304.85543135143575,300.6781079519431,304.1229248046875,1089300
2025-04-03 00:00:00+00:00,301.60858089862126,306.3699335066783,300.4108264506861,302.301513671875,1998800
2025-04-04 00:00:00+00:00,302.4895439733456,302.9053096510759,283.00858228906964,283.23626708984375,3769200
2025-04-07 00:00:00+00:00,281.21691611256784,285.6120155887897,269.8629141671522,278.3759460449219,3541600
2025-04-08 00:00:00+00:00,279.9399536365246,283.53324728029526,270.773623108706,273.9610595703125,3130200
2025-04-09 00:00:00+00:00,272.3772305715075,292.69960350623114,271.0408774720877,291.709716796875,3469500
2025-04-10 00:00:00+00:00,290.1754088721968,294.4616050966364,282.2563150775075,289.2547912597656,3284700
2025-04-11 00:00:00+00:00,289.2547944655343,298.3419776544507,287.36410717602456,296.51068115234375,2188000
2025-04-14 00:00:00+00:00,296.61953621376347,301.23241174576435,295.6989488558751,298.5102233886719,1806200
2025-04-15 00:00:00+00:00,298.5102271869532,300.2029249647609,294.78824357358025,295.0456237792969,1763300
2025-04-16 00:00:00+00:00,294.94662737033826,296.1741073983505,289.3042914071546,291.165283203125,1406500
2025-04-17 00:00:00+00:00,292.88767625834123,293.10545253670534,289.9971938554123,290.31396484375,1667100
2025-04-21 00:00:00+00:00,287.829350747627,290.27437215479637,277.50483950643604,281.96923828125,2315500
2025-04-22 00:00:00+00:00,285.4041582490615,292.5214464790478,283.85993731825255,289.9279479980469,1725200
2025-04-23 00:00:00+00:00,291.3731559071712,294.5902876790839,288.77965758909124,290.57135009765625,1636100
2025-04-24 00:00:00+00:00,290.07642799166234,291.8779989570722,286.03767304675387,291.5711364746094,1686300
2025-04-25 00:00:00+00:00,290.1258927241558,291.2246826828589,285.82978802019835,288.8093566894531,1482000
2025-04-28 00:00:00+00:00,288.70044795876123,291.2345554760125,287.4630895925665,290.6010437011719,1669200
2025-04-29 00:00:00+00:00,289.4428647341079,293.02624975091186,289.4131693414969,292.7787780761719,1618300
2025-04-30 00:00:00+00:00,287.7996383312571,298.3122298441838,285.42391638516835,297.5599365234375,3342000
2025-05-01 00:00:00+00:00,296.1840112497465,297.28280127034077,290.7594510974886,295.6692810058594,1667400
2025-05-02 00:00:00+00:00,297.975679273203,301.9748299421905,297.0451833718701,300.4999084472656,1720800
2025-05-05 00:00:00+00:00,300.23262695709616,302.65786147934756,298.4013607113763,300.8859558105469,1232800
2025-05-06 00:00:00+00:00,300.16336459552696,301.11364739966604,297.886606986742,300.2623291015625,1006800
2025-05-07 00:00:00+00:00,300.34153927588153,303.1033317377671,299.32195714248945,302.0936279296875,2013000
2025-05-08 00:00:00+00:00,303.79620256969594,306.5382078853476,302.10350488051125,303.9842834472656,1164200
2025-05-09 00:00:00+00:00,303.984307210918,305.5879188532897,302.72716196004586,304.6079406738281,851700
2025-05-12 00:00:00+00:00,308.66648569253323,308.98325669452913,302.1233187347501,306.25115966796875,1683000
2025-05-13 00:00:00+00:00,306.944051286226,307.71616169542165,305.06327261858985,305.07318115234375,1215300
2025-05-14 00:00:00+00:00,303.5586647949399,306.845095951315,302.42030111017397,306.2808532714844,1163100
2025-05-15 00:00:00+00:00,306.825253884931,312.7546953891916,306.825253884931,312.65570068359375,1696900
2025-05-16 00:00:00+00:00,313.23974546017536,316.26879630383456,311.2104898366393,316.1401062011719,1489000
2025-05-19 00:00:00+00:00,315.4966768578792,319.90168456972077,314.1603238277407,319.69378662109375,1530400
2025-05-20 00:00:00+00:00,318.109961189638,319.8719884374482,317.58532247045133,319.535400390625,1015000
2025-05-21 00:00:00+00:00,317.07061254420927,320.3867390946278,317.07061254420927,319.3671569824219,1892300
2025-05-22 00:00:00+00:00,319.33743808882315,319.9412544426802,316.91220372218567,318.39703369140625,1273700
2025-05-23 00:00:00+00:00,315.8431521717199,318.57521888316694,314.4374997855774,317.84271240234375,962400
2025-05-27 00:00:00+00:00,319.61461906869033,322.70306070581796,318.56534159476735,322.4159851074219,1745100
2025-05-28 00:00:00+00:00,324.0097405965359,324.6729478068083,320.4362336946158,320.8619079589844,1158700
2025-05-29 00:00:00+00:00,320.92127938600544,321.78247597932665,318.0208884037772,320.8420715332031,921700
2025-05-30 00:00:00+00:00,321.8913570917509,323.29700952928465,320.0996645411904,322.2378234863281,2925000
2025-06-02 00:00:00+00:00,319.53540589953826,322.61396916062864,317.82292128930084,322.50506591796875,1502400
2025-06-03 00:00:00+00:00,321.1786493269448,323.494980717645,319.7136362575316,323.22772216796875,2155900
2025-06-04 00:00:00+00:00,322.4258843924804,324.2472722234393,320.6836742024573,322.9109191894531,1229900
2025-06-05 00:00:00+00:00,323.8711298740839,324.48485480719404,321.39641307351366,322.9307556152344,1817400
2025-06-06 00:00:00+00:00,325.52422951084384,326.5932937963654,322.8317366259289,323.5048522949219,1183300
2025-06-09 00:00:00+00:00,322.42592045925227,322.54470203841475,314.58600393611374,315.3482360839844,1462900
2025-06-10 00:00:00+00:00,315.30859702449084,316.4865645681868,309.51775401393263,311.3391418457031,1422000
2025-06-11 00:00:00+00:00,311.200558223806,311.200558223806,307.7854373254293,309.21087646484375,1323600
2025-06-12 00:00:00+00:00,309.7949289279968,311.07189121200156,302.1926064263275,306.6174011230469,1798900
2025-06-13 00:00:00+00:00,305.4832968080875,309.2437633515065,304.1601522621352,305.2345886230469,2021600
2025-06-16 00:00:00+00:00,306.2095223319085,308.0897708882782,305.0455849626308,306.3189697265625,1622300
2025-06-17 00:00:00+00:00,307.1745081740361,307.70176833582644,305.2644462278808,306.03045654296875,2356900
2025-06-18 00:00:00+00:00,306.0304589167075,307.2143123691361,304.4984079147609,305.1848449707031,1466700
2025-06-20 00:00:00+00:00,306.9158639402727,306.9158639402727,302.4291584857319,304.677490234375,3659000
2025-06-23 00:00:00+00:00,305.6723196983781,308.8358805489143,304.18007057719467,308.63690185546875,1707000
2025-06-24 00:00:00+00:00,309.64170522606184,310.37787177392534,306.5577175116722,309.7909240722656,1309200
2025-06-25 00:00:00+00:00,309.4128603058921,309.5919532682299,295.6841809732555,296.649169921875,2354900
2025-06-26 00:00:00+00:00,297.6937336900113,302.32965781263914,295.2166099301081,301.4144287109375,2304100
2025-06-27 00:00:00+00:00,301.37464461032755,304.8864031070987,299.34517723964984,301.88201904296875,1931100
2025-06-30 00:00:00+00:00,301.802419272244,307.2839576717055,301.04633663510793,306.8064270019531,2414600
2025-07-01 00:00:00+00:00,306.5875602640141,310.37787074445464,305.71210255600596,308.5274963378906,1496600
2025-07-02 00:00:00+00:00,306.4880664441444,307.15461775844005,299.2357574094685,303.4737243652344,1327800
2025-07-03 00:00:00+00:00,305.41365075298074,307.80124325366535,303.70253722817773,307.602294921875,1393200
2025-07-07 00:00:00+00:00,307.5823953653711,309.20397767402477,305.31417781385034,306.8064270019531,1660400
2025-07-08 00:00:00+00:00,306.17967814016544,307.6122397925988,303.8219292755028,305.3141784667969,1919200
2025-07-09 00:00:00+00:00,306.61739703609265,307.0650839228901,303.6826586044994,306.8163757324219,1359600
2025-07-10 00:00:00+00:00,305.7618389228289,306.87604669837873,303.7423297396735,304.23974609375,1421500
2025-07-11 00:00:00+00:00,303.8517543891348,304.2795251780019,300.28030852043594,301.08612060546875,1097300
2025-07-14 00:00:00+00:00,300.62851262948504,302.2699806030789,299.54414856983954,301.7924499511719,1128400
2025-07-15 00:00:00+00:00,300.5091351496857,301.6432286940382,296.50988807672434,296.63922119140625,965400
2025-07-16 00:00:00+00:00,297.116748176584,299.14621545605735,294.9281040163789,298.7184143066406,1525500
2025-07-17 00:00:00+00:00,298.3304527423415,301.802409357436,298.3304527423415,300.5588684082031,1313800
2025-07-18 00:00:00+00:00,302.6977566650188,302.6977566650188,298.83783101122236,300.2305908203125,1653900
2025-07-21 00:00:00+00:00,300.131110741246,301.7327769811985,299.1959654777117,299.3451843261719,949700
2025-07-22 00:00:00+00:00,300.04155469849974,304.7470940380785,299.92217962957216,301.4144287109375,1026700
2025-07-23 00:00:00+00:00,300.8175427753429,302.93654146771826,299.9420850658275,302.6579895019531,1135600
2025-07-24 00:00:00+00:00,302.34957342050075,305.51313418163306,301.6830221401927,304.6575622558594,1148000
2025-07-25 00:00:00+00:00,305.5728423919569,307.2242684609897,304.58796764833295,307.0352478027344,967200
2025-07-28 00:00:00+00:00,307.0053851963596,307.59233286128546,304.72720975393634,305.3042297363281,1184800
2025-07-29 00:00:00+00:00,306.3786452280105,308.0897587835542,303.9214071051057,307.0451965332031,2670900
2025-07-30 00:00:00+00:00,297.7634026768919,314.34727879663274,297.14661119901723,309.33331298828125,2558200
2025-07-31 00:00:00+00:00,307.7216637154352,313.6309724910146,307.2142893139315,307.9007263183594,2030400
2025-08-01 00:00:00+00:00,306.40847560615134,306.6770695091046,298.0120850795816,298.8875427246094,1791600
2025-08-04 00:00:00+00:00,298.996964807632,301.5238484421781,298.81790220263446,300.6981506347656,1560100
2025-08-05 00:00:00+00:00,300.6185628207912,301.3249159552296,297.743511867547,297.8927307128906,1774900
2025-08-06 00:00:00+00:00,299.02680923623114,300.8970996300355,297.11674739226305,300.08135986328125,1879400
2025-08-07 00:00:00+00:00,302.1108040997241,304.19000091688065,300.0216492398424,301.9217834472656,1519900
2025-08-08 00:00:00+00:00,302.5584856488014,305.244515827097,302.0511112369506,304.22979736328125,879400
2025-08-11 00:00:00+00:00,303.1852388095123,305.3539669196014,300.9369070778334,302.1506042480469,1265700
2025-08-12 00:00:00+00:00,301.9516403949703,302.6281497721904,297.46496511364745,298.0817565917969,1280000
2025-08-13 00:00:00+00:00,298.32050006796203,303.53341410579065,298.18123926628283,303.374267578125,2351700
2025-08-14 00:00:00+00:00,303.37424665528124,303.38417433764624,299.87241609040865,300.1211242675781,1074400
2025-08-15 00:00:00+00:00,299.75306016010154,302.45900651485675,298.50951919486266,300.2305908203125,1362800
2025-08-18 00:00:00+00:00,300.45937112602417,301.5934950145211,299.5441420130938,301.08612060546875,1156700
2025-08-19 00:00:00+00:00,301.0164694917839,305.1450495461936,300.68818805424286,304.1402587890625,1227200
2025-08-20 00:00:00+00:00,305.2544803314559,308.4777287575966,304.09054300418796,307.43316650390625,1440600
2025-08-21 00:00:00+00:00,306.93573410771444,307.3933486525117,302.4689449650801,303.3642883300781,1458700
2025-08-22 00:00:00+00:00,304.86651548864944,307.30383756703776,301.80241354568136,306.3587646484375,1150900
2025-08-25 00:00:00+00:00,305.1251542420733,306.209518331891,301.7128850842222,302.2699890136719,1138000
2025-08-26 00:00:00+00:00,301.5636652671983,303.09571624819233,300.5588744448734,301.88201904296875,2503400
2025-08-27 00:00:00+00:00,300.96676081605403,302.75744768262643,300.39969884301416,301.52386474609375,1109600
2025-08-28 00:00:00+00:00,301.47413568249675,302.87685355260453,300.19079288901304,302.5286560058594,1488200
2025-08-29 00:00:00+00:00,301.08612207475613,303.73238080094364,301.08612207475613,302.4788818359375,1106900
2025-09-02 00:00:00+00:00,300.0813710815354,300.8871831958161,296.75860291562617,298.22100830078125,1648300
2025-09-03 00:00:00+00:00,295.037559182392,298.5194738454937,293.0677793862782,297.3157043457031,1447900
2025-09-04 00:00:00+00:00,297.37540766523387,300.02163596277404,295.17680551233167,299.6336669921875,1735400
2025-09-05 00:00:00+00:00,299.633671357871,301.1159624053635,292.43109213234396,294.4406433105469,1892500
2025-09-08 00:00:00+00:00,295.04749273688236,297.0471163412209,291.99337917369695,296.887939453125,1716600
2025-09-09 00:00:00+00:00,296.8879244227926,297.35549702043807,294.6893525895551,295.7040710449219,1349900
2025-09-10 00:00:00+00:00,296.30097043936604,296.30097043936604,288.87952693014245,290.879150390625,1762100
2025-09-11 00:00:00+00:00,290.4513484209616,297.6738435836236,290.4513484209616,296.489990234375,1984800
2025-09-12 00:00:00+00:00,294.9599914550781,296.8599853515625,292.19000244140625,293.5,1100100
2025-09-15 00:00:00+00:00,293.57000732421875,294.92999267578125,290.20001220703125,290.8699951171875,1290500
2025-09-16 00:00:00+00:00,290.25,291.9100036621094,282.2699890136719,288.69000244140625,2609100
2025-09-17 00:00:00+00:00,289.1300048828125,291.32000732421875,287.739990234375,288.75,2275800
2025-09-18 00:00:00+00:00,288.05999755859375,292.29998779296875,287.44000244140625,290.95001220703125,2184400
2025-09-19 00:00:00+00:00,293.510009765625,293.510009765625,290.70001220703125,292.0,4039600
2025-09-22 00:00:00+00:00,289.4599914550781,294.4599914550781,288.5400085449219,293.6600036621094,2179600
2025-09-23 00:00:00+00:00,292.2099914550781,293.489990234375,287.30999755859375,289.2099914550781,1926200
2025-09-24 00:00:00+00:00,288.6000061035156,292.8699951171875,287.94000244140625,291.5,3456600
2025-09-25 00:00:00+00:00,291.8999938964844,293.2900085449219,287.6600036621094,288.8900146484375,1862800
2025-09-26 00:00:00+00:00,289.55999755859375,292.7099914550781,288.54998779296875,291.5400085449219,1703900
