"('date', '')","('open', 'BIPJ')","('high', 'BIPJ')","('low', 'BIPJ')","('close', 'BIPJ')","('volume', 'BIPJ')"
2024-11-21 00:00:00+00:00,23.919572829267825,24.07736596600287,23.769204710377327,24.058801651000977,3900
2024-11-22 00:00:00+00:00,24.123774483316364,24.272285459473586,23.891725861771892,24.133056640625,7600
2024-11-25 00:00:00+00:00,24.30941349784899,24.355822512873683,24.02538621859204,24.225875854492188,4400
2024-11-26 00:00:00+00:00,24.36510315583718,24.36510315583718,23.69680382090331,23.71536636352539,8300
2024-11-27 00:00:00+00:00,23.87315884792947,24.327973882285992,23.87315884792947,24.105207443237305,10400
2024-11-29 00:00:00+00:00,24.27228568956636,24.39295196533203,24.049519223218777,24.39295196533203,2400
2024-12-02 00:00:00+00:00,24.318694946800072,24.318694946800072,24.047662341273426,24.134912490844727,7600
2024-12-03 00:00:00+00:00,24.058799913364837,24.142337554449366,23.85366831930766,23.882442474365234,18000
2024-12-04 00:00:00+00:00,23.91957100249175,23.947415702477524,23.548293582761552,23.761777877807617,38000
2024-12-05 00:00:00+00:00,23.77105852811444,23.77105852811444,23.594701101022814,23.706085205078125,16700
2024-12-06 00:00:00+00:00,23.7432122363851,23.783123915007522,23.52044579700519,23.668956756591797,14100
2024-12-09 00:00:00+00:00,23.668959158284874,23.668959158284874,23.353372894543174,23.455474853515625,54500
2024-12-10 00:00:00+00:00,23.49260130478864,23.511165618896484,23.31624563193539,23.511165618896484,14900
2024-12-11 00:00:00+00:00,23.529729933004333,23.631830119816623,23.49260130478864,23.511165618896484,12800
2024-12-12 00:00:00+00:00,23.48331823971056,23.52508705964293,23.353371586761117,23.501882553100586,11500
2024-12-13 00:00:00+00:00,23.49260106394608,23.49260106394608,23.177014808909757,23.251270294189453,57700
2024-12-16 00:00:00+00:00,23.376991649806417,23.471520890642132,23.13121634483167,23.244651794433594,33100
2024-12-17 00:00:00+00:00,23.29191618591653,23.416694282584007,23.08395329246919,23.405351638793945,12400
2024-12-18 00:00:00+00:00,23.405353065834984,23.499882315163784,23.15957773877829,23.35808753967285,17700
2024-12-19 00:00:00+00:00,23.26356039530198,24.104866938958036,23.017785065055104,23.046142578125,19500
2024-12-20 00:00:00+00:00,23.093407058737462,23.367539889635637,23.093407058737462,23.263559341430664,10200
2024-12-23 00:00:00+00:00,23.348634998195344,23.348634998195344,23.178482719033514,23.216293334960938,7300
2024-12-24 00:00:00+00:00,23.26355943879388,23.310823160630733,22.923254871983225,23.017784118652344,9100
2024-12-26 00:00:00+00:00,23.04614211086583,23.061267439726468,22.893951264623546,22.942161560058594,24200
2024-12-27 00:00:00+00:00,22.92325534879355,22.93270845395663,22.49787463143219,22.819272994995117,32000
2024-12-30 00:00:00+00:00,22.582949643641616,22.842905515115554,22.460062888668322,22.55459213256836,37500
2024-12-31 00:00:00+00:00,22.582951161875826,22.819273386015993,22.450611293315887,22.686933517456055,129300
2025-01-02 00:00:00+00:00,22.78146162137842,23.027236938476562,22.63966865462825,23.027236938476562,11300
2025-01-03 00:00:00+00:00,23.055594830575163,23.339182571751678,22.890170000468768,23.197389602661133,11000
2025-01-06 00:00:00+00:00,23.178483010076132,23.187936114925527,22.790914726227815,23.027236938476562,30200
2025-01-07 00:00:00+00:00,23.01778335336024,23.01778335336024,22.743648727433733,22.80036735534668,10100
2025-01-08 00:00:00+00:00,22.800368403040444,23.046141923308596,22.412798306474265,22.582950592041016,30400
2025-01-10 00:00:00+00:00,22.49787349731537,22.649119566309444,22.32772302194356,22.431703567504883,25400
2025-01-13 00:00:00+00:00,22.431705009030523,22.535687364269414,22.28045893031694,22.32772445678711,15400
2025-01-14 00:00:00+00:00,22.33717527974263,22.53095942662313,22.242647834821756,22.40334701538086,19300
2025-01-15 00:00:00+00:00,22.73419515010156,23.017782874783986,22.73419515010156,22.87598991394043,34400
2025-01-16 00:00:00+00:00,22.913802244568192,23.225747502980806,22.875991626909776,22.942161560058594,14000
2025-01-17 00:00:00+00:00,23.11231548037623,23.15012610070675,22.951616287231445,22.951616287231445,9000
2025-01-21 00:00:00+00:00,23.121763900620063,23.28246307373047,23.06504707569738,23.28246307373047,4000
2025-01-22 00:00:00+00:00,23.282464125311854,23.310823440551758,23.12365628715744,23.310823440551758,8600
2025-01-23 00:00:00+00:00,23.244652555252863,23.244652555252863,23.112312695548432,23.159576416015625,6100
2025-01-24 00:00:00+00:00,23.131218526929946,23.235200881958008,22.99887865907276,23.235200881958008,2300
2025-01-27 00:00:00+00:00,23.05559501436568,23.44316330770058,23.05559501436568,23.433712005615234,16300
2025-01-28 00:00:00+00:00,23.499882976032183,23.518787384033203,23.296645715308195,23.518787384033203,23400
2025-01-29 00:00:00+00:00,23.518787581311077,23.594410622936042,23.326894766773602,23.452617645263672,26700
2025-01-30 00:00:00+00:00,23.424257290355964,23.755106930463636,23.367538663770095,23.726749420166016,14700
2025-01-31 00:00:00+00:00,23.54714566059375,23.763616898855993,23.433712005615234,23.433712005615234,12700
2025-02-03 00:00:00+00:00,23.254104724185005,23.641672986005148,23.24465161987289,23.52351188659668,6100
2025-02-04 00:00:00+00:00,23.613315111987873,23.764561184207533,23.376992898770233,23.509334564208984,26700
2025-02-05 00:00:00+00:00,23.51878595448484,23.65112762042093,23.438437267126687,23.44316291809082,4700
2025-02-06 00:00:00+00:00,23.443162730950277,23.632221221923828,23.443162730950277,23.632221221923828,13000
2025-02-07 00:00:00+00:00,23.537692260434554,23.73620385865149,23.452616118769498,23.62276840209961,15200
2025-02-10 00:00:00+00:00,23.509334183607642,23.660580253378722,23.266394981200865,23.55187225341797,11100
2025-02-11 00:00:00+00:00,23.584956733732838,23.792919624644803,23.584956733732838,23.59440803527832,7800
2025-02-12 00:00:00+00:00,23.518786529090633,23.679485710728517,23.17848375850105,23.670034408569336,15800
2025-02-13 00:00:00+00:00,23.783467923936335,23.81182723923271,23.594409427951387,23.721078872680664,9900
2025-02-14 00:00:00+00:00,23.811825747532172,23.90635498960283,23.58779095701598,23.84018325805664,10000
2025-02-18 00:00:00+00:00,23.840184500038244,23.87799692003452,23.594409179048725,23.679485321044922,6500
2025-02-19 00:00:00+00:00,23.78346615011984,23.84963607788086,23.58495636683678,23.84963607788086,15000
2025-02-20 00:00:00+00:00,23.84963846499959,23.89690399169922,23.632222451167763,23.89690399169922,11300
2025-02-21 00:00:00+00:00,23.925260829071995,24.218301677347725,23.74565724167189,23.915807723999023,21300
2025-02-24 00:00:00+00:00,23.85909110267567,24.000884074004283,23.670034408569336,23.670034408569336,22100
2025-02-25 00:00:00+00:00,23.792920207939837,23.915806963992413,23.528238683294173,23.60858917236328,45000
2025-02-26 00:00:00+00:00,23.63222026324089,23.670032681099826,23.547144126053595,23.570775985717773,12300
2025-02-27 00:00:00+00:00,23.67003354235121,23.77401408925606,23.509334366594203,23.755107879638672,6700
2025-02-28 00:00:00+00:00,23.70784196058323,23.70784196058323,23.43370915852815,23.5849552154541,26400
2025-03-03 00:00:00+00:00,23.59441042161217,23.68610356163705,23.51878738063247,23.64167594909668,9700
2025-03-04 00:00:00+00:00,23.670032206497147,23.707842820602636,23.32972766457135,23.646398544311523,8100
2025-03-05 00:00:00+00:00,23.63222016838291,23.774013128794145,23.60386085510254,23.60386085510254,7300
2025-03-06 00:00:00+00:00,23.622767348900773,23.632220453441587,23.537691211028754,23.59440803527832,16900
2025-03-07 00:00:00+00:00,23.632222379135932,23.632222379135932,23.414806365966797,23.414806365966797,8700
2025-03-10 00:00:00+00:00,23.42425918527609,23.4620698030634,23.30137062072754,23.30137062072754,3100
2025-03-11 00:00:00+00:00,23.37699317932129,23.518786148354476,23.254106420291308,23.37699317932129,13100
2025-03-12 00:00:00+00:00,23.443162730950277,23.632221221923828,23.301369764217814,23.632221221923828,16900
2025-03-13 00:00:00+00:00,23.49988192734918,23.61331558227539,23.49988192734918,23.61331558227539,1900
2025-03-14 00:00:00+00:00,23.673969232437184,24.06869569493038,23.673969232437184,23.938724517822266,19400
2025-03-17 00:00:00+00:00,24.059068269588614,24.06869596833144,23.986863283461084,24.020559310913086,13500
2025-03-18 00:00:00+00:00,24.0494397864415,24.06869518329911,23.779871575617808,24.039812088012695,20000
2025-03-19 00:00:00+00:00,23.905027090749055,24.068694285341202,23.85689043669663,23.962791442871094,7600
2025-03-20 00:00:00+00:00,24.030184986575154,24.09757887725108,23.802014220660645,24.049440383911133,11500
2025-03-21 00:00:00+00:00,24.0494397864415,24.14571493443384,23.799125136179704,24.039812088012695,10300
2025-03-24 00:00:00+00:00,24.193852791915724,24.193852791915724,24.020559720477443,24.05906867980957,17100
2025-03-25 00:00:00+00:00,24.107208315175583,24.136089576967485,23.828010542547943,23.953166961669922,8600
2025-03-26 00:00:00+00:00,23.972419255636343,24.059066702381784,23.587320512487512,23.683595657348633,4300
2025-03-27 00:00:00+00:00,23.683595955230082,24.020558048334333,23.558437714447745,23.750988006591797,7200
2025-03-28 00:00:00+00:00,23.905027689751115,24.059067190133504,23.6065763872972,23.84726333618164,27100
2025-03-31 00:00:00+00:00,23.837637152682642,23.837637152682642,23.27924346923828,23.27924346923828,40900
2025-04-01 00:00:00+00:00,23.346633908982856,23.856890898781707,23.298497253998068,23.471790313720703,14800
2025-04-02 00:00:00+00:00,23.53918600915885,23.53918600915885,23.20222388950197,23.375518798828125,7700
2025-04-03 00:00:00+00:00,23.182967549026998,23.22147834344311,22.817124183552696,23.04818344116211,11400
2025-04-04 00:00:00+00:00,23.067438682733915,23.067438682733915,22.4320252189388,22.826751708984375,11300
2025-04-07 00:00:00+00:00,22.335751724854244,22.335751724854244,21.19008122454917,21.324865341186523,36500
2025-04-08 00:00:00+00:00,21.50778635643295,21.88518369128127,21.132315295806023,21.189117431640625,21600
2025-04-09 00:00:00+00:00,21.310423625233067,21.912141024286534,21.093804994314667,21.806238174438477,60500
2025-04-10 00:00:00+00:00,21.565550013843463,21.565550013843463,20.381370679163524,21.007156372070312,22100
2025-04-11 00:00:00+00:00,20.699079646194875,20.987903278832732,20.37174521651417,20.545040130615234,41500
2025-04-14 00:00:00+00:00,20.785725881787748,21.276727497455465,20.602803279175284,21.180452346801758,18400
2025-04-15 00:00:00+00:00,21.074549255029098,21.564588646079045,21.074549255029098,21.4885311126709,16100
2025-04-16 00:00:00+00:00,21.56555080592889,21.56555080592889,20.747214791472874,21.238216400146484,17400
2025-04-17 00:00:00+00:00,21.43076835433695,21.546297073364258,20.992718135741995,21.546297073364258,20700
2025-04-21 00:00:00+00:00,21.373001396725876,21.565549850463867,21.13808960217387,21.565549850463867,9300
2025-04-22 00:00:00+00:00,21.565549850463867,21.864001147349928,21.565549850463867,21.565549850463867,14000
2025-04-23 00:00:00+00:00,21.7388458319848,21.955464460037717,21.478903478321303,21.613689422607422,24100
2025-04-24 00:00:00+00:00,21.623316036342697,21.998788950114154,21.623316036342697,21.969905853271484,7300
2025-04-25 00:00:00+00:00,22.095063321759977,22.095063321759977,21.604061710576893,21.864002227783203,22800
2025-04-28 00:00:00+00:00,21.99878938656888,21.99878938656888,21.66182726190234,21.758102416992188,13000
2025-04-29 00:00:00+00:00,21.89288530137884,21.998788149652704,21.67145374252962,21.87844467163086,8200
2025-04-30 00:00:00+00:00,21.806237520005492,21.806237520005492,21.209334906383894,21.421138763427734,53200
2025-05-01 00:00:00+00:00,21.642570805474747,21.642570805474747,21.45965003967285,21.45965003967285,10700
2025-05-02 00:00:00+00:00,21.58480524672636,21.70033578800568,21.53666859236578,21.565549850463867,6000
2025-05-05 00:00:00+00:00,21.411512071095597,21.507787223837898,21.30560921944948,21.469276428222656,2200
2025-05-06 00:00:00+00:00,21.286354718278435,21.709962433571658,21.286354718278435,21.67145347595215,28000
2025-05-07 00:00:00+00:00,21.709961627812326,21.719589325933804,21.382627236864664,21.705148696899414,37300
2025-05-08 00:00:00+00:00,21.758100419037905,21.758100419037905,21.421138325313166,21.647384643554688,8800
2025-05-09 00:00:00+00:00,21.75810225445992,21.75810225445992,21.51741528668115,21.536670684814453,3700
2025-05-12 00:00:00+00:00,21.66182554432115,21.921767891563974,21.565550396865028,21.8543758392334,19800
2025-05-13 00:00:00+00:00,22.1239440485557,22.1239440485557,21.58480579361539,21.8543758392334,12400
2025-05-14 00:00:00+00:00,21.86881754102373,22.00552792658203,21.411511945404147,21.623315811157227,26100
2025-05-15 00:00:00+00:00,21.681081059443336,21.892884915966626,21.411511012353564,21.700336456298828,8100
2025-05-16 00:00:00+00:00,21.854376739780296,21.854376739780296,21.401884078979492,21.401884078979492,10500
2025-05-19 00:00:00+00:00,21.324863446372568,21.921767891563974,21.324863446372568,21.8543758392334,14700
2025-05-20 00:00:00+00:00,21.950649692583347,22.12394459502568,21.517414272773266,21.613689422607422,12500
2025-05-21 00:00:00+00:00,21.671454325339052,21.941024384423994,21.36337530712529,21.373003005981445,22700
2025-05-22 00:00:00+00:00,21.450021145480203,21.618501272037904,21.334490604200884,21.565549850463867,13100
2025-05-23 00:00:00+00:00,21.39225596312466,21.56555086504874,21.39225596312466,21.4885311126709,6100
2025-05-27 00:00:00+00:00,21.671453536218614,21.95064944769758,21.45002197947741,21.921768188476562,15300
2025-05-28 00:00:00+00:00,22.01804423141131,22.027670094012077,21.555923865854844,21.998788833618164,9000
2025-05-29 00:00:00+00:00,21.99878749635362,22.316494195444513,21.96990440141965,22.273170471191406,14800
2025-05-30 00:00:00+00:00,22.33575069584861,22.595691217917228,22.046925241122903,22.306867599487305,26900
2025-06-02 00:00:00+00:00,22.393516264168582,22.393516264168582,21.9987897740145,22.09217643737793,12500
2025-06-03 00:00:00+00:00,22.22984760719064,22.58606327701599,22.09506349820761,22.489789962768555,19300
2025-06-04 00:00:00+00:00,22.5860624374257,22.91339683532715,22.5860624374257,22.91339683532715,19700
2025-06-05 00:00:00+00:00,22.836378349979753,23.038556353433655,22.229848012209636,22.52829933166504,24200
2025-06-06 00:00:00+00:00,22.605319044326436,22.708333402004648,22.152828216552734,22.152828216552734,9400
2025-06-09 00:00:00+00:00,22.152828393255863,22.459945194453624,22.046925541450893,22.249103546142578,23900
2025-06-10 00:00:00+00:00,22.258730763447147,22.355004077954984,22.066180461839938,22.21059226989746,14400
2025-06-11 00:00:00+00:00,22.31649541448958,22.46090722445658,22.25873105776194,22.277984619140625,3500
2025-06-12 00:00:00+00:00,22.181711910652826,22.247177693724268,21.738846933493996,22.162456512451172,33700
2025-06-13 00:00:00+00:00,22.155580400510598,22.293071981415864,21.8688150825456,22.19977378845215,9900
2025-06-16 00:00:00+00:00,22.302891475690267,22.74482536315918,22.273430465296883,22.74482536315918,27600
2025-06-17 00:00:00+00:00,22.81356906369058,22.951060640142906,22.61715546943353,22.750717163085938,21900
2025-06-18 00:00:00+00:00,22.617155289247307,22.921597575472173,22.342174011690094,22.538589477539062,46100
2025-06-20 00:00:00+00:00,22.50912690107892,22.59751367459436,22.32253239330668,22.420740127563477,8900
2025-06-23 00:00:00+00:00,22.420740803314015,22.420740803314015,21.845245223991363,22.175222396850586,17200
