"('date', '')","('open', 'BEN')","('high', 'BEN')","('low', 'BEN')","('close', 'BEN')","('volume', 'BEN')"
2025-01-16 00:00:00+00:00,18.924703310258707,19.021703696113427,18.701603717882776,18.818002700805664,2681300
2025-01-17 00:00:00+00:00,18.97319984436035,19.235100293393526,18.876199472481968,18.97319984436035,3811500
2025-01-21 00:00:00+00:00,19.099301730732435,19.36120034126409,19.06050084020728,19.225400924682617,3628700
2025-01-22 00:00:00+00:00,19.050801462903806,19.39030186955019,18.992601974661913,19.273902893066406,3274200
2025-01-23 00:00:00+00:00,19.283602050191497,19.429103551905783,19.10900357836556,19.390302658081055,2945600
2025-01-24 00:00:00+00:00,19.361199832040874,19.70070021469357,19.361199832040874,19.487300872802734,2324200
2025-01-27 00:00:00+00:00,19.40970148106274,19.720101205176903,19.390301035773533,19.700700759887695,4352400
2025-01-28 00:00:00+00:00,19.729801735793302,20.07900235593672,19.370900892853864,19.671602249145508,3729400
2025-01-29 00:00:00+00:00,19.603699534903736,19.768599612466712,19.4291010852443,19.44849967956543,2749800
2025-01-30 00:00:00+00:00,19.768601288684202,19.885002115121885,19.361201171344863,19.545501708984375,3690100
2025-01-31 00:00:00+00:00,20.176000954607364,21.91230198850738,18.992601521255313,21.57280158996582,22382300
2025-02-03 00:00:00+00:00,21.340000830322644,21.446701426515297,20.03050040934538,20.098400115966797,10596200
2025-02-04 00:00:00+00:00,19.846200968454994,20.389402351361156,19.661902283307025,20.185701370239258,5523700
2025-02-05 00:00:00+00:00,20.146901230588117,20.2051007148244,19.797700624913922,20.030500411987305,3839700
2025-02-06 00:00:00+00:00,20.3215020985393,20.38940180705787,19.972301483154297,19.972301483154297,2755800
2025-02-07 00:00:00+00:00,20.04990223533079,20.253601369227486,19.73950249789104,19.817102432250977,3544000
2025-02-10 00:00:00+00:00,19.8850010416551,19.952900749191446,19.60370013885792,19.661901473999023,2941700
2025-02-11 00:00:00+00:00,19.535801786240267,19.66190283766354,19.370901692160263,19.58430290222168,3348500
2025-02-12 00:00:00+00:00,19.303000350422405,19.458200208204694,19.0217013019901,19.419401168823242,3446300
2025-02-13 00:00:00+00:00,19.53580067956869,19.710400986954152,19.303000886430844,19.632801055908203,2308900
2025-02-14 00:00:00+00:00,19.78800150629248,20.069302421027242,19.74920246468017,19.91410255432129,4091600
2025-02-18 00:00:00+00:00,19.933502498205687,20.75800300217389,19.875303006786893,20.311803817749023,4184700
2025-02-19 00:00:00+00:00,20.049901943289083,20.350601453287883,19.807401920680423,20.25360107421875,2661600
2025-02-20 00:00:00+00:00,20.302101644045873,20.360301129874333,19.972301474137446,20.10810089111328,3572000
2025-02-21 00:00:00+00:00,20.176001173057365,20.27300155228067,19.72980201880984,19.91410255432129,3688100
2025-02-24 00:00:00+00:00,19.923803043178147,20.001402977566844,19.564902190300188,19.749202728271484,3828900
2025-02-25 00:00:00+00:00,19.817101027978538,19.855900067344958,19.390300494178483,19.62310028076172,2886600
2025-02-26 00:00:00+00:00,19.70070298065194,19.76860269668988,19.254503789472043,19.332103729248047,3121600
2025-02-27 00:00:00+00:00,19.351503079918196,19.506702950673773,19.19630320916262,19.244802474975586,2407500
2025-02-28 00:00:00+00:00,19.27390261075063,19.710401541363723,19.27390261075063,19.642501831054688,4121100
2025-03-03 00:00:00+00:00,19.78800258987185,19.982003358941835,19.099303374917465,19.25450325012207,2951500
2025-03-04 00:00:00+00:00,19.196301254719096,19.33210066527191,18.488199835096644,18.97319984436035,5316200
2025-03-05 00:00:00+00:00,19.070201880443207,19.681302981516403,18.953802904133894,19.545501708984375,6395300
2025-03-06 00:00:00+00:00,19.429101637339247,19.739501356836136,19.176901402715956,19.458200454711914,3588400
2025-03-07 00:00:00+00:00,19.370901133469673,19.788001468237923,19.225401489978697,19.71040153503418,3823500
2025-03-10 00:00:00+00:00,19.32240134491062,19.788000931504058,19.109001996920703,19.429101943969727,4174900
2025-03-11 00:00:00+00:00,19.39030158527026,19.48730196433688,18.847102052676885,19.031402587890625,4246200
2025-03-12 00:00:00+00:00,19.060501893176134,19.167202497886542,18.507602123546548,18.63370132446289,4927500
2025-03-13 00:00:00+00:00,18.701602357013588,18.827701554358867,18.33300128761352,18.352401733398438,4000200
2025-03-14 00:00:00+00:00,18.701600779080003,18.992600040787554,18.449400555540304,18.93440055847168,3424300
2025-03-17 00:00:00+00:00,18.85680250306576,19.380601596138725,18.80830138788321,19.20600128173828,4329000
2025-03-18 00:00:00+00:00,19.264202117919922,19.312701381710184,19.089601808069673,19.264202117919922,2265700
2025-03-19 00:00:00+00:00,19.40000207072711,19.62310165050966,19.225401756070024,19.477602005004883,2872400
2025-03-20 00:00:00+00:00,19.351500911197924,19.62309972951794,19.2932995785909,19.409700393676758,2607100
2025-03-21 00:00:00+00:00,19.215701554696142,19.380601646488476,19.031402866908756,19.273902893066406,12327300
2025-03-24 00:00:00+00:00,19.390301297781303,19.535800939159817,19.21570098807576,19.4679012298584,3187600
2025-03-25 00:00:00+00:00,19.535800692900537,19.603700401346046,19.33210156756402,19.429101943969727,2098300
2025-03-26 00:00:00+00:00,19.40000153663531,19.584302069269274,19.157501517427367,19.264202117919922,2292000
2025-03-27 00:00:00+00:00,19.167203089053423,19.429103572259365,19.031403660781507,19.25450325012207,2496300
2025-03-28 00:00:00+00:00,19.128401655497726,19.2351022604886,18.66280204302037,18.701602935791016,3509100
2025-03-31 00:00:00+00:00,18.524056025473257,19.096151376307894,18.484600265451604,18.98764991760254,4407100
2025-04-01 00:00:00+00:00,18.928467617013542,19.175060466026498,18.800238281968493,19.046831130981445,4068100
2025-04-02 00:00:00+00:00,18.819966992305826,19.253970952508823,18.800239111988823,19.165197372436523,2574500
2025-04-03 00:00:00+00:00,18.425418739286055,18.484600498711167,17.685640161732415,17.705368041992188,10242300
2025-04-04 00:00:00+00:00,17.439047432788104,17.991414914707562,16.9557256509393,17.271364212036133,11448300
2025-04-07 00:00:00+00:00,16.541449606779906,17.557410992451572,16.13703746428559,16.640087127685547,10424400
2025-04-08 00:00:00+00:00,17.12340788233503,17.439046425194903,16.206082191302208,16.432947158813477,8021100
2025-04-09 00:00:00+00:00,16.028535059747337,18.51419140976853,16.028535059747337,18.326780319213867,10625700
2025-04-10 00:00:00+00:00,18.040733639256874,18.090051456251054,16.94586079352811,17.478500366210938,5617100
2025-04-11 00:00:00+00:00,17.271363574086454,17.784277157600513,17.024770722168636,17.656047821044922,5794800
2025-04-14 00:00:00+00:00,17.89277720842541,18.021006548387273,17.577138650602677,17.813867568969727,3745600
2025-04-15 00:00:00+00:00,17.971686697963978,18.159097795615697,17.685639962831115,17.725093841552734,3386400
2025-04-16 00:00:00+00:00,17.616594214164902,17.85332312988681,17.18259026133098,17.31081771850586,3504900
2025-04-17 00:00:00+00:00,17.36013689953723,17.62645762727142,17.27136332362583,17.3700008392334,4102900
2025-04-21 00:00:00+00:00,17.172726222362154,17.310817618732145,16.935997308004673,17.113544464111328,4107400
2025-04-22 00:00:00+00:00,17.37986464626778,17.853322459945208,17.37986464626778,17.80400276184082,3403900
2025-04-23 00:00:00+00:00,18.34650894284903,18.760785017993673,18.00127856666946,18.13936996459961,3836600
2025-04-24 00:00:00+00:00,18.17882443330018,18.612828357703016,18.070322981860954,18.494462966918945,2549500
2025-04-25 00:00:00+00:00,18.39582666164006,18.563509878794758,18.26759920445315,18.464872360229492,3536200
2025-04-28 00:00:00+00:00,18.415553504744484,18.672010286032815,18.32677993116952,18.474735260009766,3351600
2025-04-29 00:00:00+00:00,18.395825454824568,18.524054784953478,18.297187942730186,18.494462966918945,2965300
2025-04-30 00:00:00+00:00,18.178825285819386,18.573373471345686,17.922368494888754,18.50432777404785,5809500
2025-05-01 00:00:00+00:00,18.65228328272332,18.76078474026461,18.395826489396555,18.484600067138672,4898500
2025-05-02 00:00:00+00:00,18.928467589881496,19.855655346266197,18.543781466651886,19.786609649658203,8990800
2025-05-05 00:00:00+00:00,19.72742739659878,20.033201994466918,19.648517762266547,19.73729133605957,5284900
2025-05-06 00:00:00+00:00,19.52029165825365,19.954293736336002,19.52029165825365,19.79647445678711,5169700
2025-05-07 00:00:00+00:00,19.83592957874354,20.348841280087395,19.806337759272985,20.1811580657959,6426700
2025-05-08 00:00:00+00:00,20.36856958452601,20.930800996712932,20.309387825704803,20.555980682373047,6730800
2025-05-09 00:00:00+00:00,20.713799065836408,20.822300520119345,20.58557161370085,20.654617309570312,4693000
2025-05-12 00:00:00+00:00,21.502895401077566,21.788944005253665,21.26616649487361,21.39439582824707,5871700
2025-05-13 00:00:00+00:00,21.42398578566351,21.670578631691953,21.27603045431727,21.2858943939209,5353300
2025-05-14 00:00:00+00:00,21.611397805170984,21.77908102293841,21.216849610822393,21.71003532409668,8293500
2025-05-15 00:00:00+00:00,21.680442939090714,21.89744585134369,21.61139724204809,21.877717971801758,3624400
2025-05-16 00:00:00+00:00,21.857990194284575,22.11444698546432,21.84812625446757,22.07499122619629,5060300
2025-05-19 00:00:00+00:00,21.848126819413004,21.95662827885155,21.73962724132866,21.90730857849121,3458100
2025-05-20 00:00:00+00:00,21.828397407153943,21.897444982812033,21.749487773470197,21.86785316467285,2911800
2025-05-21 00:00:00+00:00,21.66071539857551,21.749488976549518,21.29575902810828,21.315486907958984,3630100
2025-05-22 00:00:00+00:00,21.206985450134265,21.453578304205593,21.118211872160252,21.315486907958984,5210200
2025-05-23 00:00:00+00:00,20.950527652252322,21.315485886586043,20.851890139079366,21.216848373413086,3288700
2025-05-27 00:00:00+00:00,21.483170443517494,21.936900398707415,21.335213223790678,21.90730857849121,4907000
2025-05-28 00:00:00+00:00,21.956627569918236,22.005945387332005,21.29575865726136,21.35494041442871,6813600
2025-05-29 00:00:00+00:00,21.522623234371398,21.581804990457663,21.345076084758507,21.50289535522461,4681800
2025-05-30 00:00:00+00:00,21.364803486005307,21.42398524076776,21.108346706895937,21.345075607299805,23398900
2025-06-02 00:00:00+00:00,21.177393527094676,21.226713226480957,20.911074675825414,21.00971031188965,3986700
2025-06-03 00:00:00+00:00,20.901210024947495,21.23657644394932,20.77298069225933,21.088619232177734,4325900
2025-06-04 00:00:00+00:00,21.10834730980103,21.226712704060798,20.96039197799191,21.068893432617188,3673500
2025-06-05 00:00:00+00:00,21.453577041625977,21.917170902709284,21.345075590186752,21.453577041625977,4666100
2025-06-06 00:00:00+00:00,21.700170736912444,21.81853613236415,21.48316970683081,21.571943283081055,2949400
2025-06-09 00:00:00+00:00,21.67057976257255,21.81853698299406,21.542352303742014,21.581806182861328,2837300
2025-06-10 00:00:00+00:00,21.56207847595215,21.77907949730431,21.443713085262022,21.56207847595215,3044300
2025-06-11 00:00:00+00:00,21.63112570859184,22.29199464034739,21.621261768553197,22.232812881469727,7022600
2025-06-12 00:00:00+00:00,22.124310881003392,22.43008548930207,21.956627667158156,22.291994094848633,4274000
2025-06-13 00:00:00+00:00,21.887581043432306,22.124309944483553,21.788943530989105,21.86785316467285,2203300
2025-06-16 00:00:00+00:00,22.37090403174192,22.637224765775557,22.074991477919824,22.469541549682617,3738900
2025-06-17 00:00:00+00:00,22.291993463390906,22.420220914414823,21.986218863753805,22.045400619506836,2820700
2025-06-18 00:00:00+00:00,22.00594462820919,22.548450007816953,21.966490751910012,22.282129287719727,3041500
2025-06-20 00:00:00+00:00,22.400492933678326,22.52872226547416,22.321583299247845,22.47940444946289,7125000
2025-06-23 00:00:00+00:00,22.38076792256577,22.62736077619938,22.104583249208623,22.578041076660156,2843000
2025-06-24 00:00:00+00:00,22.804906801171732,23.100817458319238,22.785178922334147,22.913406372070312,5569200
2025-06-25 00:00:00+00:00,22.854224788543743,22.913406544146874,22.725997337844607,22.893678665161133,2647600
2025-06-26 00:00:00+00:00,22.982452695722166,23.199455606167263,22.933134878632348,23.15999984741211,2797700
2025-06-27 00:00:00+00:00,23.959999084472656,24.139999389648438,23.530000686645508,23.81999969482422,9929500
2025-06-30 00:00:00+00:00,23.829999923706055,24.030000686645508,23.75,23.850000381469727,3791800
2025-07-01 00:00:00+00:00,23.790000915527344,24.530000686645508,23.760000228881836,24.34000015258789,4055500
2025-07-02 00:00:00+00:00,24.329999923706055,24.84000015258789,24.31999969482422,24.790000915527344,3597100
2025-07-03 00:00:00+00:00,24.700000762939453,24.940000534057617,24.639999389648438,24.8799991607666,2467100
2025-07-07 00:00:00+00:00,24.700000762939453,24.979999542236328,24.450000762939453,24.549999237060547,3908800
2025-07-08 00:00:00+00:00,24.56999969482422,24.780000686645508,24.469999313354492,24.5,4414700
2025-07-09 00:00:00+00:00,24.850000381469727,24.899999618530273,24.610000610351562,24.899999618530273,3700300
2025-07-10 00:00:00+00:00,24.90999984741211,25.360000610351562,24.780000686645508,25.139999389648438,3196200
2025-07-11 00:00:00+00:00,24.90999984741211,24.969999313354492,24.670000076293945,24.8700008392334,3108300
2025-07-14 00:00:00+00:00,24.850000381469727,24.920000076293945,24.68000030517578,24.850000381469727,3393300
2025-07-15 00:00:00+00:00,24.809999465942383,24.940000534057617,24.100000381469727,24.139999389648438,3935900
2025-07-16 00:00:00+00:00,24.18000030517578,24.389999389648438,23.81999969482422,24.350000381469727,3373500
2025-07-17 00:00:00+00:00,24.290000915527344,24.65999984741211,24.229999542236328,24.520000457763672,4245900
2025-07-18 00:00:00+00:00,24.68000030517578,24.850000381469727,24.520000457763672,24.600000381469727,3943300
2025-07-21 00:00:00+00:00,24.799999237060547,24.829999923706055,24.270000457763672,24.280000686645508,3363700
2025-07-22 00:00:00+00:00,24.25,24.6299991607666,24.25,24.559999465942383,3135200
2025-07-23 00:00:00+00:00,24.65999984741211,24.81999969482422,24.600000381469727,24.75,2769200
2025-07-24 00:00:00+00:00,24.739999771118164,24.8700008392334,24.600000381469727,24.719999313354492,3389800
2025-07-25 00:00:00+00:00,24.739999771118164,24.889999389648438,24.479999542236328,24.81999969482422,3633800
2025-07-28 00:00:00+00:00,24.729999542236328,24.799999237060547,24.559999465942383,24.670000076293945,4146500
2025-07-29 00:00:00+00:00,24.84000015258789,24.84000015258789,24.420000076293945,24.579999923706055,2662900
2025-07-30 00:00:00+00:00,24.59000015258789,24.68000030517578,24.170000076293945,24.309999465942383,3914300
2025-07-31 00:00:00+00:00,24.229999542236328,24.43000030517578,23.84000015258789,24.0,11790000
2025-08-01 00:00:00+00:00,23.280000686645508,24.3700008392334,22.84000015258789,23.950000762939453,8425900
2025-08-04 00:00:00+00:00,24.260000228881836,25.260000228881836,24.1299991607666,25.1299991607666,4947900
2025-08-05 00:00:00+00:00,25.25,25.3799991607666,24.889999389648438,25.25,3654100
2025-08-06 00:00:00+00:00,25.34000015258789,25.420000076293945,25.09000015258789,25.190000534057617,3343100
2025-08-07 00:00:00+00:00,24.65999984741211,25.309999465942383,24.540000915527344,24.860000610351562,5694500
2025-08-08 00:00:00+00:00,25.049999237060547,25.18000030517578,24.8799991607666,24.989999771118164,2460400
2025-08-11 00:00:00+00:00,25.100000381469727,25.399999618530273,25.040000915527344,25.290000915527344,2524100
2025-08-12 00:00:00+00:00,25.399999618530273,25.790000915527344,25.360000610351562,25.690000534057617,2710500
2025-08-13 00:00:00+00:00,25.809999465942383,26.079999923706055,25.520000457763672,26.030000686645508,3507600
2025-08-14 00:00:00+00:00,25.75,25.969999313354492,25.520000457763672,25.6299991607666,3099100
2025-08-15 00:00:00+00:00,25.719999313354492,25.719999313354492,25.280000686645508,25.329999923706055,4280700
2025-08-18 00:00:00+00:00,25.299999237060547,25.329999923706055,25.049999237060547,25.059999465942383,1889100
2025-08-19 00:00:00+00:00,25.030000686645508,25.18000030517578,24.790000915527344,24.81999969482422,2538800
2025-08-20 00:00:00+00:00,24.790000915527344,24.829999923706055,24.34000015258789,24.559999465942383,2736900
2025-08-21 00:00:00+00:00,24.520000457763672,24.6200008392334,24.389999389648438,24.520000457763672,2490600
2025-08-22 00:00:00+00:00,24.579999923706055,25.389999389648438,24.579999923706055,25.389999389648438,3951200
2025-08-25 00:00:00+00:00,25.31999969482422,25.440000534057617,25.190000534057617,25.360000610351562,3121700
2025-08-26 00:00:00+00:00,25.290000915527344,25.350000381469727,25.170000076293945,25.290000915527344,4015900
2025-08-27 00:00:00+00:00,25.18000030517578,25.780000686645508,25.170000076293945,25.639999389648438,3442100
2025-08-28 00:00:00+00:00,25.770000457763672,25.770000457763672,25.360000610351562,25.540000915527344,2302800
2025-08-29 00:00:00+00:00,25.540000915527344,25.739999771118164,25.530000686645508,25.65999984741211,4192100
2025-09-02 00:00:00+00:00,25.309999465942383,25.479999542236328,25.020000457763672,25.420000076293945,3499200
2025-09-03 00:00:00+00:00,25.309999465942383,25.649999618530273,25.219999313354492,25.530000686645508,2685200
2025-09-04 00:00:00+00:00,25.65999984741211,25.90999984741211,25.510000228881836,25.739999771118164,3691900
2025-09-05 00:00:00+00:00,25.850000381469727,25.850000381469727,24.719999313354492,24.969999313354492,4708300
2025-09-08 00:00:00+00:00,25.040000915527344,25.100000381469727,24.739999771118164,24.8799991607666,4057700
2025-09-09 00:00:00+00:00,24.729999542236328,24.809999465942383,24.489999771118164,24.559999465942383,4806600
2025-09-10 00:00:00+00:00,24.690000534057617,24.770000457763672,24.18000030517578,24.309999465942383,5029500
2025-09-11 00:00:00+00:00,24.389999389648438,24.860000610351562,24.34000015258789,24.860000610351562,4880700
2025-09-12 00:00:00+00:00,24.75,24.799999237060547,24.56999969482422,24.639999389648438,3034100
2025-09-15 00:00:00+00:00,24.6200008392334,24.809999465942383,24.290000915527344,24.360000610351562,2601200
2025-09-16 00:00:00+00:00,24.420000076293945,24.440000534057617,24.149999618530273,24.239999771118164,1880000
2025-09-17 00:00:00+00:00,24.260000228881836,24.639999389648438,23.979999542236328,24.209999084472656,3025500
2025-09-18 00:00:00+00:00,24.329999923706055,24.530000686645508,24.270000457763672,24.399999618530273,3328100
2025-09-19 00:00:00+00:00,24.469999313354492,24.5,24.219999313354492,24.420000076293945,4873300
2025-09-22 00:00:00+00:00,24.229999542236328,24.34000015258789,24.079999923706055,24.239999771118164,4707200
2025-09-23 00:00:00+00:00,24.280000686645508,24.520000457763672,23.940000534057617,24.030000686645508,3190000
2025-09-24 00:00:00+00:00,24.079999923706055,24.110000610351562,23.540000915527344,23.579999923706055,3734100
2025-09-25 00:00:00+00:00,23.440000534057617,23.56999969482422,23.34000015258789,23.399999618530273,3567000
2025-09-26 00:00:00+00:00,23.459999084472656,23.579999923706055,23.239999771118164,23.270000457763672,3393700
