"('date', '')","('open', 'DGX')","('high', 'DGX')","('low', 'DGX')","('close', 'DGX')","('volume', 'DGX')"
2005-02-24 00:00:00+00:00,35.568791540241854,35.94205502774017,35.416587494533715,35.85870361328125,703000
2005-02-25 00:00:00+00:00,35.713748965344806,36.30807189473591,35.713748965344806,36.036277770996094,1176800
2005-02-28 00:00:00+00:00,35.605037917859974,36.1450015864304,35.605037917859974,36.02178955078125,955600
2005-03-01 00:00:00+00:00,35.913093385858375,36.112410351190555,35.85148732924121,35.927589416503906,853800
2005-03-02 00:00:00+00:00,35.931203286310364,36.235611543617615,35.778999157656735,36.04716873168945,759000
2005-03-03 00:00:00+00:00,36.09789358272001,36.239226344276005,35.93119347331637,36.20298767089844,1260600
2005-03-04 00:00:00+00:00,36.25735337010178,36.46391688560114,35.99643045266386,36.340702056884766,1214000
2005-03-07 00:00:00+00:00,36.34795033125543,36.583503124338016,36.27547020929361,36.3189582824707,1468200
2005-03-08 00:00:00+00:00,36.31171993288444,36.40231803926872,36.076167068153154,36.23924255371094,823600
2005-03-09 00:00:00+00:00,36.2392249093784,36.25009623447786,35.88770398538408,36.03266143798828,996800
2005-03-10 00:00:00+00:00,36.03991992236928,36.23923683087283,35.916707844264806,36.11240005493164,599400
2005-03-11 00:00:00+00:00,36.14863158575565,36.32620303693572,35.96381074033667,36.01454544067383,609400
2005-03-14 00:00:00+00:00,35.98556310277942,36.23561195560067,35.98556310277942,36.126895904541016,853600
2005-03-15 00:00:00+00:00,36.12326770988307,36.38781532837116,35.92032888901599,36.043540954589844,804600
2005-03-16 00:00:00+00:00,35.87685008958162,36.05079967017962,35.58331310995945,35.768131256103516,766200
2005-03-17 00:00:00+00:00,35.768123621071226,36.48203698859363,35.71014228313839,36.30809020996094,1019600
2005-03-18 00:00:00+00:00,36.4747722732472,36.66683967997229,36.173986110155944,36.275455474853516,2491800
2005-03-21 00:00:00+00:00,36.275465048982284,36.56537996592029,36.19211637662525,36.40230178833008,1008200
2005-03-22 00:00:00+00:00,36.366062692519435,36.60161821419133,36.152252586507124,36.17761993408203,1017400
2005-03-23 00:00:00+00:00,36.239232613791934,36.442171431682276,36.076157172963484,36.28634262084961,854800
2005-03-24 00:00:00+00:00,36.32983354200609,36.416806932940595,36.163133390700686,36.19574737548828,712000
2005-03-28 00:00:00+00:00,36.329834803798256,36.65598848717329,36.1740059753432,36.489288330078125,658000
2005-03-29 00:00:00+00:00,36.60888066439929,37.23582076089095,36.60888066439929,36.87342834472656,1361600
2005-03-30 00:00:00+00:00,36.87341152681708,38.2106398173029,36.78281346409763,38.04756164550781,2026000
2005-03-31 00:00:00+00:00,38.01493702898445,38.37732917842218,37.73227159479625,38.09828567504883,1416600
2005-04-01 00:00:00+00:00,38.098302507359,38.54767096187796,37.83013297244755,38.05481719970703,1375000
2005-04-04 00:00:00+00:00,37.93501624105133,38.120154416370696,37.56474265999351,37.78255081176758,1274800
2005-04-05 00:00:00+00:00,37.782547708035,38.406933056188436,37.77165771677801,38.15645217895508,1121800
2005-04-06 00:00:00+00:00,38.18913154063372,38.3379688432825,37.98947518948656,38.10200881958008,835800
2005-04-07 00:00:00+00:00,38.116538697708975,38.486812426442064,37.989484122633016,38.410579681396484,743800
2005-04-08 00:00:00+00:00,38.42507479910902,38.53761114968321,38.24356759385146,38.265350341796875,503000
2005-04-11 00:00:00+00:00,38.26900076080006,38.49770174503857,38.152836192621464,38.40694808959961,582400
2005-04-12 00:00:00+00:00,38.334341679347986,38.73728811188917,38.08023256404348,38.57393264770508,950000
2005-04-13 00:00:00+00:00,38.67921201786694,38.84256750233368,38.011263622503996,38.181880950927734,1043400
2005-04-14 00:00:00+00:00,38.152820462057626,38.152820462057626,37.3469278908994,37.52480697631836,1304600
2005-04-15 00:00:00+00:00,37.52480196124089,38.01850179885937,37.46308740435339,37.55021286010742,1111600
2005-04-18 00:00:00+00:00,37.572004935701436,37.60467491494223,36.954881324783244,37.45220947265625,1025000
2005-04-19 00:00:00+00:00,37.45220072818001,38.15281873843262,37.37959894487549,38.06206512451172,962600
2005-04-20 00:00:00+00:00,38.02576092868853,38.05480274731901,36.718909555699774,37.15452575683594,981600
2005-04-21 00:00:00+00:00,37.46311895983663,37.93867013858542,37.100104230498744,37.637367248535156,945800
2005-04-22 00:00:00+00:00,37.608311252225924,38.083862252009006,37.33241938627332,37.68091583251953,847600
2005-04-25 00:00:00+00:00,37.735355909329414,38.20727586393721,37.626453221822025,38.134674072265625,835600
2005-04-26 00:00:00+00:00,37.95317332325439,38.34522694283608,37.880568749567935,38.09111785888672,910600
2005-04-27 00:00:00+00:00,37.935026176716555,38.60297171971123,37.909615265180484,38.21454620361328,845600
2005-04-28 00:00:00+00:00,37.93501915588149,38.18912822421284,37.7172109873716,37.815223693847656,628800
2005-04-29 00:00:00+00:00,37.86605430908455,38.47591898441761,37.86605430908455,38.40694808959961,939600
2005-05-02 00:00:00+00:00,38.457774699918154,38.90791211141769,38.22544553465504,38.417842864990234,1212600
2005-05-03 00:00:00+00:00,38.461391935559284,38.57029741255668,38.13468104372975,38.388790130615234,1912800
2005-05-04 00:00:00+00:00,38.4069463648185,38.98776917962786,38.38879452671317,38.762699127197266,1295600
2005-05-05 00:00:00+00:00,38.697366421619556,38.81353101470278,38.39969447874488,38.566680908203125,919400
2005-05-06 00:00:00+00:00,38.65741613735911,38.79173250916414,38.457759809605776,38.57029342651367,589200
2005-05-09 00:00:00+00:00,38.573906698824295,38.81349473642754,38.34157772981154,38.7336311340332,690600
2005-05-10 00:00:00+00:00,38.933309172626004,39.03858372092037,38.30892372458005,38.544883728027344,1083000
2005-05-11 00:00:00+00:00,38.544879576813045,38.73727681796148,38.07659054121246,38.65015411376953,722400
2005-05-12 00:00:00+00:00,38.72276378739211,38.842559261027525,38.189131922635625,38.35612106323242,648400
2005-05-13 00:00:00+00:00,38.47954808355937,38.47954808355937,37.75351887443561,38.21454620361328,878000
2005-05-16 00:00:00+00:00,38.21815834497658,38.79172180303843,38.156446557225436,38.719120025634766,826200
2005-05-17 00:00:00+00:00,38.479551963821294,39.24914400014721,38.38879830352926,39.1656494140625,1022000
2005-05-18 00:00:00+00:00,39.24186615933952,39.78638789911643,39.24186615933952,39.48871612548828,926200
2005-05-19 00:00:00+00:00,39.45967738464139,39.63755649429916,39.310842870988054,39.4415283203125,594800
2005-05-20 00:00:00+00:00,39.459690386050276,39.65571862462547,39.24914399906085,39.56859588623047,790200
2005-05-23 00:00:00+00:00,39.49960682797449,39.49960682797449,39.15111324059558,39.37981414794922,734600
2005-05-24 00:00:00+00:00,39.379821267050986,39.42338124236012,38.88974938817254,38.93694305419922,969000
2005-05-25 00:00:00+00:00,38.90064347628504,38.90427162796346,38.624751621746306,38.842559814453125,699000
2005-05-26 00:00:00+00:00,38.817151399488566,39.00591777341102,38.523110458916086,38.67920684814453,906800
2005-05-27 00:00:00+00:00,38.715508170079026,38.83530365440669,38.53763178914445,38.61749267578125,684200
2005-05-31 00:00:00+00:00,38.71186732051872,38.75179913838704,38.02577011471703,38.11652374267578,1852800
2005-06-01 00:00:00+00:00,38.08024061298403,38.602979870612415,37.84428051628022,38.39969253540039,733600
2005-06-02 00:00:00+00:00,38.352502450108894,38.63565346442041,38.22907601565535,38.479557037353516,503200
2005-06-03 00:00:00+00:00,38.479546620561024,38.77358755281055,38.479546620561024,38.635643005371094,544600
2005-06-06 00:00:00+00:00,38.403305930785336,38.46501773372684,38.080223233525764,38.26898956298828,1172400
2005-06-07 00:00:00+00:00,38.11651761417117,38.70460202583879,38.11651761417117,38.425079345703125,984400
2005-06-08 00:00:00+00:00,38.42871755649827,38.47953936805941,37.90597575806248,38.16008758544922,994800
2005-06-09 00:00:00+00:00,38.062072113452004,38.28351119364599,38.03303028696534,38.16008758544922,583400
2005-06-10 00:00:00+00:00,38.16009199904816,38.39968017132134,37.57200740779,38.018516540527344,565000
2005-06-13 00:00:00+00:00,37.89871511693679,38.468647782628096,37.89871511693679,38.189125061035156,624800
2005-06-14 00:00:00+00:00,38.21091809078793,38.762699071670994,38.21091809078793,38.61749267578125,743600
2005-06-15 00:00:00+00:00,38.697343060350406,38.75179578633165,38.42508220002489,38.62837219238281,699200
2005-06-16 00:00:00+00:00,38.51583501156476,38.711863159233566,38.45049229567516,38.59206771850586,425200
2005-06-17 00:00:00+00:00,38.824425413764246,39.267303840594046,38.67559081024593,38.973262786865234,1021000
2005-06-20 00:00:00+00:00,38.91153759204301,39.04948214913292,38.76996211330865,38.95146942138672,595000
2005-06-21 00:00:00+00:00,39.002291246082045,39.227358535566545,38.6392766299259,38.95146942138672,891700
2005-06-22 00:00:00+00:00,38.980511508966124,39.13297976445863,38.62475870850814,38.91516876220703,863500
2005-06-23 00:00:00+00:00,38.915161622161584,39.19105347670031,38.63201069468458,38.842559814453125,910000
2005-06-24 00:00:00+00:00,38.84981729484347,38.84981729484347,38.45050182965297,38.457763671875,770800
2005-06-27 00:00:00+00:00,38.46501671866186,38.5085794564256,38.123782196798096,38.37063217163086,533400
2005-06-28 00:00:00+00:00,38.40692921277939,38.98775176820088,38.40692921277939,38.92240905761719,722400
2005-06-29 00:00:00+00:00,38.965985874694056,39.01681046676143,38.704617688873675,38.79174041748047,565300
2005-06-30 00:00:00+00:00,38.86434929363032,39.13298214083166,38.61024013501512,38.67558288574219,430800
2005-07-01 00:00:00+00:00,38.675580961618294,38.704622798181504,38.12379714524514,38.552154541015625,506100
2005-07-05 00:00:00+00:00,38.35612567245719,39.132976729464794,38.07297194540674,38.95146942138672,721000
2005-07-06 00:00:00+00:00,38.86419321186478,39.0823701742017,38.36966357257564,38.71147155761719,698300
2005-07-07 00:00:00+00:00,38.43511585646424,38.70420003513369,37.98422216742197,38.50056838989258,758600
2005-07-08 00:00:00+00:00,38.50784662058428,38.5951157498963,38.26785304718173,38.54420852661133,363500
2005-07-11 00:00:00+00:00,38.68964347887502,38.71873410177703,38.30419966100957,38.52964782714844,584400
2005-07-12 00:00:00+00:00,38.638747668223,38.70420020193341,38.26057778170009,38.39875411987305,436900
2005-07-13 00:00:00+00:00,38.39875395082774,38.406027995783155,37.83877178137841,38.13694381713867,965100
2005-07-14 00:00:00+00:00,38.35512891297932,38.507850598611064,38.04241149521763,38.12968063354492,561500
2005-07-15 00:00:00+00:00,38.13693698770624,38.66055716131627,37.99876067488574,38.40602111816406,535100
2005-07-18 00:00:00+00:00,38.16604259126063,38.72602488018285,38.158771318989174,38.507850646972656,719100
2005-07-19 00:00:00+00:00,38.68236568335642,39.59870079623238,38.68236568335642,38.827816009521484,843200
2005-07-20 00:00:00+00:00,38.653289521191994,38.72601331913955,37.504234648822255,37.96240234375,1493200
2005-07-21 00:00:00+00:00,37.96240162062205,37.96240162062205,37.169700031459264,37.46059799194336,711500
2005-07-22 00:00:00+00:00,37.46060578030362,37.7296899868458,37.10425521913134,37.54060363769531,732700
2005-07-25 00:00:00+00:00,37.63512753827178,37.642398806021944,36.90787869695252,37.17695999145508,624600
2005-07-26 00:00:00+00:00,37.431507126968846,37.90421731507008,37.089699207303276,37.729679107666016,719000
2005-07-27 00:00:00+00:00,37.76605240397644,38.10786042682827,37.76605240397644,37.84605026245117,672700
2005-07-28 00:00:00+00:00,37.70785900593012,38.17330068969133,37.70785900593012,37.94057846069336,638600
2005-07-29 00:00:00+00:00,37.860583819673074,38.006031399827904,37.23514923776217,37.33696365356445,629800
2005-08-01 00:00:00+00:00,37.44604048187312,37.93329582736283,37.30786143971689,37.60603332519531,822000
2005-08-02 00:00:00+00:00,37.62786460091726,38.049667579663215,37.45332361969616,37.48241424560547,679400
2005-08-03 00:00:00+00:00,37.4606105975411,37.482429963240065,36.340648772742874,36.355194091796875,1975400
2005-08-04 00:00:00+00:00,36.144259109241844,36.36243315331504,34.6752164769399,34.87884521484375,3643600
2005-08-05 00:00:00+00:00,34.72613519367419,34.980671200583274,34.03524817947672,34.5443229675293,3303000
2005-08-08 00:00:00+00:00,35.72975866327164,36.544277097413,35.45340315420664,35.78793716430664,2587700
2005-08-09 00:00:00+00:00,35.65702048541412,36.166095381709596,35.54066074690959,36.006099700927734,1359800
2005-08-10 00:00:00+00:00,35.96973851756026,36.68971632115015,35.81701687790742,36.507904052734375,2009300
2005-08-11 00:00:00+00:00,36.45699622869675,36.980613666481375,36.36972434387014,36.61698913574219,747700
2005-08-12 00:00:00+00:00,36.61698553810471,36.6388048942851,36.16609194107444,36.464263916015625,482700
2005-08-15 00:00:00+00:00,36.544262022721476,36.75516489722616,36.326087878925314,36.37699508666992,656000
2005-08-16 00:00:00+00:00,36.31154229392655,36.54426174879602,36.180637253783125,36.464263916015625,674500
2005-08-17 00:00:00+00:00,36.289737084381194,36.47154938886359,36.11519605141443,36.217010498046875,518500
2005-08-18 00:00:00+00:00,36.122463600405226,36.202461450011164,35.62066269047066,35.98428726196289,1425700
2005-08-19 00:00:00+00:00,36.34063293608194,36.696983387787256,36.25336105978964,36.347904205322266,1163400
2005-08-22 00:00:00+00:00,36.38427047162028,36.66062589794763,36.28973008896322,36.47154235839844,601000
2005-08-23 00:00:00+00:00,36.31882534991956,36.50791170226299,36.18792026729276,36.32609939575195,729600
2005-08-24 00:00:00+00:00,36.253361187364206,36.58062378902512,36.24608991809829,36.362449645996094,622900
2005-08-25 00:00:00+00:00,36.457000859195595,36.4715461751808,36.144283501102045,36.28973388671875,658300
2005-08-26 00:00:00+00:00,36.289730054909136,36.355182582813796,36.0642818422964,36.10791778564453,547000
2005-08-29 00:00:00+00:00,36.11518081905293,36.69697939316331,36.027911726494985,36.68243408203125,824200
2005-08-30 00:00:00+00:00,36.54427289895912,36.63154202760351,35.98429067287277,36.30427932739258,835200
2005-08-31 00:00:00+00:00,36.18063727044746,36.39154014346841,35.94064377199574,36.347904205322266,1074200
2005-09-01 00:00:00+00:00,36.34063709870007,36.68244227684189,36.18064141473897,36.507904052734375,911200
2005-09-02 00:00:00+00:00,36.522448706057205,36.80607539577454,36.37699833911023,36.551536560058594,596400
2005-09-06 00:00:00+00:00,36.718803368215426,36.95152282714844,36.58062428218754,36.95152282714844,519900
2005-09-07 00:00:00+00:00,36.90062664276715,36.96607918353534,36.64608775123059,36.842445373535156,544900
2005-09-08 00:00:00+00:00,36.54426588012848,37.26424368231085,36.413360825186224,37.038795471191406,1391000
2005-09-09 00:00:00+00:00,37.0169901565504,37.69333222158507,36.98062547247911,37.453338623046875,935900
2005-09-12 00:00:00+00:00,37.38060325536491,37.693320576965945,37.32969604247498,37.43878173828125,821200
2005-09-13 00:00:00+00:00,37.44606735077416,37.60606030889706,37.0169901565504,37.453338623046875,1127900
2005-09-14 00:00:00+00:00,37.416969301358534,37.424240572190904,36.922439657697105,37.0533447265625,707800
2005-09-15 00:00:00+00:00,37.08243921595523,37.23516088744033,36.59518079243791,36.68972396850586,1147700
2005-09-16 00:00:00+00:00,36.653353808204116,36.769713547071255,36.36245307391876,36.61698913574219,2012000
2005-09-19 00:00:00+00:00,36.65335766715434,36.68971956920952,36.28973309813191,36.500633239746094,736200
2005-09-20 00:00:00+00:00,36.50062626746472,36.79879824613744,36.326088061245684,36.456993103027344,777900
2005-09-21 00:00:00+00:00,36.36247273012677,36.493377853894145,36.100662482592014,36.19520568847656,1136000
2005-09-22 00:00:00+00:00,36.14427164443933,36.48607674814317,35.97700472683225,36.413352966308594,765300
2005-09-23 00:00:00+00:00,36.536986833772545,37.16969261517569,36.51516747976936,36.89333724975586,755200
2005-09-26 00:00:00+00:00,37.08243085116333,37.44605538176246,37.04606617871541,37.21333312988281,1936500
2005-09-27 00:00:00+00:00,36.966067411117514,37.41696100712897,36.849704909710965,37.04606246948242,1408800
2005-09-28 00:00:00+00:00,37.16241903136576,37.271507480025484,36.79152329954478,36.88606643676758,453000
2005-09-29 00:00:00+00:00,36.89334881870309,37.184249586600345,36.54426956176758,37.08970642089844,396100
2005-09-30 00:00:00+00:00,37.08969127521236,37.08969127521236,36.58789056844851,36.755157470703125,751500
2005-10-03 00:00:00+00:00,36.784325745360704,36.79160998984393,36.47105042806286,36.59490203857422,751200
2005-10-04 00:00:00+00:00,36.71875142787515,36.90088808618964,36.267050514242115,36.31076431274414,754400
2005-10-05 00:00:00+00:00,36.25246566770162,36.478316039913345,35.96833303183824,36.012046813964844,746500
2005-10-06 00:00:00+00:00,35.94647514118661,36.077613699666486,35.56763072548737,35.7497673034668,894000
2005-10-07 00:00:00+00:00,35.78621237766178,36.12863020884224,35.74978559926036,35.880924224853516,647200
2005-10-10 00:00:00+00:00,36.012053788381095,36.354471533395625,35.82263014166416,35.961055755615234,715900
2005-10-11 00:00:00+00:00,35.917314750801275,36.06302449652266,35.55304177608892,35.69146728515625,731000
2005-10-12 00:00:00+00:00,35.53848397402899,35.85904609177727,35.29806516490108,35.480201721191406,1319600
2005-10-13 00:00:00+00:00,35.465640210889845,35.509353996920204,34.97022841928196,35.2689323425293,612900
2005-10-14 00:00:00+00:00,35.26893328701323,35.895483674306846,35.15236596699471,35.771629333496094,1018800
2005-10-17 00:00:00+00:00,35.655061945879474,35.82991431516783,35.40007180231743,35.793487548828125,717700
2005-10-18 00:00:00+00:00,35.79348104051616,35.99018887800421,35.62591572247455,35.93190383911133,736400
2005-10-19 00:00:00+00:00,35.939195490559825,36.12861633300781,35.516637241676186,36.12861633300781,825700
2005-10-20 00:00:00+00:00,35.11596300931786,36.2087834176212,34.97025306570687,35.71337127685547,1852700
2005-10-21 00:00:00+00:00,35.735195838361946,35.74248285778208,34.54038033835271,34.569522857666016,2050000
2005-10-24 00:00:00+00:00,34.65696241161069,34.853670332061895,33.97212959088727,34.0085563659668,2445300
2005-10-25 00:00:00+00:00,34.030389652820304,34.248952939757146,33.49855130224023,33.51312255859375,2888600
2005-10-26 00:00:00+00:00,33.52770287938624,33.59327216111268,33.06871790730112,33.2508544921875,1843900
2005-10-27 00:00:00+00:00,33.265437777115025,33.60785556981578,32.784597130370315,33.32372283935547,1190300
2005-10-28 00:00:00+00:00,33.62242452157673,34.46025138974073,33.513141426988824,33.87741470336914,1387300
2005-10-31 00:00:00+00:00,33.81184734405953,34.154265132859024,33.513143351442324,34.03041076660156,1130100
2005-11-01 00:00:00+00:00,34.53310828545932,34.97023511269416,34.3946826594601,34.43839645385742,2271900
2005-11-02 00:00:00+00:00,34.60594516580871,34.809937216394836,34.46023536716866,34.67879867553711,1052600
2005-11-03 00:00:00+00:00,34.98479295507137,35.04307521272238,34.278102168962086,34.40924072265625,1336000
2005-11-04 00:00:00+00:00,34.49667030510418,34.824516735018044,34.43110101912141,34.75166320800781,1226000
2005-11-07 00:00:00+00:00,34.846381035706514,35.057657412204875,34.70795541961846,34.86823654174805,890200
2005-11-08 00:00:00+00:00,34.868245505205294,35.69150405434255,34.86095848186194,35.44379806518555,1562600
2005-11-09 00:00:00+00:00,35.53120543858413,35.69148652318883,35.18878776845,35.305355072021484,764400
2005-11-10 00:00:00+00:00,35.436510302475064,36.01206285044667,35.26166065447423,35.880924224853516,995200
2005-11-11 00:00:00+00:00,35.69875448044785,36.02660074069662,35.44376448868907,35.85903549194336,568300
2005-11-14 00:00:00+00:00,35.72064183375177,35.72064183375177,35.07223575132467,35.123233795166016,1410600
2005-11-15 00:00:00+00:00,35.12321284802172,35.793476820345425,35.03578807917369,35.480201721191406,1097000
2005-11-16 00:00:00+00:00,35.38550960056924,35.727927406045204,35.27622649438356,35.531219482421875,714900
2005-11-17 00:00:00+00:00,35.69875759621458,35.873609876669086,35.40733805518464,35.808040618896484,834900
2005-11-18 00:00:00+00:00,36.06304400271933,36.092186523463,35.55306100644008,35.815338134765625,781600
2005-11-21 00:00:00+00:00,35.74978995705405,36.40548316494687,35.69150766034434,36.25977325439453,898000
2005-11-22 00:00:00+00:00,36.07034656379517,36.68232591432381,36.04849105172866,36.60218811035156,801000
2005-11-23 00:00:00+00:00,36.58759855870588,36.76244812623091,36.36903243052394,36.44917297363281,465800
2005-11-25 00:00:00+00:00,37.11943465156957,37.11943465156957,36.43459934884911,36.71873474121094,246900
2005-11-28 00:00:00+00:00,36.72602292223705,36.93001501939599,36.42731901746122,36.51474380493164,780500
2005-11-29 00:00:00+00:00,36.52202535705222,37.25057162832453,36.07032466785129,36.99557876586914,933900
2005-11-30 00:00:00+00:00,37.046587319809454,37.07572984595349,36.48560897705026,36.49289321899414,788700
2005-12-01 00:00:00+00:00,36.718739750355844,37.236007028460115,36.66045470422265,37.18500900268555,818800
2005-12-02 00:00:00+00:00,36.82801251417665,37.02472033588644,36.43459687075706,37.002864837646484,537700
2005-12-05 00:00:00+00:00,36.68232591432381,36.777037765253944,36.31076831326739,36.60218811035156,661600
2005-12-06 00:00:00+00:00,36.47831064642037,37.352566705402765,36.47831064642037,37.002864837646484,703800
2005-12-07 00:00:00+00:00,36.864444170484475,36.90087371130398,36.245180885125684,36.44917297363281,644400
2005-12-08 00:00:00+00:00,36.41273828458458,37.27242301210815,36.28159974789907,37.05385971069336,1078200
2005-12-09 00:00:00+00:00,37.04658269112438,37.665848787983364,36.981013405084816,37.47642517089844,768400
2005-12-12 00:00:00+00:00,37.66585648598934,37.884419891062414,37.316154482035515,37.80427932739258,892700
2005-12-13 00:00:00+00:00,37.731417767025825,38.576531458446325,37.71684650589293,38.226829528808594,1424900
2005-12-14 00:00:00+00:00,38.204968166263285,38.44538978679002,38.030118605138085,38.25596618652344,721800
2005-12-15 00:00:00+00:00,38.321533948298566,38.321533948298566,37.82612224610113,38.00825881958008,613800
2005-12-16 00:00:00+00:00,38.01553767565807,38.43080875168285,37.833401141289905,37.942684173583984,601400
2005-12-19 00:00:00+00:00,37.73871372214947,37.811570050428635,37.556577070228684,37.658573150634766,577400
2005-12-20 00:00:00+00:00,37.62942330355586,38.40896774231144,37.62942330355586,38.11026382446289,659400
2005-12-21 00:00:00+00:00,38.102984079109504,38.41625931851935,37.85527814048741,38.0009880065918,548200
2005-12-22 00:00:00+00:00,38.02283201597903,38.248682379104636,37.97912101479476,38.18311309814453,392700
2005-12-23 00:00:00+00:00,38.285112080036775,38.59110300774461,38.09569124226253,38.16854476928711,410300
2005-12-27 00:00:00+00:00,38.16854940724303,38.43811082500974,37.73142263361137,37.85527420043945,369100
2005-12-28 00:00:00+00:00,37.99369575750041,37.99369575750041,37.607564276815665,37.73141860961914,345000
2005-12-29 00:00:00+00:00,37.80428043414962,37.90627650755746,37.68042885334997,37.78242492675781,269000
2005-12-30 00:00:00+00:00,37.6658582221299,37.680429487031006,37.454579049840774,37.505577087402344,442000
2006-01-03 00:00:00+00:00,37.61483401504088,37.753256766520494,36.89357218975035,37.396270751953125,706700
2006-01-04 00:00:00+00:00,37.44728982711253,37.76784927475393,37.330722502589815,37.549285888671875,755300
2006-01-05 00:00:00+00:00,37.52014021174268,37.7022768147123,37.44728668222843,37.60028076171875,484600
2006-01-06 00:00:00+00:00,37.87712844765629,37.98640873982513,37.6439910434914,37.89169692993164,812700
2006-01-09 00:00:00+00:00,37.90629810115863,37.97928070937915,37.49030697830817,37.920894622802734,726100
2006-01-10 00:00:00+00:00,37.90629783180442,37.90629783180442,36.89916290153444,37.16189193725586,1263100
2006-01-11 00:00:00+00:00,37.19838463310772,37.30785436865786,36.9210562918441,37.16189193725586,687100
2006-01-12 00:00:00+00:00,37.16917862805929,37.43191035616037,36.86265735060774,37.023216247558594,819000
2006-01-13 00:00:00+00:00,37.11809753046453,37.307846703500566,36.877259150532886,37.05971145629883,1397900
2006-01-17 00:00:00+00:00,37.14730361374521,37.52680209309781,37.14730361374521,37.42462921142578,690400
2006-01-18 00:00:00+00:00,37.42461186120072,38.08144120172919,37.39542161140018,37.68734359741211,752100
2006-01-19 00:00:00+00:00,37.877112265697626,37.91360218206877,37.30785899109956,37.3443489074707,987700
2006-01-20 00:00:00+00:00,37.25674952331612,37.307835931460104,36.62181646209773,36.78237533569336,1313500
2006-01-23 00:00:00+00:00,36.74589977620469,36.877265682344195,35.60739896833132,35.760658264160156,1851300
2006-01-24 00:00:00+00:00,35.72416095993504,36.483163197436696,35.72416095993504,36.19123840332031,1248300
2006-01-25 00:00:00+00:00,36.191246694444814,36.271526170418255,35.935814529076396,36.096370697021484,1246700
2006-01-26 00:00:00+00:00,37.30785977144543,37.417332306850795,36.65832978084588,36.891868591308594,2210800
2006-01-27 00:00:00+00:00,37.074319501447185,37.15459898638373,36.315317005322555,36.753204345703125,1526000
2006-01-30 00:00:00+00:00,36.74588828822015,36.75318793850231,35.76064708419472,36.1401481628418,1248500
2006-01-31 00:00:00+00:00,35.99418725294125,36.19123605860346,35.9066109339806,36.074466705322266,1493400
2006-02-01 00:00:00+00:00,35.94310109450358,36.60722731808767,35.92850457723788,36.5561408996582,1190100
2006-02-02 00:00:00+00:00,36.46857526757704,37.11810516424721,36.125563971312275,37.11080551147461,2810700
2006-02-03 00:00:00+00:00,36.85537632927185,37.35894383529245,36.81888641445912,36.97944259643555,1235000
2006-02-06 00:00:00+00:00,36.855357216976905,36.95023317349128,36.49045269007615,36.62181854248047,927400
2006-02-07 00:00:00+00:00,36.62182153282734,36.84806336021976,36.45396577082684,36.694801330566406,792300
2006-02-08 00:00:00+00:00,37.51218945302371,37.92088077379386,37.212967828602345,37.54867935180664,1776100
2006-02-09 00:00:00+00:00,37.65816577459051,38.13254302147281,37.490309938432695,37.84061813354492,1017800
2006-02-10 00:00:00+00:00,37.73114840056078,37.94279380517563,37.58518595655046,37.78953170776367,648000
2006-02-13 00:00:00+00:00,37.621672889103245,37.964684187735045,37.366240720336066,37.920894622802734,961700
2006-02-14 00:00:00+00:00,37.8260199225124,38.117941991923765,37.628971064058824,37.935489654541016,1052000
2006-02-15 00:00:00+00:00,37.84060773840165,38.43905108865439,37.80411783343528,38.30038833618164,760400
2006-02-16 00:00:00+00:00,38.409871553234595,38.80396653444424,38.34418859236598,38.75288009643555,1399700
2006-02-17 00:00:00+00:00,38.74558093984731,38.80396424383856,38.48284911188195,38.533935546875,706900
2006-02-21 00:00:00+00:00,38.38798767022074,38.65071959783186,38.24202796288386,38.52665328979492,579000
2006-02-22 00:00:00+00:00,38.738301030317224,39.03752290227545,38.592338530434475,38.64342498779297,713700
2006-02-23 00:00:00+00:00,38.57040755961286,39.30021661681651,38.30037898796768,39.09587097167969,1123700
2006-02-24 00:00:00+00:00,38.913439263105246,38.913439263105246,38.220119735720914,38.723690032958984,718100
2006-02-27 00:00:00+00:00,38.606919628146684,38.93533164161701,38.49015023171229,38.62151336669922,483100
2006-02-28 00:00:00+00:00,38.402558233746575,38.74556943888453,38.24929897425982,38.58501052856445,1016700
2006-03-01 00:00:00+00:00,38.58500778291382,39.04478831265789,38.58500778291382,38.78935623168945,677300
2006-03-02 00:00:00+00:00,38.796654829408695,39.24183886239342,38.76016492821344,39.15426254272461,1015300
2006-03-03 00:00:00+00:00,38.97181174257995,39.65053450996204,38.92802218907104,39.24184036254883,848800
2006-03-06 00:00:00+00:00,39.40970531927249,39.526474705154705,38.84045491109689,39.07399368286133,729000
2006-03-07 00:00:00+00:00,39.07399803134972,39.48268953541928,38.44636146838337,38.75288009643555,868000
2006-03-08 00:00:00+00:00,38.75288009643555,39.06669837791872,38.57042773668961,38.75288009643555,931500
2006-03-09 00:00:00+00:00,38.752881831301984,38.94263385297362,38.46825658279672,38.55583572387695,531800
2006-03-10 00:00:00+00:00,38.56312859087157,38.701791373852444,38.44635919888718,38.533935546875,902500
2006-03-13 00:00:00+00:00,38.6434025706899,38.74557542613624,38.09604560165464,38.27119827270508,823700
2006-03-14 00:00:00+00:00,38.220105697088634,38.44634754347163,38.12523250886443,38.154422760009766,1053000
2006-03-15 00:00:00+00:00,38.154440358216064,38.37338543879837,38.0522674720789,38.117950439453125,942600
