"('date', '')","('open', 'ARCB')","('high', 'ARCB')","('low', 'ARCB')","('close', 'ARCB')","('volume', 'ARCB')"
2025-01-27 00:00:00+00:00,97.75048427931277,100.93486013896113,97.56140935284427,99.7606201171875,218900
2025-01-28 00:00:00+00:00,99.33272438435543,100.34774187311963,97.66092506768692,97.83009338378906,179300
2025-01-29 00:00:00+00:00,97.52160320206407,98.79535353934689,94.05858782944439,95.16316986083984,217900
2025-01-30 00:00:00+00:00,94.03869170942106,94.8546885189808,92.7748946428674,94.04864501953125,366500
2025-01-31 00:00:00+00:00,102.63651286069162,102.63651286069162,91.71011690016375,95.14327239990234,555300
2025-02-03 00:00:00+00:00,89.80943918024577,94.49644612003482,89.80943918024577,90.95382690429688,451600
2025-02-04 00:00:00+00:00,90.81451343709935,94.95420231248761,90.23734290404118,94.9343032836914,363100
2025-02-05 00:00:00+00:00,95.73038550709948,96.94443115036368,93.97898261755022,95.18307495117188,259200
2025-02-06 00:00:00+00:00,95.88961010898755,99.50188718580559,93.1132288481006,93.54113006591797,370500
2025-02-07 00:00:00+00:00,93.41176937361475,95.20297798496725,90.55577675807045,90.72494506835938,269000
2025-02-10 00:00:00+00:00,91.42153672624592,93.54113633774585,91.42153672624592,92.23753356933594,357700
2025-02-11 00:00:00+00:00,91.2510776729967,94.09083992381768,91.2510776729967,93.66238403320312,310600
2025-02-12 00:00:00+00:00,92.02827728133649,94.08087608242283,90.87243992795298,93.41328430175781,401100
2025-02-13 00:00:00+00:00,94.26023333645793,95.09722034741976,93.10440354283507,94.65879821777344,179800
2025-02-14 00:00:00+00:00,94.84811721291176,95.88438285223866,92.9947969966915,94.22037506103516,213100
2025-02-18 00:00:00+00:00,94.12073605488006,94.82818510290616,92.98483109303614,94.79829406738281,236700
2025-02-19 00:00:00+00:00,93.46310981961582,93.66238845638551,90.88240814208984,90.88240814208984,192100
2025-02-20 00:00:00+00:00,90.21482219128872,90.46392430438527,87.78358313482849,89.1187744140625,262300
2025-02-21 00:00:00+00:00,89.83618136061932,89.83618136061932,81.14749924760908,84.96373748779297,523300
2025-02-24 00:00:00+00:00,86.11957590656363,88.39138577868243,84.43564332504022,87.10601806640625,842300
2025-02-25 00:00:00+00:00,86.5480330316696,87.18573379066476,82.99085539709019,83.24992370605469,449700
2025-02-26 00:00:00+00:00,83.24992208786153,84.48546633414935,79.83224108561988,80.36033630371094,335500
2025-02-27 00:00:00+00:00,80.34040670778388,81.21725096672368,78.36752232915494,78.74615478515625,301700
2025-02-28 00:00:00+00:00,78.88564830079129,80.70907743017341,77.98887925339086,78.4870834350586,508900
2025-03-03 00:00:00+00:00,79.20450416088177,79.93188566139202,73.78404745812038,74.27228546142578,429300
2025-03-04 00:00:00+00:00,73.3157329142875,75.35836560144877,71.31294987392577,73.90361022949219,344700
2025-03-05 00:00:00+00:00,74.07299521335722,75.2487574041403,71.67165497405848,74.63098907470703,284100
2025-03-06 00:00:00+00:00,73.90360410053466,76.70351668055795,73.77407375419604,75.97613525390625,346800
2025-03-07 00:00:00+00:00,76.17542343475296,76.42452554879989,73.81394025886375,74.979736328125,211200
2025-03-10 00:00:00+00:00,74.68081079108167,76.77327463180828,73.46519885954595,73.92354583740234,388300
2025-03-11 00:00:00+00:00,73.53494065205686,74.7704849007071,72.56842331808328,73.0666275024414,343400
2025-03-12 00:00:00+00:00,73.50504321086706,74.49149298537522,70.70513808187206,72.61824035644531,395900
2025-03-13 00:00:00+00:00,73.67444316238529,75.36833448513374,71.9406869874387,72.76770782470703,410800
2025-03-14 00:00:00+00:00,74.2423928875356,74.95980816030948,72.66806577250323,73.08655548095703,377700
2025-03-17 00:00:00+00:00,72.97694392848156,76.13556411070368,71.9905018107741,75.5676040649414,396600
2025-03-18 00:00:00+00:00,74.92991204282701,75.08934104302547,71.46241491043503,72.18978881835938,366600
2025-03-19 00:00:00+00:00,72.40899583470654,72.74777864014571,70.27668248950617,71.49230194091797,330500
2025-03-20 00:00:00+00:00,70.6951687162058,72.63816954133574,70.6951687162058,71.54212188720703,246500
2025-03-21 00:00:00+00:00,70.07740110710645,71.67165294732514,68.58278858152786,71.40262603759766,512100
2025-03-24 00:00:00+00:00,72.8175229300447,74.49148923655122,72.71788361696538,74.20252990722656,195300
2025-03-25 00:00:00+00:00,74.05307477098786,74.81034731204662,72.50863865206422,73.14634704589844,189200
2025-03-26 00:00:00+00:00,73.14634781976487,74.33206870358022,72.54849666934477,73.41537475585938,149000
2025-03-27 00:00:00+00:00,73.03673854556932,73.91357519826802,72.45881985079409,73.2957992553711,155200
2025-03-28 00:00:00+00:00,72.87731514035414,72.87731514035414,70.40622638330152,70.54572296142578,233100
2025-03-31 00:00:00+00:00,69.7984123261311,70.38628964046283,68.58279284674147,70.32650756835938,453000
2025-04-01 00:00:00+00:00,69.79840590482796,70.72506594714532,68.75217412731114,69.87811279296875,275000
2025-04-02 00:00:00+00:00,68.96142677340087,72.86734600841841,68.96142677340087,72.56842803955078,324600
2025-04-03 00:00:00+00:00,68.10451435681672,68.68243306803659,63.28189742576117,64.01924133300781,528100
2025-04-04 00:00:00+00:00,61.57803720727875,63.969415041922815,57.59240368187564,63.401466369628906,728200
2025-04-07 00:00:00+00:00,61.896889506924865,67.07821401101116,58.94752151879757,60.58163070678711,752300
2025-04-08 00:00:00+00:00,64.70676377003124,64.76654584124701,58.49913610837028,59.3759765625,727000
2025-04-09 00:00:00+00:00,59.10694351855091,72.39903497316982,58.60873933933117,71.50226593017578,1194600
2025-04-10 00:00:00+00:00,68.33368976346621,68.74221325363476,61.29904510480049,63.19221878051758,712600
2025-04-11 00:00:00+00:00,63.03279487773345,63.45128838999414,59.16673295092472,62.09617233276367,384100
2025-04-14 00:00:00+00:00,63.69042354419945,63.69042354419945,60.880552140837494,62.23566818237305,231100
2025-04-15 00:00:00+00:00,62.19580941382651,63.02283019581505,60.033605048187454,60.40227508544922,170700
2025-04-16 00:00:00+00:00,60.14321271730104,60.14321271730104,57.17391608784669,58.399497985839844,289300
2025-04-17 00:00:00+00:00,58.738276258141106,61.00012379450373,58.698419009686226,60.77095031738281,248100
2025-04-21 00:00:00+00:00,60.2129576384649,60.2129576384649,57.183875304803806,59.14680099487305,226500
2025-04-22 00:00:00+00:00,59.85425331822014,61.259189034458004,58.83791627653796,61.159549713134766,293100
2025-04-23 00:00:00+00:00,64.00927347626222,66.2611585884269,61.27911658929705,61.896888732910156,274800
2025-04-24 00:00:00+00:00,61.98656514991962,64.80640272356858,61.74742926441364,64.43772888183594,244000
2025-04-25 00:00:00+00:00,61.787280724607264,61.787280724607264,57.36322897503521,58.210174560546875,772300
2025-04-28 00:00:00+00:00,58.339709613260254,59.754611482695715,57.60236954410068,58.887733459472656,837600
2025-04-29 00:00:00+00:00,59.35604898277765,60.153174954649636,55.32059566186611,56.526248931884766,835000
2025-04-30 00:00:00+00:00,56.52624637330448,58.37956654964173,54.99177657128372,58.309818267822266,813900
2025-05-01 00:00:00+00:00,58.628670655839215,58.768167224269384,57.0742721769107,57.60237121582031,532000
2025-05-02 00:00:00+00:00,58.289892946710076,62.89329881258149,58.150396375167986,61.78728485107422,533900
2025-05-05 00:00:00+00:00,60.87058868987563,62.09617055330981,60.74105453491211,60.74105453491211,308500
2025-05-06 00:00:00+00:00,59.44572643178606,60.163141713481316,58.28989281183065,58.329750061035156,268000
2025-05-07 00:00:00+00:00,58.6685297951701,59.3660164607978,57.95111450469629,58.71834945678711,274200
2025-05-08 00:00:00+00:00,59.56529211253859,63.37157184385928,58.25003334679408,62.2755241394043,958300
2025-05-09 00:00:00+00:00,61.67652762692943,62.944401046598756,60.77803726120172,61.61663055419922,395700
2025-05-12 00:00:00+00:00,68.30540361671876,72.11900531145164,68.09575625325893,70.29207611083984,552300
2025-05-13 00:00:00+00:00,70.40188799704049,70.89107281680555,69.39358505414917,69.85281372070312,242800
2025-05-14 00:00:00+00:00,69.19391839356825,70.46179568520796,68.0358651018093,69.8727798461914,505200
2025-05-15 00:00:00+00:00,68.88444050338472,69.79292011382582,67.40691581953688,67.67646789550781,235100
2025-05-16 00:00:00+00:00,67.83618989803871,68.39525715311447,66.48845248868611,66.81790161132812,315600
2025-05-19 00:00:00+00:00,65.56000958114878,66.55833471300711,64.64155228782703,66.45850372314453,444900
2025-05-20 00:00:00+00:00,66.40859054611877,67.13737131091679,65.32041970798491,66.03921508789062,327900
2025-05-21 00:00:00+00:00,64.8012901971427,65.52007791888346,62.88450389762597,62.89448547363281,286800
2025-05-22 00:00:00+00:00,62.82460264690726,62.924433639621206,61.646578653003026,61.946075439453125,271600
2025-05-23 00:00:00+00:00,59.999340681508926,61.27719947785048,59.999340681508926,60.66822052001953,258000
2025-05-27 00:00:00+00:00,61.27720289186707,64.19231450611674,61.14741954731782,64.09247589111328,410100
2025-05-28 00:00:00+00:00,64.10245739579969,64.39197260522803,63.69314423389724,64.32209014892578,266200
2025-05-29 00:00:00+00:00,65.160679255466,65.160679255466,62.475189778533675,64.42192077636719,304900
2025-05-30 00:00:00+00:00,63.94272953418537,63.94272953418537,62.1157926636963,62.58500289916992,341100
2025-06-02 00:00:00+00:00,65.48014472284797,65.49013010727359,60.768052475661996,62.28550720214844,289800
2025-06-03 00:00:00+00:00,62.28550482086143,64.56168491941446,61.536760966515494,64.21227264404297,225700
2025-06-04 00:00:00+00:00,64.20229094636461,64.50179155194625,63.02427071819766,63.62326431274414,261900
2025-06-05 00:00:00+00:00,63.34373463760209,64.18232795708636,61.726448881564004,63.16403579711914,393600
2025-06-06 00:00:00+00:00,64.8212546465776,65.86949913876576,62.974354575375465,63.59331512451172,163100
2025-06-09 00:00:00+00:00,65.5899631025208,68.375291346137,64.63157181707493,67.15733337402344,520700
2025-06-10 00:00:00+00:00,68.65482009600196,71.50005298622487,68.03586335165552,70.78125762939453,412100
2025-06-11 00:00:00+00:00,71.82948999162655,71.82948999162655,69.14400057366426,69.47344207763672,395300
2025-06-12 00:00:00+00:00,68.38527740464102,69.9326845385461,67.15733403569878,69.8727798461914,245500
2025-06-13 00:00:00+00:00,67.90607118843528,69.36363256362486,67.32704840850944,67.9859390258789,209600
2025-06-16 00:00:00+00:00,68.19559132089958,69.59324811082377,67.06748659769664,69.14400482177734,217700
2025-06-17 00:00:00+00:00,68.25549479413415,69.71304863216798,67.69642751816664,67.80624389648438,245100
2025-06-18 00:00:00+00:00,67.91605770183294,68.95431675601962,67.2771302248898,68.09575653076172,265400
2025-06-20 00:00:00+00:00,69.0940826701399,69.65314231643939,67.85616161764113,68.66480255126953,477700
2025-06-23 00:00:00+00:00,68.11573209164744,71.03083986239575,67.7164004863054,70.94098663330078,249200
2025-06-24 00:00:00+00:00,71.85945086302108,74.50500653557971,71.74963448227902,74.0557632446289,544600
2025-06-25 00:00:00+00:00,73.62648347331886,74.43512444770843,72.01917929257198,73.9559326171875,436800
2025-06-26 00:00:00+00:00,73.70635096767377,75.98253119339384,73.70635096767377,74.46507263183594,420700
2025-06-27 00:00:00+00:00,74.44510752679994,76.36189002275474,73.92598179037675,75.42346954345703,1119500
2025-06-30 00:00:00+00:00,75.40349506398069,77.7595429555426,75.09401671422495,76.88101959228516,710300
2025-07-01 00:00:00+00:00,76.81114213337852,84.76779507256758,76.10233216637171,81.77281951904297,619800
2025-07-02 00:00:00+00:00,81.90259486120803,84.68792289749267,80.90426972777051,84.19873809814453,374100
2025-07-03 00:00:00+00:00,84.19874134306288,84.87760276462755,82.32189276185073,82.89093780517578,202200
2025-07-07 00:00:00+00:00,82.39177527781814,83.06065131548675,79.07733600937844,79.10728454589844,435600
2025-07-08 00:00:00+00:00,81.00410110440599,84.7977396762213,80.13555549218809,82.82105255126953,554500
2025-07-09 00:00:00+00:00,82.36182853235253,83.29027126774554,80.27533253217565,82.80109405517578,354100
2025-07-10 00:00:00+00:00,83.22038797146567,86.66460681060798,83.22038797146567,84.27861022949219,353000
2025-07-11 00:00:00+00:00,82.93087467449436,83.02072790380161,80.88430495266672,82.09228515625,347800
2025-07-14 00:00:00+00:00,81.11391824169618,82.61140596308134,79.91593111123461,81.34353637695312,279100
2025-07-15 00:00:00+00:00,82.33187820477815,82.98079109030563,79.0873213937573,79.10728454589844,263600
2025-07-16 00:00:00+00:00,79.93589509374054,80.64470504190301,77.23043482964437,78.5881576538086,304300
2025-07-17 00:00:00+00:00,77.99913976118859,80.89428416508518,77.99913976118859,79.59646606445312,313000
2025-07-18 00:00:00+00:00,81.30360714259633,81.83271828265323,77.52993908588722,78.40846252441406,403800
2025-07-21 00:00:00+00:00,79.08732301393567,80.5548622664123,78.0490638991453,78.24872589111328,291900
2025-07-22 00:00:00+00:00,78.89763523141919,82.26199372231623,78.89763523141919,81.75284576416016,312300
2025-07-23 00:00:00+00:00,82.8410266977713,83.7195501132355,80.94420733450734,83.15050506591797,335400
2025-07-24 00:00:00+00:00,83.17046662582845,84.53817483673981,81.92256017607534,84.00906372070312,480900
2025-07-25 00:00:00+00:00,86.18541455646607,87.53315202519006,82.69127642893596,86.06561279296875,350400
2025-07-28 00:00:00+00:00,86.06561555153581,87.39338991054295,83.140522377784,85.3168716430664,385900
2025-07-29 00:00:00+00:00,85.04732297255839,85.26695572681692,81.60309659431776,81.86266326904297,457100
2025-07-30 00:00:00+00:00,76.0224651301418,78.02910090494427,68.30540802071215,71.54996490478516,1508200
2025-07-31 00:00:00+00:00,72.28872724872915,73.1672506324429,71.00088690047676,73.00751495361328,851000
2025-08-01 00:00:00+00:00,71.60986760532529,71.629830757361,69.55331258128507,70.0025634765625,495400
2025-08-04 00:00:00+00:00,70.94098602045214,73.66641715799643,69.88276374956186,73.18721771240234,337100
2025-08-05 00:00:00+00:00,73.53663844487204,74.88437595175515,71.70970148704853,74.62480926513672,321300
2025-08-06 00:00:00+00:00,74.76456888534427,75.1738858474066,73.81616305203434,73.97589111328125,336200
2025-08-07 00:00:00+00:00,74.86440113636984,75.78286606631721,71.40021163469336,71.52999877929688,226100
2025-08-08 00:00:00+00:00,71.54000091552734,71.94999694824219,70.80000305175781,70.91000366210938,192000
2025-08-11 00:00:00+00:00,71.38999938964844,71.6500015258789,67.9000015258789,68.7300033569336,321300
2025-08-12 00:00:00+00:00,70.06999969482422,73.19000244140625,69.91999816894531,72.26000213623047,311800
2025-08-13 00:00:00+00:00,72.33999633789062,75.5,71.88999938964844,75.37999725341797,231100
2025-08-14 00:00:00+00:00,74.26000213623047,74.26000213623047,72.5199966430664,73.51000213623047,265700
2025-08-15 00:00:00+00:00,74.2300033569336,74.55999755859375,71.41999816894531,71.45999908447266,252000
2025-08-18 00:00:00+00:00,71.37999725341797,72.26000213623047,71.33999633789062,71.83000183105469,178000
2025-08-19 00:00:00+00:00,72.30999755859375,75.11000061035156,72.19999694824219,73.19999694824219,245700
2025-08-20 00:00:00+00:00,72.5199966430664,73.01000213623047,70.70999908447266,70.80999755859375,235600
2025-08-21 00:00:00+00:00,70.16000366210938,72.19000244140625,69.22000122070312,72.06999969482422,309200
2025-08-22 00:00:00+00:00,72.76000213623047,78.11000061035156,72.22000122070312,77.08999633789062,345400
2025-08-25 00:00:00+00:00,76.5999984741211,76.72000122070312,74.6500015258789,74.87000274658203,323800
2025-08-26 00:00:00+00:00,74.55999755859375,75.8499984741211,73.83000183105469,74.4800033569336,366300
2025-08-27 00:00:00+00:00,73.87999725341797,75.31999969482422,72.72000122070312,73.5,208200
2025-08-28 00:00:00+00:00,73.73999786376953,73.73999786376953,71.55999755859375,73.16000366210938,266100
2025-08-29 00:00:00+00:00,73.63999938964844,74.73999786376953,72.69000244140625,73.76000213623047,184700
2025-09-02 00:00:00+00:00,72.5,73.31999969482422,71.73999786376953,72.87999725341797,234600
2025-09-03 00:00:00+00:00,72.63999938964844,73.75,72.0199966430664,72.54000091552734,196700
2025-09-04 00:00:00+00:00,72.81999969482422,74.47000122070312,70.4000015258789,74.43000030517578,291300
2025-09-05 00:00:00+00:00,74.27999877929688,78.26000213623047,74.27999877929688,75.69999694824219,319700
2025-09-08 00:00:00+00:00,75.95999908447266,75.98999786376953,74.5,75.33999633789062,285200
2025-09-09 00:00:00+00:00,74.12999725341797,74.51000213623047,70.2699966430664,71.5199966430664,362500
2025-09-10 00:00:00+00:00,70.87999725341797,72.16999816894531,69.93000030517578,70.69000244140625,216900
2025-09-11 00:00:00+00:00,70.8499984741211,73.7300033569336,70.8499984741211,73.33000183105469,265600
2025-09-12 00:00:00+00:00,73.31999969482422,73.31999969482422,70.2699966430664,70.33000183105469,197200
2025-09-15 00:00:00+00:00,70.55000305175781,71.68000030517578,69.5999984741211,71.37000274658203,252400
2025-09-16 00:00:00+00:00,73.58999633789062,73.80999755859375,71.61000061035156,73.2300033569336,246500
2025-09-17 00:00:00+00:00,72.8499984741211,74.83000183105469,69.95999908447266,70.05000305175781,460900
2025-09-18 00:00:00+00:00,70.68000030517578,71.91999816894531,69.91999816894531,71.36000061035156,347600
2025-09-19 00:00:00+00:00,71.86000061035156,71.86000061035156,69.23999786376953,69.81999969482422,647700
2025-09-22 00:00:00+00:00,69.81999969482422,69.81999969482422,67.98999786376953,68.56999969482422,310400
2025-09-23 00:00:00+00:00,69.2699966430664,71.0,68.86000061035156,69.73999786376953,266900
2025-09-24 00:00:00+00:00,69.62999725341797,70.37000274658203,68.8499984741211,69.37999725341797,272900
2025-09-25 00:00:00+00:00,69.20999908447266,69.25,67.6500015258789,69.06999969482422,218800
2025-09-26 00:00:00+00:00,69.0999984741211,70.6500015258789,66.87999725341797,68.45999908447266,349500
