"('date', '')","('open', 'AOSL')","('high', 'AOSL')","('low', 'AOSL')","('close', 'AOSL')","('volume', 'AOSL')"
2025-02-03 00:00:00+00:00,36.959999084472656,39.16999816894531,36.540000915527344,38.79999923706055,530700
2025-02-04 00:00:00+00:00,38.66999816894531,43.65999984741211,38.529998779296875,43.150001525878906,1091500
2025-02-05 00:00:00+00:00,42.29999923706055,43.400001525878906,40.560001373291016,43.33000183105469,918700
2025-02-06 00:00:00+00:00,38.529998779296875,43.52000045776367,38.220001220703125,41.720001220703125,1641400
2025-02-07 00:00:00+00:00,42.279998779296875,46.650001525878906,38.060001373291016,39.849998474121094,2231900
2025-02-10 00:00:00+00:00,41.2599983215332,42.0,36.310001373291016,37.150001525878906,1041500
2025-02-11 00:00:00+00:00,36.2599983215332,37.27000045776367,35.27000045776367,35.43000030517578,580000
2025-02-12 00:00:00+00:00,34.540000915527344,35.20000076293945,33.650001525878906,34.349998474121094,609600
2025-02-13 00:00:00+00:00,34.5,35.41999816894531,33.38999938964844,34.54999923706055,709000
2025-02-14 00:00:00+00:00,34.47999954223633,34.970001220703125,34.08000183105469,34.7400016784668,398100
2025-02-18 00:00:00+00:00,35.15999984741211,37.08000183105469,35.0,35.93000030517578,461400
2025-02-19 00:00:00+00:00,35.849998474121094,37.369998931884766,35.18000030517578,36.63999938964844,363100
2025-02-20 00:00:00+00:00,36.779998779296875,36.970001220703125,35.54999923706055,36.40999984741211,310300
2025-02-21 00:00:00+00:00,36.869998931884766,36.869998931884766,33.900001525878906,34.08000183105469,417100
2025-02-24 00:00:00+00:00,34.099998474121094,34.2400016784668,31.59000015258789,31.6299991607666,592700
2025-02-25 00:00:00+00:00,31.3799991607666,32.25,30.219999313354492,31.1299991607666,892400
2025-02-26 00:00:00+00:00,32.959999084472656,34.15999984741211,32.2599983215332,33.31999969482422,773000
2025-02-27 00:00:00+00:00,33.540000915527344,33.540000915527344,30.229999542236328,30.25,610900
2025-02-28 00:00:00+00:00,30.0,30.989999771118164,29.290000915527344,30.280000686645508,605200
2025-03-03 00:00:00+00:00,31.110000610351562,31.110000610351562,27.459999084472656,27.6299991607666,777300
2025-03-04 00:00:00+00:00,27.139999389648438,28.829999923706055,26.600000381469727,27.950000762939453,1473000
2025-03-05 00:00:00+00:00,27.780000686645508,27.989999771118164,26.510000228881836,27.520000457763672,792600
2025-03-06 00:00:00+00:00,26.329999923706055,27.309999465942383,25.530000686645508,26.809999465942383,526900
2025-03-07 00:00:00+00:00,26.639999389648438,28.010000228881836,25.770000457763672,27.450000762939453,462000
2025-03-10 00:00:00+00:00,26.31999969482422,26.75,25.1299991607666,25.3799991607666,488800
2025-03-11 00:00:00+00:00,25.420000076293945,26.860000610351562,24.1200008392334,25.889999389648438,623000
2025-03-12 00:00:00+00:00,26.959999084472656,27.040000915527344,25.540000915527344,26.209999084472656,393300
2025-03-13 00:00:00+00:00,26.43000030517578,26.700000762939453,25.270000457763672,25.68000030517578,354500
2025-03-14 00:00:00+00:00,26.329999923706055,27.549999237060547,26.059999465942383,26.649999618530273,400400
2025-03-17 00:00:00+00:00,26.610000610351562,27.829999923706055,26.299999237060547,27.610000610351562,348100
2025-03-18 00:00:00+00:00,27.09000015258789,27.260000228881836,26.709999084472656,26.850000381469727,302800
2025-03-19 00:00:00+00:00,26.899999618530273,28.399999618530273,26.6200008392334,27.290000915527344,350500
2025-03-20 00:00:00+00:00,26.75,27.209999084472656,26.489999771118164,26.719999313354492,203900
2025-03-21 00:00:00+00:00,26.079999923706055,26.75,25.709999084472656,26.290000915527344,713500
2025-03-24 00:00:00+00:00,27.440000534057617,28.09000015258789,26.920000076293945,26.979999542236328,341700
2025-03-25 00:00:00+00:00,26.860000610351562,28.0,26.479999542236328,27.81999969482422,347800
2025-03-26 00:00:00+00:00,27.719999313354492,27.790000915527344,26.969999313354492,27.489999771118164,375100
2025-03-27 00:00:00+00:00,27.09000015258789,28.059999465942383,26.43000030517578,26.729999542236328,499000
2025-03-28 00:00:00+00:00,26.799999237060547,27.0,25.6200008392334,26.030000686645508,408500
2025-03-31 00:00:00+00:00,25.0,25.110000610351562,23.649999618530273,24.860000610351562,338600
2025-04-01 00:00:00+00:00,24.81999969482422,25.459999084472656,24.170000076293945,24.90999984741211,394800
2025-04-02 00:00:00+00:00,24.139999389648438,26.110000610351562,24.139999389648438,25.65999984741211,281500
2025-04-03 00:00:00+00:00,23.5,23.8700008392334,20.040000915527344,20.170000076293945,986500
2025-04-04 00:00:00+00:00,18.479999542236328,18.649999618530273,16.3799991607666,18.479999542236328,1097700
2025-04-07 00:00:00+00:00,17.31999969482422,20.280000686645508,16.790000915527344,19.31999969482422,743100
2025-04-08 00:00:00+00:00,20.600000381469727,20.799999237060547,17.31999969482422,17.860000610351562,689300
2025-04-09 00:00:00+00:00,17.799999237060547,23.010000228881836,17.40999984741211,22.84000015258789,695300
2025-04-10 00:00:00+00:00,21.1200008392334,21.5,18.649999618530273,19.469999313354492,522800
2025-04-11 00:00:00+00:00,19.280000686645508,19.440000534057617,17.799999237060547,18.920000076293945,445500
2025-04-14 00:00:00+00:00,19.68000030517578,19.93000030517578,18.6200008392334,19.389999389648438,811600
2025-04-15 00:00:00+00:00,19.3799991607666,20.309999465942383,18.950000762939453,19.079999923706055,547800
2025-04-16 00:00:00+00:00,18.329999923706055,18.479999542236328,17.15999984741211,18.06999969482422,568100
2025-04-17 00:00:00+00:00,17.93000030517578,18.549999237060547,17.309999465942383,17.34000015258789,805000
2025-04-21 00:00:00+00:00,16.979999542236328,17.329999923706055,15.899999618530273,16.25,1217800
2025-04-22 00:00:00+00:00,16.700000762939453,17.09000015258789,16.280000686645508,16.290000915527344,1225500
2025-04-23 00:00:00+00:00,17.709999084472656,18.350000381469727,16.989999771118164,17.43000030517578,1018100
2025-04-24 00:00:00+00:00,17.899999618530273,19.799999237060547,17.860000610351562,19.520000457763672,578200
2025-04-25 00:00:00+00:00,19.239999771118164,19.5,18.469999313354492,19.43000030517578,400200
2025-04-28 00:00:00+00:00,19.260000228881836,19.719999313354492,18.610000610351562,19.040000915527344,342700
2025-04-29 00:00:00+00:00,18.690000534057617,19.6200008392334,18.510000228881836,19.100000381469727,383600
2025-04-30 00:00:00+00:00,18.15999984741211,18.920000076293945,17.899999618530273,18.829999923706055,315300
2025-05-01 00:00:00+00:00,19.559999465942383,19.950000762939453,19.100000381469727,19.40999984741211,311700
2025-05-02 00:00:00+00:00,19.899999618530273,21.1299991607666,19.860000610351562,20.90999984741211,374700
2025-05-05 00:00:00+00:00,20.450000762939453,20.8700008392334,19.860000610351562,20.290000915527344,321100
2025-05-06 00:00:00+00:00,19.729999542236328,19.959999084472656,19.25,19.75,248800
2025-05-07 00:00:00+00:00,19.75,20.15999984741211,19.309999465942383,20.059999465942383,366600
2025-05-08 00:00:00+00:00,22.18000030517578,22.700000762939453,19.940000534057617,20.670000076293945,602200
2025-05-09 00:00:00+00:00,21.0,21.899999618530273,20.600000381469727,21.760000228881836,340200
2025-05-12 00:00:00+00:00,23.729999542236328,24.860000610351562,23.40999984741211,23.829999923706055,497700
2025-05-13 00:00:00+00:00,23.940000534057617,24.979999542236328,23.940000534057617,24.790000915527344,380600
2025-05-14 00:00:00+00:00,24.940000534057617,25.190000534057617,23.959999084472656,24.350000381469727,396000
2025-05-15 00:00:00+00:00,23.850000381469727,24.040000915527344,23.260000228881836,23.459999084472656,304000
2025-05-16 00:00:00+00:00,23.40999984741211,23.59000015258789,22.90999984741211,23.139999389648438,269000
2025-05-19 00:00:00+00:00,22.469999313354492,22.6299991607666,21.950000762939453,22.610000610351562,280300
2025-05-20 00:00:00+00:00,22.399999618530273,22.75,22.110000610351562,22.510000228881836,202200
2025-05-21 00:00:00+00:00,22.06999969482422,22.350000381469727,21.100000381469727,21.25,255400
2025-05-22 00:00:00+00:00,21.190000534057617,21.59000015258789,20.950000762939453,21.110000610351562,223700
2025-05-23 00:00:00+00:00,20.1200008392334,20.809999465942383,20.1200008392334,20.729999542236328,633500
2025-05-27 00:00:00+00:00,21.489999771118164,21.959999084472656,20.940000534057617,21.579999923706055,384000
2025-05-28 00:00:00+00:00,21.3799991607666,21.700000762939453,20.360000610351562,21.530000686645508,526100
2025-05-29 00:00:00+00:00,22.34000015258789,22.510000228881836,21.200000762939453,21.3799991607666,392000
2025-05-30 00:00:00+00:00,21.020000457763672,21.34000015258789,20.270000457763672,21.219999313354492,450300
2025-06-02 00:00:00+00:00,21.190000534057617,21.450000762939453,20.65999984741211,21.350000381469727,286700
2025-06-03 00:00:00+00:00,21.56999969482422,23.18000030517578,21.139999389648438,22.950000762939453,1007300
2025-06-04 00:00:00+00:00,23.360000610351562,23.829999923706055,22.729999542236328,23.420000076293945,327000
2025-06-05 00:00:00+00:00,24.229999542236328,24.229999542236328,22.65999984741211,22.799999237060547,259500
2025-06-06 00:00:00+00:00,23.079999923706055,23.68000030517578,22.65999984741211,22.969999313354492,277400
2025-06-09 00:00:00+00:00,23.459999084472656,24.6299991607666,23.450000762939453,24.510000228881836,401800
2025-06-10 00:00:00+00:00,24.700000762939453,25.59000015258789,24.450000762939453,24.989999771118164,314800
2025-06-11 00:00:00+00:00,25.399999618530273,25.549999237060547,24.850000381469727,25.079999923706055,428100
2025-06-12 00:00:00+00:00,24.610000610351562,25.09000015258789,24.219999313354492,24.799999237060547,232900
2025-06-13 00:00:00+00:00,23.8799991607666,24.280000686645508,22.649999618530273,22.690000534057617,388900
2025-06-16 00:00:00+00:00,23.31999969482422,24.229999542236328,22.889999389648438,23.68000030517578,333300
2025-06-17 00:00:00+00:00,23.329999923706055,24.290000915527344,22.790000915527344,23.799999237060547,220300
2025-06-18 00:00:00+00:00,23.8799991607666,24.8700008392334,23.829999923706055,24.399999618530273,224700
2025-06-20 00:00:00+00:00,24.700000762939453,24.700000762939453,23.719999313354492,24.1200008392334,629700
2025-06-23 00:00:00+00:00,23.799999237060547,24.450000762939453,23.540000915527344,24.389999389648438,188300
2025-06-24 00:00:00+00:00,24.940000534057617,25.6299991607666,24.690000534057617,25.40999984741211,281800
2025-06-25 00:00:00+00:00,25.579999923706055,25.760000228881836,24.75,25.3700008392334,228300
2025-06-26 00:00:00+00:00,25.450000762939453,25.969999313354492,25.290000915527344,25.799999237060547,273800
2025-06-27 00:00:00+00:00,26.0,26.149999618530273,25.139999389648438,25.709999084472656,471500
2025-06-30 00:00:00+00:00,25.920000076293945,26.719999313354492,25.1299991607666,25.65999984741211,272200
2025-07-01 00:00:00+00:00,25.190000534057617,26.93000030517578,25.010000228881836,26.549999237060547,239000
2025-07-02 00:00:00+00:00,26.639999389648438,27.780000686645508,26.639999389648438,27.709999084472656,225000
2025-07-03 00:00:00+00:00,28.219999313354492,28.219999313354492,27.5,27.799999237060547,104400
2025-07-07 00:00:00+00:00,27.049999237060547,27.65999984741211,26.40999984741211,26.56999969482422,177600
2025-07-08 00:00:00+00:00,26.920000076293945,28.440000534057617,26.920000076293945,27.969999313354492,235900
2025-07-09 00:00:00+00:00,28.0,28.459999084472656,27.100000381469727,27.610000610351562,218100
2025-07-10 00:00:00+00:00,27.899999618530273,28.899999618530273,27.510000228881836,28.040000915527344,237300
2025-07-11 00:00:00+00:00,27.989999771118164,28.440000534057617,27.260000228881836,27.639999389648438,289800
2025-07-14 00:00:00+00:00,27.209999084472656,27.209999084472656,25.950000762939453,26.790000915527344,215900
2025-07-15 00:00:00+00:00,28.190000534057617,28.940000534057617,27.110000610351562,27.139999389648438,207500
2025-07-16 00:00:00+00:00,27.270000457763672,27.739999771118164,26.450000762939453,27.610000610351562,201100
2025-07-17 00:00:00+00:00,27.549999237060547,28.389999389648438,27.190000534057617,28.18000030517578,202300
2025-07-18 00:00:00+00:00,28.559999465942383,28.93000030517578,27.860000610351562,28.649999618530273,194200
2025-07-21 00:00:00+00:00,28.84000015258789,30.059999465942383,28.84000015258789,28.889999389648438,267400
2025-07-22 00:00:00+00:00,28.709999084472656,29.15999984741211,27.290000915527344,28.260000228881836,201800
2025-07-23 00:00:00+00:00,28.219999313354492,28.6299991607666,27.780000686645508,28.520000457763672,202500
2025-07-24 00:00:00+00:00,28.5,28.5,27.34000015258789,27.479999542236328,174700
2025-07-25 00:00:00+00:00,27.469999313354492,27.549999237060547,26.920000076293945,27.290000915527344,127600
2025-07-28 00:00:00+00:00,27.75,28.420000076293945,27.600000381469727,28.059999465942383,185600
2025-07-29 00:00:00+00:00,28.440000534057617,28.850000381469727,27.100000381469727,27.40999984741211,146000
2025-07-30 00:00:00+00:00,27.8799991607666,28.0,26.56999969482422,27.010000228881836,176200
2025-07-31 00:00:00+00:00,26.65999984741211,26.690000534057617,24.969999313354492,25.469999313354492,337000
2025-08-01 00:00:00+00:00,24.920000076293945,25.34000015258789,24.010000228881836,24.81999969482422,297100
2025-08-04 00:00:00+00:00,25.280000686645508,26.15999984741211,24.940000534057617,26.1299991607666,199700
2025-08-05 00:00:00+00:00,26.31999969482422,26.56999969482422,25.399999618530273,26.06999969482422,174000
2025-08-06 00:00:00+00:00,26.020000457763672,26.479999542236328,25.31999969482422,26.200000762939453,199100
2025-08-07 00:00:00+00:00,24.209999084472656,25.280000686645508,20.670000076293945,24.690000534057617,695800
2025-08-08 00:00:00+00:00,24.6200008392334,25.829999923706055,24.1200008392334,25.829999923706055,301100
2025-08-11 00:00:00+00:00,26.040000915527344,26.200000762939453,25.1299991607666,25.280000686645508,260600
2025-08-12 00:00:00+00:00,25.829999923706055,27.799999237060547,25.59000015258789,27.299999237060547,254400
2025-08-13 00:00:00+00:00,27.459999084472656,27.940000534057617,27.040000915527344,27.65999984741211,185400
2025-08-14 00:00:00+00:00,26.860000610351562,27.219999313354492,26.469999313354492,27.059999465942383,169300
2025-08-15 00:00:00+00:00,27.010000228881836,27.010000228881836,26.149999618530273,26.5,150100
2025-08-18 00:00:00+00:00,26.5,26.920000076293945,26.299999237060547,26.43000030517578,171000
2025-08-19 00:00:00+00:00,26.56999969482422,26.799999237060547,25.959999084472656,26.399999618530273,176900
2025-08-20 00:00:00+00:00,26.31999969482422,26.68000030517578,25.299999237060547,26.280000686645508,271800
2025-08-21 00:00:00+00:00,25.940000534057617,26.739999771118164,25.600000381469727,26.719999313354492,170200
2025-08-22 00:00:00+00:00,27.0,28.979999542236328,27.0,28.84000015258789,215800
2025-08-25 00:00:00+00:00,28.84000015258789,28.90999984741211,27.959999084472656,28.09000015258789,166300
2025-08-26 00:00:00+00:00,28.239999771118164,29.190000534057617,28.239999771118164,29.149999618530273,197900
2025-08-27 00:00:00+00:00,28.959999084472656,29.790000915527344,28.950000762939453,29.610000610351562,172900
2025-08-28 00:00:00+00:00,29.760000228881836,30.299999237060547,29.270000457763672,29.920000076293945,216400
2025-08-29 00:00:00+00:00,29.690000534057617,29.770000457763672,28.420000076293945,28.770000457763672,230100
2025-09-02 00:00:00+00:00,27.809999465942383,28.329999923706055,27.489999771118164,28.260000228881836,197800
2025-09-03 00:00:00+00:00,28.260000228881836,28.670000076293945,27.469999313354492,27.790000915527344,211700
2025-09-04 00:00:00+00:00,27.6200008392334,28.170000076293945,27.209999084472656,27.950000762939453,257000
2025-09-05 00:00:00+00:00,28.510000228881836,28.709999084472656,27.649999618530273,27.950000762939453,303900
2025-09-08 00:00:00+00:00,28.100000381469727,28.559999465942383,27.440000534057617,28.559999465942383,292000
2025-09-09 00:00:00+00:00,28.40999984741211,28.40999984741211,27.719999313354492,27.889999389648438,164900
2025-09-10 00:00:00+00:00,28.309999465942383,29.489999771118164,27.68000030517578,28.600000381469727,213900
2025-09-11 00:00:00+00:00,28.709999084472656,29.25,28.709999084472656,29.15999984741211,176300
2025-09-12 00:00:00+00:00,29.190000534057617,29.209999084472656,28.31999969482422,28.43000030517578,145000
2025-09-15 00:00:00+00:00,28.43000030517578,29.760000228881836,28.170000076293945,29.389999389648438,242700
2025-09-16 00:00:00+00:00,29.40999984741211,29.68000030517578,28.15999984741211,28.489999771118164,271900
2025-09-17 00:00:00+00:00,28.31999969482422,29.270000457763672,27.65999984741211,28.100000381469727,265700
2025-09-18 00:00:00+00:00,29.540000915527344,29.600000381469727,28.790000915527344,29.469999313354492,258800
2025-09-19 00:00:00+00:00,29.549999237060547,29.549999237060547,28.350000381469727,28.6200008392334,453500
2025-09-22 00:00:00+00:00,28.8799991607666,30.90999984741211,28.479999542236328,30.690000534057617,277500
2025-09-23 00:00:00+00:00,30.940000534057617,31.559999465942383,29.670000076293945,29.90999984741211,189000
2025-09-24 00:00:00+00:00,29.780000686645508,30.510000228881836,29.040000915527344,30.1299991607666,203000
2025-09-25 00:00:00+00:00,29.399999618530273,29.43000030517578,28.450000762939453,28.75,199800
2025-09-26 00:00:00+00:00,28.799999237060547,28.799999237060547,28.030000686645508,28.469999313354492,168800
