"('date', '')","('open', 'ATKR')","('high', 'ATKR')","('low', 'ATKR')","('close', 'ATKR')","('volume', 'ATKR')"
2025-01-24 00:00:00+00:00,85.99943136904784,86.78759897930668,83.19156969409774,83.64476776123047,316300
2025-01-27 00:00:00+00:00,83.13245935823738,83.48221407621499,80.3984930767974,81.32952117919922,465300
2025-01-28 00:00:00+00:00,81.53641131710997,81.53641131710997,78.77780577549238,79.91080474853516,591900
2025-01-29 00:00:00+00:00,79.85169266883257,80.93542785432801,79.12262802986335,79.35908508300781,304000
2025-01-30 00:00:00+00:00,80.46252411354604,82.6201478211633,79.94528462679725,82.33443450927734,392900
2025-01-31 00:00:00+00:00,82.18664554375344,82.39353982209079,79.55612291212782,80.23592376708984,538200
2025-02-03 00:00:00+00:00,77.40835993556794,81.05858414855228,76.84678755792388,78.5413589477539,809000
2025-02-04 00:00:00+00:00,62.856731359503314,69.64486749838437,61.69417707935403,63.18185043334961,4728700
2025-02-05 00:00:00+00:00,63.07347456384667,65.08331449828337,62.26658682299935,64.6202621459961,1795900
2025-02-06 00:00:00+00:00,65.32961250748568,67.88132358885127,64.17001989816795,64.60055541992188,1385700
2025-02-07 00:00:00+00:00,65.13257119216743,65.92074628279673,63.87149706043634,64.49217987060547,946800
2025-02-10 00:00:00+00:00,64.51189407863549,68.74831489422398,64.03898747917957,68.41334533691406,891900
2025-02-11 00:00:00+00:00,67.87147702982787,71.34928561143701,67.87147702982787,70.16703033447266,988200
2025-02-12 00:00:00+00:00,68.97491666554488,69.57589852500917,67.75324443377748,68.3837890625,570200
2025-02-13 00:00:00+00:00,68.87640000754595,69.4379723852938,67.91580914961787,68.91580200195312,577200
2025-02-14 00:00:00+00:00,69.77294163523685,71.63992117131986,69.02910684951958,71.43795776367188,697300
2025-02-18 00:00:00+00:00,71.50722898187882,71.50722898187882,69.44889570179468,69.45879364013672,808400
2025-02-19 00:00:00+00:00,68.61764033906343,69.21634101605366,66.83639654000382,67.51921081542969,735900
2025-02-20 00:00:00+00:00,67.59837286315461,67.94473275095191,65.60931762992257,66.56920623779297,457600
2025-02-21 00:00:00+00:00,67.37076901500019,67.43608332326905,64.57024911864139,65.0947265625,571200
2025-02-24 00:00:00+00:00,65.11452315696343,65.25306408517666,63.74889465041253,63.78847885131836,664100
2025-02-25 00:00:00+00:00,63.49161032381964,64.01608778713828,62.23483644953297,63.06608581542969,699300
2025-02-26 00:00:00+00:00,63.83796273926345,64.9462901953405,62.54160843625269,62.65046310424805,835700
2025-02-27 00:00:00+00:00,63.01660936504106,64.18431693296718,61.59161202662019,61.641090393066406,831600
2025-02-28 00:00:00+00:00,61.660880884890325,62.116087884243484,59.8994216407229,60.859317779541016,862900
2025-03-03 00:00:00+00:00,61.38379653791555,61.97754825714664,57.8806776267688,58.27650833129883,730900
2025-03-04 00:00:00+00:00,57.17807057850961,59.62234034503948,55.327552524373615,58.62286376953125,771700
2025-03-05 00:00:00+00:00,59.41452852911751,61.70046146973087,59.206717129963074,61.66088104248047,518000
2025-03-06 00:00:00+00:00,60.889003700768704,64.67910609458684,60.43577478158588,64.0259780883789,717200
2025-03-07 00:00:00+00:00,63.28379608399572,65.31243927622018,62.892910577756794,64.1942138671875,656200
2025-03-10 00:00:00+00:00,63.412439193333896,65.42129016830876,63.412439193333896,64.86712646484375,614400
2025-03-11 00:00:00+00:00,65.0452565672243,65.08978596467783,61.908278295293464,62.02702713012695,892700
2025-03-12 00:00:00+00:00,62.78900514775829,63.75879546395035,61.74994436433518,63.075984954833984,601500
2025-03-13 00:00:00+00:00,62.719734037932845,63.46686981250709,61.31452505644855,61.91817092895508,394200
2025-03-14 00:00:00+00:00,63.27389877185735,64.4020259051168,62.68015082800068,63.84785461425781,429100
2025-03-17 00:00:00+00:00,63.99629254948179,66.61868744214404,63.99629254948179,65.31243896484375,693200
2025-03-18 00:00:00+00:00,64.79786070085026,65.33222856799124,64.11999160379676,64.36244201660156,463600
2025-03-19 00:00:00+00:00,64.93639745935798,66.86608004965908,64.93639745935798,65.89628601074219,709100
2025-03-20 00:00:00+00:00,65.18379604443896,66.01504164462196,63.26400375366211,63.26400375366211,745700
2025-03-21 00:00:00+00:00,62.17546538329652,62.95723262767193,61.357077277580146,61.95775604248047,2777600
2025-03-24 00:00:00+00:00,63.08587834101573,63.53118740345706,61.78952403102356,62.20515060424805,596900
2025-03-25 00:00:00+00:00,62.55150447344665,63.68952577755003,62.33379890589029,63.53118896484375,705000
2025-03-26 00:00:00+00:00,63.32337893514218,64.2931692264617,62.12598137166405,62.294212341308594,432300
2025-03-27 00:00:00+00:00,62.24473719731025,62.70983837871827,60.15176866862314,61.6806755065918,443100
2025-03-28 00:00:00+00:00,61.36400654763775,61.839009449347756,59.414531672728835,59.95880126953125,352900
2025-03-31 00:00:00+00:00,58.72181741066203,59.909316998002566,57.52442366069971,59.365047454833984,477800
2025-04-01 00:00:00+00:00,59.37494514227671,59.75098751849918,57.860885249135,59.394737243652344,483700
2025-04-02 00:00:00+00:00,58.682237138292926,61.00280913649433,58.40515526685063,60.83952713012695,376600
2025-04-03 00:00:00+00:00,57.29682174243176,57.63327990515773,54.328074580128714,54.417137145996094,617200
2025-04-04 00:00:00+00:00,52.408283261429304,53.86297060472731,49.91453514790014,53.496826171875,717900
2025-04-07 00:00:00+00:00,50.91401434731202,56.20827858502428,49.39995073473858,53.4869270324707,813700
2025-04-08 00:00:00+00:00,54.94161533708989,55.08510523817904,50.46870243315645,51.47807693481445,565900
2025-04-09 00:00:00+00:00,50.696306386187786,59.76088110629848,50.56765961596348,58.90983963012695,1020800
2025-04-10 00:00:00+00:00,56.10932540893555,57.27802203535075,54.30828566031172,56.10932540893555,498400
2025-04-11 00:00:00+00:00,56.20828016981849,57.49473654866951,54.535887254807896,57.40567398071289,586000
2025-04-14 00:00:00+00:00,58.622866377609796,58.622866377609796,56.455678382139766,57.395782470703125,361500
2025-04-15 00:00:00+00:00,57.0890073822095,58.23296666169374,56.094479786694606,56.37651062011719,380600
2025-04-16 00:00:00+00:00,56.4358861725607,58.20723967211843,55.78375094244486,57.138492584228516,404800
2025-04-17 00:00:00+00:00,56.83171870639154,58.632758409549034,56.703071934749616,57.89057159423828,839400
2025-04-21 00:00:00+00:00,57.22755044365431,57.22755044365431,55.0405705303154,56.139007568359375,348600
2025-04-22 00:00:00+00:00,61.67077829500693,62.145777420422846,59.374947301351284,62.00723648071289,822700
2025-04-23 00:00:00+00:00,63.61531019641176,65.01556269225529,60.84942533897946,61.35411071777344,546800
2025-04-24 00:00:00+00:00,61.77963241791513,64.13978866606503,61.35411166405493,63.828067779541016,459400
2025-04-25 00:00:00+00:00,63.15514908460272,64.05567270138226,62.625722646415326,63.26400375366211,275100
2025-04-28 00:00:00+00:00,62.99681522535071,64.52770006889467,62.07650329438767,62.80879592895508,427300
2025-04-29 00:00:00+00:00,62.37337856941464,63.27389841837565,62.28233792319059,63.075984954833984,369600
2025-04-30 00:00:00+00:00,61.45306665758925,63.46191775846234,60.889004981236134,63.204627990722656,399600
2025-05-01 00:00:00+00:00,64.92650013623647,65.06504106454805,63.442126575828524,63.91712188720703,383600
2025-05-02 00:00:00+00:00,65.22337602581138,66.08134071832713,64.83743196508651,65.2134780883789,365100
2025-05-05 00:00:00+00:00,65.00567273510705,66.31686644482376,64.67614160222281,66.19316864013672,510000
2025-05-06 00:00:00+00:00,65.29265287465257,68.50384306844938,63.818169599467,64.53067016601562,706600
2025-05-07 00:00:00+00:00,65.81713018384164,67.0639986220276,65.06010022140201,66.4504623413086,717700
2025-05-08 00:00:00+00:00,66.8759766176481,68.51373418893651,66.86607868023243,67.96451568603516,641200
2025-05-09 00:00:00+00:00,68.43952524879117,69.0778026013228,67.09863771917034,67.25202178955078,478200
2025-05-12 00:00:00+00:00,70.95304930258503,71.86841596827388,69.14211939546708,69.51815795898438,599000
2025-05-13 00:00:00+00:00,69.99316166386082,70.96789331495349,69.4291000366211,69.4291000366211,393600
2025-05-14 00:00:00+00:00,69.55774247206097,69.55774247206097,67.99420058788938,68.65721893310547,419600
2025-05-15 00:00:00+00:00,67.92493221986412,68.98873023115785,67.55878403067082,68.70670318603516,482400
2025-05-16 00:00:00+00:00,68.75642711808653,68.75642711808653,67.30970658090543,68.5277328491211,353700
2025-05-19 00:00:00+00:00,67.13569761570814,68.61722254473936,66.97661222166052,68.21949768066406,278200
2025-05-20 00:00:00+00:00,68.51779364995784,68.51779364995784,66.75786358095529,67.83171844482422,276400
2025-05-21 00:00:00+00:00,66.70814251572423,66.91695394160888,65.2316016181868,65.29622650146484,430600
2025-05-22 00:00:00+00:00,64.6002129775584,65.92562615456012,64.15276968049803,65.44537353515625,222200
2025-05-23 00:00:00+00:00,63.82465708793432,65.340971292676,63.571107389998595,64.95816802978516,252000
2025-05-27 00:00:00+00:00,66.0320182526981,67.77205778846088,65.22662336625663,67.73228454589844,303800
2025-05-28 00:00:00+00:00,67.80188853398856,68.2294414261616,66.14138783100871,66.2706527709961,218000
2025-05-29 00:00:00+00:00,67.06609296024301,67.06609296024301,65.03771066882439,65.8331527709961,244700
2025-05-30 00:00:00+00:00,65.20674062473054,65.20674062473054,64.02450507344443,64.7294692993164,279600
2025-06-02 00:00:00+00:00,64.84878973155172,66.64351654947417,64.61015785923782,65.20674133300781,431100
2025-06-03 00:00:00+00:00,65.00787781203005,67.61296844482422,64.77421474067395,67.61296844482422,317600
2025-06-04 00:00:00+00:00,67.5930870506813,67.9609762964801,66.73798123649186,66.81752014160156,219900
2025-06-05 00:00:00+00:00,66.69820285088231,67.11581051791646,65.93755760522355,66.11155700683594,207500
2025-06-06 00:00:00+00:00,67.28484685130947,68.54762275326388,66.93286538361845,67.92120361328125,285300
2025-06-09 00:00:00+00:00,68.89562609991307,70.16833956710283,68.70869261125888,69.14420318603516,380900
2025-06-10 00:00:00+00:00,70.24788434395616,70.90412389062678,69.71095694069629,70.19816589355469,269900
2025-06-11 00:00:00+00:00,70.22799245136753,70.22799245136753,66.46950829362117,66.99649047851562,581000
2025-06-12 00:00:00+00:00,66.26070437521533,67.03626363393956,65.3558877686938,66.49933624267578,493200
2025-06-13 00:00:00+00:00,65.24651773318678,66.96666695889058,65.20674448821485,66.10162353515625,336000
2025-06-16 00:00:00+00:00,66.37007968966253,67.34450517124785,65.485145900678,65.7237777709961,775000
2025-06-17 00:00:00+00:00,65.07748058453248,67.10587059465952,64.81896586704394,66.19110870361328,548900
2025-06-18 00:00:00+00:00,66.02207447932558,68.3885255684044,66.02207447932558,66.3104248046875,371900
2025-06-20 00:00:00+00:00,66.86723652502278,66.86723652502278,65.2365714382047,66.01213073730469,810800
2025-06-23 00:00:00+00:00,66.25076167573445,68.54761908962652,65.6939514352615,68.04051971435547,416400
2025-06-24 00:00:00+00:00,68.85585364727416,69.89490405857478,68.22347195502884,69.4922103881836,301700
2025-06-25 00:00:00+00:00,69.49220734367334,70.09873602108804,69.0348264303061,69.59163665771484,291800
2025-06-26 00:00:00+00:00,69.96947787773998,70.79474800229647,69.79547089066337,70.36719512939453,263600
2025-06-27 00:00:00+00:00,70.77486893041484,71.8487237732048,70.14845739843939,70.74504089355469,1358200
2025-06-30 00:00:00+00:00,70.64561458629696,71.04830827301342,69.98936740352121,70.1484603881836,352400
2025-07-01 00:00:00+00:00,69.63141193559737,74.52340715473045,69.63141193559737,73.27058410644531,653500
2025-07-02 00:00:00+00:00,73.72796911977112,74.91119095317954,72.60937217367673,74.88136291503906,561600
2025-07-03 00:00:00+00:00,75.2492534492695,76.25350696971131,74.47369417869935,74.71232604980469,248000
2025-07-07 00:00:00+00:00,74.11574233848856,74.95095767763148,72.83308370825875,73.22086334228516,348600
2025-07-08 00:00:00+00:00,73.28052460381531,75.19954008149747,73.28052460381531,74.92113494873047,382600
2025-07-09 00:00:00+00:00,74.95095993790088,75.66686315645283,73.92682356146095,75.02056121826172,394900
2025-07-10 00:00:00+00:00,75.25920231594014,76.8998050437801,75.14982778928805,75.71658325195312,399100
2025-07-11 00:00:00+00:00,74.4736955342102,74.86147517655333,73.57881651881429,74.54329681396484,279400
2025-07-14 00:00:00+00:00,73.65836423009077,74.08591712310933,73.03194511591782,73.37995910644531,388900
2025-07-15 00:00:00+00:00,74.79187262086101,75.40833892075095,72.30610183492955,72.33592987060547,352900
2025-07-16 00:00:00+00:00,71.75922842089541,72.74359910295634,70.03808554239943,71.98792266845703,532300
2025-07-17 00:00:00+00:00,72.1669006122852,74.41403198242188,71.70056824427604,74.41403198242188,589100
2025-07-18 00:00:00+00:00,75.05039809018403,75.05039809018403,72.81320428794764,73.85722351074219,1253600
2025-07-21 00:00:00+00:00,74.72227168285303,75.0653092666303,72.38067225400638,72.5745620727539,444800
2025-07-22 00:00:00+00:00,72.90268923035772,74.95096204070332,72.83308794804415,74.70238494873047,392300
2025-07-23 00:00:00+00:00,75.49783631118684,77.83445950910139,75.16971272204917,77.51628112792969,557200
2025-07-24 00:00:00+00:00,76.75066750835347,79.60432774961416,76.75066750835347,78.12281036376953,605300
2025-07-25 00:00:00+00:00,78.70945042585537,79.28614348738822,77.19809752798254,79.18671417236328,300700
2025-07-28 00:00:00+00:00,79.20660688826487,79.24637254665384,77.92394820505574,78.11286163330078,435900
2025-07-29 00:00:00+00:00,78.0929752421213,78.22223259091649,76.76059816774243,77.60576629638672,415100
2025-07-30 00:00:00+00:00,77.61570722694823,78.64978881931233,76.34299375510648,77.24781799316406,412000
2025-07-31 00:00:00+00:00,76.40265108305006,78.20235438116418,76.40265108305006,76.58162689208984,424900
2025-08-01 00:00:00+00:00,75.54754817810709,75.67680552651072,73.0846415358857,75.48788452148438,504500
2025-08-04 00:00:00+00:00,75.67681309380905,76.17396729487942,74.65267665335946,76.11431121826172,758800
2025-08-05 00:00:00+00:00,69.6015829742327,69.93964416455597,55.1841122152845,56.06904602050781,2724000
2025-08-06 00:00:00+00:00,55.24377277347669,57.35170539367558,54.70684535919476,56.794891357421875,1410700
2025-08-07 00:00:00+00:00,57.6698836423719,58.092463927706014,54.29917898118678,54.67701721191406,1422200
2025-08-08 00:00:00+00:00,55.11451151545045,55.641493721185796,53.58327576359514,54.67701721191406,1001000
2025-08-11 00:00:00+00:00,54.6869589204201,55.22885514727131,53.185554989882114,53.54350280761719,672300
2025-08-12 00:00:00+00:00,54.47815678864234,56.655690764900264,54.11025995886128,56.60597610473633,910000
2025-08-13 00:00:00+00:00,56.80483874789284,58.87299820362691,56.32259857725461,58.843170166015625,1030800
2025-08-14 00:00:00+00:00,57.93834938402359,59.14146160574633,57.754400969435395,58.853111267089844,658300
2025-08-15 00:00:00+00:00,59.0320855463594,59.161346693608216,57.03352743621156,57.53068161010742,520300
2025-08-18 00:00:00+00:00,57.2423314391653,57.858801554485915,56.80185205091961,57.64999771118164,390800
2025-08-19 00:00:00+00:00,57.88999938964844,58.560001373291016,57.22999954223633,57.790000915527344,544800
2025-08-20 00:00:00+00:00,57.380001068115234,57.643001556396484,56.27000045776367,56.68000030517578,535600
2025-08-21 00:00:00+00:00,56.279998779296875,56.880001068115234,55.970001220703125,56.540000915527344,401900
2025-08-22 00:00:00+00:00,57.0,60.47999954223633,56.970001220703125,60.029998779296875,680800
2025-08-25 00:00:00+00:00,59.880001068115234,59.880001068115234,58.83000183105469,58.849998474121094,340700
2025-08-26 00:00:00+00:00,58.66999816894531,59.10499954223633,58.22999954223633,58.95000076293945,572400
2025-08-27 00:00:00+00:00,58.880001068115234,59.709999084472656,58.209999084472656,59.650001525878906,373500
2025-08-28 00:00:00+00:00,59.79999923706055,59.79999923706055,58.47999954223633,58.56999969482422,476700
2025-08-29 00:00:00+00:00,58.52000045776367,58.869998931884766,57.39099884033203,58.189998626708984,360800
2025-09-02 00:00:00+00:00,57.70000076293945,57.70000076293945,56.720001220703125,57.459999084472656,489800
2025-09-03 00:00:00+00:00,57.18000030517578,57.4900016784668,56.27000045776367,56.52000045776367,637800
2025-09-04 00:00:00+00:00,56.810001373291016,58.220001220703125,56.09000015258789,58.209999084472656,532300
2025-09-05 00:00:00+00:00,58.4900016784668,59.34000015258789,57.65999984741211,59.27000045776367,552900
2025-09-08 00:00:00+00:00,59.16999816894531,59.16999816894531,57.540000915527344,58.52000045776367,510400
2025-09-09 00:00:00+00:00,58.209999084472656,58.44499969482422,57.345001220703125,58.2400016784668,574000
2025-09-10 00:00:00+00:00,58.66999816894531,60.77000045776367,58.48500061035156,60.70000076293945,677500
2025-09-11 00:00:00+00:00,61.0,62.5,60.779998779296875,62.209999084472656,531200
2025-09-12 00:00:00+00:00,62.27000045776367,62.43000030517578,61.040000915527344,61.15999984741211,589400
2025-09-15 00:00:00+00:00,61.529998779296875,61.90999984741211,60.849998474121094,61.77000045776367,685500
2025-09-16 00:00:00+00:00,62.0,62.20000076293945,61.209999084472656,61.959999084472656,375700
2025-09-17 00:00:00+00:00,62.0,62.790000915527344,59.720001220703125,59.79999923706055,797000
2025-09-18 00:00:00+00:00,60.470001220703125,60.755001068115234,58.75,60.56999969482422,601900
2025-09-19 00:00:00+00:00,60.90999984741211,60.90999984741211,59.869998931884766,60.290000915527344,1345800
2025-09-22 00:00:00+00:00,60.220001220703125,60.810001373291016,59.40999984741211,60.560001373291016,738200
2025-09-23 00:00:00+00:00,61.13999938964844,61.869998931884766,60.41999816894531,60.70000076293945,630800
2025-09-24 00:00:00+00:00,60.540000915527344,61.81800079345703,60.349998474121094,61.040000915527344,767500
2025-09-25 00:00:00+00:00,60.470001220703125,61.20000076293945,59.939998626708984,60.52000045776367,462300
2025-09-26 00:00:00+00:00,60.81999969482422,61.35499954223633,59.5,60.7599983215332,1118900
