"('date', '')","('open', 'BEPH')","('high', 'BEPH')","('low', 'BEPH')","('close', 'BEPH')","('volume', 'BEPH')"
2025-01-24 00:00:00+00:00,15.581654442504199,15.69707307225979,15.557607212971243,15.658600807189941,27000
2025-01-27 00:00:00+00:00,15.610508077372678,15.769210985398674,15.543180238045055,15.735547065734863,38500
2025-01-28 00:00:00+00:00,15.735547878329836,15.754783094455313,15.514325464698665,15.6884183883667,11800
2025-01-29 00:00:00+00:00,15.725929244497053,15.774020036298142,15.543180933469909,15.562417984008789,12100
2025-01-30 00:00:00+00:00,15.716310753177783,15.75478301979254,15.650905515022746,15.687455177307129,7200
2025-01-31 00:00:00+00:00,15.677835954327795,15.754782318679187,15.16806697845459,15.16806697845459,60500
2025-02-03 00:00:00+00:00,15.216158435541054,15.658601425874913,15.148830593099104,15.196922302246094,10300
2025-02-04 00:00:00+00:00,15.23539490991301,15.29310422488841,15.168067070017369,15.254631042480469,17700
2025-02-05 00:00:00+00:00,15.35081505319749,15.485471655490409,15.302723344001942,15.360433578491211,11100
2025-02-06 00:00:00+00:00,15.33157785794835,15.475852984173677,15.33157785794835,15.437378883361816,5800
2025-02-07 00:00:00+00:00,15.312341349229905,15.383517149803756,15.254631116700697,15.379669189453125,10800
2025-02-10 00:00:00+00:00,15.50470805583516,15.514324746179454,15.35081440940885,15.495089530944824,6600
2025-02-11 00:00:00+00:00,15.514325396825456,15.514325396825456,15.360433578491211,15.360433578491211,8400
2025-02-12 00:00:00+00:00,15.196921780573375,15.30464632478258,15.187303255619545,15.216157913208008,16900
2025-02-13 00:00:00+00:00,15.370051907226637,15.38928895871612,15.286372751248205,15.350815773010254,6400
2025-02-14 00:00:00+00:00,15.350815250410657,15.466234803598939,15.350815250410657,15.370051383972168,13200
2025-02-18 00:00:00+00:00,15.475852529280896,15.475852529280896,15.254631042480469,15.254631042480469,8700
2025-02-19 00:00:00+00:00,15.225776851987797,15.418143687200674,15.225776851987797,15.273868560791016,16700
2025-02-20 00:00:00+00:00,15.283486724252954,15.293104331967513,15.1584486512334,15.177684783935547,23200
2025-02-21 00:00:00+00:00,15.17768557140691,15.333502749016478,15.158449437706725,15.293105125427246,27300
2025-02-24 00:00:00+00:00,15.254630844521923,15.466233803656149,15.206540055090835,15.245013236999512,13500
2025-02-25 00:00:00+00:00,15.350814658416121,15.46623420715332,15.230585847155742,15.46623420715332,18600
2025-02-26 00:00:00+00:00,15.466234478730842,15.48547152916135,15.148830484811866,15.273868560791016,22700
2025-02-27 00:00:00+00:00,15.26425087585378,15.370051907226637,15.168068370225665,15.350815773010254,42800
2025-02-28 00:00:00+00:00,15.370050825562876,15.370050825562876,15.148830252640767,15.264249801635742,22100
2025-03-03 00:00:00+00:00,15.312341869295663,15.402753805601302,15.261364419057388,15.360433578491211,24300
2025-03-04 00:00:00+00:00,15.293104913698214,15.293104913698214,15.100738992994243,15.119976043701172,34800
2025-03-05 00:00:00+00:00,15.196921506298166,15.216157638585624,14.975700022717845,15.081501960754395,21200
2025-03-06 00:00:00+00:00,15.081502956263703,15.160372846667089,14.869899983495994,14.879518508911133,27500
2025-03-07 00:00:00+00:00,15.004555808444428,15.100738305782762,14.90837239383307,14.92760944366455,34900
2025-03-10 00:00:00+00:00,14.927609314913347,15.052646468647431,14.841044425964355,14.841044425964355,15800
2025-03-11 00:00:00+00:00,14.889135424486096,14.95165491950334,14.87951781679139,14.932417869567871,11900
2025-03-12 00:00:00+00:00,14.956464117930523,14.956464117930523,14.812188995851507,14.889135360717773,15300
2025-03-13 00:00:00+00:00,14.966083145442676,15.235395431518555,14.779487791602945,15.235395431518555,41700
2025-03-14 00:00:00+00:00,15.158448831196898,15.225776672363281,15.062265414725173,15.225776672363281,8100
2025-03-17 00:00:00+00:00,15.17768530633787,15.225777015658053,15.1007389383348,15.158449172973633,18500
2025-03-18 00:00:00+00:00,15.100739190018322,15.176724257119805,15.052647479896596,15.129593849182129,12900
2025-03-19 00:00:00+00:00,15.148830577470845,15.148830577470845,14.9853193169036,15.033411026000977,28100
2025-03-20 00:00:00+00:00,15.07188444415407,15.187303997418422,14.96608341631335,15.04302978515625,18600
2025-03-21 00:00:00+00:00,15.01417420888536,15.110357628575521,14.485168152408685,15.04302978515625,20300
2025-03-24 00:00:00+00:00,15.100738093041851,15.216157638585624,15.033410254126236,15.081501960754395,117100
2025-03-25 00:00:00+00:00,15.168067573120066,15.220967627389962,14.96608312946059,15.071884155273438,16800
2025-03-26 00:00:00+00:00,15.014173904725705,15.05264708836776,14.754480144460103,14.90837287902832,37000
2025-03-27 00:00:00+00:00,14.792952969454722,14.898753992587016,14.629441713621974,14.812189102172852,50200
2025-03-28 00:00:00+00:00,14.754479383381655,14.821807221964024,14.581349607286416,14.590968132019043,58200
2025-03-31 00:00:00+00:00,14.523640457895066,14.523640457895066,14.090816012755884,14.110053062438965,458200
2025-04-01 00:00:00+00:00,14.215855112011573,14.292801481762867,14.129290216723094,14.235092163085938,121300
2025-04-02 00:00:00+00:00,14.388983802866413,14.542876530607282,14.350510620931196,14.514021873474121,111600
2025-04-03 00:00:00+00:00,14.29280084941926,14.407259096792462,14.235091533295511,14.331274032592773,61700
2025-04-04 00:00:00+00:00,14.360129367281523,14.360129367281523,13.975396624720677,13.994633674621582,42500
2025-04-07 00:00:00+00:00,13.667611573680833,14.023488752044821,13.523337364196777,13.523337364196777,59500
2025-04-08 00:00:00+00:00,13.638757293865021,13.89845106160031,13.475246029364882,13.581047058105469,38600
2025-04-09 00:00:00+00:00,13.475245303267675,14.042725435687467,13.4252300740621,13.956160545349121,59400
2025-04-10 00:00:00+00:00,13.78303050994873,13.989824206985691,13.706084146019585,13.78303050994873,58400
2025-04-11 00:00:00+00:00,13.706085026513826,13.840741630676828,13.515642625964004,13.65799331665039,34100
2025-04-14 00:00:00+00:00,13.783031408422984,14.090816884203175,13.61952014509649,13.821504592895508,31300
2025-04-15 00:00:00+00:00,13.820522269829803,14.026652257017432,13.820522269829803,13.859785079956055,16200
2025-04-16 00:00:00+00:00,13.830338168056791,14.085546901219757,13.79303835812534,13.8990478515625,14300
2025-04-17 00:00:00+00:00,14.007021710698048,14.036468585089281,13.815614686906876,13.957942962646484,10500
2025-04-21 00:00:00+00:00,13.997205658427925,14.011928627452487,13.791075667190794,13.830338478088379,16600
2025-04-22 00:00:00+00:00,13.859785361879148,14.07769429014708,13.859785361879148,13.969721794128418,11500
2025-04-23 00:00:00+00:00,14.134625259554323,14.232782756452321,13.997205887216245,14.08554744720459,11900
2025-04-24 00:00:00+00:00,14.105177577842866,14.458542861477833,14.105177577842866,14.419280052185059,13500
2025-04-25 00:00:00+00:00,14.487990626661283,14.487990626661283,14.380017199358619,14.425169944763184,15100
2025-04-28 00:00:00+00:00,14.340754897207818,14.487991138889987,14.095362097170112,14.438912391662598,29600
2025-04-29 00:00:00+00:00,14.438912744239422,14.43989471236963,14.271063593120985,14.330940246582031,9100
2025-04-30 00:00:00+00:00,14.330939700633374,14.429096257646394,14.13462471440887,14.144440650939941,12800
2025-05-01 00:00:00+00:00,14.22296636670173,14.28186105018525,14.056099188947528,14.27499008178711,36900
2025-05-02 00:00:00+00:00,14.448728606497491,14.478175480961145,14.14444111670887,14.16407299041748,18400
2025-05-05 00:00:00+00:00,14.183703961908229,14.45854364179046,14.101252338773339,14.370203018188477,62700
2025-05-06 00:00:00+00:00,14.419280863848671,14.576333045959473,14.399649926146862,14.576333045959473,13000
2025-05-07 00:00:00+00:00,14.645042470517879,14.645042470517879,14.459525385247654,14.463451385498047,18600
2025-05-08 00:00:00+00:00,14.605779060330043,14.605779060330043,14.330939395996998,14.458542823791504,13800
2025-05-09 00:00:00+00:00,14.53706986901941,14.625410490605717,14.321123943132427,14.47523021697998,15500
2025-05-12 00:00:00+00:00,14.537069531083917,14.537069531083917,14.24259799101059,14.301491737365723,13300
2025-05-13 00:00:00+00:00,14.419280675653733,14.55179301378369,14.232782557473952,14.281861305236816,26600
2025-05-14 00:00:00+00:00,14.242598418134095,14.438912472037199,14.075731238291644,14.114994049072266,27100
2025-05-15 00:00:00+00:00,14.095361942775689,14.350570676683278,14.085546942317116,14.105177879333496,37100
2025-05-16 00:00:00+00:00,14.144441183328484,14.576333045959473,14.134625246427946,14.576333045959473,37600
2025-05-19 00:00:00+00:00,14.497807113465662,14.723568040763057,14.46835930339268,14.645042419433594,17900
2025-05-20 00:00:00+00:00,14.635226563902986,14.635226563902986,14.276953297588081,14.321124076843262,13200
2025-05-21 00:00:00+00:00,14.350570400825688,14.438911955949317,14.134624481201172,14.134624481201172,6400
2025-05-22 00:00:00+00:00,14.03646869875559,14.286769473356147,14.026652761845938,14.08554744720459,17700
2025-05-23 00:00:00+00:00,14.05609955721865,14.173887991172524,14.036468619609302,14.16407299041748,20800
2025-05-27 00:00:00+00:00,14.232782670880503,14.427133727246659,14.232782670880503,14.409465789794922,19600
2025-05-28 00:00:00+00:00,14.566516799421162,14.566516799421162,14.340754936004108,14.399649620056152,21800
2025-05-29 00:00:00+00:00,14.497806569081149,14.497806569081149,14.41928001460107,14.458542823791504,7900
2025-05-30 00:00:00+00:00,14.458542861477833,14.478174734173827,14.399649115588279,14.419280052185059,28600
2025-06-02 00:00:00+00:00,14.487991021248746,14.487991021248746,14.193519476374734,14.311307907104492,13400
2025-06-03 00:00:00+00:00,14.311307789959292,14.448728092735442,14.220022201538086,14.220022201538086,16200
2025-06-04 00:00:00+00:00,14.311307984804444,14.517437973725464,14.242598300530517,14.478175163269043,14300
2025-06-05 00:00:00+00:00,14.527253548978337,14.635226041022715,14.342718438033655,14.48308277130127,11000
2025-06-06 00:00:00+00:00,14.55670086272928,14.55670086272928,14.399649620056152,14.399649620056152,7100
2025-06-09 00:00:00+00:00,14.39964931036333,14.56651648613953,14.388852341894017,14.468358993530273,17000
2025-06-10 00:00:00+00:00,14.556700706481934,14.772646630889206,14.47817508598824,14.556700706481934,22500
2025-06-11 00:00:00+00:00,14.576333126184538,14.718660467628608,14.48799156579202,14.497807502746582,14100
2025-06-12 00:00:00+00:00,14.50762199826284,14.674489176280888,14.487991061136785,14.517437934875488,11600
2025-06-13 00:00:00+00:00,14.517437896235087,14.61559538990182,14.40946540208107,14.556700706481934,23600
2025-06-16 00:00:00+00:00,14.56651652472092,14.56651652472092,14.360386538574899,14.429096221923828,37300
2025-06-17 00:00:00+00:00,14.468359226630128,14.537069847003295,14.468359226630128,14.478175163269043,9900
2025-06-18 00:00:00+00:00,14.546884693081095,14.723567806308552,14.51252985130892,14.635226249694824,25500
2025-06-20 00:00:00+00:00,14.576332657459716,14.743199835924315,14.508604005190136,14.723567962646484,17600
2025-06-23 00:00:00+00:00,14.762831120443234,14.919882365964025,14.65976659160744,14.86098861694336,23500
2025-06-24 00:00:00+00:00,14.939513659169629,15.273248010982366,14.939513659169629,15.204537391662598,69300
2025-06-25 00:00:00+00:00,15.2536164109088,15.351773905350766,15.126012042573938,15.175090789794922,40700
2025-06-26 00:00:00+00:00,15.21435386863331,15.42048386171683,15.204537931796176,15.391036987304688,94000
2025-06-27 00:00:00+00:00,15.351774058331253,15.705139356864985,15.351774058331253,15.508825302124023,168500
2025-06-30 00:00:00+00:00,15.626613539243408,15.764032907791261,15.33214199277063,15.459746360778809,205900
2025-07-01 00:00:00+00:00,15.410667186061362,15.45974593179484,15.324289567113626,15.400851249694824,12800
2025-07-02 00:00:00+00:00,15.459746633247622,15.469562570059537,15.361589137326982,15.430299758911133,7100
2025-07-03 00:00:00+00:00,15.44011402130127,15.4793777666714,15.351773402516116,15.44011402130127,8000
2025-07-07 00:00:00+00:00,15.459745893986335,15.528455576185637,15.371404339101968,15.44011402130127,9900
2025-07-08 00:00:00+00:00,15.459746165910298,15.494101007614223,15.410667419433594,15.410667419433594,12800
2025-07-09 00:00:00+00:00,15.449929957643803,15.577534321799087,15.361588402759436,15.44011402130127,8200
2025-07-10 00:00:00+00:00,15.440114178469315,15.52845573425293,15.381220432013054,15.52845573425293,6400
2025-07-11 00:00:00+00:00,15.528455576185637,15.528455576185637,15.3812202754445,15.44011402130127,11600
2025-07-14 00:00:00+00:00,15.322326028693308,15.548087890487876,15.322326028693308,15.392999649047852,9200
2025-07-15 00:00:00+00:00,15.350000381469727,15.677000045776367,15.15999984741211,15.15999984741211,25600
2025-07-16 00:00:00+00:00,15.15999984741211,15.222999572753906,15.100000381469727,15.100000381469727,8900
2025-07-17 00:00:00+00:00,15.050000190734863,15.319999694824219,15.050000190734863,15.279999732971191,16200
2025-07-18 00:00:00+00:00,15.34000015258789,15.420000076293945,15.260000228881836,15.300000190734863,10800
2025-07-21 00:00:00+00:00,15.350000381469727,15.425000190734863,15.119999885559082,15.130000114440918,29600
2025-07-22 00:00:00+00:00,15.130000114440918,15.239999771118164,15.130000114440918,15.149999618530273,9300
2025-07-23 00:00:00+00:00,15.130000114440918,15.279999732971191,15.130000114440918,15.180000305175781,22700
2025-07-24 00:00:00+00:00,15.1899995803833,15.329999923706055,15.1899995803833,15.220000267028809,23800
2025-07-25 00:00:00+00:00,15.239999771118164,15.519000053405762,15.239999771118164,15.3100004196167,22400
2025-07-28 00:00:00+00:00,15.350000381469727,15.428999900817871,15.350000381469727,15.369999885559082,16800
2025-07-29 00:00:00+00:00,15.4399995803833,15.645000457763672,15.430000305175781,15.600000381469727,15000
2025-07-30 00:00:00+00:00,15.600000381469727,15.760000228881836,15.510000228881836,15.520000457763672,21200
2025-07-31 00:00:00+00:00,15.619999885559082,15.729999542236328,15.470000267028809,15.699999809265137,66400
2025-08-01 00:00:00+00:00,15.720000267028809,15.720000267028809,15.5,15.550000190734863,12000
2025-08-04 00:00:00+00:00,15.569999694824219,15.758999824523926,15.550000190734863,15.710000038146973,13800
2025-08-05 00:00:00+00:00,15.670000076293945,15.729999542236328,15.619999885559082,15.630000114440918,19600
2025-08-06 00:00:00+00:00,15.619999885559082,15.720000267028809,15.600000381469727,15.670000076293945,21600
2025-08-07 00:00:00+00:00,15.670000076293945,15.770000457763672,15.670000076293945,15.680000305175781,10700
2025-08-08 00:00:00+00:00,15.65999984741211,15.800000190734863,15.649999618530273,15.760000228881836,20300
2025-08-11 00:00:00+00:00,15.800000190734863,15.819999694824219,15.649999618530273,15.699999809265137,23800
2025-08-12 00:00:00+00:00,15.75,15.90999984741211,15.75,15.90999984741211,18800
2025-08-13 00:00:00+00:00,15.90999984741211,16.100000381469727,15.90999984741211,16.100000381469727,30600
2025-08-14 00:00:00+00:00,16.079999923706055,16.079999923706055,15.859999656677246,15.859999656677246,9800
2025-08-15 00:00:00+00:00,15.899999618530273,15.920000076293945,15.800000190734863,15.920000076293945,17600
2025-08-18 00:00:00+00:00,15.970000267028809,16.040000915527344,15.899999618530273,16.0,15400
2025-08-19 00:00:00+00:00,16.020000457763672,16.149999618530273,15.850000381469727,16.139999389648438,13200
2025-08-20 00:00:00+00:00,16.229999542236328,16.229999542236328,16.049999237060547,16.18000030517578,9300
2025-08-21 00:00:00+00:00,16.200000762939453,16.200000762939453,16.149999618530273,16.200000762939453,20300
2025-08-22 00:00:00+00:00,16.229999542236328,16.5,16.229999542236328,16.350000381469727,31800
2025-08-25 00:00:00+00:00,16.350000381469727,16.40999984741211,16.260000228881836,16.399999618530273,39100
2025-08-26 00:00:00+00:00,16.420000076293945,16.48900032043457,16.350000381469727,16.399999618530273,24500
2025-08-27 00:00:00+00:00,16.440000534057617,16.440000534057617,16.399999618530273,16.416000366210938,16400
2025-08-28 00:00:00+00:00,16.450000762939453,16.450000762939453,16.100000381469727,16.170000076293945,11000
2025-08-29 00:00:00+00:00,16.25,16.43600082397461,15.880000114440918,15.920000076293945,119800
2025-09-02 00:00:00+00:00,15.930000305175781,16.3799991607666,15.930000305175781,16.360000610351562,48200
2025-09-03 00:00:00+00:00,16.40999984741211,16.40999984741211,16.229000091552734,16.290000915527344,8200
2025-09-04 00:00:00+00:00,16.399999618530273,16.399999618530273,16.200000762939453,16.219999313354492,13900
2025-09-05 00:00:00+00:00,16.329999923706055,16.450000762939453,16.260000228881836,16.450000762939453,22100
2025-09-08 00:00:00+00:00,16.59000015258789,16.59000015258789,16.399999618530273,16.5,15000
2025-09-09 00:00:00+00:00,16.549999237060547,16.549999237060547,16.450000762939453,16.489999771118164,8600
2025-09-10 00:00:00+00:00,16.530000686645508,16.575000762939453,16.489999771118164,16.530000686645508,16000
2025-09-11 00:00:00+00:00,16.549999237060547,16.81999969482422,16.52199935913086,16.760000228881836,27700
2025-09-12 00:00:00+00:00,16.84000015258789,16.84000015258789,16.610000610351562,16.75,13700
2025-09-15 00:00:00+00:00,16.829999923706055,16.829999923706055,16.65999984741211,16.690000534057617,17300
2025-09-16 00:00:00+00:00,16.75,16.799999237060547,16.687999725341797,16.700000762939453,14600
2025-09-17 00:00:00+00:00,16.700000762939453,16.889999389648438,16.700000762939453,16.760000228881836,11300
2025-09-18 00:00:00+00:00,16.850000381469727,16.850000381469727,16.6200008392334,16.649999618530273,8200
2025-09-19 00:00:00+00:00,16.649999618530273,16.649999618530273,16.3799991607666,16.3799991607666,14700
2025-09-22 00:00:00+00:00,16.389999389648438,16.549999237060547,16.389999389648438,16.40999984741211,8500
2025-09-23 00:00:00+00:00,16.34000015258789,16.45599937438965,16.15999984741211,16.200000762939453,24500
2025-09-24 00:00:00+00:00,16.219999313354492,16.325000762939453,15.989999771118164,15.994999885559082,21600
2025-09-25 00:00:00+00:00,16.0,16.542999267578125,15.739999771118164,15.739999771118164,41600
2025-09-26 00:00:00+00:00,15.800000190734863,15.850000381469727,15.649999618530273,15.800000190734863,28700
