"('date', '')","('open', 'AWI')","('high', 'AWI')","('low', 'AWI')","('close', 'AWI')","('volume', 'AWI')"
2025-01-27 00:00:00+00:00,148.37151978993597,150.63855424400447,147.4169717804212,148.19253540039062,377100
2025-01-28 00:00:00+00:00,147.97380096653916,149.31611562003204,147.96384811750394,148.80902099609375,128400
2025-01-29 00:00:00+00:00,149.30616387503244,149.95246177633408,146.27350375010457,146.55191040039062,217300
2025-01-30 00:00:00+00:00,147.85445630300163,151.7123986310093,147.31753353657933,151.2848358154297,295200
2025-01-31 00:00:00+00:00,151.36438546037013,152.3388239078064,149.0874135350457,150.1513214111328,221100
2025-02-03 00:00:00+00:00,146.8203961720239,149.26639990395418,145.07039397341225,148.62010192871094,240400
2025-02-04 00:00:00+00:00,148.67974853515625,150.2408285596919,148.3615759931264,148.67974853515625,155100
2025-02-05 00:00:00+00:00,149.88285777645328,152.04051675932988,149.22660707050272,151.59307861328125,248500
2025-02-06 00:00:00+00:00,152.74647296197008,153.13425471642643,151.26495518900737,152.27914428710938,205100
2025-02-07 00:00:00+00:00,152.05046440959734,152.79619975927483,149.36582018516333,150.1513214111328,168600
2025-02-10 00:00:00+00:00,151.14565276374972,151.31468430866389,149.8331662853467,150.61866760253906,147200
2025-02-11 00:00:00+00:00,150.29052721002702,152.07035743688766,150.15132388267688,151.56324768066406,163700
2025-02-12 00:00:00+00:00,148.48088396147355,151.82177899005944,147.14850708934148,150.39990234375,350100
2025-02-13 00:00:00+00:00,151.79195979552486,152.32888261232205,150.3004889830569,152.15985107421875,155900
2025-02-14 00:00:00+00:00,152.68682130871474,153.7407914857781,152.3288677417853,152.99505615234375,212600
2025-02-18 00:00:00+00:00,152.86582471806764,155.17262508069058,152.05048003605427,153.31326293945312,390600
2025-02-19 00:00:00+00:00,151.9709188494776,152.66693548102097,150.53910453771724,151.38427734375,172300
2025-02-20 00:00:00+00:00,150.63855106483544,150.8075826018229,148.1627040705535,148.49082946777344,273400
2025-02-21 00:00:00+00:00,149.1967836781701,149.1967836781701,144.28487124478022,146.05474853515625,327800
2025-02-24 00:00:00+00:00,145.82607592304473,146.84026514733435,143.84738585835606,144.89141845703125,388300
2025-02-25 00:00:00+00:00,148.5505027697815,155.70957557432348,144.56330916582945,152.44822692871094,748300
2025-02-26 00:00:00+00:00,153.73088248833403,154.70530592429958,150.9269098289698,151.36441040039062,323100
2025-02-27 00:00:00+00:00,149.8530406273286,151.25501156538297,148.19252321716357,150.33030700683594,470700
2025-02-28 00:00:00+00:00,151.0462359855889,152.8061607555576,150.52918848273745,152.78628540039062,257500
2025-03-03 00:00:00+00:00,152.84591870974333,154.21807661022737,150.30047780660297,151.20530700683594,383400
2025-03-04 00:00:00+00:00,149.1669570601655,150.88711564605256,146.89992286257322,148.3416748046875,240400
2025-03-05 00:00:00+00:00,148.02351043894396,152.5277513443582,147.12863396752087,151.70248413085938,289300
2025-03-06 00:00:00+00:00,150.34546630930237,151.3517644891022,146.78859325756633,148.2830810546875,331400
2025-03-07 00:00:00+00:00,147.53583979378857,150.13624921537843,144.42730998507108,148.97055053710938,565500
2025-03-10 00:00:00+00:00,146.99780962550236,150.01668889215216,142.11582234924813,143.4708251953125,559900
2025-03-11 00:00:00+00:00,143.14204395980417,143.9191764229327,138.4991647396756,140.97006225585938,449600
2025-03-12 00:00:00+00:00,141.60770574603941,142.51435012528881,137.99104039993023,139.69476318359375,673400
2025-03-13 00:00:00+00:00,139.8441916678943,139.87408020468223,135.1016896640649,135.50021362304688,555600
2025-03-14 00:00:00+00:00,137.58254679408032,140.05344430023587,136.52644448707477,139.7246551513672,554100
2025-03-17 00:00:00+00:00,139.2463982020613,141.6076991574653,138.84787422111245,141.0995635986328,424800
2025-03-18 00:00:00+00:00,140.11321854302565,141.48813698905022,138.8179927350672,140.94017028808594,305700
2025-03-19 00:00:00+00:00,140.671169924944,143.8494500279015,139.27630539932238,142.5940704345703,402300
2025-03-20 00:00:00+00:00,140.87040609424955,142.71361362097767,140.01356589519372,140.5515899658203,257800
2025-03-21 00:00:00+00:00,139.09695752133754,140.78074949021897,137.31354215713594,140.5416259765625,561700
2025-03-24 00:00:00+00:00,142.95274247670403,145.77234475583703,142.9128961559375,145.5133056640625,391000
2025-03-25 00:00:00+00:00,144.96531407805966,147.63545827030384,144.32766656926137,145.4734344482422,149100
2025-03-26 00:00:00+00:00,145.9516748075304,146.62916860345874,143.03243425040006,143.99887084960938,249800
2025-03-27 00:00:00+00:00,143.6700875867404,144.6066356862321,141.65750647098477,143.73983764648438,315800
2025-03-28 00:00:00+00:00,143.10219433758425,143.75975742010002,138.44935744550293,139.0371856689453,218600
2025-03-31 00:00:00+00:00,137.78179578336167,140.4818435796546,135.72936844434864,140.36228942871094,426400
2025-04-01 00:00:00+00:00,139.39585334957872,141.55787706918122,138.15044693026516,141.11949157714844,269800
2025-04-02 00:00:00+00:00,139.62501925092107,143.61032023162693,139.62501925092107,142.5841064453125,236300
2025-04-03 00:00:00+00:00,139.09695394218173,139.51540867827646,131.2857684629834,134.53378295898438,410600
2025-04-04 00:00:00+00:00,128.63555034634078,132.85997477129845,125.83587889786432,130.110107421875,379800
2025-04-07 00:00:00+00:00,124.60041591753365,131.445164563494,121.92030653854833,127.87833404541016,502100
2025-04-08 00:00:00+00:00,130.72783421393316,132.5710266845662,124.36130928849063,125.63660430908203,851700
2025-04-09 00:00:00+00:00,124.86943799782283,137.13419866517083,122.7572258566598,135.03195190429688,589100
2025-04-10 00:00:00+00:00,132.53117353847915,133.44779083713624,128.56578856048972,132.04296875,279300
2025-04-11 00:00:00+00:00,130.0304061870283,134.50391214543617,129.52228576967929,134.244873046875,226400
2025-04-14 00:00:00+00:00,135.64966225523693,136.07808997250797,132.5809941905424,134.53378295898438,226100
2025-04-15 00:00:00+00:00,133.94597383372226,136.73568767405453,133.94597383372226,135.32090759277344,436100
2025-04-16 00:00:00+00:00,134.4540885363946,135.63971800829987,131.1761851752889,133.18875122070312,243300
2025-04-17 00:00:00+00:00,133.28838523506107,135.78915603650924,132.93966533084748,133.54742431640625,276700
2025-04-21 00:00:00+00:00,132.22232650965188,132.29206136957305,128.177233350017,129.5720977783203,304800
2025-04-22 00:00:00+00:00,131.57470032063145,133.0293417669025,130.27947455118488,132.0031280517578,297600
2025-04-23 00:00:00+00:00,134.71313603459626,138.0807048490862,132.79022050669582,133.61717224121094,326700
2025-04-24 00:00:00+00:00,133.98579599868825,138.27995477313212,132.32193489598694,137.9412078857422,425500
2025-04-25 00:00:00+00:00,138.1903050944515,139.0072990728707,136.58622088073838,137.9910430908203,366700
2025-04-28 00:00:00+00:00,138.16041881278008,139.82428013451283,136.47662672954345,138.4095001220703,416500
2025-04-29 00:00:00+00:00,140.16301686601471,145.10479637188612,136.9448908409474,144.78598022460938,721100
2025-04-30 00:00:00+00:00,144.2878290563029,145.593012692811,141.41840749024647,144.48709106445312,519000
2025-05-01 00:00:00+00:00,145.54317945239012,148.2033657733746,145.54317945239012,146.27049255371094,422800
2025-05-02 00:00:00+00:00,147.7052092997505,150.3952842700628,147.66536298137726,149.3790283203125,389200
2025-05-05 00:00:00+00:00,147.81480204055646,151.31189789561805,147.81480204055646,149.56832885742188,419800
2025-05-06 00:00:00+00:00,147.6454430704914,150.1063676848868,147.51591592150734,149.51853942871094,185000
2025-05-07 00:00:00+00:00,150.03661870558088,150.3454771067328,147.70522122328867,148.6417694091797,223100
2025-05-08 00:00:00+00:00,150.02751716354734,152.6233124652832,149.54828075945792,151.30545043945312,288500
2025-05-09 00:00:00+00:00,152.18402520437627,152.86293584943508,150.8362127618701,151.884521484375,375800
2025-05-12 00:00:00+00:00,157.1559961018163,158.9331225532005,154.34053933451113,156.1775665283203,292600
2025-05-13 00:00:00+00:00,156.6967319786948,157.89479253192926,156.32733391027384,157.39559936523438,250900
2025-05-14 00:00:00+00:00,157.4754745445213,158.45390413503145,156.4072090729779,157.0761260986328,234500
2025-05-15 00:00:00+00:00,157.39560487526492,158.70350381449168,156.96630604927853,158.6735382080078,223700
2025-05-16 00:00:00+00:00,158.74341855173745,160.20106922386177,158.2741757813104,159.90155029296875,213600
2025-05-19 00:00:00+00:00,158.05453750186314,160.07128215450223,158.05453750186314,159.4722442626953,262600
2025-05-20 00:00:00+00:00,160.15114993470075,160.68029345462222,158.67352724306542,159.24261474609375,228300
2025-05-21 00:00:00+00:00,157.2658122504085,157.70510465431312,153.66163714367465,155.5785369873047,200300
2025-05-22 00:00:00+00:00,154.65003463183342,155.8780607721075,153.81139378054834,154.9395751953125,242600
2025-05-23 00:00:00+00:00,152.87290254157196,154.80977436506265,151.4951398323957,154.1807861328125,175900
2025-05-27 00:00:00+00:00,155.79818190207408,157.6451873779297,153.64166388299498,157.6451873779297,196200
2025-05-28 00:00:00+00:00,157.72506208204837,159.17271915804113,154.620080105793,155.2390899658203,210400
2025-05-29 00:00:00+00:00,155.95794183605878,156.09771531873886,154.14087132705077,155.72830200195312,156500
2025-05-30 00:00:00+00:00,155.23910224990365,155.79819617997657,153.2323358951177,155.37887573242188,187800
2025-06-02 00:00:00+00:00,155.13925706430084,155.13925706430084,151.87452937642317,153.8114013671875,232500
2025-06-03 00:00:00+00:00,154.1208940561839,155.1192803937567,153.72154561482137,154.7998046875,253200
2025-06-04 00:00:00+00:00,155.1791748606639,156.26742750257284,154.3205772698752,155.2490692138672,200300
2025-06-05 00:00:00+00:00,155.4387686912706,155.47869744106134,153.8812884686053,154.7698516845703,156100
2025-06-06 00:00:00+00:00,155.9679081259276,156.09770321912936,153.55181512164106,154.55020141601562,166900
2025-06-09 00:00:00+00:00,154.9895006517082,155.16920288021353,153.65165138033578,154.2806396484375,329300
2025-06-10 00:00:00+00:00,154.77982312238538,155.74825902866868,153.54181865606301,154.17080688476562,269100
2025-06-11 00:00:00+00:00,155.17917539928186,156.23747767468154,152.65325927734375,152.65325927734375,332700
2025-06-12 00:00:00+00:00,151.5250917308034,154.5901297240288,150.886125113592,153.85133361816406,232700
2025-06-13 00:00:00+00:00,151.8845223055297,152.97275978519602,150.00755106781762,151.02590942382812,194500
2025-06-16 00:00:00+00:00,152.36373097040376,153.34214526033057,151.20559922811003,151.4052734375,255900
2025-06-17 00:00:00+00:00,150.0474688927926,152.03426309514202,148.81945802107202,150.20721435546875,388600
2025-06-18 00:00:00+00:00,150.42686155860102,152.14408720837648,149.81784530799268,151.08580017089844,421700
2025-06-20 00:00:00+00:00,151.72476513563592,152.72315142185624,150.30705843730297,151.93441772460938,427400
2025-06-23 00:00:00+00:00,151.9943460746684,156.2175161436869,151.23556268549072,156.06776428222656,241200
2025-06-24 00:00:00+00:00,157.94471619906105,158.75340669831485,156.43715830749946,158.10446166992188,250700
2025-06-25 00:00:00+00:00,158.60365545922252,159.15277099609375,156.74665624718224,159.15277099609375,344300
2025-06-26 00:00:00+00:00,159.89156303587842,160.74019750144697,158.35405480628904,160.3208770751953,363600
2025-06-27 00:00:00+00:00,160.99976664973823,169.04677289428776,160.56048948154236,162.8567657470703,598400
2025-06-30 00:00:00+00:00,163.15628600465985,163.15628600465985,160.3508229617075,162.17787170410156,322900
2025-07-01 00:00:00+00:00,161.94824995115738,167.2596571954105,161.29928970954631,165.33277893066406,333600
2025-07-02 00:00:00+00:00,164.92343327343187,166.60071492407135,164.11474281800457,165.81199645996094,210200
2025-07-03 00:00:00+00:00,165.91183521071153,167.64903293228562,165.44260764481214,167.47930908203125,298200
2025-07-07 00:00:00+00:00,167.16981364268204,167.7888083075673,165.55243262325055,166.98011779785156,209700
2025-07-08 00:00:00+00:00,166.59074522638707,168.41779405586036,165.76208273646205,166.43099975585938,364000
2025-07-09 00:00:00+00:00,167.419411177332,168.74726686448156,165.81200852806322,167.85870361328125,337700
2025-07-10 00:00:00+00:00,168.028420074098,170.58428660626777,167.30958070765448,169.3363037109375,236100
2025-07-11 00:00:00+00:00,168.06835005245037,168.68735993229274,166.89026150304548,167.78880310058594,180000
2025-07-14 00:00:00+00:00,167.5292337358338,168.22810113883537,166.5008970069529,167.67898559570312,206600
2025-07-15 00:00:00+00:00,169.04678390693695,169.04678390693695,163.8152339544384,163.84518432617188,175300
2025-07-16 00:00:00+00:00,163.98494803785167,164.95338395732597,161.75855087800312,164.2545166015625,272800
2025-07-17 00:00:00+00:00,164.49412488634312,167.3894543599023,164.49412488634312,166.57077026367188,319900
2025-07-18 00:00:00+00:00,166.6206929962147,167.14983652917988,163.98495371032857,165.01329040527344,262900
2025-07-21 00:00:00+00:00,165.61232178319486,166.34113950546924,163.72537231445312,163.72537231445312,216600
2025-07-22 00:00:00+00:00,164.5640166487363,166.67061236379695,164.08479548741505,165.15306091308594,346400
2025-07-23 00:00:00+00:00,166.44098733393616,168.84708674703518,165.462557788057,167.22970581054688,256600
2025-07-24 00:00:00+00:00,167.0500014964935,168.55755931136892,166.18139506422608,167.37945556640625,386800
2025-07-25 00:00:00+00:00,168.54758280986528,169.14660545054375,167.61907562727296,168.2680206298828,256300
2025-07-28 00:00:00+00:00,168.7173160157383,169.22648757369538,167.74888003035903,168.54759216308594,535700
2025-07-29 00:00:00+00:00,172.7208270484961,184.40194351881559,172.7208270484961,184.3620147705078,1529900
2025-07-30 00:00:00+00:00,183.65316302345977,190.72174009362377,183.3236937052636,189.67343139648438,881000
2025-07-31 00:00:00+00:00,188.9446072988375,191.4305946704509,186.1091938626796,187.86634826660156,623000
2025-08-01 00:00:00+00:00,186.95781330536232,188.38551363805044,184.7513881105252,188.21578979492188,515100
2025-08-04 00:00:00+00:00,188.92463706717498,190.64186273812152,187.83639964610015,189.27407836914062,397100
2025-08-05 00:00:00+00:00,190.17261675308814,190.66183152077267,187.60677190281564,190.45216369628906,413900
2025-08-06 00:00:00+00:00,190.90145939463036,191.0112825017538,187.4769863155384,190.56199645996094,318500
2025-08-07 00:00:00+00:00,190.6699981689453,192.0,187.72000122070312,187.8699951171875,327800
2025-08-08 00:00:00+00:00,189.75,190.0800018310547,187.58999633789062,188.27999877929688,393000
2025-08-11 00:00:00+00:00,188.16000366210938,189.58999633789062,186.86000061035156,189.58999633789062,513000
2025-08-12 00:00:00+00:00,190.19000244140625,194.33999633789062,189.5500030517578,194.1300048828125,585700
2025-08-13 00:00:00+00:00,196.07000732421875,197.0399932861328,194.4600067138672,196.27999877929688,465400
2025-08-14 00:00:00+00:00,194.25999450683594,196.00999450683594,192.1699981689453,194.16000366210938,313800
2025-08-15 00:00:00+00:00,193.91000366210938,194.16000366210938,191.72999572753906,194.1300048828125,402500
2025-08-18 00:00:00+00:00,194.11000061035156,194.6699981689453,192.02000427246094,193.86000061035156,408700
2025-08-19 00:00:00+00:00,194.00999450683594,196.38999938964844,193.69000244140625,195.27000427246094,230800
2025-08-20 00:00:00+00:00,194.27000427246094,196.07000732421875,192.38999938964844,193.89999389648438,286100
2025-08-21 00:00:00+00:00,192.6300048828125,195.0800018310547,192.10000610351562,193.5399932861328,283600
2025-08-22 00:00:00+00:00,194.24000549316406,198.5399932861328,193.9600067138672,197.24000549316406,299600
2025-08-25 00:00:00+00:00,197.07000732421875,197.2100067138672,195.89999389648438,196.25,281500
2025-08-26 00:00:00+00:00,195.60000610351562,198.63999938964844,195.60000610351562,197.55999755859375,192500
2025-08-27 00:00:00+00:00,197.11000061035156,198.5,197.11000061035156,197.6699981689453,344500
2025-08-28 00:00:00+00:00,197.99000549316406,198.24000549316406,195.91000366210938,197.57000732421875,385800
2025-08-29 00:00:00+00:00,197.9499969482422,197.9499969482422,193.8000030517578,195.77000427246094,527800
2025-09-02 00:00:00+00:00,193.5,195.08999633789062,192.7899932861328,194.77000427246094,405200
2025-09-03 00:00:00+00:00,193.8000030517578,195.91000366210938,192.99000549316406,194.61000061035156,262900
2025-09-04 00:00:00+00:00,195.89999389648438,197.3300018310547,195.11000061035156,197.1699981689453,337600
2025-09-05 00:00:00+00:00,198.32000732421875,199.72999572753906,196.13999938964844,198.42999267578125,299200
2025-09-08 00:00:00+00:00,197.8699951171875,198.88999938964844,196.3800048828125,197.0,634500
2025-09-09 00:00:00+00:00,196.6699981689453,196.6699981689453,192.13999938964844,194.1999969482422,468200
2025-09-10 00:00:00+00:00,194.42999267578125,196.80999755859375,194.42999267578125,195.6999969482422,223400
2025-09-11 00:00:00+00:00,196.91000366210938,199.55999755859375,195.77999877929688,199.1300048828125,453100
2025-09-12 00:00:00+00:00,200.7100067138672,200.83999633789062,196.25,196.52000427246094,258200
2025-09-15 00:00:00+00:00,196.86000061035156,198.0,195.85000610351562,196.60000610351562,212300
2025-09-16 00:00:00+00:00,196.3699951171875,196.9499969482422,194.35000610351562,195.0500030517578,272400
2025-09-17 00:00:00+00:00,195.74000549316406,197.50999450683594,192.44000244140625,193.92999267578125,290000
2025-09-18 00:00:00+00:00,193.61000061035156,197.85000610351562,193.60000610351562,197.4199981689453,301900
2025-09-19 00:00:00+00:00,197.6699981689453,198.16000366210938,195.0500030517578,196.57000732421875,645800
2025-09-22 00:00:00+00:00,195.75999450683594,196.85000610351562,194.27999877929688,196.08999633789062,209000
2025-09-23 00:00:00+00:00,196.0,197.2100067138672,193.52000427246094,194.89999389648438,213800
2025-09-24 00:00:00+00:00,194.11000061035156,195.77999877929688,192.10000610351562,192.97000122070312,181000
2025-09-25 00:00:00+00:00,192.52999877929688,194.3699951171875,191.50999450683594,192.1699981689453,178600
2025-09-26 00:00:00+00:00,193.42999267578125,195.38999938964844,192.92999267578125,193.97999572753906,174300
