"('date', '')","('open', 'ASIX')","('high', 'ASIX')","('low', 'ASIX')","('close', 'ASIX')","('volume', 'ASIX')"
2025-01-24 00:00:00+00:00,31.02497765559329,31.127741326676166,30.594346538588834,30.956466674804688,116400
2025-01-27 00:00:00+00:00,31.308800847153282,31.881344757105293,31.14046443652385,31.62198829650879,125000
2025-01-28 00:00:00+00:00,31.436032064955278,31.749217650316062,31.065102817291102,31.15220832824707,91100
2025-01-29 00:00:00+00:00,30.98582935189177,31.396887780676593,30.89774566954265,31.19135856628418,82600
2025-01-30 00:00:00+00:00,31.250081024959496,31.58284119455924,30.205802337458003,30.52583885192871,120100
2025-01-31 00:00:00+00:00,30.339883787104043,30.897745867737967,30.163716421275772,30.613922119140625,152600
2025-02-03 00:00:00+00:00,30.056057165307422,30.12946085418899,29.01862943839915,29.889678955078125,165800
2025-02-04 00:00:00+00:00,29.762447156771337,30.437754770585137,29.675341642117164,30.33988380432129,91200
2025-02-05 00:00:00+00:00,30.134356098581286,30.134356098581286,29.61564129023537,29.74287223815918,87100
2025-02-06 00:00:00+00:00,29.99733714687599,30.315417328938782,29.41500777568527,29.645004272460938,72200
2025-02-07 00:00:00+00:00,29.645002411303714,29.645002411303714,28.617360103048608,28.685869216918945,96200
2025-02-10 00:00:00+00:00,29.429687884478884,29.429687884478884,28.695658415327998,28.822891235351562,99200
2025-02-11 00:00:00+00:00,28.9794819445777,29.57649126695202,28.90118554819746,29.400325775146484,92400
2025-02-12 00:00:00+00:00,28.999054508409554,29.224158280344827,28.705443490036007,29.01862907409668,88600
2025-02-13 00:00:00+00:00,29.273093094797726,29.273093094797726,28.852249262353133,29.096925735473633,77500
2025-02-14 00:00:00+00:00,29.410114104729658,29.772236140569166,28.959910247628486,29.057781219482422,67500
2025-02-18 00:00:00+00:00,29.106713643162653,29.9679758924039,29.106713643162653,29.772233963012695,138700
2025-02-19 00:00:00+00:00,29.312242458055145,29.88967908851914,29.093011425441684,29.586278915405273,127100
2025-02-20 00:00:00+00:00,29.58627871364341,30.19307718899976,28.617360103048608,28.685869216918945,147300
2025-02-21 00:00:00+00:00,29.19479780660401,30.36924566886989,27.576018856063396,29.136075973510742,196600
2025-02-24 00:00:00+00:00,29.410113002392322,29.73308589069131,27.942054079809008,28.0888614654541,266100
2025-02-25 00:00:00+00:00,28.16715770983969,28.764167065654398,28.079074025636405,28.25524139404297,236400
2025-02-26 00:00:00+00:00,28.186727393387198,28.313960197723457,27.716949039068503,27.94205093383789,142000
2025-02-27 00:00:00+00:00,27.599506256049498,28.079071907913292,26.777393176644907,27.080791473388672,326100
2025-02-28 00:00:00+00:00,27.11993885921392,27.403764458566776,26.90462423906346,27.325468063354492,175400
2025-03-03 00:00:00+00:00,27.15909058583339,27.85397092641183,26.17549191030378,26.24889373779297,238800
2025-03-04 00:00:00+00:00,25.935707723860826,25.98953684988959,25.152743709079168,25.270187377929688,196500
2025-03-05 00:00:00+00:00,25.41699306601898,26.131449834323305,25.3338039555923,25.89655876159668,184600
2025-03-06 00:00:00+00:00,25.730180639546155,26.425060976602524,25.730180639546155,26.1412353515625,127700
2025-03-07 00:00:00+00:00,26.141234204349445,26.278254302408552,25.59315941231321,25.72039222717285,102700
2025-03-10 00:00:00+00:00,25.45452257712552,25.612074595237196,24.09563407320205,24.45997428894043,176700
2025-03-11 00:00:00+00:00,24.459974270822226,24.686455061918974,23.83961155656984,24.085786819458008,150700
2025-03-12 00:00:00+00:00,24.144869512439655,24.144869512439655,23.23894449698891,23.366954803466797,180100
2025-03-13 00:00:00+00:00,23.24879253040307,23.819919067688275,22.854910605515443,23.199556350708008,129000
2025-03-14 00:00:00+00:00,23.41619049135848,23.760834339342342,23.25863848137497,23.682058334350586,104400
2025-03-17 00:00:00+00:00,23.51466109844044,24.036553349964695,23.416192492412097,23.73129653930664,140300
2025-03-18 00:00:00+00:00,23.435882645770356,23.800222835899767,22.6579698457934,23.110931396484375,228700
2025-03-19 00:00:00+00:00,23.140474123690954,23.366954909034806,22.74659408870857,23.229097366333008,161600
2025-03-20 00:00:00+00:00,22.92384075571405,23.31772079381879,22.854910105648568,22.953380584716797,143300
2025-03-21 00:00:00+00:00,22.579194422922207,22.766288140403653,22.131155539230836,22.657970428466797,377800
2025-03-24 00:00:00+00:00,23.051852484977022,23.051852484977022,22.508297435430787,22.70720672607422,149800
2025-03-25 00:00:00+00:00,22.608735770122273,22.717053489336493,22.224702952062035,22.27393913269043,178800
2025-03-26 00:00:00+00:00,22.33301955654068,22.520113277253444,22.106538771459427,22.480724334716797,118600
2025-03-27 00:00:00+00:00,22.372408203502157,22.805677211213347,22.16562187506145,22.70720672607422,144400
2025-03-28 00:00:00+00:00,22.598888353754475,22.598888353754475,22.00806738720616,22.224700927734375,168200
2025-03-31 00:00:00+00:00,21.99822144362448,22.461030257541424,21.84066942704985,22.303478240966797,122400
2025-04-01 00:00:00+00:00,21.89974977674572,22.164635334541305,21.555104054855626,22.086843490600586,114900
2025-04-02 00:00:00+00:00,21.801281783716796,22.205009085032415,21.71265853433841,22.19516372680664,174200
2025-04-03 00:00:00+00:00,21.171073235757653,21.230154774714514,20.412852952832925,20.452241897583008,238700
2025-04-04 00:00:00+00:00,19.54631566578669,20.08790047671511,18.916105734441018,20.048513412475586,365700
2025-04-07 00:00:00+00:00,19.103200912109706,20.531018254471242,18.418833949988713,18.916107177734375,443100
2025-04-08 00:00:00+00:00,19.654631117463396,19.831877598502214,18.157887020379384,18.404062271118164,281900
2025-04-09 00:00:00+00:00,18.35482612029827,21.195688743263496,18.202198666649718,20.787038803100586,314800
2025-04-10 00:00:00+00:00,20.186371230700413,20.186371230700413,19.369069446242683,19.822031021118164,199600
2025-04-11 00:00:00+00:00,19.62509303125585,20.373466085304845,19.3690705223837,20.176525115966797,186200
2025-04-14 00:00:00+00:00,20.560556501825364,20.560556501825364,19.802338142703995,20.235605239868164,195000
2025-04-15 00:00:00+00:00,20.078053437643916,20.358693081457037,19.84172541538909,19.959890365600586,160800
2025-04-16 00:00:00+00:00,19.6546317870478,19.95989046064433,19.359222227364643,19.634939193725586,154800
2025-04-17 00:00:00+00:00,19.408456928293283,20.16667719280083,19.388764334564836,19.644786834716797,196200
2025-04-21 00:00:00+00:00,19.447845276988815,19.77279654066747,19.241058962906106,19.723562240600586,182500
2025-04-22 00:00:00+00:00,20.068207960464903,20.71811242632515,20.004203740069663,20.659029006958008,186900
2025-04-23 00:00:00+00:00,21.18091953974458,21.564952343314776,20.226744369737027,20.383312225341797,169200
2025-04-24 00:00:00+00:00,20.294688201542286,21.02336671582204,19.994354096175556,20.924896240234375,145600
2025-04-25 00:00:00+00:00,20.629486389971834,20.855967165793935,20.43746812020815,20.777191162109375,165000
2025-04-28 00:00:00+00:00,20.77719135497316,21.107065286536773,20.37346409757119,20.688568115234375,319200
2025-04-29 00:00:00+00:00,20.550711099880203,21.22523077223644,20.550711099880203,21.121837615966797,171600
2025-04-30 00:00:00+00:00,20.796887036129874,21.15137813755054,20.215913265433986,21.092296600341797,197700
2025-05-01 00:00:00+00:00,21.0135195721674,21.338470828307386,20.87073747585047,20.974130630493164,202200
2025-05-02 00:00:00+00:00,22.825370268690083,23.93808161071917,22.150850586285305,22.392101287841797,566800
2025-05-05 00:00:00+00:00,21.820974470273672,22.5791947070361,21.574799215078194,22.244396209716797,270300
2025-05-06 00:00:00+00:00,22.037607425736827,22.69932736536732,21.830821118457358,22.323171615600586,452200
2025-05-07 00:00:00+00:00,22.45118404140968,22.933689227022832,22.136079993949206,22.42164421081543,305100
2025-05-08 00:00:00+00:00,22.726900110460665,22.95239674058239,22.16069625664951,22.91399383544922,250900
2025-05-09 00:00:00+00:00,22.913993128885746,23.03215619921623,22.57919463266914,22.756441116333008,135600
2025-05-12 00:00:00+00:00,24.016857539512642,24.548596997650183,23.711600745860444,23.839611053466797,215500
2025-05-13 00:00:00+00:00,24.117162115059514,24.117162115059514,23.606667918254924,23.700836181640625,171200
2025-05-14 00:00:00+00:00,23.69092438111079,23.69092438111079,23.006959915161133,23.006959915161133,203100
2025-05-15 00:00:00+00:00,22.888010213482055,23.10608498601307,22.798797376841357,23.026784896850586,154300
2025-05-16 00:00:00+00:00,23.076347896730148,23.363810001758242,22.838447636845903,23.27459716796875,159100
2025-05-19 00:00:00+00:00,23.78013694275726,24.59296333800446,23.631449510325286,24.18655014038086,306600
2025-05-20 00:00:00+00:00,24.166724482629803,24.265850067138672,23.913956038262288,24.265850067138672,237400
2025-05-21 00:00:00+00:00,24.02794895571018,24.17663638192525,23.601710280740637,23.85943603515625,230200
2025-05-22 00:00:00+00:00,23.80987490577025,23.80987490577025,23.334074371312724,23.3935489654541,162500
2025-05-23 00:00:00+00:00,22.99704938860943,23.115998581384574,22.719498121028547,22.848360061645508,122800
2025-05-27 00:00:00+00:00,23.215123502422074,23.79996237364992,23.175472512193547,23.750398635864258,145300
2025-05-28 00:00:00+00:00,23.74048707495924,23.759319971295017,23.457980395280032,23.63144874572754,132100
2025-05-29 00:00:00+00:00,23.790049992861338,23.876288818208316,23.47978836312662,23.80987548828125,110500
2025-05-30 00:00:00+00:00,23.710749748006346,23.790049838508175,23.14077904769344,23.304336547851562,136500
2025-06-02 00:00:00+00:00,23.443111492004004,23.443111492004004,23.036698287368868,23.294424057006836,121100
2025-06-03 00:00:00+00:00,23.25477191237978,23.790048920611895,23.1457354738113,23.63144874572754,119300
2025-06-04 00:00:00+00:00,23.66118714894534,23.90900016022575,23.51249782964651,23.552148818969727,123200
2025-06-05 00:00:00+00:00,23.423285574251,23.671098591666816,23.244861789868768,23.383636474609375,131000
2025-06-06 00:00:00+00:00,23.87926290389984,23.87926290389984,23.502586052434083,23.66118812561035,116400
2025-06-09 00:00:00+00:00,23.978387604466587,24.394713540842766,23.82970017518865,24.206375122070312,132100
2025-06-10 00:00:00+00:00,24.404627360242156,24.850689667670224,24.364976369005888,24.384801864624023,157500
2025-06-11 00:00:00+00:00,24.543400419920797,24.662349604411318,24.28071923772963,24.59296226501465,138000
2025-06-12 00:00:00+00:00,24.25593731962146,24.434362993604772,24.127075383224216,24.265850067138672,124700
2025-06-13 00:00:00+00:00,23.97838727179401,24.21628753347077,23.651274175655566,23.780136108398438,107200
2025-06-16 00:00:00+00:00,24.176636946885797,24.345149871377547,23.95856217605193,24.057687759399414,130400
2025-06-17 00:00:00+00:00,23.928824120696284,24.136988036417765,23.581887412265917,23.611623764038086,96700
2025-06-18 00:00:00+00:00,23.472849498823507,23.90900094232999,23.472849498823507,23.522411346435547,103100
2025-06-20 00:00:00+00:00,23.64136283341646,23.64136283341646,23.145736786135874,23.215124130249023,483200
2025-06-23 00:00:00+00:00,23.15564879129453,23.49763007231104,22.868184785573174,23.462936401367188,227800
2025-06-24 00:00:00+00:00,23.59179775667484,23.829699909664594,23.472848570843183,23.63144874572754,95800
2025-06-25 00:00:00+00:00,23.532323390636027,23.532323390636027,23.244861279885395,23.403461456298828,96800
2025-06-26 00:00:00+00:00,23.562061755785606,23.6909236907959,23.322178184175414,23.6909236907959,107500
2025-06-27 00:00:00+00:00,23.65127574301862,24.196463642491068,23.65127574301862,23.938737869262695,301000
2025-06-30 00:00:00+00:00,23.91891127748317,23.91891127748317,23.343985160675487,23.542236328125,148700
2025-07-01 00:00:00+00:00,23.453023056412146,25.009288452808583,23.383635716292034,24.583049774169922,207800
2025-07-02 00:00:00+00:00,24.632613398606093,24.92998825224592,24.34514940151281,24.88042640686035,173400
2025-07-03 00:00:00+00:00,24.870514470923172,25.06876564025879,24.751563391189148,25.06876564025879,90900
2025-07-07 00:00:00+00:00,24.60287504266428,24.939900883577206,24.15681276427708,24.226200103759766,164600
2025-07-08 00:00:00+00:00,24.3947133596216,25.306665313925116,24.3947133596216,24.65243911743164,170200
2025-07-09 00:00:00+00:00,24.7020010124804,24.731739254439614,23.993255649756616,24.50374984741211,234000
2025-07-10 00:00:00+00:00,24.543400833277065,24.543400833277065,23.314248525749022,23.334074020385742,310500
2025-07-11 00:00:00+00:00,23.106085666942878,23.128885175881,22.422123086759,22.92765998840332,243700
2025-07-14 00:00:00+00:00,22.907835006713867,23.066435180180513,22.63523918607132,22.907835006713867,196100
2025-07-15 00:00:00+00:00,22.90783674091811,22.967311337804738,22.184221267700195,22.184221267700195,222900
2025-07-16 00:00:00+00:00,22.233784073790805,22.25856499723114,21.668770700432805,21.708419799804688,213800
2025-07-17 00:00:00+00:00,21.639032591779408,22.134658626305427,21.639032591779408,21.99588394165039,232200
2025-07-18 00:00:00+00:00,22.164396566431385,22.170342702361655,21.658857791236777,21.7877197265625,173000
2025-07-21 00:00:00+00:00,22.075183470324312,22.119789887924142,21.653900217289635,21.797632217407227,264900
2025-07-22 00:00:00+00:00,21.807545865519664,22.516291257402116,21.77780762233698,22.05535888671875,446900
2025-07-23 00:00:00+00:00,22.422121657168827,22.58964197901592,21.886844655678363,22.471683502197266,275800
2025-07-24 00:00:00+00:00,22.134657705329488,22.134657705329488,21.490344265386828,21.738157272338867,262800
2025-07-25 00:00:00+00:00,21.757982766654198,21.77780637030633,21.321831345032916,21.738157272338867,198900
2025-07-28 00:00:00+00:00,21.718332925178775,21.718332925178775,21.173145037352928,21.18305778503418,199600
2025-07-29 00:00:00+00:00,21.331744753736633,21.331744753736633,21.024455254308855,21.0541934967041,226600
2025-07-30 00:00:00+00:00,21.06410648236062,21.06410648236062,20.20171634977919,20.24136734008789,208500
2025-07-31 00:00:00+00:00,19.993554462314908,20.169996832829302,19.74574144314425,19.943992614746094,231200
2025-08-01 00:00:00+00:00,20.003466442894325,20.003466442894325,18.37781370448551,19.022127151489258,404300
2025-08-04 00:00:00+00:00,19.022128420740255,19.25011595108796,18.734664402826187,18.75448989868164,304800
2025-08-05 00:00:00+00:00,18.932914663765164,19.200553172870983,18.44720138279345,18.496763229370117,280000
2025-08-06 00:00:00+00:00,18.49676430643315,18.65536449350965,17.832625314051537,17.872276306152344,238500
2025-08-07 00:00:00+00:00,18.139911236031484,18.348075143678106,18.02096205223043,18.229124069213867,232200
2025-08-08 00:00:00+00:00,18.229125073908683,18.360962915927598,17.85245011689406,17.971399307250977,183500
2025-08-11 00:00:00+00:00,18.040788231544855,18.486850523733484,17.81279882105208,18.130001068115234,298800
2025-08-12 00:00:00+00:00,18.200000762939453,19.065000534057617,17.969999313354492,18.940000534057617,358700
2025-08-13 00:00:00+00:00,19.079999923706055,20.06999969482422,18.94499969482422,20.040000915527344,273600
2025-08-14 00:00:00+00:00,19.850000381469727,19.850000381469727,19.3799991607666,19.690000534057617,232400
2025-08-15 00:00:00+00:00,19.809999465942383,19.809999465942383,19.350000381469727,19.43000030517578,282600
2025-08-18 00:00:00+00:00,19.420000076293945,20.472000122070312,19.3700008392334,20.059999465942383,202800
2025-08-19 00:00:00+00:00,20.040000915527344,20.469999313354492,20.040000915527344,20.360000610351562,225200
2025-08-20 00:00:00+00:00,20.360000610351562,20.610000610351562,20.0,20.0,215000
2025-08-21 00:00:00+00:00,19.860000610351562,19.8700008392334,19.68000030517578,19.729999542236328,203300
2025-08-22 00:00:00+00:00,19.860000610351562,21.104999542236328,19.860000610351562,20.899999618530273,242200
2025-08-25 00:00:00+00:00,20.850000381469727,20.850000381469727,20.549999237060547,20.639999389648438,196500
2025-08-26 00:00:00+00:00,20.600000381469727,20.860000610351562,20.510000228881836,20.579999923706055,204600
2025-08-27 00:00:00+00:00,20.3799991607666,20.860000610351562,20.3799991607666,20.81999969482422,158300
2025-08-28 00:00:00+00:00,20.940000534057617,21.190000534057617,20.530000686645508,21.079999923706055,175700
2025-08-29 00:00:00+00:00,21.1200008392334,21.469999313354492,21.1200008392334,21.459999084472656,206400
2025-09-02 00:00:00+00:00,21.200000762939453,21.200000762939453,20.510000228881836,21.010000228881836,240700
2025-09-03 00:00:00+00:00,21.270000457763672,21.270000457763672,20.6200008392334,20.709999084472656,201700
2025-09-04 00:00:00+00:00,20.6200008392334,21.079999923706055,20.371000289916992,21.040000915527344,195900
2025-09-05 00:00:00+00:00,21.100000381469727,21.81999969482422,20.950000762939453,21.190000534057617,196500
2025-09-08 00:00:00+00:00,21.219999313354492,21.270000457763672,20.600000381469727,21.229999542236328,162500
2025-09-09 00:00:00+00:00,21.1200008392334,21.204999923706055,20.6200008392334,20.6200008392334,177900
2025-09-10 00:00:00+00:00,20.5,20.854999542236328,20.5,20.639999389648438,160900
2025-09-11 00:00:00+00:00,20.610000610351562,21.850000381469727,20.610000610351562,21.81999969482422,276600
2025-09-12 00:00:00+00:00,21.700000762939453,21.770000457763672,21.43000030517578,21.469999313354492,211300
2025-09-15 00:00:00+00:00,21.469999313354492,21.729999542236328,21.059999465942383,21.100000381469727,152200
2025-09-16 00:00:00+00:00,21.1200008392334,21.165000915527344,20.78499984741211,20.84000015258789,158800
2025-09-17 00:00:00+00:00,20.950000762939453,21.84600067138672,20.790000915527344,20.90999984741211,201100
2025-09-18 00:00:00+00:00,21.010000228881836,21.229999542236328,20.829999923706055,21.079999923706055,140600
2025-09-19 00:00:00+00:00,21.15999984741211,21.15999984741211,20.360000610351562,20.40999984741211,678200
2025-09-22 00:00:00+00:00,20.200000762939453,20.2450008392334,19.844999313354492,19.959999084472656,251700
2025-09-23 00:00:00+00:00,19.920000076293945,20.290000915527344,19.389999389648438,19.43000030517578,191000
2025-09-24 00:00:00+00:00,19.450000762939453,19.739999771118164,19.350000381469727,19.610000610351562,201700
2025-09-25 00:00:00+00:00,19.559999465942383,19.59000015258789,18.90999984741211,19.09000015258789,184600
2025-09-26 00:00:00+00:00,19.110000610351562,19.575000762939453,19.110000610351562,19.459999084472656,178300
