"('date', '')","('open', 'BARK')","('high', 'BARK')","('low', 'BARK')","('close', 'BARK')","('volume', 'BARK')"
2024-05-01 00:00:00+00:00,1.1100000143051147,1.1699999570846558,1.0700000524520874,1.149999976158142,515500
2024-05-02 00:00:00+00:00,1.159999966621399,1.1699999570846558,1.1299999952316284,1.159999966621399,272400
2024-05-03 00:00:00+00:00,1.1699999570846558,1.184999942779541,1.1399999856948853,1.1699999570846558,256700
2024-05-06 00:00:00+00:00,1.1799999475479126,1.2100000381469727,1.1799999475479126,1.2100000381469727,316700
2024-05-07 00:00:00+00:00,1.190000057220459,1.2200000286102295,1.1799999475479126,1.1799999475479126,271000
2024-05-08 00:00:00+00:00,1.149999976158142,1.190000057220459,1.149999976158142,1.1699999570846558,147300
2024-05-09 00:00:00+00:00,1.190000057220459,1.2000000476837158,1.1699999570846558,1.2000000476837158,216500
2024-05-10 00:00:00+00:00,1.2000000476837158,1.2300000190734863,1.149999976158142,1.1799999475479126,241200
2024-05-13 00:00:00+00:00,1.2000000476837158,1.340000033378601,1.1699999570846558,1.2200000286102295,705200
2024-05-14 00:00:00+00:00,1.2599999904632568,1.399999976158142,1.2400000095367432,1.309999942779541,815700
2024-05-15 00:00:00+00:00,1.3200000524520874,1.350000023841858,1.2100000381469727,1.2699999809265137,512000
2024-05-16 00:00:00+00:00,1.2699999809265137,1.2979999780654907,1.2100000381469727,1.2400000095367432,484700
2024-05-17 00:00:00+00:00,1.2400000095367432,1.2599999904632568,1.2100000381469727,1.2400000095367432,238900
2024-05-20 00:00:00+00:00,1.2100000381469727,1.2799999713897705,1.2000000476837158,1.2599999904632568,487600
2024-05-21 00:00:00+00:00,1.25,1.2699999809265137,1.2400000095367432,1.25,196600
2024-05-22 00:00:00+00:00,1.2400000095367432,1.2599999904632568,1.149999976158142,1.2200000286102295,611700
2024-05-23 00:00:00+00:00,1.25,1.2599999904632568,1.1699999570846558,1.2000000476837158,624800
2024-05-24 00:00:00+00:00,1.2300000190734863,1.2400000095367432,1.1399999856948853,1.159999966621399,1017000
2024-05-28 00:00:00+00:00,1.190000057220459,1.2400000095367432,1.1399999856948853,1.2400000095367432,819100
2024-05-29 00:00:00+00:00,1.2100000381469727,1.2899999618530273,1.2000000476837158,1.2699999809265137,1055600
2024-05-30 00:00:00+00:00,1.340000033378601,1.3650000095367432,1.2999999523162842,1.350000023841858,1035200
2024-05-31 00:00:00+00:00,1.3899999856948853,1.3899999856948853,1.2799999713897705,1.2999999523162842,1794000
2024-06-03 00:00:00+00:00,1.340000033378601,1.4700000286102295,1.309999942779541,1.399999976158142,2599600
2024-06-04 00:00:00+00:00,1.2100000381469727,1.3899999856948853,1.2000000476837158,1.309999942779541,2380200
2024-06-05 00:00:00+00:00,1.2999999523162842,1.434999942779541,1.2999999523162842,1.4199999570846558,1313800
2024-06-06 00:00:00+00:00,1.4299999475479126,1.5199999809265137,1.3700000047683716,1.4700000286102295,1806300
2024-06-07 00:00:00+00:00,1.3799999952316284,1.4199999570846558,1.3200000524520874,1.3300000429153442,1082200
2024-06-10 00:00:00+00:00,1.2999999523162842,1.4199999570846558,1.2999999523162842,1.4199999570846558,789600
2024-06-11 00:00:00+00:00,1.399999976158142,1.6299999952316284,1.399999976158142,1.6200000047683716,1455200
2024-06-12 00:00:00+00:00,1.6200000047683716,1.6399999856948853,1.4500000476837158,1.6299999952316284,1231100
2024-06-13 00:00:00+00:00,1.6399999856948853,1.6399999856948853,1.5499999523162842,1.559999942779541,568800
2024-06-14 00:00:00+00:00,1.5800000429153442,1.5800000429153442,1.4900000095367432,1.5399999618530273,736100
2024-06-17 00:00:00+00:00,1.5499999523162842,1.559999942779541,1.440000057220459,1.4500000476837158,641000
2024-06-18 00:00:00+00:00,1.4500000476837158,1.5099999904632568,1.409999966621399,1.4199999570846558,600000
2024-06-20 00:00:00+00:00,1.399999976158142,1.465000033378601,1.3600000143051147,1.3799999952316284,428100
2024-06-21 00:00:00+00:00,1.3899999856948853,1.4780000448226929,1.3899999856948853,1.4299999475479126,705500
2024-06-24 00:00:00+00:00,1.409999966621399,1.4900000095367432,1.409999966621399,1.4600000381469727,640100
2024-06-25 00:00:00+00:00,1.4299999475479126,1.7300000190734863,1.3700000047683716,1.659999966621399,3464700
2024-06-26 00:00:00+00:00,1.7000000476837158,1.809999942779541,1.6699999570846558,1.7400000095367432,1503000
2024-06-27 00:00:00+00:00,1.7599999904632568,1.909999966621399,1.690000057220459,1.7999999523162842,2561500
2024-06-28 00:00:00+00:00,1.8300000429153442,1.8300000429153442,1.75,1.809999942779541,2103400
2024-07-01 00:00:00+00:00,1.840000033378601,1.8799999952316284,1.6699999570846558,1.7400000095367432,1244100
2024-07-02 00:00:00+00:00,1.7200000286102295,1.7899999618530273,1.7000000476837158,1.7300000190734863,561900
2024-07-03 00:00:00+00:00,1.7599999904632568,1.777999997138977,1.6799999475479126,1.690000057220459,295800
2024-07-05 00:00:00+00:00,1.690000057220459,1.690000057220459,1.600000023841858,1.6399999856948853,643400
2024-07-08 00:00:00+00:00,1.649999976158142,1.7400000095367432,1.649999976158142,1.6699999570846558,594400
2024-07-09 00:00:00+00:00,1.649999976158142,1.6699999570846558,1.5950000286102295,1.649999976158142,344400
2024-07-10 00:00:00+00:00,1.649999976158142,1.6799999475479126,1.6050000190734863,1.6399999856948853,444500
2024-07-11 00:00:00+00:00,1.659999966621399,1.7000000476837158,1.6200000047683716,1.7000000476837158,589000
2024-07-12 00:00:00+00:00,1.690000057220459,1.75,1.6699999570846558,1.690000057220459,484400
2024-07-15 00:00:00+00:00,1.7400000095367432,1.75,1.6799999475479126,1.75,373500
2024-07-16 00:00:00+00:00,1.7599999904632568,1.7799999713897705,1.7350000143051147,1.7799999713897705,585200
2024-07-17 00:00:00+00:00,1.7599999904632568,1.774999976158142,1.6799999475479126,1.7100000381469727,615400
2024-07-18 00:00:00+00:00,1.7300000190734863,1.7400000095367432,1.6200000047683716,1.659999966621399,451100
2024-07-19 00:00:00+00:00,1.6699999570846558,1.690000057220459,1.6200000047683716,1.6299999952316284,277900
2024-07-22 00:00:00+00:00,1.6299999952316284,1.6299999952316284,1.4800000190734863,1.5099999904632568,930600
2024-07-23 00:00:00+00:00,1.5,1.559999942779541,1.5,1.5399999618530273,376600
2024-07-24 00:00:00+00:00,1.5399999618530273,1.5399999618530273,1.4700000286102295,1.4700000286102295,396700
2024-07-25 00:00:00+00:00,1.4900000095367432,1.559999942779541,1.4600000381469727,1.5199999809265137,368500
2024-07-26 00:00:00+00:00,1.5399999618530273,1.5399999618530273,1.4800000190734863,1.5199999809265137,307300
2024-07-29 00:00:00+00:00,1.5099999904632568,1.524999976158142,1.4700000286102295,1.4900000095367432,319100
2024-07-30 00:00:00+00:00,1.4900000095367432,1.5199999809265137,1.4700000286102295,1.5199999809265137,314400
2024-07-31 00:00:00+00:00,1.5199999809265137,1.600000023841858,1.5099999904632568,1.5499999523162842,480100
2024-08-01 00:00:00+00:00,1.5499999523162842,1.559999942779541,1.409999966621399,1.440000057220459,559400
2024-08-02 00:00:00+00:00,1.399999976158142,1.4110000133514404,1.340000033378601,1.350000023841858,693800
2024-08-05 00:00:00+00:00,1.2799999713897705,1.3200000524520874,1.2209999561309814,1.2599999904632568,710700
2024-08-06 00:00:00+00:00,1.2899999618530273,1.3799999952316284,1.2599999904632568,1.3700000047683716,518900
2024-08-07 00:00:00+00:00,1.3799999952316284,1.3949999809265137,1.2999999523162842,1.309999942779541,593100
2024-08-08 00:00:00+00:00,1.3600000143051147,1.5800000429153442,1.350000023841858,1.5299999713897705,1013100
2024-08-09 00:00:00+00:00,1.5299999713897705,1.590000033378601,1.5199999809265137,1.5700000524520874,353800
2024-08-12 00:00:00+00:00,1.6100000143051147,1.6200000047683716,1.5,1.5299999713897705,531900
2024-08-13 00:00:00+00:00,1.5199999809265137,1.559999942779541,1.5099999904632568,1.559999942779541,480300
2024-08-14 00:00:00+00:00,1.5700000524520874,1.5800000429153442,1.5399999618530273,1.5499999523162842,259700
2024-08-15 00:00:00+00:00,1.590000033378601,1.659999966621399,1.5750000476837158,1.6399999856948853,1110800
2024-08-16 00:00:00+00:00,1.6200000047683716,1.690000057220459,1.6200000047683716,1.6699999570846558,339500
2024-08-19 00:00:00+00:00,1.6299999952316284,1.7000000476837158,1.6200000047683716,1.6799999475479126,361900
2024-08-20 00:00:00+00:00,1.659999966621399,1.7000000476837158,1.6200000047683716,1.6299999952316284,244500
2024-08-21 00:00:00+00:00,1.6699999570846558,1.7400000095367432,1.659999966621399,1.7200000286102295,527000
2024-08-22 00:00:00+00:00,1.7200000286102295,1.7400000095367432,1.659999966621399,1.659999966621399,241400
2024-08-23 00:00:00+00:00,1.649999976158142,1.75,1.5800000429153442,1.75,721500
2024-08-26 00:00:00+00:00,1.75,1.7799999713897705,1.6799999475479126,1.7799999713897705,734800
2024-08-27 00:00:00+00:00,1.7300000190734863,1.8049999475479126,1.7100000381469727,1.7899999618530273,943400
2024-08-28 00:00:00+00:00,1.7799999713897705,1.7799999713897705,1.6799999475479126,1.7400000095367432,434500
2024-08-29 00:00:00+00:00,1.7300000190734863,1.8300000429153442,1.7100000381469727,1.8300000429153442,676200
2024-08-30 00:00:00+00:00,1.7699999809265137,1.7899999618530273,1.6399999856948853,1.6699999570846558,696300
2024-09-03 00:00:00+00:00,1.6299999952316284,1.7000000476837158,1.559999942779541,1.6699999570846558,475900
2024-09-04 00:00:00+00:00,1.649999976158142,1.7200000286102295,1.5700000524520874,1.649999976158142,595100
2024-09-05 00:00:00+00:00,1.6699999570846558,1.690000057220459,1.6299999952316284,1.690000057220459,255900
2024-09-06 00:00:00+00:00,1.6799999475479126,1.690000057220459,1.6200000047683716,1.6200000047683716,493100
2024-09-09 00:00:00+00:00,1.6299999952316284,1.7050000429153442,1.6299999952316284,1.6799999475479126,298200
2024-09-10 00:00:00+00:00,1.6799999475479126,1.7000000476837158,1.6549999713897705,1.659999966621399,528300
2024-09-11 00:00:00+00:00,1.649999976158142,1.7100000381469727,1.649999976158142,1.690000057220459,325300
2024-09-12 00:00:00+00:00,1.7000000476837158,1.7100000381469727,1.690000057220459,1.7100000381469727,350200
2024-09-13 00:00:00+00:00,1.7100000381469727,1.75,1.690000057220459,1.7300000190734863,589100
2024-09-16 00:00:00+00:00,1.7300000190734863,1.7300000190734863,1.694000005722046,1.7200000286102295,372800
2024-09-17 00:00:00+00:00,1.75,1.75,1.6950000524520874,1.7400000095367432,449700
2024-09-18 00:00:00+00:00,1.7200000286102295,1.7699999809265137,1.7000000476837158,1.7000000476837158,590100
2024-09-19 00:00:00+00:00,1.7400000095367432,1.7400000095367432,1.659999966621399,1.6699999570846558,475000
2024-09-20 00:00:00+00:00,1.600000023841858,1.659999966621399,1.600000023841858,1.6299999952316284,1346900
2024-09-23 00:00:00+00:00,1.6299999952316284,1.690000057220459,1.6100000143051147,1.6100000143051147,362900
2024-09-24 00:00:00+00:00,1.6299999952316284,1.6699999570846558,1.6200000047683716,1.6299999952316284,354400
2024-09-25 00:00:00+00:00,1.6200000047683716,1.625,1.590000033378601,1.6100000143051147,303800
2024-09-26 00:00:00+00:00,1.649999976158142,1.659999966621399,1.6050000190734863,1.6200000047683716,629800
2024-09-27 00:00:00+00:00,1.6200000047683716,1.6449999809265137,1.6100000143051147,1.6299999952316284,226700
2024-09-30 00:00:00+00:00,1.6399999856948853,1.6399999856948853,1.5800000429153442,1.6299999952316284,353000
2024-10-01 00:00:00+00:00,1.600000023841858,1.6299999952316284,1.5800000429153442,1.590000033378601,388500
2024-10-02 00:00:00+00:00,1.5800000429153442,1.6200000047683716,1.5800000429153442,1.5800000429153442,883100
2024-10-03 00:00:00+00:00,1.5700000524520874,1.590000033378601,1.5700000524520874,1.5800000429153442,298800
2024-10-04 00:00:00+00:00,1.590000033378601,1.659999966621399,1.5800000429153442,1.649999976158142,504700
2024-10-07 00:00:00+00:00,1.649999976158142,1.649999976158142,1.5800000429153442,1.6200000047683716,374200
2024-10-08 00:00:00+00:00,1.6200000047683716,1.649999976158142,1.5800000429153442,1.6299999952316284,388400
2024-10-09 00:00:00+00:00,1.6299999952316284,1.7200000286102295,1.590000033378601,1.659999966621399,581500
2024-10-10 00:00:00+00:00,1.659999966621399,1.6790000200271606,1.590000033378601,1.6399999856948853,675300
2024-10-11 00:00:00+00:00,1.649999976158142,1.7050000429153442,1.6200000047683716,1.6299999952316284,595900
2024-10-14 00:00:00+00:00,1.600000023841858,1.6299999952316284,1.559999942779541,1.5700000524520874,826300
2024-10-15 00:00:00+00:00,1.559999942779541,1.6399999856948853,1.559999942779541,1.6100000143051147,552600
2024-10-16 00:00:00+00:00,1.6200000047683716,1.6200000047683716,1.5499999523162842,1.5700000524520874,717200
2024-10-17 00:00:00+00:00,1.5299999713897705,1.5800000429153442,1.5099999904632568,1.5499999523162842,677100
2024-10-18 00:00:00+00:00,1.5499999523162842,1.5800000429153442,1.5299999713897705,1.5399999618530273,319000
2024-10-21 00:00:00+00:00,1.5299999713897705,1.5299999713897705,1.4800000190734863,1.4900000095367432,218800
2024-10-22 00:00:00+00:00,1.4900000095367432,1.5,1.4800000190734863,1.4900000095367432,273800
2024-10-23 00:00:00+00:00,1.4800000190734863,1.4900000095367432,1.465000033378601,1.4900000095367432,657800
2024-10-24 00:00:00+00:00,1.399999976158142,1.440000057220459,1.3700000047683716,1.3899999856948853,946700
2024-10-25 00:00:00+00:00,1.3799999952316284,1.399999976158142,1.3200000524520874,1.3200000524520874,567800
2024-10-28 00:00:00+00:00,1.3200000524520874,1.399999976158142,1.3200000524520874,1.399999976158142,659900
2024-10-29 00:00:00+00:00,1.3899999856948853,1.440000057220459,1.3849999904632568,1.440000057220459,305900
2024-10-30 00:00:00+00:00,1.4299999475479126,1.4600000381469727,1.4199999570846558,1.4199999570846558,249500
2024-10-31 00:00:00+00:00,1.4299999475479126,1.5499999523162842,1.4299999475479126,1.4500000476837158,695600
2024-11-01 00:00:00+00:00,1.4500000476837158,1.4850000143051147,1.409999966621399,1.4199999570846558,182600
2024-11-04 00:00:00+00:00,1.409999966621399,1.409999966621399,1.3600000143051147,1.399999976158142,256600
2024-11-05 00:00:00+00:00,1.3700000047683716,1.4700000286102295,1.3700000047683716,1.4600000381469727,489500
2024-11-06 00:00:00+00:00,1.5099999904632568,1.5199999809265137,1.4450000524520874,1.5099999904632568,648700
2024-11-07 00:00:00+00:00,1.5,1.5199999809265137,1.4299999475479126,1.4800000190734863,866000
2024-11-08 00:00:00+00:00,1.5499999523162842,1.5499999523162842,1.3700000047683716,1.4199999570846558,1605400
2024-11-11 00:00:00+00:00,1.4500000476837158,1.5700000524520874,1.4299999475479126,1.5499999523162842,1155900
2024-11-12 00:00:00+00:00,1.559999942779541,1.600000023841858,1.4950000047683716,1.5299999713897705,1133000
2024-11-13 00:00:00+00:00,1.600000023841858,1.6749999523162842,1.5700000524520874,1.5700000524520874,1976700
2024-11-14 00:00:00+00:00,1.5700000524520874,1.6100000143051147,1.559999942779541,1.5800000429153442,1033400
2024-11-15 00:00:00+00:00,1.600000023841858,1.600000023841858,1.4900000095367432,1.4900000095367432,1030300
2024-11-18 00:00:00+00:00,1.4900000095367432,1.600000023841858,1.4600000381469727,1.5800000429153442,982000
2024-11-19 00:00:00+00:00,1.5700000524520874,1.6299999952316284,1.5449999570846558,1.5800000429153442,868100
2024-11-20 00:00:00+00:00,1.5700000524520874,1.6299999952316284,1.559999942779541,1.6200000047683716,731400
2024-11-21 00:00:00+00:00,1.5800000429153442,1.7000000476837158,1.5800000429153442,1.6799999475479126,948100
2024-11-22 00:00:00+00:00,1.690000057220459,1.7699999809265137,1.6799999475479126,1.7699999809265137,1015100
2024-11-25 00:00:00+00:00,1.7899999618530273,2.0199999809265137,1.7899999618530273,1.9900000095367432,3184200
2024-11-26 00:00:00+00:00,1.940000057220459,2.25,1.909999966621399,2.0899999141693115,3014300
2024-11-27 00:00:00+00:00,2.109999895095825,2.2300000190734863,2.0950000286102295,2.1500000953674316,1141400
2024-11-29 00:00:00+00:00,2.1700000762939453,2.244999885559082,2.140000104904175,2.1600000858306885,656100
2024-12-02 00:00:00+00:00,2.200000047683716,2.200000047683716,2.0899999141693115,2.109999895095825,1276700
2024-12-03 00:00:00+00:00,2.0999999046325684,2.200000047683716,2.059999942779541,2.190000057220459,1416600
2024-12-04 00:00:00+00:00,2.200000047683716,2.240000009536743,2.0999999046325684,2.140000104904175,1088000
2024-12-05 00:00:00+00:00,2.119999885559082,2.1549999713897705,2.0899999141693115,2.119999885559082,805800
2024-12-06 00:00:00+00:00,2.1500000953674316,2.325000047683716,2.130000114440918,2.319999933242798,2034600
2024-12-09 00:00:00+00:00,2.4100000858306885,2.555000066757202,2.3399999141693115,2.4000000953674316,3009600
2024-12-10 00:00:00+00:00,2.369999885559082,2.384999990463257,2.2699999809265137,2.3299999237060547,956300
2024-12-11 00:00:00+00:00,2.309999942779541,2.390000104904175,2.2860000133514404,2.299999952316284,1159400
2024-12-12 00:00:00+00:00,2.2799999713897705,2.319999933242798,2.190000057220459,2.2100000381469727,1117100
2024-12-13 00:00:00+00:00,2.200000047683716,2.2100000381469727,2.0999999046325684,2.200000047683716,1071900
2024-12-16 00:00:00+00:00,2.1700000762939453,2.2200000286102295,2.119999885559082,2.1600000858306885,1144600
2024-12-17 00:00:00+00:00,2.130000114440918,2.259999990463257,2.119999885559082,2.190000057220459,1248800
2024-12-18 00:00:00+00:00,2.190000057220459,2.190000057220459,1.9500000476837158,1.9800000190734863,1269500
2024-12-19 00:00:00+00:00,2.0299999713897705,2.049999952316284,1.9199999570846558,1.9299999475479126,680000
2024-12-20 00:00:00+00:00,1.899999976158142,2.0,1.840000033378601,1.9800000190734863,1862700
2024-12-23 00:00:00+00:00,1.9800000190734863,1.996000051498413,1.8600000143051147,1.8799999952316284,622600
2024-12-24 00:00:00+00:00,1.8600000143051147,1.9149999618530273,1.8600000143051147,1.899999976158142,374700
2024-12-26 00:00:00+00:00,1.8600000143051147,1.940000057220459,1.8600000143051147,1.9299999475479126,394600
2024-12-27 00:00:00+00:00,1.9299999475479126,1.9299999475479126,1.815000057220459,1.8700000047683716,526400
2024-12-30 00:00:00+00:00,1.8300000429153442,1.899999976158142,1.809999942779541,1.8600000143051147,544600
2024-12-31 00:00:00+00:00,1.8899999856948853,1.9249999523162842,1.8250000476837158,1.840000033378601,914500
2025-01-02 00:00:00+00:00,1.8700000047683716,1.9889999628067017,1.850000023841858,1.8899999856948853,1167900
2025-01-03 00:00:00+00:00,1.9500000476837158,2.0490000247955322,1.9249999523162842,1.9700000286102295,1542200
