"('date', '')","('open', 'CF')","('high', 'CF')","('low', 'CF')","('close', 'CF')","('volume', 'CF')"
2010-04-13 00:00:00+00:00,12.750338873466237,12.750338873466237,12.358194518569507,12.541571617126465,18939000
2010-04-14 00:00:00+00:00,12.475273940239909,12.581068058351276,12.293308003278549,12.530287742614746,10338500
2010-04-15 00:00:00+00:00,12.514769740091046,12.846259664946654,12.503485823909918,12.69532585144043,20557500
2010-04-16 00:00:00+00:00,12.75174946808147,12.970390814409864,12.610689753856303,12.69532585144043,63407000
2010-04-19 00:00:00+00:00,12.655831273607843,12.66288439485751,12.101469126788233,12.256633758544922,22481500
2010-04-20 00:00:00+00:00,12.311643600463867,12.445650185194108,12.177638360978666,12.311643600463867,16118000
2010-04-21 00:00:00+00:00,12.342680462516812,12.486561185529299,12.15225021252194,12.362428665161133,13418000
2010-04-22 00:00:00+00:00,12.303186217979558,12.40756920879029,12.128271997844305,12.366662979125977,11431500
2010-04-23 00:00:00+00:00,12.384996141467623,12.389228282949997,11.954766539374289,12.00413703918457,15249500
2010-04-26 00:00:00+00:00,12.193157297790258,12.19738943968813,11.954767713054066,11.974515914916992,12975500
2010-04-27 00:00:00+00:00,11.9477193863727,11.963235452564499,11.34116415374848,11.431442260742188,23263000
2010-04-28 00:00:00+00:00,11.548515733026724,11.848970868156625,11.469521589455928,11.832043647766113,12074000
2010-04-29 00:00:00+00:00,11.847561203551631,12.002725823007456,11.745997879902378,11.973103523254395,16273500
2010-04-30 00:00:00+00:00,12.408980511079797,12.408980511079797,11.705095515548212,11.802425384521484,17874000
2010-05-03 00:00:00+00:00,12.015425118646803,12.015425118646803,11.260758428118562,11.336930274963379,18085000
2010-05-04 00:00:00+00:00,11.201512689791624,11.250883201777626,10.76987181900479,10.998387336730957,20677000
2010-05-05 00:00:00+00:00,10.861557188547419,11.264986820688604,10.79525946715741,11.039292335510254,13316500
2010-05-06 00:00:00+00:00,11.009667077130215,11.136620535000377,9.731671580219036,10.460947036743164,17491500
2010-05-07 00:00:00+00:00,10.60059813561881,10.791028368488814,10.2338445846204,10.339638710021973,18959500
2010-05-10 00:00:00+00:00,10.824882219006271,10.841809440625296,10.515962778638363,10.737425804138184,14539000
2010-05-11 00:00:00+00:00,10.58931785103165,10.620350654639342,10.121001453279957,10.137928009033203,18065500
2010-05-12 00:00:00+00:00,10.334269789456826,10.577229562269272,10.301781303742997,10.510839462280273,12562000
2010-05-13 00:00:00+00:00,10.457164788539144,10.564519478654665,10.178890875727094,10.204317092895508,7088000
2010-05-14 00:00:00+00:00,10.11249838274812,10.27494283511256,9.934516251509415,10.233978271484375,10662500
2010-05-17 00:00:00+00:00,10.445862840210996,10.481176912945811,9.765010292950633,10.048933982849121,9965500
2010-05-18 00:00:00+00:00,10.157702691026122,10.472703137227853,10.039047684550669,10.081424713134766,15000500
2010-05-19 00:00:00+00:00,10.118151291725292,10.209967626099209,9.818689200265764,9.938755989074707,12118000
2010-05-20 00:00:00+00:00,9.714154966251765,9.714154966251765,9.370903548044863,9.399154663085938,14942500
2010-05-21 00:00:00+00:00,9.174562467424852,9.691558854208415,9.012118648725332,9.626581192016602,16931000
2010-05-24 00:00:00+00:00,9.831403396424317,9.846941754818694,9.464138005721743,9.529115676879883,13305000
2010-05-25 00:00:00+00:00,9.257897264088875,9.488144176773186,9.137829880427471,9.469780921936035,15076500
2010-05-26 00:00:00+00:00,9.608215829631495,9.608215829631495,9.310166256485847,9.38361930847168,13179000
2010-05-27 00:00:00+00:00,9.581378610141572,9.926042620380917,9.48532491544601,9.924630165100098,11584500
2010-05-28 00:00:00+00:00,9.920388021855832,10.118146497681954,9.588437593584269,9.688729286193848,10073500
2010-06-01 00:00:00+00:00,9.664715014009381,9.796082723530757,9.29886299852985,9.314400672912598,9717000
2010-06-02 00:00:00+00:00,9.35112952874748,9.558775901794434,9.092631408839127,9.558775901794434,10807500
2010-06-03 00:00:00+00:00,9.674605252919642,9.674605252919642,9.040367170133676,9.22823715209961,14904000
2010-06-04 00:00:00+00:00,9.068614801507108,9.181619238207826,8.557269253944657,8.606708526611328,15756000
2010-06-07 00:00:00+00:00,8.639203507749158,8.747969981079363,8.345391235031663,8.35245418548584,13105500
2010-06-08 00:00:00+00:00,8.373639626143023,8.475343789334383,8.130679867841382,8.27193546295166,12185000
2010-06-09 00:00:00+00:00,8.392006771576613,8.57987683371031,8.267701925054796,8.329854011535645,12277000
2010-06-10 00:00:00+00:00,8.664628598864237,9.132185656383237,8.445682534707357,9.079920768737793,19574000
2010-06-11 00:00:00+00:00,9.075682051719442,9.231062889099121,9.023417171854707,9.231062889099121,13426500
2010-06-14 00:00:00+00:00,9.252252095968311,9.321467113221203,8.766331825808725,8.769157409667969,15257000
2010-06-15 00:00:00+00:00,8.834133195632534,9.157608257621968,8.786105689328288,9.146307945251465,11194000
2010-06-16 00:00:00+00:00,9.101106972177433,9.264963876112217,9.02765392376252,9.211286544799805,11262500
2010-06-17 00:00:00+00:00,9.273438774523559,9.288977125783342,8.961263335764942,9.188685417175293,10807000
2010-06-18 00:00:00+00:00,9.16749828922502,9.180211733021649,8.940076838791235,9.075682640075684,10962500
2010-06-21 00:00:00+00:00,9.24094994044874,9.3483046009824,8.947138426072097,9.038954734802246,7964500
2010-06-22 00:00:00+00:00,9.065792389637611,9.337003247130527,9.065792389637611,9.10534381866455,10059500
2010-06-23 00:00:00+00:00,9.136423295270848,9.36243231626535,9.065795812990073,9.320055961608887,10931500
2010-06-24 00:00:00+00:00,9.276264317147826,9.356780315222993,9.043192400151137,9.143484115600586,9908000
2010-06-25 00:00:00+00:00,9.185863081836938,9.588442513540594,9.081333971502538,9.548891067504883,15617500
2010-06-28 00:00:00+00:00,9.495215387095245,9.536179295743757,9.079923110132338,9.122300148010254,12591000
2010-06-29 00:00:00+00:00,8.934421450862393,8.996574159936708,8.681573924886699,8.752202033996582,9864000
2010-06-30 00:00:00+00:00,8.907590728195204,9.303106575527293,8.900527776817102,8.962679862976074,15676000
2010-07-01 00:00:00+00:00,9.058729054709609,9.31863958901966,8.907585619133144,9.250836372375488,11812000
2010-07-02 00:00:00+00:00,9.272025977296847,9.784784140781731,9.174559182130746,9.664716720581055,17140000
2010-07-06 00:00:00+00:00,9.82151209772452,10.050345985508665,9.394919680952741,9.512162208557129,14982500
2010-07-07 00:00:00+00:00,9.595503274492335,9.893552854285979,9.544650849571012,9.879426956176758,11844000
2010-07-08 00:00:00+00:00,9.928866563615905,10.580055533830002,9.923216743043064,10.385123252868652,18308500
2010-07-09 00:00:00+00:00,10.379472895212848,10.587118622313202,10.306019838320767,10.48682689666748,11508500
2010-07-12 00:00:00+00:00,10.469875544205458,10.476937819193491,10.122386019520123,10.37523365020752,12597500
2010-07-13 00:00:00+00:00,10.523550331277637,10.84137622383788,10.365343949150644,10.700119972229004,15630000
2010-07-14 00:00:00+00:00,10.71707476175202,10.869631381625345,10.534855234051074,10.637971878051758,12445000
2010-07-15 00:00:00+00:00,10.636555806028205,11.046197332196806,10.563102768391381,11.012295722961426,15018000
2010-07-16 00:00:00+00:00,10.927541619685757,11.125299421612025,10.746733947648263,10.871039390563965,11648500
2010-07-19 00:00:00+00:00,10.920481283967304,10.920481283967304,10.455749900499931,10.629494667053223,10881500
2010-07-20 00:00:00+00:00,10.52637631959284,11.094224236704207,10.454335736268328,11.075860977172852,11833000
2010-07-21 00:00:00+00:00,11.197342571954668,11.294808703835635,10.6648086370361,10.832902908325195,13987000
2010-07-22 00:00:00+00:00,10.960028813394722,11.21287703366492,10.948728503607132,11.146486282348633,12871500
2010-07-23 00:00:00+00:00,11.163442016966034,11.539182029971407,11.149316791879476,11.318822860717773,13796000
2010-07-26 00:00:00+00:00,11.27927126801286,11.386625260896054,10.899293243874977,11.003822326660156,10280500
2010-07-27 00:00:00+00:00,11.06032584844861,11.071626163706755,10.690235640434732,10.796177864074707,7307000
2010-07-28 00:00:00+00:00,10.691647337930931,11.217119032574004,10.664809343679822,10.974159240722656,9417000
2010-07-29 00:00:00+00:00,11.074450000821153,11.663486165702565,11.074450000821153,11.441715240478516,19555000
2010-07-30 00:00:00+00:00,11.198756304320224,11.59992253842997,11.17615567432528,11.468555450439453,12248000
2010-08-02 00:00:00+00:00,11.683265358200254,11.971427815690502,11.615462110056646,11.650776863098145,13137500
2010-08-03 00:00:00+00:00,11.56884568714928,11.604160434004466,11.338600003828729,11.45301628112793,8387500
2010-08-04 00:00:00+00:00,11.496805645402945,11.8273443982556,11.496805645402945,11.708688735961914,13303000
2010-08-05 00:00:00+00:00,11.779316738850374,12.325976614630116,11.779316738850374,12.119743347167969,33345000
2010-08-06 00:00:00+00:00,12.136694311942136,12.52373531236382,11.78214180063385,11.909272193908691,29730000
2010-08-09 00:00:00+00:00,11.912097618909376,11.912097618909376,11.604160829141605,11.801918029785156,12348000
2010-08-10 00:00:00+00:00,11.70586268731851,11.70586268731851,11.36402432652205,11.484091758728027,18009000
2010-08-11 00:00:00+00:00,11.298818061760468,11.696236371544517,11.158802696708067,11.587334632873535,16207500
2010-08-12 00:00:00+00:00,11.492578549362655,12.028596728241741,11.465706829532234,11.935253143310547,15767000
2010-08-13 00:00:00+00:00,12.073853670055081,12.140325535256594,11.665122442513415,11.972024917602539,11124500
2010-08-16 00:00:00+00:00,11.922521653935748,12.260537670818518,11.89282155261553,11.96353530883789,12476500
2010-08-17 00:00:00+00:00,12.788075293846166,13.068106080626201,12.462787578381636,12.520772933959961,25992500
2010-08-18 00:00:00+00:00,12.616940991856072,12.799386216476307,12.304381800572388,12.701799392700195,15812500
2010-08-19 00:00:00+00:00,12.721602703269621,12.822017941199514,12.549058817825632,12.566030502319336,13774500
2010-08-20 00:00:00+00:00,12.440153303894665,12.752713829151892,12.376511192249247,12.730085372924805,14532000
2010-08-23 00:00:00+00:00,12.786658720469564,12.904044272710491,12.557541695970635,12.564613342285156,13242500
2010-08-24 00:00:00+00:00,12.328428957893506,12.55330277843139,12.302972104118213,12.31570053100586,9713000
2010-08-25 00:00:00+00:00,12.199728020463658,12.334085281155426,12.07385457901167,12.267613410949707,8124000
2010-08-26 00:00:00+00:00,12.356709179959239,12.715940080967151,12.267607540120075,12.587238311767578,14076500
2010-08-27 00:00:00+00:00,12.686239572812461,13.22084265063085,12.58723790384163,13.175585746765137,14944500
2010-08-30 00:00:00+00:00,13.120438043029717,13.145894900769534,12.771105591098246,12.915364265441895,9131000
2010-08-31 00:00:00+00:00,12.960618506543607,13.092148724671238,12.820603120526552,13.08224868774414,12228000
2010-09-01 00:00:00+00:00,13.193977082244741,13.284490922843569,12.943646454190539,13.111947059631348,12588500
2010-09-02 00:00:00+00:00,13.066691483473145,13.346722247175979,13.066691483473145,13.181248664855957,9195500
2010-09-03 00:00:00+00:00,13.309948661203933,13.513607493077922,13.012946254253473,13.428749084472656,13187000
2010-09-07 00:00:00+00:00,13.401881699272579,13.662112438069698,13.295809665815085,13.45421028137207,8697500
2010-09-08 00:00:00+00:00,13.481074509686767,13.824748624127913,13.435817601490827,13.606947898864746,14705000
2010-09-09 00:00:00+00:00,13.807782569173312,13.807782569173312,13.140235483163448,13.302879333496094,13572500
2010-09-10 00:00:00+00:00,13.358034255217879,13.88556722234833,13.358034255217879,13.478249549865723,18358500
2010-09-13 00:00:00+00:00,13.672011905633097,13.930829113143234,13.602711639220722,13.871427536010742,10469000
2010-09-14 00:00:00+00:00,13.792226112478469,14.021341838443064,13.694639260227673,13.911027908325195,8744500
2010-09-15 00:00:00+00:00,13.861521698867858,13.936480061939456,13.622506016248787,13.761106491088867,8667500
2010-09-16 00:00:00+00:00,13.97325647583434,14.13024355110881,13.878498013281863,14.106200218200684,11639000
2010-09-17 00:00:00+00:00,14.17125751490028,14.17125751490028,13.803539947126849,14.123170852661133,11496000
2010-09-20 00:00:00+00:00,14.171254709774699,14.703029534419947,14.171254709774699,14.297126770019531,14888500
2010-09-21 00:00:00+00:00,14.226416880919604,14.261773774699913,13.83607078500605,13.9336576461792,10426500
2010-09-22 00:00:00+00:00,14.123168906144418,14.41592805103904,14.056697049067449,14.345212936401367,9635000
2010-09-23 00:00:00+00:00,14.40037303400404,14.421586626895524,13.89971174032732,13.956283569335938,12919500
2010-09-24 00:00:00+00:00,14.142965050916,14.278737116166432,13.874249308411029,14.193880081176758,12613000
2010-09-27 00:00:00+00:00,14.285814642691951,14.538973681067977,14.26177131165974,14.381986618041992,7018000
2010-09-28 00:00:00+00:00,14.496544705964682,14.512101520264345,14.07225532286362,14.339557647705078,6670500
2010-09-29 00:00:00+00:00,14.213685438023345,14.223585474084103,13.977498092700241,14.051041603088379,9969000
2010-09-30 00:00:00+00:00,14.21509849673392,14.268841933256018,13.40329286854554,13.506536483764648,23389500
2010-10-01 00:00:00+00:00,13.54471970832334,13.725750061975678,13.23074565235018,13.386319160461426,22131500
2010-10-04 00:00:00+00:00,13.432991642010279,13.432991642010279,13.069517395919988,13.309947967529297,10646500
2010-10-05 00:00:00+00:00,13.434402940515014,13.96335065010284,13.40470284115677,13.864350318908691,16024500
2010-10-06 00:00:00+00:00,13.814855959085282,14.19106011001147,13.814855959085282,13.990229606628418,9034500
2010-10-07 00:00:00+00:00,14.076493641634336,14.142965482289059,13.830406344368845,13.950621604919434,7524500
2010-10-08 00:00:00+00:00,14.72848879896826,15.930641826580532,14.72848879896826,15.543124198913574,44032500
2010-10-11 00:00:00+00:00,15.745369525522328,16.107428953880007,15.55585262095125,16.04520034790039,20370500
2010-10-12 00:00:00+00:00,15.981553977878589,16.562830313959527,15.981553977878589,16.458171844482422,18423000
2010-10-13 00:00:00+00:00,16.48504634637495,16.933377705604844,16.458174627321473,16.74386215209961,15722500
2010-10-14 00:00:00+00:00,16.745270892437322,16.842857696904254,16.411496829790735,16.520397186279297,11111000
2010-10-15 00:00:00+00:00,16.59960378806346,16.961663188462502,16.421401802330898,16.951763153076172,8392000
2010-10-18 00:00:00+00:00,16.944695862770743,17.021067776639146,16.688708396954528,16.808923721313477,5786500
2010-10-19 00:00:00+00:00,16.531717650611814,16.65617620618239,16.091871471457615,16.226228713989258,13681000
2010-10-20 00:00:00+00:00,16.30543550153905,16.9701543238157,16.164005218751306,16.786296844482422,9791500
2010-10-21 00:00:00+00:00,16.818827392297322,16.922071052678504,16.485053071332555,16.736797332763672,5914000
2010-10-22 00:00:00+00:00,16.794780053851593,16.810336870606474,16.376148731608907,16.63920783996582,7831000
2010-10-25 00:00:00+00:00,16.803258723115903,17.257248110720653,16.63071489006315,16.709915161132812,9631000
2010-10-26 00:00:00+00:00,16.617989024663633,17.248765599404695,16.466658755918274,17.18936538696289,9585000
2010-10-27 00:00:00+00:00,16.981465575040453,17.19643934277856,16.731134918609083,17.158252716064453,8135500
2010-10-28 00:00:00+00:00,17.237451234871337,17.3322096830039,16.820233517116783,16.849933624267578,7527000
2010-10-29 00:00:00+00:00,16.919241443025957,17.698518859753232,16.87681154683043,17.329387664794922,17300000
2010-11-01 00:00:00+00:00,17.340695729221935,17.479297585066334,16.972979520183454,17.16815185546875,7351000
2010-11-02 00:00:00+00:00,17.39443295136099,17.462319660472552,17.204917461999216,17.289775848388672,6679000
2010-11-03 00:00:00+00:00,17.23320176116139,17.25441534336937,16.6830392139915,16.98004150390625,10295000
2010-11-04 00:00:00+00:00,17.139867782592773,17.320896835952517,16.953180601880725,17.139867782592773,12297000
2010-11-05 00:00:00+00:00,17.00409363189882,18.248675236855366,16.943278543921412,17.32089614868164,32691000
2010-11-08 00:00:00+00:00,17.26857292167661,17.69993410059606,17.14128592797715,17.646190643310547,8169000
2010-11-09 00:00:00+00:00,17.94601183901345,18.385857949604734,17.565565933601572,17.704166412353516,11565500
2010-11-10 00:00:00+00:00,17.777767772258663,17.883924551520934,17.37295520148567,17.559791564941406,9095500
2010-11-11 00:00:00+00:00,17.49751987009874,18.108983582748916,17.269635628197666,18.082090377807617,7896500
2010-11-12 00:00:00+00:00,17.845710156132952,17.8726033550039,16.772816900769435,16.935590744018555,16143500
2010-11-15 00:00:00+00:00,17.01344448638014,17.197448930701942,16.52512146913019,16.58598518371582,13521500
2010-11-16 00:00:00+00:00,16.489731072179907,16.489731072179907,15.885343419543307,16.209476470947266,17870000
2010-11-17 00:00:00+00:00,16.260431945857743,16.73035358999092,16.110396697733474,16.512378692626953,16322500
2010-11-18 00:00:00+00:00,16.774229475253843,17.31209203626415,16.707704486248023,17.0205135345459,14904500
2010-11-19 00:00:00+00:00,17.05165737501187,17.11959837964322,16.631275446033747,16.660999298095703,10802000
2010-11-22 00:00:00+00:00,16.781310954693872,17.048826977066945,16.522288232953912,16.70204734802246,13026500
2010-11-23 00:00:00+00:00,16.43736574331582,17.3064390152035,16.164188357813728,17.193204879760742,14064000
2010-11-24 00:00:00+00:00,17.303600945443705,17.728228096368113,17.24273725252752,17.63764190673828,11852500
2010-11-26 00:00:00+00:00,17.68859963538595,17.753709990045113,17.320589458535668,17.38286781311035,4264000
2010-11-29 00:00:00+00:00,17.300779351446028,17.401274900232508,16.67799149895286,17.276718139648438,9997000
2010-11-30 00:00:00+00:00,17.10685615900294,17.36729482183937,17.01343797233024,17.0941162109375,9393500
2010-12-01 00:00:00+00:00,17.47062207370094,17.6560424591598,17.197443445339434,17.556962966918945,9460500
2010-12-02 00:00:00+00:00,17.643307447533424,17.89666887910565,17.380038064722537,17.515918731689453,9099000
2010-12-03 00:00:00+00:00,17.438071652532066,18.089168553836725,17.433826351441347,17.951871871948242,7650000
2010-12-06 00:00:00+00:00,17.89808201656859,18.15710470746087,17.63905797581941,17.728229522705078,6079000
2010-12-07 00:00:00+00:00,17.865523745625154,17.93204873426188,17.303599991599402,17.35597038269043,7552000
2010-12-08 00:00:00+00:00,17.45929767559364,17.45929767559364,16.92143508181449,17.173381805419922,7900500
2010-12-09 00:00:00+00:00,17.282363784185982,17.38710589009678,17.04174108535942,17.227161407470703,5142000
2010-12-10 00:00:00+00:00,17.23282978244383,17.497515109094373,16.975221755152894,17.41117286682129,5922000
2010-12-13 00:00:00+00:00,17.47487960850382,17.65039351748146,16.84359836625602,16.98514175415039,11399000
2010-12-14 00:00:00+00:00,16.96814714034487,17.03467214502196,16.49822545734621,16.625614166259766,9664500
2010-12-15 00:00:00+00:00,16.546352808740377,17.282376020349602,16.469919836743625,16.938426971435547,7813500
2010-12-16 00:00:00+00:00,16.958240236086215,17.303605231560095,16.772819811571836,17.238494873046875,6463500
2010-12-17 00:00:00+00:00,17.237077497344856,17.728229684573595,17.091287551268938,17.690013885498047,13564000
2010-12-20 00:00:00+00:00,17.803246185384857,18.148609741531814,17.749459792242604,17.917896270751953,8176000
2010-12-21 00:00:00+00:00,17.994335598618395,18.302898118982533,17.983011646095157,18.28449821472168,6619000
2010-12-22 00:00:00+00:00,18.268920163293583,18.329783852310385,17.769274753138053,18.23495101928711,7659000
2010-12-23 00:00:00+00:00,18.237785617881983,19.21159945358684,18.124551513723603,19.106857299804688,13052000
2010-12-27 00:00:00+00:00,19.002109671325588,19.156391521535014,18.683638024097714,18.999279022216797,6194500
2010-12-28 00:00:00+00:00,18.985138908517325,19.133758224018194,18.63835915582442,18.68223762512207,6402000
2010-12-29 00:00:00+00:00,18.74451263031767,19.425333407584212,18.543521578017383,19.087045669555664,10131000
2010-12-30 00:00:00+00:00,19.06581352645437,19.637645427824673,19.06581352645437,19.34465217590332,8572000
2010-12-31 00:00:00+00:00,19.319177992795677,19.493275850834443,19.108278972487398,19.1295108795166,5298500
2011-01-03 00:00:00+00:00,19.358810220181937,19.844302642415055,19.17622040533971,19.282377243041992,10336000
2011-01-04 00:00:00+00:00,19.309263698147454,19.406928548607404,18.799708895648195,19.10544204711914,8497500
2011-01-05 00:00:00+00:00,19.18612112633215,19.58385646752971,18.891711932860055,19.391357421875,9502000
2011-01-06 00:00:00+00:00,19.490441071063756,19.663122892110476,19.208770436850575,19.535734176635742,9747000
2011-01-07 00:00:00+00:00,19.504592937204045,19.75795435004202,19.292279326401236,19.457883834838867,7028000
2011-01-10 00:00:00+00:00,19.017691934954584,19.2823773807369,18.724698628849644,19.177635192871094,8874000
2011-01-11 00:00:00+00:00,19.370129919997872,19.497517287348824,19.067227379131666,19.118183135986328,7524000
2011-01-12 00:00:00+00:00,19.56828947002336,20.21938632549306,19.446563400227483,20.072181701660156,15470000
2011-01-13 00:00:00+00:00,20.007070705626866,20.30147992407678,19.780602491390635,20.165597915649414,9257500
2011-01-14 00:00:00+00:00,20.261839397023852,20.736007554194632,20.099065596018377,20.703453063964844,11576500
2011-01-18 00:00:00+00:00,20.66382505371171,21.18187174235631,20.60296136095026,21.153562545776367,10762500
2011-01-19 00:00:00+00:00,21.014858631240735,21.014858631240735,19.704171526888107,19.84005355834961,17105500
2011-01-20 00:00:00+00:00,19.626323687403453,19.62915433805077,18.84925406563854,19.225757598876953,18722000
2011-01-21 00:00:00+00:00,19.590932100753367,19.762199244159323,18.798293430989784,18.86764907836914,11691500
2011-01-24 00:00:00+00:00,18.840760122601722,19.135169377618787,18.426039445096226,18.721864700317383,11780500
2011-01-25 00:00:00+00:00,18.66807704624373,18.717616802227564,18.058028022802088,18.503887176513672,15516500
2011-01-26 00:00:00+00:00,18.61854207309035,19.249823161202112,18.338287367368117,19.046001434326172,20014500
2011-01-27 00:00:00+00:00,19.498934670130463,19.55413573157775,18.837929833850932,18.932764053344727,13058500
2011-01-28 00:00:00+00:00,19.11110421988345,19.11110421988345,18.471331387365524,18.963899612426758,14343500
2011-01-31 00:00:00+00:00,19.06580981399688,19.40126545815898,18.86198816759648,19.113933563232422,15417500
2011-02-01 00:00:00+00:00,19.283786330515106,19.75229336157503,19.22009332615425,19.589519500732422,14631500
2011-02-02 00:00:00+00:00,19.473449217234812,20.540680985306984,19.268211611913504,20.522279739379883,14482000
2011-02-03 00:00:00+00:00,20.501051072479594,20.594469260736904,19.8457077549171,20.13020896911621,10030000
2011-02-04 00:00:00+00:00,20.164183678940613,20.319880241956287,19.953284711405146,20.19249153137207,5880000
2011-02-07 00:00:00+00:00,20.28024839868357,20.856326895577986,20.28024839868357,20.697799682617188,9632000
2011-02-08 00:00:00+00:00,20.734598304325242,20.95115854551126,20.329785670873076,20.731767654418945,11054500
2011-02-09 00:00:00+00:00,21.162052987574043,21.678683606695895,20.72610059812762,21.517324447631836,20849500
2011-02-10 00:00:00+00:00,21.251048786525814,21.787849756351214,21.224137891452877,21.297788619995117,10721000
2011-02-11 00:00:00+00:00,21.181653619871813,21.511665061993178,20.991861718656878,21.293546676635742,10107500
2011-02-14 00:00:00+00:00,21.294968704013854,21.691549057274056,21.24539632869957,21.497509002685547,7226500
2011-02-15 00:00:00+00:00,21.432346653103256,21.432346653103256,20.28934459007336,20.38140869140625,16144000
2011-02-16 00:00:00+00:00,20.508884784635825,20.820484250914962,20.255356576183413,20.514551162719727,10033000
2011-02-17 00:00:00+00:00,20.51596432617567,20.95645189233069,20.42390156442438,20.93520736694336,10510500
2011-02-18 00:00:00+00:00,20.895547517699733,20.935205402162712,19.37012779331011,19.52734375,24821500
2011-02-22 00:00:00+00:00,19.455108858712652,20.133545003375097,18.66761353783344,18.695940017700195,21798000
2011-02-23 00:00:00+00:00,18.64353727336061,19.228493804756376,17.480706169027936,19.041534423828125,39930500
2011-02-24 00:00:00+00:00,19.132180123111088,19.419701130751534,18.83757715755886,18.982046127319336,16601000
2011-02-25 00:00:00+00:00,19.188833151652034,19.85735480544214,19.188833151652034,19.834692001342773,11353000
2011-02-28 00:00:00+00:00,19.97067230150824,20.236947535976228,19.503273708773634,20.010330200195312,10090500
2011-03-01 00:00:00+00:00,20.184545975991366,20.184545975991366,19.30781856160702,19.39988136291504,10023000
2011-03-02 00:00:00+00:00,19.34747281317678,19.588254064353603,18.97921897599507,19.132186889648438,10317000
2011-03-03 00:00:00+00:00,19.402712780785663,19.929598241948412,19.316313668734455,19.848865509033203,10011000
2011-03-04 00:00:00+00:00,19.833279090247434,19.837527184685833,18.877236319354207,19.023120880126953,12964000
2011-03-07 00:00:00+00:00,19.154847742548643,19.227081575303075,18.04158872440292,18.25687599182129,18987000
2011-03-08 00:00:00+00:00,18.314947614019815,18.33902601076777,17.687500470579636,18.262542724609375,15986500
2011-03-09 00:00:00+00:00,18.085493928953333,18.381512535910534,17.737069092928067,17.92119598388672,11115000
2011-03-10 00:00:00+00:00,17.52745023266869,17.969354821488942,17.118122930748775,17.560026168823242,17989500
2011-03-11 00:00:00+00:00,17.29516835831876,18.021760201513064,17.279587505232616,17.84896469116211,8669500
2011-03-14 00:00:00+00:00,17.52037434869529,18.18464704388533,17.425479021237432,17.841888427734375,7329500
2011-03-15 00:00:00+00:00,17.137951192122248,17.933944301988397,17.04163761835766,17.6733341217041,16697000
2011-03-16 00:00:00+00:00,17.847545082616982,18.412672737443597,17.49345522228153,17.972185134887695,16909500
2011-03-17 00:00:00+00:00,18.302188720541405,18.558549323212283,18.098232973195422,18.34609603881836,9506000
2011-03-18 00:00:00+00:00,18.754020910333356,18.834753648226314,17.936780406482892,18.044424057006836,10997500
2011-03-21 00:00:00+00:00,17.759731869478173,18.044420443178566,17.669086024818338,18.00759506225586,12439500
2011-03-22 00:00:00+00:00,18.02459134227978,18.02459134227978,17.23426326682061,17.358901977539062,15367500
2011-03-23 00:00:00+00:00,17.35749184061634,17.856050892112314,16.997736813760852,17.775318145751953,16240500
2011-03-24 00:00:00+00:00,17.857460221184528,17.976435250751774,17.567106632945116,17.820634841918945,10579000
2011-03-25 00:00:00+00:00,17.77672820527509,18.84466424616053,17.77672820527509,18.71010971069336,15791000
2011-03-28 00:00:00+00:00,18.817750780423076,18.817750780423076,18.08266019823565,18.103904724121094,7959000
2011-03-29 00:00:00+00:00,18.156309549703543,18.460827004206557,17.882952441707552,18.378677368164062,6391000
2011-03-30 00:00:00+00:00,18.596798543352946,18.826248338048647,18.312110009663787,18.78234100341797,6980500
2011-03-31 00:00:00+00:00,19.33472222134971,19.816284633955473,19.27523538583277,19.374380111694336,19357500
2011-04-01 00:00:00+00:00,19.541514230489433,19.970671847189557,19.44803451406911,19.728473663330078,12333000
2011-04-04 00:00:00+00:00,19.817694147741914,20.143457412719727,19.688806043583558,20.143457412719727,8646500
2011-04-05 00:00:00+00:00,20.16895961817813,20.572621872815258,19.994747188643576,20.336090087890625,12019000
2011-04-06 00:00:00+00:00,20.42532310854547,20.453650951659093,19.646326333363575,19.87860870361328,9833000
2011-04-07 00:00:00+00:00,19.99475264063006,20.105228812635467,19.62508315204241,19.793630599975586,9507500
2011-04-08 00:00:00+00:00,19.804955764117455,20.0018296596668,19.411207973018765,19.62224578857422,7673500
2011-04-11 00:00:00+00:00,19.54575937707675,19.817699573705685,19.142097176857312,19.18175506591797,7740500
2011-04-12 00:00:00+00:00,19.06561698456247,19.15626283088269,18.4834928390151,18.953723907470703,10740500
2011-04-13 00:00:00+00:00,19.084027109711364,19.265321485886073,18.660535938662782,18.99196434020996,8734500
2011-04-14 00:00:00+00:00,18.837581214582713,19.101023892209472,18.694529145893814,18.93531036376953,6016500
2011-04-15 00:00:00+00:00,18.90981601289947,18.91123294515806,18.397094550131165,18.409841537475586,13588000
2011-04-18 00:00:00+00:00,18.220052423364614,18.86449600670177,18.075583392725825,18.831918716430664,12941000
2011-04-19 00:00:00+00:00,18.81491684742049,19.19450062951786,18.73843223761798,19.105270385742188,10135000
2011-04-20 00:00:00+00:00,19.26532170298145,19.353135027738997,18.7058590681246,18.86874008178711,10986000
2011-04-21 00:00:00+00:00,18.97071993696746,19.683149159846394,18.923980082503622,19.664735794067383,9615000
2011-04-25 00:00:00+00:00,19.691644843909177,19.946589971754822,19.550009712352622,19.678897857666016,6921500
2011-04-26 00:00:00+00:00,19.891348387142568,20.01882093284471,19.7128879037559,19.877185821533203,8000000
