"('date', '')","('open', 'BKE')","('high', 'BKE')","('low', 'BKE')","('close', 'BKE')","('volume', 'BKE')"
2025-01-27 00:00:00+00:00,47.062013836674204,47.15047641670565,45.9316590639975,46.30516815185547,419500
2025-01-28 00:00:00+00:00,46.295337918276765,47.42569271598128,45.93166008099577,47.29791259765625,409200
2025-01-29 00:00:00+00:00,47.08167290329241,47.877832379103126,46.85559894770065,47.03252410888672,338000
2025-01-30 00:00:00+00:00,47.494493670077844,47.86800274371625,47.179960897390686,47.78936767578125,374600
2025-01-31 00:00:00+00:00,47.592782651967,47.651758951550796,46.727819421895866,46.79662322998047,384400
2025-02-03 00:00:00+00:00,45.823538896178675,46.46243574058243,45.440202289347084,45.970977783203125,357000
2025-02-04 00:00:00+00:00,45.86285387047869,45.97097521498609,45.17481201868052,45.22395706176758,338300
2025-02-05 00:00:00+00:00,45.13549178058605,45.40087949679002,44.85044904794584,45.302589416503906,314100
2025-02-06 00:00:00+00:00,45.76456604925163,46.26585151279121,43.97565939575697,44.191898345947266,684400
2025-02-07 00:00:00+00:00,44.15258032005937,44.15258032005937,43.041888055439564,43.23847198486328,459400
2025-02-10 00:00:00+00:00,43.523511950253635,43.631633291968974,42.75683879921951,43.317100524902344,444000
2025-02-11 00:00:00+00:00,43.07137227135387,43.20897989050734,42.31452661648343,42.66837692260742,366500
2025-02-12 00:00:00+00:00,41.99016628518479,42.17691894673669,41.42007329277412,41.75426483154297,645200
2025-02-13 00:00:00+00:00,42.00982834894456,42.167094747205525,41.55768417310843,41.852561950683594,607100
2025-02-14 00:00:00+00:00,42.12777693631994,42.6585524330718,41.68546402236005,42.54059982299805,469500
2025-02-18 00:00:00+00:00,42.39316468469587,43.022230273649186,41.32178618178267,42.54059982299805,766100
2025-02-19 00:00:00+00:00,42.15726307620109,42.40299205542775,41.78375397790911,42.17692184448242,458900
2025-02-20 00:00:00+00:00,42.14743707361803,42.29487221670892,41.53802648368996,41.79358673095703,363300
2025-02-21 00:00:00+00:00,42.27520962533097,42.27520962533097,40.30937789898256,40.466644287109375,383100
2025-02-24 00:00:00+00:00,40.781181869586085,41.00725207403077,40.34869647888621,40.68288803100586,331000
2025-02-25 00:00:00+00:00,40.68288837533554,41.03673869816613,39.38543969130774,39.58202362060547,387400
2025-02-26 00:00:00+00:00,39.69014282421611,40.58459609213148,39.375610054148716,39.42475509643555,385500
2025-02-27 00:00:00+00:00,39.660653548114176,39.660653548114176,38.353377400873136,38.50081253051758,472900
2025-02-28 00:00:00+00:00,38.67773801722491,39.434583687704745,38.50081286051397,39.365779876708984,676100
2025-03-03 00:00:00+00:00,39.316637397802594,39.59185265973866,37.72431463305907,38.284576416015625,638300
2025-03-04 00:00:00+00:00,37.66533595140754,37.89140615224242,37.08541543638712,37.124732971191406,659300
2025-03-05 00:00:00+00:00,36.99695285784074,37.60635964920112,36.22044841832542,37.124732971191406,457300
2025-03-06 00:00:00+00:00,36.85934248121627,37.6751643945731,36.85934248121627,37.20336151123047,361400
2025-03-07 00:00:00+00:00,37.22302502475815,38.18628218118234,36.947809765644585,37.69482421875,573400
2025-03-10 00:00:00+00:00,37.14439399797344,38.127309930709266,37.11490397031319,37.64567947387695,548000
2025-03-11 00:00:00+00:00,37.59653293867676,37.763626840853675,36.29908425879435,36.338401794433594,558000
2025-03-12 00:00:00+00:00,36.839687498749605,36.839687498749605,35.41445869319848,35.512752532958984,500200
2025-03-13 00:00:00+00:00,35.65036046510214,35.73882304688261,34.077692761174575,34.549495697021484,798600
2025-03-14 00:00:00+00:00,36.84951875748895,36.8986638026059,34.83453816195465,35.512752532958984,847400
2025-03-17 00:00:00+00:00,35.76830629483821,36.57429697189466,34.873853043493796,36.5054931640625,889200
2025-03-18 00:00:00+00:00,36.161477750290274,37.38029139653252,36.11233270398685,37.055931091308594,761000
2025-03-19 00:00:00+00:00,36.92814804814409,38.02901274621066,36.92814804814409,37.822601318359375,642600
2025-03-20 00:00:00+00:00,37.46875105759364,37.89140517198934,37.27216713818437,37.684993743896484,588800
2025-03-21 00:00:00+00:00,37.26234235747957,38.903813892763885,36.9871270998739,38.38286590576172,3704100
2025-03-24 00:00:00+00:00,39.002103426495374,39.572192701877356,38.57944928720841,39.257659912109375,711900
2025-03-25 00:00:00+00:00,39.21834371278919,39.69014286841569,38.97261475155499,39.287147521972656,464300
2025-03-26 00:00:00+00:00,39.28715034786418,39.28715034786418,38.402524523980105,38.93330001831055,572500
2025-03-27 00:00:00+00:00,39.03158825098201,39.29697598550677,38.48115776413939,38.58927536010742,484000
2025-03-28 00:00:00+00:00,38.373038466619754,38.373038466619754,36.72173941890885,37.331146240234375,742200
2025-03-31 00:00:00+00:00,36.898663414452805,37.891406813667835,36.76105578976226,37.66533660888672,401500
2025-04-01 00:00:00+00:00,37.861919935799015,38.058503860604915,37.33114446368103,37.76362609863281,430600
2025-04-02 00:00:00+00:00,37.3802912710606,38.59910866273841,37.3802912710606,38.24525833129883,478600
2025-04-03 00:00:00+00:00,36.230279052003354,36.436690481876546,33.369994061030795,34.20547103881836,1164000
2025-04-04 00:00:00+00:00,33.35033839115005,36.55464272948891,33.17341322067763,35.35548782348633,817300
2025-04-07 00:00:00+00:00,33.576405027701,36.91832039180075,33.42896615152475,35.21787643432617,980500
2025-04-08 00:00:00+00:00,35.42428893810517,35.86660183055205,32.81956037666084,33.19306945800781,982500
2025-04-09 00:00:00+00:00,32.82939170125428,36.397373625285034,32.55417270677374,35.797794342041016,900600
2025-04-10 00:00:00+00:00,36.90849035111242,37.06575674110907,34.03837779629202,34.74607467651367,734600
2025-04-11 00:00:00+00:00,34.402056064892726,34.60846750139571,32.88836469815107,34.28410720825195,787400
2025-04-14 00:00:00+00:00,34.95249156852739,34.95249156852739,33.91059934041264,34.72642135620117,510100
2025-04-15 00:00:00+00:00,34.66685008451538,34.91503774131876,33.852794873163745,33.991783142089844,437700
2025-04-16 00:00:00+00:00,33.94214218671073,34.259822080764394,33.525188745906455,33.733665466308594,524900
2025-04-17 00:00:00+00:00,33.65424829453388,34.378955809091444,33.475552875925914,34.359100341796875,381900
2025-04-21 00:00:00+00:00,33.9619976861791,33.99178277986742,33.10823154994646,33.75352096557617,460800
2025-04-22 00:00:00+00:00,34.10098302441249,34.627143439654,33.604607703608565,34.34917068481445,376200
2025-04-23 00:00:00+00:00,35.56032764177907,36.5332228150795,34.19033069743868,34.30946350097656,432500
2025-04-24 00:00:00+00:00,34.21018690271163,35.282359435423615,34.09105788364693,34.83562088012695,814500
2025-04-25 00:00:00+00:00,34.68670647742549,34.875331525338765,34.21018661808804,34.63706970214844,354300
2025-04-28 00:00:00+00:00,34.63706960258174,35.08380815287742,34.150623904404476,34.55765151977539,586300
2025-04-29 00:00:00+00:00,34.319390017198934,34.90511305814829,34.08113197951563,34.78598403930664,369700
2025-04-30 00:00:00+00:00,34.17047549239665,34.5576514263011,33.79323297276131,34.50801086425781,306200
2025-05-01 00:00:00+00:00,34.72641779760106,35.18308219448373,34.38888242011316,34.905113220214844,425600
2025-05-02 00:00:00+00:00,35.40148960469623,35.94750172911307,35.21286833612848,35.659603118896484,250000
2025-05-05 00:00:00+00:00,35.44120019234128,35.84822782148482,35.11359064869136,35.391563415527344,346000
2025-05-06 00:00:00+00:00,34.88525838600127,35.48091106787885,34.69663711961386,35.361778259277344,344400
2025-05-07 00:00:00+00:00,35.76880267577256,36.10633802908035,35.341919617558524,35.788658142089844,368000
2025-05-08 00:00:00+00:00,36.215542591250646,36.97003519211346,36.215542591250646,36.72184753417969,393400
2025-05-09 00:00:00+00:00,36.463730121061495,36.979960902195025,36.304890172023725,36.642425537109375,328900
2025-05-12 00:00:00+00:00,39.829153710142215,40.71270115371078,38.36981287773788,38.97538757324219,647700
2025-05-13 00:00:00+00:00,39.01509853931968,39.382415207695445,38.60807093732409,38.995243072509766,419800
2025-05-14 00:00:00+00:00,38.955536737185504,39.878791347293486,38.707349077457636,39.541259765625,657800
2025-05-15 00:00:00+00:00,39.58096831734185,40.54393768310547,39.41220252051988,40.54393768310547,473100
2025-05-16 00:00:00+00:00,40.48436833922,41.2785718504841,39.99792266496589,41.12965774536133,424200
2025-05-19 00:00:00+00:00,40.35531345292107,41.13958354970325,40.22625481439519,41.099876403808594,293100
2025-05-20 00:00:00+00:00,41.179294383911426,41.586321977939015,40.802048095994174,41.04030990600586,384400
2025-05-21 00:00:00+00:00,40.18654626045229,40.68292159042878,39.95821406310829,40.13690948486328,512800
2025-05-22 00:00:00+00:00,40.1567625752758,41.179294482640906,40.097196175869314,41.099876403808594,600600
2025-05-23 00:00:00+00:00,39.38241785508389,41.65581783256164,38.77684311836697,40.86161804199219,1015500
2025-05-27 00:00:00+00:00,41.42748487486186,43.01588821411133,41.16937136776957,43.01588821411133,1068600
2025-05-28 00:00:00+00:00,43.20450922157586,43.323638240524886,42.023137298310196,42.84711837768555,898100
2025-05-29 00:00:00+00:00,42.96624765495663,43.254146257270655,42.469872321467605,43.03573989868164,553200
2025-05-30 00:00:00+00:00,42.529437692686,43.085379416037284,42.18197648249343,42.30110549926758,497600
2025-06-02 00:00:00+00:00,42.301105531217274,42.43016417526192,41.854366984172856,42.320960998535156,533700
2025-06-03 00:00:00+00:00,42.55921945765386,42.75777034577408,42.0032815153691,42.62871170043945,456900
2025-06-04 00:00:00+00:00,42.58900336500427,42.70813237973762,41.784873994707176,41.80472946166992,457500
2025-06-05 00:00:00+00:00,42.68827777499344,43.125086695867125,42.10255474241296,42.39045333862305,483700
2025-06-06 00:00:00+00:00,42.708134112766174,43.015888182612194,42.291176863715336,42.99603271484375,467000
2025-06-09 00:00:00+00:00,43.50233465876826,43.79023326594488,42.86697482709801,43.551971435546875,383500
2025-06-10 00:00:00+00:00,43.53211571382817,43.82001431932762,43.23429126784815,43.37327575683594,347600
2025-06-11 00:00:00+00:00,43.571826616595125,43.571826616595125,42.97617772508952,43.3434944152832,373500
2025-06-12 00:00:00+00:00,42.817337766427904,43.40306081743602,42.46987275719475,43.33356857299805,272600
2025-06-13 00:00:00+00:00,42.876899133181595,43.30378221487861,42.08269937201617,42.45994567871094,420400
2025-06-16 00:00:00+00:00,43.13501529693501,44.316387174152695,42.76769862705104,44.306461334228516,456300
2025-06-17 00:00:00+00:00,43.879578070766335,44.505012020446436,43.879578070766335,44.18732833862305,427200
2025-06-18 00:00:00+00:00,43.8895044296449,44.87232921933563,43.68102770630063,44.534793853759766,492500
2025-06-20 00:00:00+00:00,44.84254474738305,44.96167755126953,44.50501316416752,44.96167755126953,1048400
2025-06-23 00:00:00+00:00,44.50501188205144,44.624140895462844,43.38320262688514,44.078128814697266,384300
2025-06-24 00:00:00+00:00,44.445445314974016,44.67377750108998,43.631390116806486,43.96892547607422,622200
2025-06-25 00:00:00+00:00,43.97885138104192,44.36602351403141,43.70088242136598,44.008636474609375,476900
2025-06-26 00:00:00+00:00,44.22704008871442,44.763126341194145,43.83986794649344,44.74327087402344,391200
2025-06-27 00:00:00+00:00,45.05102565106437,45.448123639664296,44.65392387542124,45.239646911621094,919200
2025-06-30 00:00:00+00:00,45.26942789561641,45.41834200717853,44.66385318330363,45.021240234375,433900
2025-07-01 00:00:00+00:00,44.97160229146958,47.23507627839049,44.59435599580892,46.818119049072266,435600
2025-07-02 00:00:00+00:00,46.9571042182043,47.463409162152736,46.40116628702093,47.28471374511719,394100
2025-07-03 00:00:00+00:00,47.284713779490055,47.61231951959796,47.13579966950447,47.31449508666992,157900
2025-07-07 00:00:00+00:00,47.10601733521328,47.314494055012915,46.41109114883811,46.609642028808594,595400
2025-07-08 00:00:00+00:00,46.669204809398906,46.89754078376261,46.053700487619665,46.7287712097168,450600
2025-07-09 00:00:00+00:00,46.85782968447949,46.85782968447949,46.133122191535634,46.61956787109375,247000
2025-07-10 00:00:00+00:00,46.182759192296196,47.503115544644764,46.09341148521674,46.76848220825195,351700
2025-07-11 00:00:00+00:00,46.43094717693935,47.38398686786928,46.43094717693935,47.00674057006836,261000
2025-07-14 00:00:00+00:00,47.21522241035146,48.02927764268138,46.77840969941322,47.93000030517578,514800
2025-07-15 00:00:00+00:00,47.95000076293945,48.25,47.16999816894531,47.27000045776367,412500
2025-07-16 00:00:00+00:00,47.56999969482422,47.810001373291016,46.88999938964844,47.630001068115234,477100
2025-07-17 00:00:00+00:00,47.47999954223633,48.119998931884766,47.47999954223633,48.099998474121094,536600
2025-07-18 00:00:00+00:00,48.38999938964844,48.400001525878906,47.779998779296875,48.040000915527344,411400
2025-07-21 00:00:00+00:00,48.34000015258789,49.689998626708984,48.119998931884766,48.95000076293945,502700
2025-07-22 00:00:00+00:00,49.279998779296875,49.970001220703125,48.790000915527344,49.66999816894531,388300
2025-07-23 00:00:00+00:00,49.68000030517578,50.310001373291016,49.66999816894531,50.13999938964844,366300
2025-07-24 00:00:00+00:00,50.029998779296875,50.29999923706055,49.0099983215332,49.09000015258789,298900
2025-07-25 00:00:00+00:00,49.599998474121094,49.599998474121094,48.97999954223633,49.06999969482422,268600
2025-07-28 00:00:00+00:00,49.41999816894531,50.310001373291016,49.290000915527344,50.08000183105469,570200
2025-07-29 00:00:00+00:00,50.27000045776367,50.310001373291016,49.31999969482422,49.45000076293945,544300
2025-07-30 00:00:00+00:00,49.90999984741211,49.90999984741211,48.91999816894531,49.380001068115234,422800
2025-07-31 00:00:00+00:00,48.9900016784668,49.72999954223633,48.90999984741211,49.369998931884766,478100
2025-08-01 00:00:00+00:00,48.779998779296875,49.2599983215332,47.70000076293945,49.22999954223633,397200
2025-08-04 00:00:00+00:00,49.619998931884766,51.34000015258789,49.599998474121094,51.15999984741211,451300
2025-08-05 00:00:00+00:00,51.04999923706055,51.20000076293945,50.099998474121094,50.400001525878906,541100
2025-08-06 00:00:00+00:00,50.40999984741211,51.75,50.33000183105469,51.7400016784668,381300
2025-08-07 00:00:00+00:00,52.65999984741211,54.04999923706055,52.310001373291016,52.70000076293945,543800
2025-08-08 00:00:00+00:00,53.029998779296875,53.060001373291016,52.27000045776367,52.58000183105469,301300
2025-08-11 00:00:00+00:00,53.0099983215332,54.599998474121094,52.4900016784668,54.45000076293945,1116000
2025-08-12 00:00:00+00:00,54.68000030517578,56.029998779296875,54.20000076293945,55.68000030517578,869900
2025-08-13 00:00:00+00:00,55.97999954223633,57.529998779296875,55.97999954223633,57.2599983215332,624800
2025-08-14 00:00:00+00:00,56.45000076293945,56.77000045776367,55.63999938964844,56.06999969482422,625700
2025-08-15 00:00:00+00:00,55.939998626708984,56.02000045776367,55.029998779296875,55.540000915527344,444500
2025-08-18 00:00:00+00:00,55.38999938964844,55.75,54.959999084472656,55.529998779296875,321400
2025-08-19 00:00:00+00:00,55.86000061035156,56.060001373291016,54.9900016784668,55.20000076293945,264500
2025-08-20 00:00:00+00:00,55.02000045776367,55.4900016784668,54.59000015258789,55.040000915527344,321600
2025-08-21 00:00:00+00:00,54.56999969482422,55.099998474121094,54.38999938964844,54.849998474121094,664500
2025-08-22 00:00:00+00:00,54.4900016784668,56.61000061035156,53.2599983215332,56.18000030517578,1035400
2025-08-25 00:00:00+00:00,56.130001068115234,56.93000030517578,55.7400016784668,55.900001525878906,611400
2025-08-26 00:00:00+00:00,55.650001525878906,56.04999923706055,55.02000045776367,55.130001068115234,554000
2025-08-27 00:00:00+00:00,55.2400016784668,56.939998626708984,55.2400016784668,56.849998474121094,638800
2025-08-28 00:00:00+00:00,57.08000183105469,57.560001373291016,56.720001220703125,57.5,765000
2025-08-29 00:00:00+00:00,57.83000183105469,57.83000183105469,56.40999984741211,56.59000015258789,516800
2025-09-02 00:00:00+00:00,55.95000076293945,57.619998931884766,55.900001525878906,57.5,526600
2025-09-03 00:00:00+00:00,57.5099983215332,58.060001373291016,57.36000061035156,57.779998779296875,603400
2025-09-04 00:00:00+00:00,58.45000076293945,60.470001220703125,58.2599983215332,60.25,642200
2025-09-05 00:00:00+00:00,60.060001373291016,60.54999923706055,59.130001068115234,59.27000045776367,771300
2025-09-08 00:00:00+00:00,59.099998474121094,59.7599983215332,58.099998474121094,59.369998931884766,551400
2025-09-09 00:00:00+00:00,59.22999954223633,59.36000061035156,58.25,59.040000915527344,466900
2025-09-10 00:00:00+00:00,58.4900016784668,59.93000030517578,58.310001373291016,59.79999923706055,455200
2025-09-11 00:00:00+00:00,60.150001525878906,61.619998931884766,59.68000030517578,61.58000183105469,484800
2025-09-12 00:00:00+00:00,61.38999938964844,61.38999938964844,59.43000030517578,59.47999954223633,423200
2025-09-15 00:00:00+00:00,59.47999954223633,61.689998626708984,59.349998474121094,61.45000076293945,583500
2025-09-16 00:00:00+00:00,61.5,61.5,60.25,60.810001373291016,558700
2025-09-17 00:00:00+00:00,60.470001220703125,61.29999923706055,59.970001220703125,60.47999954223633,497900
2025-09-18 00:00:00+00:00,60.470001220703125,61.459999084472656,60.290000915527344,61.16999816894531,496200
2025-09-19 00:00:00+00:00,61.45000076293945,61.45000076293945,60.439998626708984,60.689998626708984,1573400
2025-09-22 00:00:00+00:00,60.880001068115234,61.15999984741211,59.81999969482422,59.90999984741211,513700
2025-09-23 00:00:00+00:00,60.2400016784668,60.5099983215332,59.9900016784668,60.119998931884766,454200
2025-09-24 00:00:00+00:00,60.08000183105469,60.54999923706055,58.75,58.869998931884766,471500
2025-09-25 00:00:00+00:00,58.380001068115234,58.86000061035156,58.15999984741211,58.77000045776367,388000
2025-09-26 00:00:00+00:00,58.560001373291016,59.880001068115234,58.38999938964844,59.790000915527344,440000
